country,sector,eval_year,observation_year_last,period,top_k,n_regions,n_possible_pairs,n_edges_valid,density,mean_weight,median_weight,std_weight,p10_weight,p25_weight,p75_weight,p90_weight,frac_positive,frac_negative,frac_near_zero,mean_abs_weight,turnover,jaccard_consecutive,pair_resample_mean_weight_p025,pair_resample_mean_weight_p975,pair_resample_density_p025,pair_resample_density_p975,pair_resample_n,pair_resample_frac,pair_resample_seed,mean_weight_abs_change,mean_weight_rel_change,median_weight_abs_change,median_weight_rel_change,density_abs_change,density_rel_change,mean_abs_weight_abs_change,mean_abs_weight_rel_change
NL,JZ,2012,2011,pre-2020,5,40,780,125,0.16025641025641027,0.8636244825605067,0.9288227817630555,0.16012465169845977,0.6258019337466598,0.8258857340486947,0.9651223365712188,0.9860293109901924,1.0,0.0,0.0,0.8636244825605067,,,0.8324256972881973,0.8957315149763587,0.1330128205128205,0.1843349358974359,200,0.8,42,,,,,,,,
NL,JZ,2013,2012,pre-2020,5,40,780,129,0.16538461538461538,0.8002012301419338,0.8427638548271952,0.16370078282031247,0.5680018066430861,0.733507717430029,0.9262016308388288,0.9569353322288375,1.0,0.0,0.0,0.8002012301419338,0.5402298850574713,0.45977011494252873,0.7648301269387254,0.8323243311711034,0.13778044871794873,0.1971153846153846,200,0.8,42,-0.06342325241857294,-0.07343846046435977,-0.08605892693586037,-0.09265376412549511,0.00512820512820511,0.03199999999999988,-0.06342325241857294,-0.07343846046435977
NL,JZ,2014,2013,pre-2020,5,40,780,135,0.17307692307692307,0.7719082095376792,0.8417610546114241,0.1729003671266708,0.4953912547734068,0.6434392713359758,0.9139851024519202,0.9537691538869533,1.0,0.0,0.0,0.7719082095376792,0.5652173913043479,0.43478260869565216,0.7421323306846903,0.8077316578869307,0.14258814102564102,0.20036057692307693,200,0.8,42,-0.028293020604254537,-0.03535738204155989,-0.001002800215771038,-0.0011898946662545911,0.007692307692307693,0.04651162790697675,-0.028293020604254537,-0.03535738204155989
NL,JZ,2015,2014,pre-2020,5,40,780,128,0.1641025641025641,0.7886494030414013,0.8202039013730207,0.1649601623052613,0.5327604710054654,0.7249457603754481,0.9196831718119743,0.9573954330209928,1.0,0.0,0.0,0.7886494030414013,0.6581632653061225,0.34183673469387754,0.7638148714436939,0.8172066404329263,0.13774038461538463,0.19395032051282052,200,0.8,42,0.01674119350372205,0.02168806251425787,-0.02155715323840346,-0.02560958732921509,-0.00897435897435897,-0.05185185185185183,0.01674119350372205,0.02168806251425787
NL,JZ,2016,2015,pre-2020,5,40,780,127,0.16282051282051282,0.7854112003227061,0.8168024371964384,0.12865189162832702,0.5719350390915792,0.704553777882042,0.8918187045425291,0.9367821886945128,1.0,0.0,0.0,0.7854112003227061,0.5754189944134078,0.4245810055865922,0.76282415119029,0.8049178692006693,0.12980769230769232,0.1907451923076923,200,0.8,42,-0.003238202718695238,-0.004106010486037538,-0.0034014641765822695,-0.004147095826889169,-0.0012820512820512775,-0.007812499999999972,-0.003238202718695238,-0.004106010486037538
NL,JZ,2017,2016,pre-2020,5,40,780,124,0.15897435897435896,0.7396658158516369,0.7748954660799965,0.16106591093618788,0.49206570092883,0.6449381805720171,0.8643674580689656,0.9205419446499998,1.0,0.0,0.0,0.7396658158516369,0.5977653631284916,0.4022346368715084,0.7157340504023658,0.7720287250496776,0.1345753205128205,0.1891426282051282,200,0.8,42,-0.04574538447106913,-0.05824386570025164,-0.04190697111644193,-0.05130612888507265,-0.0038461538461538602,-0.023622047244094575,-0.04574538447106913,-0.05824386570025164
NL,JZ,2018,2017,pre-2020,5,40,780,126,0.16153846153846155,0.7535577148866581,0.7624176646449777,0.133090146054049,0.5898309518806044,0.6601944718668219,0.8643973009955167,0.9101085431872706,1.0,0.0,0.0,0.7535577148866581,0.6111111111111112,0.3888888888888889,0.7297788620969959,0.774105358261622,0.1329727564102564,0.18445512820512824,200,0.8,42,0.013891899035021193,0.01878131818086838,-0.012477801435018754,-0.016102560901718587,0.0025641025641025827,0.016129032258064634,0.013891899035021193,0.01878131818086838
NL,JZ,2019,2018,pre-2020,5,40,780,127,0.16282051282051282,0.7575570741335752,0.7883259604434399,0.14720617848666803,0.5197569781320883,0.6788052908515386,0.863523154668963,0.919443682591132,1.0,0.0,0.0,0.7575570741335752,0.5706214689265536,0.4293785310734463,0.7259394804749096,0.7803877994996826,0.1362179487179487,0.1891025641025641,200,0.8,42,0.003999359246917078,0.005307303167241301,0.02590829579846221,0.033981762228091204,0.0012820512820512775,0.007936507936507908,0.003999359246917078,0.005307303167241301
NL,JZ,2020,2019,pre-2020,5,40,780,122,0.1564102564102564,0.7893736799978479,0.8109434809801103,0.12332108158891368,0.6066059233230388,0.7157055769145569,0.877099507526059,0.9270699033244504,1.0,0.0,0.0,0.7893736799978479,0.654054054054054,0.34594594594594597,0.7658806295732455,0.8115175275035804,0.13141025641025642,0.1842948717948718,200,0.8,42,0.03181660586427271,0.041998955525115574,0.02261752053667032,0.028690569220817967,-0.006410256410256415,-0.03937007874015751,0.03181660586427271,0.041998955525115574
NL,JZ,2021,2020,2020,5,40,780,120,0.15384615384615385,0.7602341612376894,0.774965851819432,0.13504027194589938,0.5926332351479969,0.6795222211379954,0.8620251581383875,0.9140291748429907,1.0,0.0,0.0,0.7602341612376894,0.5680473372781065,0.4319526627218935,0.7303258732638397,0.7867678294656747,0.1266025641025641,0.18269230769230768,200,0.8,42,-0.029139518760158523,-0.03691473315938019,-0.03597762916067826,-0.04436514998208694,-0.002564102564102555,-0.01639344262295076,-0.029139518760158523,-0.03691473315938019
NL,JZ,2022,2021,post-2020,5,40,780,132,0.16923076923076924,0.7701108096060669,0.8002178327082133,0.13539542842729183,0.5937483471655771,0.6770163878159793,0.8741286649491288,0.9113206326973966,1.0,0.0,0.0,0.7701108096060669,0.6304347826086957,0.3695652173913043,0.7456253468915576,0.7938190703241869,0.14102564102564102,0.1987179487179487,200,0.8,42,0.009876648368377539,0.012991587160853163,0.025251980888781334,0.03258463689657525,0.015384615384615385,0.1,0.009876648368377539,0.012991587160853163
NL,JZ,2023,2022,post-2020,5,40,780,135,0.17307692307692307,0.7811617743641865,0.8253312424430448,0.1719280592147075,0.6289431059562343,0.6945088692969488,0.9036403013650629,0.9367381096728129,1.0,0.0,0.014814814814814815,0.7811617743641865,0.4742857142857143,0.5257142857142857,0.7471974318281194,0.8122933578744842,0.14739583333333334,0.20356570512820513,200,0.8,42,0.011050964758119619,0.014349837218584809,0.02511340973483145,0.03138321680465306,0.0038461538461538325,0.022727272727272645,0.011050964758119619,0.014349837218584809
NL,JZ,2024,2023,post-2020,5,40,780,132,0.16923076923076924,0.7979812931747688,0.8528433844561832,0.16895063768394755,0.5474890180456111,0.6968399165289042,0.9257999904125499,0.9569446140598591,1.0,0.0,0.0,0.7979812931747688,0.5947368421052632,0.4052631578947368,0.7683671546445874,0.8294787428865452,0.14258814102564102,0.19879807692307694,200,0.8,42,0.0168195188105823,0.021531415594768784,0.027512142013138452,0.03333466685654643,-0.0038461538461538325,-0.022222222222222143,0.0168195188105823,0.021531415594768784
NL,JZ,2025,2024,post-2020,5,40,780,135,0.17307692307692307,0.7979967007812004,0.8857551297044827,0.22285998571001436,0.53143648481022,0.7690814063813195,0.9333550523408037,0.962011357995816,1.0,0.0,0.007407407407407408,0.7979967007812004,0.5489130434782609,0.45108695652173914,0.7543934164904849,0.8396685701855193,0.14423076923076922,0.20673076923076922,200,0.8,42,1.5407606431594445e-05,1.9308230109374215e-05,0.03291174524829943,0.038590608601936506,0.0038461538461538325,0.022727272727272645,1.5407606431594445e-05,1.9308230109374215e-05
NL,JZ,2026,2025,post-2020,5,40,780,143,0.18333333333333332,0.8022626413494114,0.8766268454050711,0.20327664548490929,0.5208584459492828,0.7496307350810971,0.9315077265034979,0.9701538617772517,1.0,0.0,0.0,0.8022626413494114,0.6698564593301435,0.33014354066985646,0.7594304752545366,0.8317899367354726,0.15540865384615385,0.20993589743589744,200,0.8,42,0.004265940568210946,0.005345812287237272,-0.009128284299411593,-0.010305652198093498,0.010256410256410248,0.05925925925925921,0.004265940568210946,0.005345812287237272
NL,KZ,2012,2011,pre-2020,5,40,780,139,0.1782051282051282,0.9296717697390185,0.9687290600819163,0.11156391590835357,0.8353537423625546,0.9341496986370224,0.9872450645323954,0.9943499176237508,1.0,0.0,0.0,0.9296717697390185,,,0.911095109368757,0.9480324858573365,0.14899839743589743,0.20364583333333336,200,0.8,42,,,,,,,,
NL,KZ,2013,2012,pre-2020,5,40,780,139,0.1782051282051282,0.9014818243405724,0.9463014911988379,0.12806974101623667,0.7695034187660015,0.8848320696306247,0.9700989560458877,0.9829547720851307,1.0,0.0,0.0,0.9014818243405724,0.4382022471910112,0.5617977528089888,0.8731341401582541,0.9212831579321078,0.14903846153846154,0.20837339743589745,200,0.8,42,-0.028189945398446103,-0.03032247113017071,-0.022427568883078397,-0.02315153927681483,0.0,0.0,-0.028189945398446103,-0.03032247113017071
NL,KZ,2014,2013,pre-2020,5,40,780,141,0.18076923076923077,0.8735387662268121,0.9371102377750518,0.1465152437018463,0.62618368291953,0.8662954095083917,0.968352797460223,0.9830551687889848,1.0,0.0,0.0,0.8735387662268121,0.6602870813397129,0.3397129186602871,0.8447608851927114,0.8984853974703126,0.15060096153846153,0.21153846153846154,200,0.8,42,-0.0279430581137603,-0.030996806989647793,-0.009191253423786128,-0.009712817225028394,0.002564102564102555,0.014388489208633042,-0.0279430581137603,-0.030996806989647793
NL,KZ,2015,2014,pre-2020,5,40,780,138,0.17692307692307693,0.8724524388317508,0.9314149532352121,0.14248199219223787,0.646413945421854,0.8370499861048715,0.9645729633330419,0.9804892703193185,1.0,0.0,0.0,0.8724524388317508,0.6650717703349283,0.3349282296650718,0.842096697249684,0.8933581794274386,0.14739583333333334,0.20677083333333332,200,0.8,42,-0.001086327395061315,-0.0012435938015133868,-0.005695284539839696,-0.006077496873112614,-0.0038461538461538325,-0.021276595744680774,-0.001086327395061315,-0.0012435938015133868
NL,KZ,2016,2015,pre-2020,5,40,780,103,0.13205128205128205,0.8420702996653001,0.8824827610821682,0.13479280955200734,0.6928652558333701,0.7940845278368127,0.9336961515373972,0.9624620095566934,1.0,0.0,0.0,0.8420702996653001,0.6228571428571428,0.37714285714285717,0.8152946529043589,0.8682227871399545,0.10252403846153846,0.15865384615384615,200,0.8,42,-0.030382139166450717,-0.034823834302226984,-0.048932192153043896,-0.05253533023394241,-0.04487179487179488,-0.2536231884057971,-0.030382139166450717,-0.034823834302226984
NL,KZ,2017,2016,pre-2020,5,40,780,123,0.1576923076923077,0.8174021961862981,0.8284586104538131,0.09925673366470765,0.6955739636605192,0.7506456836593044,0.8867066965764507,0.9406067772209433,1.0,0.0,0.0,0.8174021961862981,0.7159090909090908,0.2840909090909091,0.8014900676524356,0.8401190097549025,0.12980769230769232,0.18285256410256412,200,0.8,42,-0.024668103479002057,-0.029294589167682263,-0.05402415062835508,-0.06121836370163936,0.025641025641025633,0.19417475728155334,-0.024668103479002057,-0.029294589167682263
NL,KZ,2018,2017,pre-2020,5,40,780,132,0.16923076923076924,0.8080061415846446,0.8404909907350446,0.12811221610856782,0.6183844371009054,0.7222831240618101,0.9104961666994087,0.9540871307368531,1.0,0.0,0.0,0.8080061415846446,0.49112426035502954,0.5088757396449705,0.7845582004759288,0.8287777359214927,0.14098557692307692,0.1955128205128205,200,0.8,42,-0.009396054601653492,-0.011495020010335269,0.012032380281231547,0.014523815830268755,0.011538461538461553,0.07317073170731717,-0.009396054601653492,-0.011495020010335269
NL,KZ,2019,2018,pre-2020,5,40,780,125,0.16025641025641027,0.8184549914295598,0.8378905505598861,0.10917188984835809,0.648991537689423,0.7710511199704484,0.900235790517321,0.9360503745744374,1.0,0.0,0.0,0.8184549914295598,0.5879120879120879,0.41208791208791207,0.7991785929442071,0.8370821696701425,0.12976762820512822,0.19395032051282052,200,0.8,42,0.010448849844915231,0.01293164656449661,-0.0026004401751584805,-0.0030939536578307478,-0.00897435897435897,-0.053030303030303004,0.010448849844915231,0.01293164656449661
NL,KZ,2020,2019,pre-2020,5,40,780,127,0.16282051282051282,0.8237808830291029,0.8400363462379695,0.10418399698036052,0.6897685098577394,0.760101056099729,0.8950059870489946,0.9452982098965443,1.0,0.0,0.0,0.8237808830291029,0.5348837209302326,0.46511627906976744,0.8026430802738064,0.8417926127538611,0.1346153846153846,0.1891025641025641,200,0.8,42,0.005325891599543109,0.006507250435653896,0.002145795678083373,0.0025609498479837642,0.002564102564102555,0.01599999999999994,0.005325891599543109,0.006507250435653896
NL,KZ,2021,2020,2020,5,40,780,118,0.15128205128205127,0.793284832743544,0.8213062427882215,0.13110916134863213,0.6095270617491316,0.7163915430757175,0.8922489607248266,0.9352585673071608,1.0,0.0,0.0,0.793284832743544,0.6235955056179776,0.37640449438202245,0.7660015477854748,0.8191117674993142,0.1233974358974359,0.1778846153846154,200,0.8,42,-0.030496050285558907,-0.03701961396994634,-0.018730103449748015,-0.022296777435439754,-0.011538461538461553,-0.07086614173228355,-0.030496050285558907,-0.03701961396994634
NL,KZ,2022,2021,post-2020,5,40,780,124,0.15897435897435896,0.7465332946913057,0.7503220112454416,0.12769850731203972,0.574804718236191,0.6333522515028118,0.8470526647586779,0.9119334214603142,1.0,0.0,0.0,0.7465332946913057,0.5421686746987953,0.4578313253012048,0.7172582391971549,0.7759919978493854,0.1313701923076923,0.19230769230769232,200,0.8,42,-0.046751538052238306,-0.058934113098507095,-0.07098423154277989,-0.08642845730941749,0.007692307692307693,0.05084745762711865,-0.046751538052238306,-0.058934113098507095
NL,KZ,2023,2022,post-2020,5,40,780,124,0.15897435897435896,0.7715804219940924,0.790417752479351,0.13853047986260633,0.5594960027731254,0.6826424656087497,0.8783186961354396,0.9466550492745226,1.0,0.0,0.0,0.7715804219940924,0.5747126436781609,0.42528735632183906,0.7444350060973751,0.7997079157487992,0.1282051282051282,0.1875400641025641,200,0.8,42,0.025047127302786687,0.033551252812031335,0.040095741233909354,0.05343804477674244,0.0,0.0,0.025047127302786687,0.033551252812031335
NL,KZ,2024,2023,post-2020,5,40,780,142,0.18205128205128204,0.9178901578639912,0.9637418316076904,0.13959155387977318,0.8423820978250721,0.9147608805896494,0.9807666147072909,0.9899902039728583,1.0,0.0,0.0,0.9178901578639912,0.5698924731182795,0.43010752688172044,0.8894754740005588,0.942030834880118,0.15216346153846153,0.21153846153846154,200,0.8,42,0.14630973586989882,0.18962344261116962,0.17332407912833947,0.21928161226726423,0.023076923076923078,0.14516129032258066,0.14630973586989882,0.18962344261116962
NL,KZ,2025,2024,post-2020,5,40,780,145,0.1858974358974359,0.9429461170823116,0.9901059533740185,0.16187811007098038,0.9231150016622628,0.9732307890812961,0.9943687636007644,0.9971421363827988,1.0,0.0,0.0,0.9429461170823116,0.6333333333333333,0.36666666666666664,0.9120407427671794,0.9679990179183847,0.15540865384615385,0.21634615384615385,200,0.8,42,0.02505595921832038,0.02729733945140858,0.026364121766328075,0.027356000229177658,0.0038461538461538602,0.02112676056338036,0.02505595921832038,0.02729733945140858
NL,KZ,2026,2025,post-2020,5,40,780,141,0.18076923076923077,0.9529974455435815,0.9929041921286983,0.17153261300848444,0.9418812206337519,0.9846625808365306,0.9960104268560351,0.9985253487603671,1.0,0.0,0.02127659574468085,0.9529974455435815,0.5911330049261083,0.4088669950738916,0.9225420024873129,0.9773360665083766,0.15536858974358975,0.21165865384615387,200,0.8,42,0.010051328461269882,0.010659493982934002,0.0027982387546797716,0.002826201322337388,-0.005128205128205138,-0.027586206896551776,0.010051328461269882,0.010659493982934002
NL,LZ,2012,2011,pre-2020,5,40,780,97,0.12435897435897436,0.9440395867174641,0.9716670274875184,0.12770448338998328,0.9077909584766507,0.9464678153977522,0.9866368050576626,0.9945690748907218,1.0,0.0,0.010309278350515464,0.9440395867174641,,,0.9172158283388467,0.966656261551593,0.10092147435897436,0.15068108974358974,200,0.8,42,,,,,,,,
NL,LZ,2013,2012,pre-2020,5,40,780,99,0.12692307692307692,0.8965232944175743,0.9226034859853819,0.09310758411973626,0.8365589834085622,0.8773579051429935,0.950044760034916,0.9786997236799768,1.0,0.0,0.0,0.8965232944175743,0.5899280575539568,0.41007194244604317,0.875349929695726,0.9153111703846767,0.10256410256410256,0.15224358974358973,200,0.8,42,-0.04751629229988985,-0.05033294468625998,-0.04906354150213654,-0.0504941920577487,0.002564102564102555,0.020618556701030855,-0.04751629229988985,-0.05033294468625998
NL,LZ,2014,2013,pre-2020,5,40,780,103,0.13205128205128205,0.8853537800344581,0.9159899733574992,0.0911941198494587,0.7446771600983888,0.8489994486781136,0.9464788065622425,0.9803137841735022,1.0,0.0,0.0,0.8853537800344581,0.5874125874125874,0.4125874125874126,0.8643610908857248,0.9044726988391888,0.10252403846153846,0.16025641025641027,200,0.8,42,-0.011169514383116197,-0.012458699570514186,-0.006613512627882678,-0.007168315238717259,0.005128205128205138,0.040404040404040484,-0.011169514383116197,-0.012458699570514186
NL,LZ,2015,2014,pre-2020,5,40,780,102,0.13076923076923078,0.8827558315741209,0.907502740051572,0.08908035477993057,0.7509330263410623,0.8415990415690442,0.942746411148434,0.9776397494707266,1.0,0.0,0.0,0.8827558315741209,0.6054421768707483,0.3945578231292517,0.8647939950336013,0.9009727928613855,0.10733173076923076,0.15064102564102563,200,0.8,42,-0.0025979484603372294,-0.0029343619679763687,-0.008487233305927155,-0.009265639966360959,-0.0012820512820512775,-0.009708737864077634,-0.0025979484603372294,-0.0029343619679763687
NL,LZ,2016,2015,pre-2020,5,40,780,126,0.16153846153846155,0.7932029442899502,0.810035377091876,0.1439643911832252,0.5771769633495971,0.7542223029279004,0.8910668854263986,0.9319980508266044,1.0,0.0,0.0,0.7932029442899502,0.4055944055944056,0.5944055944055944,0.7681684938182225,0.821306375265475,0.1345753205128205,0.18273237179487178,200,0.8,42,-0.08955288728417066,-0.10144695065279931,-0.09746736295969605,-0.107401728565753,0.03076923076923077,0.23529411764705882,-0.08955288728417066,-0.10144695065279931
NL,LZ,2017,2016,pre-2020,5,40,780,130,0.16666666666666666,0.7842350147449996,0.8008840781936496,0.1465832923782281,0.6066976913047044,0.7137419960316908,0.8778824771794365,0.97363721867994,1.0,0.0,0.0,0.7842350147449996,0.5856353591160222,0.4143646408839779,0.7573184540035783,0.8141218962179849,0.13782051282051283,0.19395032051282052,200,0.8,42,-0.008967929544950626,-0.011305971075256696,-0.009151298898226412,-0.01129740645535837,0.00512820512820511,0.03174603174603163,-0.008967929544950626,-0.011305971075256696
NL,LZ,2018,2017,pre-2020,5,40,780,125,0.16025641025641027,0.8035565614701338,0.809638256081867,0.1254100751849345,0.6165909139954877,0.7180429769120444,0.91027286970778,0.960801912096708,1.0,0.0,0.0,0.8035565614701338,0.6216216216216216,0.3783783783783784,0.7794658041487591,0.8267926601482184,0.1345352564102564,0.19078525641025643,200,0.8,42,0.019321546725134198,0.024637444594866446,0.008754177888217418,0.010930642931448943,-0.0064102564102563875,-0.038461538461538325,0.019321546725134198,0.024637444594866446
NL,LZ,2019,2018,pre-2020,5,40,780,116,0.14871794871794872,0.7811533251076597,0.7703900504756427,0.12000914698149924,0.6367873212009304,0.6898710812367189,0.8792191865949621,0.9584340196687208,1.0,0.0,0.0,0.7811533251076597,0.46496815286624205,0.535031847133758,0.7574649688068211,0.8055238150975764,0.1201923076923077,0.17147435897435898,200,0.8,42,-0.0224032363624741,-0.027880098846416766,-0.03924820560622433,-0.0484762241796239,-0.011538461538461553,-0.07200000000000008,-0.0224032363624741,-0.027880098846416766
NL,LZ,2020,2019,pre-2020,5,40,780,96,0.12307692307692308,0.7869745615149087,0.784547703158035,0.11787001534622149,0.627314686653899,0.7144951985010561,0.8798943717169323,0.9297269723884017,1.0,0.0,0.0,0.7869745615149087,0.5771812080536913,0.4228187919463087,0.7590063099484775,0.8121318030336058,0.09455128205128205,0.15068108974358974,200,0.8,42,0.005821236407249075,0.007452104753502501,0.01415765268239233,0.01837725276131399,-0.025641025641025633,-0.17241379310344823,0.005821236407249075,0.007452104753502501
NL,LZ,2021,2020,2020,5,40,780,101,0.1294871794871795,0.7680621912950543,0.7748681602467093,0.13316983531838625,0.6031080926144493,0.6830854799032134,0.8829740412422218,0.9311122736740021,1.0,0.0,0.0,0.7680621912950543,0.5620437956204379,0.43795620437956206,0.7409624098768801,0.7957579393375658,0.10576923076923077,0.16025641025641027,200,0.8,42,-0.01891237021985448,-0.024031742758557,-0.009679542911325667,-0.012337736599524366,0.006410256410256415,0.05208333333333337,-0.01891237021985448,-0.024031742758557
NL,LZ,2022,2021,post-2020,5,40,780,92,0.11794871794871795,0.8036977168634531,0.8329769040323436,0.12746965936104407,0.6168200937589631,0.7563866052565034,0.8848038342667122,0.9422716755419652,1.0,0.0,0.0,0.8036977168634531,0.6597222222222222,0.3402777777777778,0.7654227453564029,0.8372562889350631,0.09130608974358974,0.14427083333333332,200,0.8,42,0.035635525568398885,0.04639666679636018,0.05810874378563424,0.07499178152723822,-0.011538461538461553,-0.08910891089108922,0.035635525568398885,0.04639666679636018
NL,LZ,2023,2022,post-2020,5,40,780,106,0.1358974358974359,0.7903473905165778,0.8401332071318208,0.1785132567450826,0.5509007861538006,0.7262441221094761,0.9227482769371665,0.9584918387988441,1.0,0.0,0.0,0.7903473905165778,0.6153846153846154,0.38461538461538464,0.7438484697291353,0.8233201080740492,0.11698717948717949,0.15869391025641025,200,0.8,42,-0.013350326346875385,-0.016611128869417433,0.007156303099477235,0.008591238322256488,0.01794871794871794,0.1521739130434782,-0.013350326346875385,-0.016611128869417433
NL,LZ,2024,2023,post-2020,5,40,780,103,0.13205128205128205,0.8063582131342099,0.8609095542600496,0.17484913072805314,0.614713663811493,0.7690688344015715,0.9170253765657559,0.9532667980250576,1.0,0.0,0.0,0.8063582131342099,0.6428571428571428,0.35714285714285715,0.7695212850779813,0.8344883055986196,0.10737179487179487,0.16025641025641027,200,0.8,42,0.016010822617632092,0.020257955944116272,0.020776347128228734,0.024729824927594877,-0.0038461538461538325,-0.02830188679245273,0.016010822617632092,0.020257955944116272
NL,LZ,2025,2024,post-2020,5,40,780,101,0.1294871794871795,0.8108426713666508,0.8843920849436586,0.18896155660071148,0.5062538495590608,0.7654999253172109,0.9333630947672725,0.9561991111738171,1.0,0.0,0.0,0.8108426713666508,0.6838709677419355,0.3161290322580645,0.766012394563799,0.8429762980825221,0.10248397435897436,0.16025641025641027,200,0.8,42,0.004484458232440924,0.005561372302528446,0.02348253068360906,0.02727642011569062,-0.002564102564102555,-0.01941747572815527,0.004484458232440924,0.005561372302528446
NL,LZ,2026,2025,post-2020,5,40,780,128,0.1641025641025641,0.8044378080520913,0.8908553516856934,0.19930766855274973,0.4788306415522599,0.7393727172406934,0.939327341737054,0.959219804708736,1.0,0.0,0.0,0.8044378080520913,0.6204819277108433,0.3795180722891566,0.7689885978294508,0.8343081439893035,0.1346153846153846,0.20036057692307693,200,0.8,42,-0.0064048633145594724,-0.007899021031742531,0.00646326674203479,0.007308146298535158,0.0346153846153846,0.26732673267326723,-0.0064048633145594724,-0.007899021031742531
NL,MN,2012,2011,pre-2020,5,40,780,134,0.1717948717948718,0.9631329627283041,0.9793042303245967,0.04986997351629489,0.9293946031355634,0.9585512925617197,0.9907065626687375,0.9958708095363226,1.0,0.0,0.0,0.9631329627283041,,,0.9553784802755814,0.9720238767667212,0.14262820512820512,0.20036057692307693,200,0.8,42,,,,,,,,
NL,MN,2013,2012,pre-2020,5,40,780,139,0.1782051282051282,0.9275645399285076,0.9478525868550065,0.0667389336532176,0.8469954355103292,0.9117412958106013,0.9720702424508881,0.9823439574873422,1.0,0.0,0.0,0.9275645399285076,0.5706806282722513,0.4293193717277487,0.9140348471898547,0.940259689649713,0.14899839743589743,0.21318108974358974,200,0.8,42,-0.03556842279979644,-0.03692991951914966,-0.031451643469590174,-0.032116315334577206,0.006410256410256415,0.03731343283582093,-0.03556842279979644,-0.03692991951914966
NL,MN,2014,2013,pre-2020,5,40,780,132,0.16923076923076924,0.9368345374205291,0.951246422952809,0.052293689471009014,0.8773539631587941,0.9175648490895336,0.9704374756163971,0.9850198814629827,1.0,0.0,0.0,0.9368345374205291,0.5736842105263158,0.4263157894736842,0.9268820035142237,0.9455588347213841,0.14258814102564102,0.1987580128205128,200,0.8,42,0.009269997492021509,0.009993911035814282,0.0033938360978025273,0.0035805526564667003,-0.00897435897435897,-0.050359712230215806,0.009269997492021509,0.009993911035814282
NL,MN,2015,2014,pre-2020,5,40,780,135,0.17307692307692307,0.938982885368651,0.9567986787809575,0.05291905980187145,0.8620085123787122,0.9151461285388574,0.9776046213695164,0.9870115240475222,1.0,0.0,0.0,0.938982885368651,0.6847290640394088,0.31527093596059114,0.9280585781245173,0.9484700769536575,0.14735576923076923,0.20204326923076926,200,0.8,42,0.002148347948121909,0.0022931989186021568,0.005552255828148445,0.005836821767921528,0.0038461538461538325,0.022727272727272645,0.002148347948121909,0.0022931989186021568
NL,MN,2016,2015,pre-2020,5,40,780,144,0.18461538461538463,0.8331066491124791,0.8946618670922044,0.17707366238733763,0.617413661572129,0.7701217409975193,0.9526268569606846,0.9810743879030752,1.0,0.0,0.0,0.8331066491124791,0.625615763546798,0.37438423645320196,0.8020854590237295,0.8703427427463345,0.15544871794871795,0.21798878205128205,200,0.8,42,-0.10587623625617193,-0.11275630036068676,-0.06213681168875307,-0.06494240958601723,0.011538461538461553,0.06666666666666675,-0.10587623625617193,-0.11275630036068676
NL,MN,2017,2016,pre-2020,5,40,780,134,0.1717948717948718,0.769346384024914,0.8291407691149645,0.18920799542903904,0.4773727430064099,0.6821969569810259,0.9018383169160684,0.9539769265158083,1.0,0.0,0.0,0.769346384024914,0.6237623762376238,0.37623762376237624,0.7346489256775985,0.8021740796721198,0.14423076923076922,0.20512820512820512,200,0.8,42,-0.06376026508756516,-0.07653313673044132,-0.06552109797723993,-0.07323559926633967,-0.01282051282051283,-0.06944444444444449,-0.06376026508756516,-0.07653313673044132
NL,MN,2018,2017,pre-2020,5,40,780,122,0.1564102564102564,0.7636421692161438,0.7968801596839804,0.15791048236416486,0.5938708539591799,0.6988218227031623,0.8696645531215215,0.9286450220899752,1.0,0.0,0.00819672131147541,0.7636421692161438,0.6162162162162161,0.3837837837837838,0.7319248117284153,0.7965821601805974,0.1329727564102564,0.1842948717948718,200,0.8,42,-0.005704214808770147,-0.007414364878051374,-0.03226060943098408,-0.038908482892982654,-0.015384615384615385,-0.08955223880597016,-0.005704214808770147,-0.007414364878051374
NL,MN,2019,2018,pre-2020,5,40,780,134,0.1717948717948718,0.7966994329718545,0.8773628690711381,0.19242709882855766,0.5036034983593877,0.7281604043922054,0.9289120992219819,0.9587147096539019,1.0,0.0,0.007462686567164179,0.7966994329718545,0.6162162162162161,0.3837837837837838,0.7495742699389046,0.829200530197536,0.14423076923076922,0.1987179487179487,200,0.8,42,0.03305726375571072,0.04328894485966251,0.08048270938715774,0.10099725587229433,0.015384615384615385,0.09836065573770493,0.03305726375571072,0.04328894485966251
NL,MN,2020,2019,pre-2020,5,40,780,129,0.16538461538461538,0.8516691727541623,0.881868445083325,0.10245084769271502,0.6799549361490751,0.8062574727736994,0.9259995461560012,0.95410967695044,1.0,0.0,0.0,0.8516691727541623,0.6512820512820513,0.3487179487179487,0.8287228717602516,0.8733557516460659,0.14098557692307692,0.19555288461538461,200,0.8,42,0.05496973978230779,0.06899683557858104,0.004505576012186818,0.005135362084512261,-0.006410256410256415,-0.03731343283582093,0.05496973978230779,0.06899683557858104
