country,sector,eval_year,density_with_2020,density_without_2020,mean_weight_with_2020,mean_weight_without_2020,mean_abs_weight_with_2020,mean_abs_weight_without_2020,density_delta,mean_weight_delta,mean_abs_weight_delta
NL,LZ,2012,0.12435897435897436,0.12435897435897436,0.9440395867174641,0.9440395867174641,0.9440395867174641,0.9440395867174641,0.0,0.0,0.0
NL,LZ,2013,0.12692307692307692,0.12692307692307692,0.8965232944175743,0.8965232944175743,0.8965232944175743,0.8965232944175743,0.0,0.0,0.0
NL,LZ,2014,0.13205128205128205,0.13205128205128205,0.8853537800344581,0.8853537800344581,0.8853537800344581,0.8853537800344581,0.0,0.0,0.0
NL,LZ,2015,0.13076923076923078,0.13076923076923078,0.8827558315741209,0.8827558315741209,0.8827558315741209,0.8827558315741209,0.0,0.0,0.0
NL,LZ,2016,0.16153846153846155,0.16153846153846155,0.7932029442899502,0.7932029442899502,0.7932029442899502,0.7932029442899502,0.0,0.0,0.0
NL,LZ,2017,0.16666666666666666,0.16666666666666666,0.7842350147449996,0.7842350147449996,0.7842350147449996,0.7842350147449996,0.0,0.0,0.0
NL,LZ,2018,0.16025641025641027,0.16025641025641027,0.8035565614701338,0.8035565614701338,0.8035565614701338,0.8035565614701338,0.0,0.0,0.0
NL,LZ,2019,0.14871794871794872,0.14871794871794872,0.7811533251076597,0.7811533251076597,0.7811533251076597,0.7811533251076597,0.0,0.0,0.0
NL,LZ,2020,0.12307692307692308,0.12307692307692308,0.7869745615149087,0.7869745615149087,0.7869745615149087,0.7869745615149087,0.0,0.0,0.0
NL,LZ,2021,0.1294871794871795,0.11923076923076924,0.7680621912950543,0.8452719400539833,0.7680621912950543,0.8452719400539833,-0.010256410256410262,0.07720974875892905,0.07720974875892905
NL,LZ,2022,0.11794871794871795,0.11794871794871795,0.8036977168634531,0.8596026819760612,0.8036977168634531,0.8596026819760612,0.0,0.05590496511260801,0.05590496511260801
NL,LZ,2023,0.1358974358974359,0.12692307692307692,0.7903473905165778,0.86200268292062,0.7903473905165778,0.86200268292062,-0.00897435897435897,0.07165529240404223,0.07165529240404223
NL,LZ,2024,0.13205128205128205,0.12307692307692308,0.8063582131342099,0.87297525258194,0.8063582131342099,0.87297525258194,-0.00897435897435897,0.06661703944773012,0.06661703944773012
NL,LZ,2025,0.1294871794871795,0.12564102564102564,0.8108426713666508,0.8802028134141323,0.8108426713666508,0.8802028134141323,-0.0038461538461538602,0.06936014204748153,0.06936014204748153
NL,LZ,2026,0.1641025641025641,0.1641025641025641,0.8044378080520913,0.8044378080520913,0.8044378080520913,0.8044378080520913,0.0,0.0,0.0
NL,MN,2012,0.1717948717948718,0.1717948717948718,0.9631329627283041,0.9631329627283041,0.9631329627283041,0.9631329627283041,0.0,0.0,0.0
NL,MN,2013,0.1782051282051282,0.1782051282051282,0.9275645399285076,0.9275645399285076,0.9275645399285076,0.9275645399285076,0.0,0.0,0.0
NL,MN,2014,0.16923076923076924,0.16923076923076924,0.9368345374205291,0.9368345374205291,0.9368345374205291,0.9368345374205291,0.0,0.0,0.0
NL,MN,2015,0.17307692307692307,0.17307692307692307,0.938982885368651,0.938982885368651,0.938982885368651,0.938982885368651,0.0,0.0,0.0
NL,MN,2016,0.18461538461538463,0.18461538461538463,0.8331066491124791,0.8331066491124791,0.8331066491124791,0.8331066491124791,0.0,0.0,0.0
NL,MN,2017,0.1717948717948718,0.1717948717948718,0.769346384024914,0.769346384024914,0.769346384024914,0.769346384024914,0.0,0.0,0.0
NL,MN,2018,0.1564102564102564,0.1564102564102564,0.7636421692161438,0.7636421692161438,0.7636421692161438,0.7636421692161438,0.0,0.0,0.0
NL,MN,2019,0.1717948717948718,0.1717948717948718,0.7966994329718545,0.7966994329718545,0.7966994329718545,0.7966994329718545,0.0,0.0,0.0
NL,MN,2020,0.16538461538461538,0.16538461538461538,0.8516691727541623,0.8516691727541623,0.8516691727541623,0.8516691727541623,0.0,0.0,0.0
NL,MN,2021,0.1717948717948718,0.15512820512820513,0.7992120905102507,0.8655108403264222,0.7992120905102507,0.8655108403264222,-0.016666666666666663,0.06629874981617156,0.06629874981617156
NL,MN,2022,0.18205128205128204,0.17051282051282052,0.7850203624500232,0.8338696294458569,0.7850203624500232,0.8338696294458569,-0.011538461538461525,0.048849266995833696,0.048849266995833696
NL,MN,2023,0.17307692307692307,0.15512820512820513,0.7904608916241014,0.8401981611191576,0.7904608916241014,0.8401981611191576,-0.01794871794871794,0.04973726949505619,0.04973726949505619
NL,MN,2024,0.17564102564102563,0.1717948717948718,0.8369763778851307,0.863497904343929,0.8369763778851307,0.863497904343929,-0.0038461538461538325,0.02652152645879835,0.02652152645879835
NL,MN,2025,0.18076923076923077,0.18205128205128204,0.9162454634668588,0.938319928481564,0.9162454634668588,0.938319928481564,0.0012820512820512775,0.022074465014705225,0.022074465014705225
NL,MN,2026,0.18461538461538463,0.18461538461538463,0.9226361697338936,0.9226361697338936,0.9226361697338936,0.9226361697338936,0.0,0.0,0.0
NL,OQ,2020,0.16538461538461538,0.16538461538461538,0.8851469689252252,0.8851469689252252,0.8851469689252252,0.8851469689252252,0.0,0.0,0.0
NL,OQ,2021,0.17307692307692307,0.16538461538461538,0.8486252467730654,0.8851469689252252,0.8486252467730654,0.8851469689252252,-0.007692307692307693,0.036521722152159763,0.036521722152159763
NL,OQ,2022,0.17564102564102563,0.16538461538461538,0.8517432111025723,0.8881022698792584,0.8517432111025723,0.8881022698792584,-0.010256410256410248,0.036359058776686104,0.036359058776686104
NL,OQ,2023,0.18205128205128204,0.1576923076923077,0.8194613976871173,0.8371504231112725,0.8194613976871173,0.8371504231112725,-0.024358974358974356,0.01768902542415518,0.01768902542415518
NL,OQ,2024,0.18076923076923077,0.1564102564102564,0.8472318916503482,0.8720489071459365,0.8472318916503482,0.8720489071459365,-0.024358974358974356,0.024817015495588346,0.024817015495588346
NL,OQ,2025,0.1794871794871795,0.1717948717948718,0.9261401184909358,0.9574975930789777,0.9261401184909358,0.9574975930789777,-0.007692307692307693,0.031357474588041945,0.031357474588041945
NL,OQ,2026,0.1858974358974359,0.1858974358974359,0.9396122306750834,0.9396122306750834,0.9396122306750834,0.9396122306750834,0.0,0.0,0.0
NL,RU,2012,0.16666666666666666,0.16666666666666666,0.9686943450627937,0.9686943450627937,0.9686943450627937,0.9686943450627937,0.0,0.0,0.0
NL,RU,2013,0.1782051282051282,0.1782051282051282,0.9414593032836999,0.9414593032836999,0.9414593032836999,0.9414593032836999,0.0,0.0,0.0
NL,RU,2014,0.17692307692307693,0.17692307692307693,0.9516567575324906,0.9516567575324906,0.9516567575324906,0.9516567575324906,0.0,0.0,0.0
NL,RU,2015,0.17307692307692307,0.17307692307692307,0.8840103170164747,0.8840103170164747,0.8840103170164747,0.8840103170164747,0.0,0.0,0.0
NL,RU,2016,0.16025641025641027,0.16025641025641027,0.783813088992179,0.783813088992179,0.783813088992179,0.783813088992179,0.0,0.0,0.0
NL,RU,2017,0.16923076923076924,0.16923076923076924,0.8089968479652176,0.8089968479652176,0.8089968479652176,0.8089968479652176,0.0,0.0,0.0
NL,RU,2018,0.16153846153846155,0.16153846153846155,0.768901277887363,0.768901277887363,0.768901277887363,0.768901277887363,0.0,0.0,0.0
NL,RU,2019,0.16538461538461538,0.16538461538461538,0.7693472204873942,0.7693472204873942,0.7693472204873942,0.7693472204873942,0.0,0.0,0.0
NL,RU,2020,0.1641025641025641,0.1641025641025641,0.7678641226738402,0.7678641226738402,0.7678641226738402,0.7678641226738402,0.0,0.0,0.0
NL,RU,2021,0.15512820512820513,0.15897435897435896,0.7679409764843622,0.8266304802702892,0.7679409764843622,0.8266304802702892,0.0038461538461538325,0.058689503785926966,0.058689503785926966
NL,RU,2022,0.16794871794871793,0.16538461538461538,0.7559621655768438,0.8377752370993422,0.7559621655768438,0.8377752370993422,-0.002564102564102555,0.08181307152249839,0.08181307152249839
NL,RU,2023,0.17051282051282052,0.1717948717948718,0.8137990091316845,0.8722597785926366,0.8137990091316845,0.8722597785926366,0.0012820512820512775,0.05846076946095213,0.05846076946095213
NL,RU,2024,0.1641025641025641,0.17307692307692307,0.8327824030054439,0.8815904569947274,0.8327824030054439,0.8815904569947274,0.00897435897435897,0.04880805398928345,0.04880805398928345
NL,RU,2025,0.18076923076923077,0.17307692307692307,0.865882525546711,0.9123722188134556,0.865882525546711,0.9123722188134556,-0.007692307692307693,0.04648969326674468,0.04648969326674468
NL,RU,2026,0.1782051282051282,0.1782051282051282,0.8591301443409122,0.8591301443409122,0.8591301443409122,0.8591301443409122,0.0,0.0,0.0
PT,BE,2013,0.28,0.28,0.9300349382520787,0.9300349382520787,0.9300349382520787,0.9300349382520787,0.0,0.0,0.0
PT,BE,2014,0.26666666666666666,0.26666666666666666,0.9148350658434332,0.9148350658434332,0.9148350658434332,0.9148350658434332,0.0,0.0,0.0
PT,BE,2015,0.2633333333333333,0.2633333333333333,0.8744662432570172,0.8744662432570172,0.8744662432570172,0.8744662432570172,0.0,0.0,0.0
PT,BE,2016,0.27666666666666667,0.27666666666666667,0.8437427692609809,0.8437427692609809,0.8437427692609809,0.8437427692609809,0.0,0.0,0.0
PT,BE,2017,0.28,0.28,0.8289432954591711,0.8289432954591711,0.8289432954591711,0.8289432954591711,0.0,0.0,0.0
PT,BE,2018,0.28,0.28,0.8831210285908151,0.8831210285908151,0.8831210285908151,0.8831210285908151,0.0,0.0,0.0
PT,BE,2019,0.29,0.29,0.8385817605409912,0.8385817605409912,0.8385817605409912,0.8385817605409912,0.0,0.0,0.0
PT,BE,2020,0.29333333333333333,0.29333333333333333,0.851810544400572,0.851810544400572,0.851810544400572,0.851810544400572,0.0,0.0,0.0
PT,BE,2021,0.29333333333333333,0.29,0.8594861964020428,0.8752216809907796,0.8594861964020428,0.8752216809907796,-0.003333333333333355,0.015735484588736748,0.015735484588736748
PT,BE,2022,0.25666666666666665,0.24,0.8673249250531923,0.9293352346390465,0.8673249250531923,0.9293352346390465,-0.016666666666666663,0.062010309585854295,0.062010309585854295
PT,BE,2023,0.25666666666666665,0.27,0.863263003557407,0.8753605705210463,0.863263003557407,0.8753605705210463,0.013333333333333364,0.012097566963639284,0.012097566963639284
PT,BE,2024,0.2733333333333333,0.2733333333333333,0.834012581094838,0.8645022047804352,0.834012581094838,0.8645022047804352,0.0,0.030489623685597156,0.030489623685597156
PT,BE,2025,0.2633333333333333,0.2633333333333333,0.8292817190656023,0.8301693955755337,0.8292817190656023,0.8301693955755337,0.0,0.0008876765099313788,0.0008876765099313788
PT,FZ,2013,0.2633333333333333,0.2633333333333333,0.8536159713312935,0.8536159713312935,0.8536159713312935,0.8536159713312935,0.0,0.0,0.0
PT,FZ,2014,0.28,0.28,0.9331582906812953,0.9331582906812953,0.9331582906812953,0.9331582906812953,0.0,0.0,0.0
PT,FZ,2015,0.2866666666666667,0.2866666666666667,0.8842933652791806,0.8842933652791806,0.8842933652791806,0.8842933652791806,0.0,0.0,0.0
PT,FZ,2016,0.2966666666666667,0.2966666666666667,0.8699598233768138,0.8699598233768138,0.8699598233768138,0.8699598233768138,0.0,0.0,0.0
PT,FZ,2017,0.2733333333333333,0.2733333333333333,0.8944978506667348,0.8944978506667348,0.8944978506667348,0.8944978506667348,0.0,0.0,0.0
PT,FZ,2018,0.30666666666666664,0.30666666666666664,0.833840896534888,0.833840896534888,0.833840896534888,0.833840896534888,0.0,0.0,0.0
PT,FZ,2019,0.27666666666666667,0.27666666666666667,0.7538920903451524,0.7538920903451524,0.7538920903451524,0.7538920903451524,0.0,0.0,0.0
PT,FZ,2020,0.25666666666666665,0.25666666666666665,0.7292642352316179,0.7292642352316179,0.7292642352316179,0.7292642352316179,0.0,0.0,0.0
PT,FZ,2021,0.28,0.26666666666666666,0.7829365025510401,0.7910949606861115,0.7829365025510401,0.7910949606861115,-0.013333333333333364,0.008158458135071434,0.008158458135071434
PT,FZ,2022,0.2733333333333333,0.2733333333333333,0.8240490900528163,0.8043500021322476,0.8240490900528163,0.8043500021322476,0.0,-0.019699087920568736,-0.019699087920568736
PT,FZ,2023,0.27,0.25,0.8204917245553456,0.796516016088469,0.8204917245553456,0.796516016088469,-0.020000000000000018,-0.023975708466876577,-0.023975708466876577
PT,FZ,2024,0.2633333333333333,0.27,0.841874378691135,0.8184364499639848,0.841874378691135,0.8184364499639848,0.00666666666666671,-0.023437928727150226,-0.023437928727150226
PT,FZ,2025,0.29333333333333333,0.28,0.8201276152617257,0.7382098354136869,0.8201276152617257,0.7382098354136869,-0.013333333333333308,-0.08191777984803883,-0.08191777984803883
PT,GI,2013,0.2733333333333333,0.2733333333333333,0.9471605792893327,0.9471605792893327,0.9471605792893327,0.9471605792893327,0.0,0.0,0.0
PT,GI,2014,0.3,0.3,0.9538738571071065,0.9538738571071065,0.9538738571071065,0.9538738571071065,0.0,0.0,0.0
PT,GI,2015,0.2966666666666667,0.2966666666666667,0.9100611614903126,0.9100611614903126,0.9100611614903126,0.9100611614903126,0.0,0.0,0.0
PT,GI,2016,0.2966666666666667,0.2966666666666667,0.8992466135532041,0.8992466135532041,0.8992466135532041,0.8992466135532041,0.0,0.0,0.0
PT,GI,2017,0.28,0.28,0.9352927986316537,0.9352927986316537,0.9352927986316537,0.9352927986316537,0.0,0.0,0.0
PT,GI,2018,0.3,0.3,0.9260016388561635,0.9260016388561635,0.9260016388561635,0.9260016388561635,0.0,0.0,0.0
PT,GI,2019,0.26666666666666666,0.26666666666666666,0.8268444428252877,0.8268444428252877,0.8268444428252877,0.8268444428252877,0.0,0.0,0.0
PT,GI,2020,0.24666666666666667,0.24666666666666667,0.8385954965623885,0.8385954965623885,0.8385954965623885,0.8385954965623885,0.0,0.0,0.0
PT,GI,2021,0.27,0.26,0.8716849333014093,0.8265890794298716,0.8716849333014093,0.8265890794298716,-0.010000000000000009,-0.045095853871537694,-0.045095853871537694
PT,GI,2022,0.27,0.24666666666666667,0.8698689833602613,0.8051939819530187,0.8698689833602613,0.8051939819530187,-0.023333333333333345,-0.06467500140724258,-0.06467500140724258
PT,GI,2023,0.27666666666666667,0.26666666666666666,0.8708265920850861,0.8127959383550512,0.8708265920850861,0.8127959383550512,-0.010000000000000009,-0.05803065373003491,-0.05803065373003491
PT,GI,2024,0.26666666666666666,0.26666666666666666,0.8984328699977606,0.8823851235169512,0.8984328699977606,0.8823851235169512,0.0,-0.01604774648080942,-0.01604774648080942
PT,GI,2025,0.28,0.27,0.9027388438416485,0.8099686273073483,0.9027388438416485,0.8099686273073483,-0.010000000000000009,-0.09277021653430018,-0.09277021653430018
PT,JZ,2013,0.27,0.27,0.8816653002757283,0.8816653002757283,0.8816653002757283,0.8816653002757283,0.0,0.0,0.0
PT,JZ,2014,0.26666666666666666,0.26666666666666666,0.8326553791884447,0.8326553791884447,0.8326553791884447,0.8326553791884447,0.0,0.0,0.0
PT,JZ,2015,0.2966666666666667,0.2966666666666667,0.7464359862844218,0.7464359862844218,0.7464359862844218,0.7464359862844218,0.0,0.0,0.0
PT,JZ,2016,0.2833333333333333,0.2833333333333333,0.7418769010706953,0.7418769010706953,0.7418769010706953,0.7418769010706953,0.0,0.0,0.0
PT,JZ,2017,0.2633333333333333,0.2633333333333333,0.7251856398677566,0.7251856398677566,0.7251856398677566,0.7251856398677566,0.0,0.0,0.0
PT,JZ,2018,0.24666666666666667,0.24666666666666667,0.6788737337647296,0.6788737337647296,0.6788737337647296,0.6788737337647296,0.0,0.0,0.0
PT,JZ,2019,0.25666666666666665,0.25666666666666665,0.6769027404939231,0.6769027404939231,0.6769027404939231,0.6769027404939231,0.0,0.0,0.0
PT,JZ,2020,0.24666666666666667,0.24666666666666667,0.6698074638794368,0.6698074638794368,0.6698074638794368,0.6698074638794368,0.0,0.0,0.0
PT,JZ,2021,0.24666666666666667,0.25333333333333335,0.6654121744634811,0.7404365193306672,0.6654121744634811,0.7404365193306672,0.006666666666666682,0.07502434486718612,0.07502434486718612
PT,JZ,2022,0.2833333333333333,0.2966666666666667,0.8026507231755314,0.8189000878329229,0.8026507231755314,0.8189000878329229,0.013333333333333364,0.016249364657391463,0.016249364657391463
PT,JZ,2023,0.2733333333333333,0.27,0.8161960692279242,0.826546306177053,0.8161960692279242,0.826546306177053,-0.0033333333333332993,0.010350236949128844,0.010350236949128844
PT,JZ,2024,0.27,0.2633333333333333,0.8355679531471696,0.8831248761731784,0.8355679531471696,0.8831248761731784,-0.00666666666666671,0.04755692302600878,0.04755692302600878
PT,JZ,2025,0.2633333333333333,0.25333333333333335,0.7910435351692926,0.8359315290105015,0.7910435351692926,0.8359315290105015,-0.009999999999999953,0.044887993841208895,0.044887993841208895
PT,LZ,2013,0.28,0.28,0.7900379635296633,0.7900379635296633,0.7900379635296633,0.7900379635296633,0.0,0.0,0.0
PT,LZ,2014,0.27,0.27,0.7138150815684133,0.7138150815684133,0.7138150815684133,0.7138150815684133,0.0,0.0,0.0
PT,LZ,2015,0.26,0.26,0.658063325930423,0.658063325930423,0.658063325930423,0.658063325930423,0.0,0.0,0.0
PT,LZ,2016,0.25333333333333335,0.25333333333333335,0.7266917049254978,0.7266917049254978,0.7266917049254978,0.7266917049254978,0.0,0.0,0.0
PT,LZ,2017,0.25,0.25,0.6874812400981115,0.6874812400981115,0.6874812400981115,0.6874812400981115,0.0,0.0,0.0
PT,LZ,2018,0.25666666666666665,0.25666666666666665,0.6828479614563394,0.6828479614563394,0.6828479614563394,0.6828479614563394,0.0,0.0,0.0
PT,LZ,2019,0.24666666666666667,0.24666666666666667,0.6466596320717087,0.6466596320717087,0.6466596320717087,0.6466596320717087,0.0,0.0,0.0
PT,LZ,2020,0.26,0.26,0.7203277098543636,0.7203277098543636,0.7203277098543636,0.7203277098543636,0.0,0.0,0.0
PT,LZ,2021,0.2633333333333333,0.24,0.7335306749781998,0.8367807801635072,0.7335306749781998,0.8367807801635072,-0.023333333333333317,0.10325010518530742,0.10325010518530742
PT,LZ,2022,0.2833333333333333,0.25333333333333335,0.7119850452898596,0.7914843379952959,0.7119850452898596,0.7914843379952959,-0.02999999999999997,0.07949929270543632,0.07949929270543632
PT,LZ,2023,0.27,0.25,0.7280556549742075,0.8111231466149947,0.7280556549742075,0.8111231466149947,-0.020000000000000018,0.0830674916407872,0.0830674916407872
PT,LZ,2024,0.27666666666666667,0.2733333333333333,0.7351648044782039,0.799760616414438,0.7351648044782039,0.799760616414438,-0.003333333333333355,0.0645958119362341,0.0645958119362341
PT,LZ,2025,0.2866666666666667,0.27666666666666667,0.6961918343070334,0.7575071509835591,0.6961918343070334,0.7575071509835591,-0.010000000000000009,0.06131531667652579,0.06131531667652579
PT,MN,2013,0.2833333333333333,0.2833333333333333,0.845358159265584,0.845358159265584,0.845358159265584,0.845358159265584,0.0,0.0,0.0
PT,MN,2014,0.2866666666666667,0.2866666666666667,0.8487099227641216,0.8487099227641216,0.8487099227641216,0.8487099227641216,0.0,0.0,0.0
PT,MN,2015,0.2833333333333333,0.2833333333333333,0.7533526461870124,0.7533526461870124,0.7533526461870124,0.7533526461870124,0.0,0.0,0.0
PT,MN,2016,0.28,0.28,0.8030425374816387,0.8030425374816387,0.8030425374816387,0.8030425374816387,0.0,0.0,0.0
PT,MN,2017,0.26,0.26,0.8149780960818972,0.8149780960818972,0.8149780960818972,0.8149780960818972,0.0,0.0,0.0
PT,MN,2018,0.26666666666666666,0.26666666666666666,0.6792997905318237,0.6792997905318237,0.6792997905318237,0.6792997905318237,0.0,0.0,0.0
PT,MN,2019,0.2833333333333333,0.2833333333333333,0.718691595671163,0.718691595671163,0.718691595671163,0.718691595671163,0.0,0.0,0.0
PT,MN,2020,0.27666666666666667,0.27666666666666667,0.7786931155278147,0.7786931155278147,0.7786931155278147,0.7786931155278147,0.0,0.0,0.0
PT,MN,2021,0.26666666666666666,0.2633333333333333,0.8563651862046587,0.8183770621362205,0.8563651862046587,0.8183770621362205,-0.003333333333333355,-0.03798812406843821,-0.03798812406843821
PT,MN,2022,0.2866666666666667,0.26666666666666666,0.9073478878739787,0.9038561955748587,0.9073478878739787,0.9038561955748587,-0.020000000000000018,-0.0034916922991199417,-0.0034916922991199417
PT,MN,2023,0.29,0.2733333333333333,0.9071110182308519,0.9021532957453239,0.9071110182308519,0.9021532957453239,-0.016666666666666663,-0.00495772248552806,-0.00495772248552806
PT,MN,2024,0.2966666666666667,0.2833333333333333,0.9204913163095505,0.915217009867589,0.9204913163095505,0.915217009867589,-0.013333333333333364,-0.005274306441961474,-0.005274306441961474
PT,MN,2025,0.29333333333333333,0.2866666666666667,0.9117516453827231,0.8332399653842081,0.9117516453827231,0.8332399653842081,-0.006666666666666654,-0.07851167999851505,-0.07851167999851505
PT,OQ,2013,0.2966666666666667,0.2966666666666667,0.8742437323979853,0.8742437323979853,0.8742437323979853,0.8742437323979853,0.0,0.0,0.0
PT,OQ,2014,0.2866666666666667,0.2866666666666667,0.8853976295317966,0.8853976295317966,0.8853976295317966,0.8853976295317966,0.0,0.0,0.0
PT,OQ,2015,0.2866666666666667,0.2866666666666667,0.8578645497895931,0.8578645497895931,0.8578645497895931,0.8578645497895931,0.0,0.0,0.0
PT,OQ,2016,0.27666666666666667,0.27666666666666667,0.8802839274829659,0.8802839274829659,0.8802839274829659,0.8802839274829659,0.0,0.0,0.0
PT,OQ,2017,0.29,0.29,0.8534472326535154,0.8534472326535154,0.8534472326535154,0.8534472326535154,0.0,0.0,0.0
PT,OQ,2018,0.28,0.28,0.6836319069452463,0.6836319069452463,0.6836319069452463,0.6836319069452463,0.0,0.0,0.0
PT,OQ,2019,0.27666666666666667,0.27666666666666667,0.637775608611326,0.637775608611326,0.637775608611326,0.637775608611326,0.0,0.0,0.0
PT,OQ,2020,0.27,0.27,0.7017913442426166,0.7017913442426166,0.7017913442426166,0.7017913442426166,0.0,0.0,0.0
PT,OQ,2021,0.28,0.2633333333333333,0.7939719354378434,0.771028833832026,0.7939719354378434,0.771028833832026,-0.01666666666666672,-0.022943101605817362,-0.022943101605817362
PT,OQ,2022,0.28,0.27666666666666667,0.8571977416984643,0.8585132867693519,0.8571977416984643,0.8585132867693519,-0.003333333333333355,0.0013155450708876026,0.0013155450708876026
PT,OQ,2023,0.28,0.26666666666666666,0.8710212808745569,0.8752009621428349,0.8710212808745569,0.8752009621428349,-0.013333333333333364,0.004179681268278057,0.004179681268278057
PT,OQ,2024,0.2733333333333333,0.26666666666666666,0.895965367379184,0.9279103228206858,0.895965367379184,0.9279103228206858,-0.006666666666666654,0.03194495544150178,0.03194495544150178
PT,OQ,2025,0.2733333333333333,0.2733333333333333,0.9063450035590395,0.9241308296525577,0.9063450035590395,0.9241308296525577,0.0,0.017785826093518198,0.017785826093518198
PT,RU,2013,0.27666666666666667,0.27666666666666667,0.881347326113956,0.881347326113956,0.881347326113956,0.881347326113956,0.0,0.0,0.0
PT,RU,2014,0.2966666666666667,0.2966666666666667,0.8503590992212727,0.8503590992212727,0.8503590992212727,0.8503590992212727,0.0,0.0,0.0
PT,RU,2015,0.30333333333333334,0.30333333333333334,0.7897417260232196,0.7897417260232196,0.7897417260232196,0.7897417260232196,0.0,0.0,0.0
PT,RU,2016,0.30333333333333334,0.30333333333333334,0.7302176660698297,0.7302176660698297,0.7302176660698297,0.7302176660698297,0.0,0.0,0.0
PT,RU,2017,0.30333333333333334,0.30333333333333334,0.7298519759731644,0.7298519759731644,0.7298519759731644,0.7298519759731644,0.0,0.0,0.0
PT,RU,2018,0.2633333333333333,0.2633333333333333,0.7013759946978051,0.7013759946978051,0.7013759946978051,0.7013759946978051,0.0,0.0,0.0
PT,RU,2019,0.25666666666666665,0.25666666666666665,0.6095474820583399,0.6095474820583399,0.6095474820583399,0.6095474820583399,0.0,0.0,0.0
PT,RU,2020,0.25333333333333335,0.25333333333333335,0.6530554140728135,0.6530554140728135,0.6530554140728135,0.6530554140728135,0.0,0.0,0.0
PT,RU,2021,0.2866666666666667,0.25666666666666665,0.8068111426924219,0.7140383005376495,0.8068111426924219,0.7140383005376495,-0.030000000000000027,-0.09277284215477244,-0.09277284215477244
PT,RU,2022,0.2733333333333333,0.2633333333333333,0.8153252323950861,0.7311872011716368,0.8153252323950861,0.7311872011716368,-0.010000000000000009,-0.08413803122344932,-0.08413803122344932
PT,RU,2023,0.29,0.2866666666666667,0.897446282933761,0.8773818382227596,0.897446282933761,0.8773818382227596,-0.0033333333333332993,-0.02006444471100144,-0.02006444471100144
PT,RU,2024,0.29333333333333333,0.29,0.9063555787664245,0.8666777141599974,0.9063555787664245,0.8666777141599974,-0.003333333333333355,-0.03967786460642708,-0.03967786460642708
PT,RU,2025,0.3,0.2833333333333333,0.9274568262766472,0.8745411039699894,0.9274568262766472,0.8745411039699894,-0.016666666666666663,-0.05291572230665775,-0.05291572230665775
