codgeo,ze2020,bpe_facilities_2024_total
33358,7516,16
34118,7616,16
34124,7616,11
34131,7616,37
34096,7606,30
33182,7505,31
33184,7505,7
33189,7514,23
34263,7616,20
34255,7616,519
33098,7514,18
33100,7505,54
35006,5319,139
34294,7616,38
33322,7505,289
34218,7606,10
34192,7616,525
34203,7601,84
33284,7513,460
33111,7514,42
33123,7505,94
33349,7505,88
33522,7505,1308
33552,7514,38
34053,7606,1
33198,7516,81
34298,7606,240
34183,7606,184
35019,5305,60
33242,7504,23
34117,7606,30
33530,7505,36
33523,7514,131
34111,7603,416
35081,5315,16
34076,7616,47
33428,7514,3
34034,7617,2
35072,5319,60
35137,5305,58
33405,7505,13
37050,2413,848
35156,5315,10
35186,5317,29
35068,5319,270
35174,5305,9
36178,2405,9
35114,5319,8
37126,2406,4
35312,5315,39
37181,2408,9
36101,2405,52
36053,2405,18
36025,2405,14
36023,2405,12
37008,2413,96
35217,5319,37
35094,5315,38
36218,2405,5
36020,2405,3
37078,2408,10
37276,2413,45
37123,2413,212
37111,2408,62
35057,5315,38
35062,5305,66
37190,2413,3
35198,5319,15
33401,7516,2
35289,5315,16
35278,5315,914
37035,2413,9
37051,2406,31
37270,2413,105
36047,2405,16
36054,2408,5
35079,5315,60
37083,2413,96
36002,2405,4
35362,5317,31
38048,8421,44
36105,2405,11
37204,2413,40
37210,2406,61
36244,2412,38
35173,5315,250
35181,5317,43
35338,5319,36
35090,5315,96
35075,5305,14
37007,2406,7
37028,2408,22
37031,2406,183
35295,5315,11
38067,8421,65
38076,8406,76
38085,8421,274
36066,2405,16
38059,8409,97
37139,2413,157
38156,8406,33
37095,2413,13
38129,8409,49
37179,2413,110
35246,5317,35
35253,5305,159
35176,5315,229
38074,8435,12
37069,2408,11
37039,2408,27
38144,8421,116
38155,8435,95
38055,8406,25
35297,5315,238
36092,2412,8
37221,2408,23
37218,2408,44
36150,2405,11
36148,2405,15
37152,2413,76
35109,5319,88
35120,5315,147
38086,8435,14
36106,2405,11
36186,2405,14
35277,5315,4
35240,5315,305
35099,5315,86
35190,5305,3
36243,2405,10
36246,2408,3
36035,2405,56
36017,2405,18
36005,2405,120
38134,8433,39
37053,2408,6
37220,2406,16
38068,8409,36
37146,2413,9
35311,0062,13
35300,5319,29
36096,2405,12
37174,2413,23
36125,2405,7
37114,2408,3
35133,5315,117
38004,8435,46
35118,5315,28
36026,2405,18
38064,8406,102
36146,2405,27
35167,5319,96
37112,2406,16
38034,8433,275
38020,8409,40
35145,0062,50
36099,2405,10
36119,2405,17
35322,5315,42
37175,2413,37
37013,2413,23
35244,5305,6
36048,2405,6
37212,2413,24
37058,2406,40
38114,8433,64
38108,8435,13
37037,2413,9
38073,8409,16
36165,2405,37
36239,2405,12
38135,8406,41
37159,2413,228
35345,5315,26
37108,2408,20
38011,8421,37
38002,8409,64
37224,2413,32
36071,2405,24
36086,2405,10
36117,2405,19
36120,2405,30
36111,2405,10
36122,2405,7
35135,5315,63
35255,5317,34
35238,5315,7570
38115,8409,25
35215,5305,31
35226,5317,66
35233,5315,37
38041,8435,4
37279,2413,23
38138,8421,230
36236,2405,16
36238,2405,4
35185,5319,3
36153,2405,9
35077,5319,8
36173,2405,26
36192,2405,87
36185,2412,8
37100,2413,11
36016,2405,54
36011,2412,7
38032,8433,13
38017,8433,59
35134,5315,5
38098,8406,16
35299,5317,188
36076,2405,16
36085,2405,8
37192,2408,49
36050,2405,13
36056,2405,48
35124,5315,96
35108,5315,30
35288,5317,2551
35211,5311,59
37087,2413,9
37097,2408,20
37067,2413,51
36208,2405,68
36142,2405,45
36156,2405,14
35160,5311,4
36134,2405,13
37030,2413,19
38106,8409,12
38027,8409,69
38137,8435,13
36052,2405,5
35291,5317,7
38047,8406,7
35086,5305,15
36082,2405,8
37178,2406,28
37068,2413,27
36204,2405,11
36207,2405,28
35243,5305,73
35259,5317,46
35340,5315,32
36229,2412,28
36233,2412,18
35281,5315,416
35276,5315,13
35284,5317,143
37166,2413,26
35363,5315,113
36008,2408,3
35318,5315,20
38091,8406,16
38045,8409,69
35107,5315,39
35122,5317,64
36065,2405,9
37070,2413,27
37079,2413,55
35333,5315,43
36194,2405,38
35266,5315,91
36124,2405,15
37107,2408,7
35234,5315,39
36139,2405,19
38179,8409,248
36220,2405,21
36237,2412,31
36041,2405,4
36034,2412,118
35178,5305,37
37223,2413,15
38149,8406,106
37145,2408,5
35205,5305,9
36084,2405,7
37060,2413,53
37066,2408,20
36196,2405,1
36170,2405,7
35231,5315,30
35305,5315,6
35275,5315,182
35287,5317,114
37113,2408,60
35239,5319,157
35245,5315,108
35115,5305,917
37014,2413,223
37128,2413,47
36214,2405,6
38054,8405,40
35163,5305,51
35180,5315,12
36033,2405,6
38180,8435,29
36069,2408,60
36090,2405,2
37041,2413,11
35351,5315,38
35200,5319,21
38084,8435,74
38069,8435,66
36195,2405,18
36199,2405,22
35272,5319,18
35228,5317,271
38110,8421,89
37085,2413,31
35307,5315,33
36213,2405,7
36223,2405,9
36235,2412,12
36061,2405,6
35251,5315,167
36123,2405,65
35187,5315,27
36021,2405,21
37211,2413,95
37222,2408,14
36197,2405,10
36191,2405,10
35146,5315,13
37258,2406,8
37194,2413,58
35329,5317,20
38147,8406,33
38148,8406,103
35290,5315,16
35309,5305,16
36143,2405,24
37256,2413,9
36130,2405,5
38049,8435,15
36027,2405,3
35237,0062,26
35203,5315,9
36088,2405,441
36081,2405,12
35162,5305,112
36200,2405,48
36202,2405,257
37205,2413,48
36114,2405,11
38139,8406,47
37263,2413,80
38104,8406,48
37185,2413,85
38053,8406,1914
35325,5319,7
36226,2405,20
37088,2406,3
37034,2413,14
37124,2413,76
37117,2413,38
36163,2405,39
38029,8406,70
38033,8435,20
35177,5315,227
38162,8406,71
37004,2406,19
35196,5315,316
35102,5319,11
36137,2405,10
36109,2405,26
37172,2413,131
37191,2413,7
36232,2405,39
35296,5315,46
35327,5315,88
37064,2408,10
38062,8409,20
37230,2413,27
37267,2413,120
35280,5305,28
35183,5319,15
37038,2406,21
38030,8435,82
38003,8433,40
35220,5315,67
35224,5317,88
35257,5305,191
37262,2413,8
35208,5315,100
35193,5315,62
36131,2405,11
37122,2413,1096
36174,2405,6
38095,8435,143
37189,2408,76
36155,2405,36
37255,2406,4
35326,5315,91
35232,5319,5
35225,5317,12
35161,5319,68
37084,2413,19
35250,5315,66
38072,8433,143
37138,2413,21
37129,2406,24
35360,5319,853
35128,5315,60
35153,5317,8
36083,2405,3
36078,2405,9
36060,2405,28
36160,2405,8
38031,8409,3
38012,8406,130
38058,8435,65
35223,5311,208
35332,5315,25
35282,5305,61
37125,2406,18
35210,5315,395
35192,5319,4
36175,2405,9
37106,2413,8
37158,2413,22
36003,2405,25
36028,2405,7
35140,5315,13
36126,2405,15
37243,2413,118
38008,8409,2
38078,8409,23
37133,2408,16
38042,8435,28
36193,2405,6
36180,2405,30
35242,5305,9
35271,5305,45
35179,5317,152
37160,2413,12
38166,8409,13
38173,8409,22
35130,5315,77
35138,5305,33
35336,5305,5
37074,2406,60
37082,2406,14
37281,2413,146
37093,2413,20
37020,2408,51
38130,8435,396
38150,8409,282
36179,2405,18
37195,2413,286
38023,8409,10
37042,2406,13
36073,2405,5
36094,2405,24
35319,5315,55
36149,2405,21
38090,8409,30
38083,8405,18
37076,2406,24
37059,2413,42
38111,8409,287
38109,8421,32
36184,2405,11
37199,2413,13
36230,2405,87
37277,2408,25
37216,2413,47
37043,2413,31
36098,2405,2
36190,2405,6
36177,2405,10
35321,5315,17
35139,5315,137
36162,2412,37
37257,2413,59
37032,2408,11
37048,2408,8
38153,8409,16
38136,8406,25
36108,2405,3
36104,2405,12
36103,2412,55
35222,5317,88
35227,5315,106
36240,2405,6
36004,2412,9
35357,5305,6
36095,2405,3
35261,5305,7
35262,5315,6
38046,8435,32
37018,2413,318
37115,2408,176
35154,5319,49
36227,2405,7
35353,5315,172
35339,5317,21
37264,2413,42
37231,2413,73
35229,5319,32
37217,2413,36
37171,2413,43
37150,2413,34
35263,5317,87
35270,5317,16
36129,2405,24
38163,8409,44
38183,8406,15
36001,2405,108
35165,5319,37
35152,5315,288
37253,2413,13
37023,2408,13
37121,2413,14
37137,2413,7
37131,2413,31
37165,2413,8
38097,8421,150
35308,5317,125
36032,2405,24
36110,2405,6
36068,2412,13
35131,5315,129
37249,2413,58
36019,2405,4
36007,2405,20
38040,8409,9
37022,2406,73
35219,0062,118
35199,5319,9
35125,5319,205
35306,5317,74
38089,8406,6
36141,2405,86
36176,2405,24
36171,2415,74
37136,2408,20
37193,2406,44
37177,2408,23
35279,5317,37
38009,8433,52
36222,2405,4
36215,2405,14
37045,2408,38
35218,5315,15
35221,5315,94
35126,5315,329
38176,8421,75
35170,5319,16
37198,2406,14
38081,8421,60
37132,2408,354
37155,2413,13
37149,2413,17
37089,2406,20
37202,2406,21
38013,8435,155
37052,2413,26
37033,2408,6
36135,2405,12
35249,5315,28
35283,5319,26
35285,0062,32
37274,2413,10
35236,0062,594
38056,8435,6
38039,8409,112
35104,5317,38
37073,2413,26
36140,2405,50
38116,8409,4
38100,8409,82
38127,8409,9
38124,8406,82
37006,2413,79
35330,5319,19
35335,5315,20
36189,2405,39
37173,2408,29
37182,2413,51
37054,2413,102
37044,2408,8
37142,2413,19
36046,2405,254
35164,5305,23
38077,8433,27
36093,2405,112
37219,2413,38
35274,5315,28
35214,5305,15
35202,5315,19
38160,8421,94
36118,2405,15
36211,2405,7
37265,2408,6
37268,2413,5
36147,2415,4
36157,2405,9
36158,2405,22
35310,5305,37
35331,5315,63
37021,2413,52
36205,2415,5
37144,2406,12
37134,2413,20
37252,2413,12
37109,2413,348
37101,2413,7
35171,5315,50
38082,8435,126
38087,8421,306
38071,8409,101
36029,2412,6
36040,2405,3
35149,5315,33
38063,8435,17
36100,2405,4
38159,8435,22
35204,5315,95
35189,5315,154
35206,5315,244
36015,2405,4
37026,2408,24
35111,5305,17
38126,8409,118
38099,8435,15
38102,8406,18
36166,2408,5
35328,0062,71
35159,5317,6
36198,2405,25
36049,2405,2
37153,2413,137
38061,8435,110
36075,2405,2
37213,2413,33
37225,2413,84
37201,2406,24
37019,2408,19
37003,2413,633
37016,2408,17
35201,5315,21
35235,5319,20
38184,8421,87
35260,5319,11
37237,2413,33
35358,5317,29
36013,2405,10
35110,5315,17
37261,2413,5217
36145,2408,11
36144,2405,9
35304,5305,53
37055,2413,22
35352,5315,356
37065,2406,38
37091,2413,72
37151,2413,100
36036,2405,9
37012,2413,17
37011,2406,138
37197,2406,13
38010,8421,15
38181,8409,103
36074,2408,17
36116,2405,2
36136,2408,5
36022,2405,13
35361,5317,38
35166,5319,14
37246,2408,12
37245,2413,71
38094,8406,80
35342,5315,6
38140,8409,443
35252,5319,25
35150,5305,138
35142,5305,37
35317,5315,21
35191,5305,54
35195,5315,74
35119,5319,18
35117,5315,40
37103,2408,5
37080,2408,1
37127,2408,10
37167,2413,98
37180,2413,27
36159,2405,158
38171,8435,8
38036,8435,5
36216,2405,5
37200,2406,37
36087,2405,12
36121,2405,1
36024,2405,4
36187,2405,3
37242,2406,40
37234,2408,18
35337,5315,178
37098,2413,23
38093,8435,10
37025,2413,17
37009,2413,15
38037,8433,32
38057,8409,31
36161,2405,27
35316,5315,23
35320,5315,11
35132,5317,37
37260,2406,20
36115,2412,2
37203,2413,126
36058,2405,16
36037,2405,7
37063,2413,243
38001,8406,311
35286,5315,7
37259,2408,8
35346,5315,7
37186,2413,35
37272,2413,52
38101,8433,28
36188,2408,9
37188,2413,32
36248,2405,7
37086,2413,16
38161,8435,61
38065,8435,87
35264,5319,43
35268,0062,8
35103,5319,5
37046,2413,23
37251,2413,30
37238,2408,23
35334,5315,193
36044,2405,1707
36217,2412,1
35247,5317,32
37154,2413,183
37162,2408,16
36128,2405,58
36102,2405,3
37271,2413,33
37002,2413,75
37077,2413,110
37062,2413,98
36080,2405,1
38092,8435,11
38151,8409,1489
35157,5305,14
35169,5311,33
37143,2408,52
37141,2413,30
36067,2405,5
37207,2413,19
38112,8409,5
38019,8433,53
37092,2413,16
36132,2405,1
36203,2408,1
36225,2408,5
37228,2406,65
37248,2406,14
35212,5315,25
36030,2405,8
38170,8409,125
38177,8409,7
35105,5319,41
36247,2405,33
37001,2408,25
35168,0062,130
37269,2408,21
38038,8406,18
35151,0062,18
35315,5315,44
37206,2413,44
36221,2405,14
36241,2405,84
36210,2405,11
35248,5317,9
38022,8406,289
37140,2413,10
37130,2408,119
38132,8409,6
38152,8406,46
38146,8421,26
35216,5315,33
36091,2405,14
35155,5315,31
38120,8409,15
35324,5305,26
35343,5315,31
37170,2413,66
37156,2413,370
36228,2412,126
36219,2405,12
35188,5315,250
35197,5315,34
37208,2413,506
35294,0062,56
35141,5319,16
38169,8409,827
37029,2408,10
36172,2405,25
38005,8409,75
36038,2405,2
36043,2405,15
35116,5317,71
35230,5305,8
38105,8435,102
37005,2413,9
37010,2413,34
37057,2408,23
37183,2408,60
36112,2405,19
36079,2405,4
37036,2413,9
37049,2408,41
38051,8433,52
36059,2405,6
36042,2405,14
38175,8409,127
36167,2405,3
36138,2405,6
36168,2405,31
38131,8433,73
37247,2408,36
36006,2405,277
38006,8409,208
37072,2406,463
35121,5315,50
37184,2408,18
35256,5317,121
36231,2405,38
37105,2413,11
37096,2413,25
36097,2405,7
36070,2405,90
35350,5319,15
37161,2413,38
35175,0062,19
37118,2406,34
38107,8433,55
35356,5315,57
37024,2406,45
36181,2405,5
36234,2405,16
36057,2405,24
36031,2405,180
36182,2405,47
37280,2408,10
37266,2413,213
36113,2405,32
37099,2413,37
35143,5315,23
35184,5315,240
36063,2405,260
36062,2405,18
38182,8435,146
35314,5317,23
37056,2413,9
38141,8406,28
38133,8435,184
38070,8409,44
37214,2413,822
37015,2413,92
38113,8409,49
37090,2413,6
38060,8435,9
37168,2408,12
37157,2408,26
38018,8435,6
38026,8405,38
35144,5315,23
37047,2413,29
37275,2408,5
37061,2408,21
35172,5317,43
37176,2413,33
37187,2413,8
36209,2405,8
36152,2405,16
36164,2405,7
36064,2405,19
35359,5319,16
35302,5315,22
35292,5305,29
37094,2408,18
37147,2413,21
36045,2408,114
35354,5317,8
38044,8406,64
35136,5315,322
35194,5319,24
35241,5317,155
36127,2405,54
36107,2412,25
36133,2405,5
36224,2405,61
36242,2405,2
36212,2405,7
37081,2413,53
36077,2412,8
36089,2405,11
35265,5315,83
37240,2413,14
36009,2405,37
36154,2405,45
38035,8406,46
38052,8409,220
37169,2413,18
38080,8435,58
38167,8435,15
37196,2406,105
35123,5315,104
35106,5315,49
37040,2406,3
37236,2413,14
36014,2405,4
36018,2405,328
37119,2413,91
37071,2413,4
38050,8406,22
36055,2408,45
36169,2405,14
37148,2413,24
38118,8435,78
38117,8435,21
38128,8409,55
37104,2413,234
37116,2413,30
37110,2413,33
35258,5315,7
35347,5319,86
37273,2413,187
38075,8409,121
36012,2405,11
38154,8409,24
37250,2413,131
38174,8435,52
38158,8409,424
38015,8406,57
35127,5315,108
36051,2405,7
35207,5315,191
37282,2408,68
37163,2413,125
35148,5315,4
36010,2408,40
35355,5315,35
35273,5305,47
37254,2408,52
37027,2413,260
38199,8421,78
38103,8409,33
37075,2413,19
37229,2413,13
38043,8435,44
37278,2413,31
38066,8433,8
38393,8435,49
37226,2413,193
38157,8421,157
38172,8406,52
38265,8409,65
38188,8409,37
38468,8433,397
38301,8409,10
38454,8435,76
38463,8435,48
39076,2712,4
39079,2713,8
39304,2713,5
39290,2713,13
39039,2712,6
39389,2713,17
39439,2712,25
38543,8406,118
38396,8409,25
40148,7519,3
39582,2713,51
39444,2713,2
40191,7519,17
39319,2713,6
39329,2715,5
39397,2713,128
39378,2713,9
39362,2713,182
38362,8435,33
40155,7510,63
40077,7510,35
38261,8406,228
38258,8409,4
38214,8409,73
40236,7510,24
38221,8435,2
38317,8409,405
39140,2713,1
38518,8409,34
38501,8409,79
39037,2712,31
38483,8406,47
39569,2712,26
39526,2712,166
39512,2712,1
39555,2713,13
38381,8406,79
38452,8433,19
39584,2712,3
40253,7519,12
37241,2413,84
39481,2713,13
39464,2706,7
39492,2713,6
40083,7519,3
40076,7519,6
39447,2713,7
40205,7510,10
39192,2713,1
38345,8435,36
39292,2713,3
39528,2712,8
39540,2713,5
38212,8409,45
40108,7513,38
38336,8433,85
38282,8421,37
38512,8406,20
39053,2715,3
39026,2712,5
39305,2712,11
39317,2713,13
39339,2716,44
39425,2713,13
40156,7513,27
40022,7519,10
40060,7519,2
39497,2713,2
38551,8409,1
38552,8409,6
37232,2406,65
37233,2413,515
39386,2713,3
39360,2712,8
38492,8409,29
38478,8409,30
38488,8421,18
38487,8421,85
39252,2712,10
39259,2713,2
39283,2716,24
39228,2716,62
39220,2712,6
39222,2713,2
39206,2712,4
39513,2712,8
39103,2713,9
40132,7510,58
40120,7510,18
40121,7519,9
40151,7510,14
40262,7519,9
39351,2716,2
39424,2716,7
38397,8409,303
38517,8435,354
39157,2716,2
39172,2706,7
39042,2712,18
39024,2712,9
39034,2712,10
38553,8406,652
38561,8435,83
39251,2713,23
37244,2406,6
40078,7510,15
39561,2716,9
39520,2712,15
38254,8409,23
38318,8433,311
40066,7510,15
38237,8409,21
39096,2712,7
40244,7510,58
39430,2706,2
38449,8406,259
38456,8409,29
38436,8409,76
38519,8421,90
38522,8409,9
39335,2712,30
38370,8435,10
38349,8433,82
39183,2713,20
39475,2713,149
39501,2712,37
38486,8409,314
39402,2706,30
39390,2713,6
39030,2712,42
40030,7519,2
38298,8433,359
40084,7510,27
38248,8435,18
39285,2712,12
38527,8409,55
38546,8406,31
40051,7519,16
40117,7519,131
39068,2716,18
39093,2712,23
39568,2713,1
38457,8435,151
38465,8406,21
38446,8435,32
40232,7519,14
38496,8433,50
38374,8406,123
38398,8406,16
39050,2713,7
39062,2713,1
39016,2713,84
38192,8409,4
38185,8409,7244
38466,8409,64
38474,8409,351
38304,8409,50
38524,8409,254
40101,7510,13
40216,7510,5
40235,7510,30
39239,2713,4
39198,2712,1314
40282,7519,258
39077,2712,2
39085,2715,11
39179,2716,8
38437,8435,14
38453,8435,78
40290,7519,2
38514,8409,20
39572,2713,6
39040,2713,4
39471,2713,29
39323,2712,10
39328,2716,11
38380,8435,8
40049,7519,13
40003,7510,7
40268,7503,20
40217,7513,331
39200,2713,6
39202,2713,11
39227,2716,11
39238,2712,4
39084,2713,6
38408,8421,108
40285,7519,14
39570,2713,6
39499,2712,7
39020,2715,12
39028,2713,20
39066,2713,3
38365,8421,25
38360,8435,5
38283,8409,3
39445,2713,8
40178,7519,12
38469,8409,5
38229,8409,797
39119,2713,2
39080,2713,1
39129,2716,25
40136,7519,4
38187,8409,79
38200,8409,141
39278,2713,4
39163,2716,2
38460,8435,8
40141,7510,4
40157,7510,113
38352,8406,79
39550,2713,7
39532,2713,1
39571,2712,4
38528,8409,37
39467,2713,1
39017,2713,44
39043,2713,57
39423,2713,5
38225,8409,195
40187,7510,140
40201,7510,89
39381,2713,3
39310,2713,19
39333,2716,139
39350,2712,11
39300,2713,1151
39353,2713,6
38562,8409,350
40265,7519,4
39109,2713,4
39230,2713,13
38444,8409,3
39164,2713,23
39156,2713,7
40058,7519,7
38404,8409,6
39299,2712,24
39263,2713,10
39297,2716,38
39262,2712,5
39291,2713,7
39246,2706,19
38190,8421,54
38549,8409,6
40086,7519,16
38315,8406,236
38326,8409,12
38521,8409,3
38219,8433,23
39032,2716,4
39160,2713,33
39193,2712,33
39225,2713,7
38476,8406,19
38489,8409,5
39468,2713,3
40223,7519,8
40219,7519,2
39441,2716,54
38423,8409,184
38275,8435,19
38445,8409,14
38389,8421,148
38372,8435,23
39099,2712,9
40200,7513,38
40186,7510,17
39281,2713,2
38323,8406,27
40165,7519,16
40145,7519,9
38284,8435,29
39325,2713,14
38412,8435,213
39047,2716,12
40224,7510,292
38376,8435,33
39214,2715,5
39478,2716,530
40070,7519,9
38264,8409,29
38249,8409,258
38277,8409,19
38322,8435,10
38320,8405,59
39261,2713,3
39280,2716,4
39247,2713,8
39120,2713,1
39133,2713,1
39073,2713,3
38238,8421,70
39431,2713,11
40149,7519,12
40027,7522,7
39334,2713,5
39313,2713,6
39344,2713,15
39022,2712,21
38495,8435,21
38386,8435,96
38556,8433,34
40229,7513,77
40238,7519,16
39092,2713,2
39117,2712,4
39078,2712,12
40052,7519,3
40195,7519,15
40193,7519,2
39477,2712,4
40085,7513,17
38252,8409,11
39419,2713,1
38236,8435,49
38316,8421,272
38432,8435,22
38357,8406,94
38358,8406,18
39153,2713,15
39170,2713,27
39404,2713,17
39380,2713,2
38281,8409,87
38288,8421,69
38307,8433,11
38529,8409,123
40064,7519,7
40053,7519,11
40067,7510,12
39041,2713,9
40293,7510,52
39518,2713,4
40080,7519,37
40073,7519,6
39434,2713,251
39288,2713,9
38240,8433,29
38243,8409,17
38267,8435,23
40144,7519,7
40160,7510,6
40002,7510,103
40251,7503,19
39321,2713,6
38206,8409,25
38464,8406,86
38455,8406,147
38440,8435,34
38373,8435,31
40271,7503,45
39072,2713,12
40098,7519,7
40177,7519,8
38391,8409,11
40057,7519,7
39399,2712,26
39363,2713,3
39448,2712,16
38287,8435,44
40025,7519,25
39229,2713,4
39223,2713,5
39013,2713,221
39268,2713,1
39476,2712,56
39462,2712,41
38532,8406,26
39573,2712,19
39539,2713,13
39537,2713,19
39557,2716,5
39182,2712,15
39169,2713,18
39188,2712,11
38513,8409,13
38366,8409,12
40092,7519,11
39330,2713,2
39083,2715,12
39065,2713,1
39196,2713,3
39233,2712,104
39235,2706,61
39199,2713,41
39411,2713,76
39406,2713,16
39461,2715,2
38407,8409,34
38224,8409,11
38319,8435,58
38335,8433,39
39366,2713,6
40173,7510,4
38555,8406,43
38548,8409,355
39258,2716,20
39284,2712,3
40020,7519,12
40011,7510,13
40257,7513,59
38253,8409,382
38429,8409,6
40135,7519,49
40212,7510,37
39345,2712,9
39038,2716,6
40034,7510,21
40041,7519,1
40046,7513,923
39387,2712,9
39368,2716,212
39234,2713,1
40168,7510,89
40146,7519,2
38531,8435,21
39122,2713,4
40181,7510,106
38299,8409,4
39498,2706,11
39465,2712,7
38481,8406,24
39271,2716,12
39244,2713,3
38427,8435,13
40032,7513,12
40100,7519,15
40087,7519,12
40039,7519,6
38505,8435,26
40208,7510,14
38272,8435,15
38266,8409,17
38276,8406,144
39211,2712,8
39190,2706,46
39101,2712,37
39418,2713,4
39460,2716,6
38439,8409,133
40286,7519,67
38303,8409,13
39010,2713,5
40260,7510,10
38417,8409,26
39495,2713,4
39469,2706,1
39531,2716,7
39057,2713,4
38479,8435,77
38467,8406,43
40221,7519,5
40226,7519,6
38520,8406,15
40037,7519,49
40024,7519,8
40097,7519,48
40104,7510,54
40099,7519,12
38390,8435,18
38197,8421,61
38278,8435,10
39388,2713,7
38340,8433,68
40272,7503,63
39408,2713,5
39452,2706,14
39342,2713,2
39352,2706,2
38314,8409,357
38311,8433,19
39149,2712,6
39162,2713,9
39487,2716,118
39216,2716,6
39286,2716,74
38419,8409,11
39552,2713,21
38361,8409,1
38348,8406,182
38355,8409,15
40055,7519,36
39100,2713,4
39394,2716,3
39453,2716,14
40150,7510,133
40292,7503,79
39331,2715,42
40247,7519,4
39489,2713,16
38193,8406,538
38538,8409,182
40180,7519,44
39558,2713,8
38498,8406,17
39147,2713,3
39146,2713,16
39055,2715,2
39008,2712,19
38566,8435,59
39277,2713,1
39255,2713,7
39267,2713,3
40291,7510,81
40275,7519,14
38338,8435,28
39579,2716,25
40050,7519,8
39376,2713,2
40252,7519,16
40254,7510,9
39355,2713,3
40167,7519,31
38395,8409,105
38402,8409,9
38228,8435,16
38245,8435,7
38421,8409,1428
40183,7510,32
38475,8406,98
40122,7519,39
39581,2706,6
40005,7519,5
40088,7510,1503
40059,7510,23
39154,2713,117
39209,2713,7
39197,2713,8
39407,2713,12
39432,2712,5
39266,2712,14
39250,2713,3
39124,2713,23
38256,8435,83
38270,8435,69
38268,8409,5
38410,8435,49
39505,2716,2
38434,8406,27
38399,8406,262
39364,2713,20
38231,8406,36
38195,8435,28
40284,7510,517
39051,2712,11
39056,2713,161
40182,7513,49
39240,2716,14
39217,2713,18
39556,2713,2
38490,8435,78
40094,7513,42
40016,7519,10
38431,8409,75
39282,2715,1
38554,8421,68
39094,2713,3
40147,7510,17
40143,7519,6
40169,7514,7
40162,7519,20
39372,2713,2
38383,8435,101
39302,2706,2
39314,2713,2
38217,8409,4
40273,7503,261
40277,7510,25
39167,2713,9
39142,2713,1
38347,8435,47
39454,2713,5
38422,8409,208
38516,8409,259
40071,7510,20
40029,7519,12
40004,7503,104
39529,2713,3
39530,2713,42
39001,2712,21
39254,2713,3
38337,8435,305
40246,7519,70
40240,7519,9
40174,7519,2
39375,2713,1
39110,2713,3
39111,2713,1
39114,2713,7
40115,7510,7
40288,7519,41
40274,7519,59
39301,2713,5
39155,2713,2
39175,2716,4
39456,2713,13
39428,2713,1
39218,2706,8
40035,7510,12
38511,8409,190
40159,7510,11
40172,7519,9
40204,7519,6
39052,2713,1
40225,7519,6
38313,8409,4
39511,2712,1
40255,7519,13
39074,2712,4
39586,2713,2
40089,7519,25
40079,7519,2
38280,8409,26
39393,2713,2
39365,2712,78
39401,2713,7
39370,2712,58
39327,2713,39
39346,2713,5
39177,2713,53
39187,2715,9
39045,2713,1
38438,8409,14
39486,2713,6
39500,2713,187
38403,8409,15
38416,8435,423
38430,8409,11
40176,7519,5
39004,2713,3
39006,2713,12
38344,8433,412
39232,2716,19
40278,7513,35
40111,7519,20
39543,2713,7
38310,8435,43
38286,8409,1
38291,8433,30
39270,2712,16
38269,8409,330
40243,7510,119
39379,2713,10
38332,8435,131
39025,2713,7
39185,2713,7
39145,2713,5
39210,2713,11
38210,8421,29
38191,8409,280
38507,8421,422
40124,7519,6
40189,7519,4
38526,8435,8
38300,8435,12
40142,7510,29
40154,7510,16
39519,2713,3
40062,7519,7
40026,7519,15
39021,2713,20
38425,8433,264
38334,8409,48
38321,8409,7
39275,2716,46
38384,8435,236
38401,8406,123
40242,7519,6
39237,2715,1
39090,2712,6
39088,2713,13
39173,2713,71
38550,8409,15
39403,2713,8
38359,8435,58
39307,2716,9
40133,7503,321
40095,7510,11
40140,7519,4
39031,2712,2
40007,7519,5
38471,8409,60
38473,8435,41
38497,8409,2
38297,8406,110
39525,2712,12
39547,2716,21
40287,7513,220
38394,8435,53
39443,2713,1
39295,2713,4
39253,2713,11
38545,8409,341
40118,7510,69
40163,7513,17
40152,7510,63
39035,2713,16
40017,7519,8
39576,2713,41
40081,7519,19
39491,2716,81
39508,2713,48
39575,2713,3
39565,2712,2
40207,7510,44
40258,7519,11
40266,7510,145
38363,8433,54
38356,8435,13
40043,7513,35
39138,2712,7
39137,2713,10
38559,8435,216
38523,8435,22
40171,7505,4
40164,7519,12
39116,2713,5
38241,8409,3
38246,8406,35
39306,2713,37
39046,2716,6
38292,8435,89
40220,7519,4
38259,8433,44
38203,8409,29
38205,8409,144
39463,2716,2
40019,7513,39
40170,7519,6
38560,8406,86
39007,2713,2
40042,7503,13
39326,2713,8
39359,2713,1
38226,8409,112
39150,2712,82
40231,7510,48
39203,2713,3
40190,7519,10
39574,2713,17
39027,2713,9
40103,7519,20
40074,7510,14
39272,2713,3
39245,2712,10
38247,8405,190
38273,8409,12
39494,2716,19
39308,2712,8
39315,2713,11
38222,8435,27
40276,7510,11
40283,7510,128
39451,2706,27
39429,2712,11
39134,2713,8
39174,2716,3
39003,2713,2
40061,7519,25
38369,8406,28
40131,7519,26
39577,2713,3
40018,7510,7
38209,8433,3
38213,8435,17
39396,2712,43
39086,2716,14
39102,2716,9
39126,2716,12
39095,2712,4
39296,2713,6
39274,2716,18
