codgeo,ze2020,active_15_64_2021_total,employed_15_64_2021_total,unemployed_15_64_2021_total,unemployment_rate_est_2021,jobs_lt_2021_total
68151,4411,480.14493,441.477412,38.667518,0.080533,257.757479
68152,4411,1209.754665,1134.372674,75.381991,0.062312,635.876075
68153,4405,390.131216,372.856775,17.27444,0.044279,178.524788
68154,4411,6521.444033,5474.821959,1046.622074,0.160489,6566.844593
68155,4405,2176.523658,1954.663462,221.860197,0.101933,957.75871
68156,4411,1613.358435,1462.937864,150.420571,0.093234,1160.000194
68157,4405,699.540972,649.514741,50.026231,0.071513,369.18808
68158,4418,244.189928,231.249211,12.940717,0.052994,84.092511
68159,4411,458.963955,428.428088,30.535867,0.066532,218.854707
68160,4418,308.841466,281.262274,27.579192,0.089299,80.512854
68161,4405,259.149194,247.800448,11.348746,0.043792,99.871156
68162,4405,2139.904695,1961.68987,178.214825,0.083282,2189.018325
68163,4418,3175.2362,2864.669678,310.566523,0.097809,647.324676
68165,4418,127.380293,122.381278,4.999015,0.039245,23.965192
68166,4411,6018.259694,5220.47815,797.781544,0.13256,3350.036823
68167,4411,343.167572,302.820532,40.347041,0.117572,165.542134
68168,4418,199.577639,178.527577,21.050061,0.105473,25.966043
68169,4418,262.123558,251.070819,11.052739,0.042166,37.327447
68170,4418,310.022171,292.210792,17.811379,0.057452,20.82966
68171,4411,421.741423,387.951774,33.789649,0.080119,131.45151
68172,4405,848.983055,782.499033,66.484022,0.07831,1100.669928
68173,4405,1054.267861,978.02256,76.245301,0.072321,201.057391
68174,4418,805.100096,740.794588,64.305508,0.079873,274.466334
68175,4405,818.790372,752.137169,66.653203,0.081404,687.520893
68176,4411,179.066627,166.179574,12.887053,0.071968,29.796591
68177,4411,714.525098,642.706016,71.819082,0.100513,229.086065
68178,4411,466.236798,423.103028,43.13377,0.092515,83.4312
68179,4411,435.040196,402.558906,32.481291,0.074663,85.490402
68180,4411,433.681699,402.202984,31.478715,0.072585,44.119736
68181,4418,108.667768,100.39456,8.273209,0.076133,22.764215
68182,4418,620.525942,583.264759,37.261183,0.060048,134.173662
68183,4418,97.326203,91.71123,5.614973,0.057692,12.567798
68184,4418,160.849803,151.597295,9.252507,0.057523,28.019901
68185,4422,807.772805,732.06123,75.711575,0.093729,1580.689343
68186,4418,131.776007,122.85699,8.919017,0.067683,21.900377
68187,4418,179.779563,168.665083,11.11448,0.061823,61.506377
68188,4411,311.565278,288.700676,22.864602,0.073386,61.444932
68189,4405,512.639114,492.838818,19.800295,0.038624,149.327544
68190,4418,14.117647,14.117647,0.0,0.0,38.718592
68191,4411,357.862317,326.166459,31.695859,0.08857,38.318685
68192,4411,203.040423,180.328041,22.712382,0.111861,35.317872
68193,4405,384.564668,345.768656,38.796012,0.100883,108.44563
68194,4418,158.651611,143.50656,15.145051,0.095461,38.51629
68195,4411,2836.536298,2471.760168,364.77613,0.128599,2108.123917
68196,4411,162.942134,140.157304,22.78483,0.139834,13.821678
68197,4418,277.509731,263.790342,13.719389,0.049438,33.842087
68198,4418,162.834015,149.434238,13.399777,0.082291,28.094104
68199,4411,203.039055,192.83665,10.202405,0.050248,104.376042
68200,4411,268.358365,239.609332,28.749034,0.107129,60.705264
68201,4411,1653.992395,1438.941677,215.050718,0.130019,1602.769521
68202,4411,102.653465,96.950495,5.70297,0.055556,20.362345
68203,4411,682.609088,631.730679,50.87841,0.074535,364.00958
68204,4405,499.533919,448.74568,50.788239,0.101671,239.932008
68205,4411,1485.160071,1442.816115,42.343956,0.028511,1516.507988
68207,4418,321.114371,291.03725,30.077121,0.093665,46.410567
68208,4418,288.655102,276.916681,11.738421,0.040666,79.607312
68209,4405,395.577754,364.210223,31.367531,0.079295,177.486336
68210,4405,161.978781,147.14693,14.831851,0.091567,34.906675
68211,4411,190.680017,180.509752,10.170265,0.053337,50.324293
68212,4418,262.294584,242.479748,19.814836,0.075544,53.931741
68213,4411,147.729145,138.803241,8.925904,0.060421,19.88804
68214,4411,172.587974,162.386464,10.201511,0.059109,36.250814
68215,4411,412.890244,368.509992,44.380252,0.107487,89.426006
68216,4418,232.448008,215.865832,16.582176,0.071337,66.218749
68217,4411,649.592598,582.710107,66.882491,0.102961,321.724274
68218,4411,1722.785717,1554.36594,168.419776,0.09776,911.392124
68219,4411,447.594516,418.669213,28.925303,0.064624,96.235059
68221,4418,477.689461,450.817499,26.871962,0.056254,83.218645
68222,4418,617.222103,582.422556,34.799547,0.056381,80.990078
68223,4405,409.504898,380.102178,29.402719,0.071801,161.667745
68224,4411,45035.922148,33973.714286,11062.207862,0.245631,55842.01798
68225,4411,801.431512,756.234979,45.196533,0.056395,132.794254
68226,4405,2000.568502,1739.131615,261.436886,0.130681,2210.419249
68227,4405,685.086964,652.014693,33.072272,0.048275,296.505309
68228,4405,260.315048,239.36925,20.945798,0.080463,31.139428
68229,4411,79.515152,75.539394,3.975758,0.05,12.974879
68230,4405,297.746827,271.798119,25.948709,0.08715,58.774096
68231,4405,912.892327,762.454365,150.437961,0.164793,725.476629
68232,4418,252.026387,235.769603,16.256784,0.064504,34.774556
68234,4405,388.606127,362.211426,26.394701,0.067921,45.265341
68235,4405,601.771558,567.44173,34.329828,0.057048,609.900801
68237,4405,269.067234,252.169792,16.897443,0.0628,147.982125
68238,4418,486.509143,452.932042,33.577101,0.069016,45.918934
68239,4411,160.504716,134.454965,26.049751,0.162299,50.502631
68240,4418,591.112543,543.859412,47.253132,0.079939,99.659575
68241,4405,358.002002,342.382822,15.61918,0.043629,60.362142
68242,4405,647.904488,608.049923,39.854564,0.061513,181.094578
68243,4418,76.328571,69.478571,6.85,0.089744,13.808061
68244,4405,207.104272,196.549927,10.554345,0.050962,32.434987
68245,4411,204.458398,191.559943,12.898455,0.063086,22.883279
68246,4405,539.777953,513.950733,25.82722,0.047848,50.734265
68247,4411,489.045987,445.84144,43.204547,0.088345,285.075882
68248,4418,355.490533,322.542155,32.948378,0.092684,167.576389
68249,4405,1597.539043,1469.149119,128.389924,0.080367,1340.531108
68250,4411,523.785148,483.985956,39.799192,0.075984,157.614865
68251,4405,407.370525,376.245099,31.125425,0.076406,64.603332
68252,4405,839.942658,778.53142,61.411238,0.073114,364.120226
68253,4411,1060.521109,933.239106,127.282003,0.120018,1476.438832
68254,4418,393.046297,361.076942,31.969355,0.081337,68.870255
68255,4405,714.640101,669.714768,44.925332,0.062864,287.255659
68256,4411,4594.804512,3931.971596,662.832916,0.144257,2459.191966
68257,4411,492.181277,435.849378,56.331899,0.114454,84.267131
68258,4411,1565.122372,1433.24794,131.874431,0.084258,1025.655493
68259,4418,238.850342,215.636659,23.213683,0.097189,52.312423
68260,4411,611.253844,553.519518,57.734326,0.094452,94.998223
68261,4411,106.553018,100.587567,5.965451,0.055986,15.960464
68262,4411,357.216186,322.457022,34.759163,0.097306,90.900791
68263,4418,324.812915,298.962185,25.850729,0.079587,97.251769
68264,4418,348.468014,329.380838,19.087176,0.054775,36.027977
68265,4418,425.262983,401.474338,23.788644,0.055939,69.040713
68266,4411,1033.900217,951.486337,82.41388,0.079712,394.571635
68267,4411,946.936163,900.383027,46.553136,0.049162,237.740987
68268,4411,364.836097,325.139787,39.69631,0.108806,152.786293
68269,4405,2137.291354,1891.34494,245.946413,0.115074,2442.62123
68270,4411,1742.01284,1580.008676,162.004164,0.092998,1378.157206
68271,4411,5643.77521,5015.39332,628.38189,0.111341,2047.935149
68273,4418,275.106123,255.782385,19.323738,0.070241,268.930246
68274,4411,75.588518,73.700311,1.888207,0.02498,69.639484
68275,4411,197.358265,180.545749,16.812516,0.085188,23.787053
68276,4411,100.085106,96.0,4.085106,0.040816,24.665318
68277,4405,551.271826,498.33363,52.938195,0.096029,533.629457
68278,4411,6927.402793,6152.456835,774.945958,0.111867,3727.147618
68279,4411,426.208038,397.34013,28.867909,0.067732,40.061356
68280,4405,179.739157,167.031327,12.707831,0.070702,57.175924
68281,4411,239.678667,230.829515,8.849152,0.036921,39.80889
68282,4411,141.193652,134.028586,7.165066,0.050746,21.517528
68283,4422,350.05705,313.98154,36.075509,0.103056,67.660358
68284,4418,344.081517,301.455621,42.625896,0.123883,111.056022
68285,4405,178.28038,169.027813,9.252566,0.051899,55.265226
68286,4418,1233.656532,1153.878831,79.777701,0.064668,219.689745
68287,4405,1931.394088,1735.492229,195.901859,0.10143,3741.56515
68288,4418,212.491275,197.97153,14.519745,0.068331,24.591364
68289,4411,1160.816984,1057.7534,103.063584,0.088785,342.711949
68290,4405,496.169695,459.608398,36.561296,0.073687,74.664305
68291,4411,579.292315,549.179919,30.112396,0.051981,192.462483
68292,4411,985.229289,880.581046,104.648243,0.106217,873.523135
68293,4411,39.024096,37.120482,1.903614,0.04878,6.976684
68294,4422,819.712948,744.5487,75.164248,0.091696,374.325562
68295,4405,1589.538708,1486.131075,103.407632,0.065055,1945.417451
68296,4405,436.396212,404.435591,31.960621,0.073238,307.594131
68297,4418,10877.877436,8965.073595,1912.803841,0.175843,10149.843729
68298,4422,2093.96237,1681.954252,412.008118,0.19676,1779.848042
68299,4411,141.36729,124.388485,16.978805,0.120104,17.065593
68300,4411,2516.697754,2248.483744,268.21401,0.106574,8818.656284
68301,4418,635.720185,600.432303,35.287882,0.055509,284.870967
68302,4411,366.922551,337.021714,29.900836,0.081491,31.925001
68303,4418,124.781659,112.991266,11.790393,0.094488,17.57609
68304,4411,740.581676,691.283118,49.298558,0.066567,514.109921
68305,4411,663.233071,599.145464,64.087607,0.096629,650.415435
68306,4411,267.786496,243.722026,24.064469,0.089864,70.314163
68307,4411,234.076885,214.455609,19.621276,0.083824,63.122752
68308,4411,157.421354,145.418055,12.003298,0.076249,16.674529
68309,4418,2256.469321,2095.568588,160.900733,0.071306,1673.351231
68311,4405,279.561942,260.389169,19.172774,0.068581,64.002168
68312,4418,149.424311,132.810637,16.613673,0.111185,16.534756
68313,4411,446.023353,415.744381,30.278972,0.067887,153.799482
68315,4411,3425.888033,3049.10618,376.781853,0.109981,2751.318706
68316,4405,343.932111,322.808189,21.123921,0.061419,81.328709
68317,4405,554.862965,525.480207,29.382759,0.052955,133.97683
68318,4405,1188.050979,1114.918015,73.132964,0.061557,521.514074
68320,4411,735.743599,693.716308,42.027291,0.057122,221.745055
68321,4411,2011.776118,1800.385959,211.390159,0.105076,414.592365
68322,4411,602.29671,546.467621,55.829089,0.092694,85.064874
68323,4411,428.399634,400.490005,27.909629,0.065149,66.468801
68324,4411,343.194276,311.207852,31.986424,0.093202,36.531794
68325,4418,382.240471,344.609485,37.630986,0.098448,49.708691
68326,4411,74.012432,70.065717,3.946714,0.053325,16.2262
68327,4418,176.62078,167.480995,9.139785,0.051748,15.117287
68328,4411,82.139037,74.951872,7.187166,0.0875,25.258553
68329,4405,641.795853,608.59676,33.199093,0.051728,189.439513
68330,4411,171.638158,157.138092,14.500066,0.08448,43.649109
68331,4405,964.43156,890.247864,74.183696,0.07692,395.695136
68332,4411,499.316314,468.257441,31.058873,0.062203,154.682603
68333,4418,149.82714,139.361038,10.466102,0.069855,34.364226
68334,4411,3601.95824,3063.866213,538.092027,0.149389,3458.994494
68335,4405,217.400595,203.575941,13.824654,0.063591,57.813359
68336,4411,225.103157,206.440248,18.662909,0.082908,101.613696
68337,4411,314.992864,288.768837,26.224028,0.083253,50.960723
68338,4405,1834.52991,1690.222628,144.307282,0.078662,1206.3488
68340,4411,158.116418,153.794008,4.32241,0.027337,65.321758
68341,4418,550.736459,512.553046,38.183414,0.069332,33.050008
68342,4411,832.085425,770.040686,62.044739,0.074565,306.238408
68343,4411,1279.954895,1201.552853,78.402042,0.061254,800.074291
68344,4411,208.850247,179.904563,28.945684,0.138595,52.655356
68345,4405,392.848866,361.477644,31.371221,0.079856,38.073741
68347,4418,300.876002,280.491857,20.384145,0.067749,137.932406
68348,4411,1258.457889,1099.515715,158.942174,0.126299,1705.209116
68349,4418,2291.680378,2075.37948,216.300899,0.094385,1360.044311
68350,4405,218.380833,205.534697,12.846136,0.058824,75.874231
68351,4405,306.840535,287.866109,18.974426,0.061838,104.52592
68352,4405,1335.109791,1227.924712,107.18508,0.080282,931.288779
68353,4418,278.299894,254.93359,23.366304,0.083961,32.195081
68354,4405,429.456382,405.270607,24.185775,0.056317,70.99042
68355,4418,768.062622,688.554635,79.507988,0.103518,466.408022
68356,4411,446.480835,423.558734,22.9221,0.051339,110.979882
68357,4418,269.242332,248.16909,21.073242,0.078269,26.434989
68358,4405,218.857683,209.944905,8.912779,0.040724,36.950713
68359,4411,822.836773,759.405013,63.43176,0.077089,245.536429
68360,4405,402.543131,376.094145,26.448986,0.065705,64.017587
68361,4411,142.413097,133.303462,9.109635,0.063966,9.773747
68362,4418,397.33104,368.808874,28.522166,0.071784,74.10364
68363,4418,343.827679,310.985391,32.842288,0.09552,49.443383
68364,4405,494.087659,478.187329,15.90033,0.032181,212.079306
68365,4405,832.082666,779.808753,52.273913,0.062823,1365.952199
68366,4405,361.224652,339.947479,21.277173,0.058903,44.145697
68367,4405,633.583376,591.447232,42.136144,0.066504,68.206148
68368,4405,562.515555,525.11167,37.403885,0.066494,310.79782
68370,4411,78.030675,60.251534,17.779141,0.227848,23.019614
68371,4418,157.142526,143.770542,13.371984,0.085095,44.114732
68372,4411,836.134602,753.893339,82.241263,0.098359,183.449089
68373,4418,137.735824,119.94173,17.794094,0.12919,55.252443
68374,4405,3570.023666,3223.68235,346.341316,0.097014,2223.47832
68375,4411,5029.172513,4430.926168,598.246345,0.118955,3171.834237
68376,4411,6407.525464,5527.875069,879.650395,0.137284,5261.245323
68377,4411,405.85622,370.857095,34.999125,0.086235,98.805137
68378,4411,184.255525,164.324563,19.930962,0.10817,24.241722
68379,4405,575.029239,531.489279,43.539959,0.075718,383.595859
68380,4418,228.935228,212.384655,16.550573,0.072294,58.006568
68381,4411,348.874235,332.49527,16.378964,0.046948,91.768415
68382,4418,206.801668,197.492885,9.308783,0.045013,27.564459
68383,4405,149.090858,144.039154,5.051704,0.033883,91.836849
68384,4411,1190.999974,1096.196395,94.803579,0.0796,363.715347
68385,4405,366.482377,350.381702,16.100675,0.043933,69.264499
68386,4411,512.887209,471.65829,41.228919,0.080386,88.836001
69001,8430,215.317739,201.742275,13.575464,0.063049,32.275433
69002,8434,124.149682,118.192152,5.95753,0.047987,49.33011
69003,8421,1288.856257,1159.50267,129.353587,0.100363,943.416924
69004,8421,330.948642,316.985171,13.963471,0.042192,145.344455
69005,8421,326.041137,306.295914,19.745223,0.060561,421.892804
69006,8430,2039.978571,1764.453564,275.525007,0.135063,1923.724443
69007,8433,1340.982203,1273.869024,67.11318,0.050048,1063.197021
69008,8430,328.838508,313.39574,15.442768,0.046962,79.673107
69009,8421,3914.022225,3591.865814,322.156411,0.082308,2232.54341
69010,8421,3132.325322,2842.853917,289.471405,0.092414,3210.737426
69012,8434,306.324817,290.772917,15.5519,0.050769,81.871445
69013,8434,1974.876564,1830.444889,144.431674,0.073135,3438.866607
69014,8428,521.524873,504.838907,16.685966,0.031995,470.471543
69016,8434,56.0,51.0,5.0,0.089286,11.0
69017,8421,360.875763,347.77685,13.098913,0.036298,120.150961
69018,8434,956.812531,890.664789,66.147742,0.069133,949.72439
69019,8434,6603.203411,5940.755697,662.447714,0.100322,7162.544007
69020,8421,358.882933,341.196229,17.686704,0.049283,61.150528
69021,8421,1079.528817,1008.236392,71.292425,0.06604,480.906326
69022,8421,276.334962,263.66893,12.666032,0.045836,34.565003
69023,8434,794.495259,762.484424,32.010835,0.040291,317.223386
69024,8421,1891.66495,1773.79769,117.86726,0.062309,1008.438008
69026,8421,275.95658,257.834547,18.122034,0.06567,56.611552
69027,8421,5849.040104,5373.463,475.577104,0.081309,8757.16517
69028,8421,3304.085303,3123.401642,180.68366,0.054685,1373.852869
69029,8421,19739.061993,17140.005452,2599.056541,0.131671,25382.219268
69030,8421,411.22134,387.898371,23.322969,0.056716,121.368172
69031,8421,741.896561,699.836691,42.059869,0.056692,197.176704
69032,8421,1033.442349,979.301813,54.140536,0.052389,530.892863
69033,8421,1479.174159,1395.565778,83.608381,0.056524,727.251128
69034,8421,20756.791175,18843.179903,1913.611272,0.092192,13324.874531
69035,8434,202.73688,184.265904,18.470975,0.091108,65.713313
69036,8434,557.139227,521.112896,36.026332,0.064663,236.835296
69037,8430,428.773819,395.69906,33.074759,0.077138,290.497143
69038,8428,415.509135,378.258674,37.250462,0.08965,137.802361
69039,8421,350.316368,329.646847,20.66952,0.059002,84.782182
69040,8421,2827.667493,2577.368723,250.29877,0.088518,4627.053203
69042,8428,305.766335,294.589452,11.176883,0.036554,59.220851
69043,8421,4067.056764,3790.427384,276.62938,0.068017,3903.403272
69044,8421,2343.683785,2140.845057,202.838728,0.086547,1773.93354
69045,8434,663.544539,627.805073,35.739466,0.053861,197.547901
69046,8421,2110.133216,1956.59611,153.537106,0.072762,638.581777
69047,8421,457.771491,436.539988,21.231503,0.04638,231.088195
69049,8421,1236.876109,1161.002816,75.873293,0.061343,552.89528
69050,8421,998.681985,926.167433,72.514552,0.07261,440.1722
69051,8421,639.224565,595.939652,43.284914,0.067715,113.721107
69052,8421,1971.27936,1832.337374,138.941986,0.070483,972.634012
69053,8434,276.894885,257.110722,19.784163,0.07145,100.807343
69054,8430,181.623318,177.511587,4.11173,0.022639,59.297222
69055,8421,749.608657,698.025837,51.58282,0.068813,414.550509
69056,8421,1073.554992,1018.706984,54.848008,0.05109,380.213026
69057,8421,294.520845,277.385051,17.135794,0.058182,59.519181
69058,8434,207.05466,200.555944,6.498716,0.031386,103.469238
69059,8421,828.408259,775.137469,53.27079,0.064305,1257.363947
69060,8430,283.222722,262.642447,20.580275,0.072665,139.849351
69061,8434,578.593321,554.397232,24.196089,0.041819,115.849815
69062,8428,406.714101,375.133268,31.580833,0.077649,103.879269
69063,8421,2089.050442,1939.724246,149.326197,0.07148,1091.827022
69064,8433,1718.507082,1564.511402,153.99568,0.08961,1464.230381
69065,8434,494.008601,470.390703,23.617897,0.047809,174.328989
69066,8430,1727.286781,1498.90558,228.381201,0.13222,2352.287109
69067,8421,583.928304,544.907482,39.020823,0.066825,234.607521
69068,8421,1144.268982,1054.996236,89.272746,0.078017,838.771313
69069,8421,5646.528254,5211.568179,434.960075,0.077031,4339.834601
69070,8430,623.462324,576.768769,46.693554,0.074894,292.103926
69071,8421,613.832676,576.905544,36.927132,0.060158,184.791988
69072,8421,3941.65334,3622.336931,319.31641,0.081011,8870.988573
69074,8434,782.88484,737.96061,44.92423,0.057383,182.519523
69075,8430,90.663317,84.81407,5.849246,0.064516,17.907725
69076,8421,1145.064893,1068.668048,76.396845,0.066718,679.424997
69077,8434,560.424979,537.908093,22.516886,0.040178,130.09946
69078,8421,432.159265,418.32235,13.836914,0.032018,237.725492
69080,8421,952.948939,902.390222,50.558717,0.053055,267.408027
69081,8421,7361.30106,6559.11832,802.182741,0.108973,12451.745311
69082,8434,148.743704,140.43357,8.310134,0.055869,45.716035
69083,8421,535.071461,490.779778,44.291684,0.082777,235.905675
69084,8434,667.867588,635.747849,32.119739,0.048093,436.469871
69085,8421,758.764079,696.88654,61.877538,0.08155,247.373134
69086,8421,1091.996329,1023.654084,68.342245,0.062585,560.126744
69087,8421,1360.814537,1242.635492,118.179045,0.086844,359.238008
69088,8421,3343.088576,3001.871221,341.217354,0.102067,1248.698285
69089,8421,7026.918699,6323.203978,703.71472,0.100146,3828.081367
69090,8421,378.570349,363.042348,15.528001,0.041017,199.532938
69091,8421,8706.872841,7085.545935,1621.326905,0.186212,6900.815938
69092,8434,3115.147295,2706.004318,409.142977,0.13134,3635.10165
69093,8430,515.956512,466.630525,49.325987,0.095601,312.784344
69094,8421,2937.094451,2689.728591,247.36586,0.084221,1085.351056
69095,8428,428.435669,403.051433,25.384236,0.059249,177.452309
69096,8421,4564.995175,4164.564346,400.430829,0.087718,2484.186106
69097,8421,409.016185,397.255818,11.760367,0.028753,90.98335
69098,8428,248.857433,230.736764,18.120669,0.072815,74.002832
69099,8428,667.08337,618.818573,48.264797,0.072352,471.396421
69100,8421,4095.052401,3720.487215,374.565185,0.091468,4237.765683
69102,8430,401.639933,359.779214,41.860719,0.104224,117.341833
69103,8434,448.986068,416.020095,32.965973,0.073423,225.711253
69104,8434,239.385423,224.976345,14.409078,0.060192,60.099071
69105,8434,523.993933,489.063743,34.93019,0.066661,181.795019
69106,8421,605.05519,557.658142,47.397047,0.078335,183.309098
69107,8430,507.897116,466.370511,41.526605,0.081762,545.223029
69108,8434,538.039624,507.934667,30.104957,0.055953,159.253801
69109,8434,440.602939,409.614448,30.988491,0.070332,146.829918
69110,8428,944.67643,908.823983,35.852448,0.037952,322.904891
69111,8421,357.235963,333.677606,23.558357,0.065946,158.186998
69112,8421,3246.152397,3002.43697,243.715427,0.075078,2305.47267
69113,8421,458.133034,415.908856,42.224178,0.092166,189.227752
69115,8434,2124.948812,1912.588066,212.360747,0.099937,2456.438946
69116,8421,1850.472189,1722.167651,128.304539,0.069336,10129.715389
69117,8421,1488.312436,1388.359603,99.952833,0.067159,1715.210096
69118,8421,1321.52498,1216.949041,104.575939,0.079133,723.180824
69119,8421,459.330977,437.927384,21.403593,0.046597,123.358485
69120,8421,290.417082,271.385218,19.031865,0.065533,118.496582
69121,8421,1541.90255,1446.751813,95.150737,0.06171,1090.685768
69122,8421,1026.663507,963.025622,63.637885,0.061985,296.604289
69123,8421,271384.526222,240243.130421,31141.395802,0.11475,349588.75009
69124,8434,218.813754,206.671315,12.142439,0.055492,46.634183
69125,8421,450.654614,425.696066,24.958548,0.055383,349.143654
69126,8421,407.576493,383.660849,23.915644,0.058678,129.929785
69127,8421,1734.151045,1591.522862,142.628183,0.082247,7657.956165
69130,8430,103.352692,96.258951,7.093741,0.068636,35.05204
69131,8421,1765.557258,1677.272499,88.28476,0.050004,1777.724177
69132,8428,432.603557,409.8631,22.740457,0.052567,325.143568
69133,8421,2107.245293,1992.548583,114.69671,0.05443,890.459638
69134,8421,107.77533,103.669604,4.105727,0.038095,35.223407
69135,8434,870.09637,795.114209,74.982161,0.086177,758.702874
69136,8421,1471.789519,1367.242501,104.547018,0.071034,1333.438409
69137,8434,246.033843,233.916728,12.117115,0.04925,80.813817
69138,8421,224.520802,210.628886,13.891915,0.061874,54.735359
69139,8421,643.534904,604.786594,38.748309,0.060212,448.501761
69140,8421,1069.842242,1017.0827,52.759541,0.049315,508.267838
69141,8421,2930.225514,2745.417026,184.808488,0.06307,2878.312155
69142,8421,3056.14587,2666.274425,389.871445,0.12757,1179.335067
69143,8421,3579.010749,3215.980205,363.030544,0.101433,3383.987276
69145,8434,448.979256,422.498283,26.480973,0.05898,192.813671
69148,8421,1329.471385,1272.829486,56.641899,0.042605,311.174372
69149,8421,18550.230077,16351.126984,2199.103092,0.118549,16807.945019
69151,8434,742.121295,706.313647,35.807648,0.04825,228.479703
69153,8421,839.958664,811.959406,27.999259,0.033334,535.399941
69154,8421,1427.066765,1324.967402,102.099363,0.071545,366.627453
69155,8428,567.20017,548.349423,18.850747,0.033235,180.165149
69156,8421,1307.163465,1244.945879,62.217586,0.047597,622.241291
69157,8430,2562.461586,2408.76145,153.700136,0.059981,1565.841548
69160,8430,471.678485,424.32944,47.349045,0.100384,180.537788
69161,8434,201.741033,183.050586,18.690447,0.092646,130.810899
69162,8434,656.590786,623.922682,32.668104,0.049754,462.257583
69163,8421,1790.792887,1692.446583,98.346304,0.054918,1036.761397
69164,8430,149.751019,136.654731,13.096288,0.087454,40.61474
69165,8434,552.112815,525.337325,26.77549,0.048496,190.789573
69166,8421,156.655603,148.280678,8.374925,0.053461,54.101254
69167,8434,287.668203,273.758119,13.910084,0.048355,85.378042
69168,8421,765.825592,681.704269,84.121323,0.109844,248.03811
69169,8430,305.500715,285.459436,20.04128,0.065601,105.504795
69170,8421,597.559097,566.860398,30.698699,0.051373,181.289802
69171,8421,1264.815833,1166.414861,98.400972,0.077799,690.935419
69172,8434,411.143355,384.068587,27.074768,0.065852,79.600423
69173,8421,531.168965,500.775864,30.393101,0.057219,314.346617
69174,8430,330.85,308.812586,22.037413,0.066608,191.847517
69175,8421,1006.831019,946.867893,59.963126,0.059556,1161.147284
69176,8421,2315.368135,2186.05787,129.310265,0.055849,672.129244
69177,8421,1015.965562,952.398306,63.567256,0.062568,164.318434
69178,8428,391.886667,360.479662,31.407005,0.080143,311.764923
69179,8421,2080.235542,2002.673512,77.56203,0.037285,741.382081
69180,8421,146.859497,141.831806,5.027691,0.034235,43.351348
69181,8430,111.159767,105.763662,5.396105,0.048544,239.487207
69182,8434,163.643123,151.95141,11.691714,0.071446,89.419733
69183,8430,128.577266,121.621262,6.956004,0.0541,43.156293
69184,8421,538.990708,498.065667,40.925041,0.075929,131.907401
69186,8434,84.648831,79.727387,4.921444,0.05814,56.485531
69187,8428,359.126878,328.650896,30.475982,0.084861,121.433799
69188,8430,433.869262,402.421843,31.447419,0.072481,166.480868
69189,8421,917.168728,827.161196,90.007532,0.098136,633.57646
69190,8421,1028.229254,961.585602,66.643651,0.064814,637.754921
69191,8421,2568.54603,2361.765988,206.780042,0.080505,2527.14125
69192,8434,76.0,73.0,3.0,0.039474,22.964123
69193,8421,599.940519,569.378128,30.562391,0.050942,159.205975
69194,8421,3083.426778,2872.824903,210.601875,0.068301,2749.540668
69196,8434,302.736084,282.055293,20.68079,0.068313,90.920235
69197,8434,1128.043091,1056.205849,71.837242,0.063683,413.648621
69198,8434,419.699427,405.609406,14.090021,0.033572,93.144951
69199,8421,8229.611654,6505.514633,1724.097021,0.209499,7541.505542
69200,8430,739.266213,712.648118,26.618095,0.036006,264.706035
69201,8428,561.293562,493.022964,68.270599,0.121631,864.340715
69202,8421,9475.263685,8601.681644,873.582042,0.092196,5168.820675
69203,8428,488.559559,440.079475,48.480084,0.099231,217.371103
69204,8421,9408.364221,8548.975169,859.389051,0.091343,9656.957752
69205,8421,2457.077681,2310.1117,146.965981,0.059813,973.143817
69206,8434,2222.976568,2037.735453,185.241115,0.08333,1596.706938
69207,8421,1468.12675,1326.38747,141.73928,0.096544,457.099334
69208,8421,1096.848593,1040.741408,56.107185,0.051153,1046.225651
69209,8434,195.36286,185.488258,9.874602,0.050545,199.61161
69212,8421,214.940983,198.107338,16.833644,0.078318,42.382648
69214,8430,571.638423,532.961721,38.676702,0.067659,297.440258
69215,8434,452.567469,425.268985,27.298483,0.060319,120.830586
69216,8421,287.817568,270.700099,17.117468,0.059473,75.824134
69217,8430,349.383284,329.444771,19.938513,0.057068,129.822383
69218,8434,541.628665,513.719496,27.909169,0.051528,427.936667
69219,8421,1073.689818,1010.382024,63.307794,0.058963,643.980127
69220,8428,863.46237,808.087132,55.375238,0.064132,1038.758637
69225,8430,261.835258,251.754041,10.081217,0.038502,55.291244
69227,8421,1840.374173,1758.910058,81.464115,0.044265,1627.77362
69228,8421,2120.575526,2004.910189,115.665337,0.054544,909.512945
69229,8430,362.370733,338.321202,24.049531,0.066367,144.29284
69230,8421,158.983359,152.223694,6.759665,0.042518,38.045118
69231,8421,1318.187274,1217.687072,100.500202,0.076241,384.526734
69233,8421,599.543107,551.435224,48.107884,0.080241,188.281967
69234,8430,840.850002,792.077588,48.772414,0.058004,537.015294
69235,8421,921.519686,826.344344,95.175342,0.103281,988.214218
69236,8421,296.979449,277.853683,19.125766,0.064401,54.082705
69238,8428,1577.455962,1461.369846,116.086116,0.073591,2253.489721
69239,8421,599.757709,579.32243,20.435279,0.034073,191.685009
69240,8430,257.569795,246.941104,10.628691,0.041265,246.535521
69241,8421,1274.108893,1186.361843,87.74705,0.068869,937.464521
69242,8434,472.967348,431.667552,41.299797,0.087321,303.379038
69243,8430,4514.554435,3785.769233,728.785202,0.16143,5394.901195
69244,8421,10978.505466,9880.771559,1097.733907,0.099989,6793.69092
