codgeo,ze2020,filosofi_measure,obs_value
29177,5302,S_DIR_TAX_DI,-16.2
29284,5313,S_HH_TAX,54
29046,5313,S_HH_TAX,47
29225,5313,S_HH_TAX,49
28404,0057,S_DIR_TAX_DI,-12
28422,2403,S_DIR_TAX_DI,-13.5
29201,5302,S_DIR_TAX_DI,-14.3
29151,5310,S_HH_TAX,42
29140,5302,S_HH_TAX,61
2B251,9405,S_HH_TAX,44
29277,5310,S_HH_TAX,46
29113,5310,S_HH_TAX,49
29046,5313,S_DIR_TAX_DI,-13.5
2A032,9401,S_DIR_TAX_DI,-19.1
29161,5313,S_DIR_TAX_DI,-15
29040,5302,S_DIR_TAX_DI,-18.2
29091,5302,S_DIR_TAX_DI,-14.5
29247,5313,S_HH_TAX,59
2A001,9401,S_DIR_TAX_DI,-18.1
2A249,9407,S_DIR_TAX_DI,-15.4
29080,5302,S_DIR_TAX_DI,-14.7
29091,5302,S_HH_TAX,47
29266,5310,S_DIR_TAX_DI,-13.1
29254,5310,S_HH_TAX,48
29233,5314,S_DIR_TAX_DI,-13.9
29078,5302,S_DIR_TAX_DI,-14
28229,2403,S_HH_TAX,49
29279,5310,S_DIR_TAX_DI,-14
29210,5310,S_HH_TAX,46
28373,0061,S_HH_TAX,46
28199,2410,S_DIR_TAX_DI,-14.4
29254,5310,S_DIR_TAX_DI,-13.3
2A272,9407,S_HH_TAX,44
29302,5302,S_DIR_TAX_DI,-12.6
29273,5310,S_HH_TAX,58
29130,5302,S_DIR_TAX_DI,-17.4
2B207,9402,S_HH_TAX,40
29023,5310,S_DIR_TAX_DI,-19.9
29216,5313,S_DIR_TAX_DI,-13.8
29172,5313,S_DIR_TAX_DI,-14.3
29124,5302,S_DIR_TAX_DI,-14
29117,5302,S_HH_TAX,51
2B096,9404,S_DIR_TAX_DI,-15.7
29184,5310,S_HH_TAX,43
29077,5302,S_DIR_TAX_DI,-13.2
29210,5310,S_DIR_TAX_DI,-13.6
29056,5302,S_HH_TAX,67
29056,5302,S_DIR_TAX_DI,-16
28393,0057,S_DIR_TAX_DI,-14.8
2B049,9403,S_HH_TAX,44
29130,5302,S_HH_TAX,67
29072,5313,S_DIR_TAX_DI,-12.8
29135,5313,S_HH_TAX,59
29162,5303,S_DIR_TAX_DI,-13.1
29068,5310,S_HH_TAX,45
29234,5314,S_HH_TAX,54
29124,5302,S_HH_TAX,45
29190,5302,S_HH_TAX,63
29189,5302,S_HH_TAX,61
28220,2403,S_HH_TAX,63
2B096,9404,S_HH_TAX,47
29020,5313,S_DIR_TAX_DI,-12.9
29039,5313,S_DIR_TAX_DI,-15.6
29042,5302,S_HH_TAX,54
29259,5310,S_HH_TAX,48
29257,5302,S_DIR_TAX_DI,-15.3
29247,5313,S_DIR_TAX_DI,-14.6
29220,5313,S_HH_TAX,50
29188,5310,S_HH_TAX,56
29150,5314,S_DIR_TAX_DI,-14.5
2B049,9403,S_DIR_TAX_DI,-14.2
29233,5314,S_HH_TAX,49
29197,5313,S_HH_TAX,50
29204,5302,S_DIR_TAX_DI,-12.8
29021,5302,S_HH_TAX,49
2A247,9406,S_DIR_TAX_DI,-18.4
29113,5310,S_DIR_TAX_DI,-13.2
2A362,9406,S_HH_TAX,53
29004,5314,S_HH_TAX,45
29236,5314,S_HH_TAX,53
2A006,9401,S_DIR_TAX_DI,-17.6
29042,5302,S_DIR_TAX_DI,-14.9
2B123,9405,S_DIR_TAX_DI,-16.8
29048,5313,S_HH_TAX,48
29260,5302,S_DIR_TAX_DI,-15.3
29207,5310,S_DIR_TAX_DI,-14.2
29061,5302,S_DIR_TAX_DI,-18.3
29302,5302,S_HH_TAX,46
28280,0061,S_HH_TAX,46
29181,5302,S_HH_TAX,59
29037,5313,S_DIR_TAX_DI,-18.5
2A032,9401,S_HH_TAX,63
29135,5313,S_DIR_TAX_DI,-16.2
2B042,9402,S_HH_TAX,53
29055,5302,S_HH_TAX,50
29173,5313,S_HH_TAX,48
29098,5302,S_HH_TAX,58
29153,5313,S_DIR_TAX_DI,-15.9
29177,5302,S_HH_TAX,58
29189,5302,S_DIR_TAX_DI,-18.5
2A130,9401,S_DIR_TAX_DI,-21.2
29147,5314,S_HH_TAX,55
2B033,9402,S_DIR_TAX_DI,-16.4
2B050,9403,S_DIR_TAX_DI,-17.1
28279,0057,S_DIR_TAX_DI,-14.3
01275,8421,S_HH_TAX,72
01322,8434,S_DIR_TAX_DI,-19.5
01053,8405,S_HH_TAX,46
01269,8425,S_DIR_TAX_DI,-13.6
01160,8416,S_HH_TAX,42
01153,8416,S_DIR_TAX_DI,-19.2
01427,8434,S_HH_TAX,56
01384,8405,S_HH_TAX,43
01049,8421,S_HH_TAX,65
01262,8421,S_HH_TAX,56
01333,8421,S_DIR_TAX_DI,-15.9
02018,3214,S_DIR_TAX_DI,-13.2
01043,8421,S_HH_TAX,70
01443,8405,S_HH_TAX,55
01304,8405,S_HH_TAX,52
01262,8421,S_DIR_TAX_DI,-15.6
01376,8421,S_HH_TAX,58
01032,8421,S_HH_TAX,56
01004,8405,S_DIR_TAX_DI,-14.8
01202,8405,S_DIR_TAX_DI,-14.9
01159,0059,S_DIR_TAX_DI,-15.4
01344,8405,S_DIR_TAX_DI,-16.1
01138,8404,S_HH_TAX,49
01238,8434,S_HH_TAX,73
01320,0059,S_DIR_TAX_DI,-15.9
01401,8416,S_HH_TAX,51
01014,8425,S_HH_TAX,51
01244,8405,S_HH_TAX,57
01089,8405,S_DIR_TAX_DI,-14.6
01350,8405,S_HH_TAX,55
01265,8425,S_DIR_TAX_DI,-13.3
01166,8434,S_HH_TAX,65
01007,8405,S_DIR_TAX_DI,-14.8
01426,8405,S_HH_TAX,58
01266,8405,S_DIR_TAX_DI,-13
01263,8434,S_HH_TAX,61
01031,8425,S_DIR_TAX_DI,-14
01232,8405,S_HH_TAX,57
01034,8404,S_HH_TAX,48
01231,0059,S_HH_TAX,59
01399,8416,S_HH_TAX,57
01093,8405,S_HH_TAX,52
01419,8416,S_DIR_TAX_DI,-16.7
01143,8416,S_DIR_TAX_DI,-22.5
01354,8416,S_DIR_TAX_DI,-15.7
01265,8425,S_HH_TAX,45
01231,0059,S_DIR_TAX_DI,-15.4
01451,8405,S_HH_TAX,63
01451,8405,S_DIR_TAX_DI,-15.6
01246,8405,S_DIR_TAX_DI,-13.9
01025,0059,S_DIR_TAX_DI,-15.4
01281,8416,S_DIR_TAX_DI,-16.3
01288,8416,S_HH_TAX,52
01348,8434,S_HH_TAX,51
01138,8404,S_DIR_TAX_DI,-12.9
01074,8405,S_DIR_TAX_DI,-14.4
01014,8425,S_DIR_TAX_DI,-15.1
01376,8421,S_DIR_TAX_DI,-15.4
01450,8405,S_HH_TAX,64
29057,5313,S_HH_TAX,61
01024,8405,S_HH_TAX,60
01288,8416,S_DIR_TAX_DI,-15.7
01053,8405,S_DIR_TAX_DI,-14.6
01333,8421,S_HH_TAX,65
01347,8434,S_HH_TAX,66
01032,8421,S_DIR_TAX_DI,-14.8
01427,8434,S_DIR_TAX_DI,-16
01153,8416,S_HH_TAX,63
01313,8416,S_HH_TAX,49
01301,8405,S_HH_TAX,60
01275,8421,S_DIR_TAX_DI,-24.9
01163,8405,S_DIR_TAX_DI,-14.2
01248,8421,S_HH_TAX,71
01281,8416,S_HH_TAX,49
01130,8405,S_HH_TAX,57
01301,8405,S_DIR_TAX_DI,-15.5
01246,8405,S_HH_TAX,50
01157,8434,S_HH_TAX,62
01354,8416,S_HH_TAX,40
01289,8405,S_HH_TAX,58
01254,8405,S_DIR_TAX_DI,-19.1
01173,8416,S_HH_TAX,60
02028,3214,S_DIR_TAX_DI,-13.8
01345,8405,S_HH_TAX,55
01419,8416,S_HH_TAX,51
01289,8405,S_DIR_TAX_DI,-15.4
01378,8421,S_DIR_TAX_DI,-16.9
01305,0059,S_DIR_TAX_DI,-12.9
01025,0059,S_HH_TAX,58
01249,8421,S_DIR_TAX_DI,-17.4
01194,8434,S_HH_TAX,56
01049,8421,S_DIR_TAX_DI,-16.9
01143,8416,S_HH_TAX,64
01248,8421,S_DIR_TAX_DI,-18.1
2B050,9403,S_HH_TAX,46
28199,2410,S_HH_TAX,52
28334,2404,S_DIR_TAX_DI,-14.8
29051,5313,S_HH_TAX,58
29060,5313,S_HH_TAX,61
29235,5302,S_DIR_TAX_DI,-19
29232,5313,S_HH_TAX,51
28236,0061,S_DIR_TAX_DI,-14.9
28422,2403,S_HH_TAX,50
28359,0057,S_HH_TAX,48
29006,5313,S_HH_TAX,62
28298,2403,S_DIR_TAX_DI,-15.9
29098,5302,S_DIR_TAX_DI,-14.6
2B148,9402,S_DIR_TAX_DI,-14.9
29195,5302,S_HH_TAX,54
28209,2403,S_HH_TAX,65
29015,5302,S_HH_TAX,58
29239,5310,S_DIR_TAX_DI,-17.1
29022,5302,S_DIR_TAX_DI,-13.4
29216,5313,S_HH_TAX,53
29178,5302,S_HH_TAX,55
2B207,9402,S_DIR_TAX_DI,-13
28391,2410,S_HH_TAX,51
29217,5313,S_HH_TAX,47
2A247,9406,S_HH_TAX,51
29232,5313,S_DIR_TAX_DI,-15.4
29037,5313,S_HH_TAX,60
2A130,9401,S_HH_TAX,63
29293,5313,S_DIR_TAX_DI,-15.6
29032,5313,S_DIR_TAX_DI,-17.3
28337,2403,S_HH_TAX,64
2A041,9406,S_DIR_TAX_DI,-17.9
29206,5310,S_DIR_TAX_DI,-13.2
28214,0061,S_DIR_TAX_DI,-11.3
28334,2404,S_HH_TAX,57
2A041,9406,S_HH_TAX,50
29163,5310,S_HH_TAX,46
29179,5302,S_HH_TAX,52
29191,5310,S_DIR_TAX_DI,-13
29284,5313,S_DIR_TAX_DI,-15.1
29146,5313,S_DIR_TAX_DI,-13.1
29196,5302,S_DIR_TAX_DI,-13.4
2A271,9401,S_HH_TAX,52
2B123,9405,S_HH_TAX,43
29171,5313,S_HH_TAX,53
29272,5313,S_DIR_TAX_DI,-13.7
29024,5303,S_HH_TAX,44
29170,5313,S_HH_TAX,58
29199,5310,S_DIR_TAX_DI,-13.7
29169,5313,S_DIR_TAX_DI,-13.6
29225,5313,S_DIR_TAX_DI,-13.5
29163,5310,S_DIR_TAX_DI,-13.2
29190,5302,S_DIR_TAX_DI,-18.1
29167,5313,S_HH_TAX,51
29165,5313,S_DIR_TAX_DI,-14.7
29061,5302,S_HH_TAX,62
29003,5313,S_DIR_TAX_DI,-13.7
29076,5302,S_HH_TAX,57
29075,5302,S_HH_TAX,60
28236,0061,S_HH_TAX,56
29026,5313,S_HH_TAX,46
29171,5313,S_DIR_TAX_DI,-13.9
2B305,9402,S_DIR_TAX_DI,-21.1
28358,2403,S_DIR_TAX_DI,-21.4
2B037,9402,S_DIR_TAX_DI,-16.9
29055,5302,S_DIR_TAX_DI,-13.9
29020,5313,S_HH_TAX,46
2B305,9402,S_HH_TAX,58
29257,5302,S_HH_TAX,57
29072,5313,S_HH_TAX,48
29273,5310,S_DIR_TAX_DI,-16.3
29277,5310,S_DIR_TAX_DI,-13.6
2B120,9402,S_HH_TAX,54
2B042,9402,S_DIR_TAX_DI,-16.6
29058,5313,S_DIR_TAX_DI,-17.9
29241,5313,S_DIR_TAX_DI,-12.1
29236,5314,S_DIR_TAX_DI,-14.6
29117,5302,S_DIR_TAX_DI,-13.9
29030,5310,S_DIR_TAX_DI,-14.7
29027,5303,S_HH_TAX,44
2A271,9401,S_DIR_TAX_DI,-15.3
28404,0057,S_HH_TAX,42
29206,5310,S_HH_TAX,41
2A272,9407,S_DIR_TAX_DI,-14.1
29069,5302,S_DIR_TAX_DI,-14.6
29215,5313,S_HH_TAX,50
29179,5302,S_DIR_TAX_DI,-14.1
29101,5302,S_DIR_TAX_DI,-16.5
29032,5313,S_HH_TAX,61
29076,5302,S_DIR_TAX_DI,-15.2
29027,5303,S_DIR_TAX_DI,-12.3
29150,5314,S_HH_TAX,57
29280,5302,S_HH_TAX,54
29169,5313,S_HH_TAX,52
29178,5302,S_DIR_TAX_DI,-14.7
2B120,9402,S_DIR_TAX_DI,-16.8
29172,5313,S_HH_TAX,50
28373,0061,S_DIR_TAX_DI,-13.2
29045,5302,S_HH_TAX,64
29058,5313,S_HH_TAX,63
29137,5302,S_DIR_TAX_DI,-15.7
28218,2403,S_DIR_TAX_DI,-11.9
29297,5314,S_DIR_TAX_DI,-12.5
29153,5313,S_HH_TAX,55
29173,5313,S_DIR_TAX_DI,-12.5
29023,5310,S_HH_TAX,63
28218,2403,S_HH_TAX,43
29015,5302,S_DIR_TAX_DI,-16
29175,5303,S_DIR_TAX_DI,-11.6
2A006,9401,S_HH_TAX,67
28229,2403,S_DIR_TAX_DI,-13.7
2B134,9403,S_HH_TAX,44
29220,5313,S_DIR_TAX_DI,-14.1
29019,5302,S_HH_TAX,48
28337,2403,S_DIR_TAX_DI,-15.6
28298,2403,S_HH_TAX,67
29069,5302,S_HH_TAX,58
29272,5313,S_HH_TAX,51
2A004,9401,S_HH_TAX,55
29031,5314,S_HH_TAX,56
29170,5313,S_DIR_TAX_DI,-15.4
28359,0057,S_DIR_TAX_DI,-12.3
29022,5302,S_HH_TAX,50
29195,5302,S_DIR_TAX_DI,-14.4
29080,5302,S_HH_TAX,62
06159,9315,S_HH_TAX,61
04245,9311,S_DIR_TAX_DI,-14.6
04143,9311,S_DIR_TAX_DI,-14.8
06048,9315,S_HH_TAX,60
06018,9304,S_HH_TAX,70
05040,9310,S_HH_TAX,51
04197,9311,S_HH_TAX,54
06150,9314,S_HH_TAX,68
06123,9315,S_HH_TAX,60
06083,9314,S_DIR_TAX_DI,-17.1
05040,9310,S_DIR_TAX_DI,-13.8
04230,9311,S_DIR_TAX_DI,-14.8
03102,8424,S_HH_TAX,40
06065,9315,S_DIR_TAX_DI,-20.5
03094,8432,S_HH_TAX,60
06157,9315,S_DIR_TAX_DI,-19.5
06112,9304,S_DIR_TAX_DI,-22.3
05065,9302,S_DIR_TAX_DI,-14.5
06054,9315,S_HH_TAX,52
06095,9304,S_HH_TAX,58
03195,8423,S_DIR_TAX_DI,-16.8
06085,9304,S_HH_TAX,66
03211,8423,S_DIR_TAX_DI,-15.6
06059,9314,S_DIR_TAX_DI,-26.4
03236,8432,S_HH_TAX,41
03321,8424,S_HH_TAX,56
07010,8433,S_HH_TAX,41
04242,9311,S_DIR_TAX_DI,-14.5
06088,9315,S_DIR_TAX_DI,-18.1
03190,8424,S_HH_TAX,41
06105,9304,S_HH_TAX,73
06033,9315,S_DIR_TAX_DI,-15.3
03084,8423,S_DIR_TAX_DI,-12.1
06112,9304,S_HH_TAX,68
04088,9311,S_DIR_TAX_DI,-15
06104,9314,S_DIR_TAX_DI,-21.2
05046,9310,S_HH_TAX,48
05017,9310,S_HH_TAX,53
06090,9304,S_DIR_TAX_DI,-17.6
06030,9304,S_HH_TAX,52
04094,9311,S_HH_TAX,47
06126,9315,S_DIR_TAX_DI,-15.3
06122,9315,S_DIR_TAX_DI,-19.3
03264,8432,S_DIR_TAX_DI,-12.5
06059,9314,S_HH_TAX,70
05023,9302,S_DIR_TAX_DI,-14.8
06032,9314,S_HH_TAX,67
06084,9304,S_DIR_TAX_DI,-21.8
06011,9315,S_HH_TAX,55
04230,9311,S_HH_TAX,49
04143,9311,S_HH_TAX,52
04112,9311,S_DIR_TAX_DI,-15.4
06130,9304,S_HH_TAX,58
06010,9304,S_DIR_TAX_DI,-19.1
06126,9315,S_HH_TAX,55
06090,9304,S_HH_TAX,60
04149,9307,S_HH_TAX,48
06064,9315,S_HH_TAX,64
04242,9311,S_HH_TAX,54
05061,9310,S_DIR_TAX_DI,-15
03185,8423,S_HH_TAX,40
05023,9302,S_HH_TAX,50
03321,8424,S_DIR_TAX_DI,-14.5
06079,9304,S_DIR_TAX_DI,-18.6
06038,9304,S_DIR_TAX_DI,-23.2
03101,8423,S_DIR_TAX_DI,-13.4
03310,8432,S_HH_TAX,43
04019,9307,S_HH_TAX,46
03304,8432,S_DIR_TAX_DI,-16.6
05070,9310,S_DIR_TAX_DI,-12.8
06108,9304,S_DIR_TAX_DI,-19.9
04116,9307,S_DIR_TAX_DI,-12.9
06006,9315,S_DIR_TAX_DI,-22.4
05170,9310,S_DIR_TAX_DI,-13.5
03262,8423,S_HH_TAX,60
06044,9315,S_DIR_TAX_DI,-22.7
06108,9304,S_HH_TAX,65
03094,8432,S_DIR_TAX_DI,-16.6
04116,9307,S_HH_TAX,42
03304,8432,S_HH_TAX,61
06011,9315,S_DIR_TAX_DI,-19.9
03082,8423,S_HH_TAX,39
05170,9310,S_HH_TAX,50
06046,9315,S_HH_TAX,70
06148,9315,S_HH_TAX,64
03084,8423,S_HH_TAX,40
06057,9315,S_HH_TAX,53
06064,9315,S_DIR_TAX_DI,-19.1
06157,9315,S_HH_TAX,57
06136,9314,S_DIR_TAX_DI,-15.2
07010,8433,S_DIR_TAX_DI,-13.4
06089,9304,S_DIR_TAX_DI,-25.2
03298,8432,S_DIR_TAX_DI,-12.4
05006,9302,S_DIR_TAX_DI,-13.6
04088,9311,S_HH_TAX,43
03298,8432,S_HH_TAX,39
06054,9315,S_DIR_TAX_DI,-15.2
06069,9304,S_HH_TAX,55
06069,9304,S_DIR_TAX_DI,-17.7
06095,9304,S_DIR_TAX_DI,-17.5
05065,9302,S_HH_TAX,48
03195,8423,S_HH_TAX,53
06147,9315,S_HH_TAX,63
05046,9310,S_DIR_TAX_DI,-14.1
06155,9304,S_DIR_TAX_DI,-17.9
06161,9315,S_HH_TAX,63
06012,9314,S_DIR_TAX_DI,-19.8
04049,9307,S_DIR_TAX_DI,-12.3
06118,9304,S_DIR_TAX_DI,-17.7
06122,9315,S_HH_TAX,66
03211,8423,S_HH_TAX,55
03236,8432,S_DIR_TAX_DI,-12.1
04049,9307,S_HH_TAX,43
03128,8423,S_DIR_TAX_DI,-13
05132,9310,S_HH_TAX,47
06007,9304,S_DIR_TAX_DI,-19
03262,8423,S_DIR_TAX_DI,-15
03310,8432,S_DIR_TAX_DI,-15
06088,9315,S_HH_TAX,51
06149,9315,S_HH_TAX,52
04245,9311,S_HH_TAX,53
03185,8423,S_DIR_TAX_DI,-13.3
06004,9304,S_DIR_TAX_DI,-18.6
04152,9311,S_DIR_TAX_DI,-18
06018,9304,S_DIR_TAX_DI,-22.8
03138,8432,S_DIR_TAX_DI,-11.8
06130,9304,S_DIR_TAX_DI,-16.8
06114,9315,S_HH_TAX,51
06150,9314,S_DIR_TAX_DI,-27.2
04070,9307,S_DIR_TAX_DI,-14.3
06140,9304,S_DIR_TAX_DI,-17.4
06083,9314,S_HH_TAX,55
06123,9315,S_DIR_TAX_DI,-17.5
05179,9310,S_DIR_TAX_DI,-11.8
06033,9315,S_HH_TAX,56
03095,8432,S_HH_TAX,44
03098,8423,S_DIR_TAX_DI,-14.3
03082,8423,S_DIR_TAX_DI,-11.8
06038,9304,S_HH_TAX,64
03098,8423,S_HH_TAX,50
05132,9310,S_DIR_TAX_DI,-13.4
03264,8432,S_HH_TAX,43
06149,9315,S_DIR_TAX_DI,-14.1
06029,9304,S_HH_TAX,50
06084,9304,S_HH_TAX,64
06012,9314,S_HH_TAX,58
06007,9304,S_HH_TAX,63
04152,9311,S_HH_TAX,64
03254,8432,S_DIR_TAX_DI,-13
06027,9315,S_DIR_TAX_DI,-17.5
05006,9302,S_HH_TAX,47
03128,8423,S_HH_TAX,49
06046,9315,S_DIR_TAX_DI,-20.8
03095,8432,S_DIR_TAX_DI,-13.5
06048,9315,S_DIR_TAX_DI,-16.3
03102,8424,S_DIR_TAX_DI,-12.1
03138,8432,S_HH_TAX,39
06079,9304,S_HH_TAX,58
06152,9304,S_DIR_TAX_DI,-22.1
03118,8432,S_HH_TAX,40
05017,9310,S_DIR_TAX_DI,-14.4
06032,9314,S_DIR_TAX_DI,-24.6
04149,9307,S_DIR_TAX_DI,-13.9
06118,9304,S_HH_TAX,60
06029,9304,S_DIR_TAX_DI,-18.9
06057,9315,S_DIR_TAX_DI,-13.9
06159,9315,S_DIR_TAX_DI,-25.8
03254,8432,S_HH_TAX,41
06148,9315,S_DIR_TAX_DI,-21.2
05061,9310,S_HH_TAX,50
06075,9315,S_HH_TAX,62
06114,9315,S_DIR_TAX_DI,-15
06030,9304,S_DIR_TAX_DI,-17
04094,9311,S_DIR_TAX_DI,-14.3
06128,9315,S_HH_TAX,66
04209,9307,S_DIR_TAX_DI,-13.7
06089,9304,S_HH_TAX,71
06128,9315,S_DIR_TAX_DI,-25.6
06140,9304,S_HH_TAX,66
06155,9304,S_HH_TAX,52
04112,9311,S_HH_TAX,46
05070,9310,S_HH_TAX,43
06044,9315,S_HH_TAX,67
06161,9315,S_DIR_TAX_DI,-20.2
04209,9307,S_HH_TAX,45
05179,9310,S_HH_TAX,40
06085,9304,S_DIR_TAX_DI,-23
06004,9304,S_HH_TAX,58
06152,9304,S_HH_TAX,67
06075,9315,S_DIR_TAX_DI,-17.1
06147,9315,S_DIR_TAX_DI,-18
03118,8432,S_DIR_TAX_DI,-12.5
06105,9304,S_DIR_TAX_DI,-25.7
04070,9307,S_HH_TAX,47
06104,9314,S_HH_TAX,62
06065,9315,S_HH_TAX,70
06010,9304,S_HH_TAX,59
03101,8423,S_HH_TAX,51
06136,9314,S_HH_TAX,51
06006,9315,S_HH_TAX,71
04197,9311,S_DIR_TAX_DI,-14.5
04019,9307,S_DIR_TAX_DI,-14.3
03190,8424,S_DIR_TAX_DI,-13.4
06027,9315,S_HH_TAX,56
29217,5313,S_DIR_TAX_DI,-14.8
29215,5313,S_DIR_TAX_DI,-13.2
29158,5313,S_HH_TAX,50
14068,2804,S_DIR_TAX_DI,-20.2
2A004,9401,S_DIR_TAX_DI,-18.3
29137,5302,S_HH_TAX,61
29185,5310,S_DIR_TAX_DI,-13.9
29162,5303,S_HH_TAX,44
29039,5313,S_HH_TAX,52
2B251,9405,S_DIR_TAX_DI,-14.5
29167,5313,S_DIR_TAX_DI,-13.7
29274,5314,S_HH_TAX,43
29280,5302,S_DIR_TAX_DI,-14.4
29266,5310,S_HH_TAX,46
29078,5302,S_HH_TAX,52
29161,5313,S_HH_TAX,59
28280,0061,S_DIR_TAX_DI,-13.4
29060,5313,S_DIR_TAX_DI,-16.3
29212,5302,S_DIR_TAX_DI,-15.3
28214,0061,S_HH_TAX,36
2B148,9402,S_HH_TAX,45
29191,5310,S_HH_TAX,47
29207,5310,S_HH_TAX,52
29201,5302,S_HH_TAX,54
29239,5310,S_HH_TAX,56
29103,5302,S_HH_TAX,53
29260,5302,S_HH_TAX,58
29174,5313,S_HH_TAX,50
29274,5314,S_DIR_TAX_DI,-11.5
29184,5310,S_DIR_TAX_DI,-13.2
29197,5313,S_DIR_TAX_DI,-14.3
28391,2410,S_DIR_TAX_DI,-12.9
2B037,9402,S_HH_TAX,57
28220,2403,S_DIR_TAX_DI,-18
29101,5302,S_HH_TAX,59
29241,5313,S_HH_TAX,46
29019,5302,S_DIR_TAX_DI,-15
29040,5302,S_HH_TAX,63
29234,5314,S_DIR_TAX_DI,-14.2
2A362,9406,S_DIR_TAX_DI,-18.4
29048,5313,S_DIR_TAX_DI,-13
2A001,9401,S_HH_TAX,65
2B033,9402,S_HH_TAX,45
29181,5302,S_DIR_TAX_DI,-14.3
29146,5313,S_HH_TAX,52
29235,5302,S_HH_TAX,62
28348,0057,S_DIR_TAX_DI,-12.8
28279,0057,S_HH_TAX,55
29174,5313,S_DIR_TAX_DI,-13.6
29209,5302,S_HH_TAX,53
29293,5313,S_HH_TAX,57
29030,5310,S_HH_TAX,49
28358,2403,S_HH_TAX,73
29156,5302,S_HH_TAX,58
29026,5313,S_DIR_TAX_DI,-13.4
29057,5313,S_DIR_TAX_DI,-18.2
29105,5310,S_DIR_TAX_DI,-14.3
29021,5302,S_DIR_TAX_DI,-15
29068,5310,S_DIR_TAX_DI,-14.2
28209,2403,S_DIR_TAX_DI,-17.3
29160,5302,S_HH_TAX,55
29297,5314,S_HH_TAX,51
29045,5302,S_DIR_TAX_DI,-15.8
29105,5310,S_HH_TAX,46
2A249,9407,S_HH_TAX,43
29158,5313,S_DIR_TAX_DI,-13.9
29151,5310,S_DIR_TAX_DI,-13.6
29160,5302,S_DIR_TAX_DI,-14.2
29259,5310,S_DIR_TAX_DI,-14.3
37022,2406,S_HH_TAX,59
36241,2405,S_HH_TAX,46
35188,5315,S_DIR_TAX_DI,-15.2
24223,7504,S_HH_TAX,46
35135,5315,S_DIR_TAX_DI,-12.9
35136,5315,S_HH_TAX,50
35139,5315,S_DIR_TAX_DI,-16.8
35152,5315,S_DIR_TAX_DI,-15.9
35191,5305,S_DIR_TAX_DI,-11.6
35236,0062,S_DIR_TAX_DI,-14.4
37124,2413,S_DIR_TAX_DI,-18.2
35125,5319,S_HH_TAX,42
24167,7504,S_HH_TAX,40
37153,2413,S_DIR_TAX_DI,-15.9
35308,5317,S_DIR_TAX_DI,-13
37179,2413,S_HH_TAX,64
35284,5317,S_DIR_TAX_DI,-15.4
36044,2405,S_HH_TAX,45
25048,2714,S_DIR_TAX_DI,-14.1
24294,7523,S_DIR_TAX_DI,-12.4
23193,7511,S_DIR_TAX_DI,-14.9
24026,7523,S_HH_TAX,51
24520,7529,S_HH_TAX,45
24294,7523,S_HH_TAX,41
24354,7516,S_DIR_TAX_DI,-12.3
14726,2818,S_DIR_TAX_DI,-12
14384,2804,S_HH_TAX,62
14117,2804,S_HH_TAX,55
14066,2804,S_HH_TAX,60
14277,2804,S_HH_TAX,58
14341,2804,S_HH_TAX,52
14371,2814,S_DIR_TAX_DI,-14
14137,2804,S_HH_TAX,51
07078,8433,S_HH_TAX,56
14407,2804,S_DIR_TAX_DI,-24.4
16015,7502,S_HH_TAX,43
14354,2804,S_HH_TAX,64
14301,2804,S_HH_TAX,50
14220,2811,S_HH_TAX,55
14562,2804,S_DIR_TAX_DI,-17.1
14752,2804,S_HH_TAX,45
15122,8403,S_DIR_TAX_DI,-12.7
14566,2804,S_DIR_TAX_DI,-19.9
14475,2804,S_HH_TAX,59
14066,2804,S_DIR_TAX_DI,-16.2
14277,2804,S_DIR_TAX_DI,-13.6
15140,8403,S_DIR_TAX_DI,-15.3
14220,2811,S_DIR_TAX_DI,-21.4
14738,2804,S_DIR_TAX_DI,-16.5
15162,0063,S_DIR_TAX_DI,-13.1
14287,2804,S_DIR_TAX_DI,-13.5
14370,2804,S_HH_TAX,43
14191,2804,S_DIR_TAX_DI,-15.2
14530,2804,S_HH_TAX,63
14333,2811,S_DIR_TAX_DI,-15.4
14271,2804,S_HH_TAX,49
14101,2804,S_DIR_TAX_DI,-18.3
14200,2804,S_DIR_TAX_DI,-14.8
14408,2804,S_HH_TAX,58
15187,8429,S_DIR_TAX_DI,-13.7
14181,2804,S_HH_TAX,55
14349,2804,S_HH_TAX,64
14333,2811,S_HH_TAX,45
14587,2804,S_HH_TAX,49
14167,2804,S_DIR_TAX_DI,-11.6
14456,2804,S_DIR_TAX_DI,-13.4
14342,2816,S_HH_TAX,41
14215,2804,S_DIR_TAX_DI,-14
14349,2804,S_DIR_TAX_DI,-15.2
14143,2804,S_DIR_TAX_DI,-11.7
14752,2804,S_DIR_TAX_DI,-12.8
14354,2804,S_DIR_TAX_DI,-16.5
14174,2809,S_DIR_TAX_DI,-11.7
15162,0063,S_HH_TAX,43
14610,2804,S_DIR_TAX_DI,-17.3
14274,2804,S_HH_TAX,72
14610,2804,S_HH_TAX,67
14215,2804,S_HH_TAX,57
14383,2804,S_HH_TAX,64
14101,2804,S_HH_TAX,64
14514,2814,S_HH_TAX,45
16061,7502,S_DIR_TAX_DI,-14.2
14068,2804,S_HH_TAX,70
14488,2804,S_DIR_TAX_DI,-15.9
14437,2804,S_DIR_TAX_DI,-12.9
14137,2804,S_DIR_TAX_DI,-13.4
