codgeo,ze2020,empsta_enq,obs_value
33518,7505,1T2,482.20565
35289,5315,1T2,617.71622
34313,7616,1T2,349.21653
33456,7505,1T2,256.13728
35001,5315,1T2,3528.09677
33384,7516,1T2,158.47691
32131,7604,1T2,56.27586
35322,5315,1T2,502.77603
32040,7604,1T2,58.52
33446,7514,1T2,62.63636
06113,9314,1T2,756.51854
07109,8402,1T2,103.95758
04206,9311,1T2,210.36204
07240,8431,1T2,1115.14105
07313,8433,1T2,464.5765
05010,9310,1T2,312.5115
08240,4413,1T2,97.51351
08223,4421,1T2,62
04222,9307,1T2,132.71098
10360,4425,1T2,394.95293
07120,8402,1T2,39.6
14271,2804,1T2,2984.98632
14160,2804,1T2,88
16285,7502,1T2,174.54966
12248,7614,1T2,231.99532
12288,7621,1T2,792.25238
11133,7608,1T2,23.53846
16125,7502,1T2,102.79454
17078,7528,1T2,220.65438
11234,7608,1T2,129.59999
12110,7621,1T2,149.02778
12276,7621,1T2,171.24312
2A011,9407,1T2,20.11765
30091,7618,1T2,744.78999
30350,7603,1T2,1483.07282
30292,7605,1T2,229.02857
31357,7622,1T2,148.40487
2B087,9402,1T2,911.4705
28300,2410,1T2,81.09375
29066,5313,1T2,827.41321
2B344,9402,1T2,12.28571
31407,7625,1T2,655.36212
29026,5313,1T2,2254.71425
44222,5201,1T2,623.85721
44140,5216,1T2,804.61604
43198,8419,1T2,141.50617
43222,8419,1T2,88.53333
46242,7619,1T2,92.5
43131,8419,1T2,108.96536
47274,7501,1T2,195.48957
46201,7607,1T2,654.87514
45340,2407,1T2,246.72973
46284,7619,1T2,161.85246
47315,7532,1T2,445.56561
24335,7504,1T2,909.68559
25141,2706,1T2,39.34765
26167,8431,1T2,227.35731
26050,0064,1T2,26.33333
27384,2811,1T2,250.93413
25040,2714,1T2,414.6969
24218,7517,1T2,482.63255
24256,7523,1T2,1501.16217
27196,2815,1T2,621.60423
25617,2714,1T2,152.94991
25220,2706,1T2,330.43853
41041,2414,1T2,38.78788
42022,8428,1T2,1984.38821
41239,2412,1T2,369.66971
39491,2716,1T2,884.70659
37253,2413,1T2,92.88889
40190,7519,1T2,195.73178
41230,2401,1T2,844.50895
39141,2712,1T2,135.22089
38134,8433,1T2,455.11468
37218,2408,1T2,219.24726
38291,8433,1T2,505.9619
17442,7526,1T2,198.05711
18179,2402,1T2,462.66316
22312,5304,1T2,127.67497
19168,7531,1T2,25.8
19027,0063,1T2,27.14286
19234,7507,1T2,240.28588
17426,7509,1T2,145.28302
21403,2701,1T2,31.6
17454,7509,1T2,189.01299
18082,0060,1T2,431.08978
17125,7528,1T2,159.17401
36159,2405,1T2,2693.42535
33298,7516,1T2,510.02312
33353,7514,1T2,107.8
32424,7624,1T2,124.21905
32183,7604,1T2,82.28214
31564,7622,1T2,55.55556
34264,7616,1T2,84.52237
34163,7616,1T2,2057.19014
35243,5305,1T2,1211.97107
33315,7516,1T2,714.0291
33012,7505,1T2,1902.73171
46055,7611,1T2,440.20833
42332,8426,1T2,2228.54463
44121,5205,1T2,228.92353
43004,8419,1T2,56.19048
43056,8419,1T2,195.18482
42183,8428,1T2,2722.71286
46175,7611,1T2,405.21839
43042,8419,1T2,325.07063
44018,5216,1T2,4043.28271
46185,7619,1T2,669.58487
43195,8410,1T2,65.43177
30099,7603,1T2,133.15156
31044,7625,1T2,8292.0055
31286,7622,1T2,308.38247
30060,7618,1T2,1767.73084
2B079,9404,1T2,217.59396
29144,5302,1T2,393.52865
2B218,9404,1T2,32.50877
29247,5313,1T2,1663.92059
29240,5302,1T2,545.9489
29125,5313,1T2,379.88157
28287,2404,1T2,420.20589
11207,7608,1T2,120.10023
14738,2804,1T2,1870.5973
11189,7608,1T2,25.21739
12299,7621,1T2,289.93263
16326,7502,1T2,55.15152
16271,7502,1T2,903.87185
11400,7612,1T2,47.61905
14658,2818,1T2,1783.91004
14502,2804,1T2,39.78947
06102,9315,1T2,64.58065
06027,9315,1T2,24090.00268
10176,4425,1T2,108.1
08225,4413,1T2,140.13158
07238,8402,1T2,157.89008
08500,4403,1T2,38
06051,9315,1T2,32.66667
10165,4425,1T2,167.46563
10125,4425,1T2,155.82561
08176,4421,1T2,33.27273
07290,8420,1T2,109.43034
24577,7529,1T2,200.80729
26292,0064,1T2,85
24547,7507,1T2,2440.91014
27259,2808,1T2,70.35294
25179,2715,1T2,42
25120,2706,1T2,183.76061
27073,0057,1T2,674.96105
23054,7511,1T2,49.74359
23074,7511,1T2,62.66667
24040,7529,1T2,156.67029
27322,2815,1T2,666.44184
38498,8406,1T2,379.50968
41003,2414,1T2,255.34085
37011,2406,1T2,877.74272
36229,2412,1T2,360.94087
39448,2712,1T2,179.55015
37123,2413,1T2,1863.6752
38212,8409,1T2,611.23857
36185,2412,1T2,166.52456
38551,8409,1T2,34.4
41173,2410,1T2,1558.38298
38562,8409,1T2,3108.94242
19141,0063,1T2,161.72292
22288,5312,1T2,180.83333
17420,7512,1T2,1061.22399
21405,2704,1T2,391.79708
21410,2709,1T2,14
17232,7526,1T2,656.08187
18020,0056,1T2,308.70225
21379,2709,1T2,53.29412
22060,5316,1T2,269.16923
22182,5316,1T2,1705.02011
21208,2711,1T2,86.0625
47152,7532,1T2,156.46341
47219,7532,1T2,76.76471
42227,8412,1T2,167.5568
45299,2410,1T2,132.68151
42235,8428,1T2,190.17801
44057,0062,1T2,1042.4126
44188,5216,1T2,4871.03917
44198,5216,1T2,4498.40201
47186,7501,1T2,364.24909
44161,5219,1T2,1730.24508
42182,8426,1T2,1348.81263
32007,7625,1T2,128.54348
33001,7516,1T2,963.73134
31517,7625,1T2,1113.87352
35332,5315,1T2,464.61267
33435,7514,1T2,935.07979
32380,7604,1T2,75.2
33053,7514,1T2,135.66029
36022,2405,1T2,161.73712
33545,7515,1T2,594.22296
31461,7622,1T2,111.06679
33046,7514,1T2,460.43826
14445,2816,1T2,36.42857
12191,7611,1T2,173.48361
14200,2804,1T2,1108.5034
11088,7608,1T2,671.25321
16272,7502,1T2,308.77364
14590,2804,1T2,58.93333
12165,7621,1T2,202.96751
14037,2804,1T2,298.74359
11425,7608,1T2,737.83321
17067,7509,1T2,110
11439,7608,1T2,185.92948
08201,4403,1T2,38.31579
07200,8402,1T2,21.33333
10245,4425,1T2,426.5012
08419,4403,1T2,542.47244
09075,7612,1T2,94.26922
10014,4425,1T2,94.5
04158,9311,1T2,137.00731
08310,4421,1T2,35.05263
09121,7612,1T2,372.65188
08209,4403,1T2,245.02326
10013,4425,1T2,76.11111
30188,7603,1T2,343.04267
2B281,9402,1T2,511.68048
28313,2403,1T2,87
2B267,9404,1T2,21.53191
30141,7605,1T2,3036.29559
29212,5302,1T2,5825.6726
28272,2404,1T2,68.13793
31049,7625,1T2,333.50266
29173,5313,1T2,1242.58333
2B055,9402,1T2,29
31078,7622,1T2,51.37931
39138,2712,1T2,131.32857
37137,2413,1T2,65
37228,2406,1T2,489.74336
39306,2713,1T2,510.97044
39317,2713,1T2,181.36954
39324,2713,1T2,5.33333
38095,8435,1T2,1086.39297
39114,2713,1T2,70.48276
38311,8433,1T2,370.64789
39061,2713,1T2,65.76923
41072,2414,1T2,195.45178
27310,2817,1T2,191.72639
27410,2808,1T2,310.52586
24189,7504,1T2,209.20877
25150,2706,1T2,169.49724
25544,2706,1T2,120
25246,2714,1T2,97.73156
25556,2718,1T2,15.66667
24471,7529,1T2,318.85563
23051,7511,1T2,38.5
26186,8431,1T2,33.6
24484,7523,1T2,474.58504
45253,2411,1T2,760.95164
48176,7613,1T2,32
45327,2410,1T2,1682.887
44076,5205,1T2,655.20285
43159,8420,1T2,521.86877
46002,7619,1T2,24.44444
45109,2410,1T2,257.24521
48069,7613,1T2,10.4
44039,5216,1T2,578.17928
48160,7613,1T2,47.25
43062,8419,1T2,438.34732
18237,2402,1T2,266.0625
22057,5306,1T2,196.93031
17235,7509,1T2,319.54286
21535,2711,1T2,730.02983
21135,2711,1T2,123.04806
17099,7509,1T2,298.87591
22074,5303,1T2,322.73636
21285,2711,1T2,210.74476
22241,5312,1T2,725.86407
18104,0056,1T2,60.04167
17449,7525,1T2,3814.07407
13113,9301,1T2,3866.33493
15142,8429,1T2,786.17059
11311,7617,1T2,89.36603
11098,7617,1T2,428.43028
11306,7608,1T2,6.25
11340,7608,1T2,319.30312
12144,7621,1T2,41.89655
11364,7608,1T2,53.33333
15018,0063,1T2,56.22222
17052,7505,1T2,311.30986
14024,2804,1T2,252.40159
33145,7505,1T2,298.59125
34300,7606,1T2,2585.66347
32217,7604,1T2,30.5
35109,5319,1T2,1350
36128,2405,1T2,686.13761
33288,7514,1T2,129.5447
33130,7514,1T2,526.10399
31432,7622,1T2,22.8
36073,2405,1T2,88.52168
32113,7604,1T2,25.83333
32211,7604,1T2,101
28119,0061,1T2,47.74194
31246,7622,1T2,417.80454
2A258,9401,1T2,24
2A048,9401,1T2,235.3582
2B049,9403,1T2,1066.10437
28388,2403,1T2,515.79092
28329,2404,1T2,39.84615
27430,2817,1T2,214.44872
2A133,9401,1T2,56.1457
28143,0057,1T2,127.17391
2A031,9401,1T2,229.9846
09188,7612,1T2,598.12083
07133,0055,1T2,135.83048
04145,9307,1T2,662.09028
09203,7612,1T2,67.89189
08103,4421,1T2,123.53846
09218,7612,1T2,41.31818
09102,7612,1T2,53.21622
06161,9315,1T2,8128.65219
09132,7612,1T2,94
08045,4421,1T2,124.30414
07316,8431,1T2,1027.59087
41253,2401,1T2,133.94561
42027,8412,1T2,161.9241
38456,8409,1T2,188.51814
39057,2713,1T2,26.34783
41060,2414,1T2,221.71311
40330,7519,1T2,142.62009
39356,2713,1T2,101.90476
39203,2713,1T2,51.15789
39146,2713,1T2,295.26888
39028,2713,1T2,180.12088
38110,8421,1T2,1142.55036
11200,7608,1T2,46.89655
14627,2804,1T2,211.87881
14566,2804,1T2,1086.44082
17007,7512,1T2,166.37448
15114,8429,1T2,173.69063
14516,2804,1T2,933.18222
14348,2804,1T2,24.9
14474,2814,1T2,115.11628
14687,2811,1T2,109.44444
12116,7621,1T2,120.96
14731,2804,1T2,85.93182
45080,2411,1T2,177.51816
48193,7613,1T2,76.6165
42213,8412,1T2,153.10023
47030,7501,1T2,107.5
47105,7501,1T2,135.17651
46087,7607,1T2,273.8284
46314,7619,1T2,63.14361
43016,8410,1T2,415.73509
42275,8428,1T2,2778.07434
46251,7619,1T2,1486.32831
42331,8426,1T2,475.81436
23140,7511,1T2,185.57143
26175,8431,1T2,92.81818
26306,0064,1T2,134.54506
25231,2706,1T2,63.96
25109,2706,1T2,137.81023
23189,7511,1T2,490.68007
23037,7511,1T2,31.25
26100,8431,1T2,226.8362
27411,0057,1T2,123.40431
24585,7529,1T2,245.08229
24572,7532,1T2,57.44444
21470,2709,1T2,26.5
19198,7517,1T2,47.57143
22178,5308,1T2,569.6471
22046,5307,1T2,2778.35395
22093,5307,1T2,7505.37926
22279,5312,1T2,490.55871
18067,2407,1T2,319.27083
18030,2407,1T2,473.30845
22175,5307,1T2,694.95787
17458,7509,1T2,59.71398
21674,2709,1T2,67.84268
2B314,9402,1T2,116.31144
2A259,9401,1T2,21.45161
29282,5302,1T2,198.54894
31332,7625,1T2,139.32609
28041,2403,1T2,104
31337,7622,1T2,50
30230,7605,1T2,274.59925
28191,2403,1T2,1403.25901
30225,7605,1T2,753.22462
2B207,9402,1T2,1444.44121
28212,2410,1T2,122.85714
06140,9304,1T2,1393.54252
05023,9302,1T2,5290.06705
04174,9315,1T2,69.6129
07031,8402,1T2,302.19992
09095,7622,1T2,73.63636
07038,8402,1T2,4.5
09338,7612,1T2,91.4375
08081,4403,1T2,2147.16245
06029,9304,1T2,30236.16667
10090,4425,1T2,73.12794
06022,9315,1T2,276.97676
40066,7510,1T2,230.23159
42059,8428,1T2,2610.3808
39533,2713,1T2,94.02424
39505,2716,1T2,20.36364
38127,8409,1T2,89.47059
40164,7519,1T2,126.12143
37214,2413,1T2,7443.59847
37179,2413,1T2,1234.04141
41291,2414,1T2,139.0549
38261,8406,1T2,2005
38083,8405,1T2,252.56421
34115,7603,1T2,35.66667
32116,7604,1T2,79.73913
33244,7514,1T2,219.35443
35103,5319,1T2,194.56298
33165,7505,1T2,1834.32845
31482,7622,1T2,110
33289,7514,1T2,683.36901
33420,7516,1T2,62
35102,5319,1T2,234.51627
31579,7625,1T2,552.18414
35116,5317,1T2,1236.33803
42193,8412,1T2,684.41911
47309,7518,1T2,202.42542
46237,7611,1T2,139.4517
47203,7532,1T2,971.71648
47147,7518,1T2,284.8852
45001,2407,1T2,98.46154
44204,5216,1T2,5549.7197
49126,5201,1T2,8757.1938
48182,7613,1T2,36
45107,2409,1T2,137.74034
47188,7518,1T2,96.94915
15093,8403,1T2,42.67472
11190,7608,1T2,465.3338
12246,7611,1T2,245.90281
16019,7502,1T2,629.06259
15138,8429,1T2,678.7571
15116,0063,1T2,63.55556
12199,7621,1T2,899.14255
14138,2816,1T2,160.87931
12219,7621,1T2,137.52433
14039,2804,1T2,391.22581
12233,7614,1T2,109.26274
30276,7616,1T2,1711.90604
30084,7605,1T2,299.35144
29072,5313,1T2,925.3646
31405,7622,1T2,50.42904
29110,5313,1T2,471.30385
27640,2808,1T2,108.35
31188,7625,1T2,3028.26841
28037,0057,1T2,169.92537
2B183,9402,1T2,31.59574
27436,2808,1T2,215.80515
31089,7625,1T2,340.29197
26081,8431,1T2,300.87172
25632,2714,1T2,1466.04509
26276,8422,1T2,239.49793
24177,7504,1T2,280.38971
23262,7511,1T2,58.19355
26269,0064,1T2,17.33333
27248,2803,1T2,93.53846
24061,7523,1T2,58.08
25372,2714,1T2,122.2
25262,2715,1T2,242.99802
27256,2808,1T2,350.13738
39016,2713,1T2,381.37674
39196,2713,1T2,38.72
38348,8406,1T2,2314.36765
38098,8406,1T2,456.9562
40106,7510,1T2,112.875
37006,2413,1T2,1370.783
38210,8421,1T2,459.13076
38500,8435,1T2,270.04098
39218,2706,1T2,223.8375
38080,8435,1T2,388.42345
40229,7513,1T2,730.37883
18274,0056,1T2,116.58206
18289,2402,1T2,319.06341
21677,2704,1T2,70
19123,7507,1T2,3481.52495
17113,7516,1T2,288.81434
21187,2711,1T2,44.81481
21114,2709,1T2,54.35294
22209,5304,1T2,1780.31469
21288,2709,1T2,79.65714
21244,2709,1T2,48.46154
19192,7531,1T2,173.18773
06086,9314,1T2,99.58633
10288,4425,1T2,108.54908
08342,4421,1T2,132.8724
09138,7612,1T2,80.00425
08490,4421,1T2,1583.30612
08426,4413,1T2,47.46667
06020,9315,1T2,319.36154
10433,4425,1T2,105.26659
04208,9306,1T2,221.86781
10304,4425,1T2,59.66667
08004,4413,1T2,110.3617
46324,7607,1T2,88.72072
43171,8419,1T2,45
49358,5220,1T2,294.72535
45154,2410,1T2,1051.94853
47314,7532,1T2,206.81006
49022,5202,1T2,730.78169
46037,7607,1T2,49.47368
47073,7532,1T2,101.325
47216,7518,1T2,338.39586
42094,8412,1T2,3197.45178
43105,8410,1T2,78.66667
34212,7616,1T2,96.88235
36021,2405,1T2,424.00321
36067,2405,1T2,44.14286
32278,7604,1T2,24.77273
34138,7616,1T2,156
33369,7504,1T2,266.20032
35287,5317,1T2,973.45275
36070,2405,1T2,441.98123
36026,2405,1T2,247.08064
34130,7606,1T2,754.91547
36030,2405,1T2,146.93976
12145,7614,1T2,9334.11597
16144,7502,1T2,204.42647
16066,7502,1T2,183.18612
14054,2818,1T2,93.15
15158,8429,1T2,34.65
12203,7614,1T2,268.57619
16243,7509,1T2,462.24068
14740,2814,1T2,542.34764
16063,7502,1T2,52.66667
11376,7608,1T2,50.29412
16365,7516,1T2,54.44444
24288,7504,1T2,84.21256
25240,2715,1T2,1692.82143
25338,2706,1T2,26
24225,7504,1T2,1134.6771
23033,7511,1T2,183.71516
26098,8431,1T2,96
24142,7529,1T2,520.36466
25468,2706,1T2,381.36864
27323,2803,1T2,111.75307
25048,2714,1T2,1474.61713
25609,2715,1T2,301.08915
27602,2808,1T2,2462.00386
31321,7622,1T2,85.60714
30349,7618,1T2,310.41468
28028,2404,1T2,136.28201
31010,7622,1T2,43
29266,5310,1T2,1567.04963
30335,7603,1T2,50.4
31349,7622,1T2,441.59414
2B126,9405,1T2,31.59
2B341,9404,1T2,271
29254,5310,1T2,1970.92131
37130,2408,1T2,826.34441
39232,2716,1T2,268.875
38503,8409,1T2,1213.35602
38526,8435,1T2,162.62525
38090,8409,1T2,140.7067
38071,8409,1T2,1651.15523
38112,8409,1T2,18.69231
39078,2712,1T2,319.63003
39537,2713,1T2,217.38462
37157,2408,1T2,144.94197
41101,2401,1T2,535.86334
42124,8433,1T2,145.15292
47102,7501,1T2,299.22038
43079,8419,1T2,134.4375
48144,7613,1T2,134
48004,7603,1T2,80.6367
47007,7518,1T2,70.84848
43068,8419,1T2,24
45336,2407,1T2,410.41766
42315,8428,1T2,200.32834
43213,8420,1T2,1230.91882
43231,8419,1T2,61.6
22328,5303,1T2,173.84022
21125,2709,1T2,88.21025
22239,5304,1T2,632.76582
18217,2405,1T2,74.96774
19063,7507,1T2,1272.47395
22262,5316,1T2,1138.7996
21407,2704,1T2,134.33333
19247,0063,1T2,92.38095
19099,7507,1T2,116.86957
17314,7528,1T2,397.76271
19244,0063,1T2,36
07089,8433,1T2,975.79308
05057,9310,1T2,150.79635
07175,8402,1T2,20
08229,4413,1T2,84.74074
09157,7612,1T2,770.74071
08279,4421,1T2,20.66667
10275,4415,1T2,255.44178
10231,4415,1T2,318.84368
10439,4425,1T2,50
08019,4421,1T2,24.54545
04187,9307,1T2,9.5
42293,8430,1T2,597.66478
46190,7607,1T2,55.44
43141,8420,1T2,407.55997
44143,5216,1T2,21859.82242
49231,5206,1T2,728.54217
47208,7518,1T2,52.40339
45086,2411,1T2,130
43096,8410,1T2,413.67937
46207,7611,1T2,105.89362
44194,5216,1T2,3730.97446
49070,5206,1T2,351.47364
31097,7610,1T2,229.49435
29224,5313,1T2,584.93605
27662,2811,1T2,176.95775
27683,2817,1T2,104.51352
31006,7625,1T2,119.70455
31381,7625,1T2,1376.28317
2B111,9402,1T2,13.92857
28378,0061,1T2,228.16
31308,7622,1T2,11.25
29178,5302,1T2,2677.91108
28077,0061,1T2,74.55882
33034,7516,1T2,218.49421
35162,5305,1T2,1309.93904
36158,2405,1T2,213.94026
35336,5305,1T2,99.48718
31591,7622,1T2,33
33026,7514,1T2,235
32450,7604,1T2,71.21739
35353,5315,1T2,2509.46832
32251,7604,1T2,24
33454,7505,1T2,930.77929
35081,5315,1T2,477.67146
24449,7523,1T2,363.46524
26119,8431,1T2,426.92584
25571,2715,1T2,300.48148
27142,2817,1T2,169.44262
27006,2811,1T2,63.375
27321,2808,1T2,53.16667
24184,7529,1T2,57.52941
27109,2808,1T2,184.7903
27414,2803,1T2,309.84906
27350,0057,1T2,482.01061
25258,2706,1T2,1071.83124
16040,7509,1T2,122.95082
14760,2804,1T2,345.09394
15244,8429,1T2,233.97491
11152,7617,1T2,72.28
14102,2814,1T2,411.00535
12159,7611,1T2,246.28725
14357,2818,1T2,422.73902
14700,2804,1T2,368.44526
14245,2804,1T2,156.02371
11197,7608,1T2,280.45161
12038,7614,1T2,34.13793
40262,7519,1T2,100.14645
40289,7519,1T2,107.11111
38404,8409,1T2,142.92857
39292,2713,1T2,49.32
41069,2401,1T2,109.20126
38005,8409,1T2,517.73714
41168,2415,1T2,108
40050,7519,1T2,97.61905
37101,2413,1T2,95.4
38520,8406,1T2,345.43478
38066,8433,1T2,79.52941
21095,2712,1T2,18.57143
19011,7531,1T2,439.20009
21194,2704,1T2,475.29742
18231,2402,1T2,369.89589
17116,7528,1T2,91.17803
22274,5304,1T2,222.06132
21689,2709,1T2,96.72727
17207,7512,1T2,223.29303
22354,5306,1T2,536.53538
21346,2711,1T2,118.42925
17338,7512,1T2,864.89812
46054,7619,1T2,202.31429
47145,7501,1T2,1851.7077
47224,7518,1T2,76.45161
47108,7518,1T2,112.65458
46206,7607,1T2,57.86957
44158,5216,1T2,3741.70039
47046,7518,1T2,284.33607
47132,7532,1T2,78.98451
47113,7501,1T2,92.55556
48178,7603,1T2,84.52261
49017,5202,1T2,315.04707
07234,8433,1T2,145.16692
04220,9307,1T2,187.18512
10300,4425,1T2,146.46766
10384,4425,1T2,84.85714
08434,4421,1T2,18.66667
06107,9315,1T2,42.42857
10250,4425,1T2,103.80952
05052,9302,1T2,432.97337
08214,4403,1T2,218.54689
07091,8402,1T2,150
04224,9315,1T2,49.5
30131,7605,1T2,539.36183
28159,0061,1T2,110.9324
27483,2808,1T2,226.94737
31252,7625,1T2,1027.82697
29169,5313,1T2,1352.53176
28299,0057,1T2,104.36364
2B081,9404,1T2,8.41026
31371,7610,1T2,180.31512
27660,2803,1T2,94.79856
28385,2403,1T2,246.93976
28122,2403,1T2,726.41721
23083,7511,1T2,83.49364
25564,2706,1T2,524.05445
24133,7523,1T2,474.14764
25552,2714,1T2,49.07692
26294,8427,1T2,271.2427
25416,2706,1T2,76.21053
24086,7529,1T2,197.2406
26039,8427,1T2,430.79589
25042,2715,1T2,140.14082
24536,7504,1T2,125.59698
27183,2808,1T2,1114.98474
31496,7625,1T2,98.40524
35296,5315,1T2,655.14462
33531,7516,1T2,173.9
32267,7604,1T2,45.26923
32122,7604,1T2,153.45516
33180,7514,1T2,116.15
32351,7604,1T2,27.3913
34210,7616,1T2,1059.645
32433,7604,1T2,221.46835
32369,7604,1T2,189.40257
35319,5315,1T2,1051.45956
39545,2713,1T2,62.25
40157,7510,1T2,597.9365
39370,2712,1T2,461.73305
40103,7519,1T2,348.77344
37028,2408,1T2,255.9813
41095,2414,1T2,424.21531
41209,2414,1T2,375.46309
38401,8406,1T2,856.83344
39024,2712,1T2,121.41176
37117,2413,1T2,373.11938
39406,2713,1T2,134.99827
13047,9313,1T2,20886.32113
14480,2816,1T2,197.5945
16082,7502,1T2,295.19769
12287,7611,1T2,269.21053
16369,7509,1T2,445
16036,7502,1T2,112.70175
12160,7614,1T2,151.92508
15053,8429,1T2,206.87757
14195,2804,1T2,175.11864
14191,2804,1T2,1227.73362
16034,7516,1T2,53.9
46035,7611,1T2,63.94595
47040,7501,1T2,1056.31028
47010,7518,1T2,92.36316
48108,7613,1T2,35.18182
47273,7501,1T2,78.76923
42087,8412,1T2,527.3919
44224,5205,1T2,915.04996
45178,2409,1T2,615.97059
47032,7501,1T2,2820.55537
42152,8426,1T2,277.98966
48096,7613,1T2,308.65681
26088,8427,1T2,3150.9966
23265,7511,1T2,15
25378,2714,1T2,148.10744
25473,2706,1T2,312.75556
25348,2715,1T2,355
24432,7529,1T2,252.69231
24210,7507,1T2,289.3886
25404,2715,1T2,45.5
25044,2706,1T2,20
25058,2706,1T2,685.96681
23219,7511,1T2,480.42727
29010,5310,1T2,988.73319
31384,7625,1T2,985.53198
2A209,9401,1T2,1006.56736
31086,7622,1T2,42.88235
27590,2803,1T2,110.90096
31376,7622,1T2,75.08333
2A349,9407,1T2,433.07798
28332,0057,1T2,534.90206
28085,2403,1T2,18056.2263
28039,2403,1T2,848.82417
27698,2803,1T2,236.29904
05038,9302,1T2,146.89754
07163,8402,1T2,45.33333
06155,9304,1T2,11863.53153
08125,4403,1T2,199.49092
08006,4421,1T2,136
09047,7612,1T2,407.2477
06037,9304,1T2,189.39416
06083,9314,1T2,13780.98732
09292,7622,1T2,12.81818
04216,9307,1T2,106.61281
10181,4425,1T2,106.71967
38322,8435,1T2,43.75
40134,7513,1T2,1251.75044
37065,2406,1T2,187.13376
38557,8421,1T2,2360.74114
37064,2408,1T2,97.36364
36218,2405,1T2,67.78571
38146,8421,1T2,431.27137
40012,7519,1T2,127.29421
39001,2712,1T2,365.87952
37024,2406,1T2,413.94652
37009,2413,1T2,205.26316
21171,2711,1T2,5392.65623
21686,2709,1T2,59.17241
17139,7520,1T2,183.9863
22229,5303,1T2,405.77246
17388,7528,1T2,87.46858
22305,5304,1T2,252.25532
21341,2709,1T2,62.52632
21566,2704,1T2,60.99187
19188,7507,1T2,232.73954
17177,7509,1T2,71.4
22090,5308,1T2,474.32403
32415,7604,1T2,33.14286
31512,7625,1T2,453.40016
34248,7616,1T2,499.40376
34006,7617,1T2,123.25956
33060,7514,1T2,197.38652
35310,5305,1T2,649.97319
32196,7604,1T2,55.2
31493,7622,1T2,39.41379
34114,7616,1T2,3262.32632
33534,7505,1T2,418
32110,7604,1T2,177.82334
49110,5202,1T2,1044.14592
44146,5205,1T2,915.04963
46186,7619,1T2,150.42254
46218,7607,1T2,81.07692
46335,7607,1T2,150.21374
43240,8420,1T2,117.24008
47157,7518,1T2,7194.79166
47199,7518,1T2,137.95714
44077,5216,1T2,1356.6516
46106,7619,1T2,88.61662
46230,7611,1T2,30
17074,7509,1T2,515.76886
16177,7502,1T2,59.125
16164,7527,1T2,99.34459
15067,0063,1T2,8.85714
13028,9312,1T2,15760.60955
11219,7608,1T2,15.71429
16248,7502,1T2,60.27778
15120,0063,1T2,1311.95662
11303,7612,1T2,160.9083
16249,7527,1T2,110.65672
16175,7502,1T2,519.79387
27553,2817,1T2,192.60106
31368,7625,1T2,92.45283
30110,7618,1T2,142.8169
29166,5313,1T2,234.79165
27563,2811,1T2,406.25015
