ZE2020,year,energy_electricity_conso_nonres,energy_gas_conso_nonres,energy_heat_cold_conso_nonres,energy_electricity_pdl_nonres,energy_gas_pdl_nonres,energy_heat_cold_pdl_nonres
7525,2011,136505.74000000002,102629.0,,606.0,74.0,
7526,2011,190057.48,35171.51,,1104.0,62.0,
7527,2011,200066.79,1461320.11,2483.0,455.0,104.0,23.0
7528,2011,209599.87,141215.0,4026.0,1277.0,123.0,12.0
7529,2011,107099.45999999999,31151.0,,643.0,26.0,
7530,2011,70139.70000000001,105991.0,,179.0,43.0,
7531,2011,169949.95,54574.0,,631.0,58.0,
7532,2011,226226.56,255286.42,,761.0,128.0,
7601,2011,148341.63,46836.0,,735.0,28.0,
7602,2011,460841.07,690353.7000000001,3528.0,1500.0,180.0,20.0
7603,2011,244312.75,458336.5,747.0,1071.0,151.0,32.0
7604,2011,336270.7,144245.07,,1882.0,150.0,
7605,2011,85185.8,340115.83,,383.0,67.0,
7606,2011,399594.24,299080.4,,1445.0,114.0,
7607,2011,127428.43,49422.0,691.0,619.0,75.0,309.0
7608,2011,342943.18,718111.0700000001,,1328.0,235.0,
7609,2011,162520.68,121069.82,,683.0,80.0,
7610,2011,369068.08,437117.64,11314.0,1360.0,292.0,67.0
7611,2011,229965.24000000002,159346.0,6443.0,646.0,106.0,114.0
7612,2011,217726.41999999998,6432.0,,844.0,4.0,
7613,2011,129145.21,,7653.0,616.0,,34.0
7614,2011,123551.31,64646.0,,543.0,80.0,
7615,2011,367781.57,207323.87,16781.0,1359.0,185.0,12.0
7616,2011,1154065.74,763603.26,90372.9,3784.0,442.0,200.0
7617,2011,279151.86,91404.0,1026.0,1158.0,88.0,27.0
7618,2011,652712.55,2809043.0,32343.0,2247.0,262.0,117.0
7619,2011,174049.59999999998,,339.0,489.0,,317.0
7620,2011,867893.76,411431.74,,3699.0,235.0,
7621,2011,320353.92,248598.5,,1234.0,167.0,
7622,2011,189500.88,559129.25,,860.0,113.0,
7623,2011,224856.4,463058.0,,638.0,69.0,
7624,2011,508647.94,879977.0299999999,,2235.0,383.0,
7625,2011,2642361.55,1832365.24,128223.0,7900.0,1296.0,196.0
8401,2011,431251.41,552590.92,21672.0,1264.0,263.0,122.0
8402,2011,277735.67,,8699.0,1042.0,,46.0
8403,2011,156448.83,74096.0,13849.0,579.0,115.0,2.0
8404,2011,100781.89,,8017.0,373.0,,29.0
8405,2011,754803.61,,0.0,1892.0,,63.0
8406,2011,748867.75,496412.96,0.0,1481.0,280.0,9.0
8407,2011,502831.69,974774.6,107153.0,1767.0,520.0,611.0
8408,2011,1103868.47,1554213.6099999999,25430.0,3126.0,729.0,102.0
8409,2011,1541445.15,3252485.98,396734.0,3260.0,568.0,1034.0
8410,2011,202346.68,470882.21,,628.0,101.0,
8411,2011,85296.95,186637.3,494.0,428.0,24.0,14.0
8412,2011,166177.15,175723.18,,567.0,125.0,
8413,2011,610333.57,308058.2,0.0,2851.0,125.0,81.0
8414,2011,451412.24,163536.0,2052.0,1236.0,164.0,111.0
8415,2011,287552.78,310239.0,1328.0,1412.0,161.0,29.0
8416,2011,570107.11,319112.0,,2265.0,350.0,
8417,2011,280355.29,424676.97,,657.0,140.0,
8418,2011,185956.6,96543.0,,1366.0,66.0,
8419,2011,248640.64,302728.58999999997,775.0,854.0,149.0,10.0
8420,2011,481777.5,104319.0,4060.0,632.0,78.0,54.0
8421,2011,3284199.27,6185144.46,122475.0,8867.0,1826.0,495.0
8422,2011,209706.17,70905.0,544.0,728.0,79.0,12.0
8423,2011,326107.47,106840.28,12021.0,800.0,13.0,52.0
8424,2011,197401.89,,5915.0,891.0,,20.0
8425,2011,470473.14,,8634.0,735.0,,54.0
8426,2011,396156.86000000004,534825.0,1180.0,877.0,217.0,38.0
8427,2011,251839.31999999998,168470.0,,762.0,126.0,
8428,2011,1604551.77,2617203.71,53539.0,3705.0,969.0,278.0
8429,2011,69418.16,,,355.0,,
8430,2011,153687.61000000002,203378.16,,393.0,94.0,
8431,2011,749310.74,739123.0,14082.0,2233.0,344.0,68.0
8432,2011,378794.69,,,1153.0,,
8433,2011,855234.72,3720612.8,,1621.0,211.0,
8434,2011,410331.64,270620.81,536.0,1099.0,144.0,58.0
8435,2011,446547.36,469086.38,2228.0,1162.0,174.0,10.0
9301,2011,975096.27,2485438.02,12799.0,2530.0,307.0,14.0
9302,2011,131887.99,,,815.0,,
9303,2011,142602.92,124715.48,,648.0,34.0,
9304,2011,1147280.32,12171.0,710.0,4158.0,3.0,3.0
9305,2011,161225.65,376587.8,0.0,572.0,94.0,1.0
9306,2011,307545.81,327693.75,,1040.0,96.0,
9307,2011,233686.38999999998,,,1059.0,,
9308,2011,156546.87,75270.0,,670.0,67.0,
9309,2011,231745.61000000002,129001.0,,969.0,64.0,
9310,2011,234696.5,,1234.0,1390.0,,25.0
9311,2011,141986.41,64459.29,5753.0,669.0,3.0,3.0
9312,2011,809682.11,521246.23,0.0,2303.0,330.0,18.0
9313,2011,580251.95,19599125.09,30682.0,1910.0,297.0,103.0
9314,2011,137342.75,,,708.0,,
9315,2011,1215194.75,,31638.0,4298.0,,238.0
9316,2011,137744.29,285415.45,,519.0,52.0,
9317,2011,196374.16,,,1008.0,,
9318,2011,826449.6,379085.0,0.0,3120.0,366.0,20.0
9404,2011,,,7580.0,,,32.0
0051,2012,309490.01,372032.03,3603.0,889.0,172.0,32.0
0052,2012,574932.82,332124.41,,1589.0,146.0,
0053,2012,937806.25,857138.45,0.0,2380.0,300.0,8.0
0054,2012,1018889.89,1494510.85,,1644.0,614.0,
0055,2012,2750294.83,222237.76,106674.0,611.0,72.0,34.0
0056,2012,173768.5,154873.0,,663.0,64.0,
0057,2012,196235.83,133068.0,,652.0,81.0,
0058,2012,498351.93,1055047.3,,620.0,119.0,
0059,2012,577462.33,471595.64,49815.0,1318.0,159.0,296.0
0060,2012,502774.24,557356.8,9999.0,1161.0,238.0,29.0
0061,2012,257168.02,242586.6,0.0,441.0,98.0,14.0
0062,2012,267992.84,235041.41,,493.0,33.0,
0063,2012,248180.77,123475.0,15251.0,684.0,53.0,13.0
0064,2012,110955.28,34832.38,,441.0,27.0,
1101,2012,1247349.67,1020228.73,110824.0,3267.0,815.0,328.0
1102,2012,156600.53,195633.58000000002,12776.0,373.0,73.0,20.0
1103,2012,175115.56,209403.0,3069.0,589.0,139.0,17.0
1104,2012,1644538.1099999999,1526721.26,129016.0,3452.0,763.0,546.0
1105,2012,1082499.98,1034500.42,15698.0,1225.0,268.0,75.0
1106,2012,1490410.44,939765.98,18787.0,3350.0,705.0,150.0
1107,2012,523233.64,1011814.25,48331.0,1135.0,223.0,143.0
1108,2012,900446.49,5046673.1,26531.0,1234.0,263.0,198.0
1109,2012,12553633.01,14391135.35,1260868.66,30738.0,5574.0,3383.0
1110,2012,106238.08,83933.73,,391.0,68.0,
1111,2012,180708.84,101729.0,,532.0,92.0,
1112,2012,2327457.83,2789987.36,109025.0,5133.0,1247.0,792.0
1113,2012,1879995.37,1727123.75,101194.0,3634.0,784.0,319.0
1114,2012,2743568.94,2589298.84,40311.0,4075.0,991.0,171.0
1115,2012,1916186.16,1736829.95,139725.0,4116.0,896.0,306.0
2401,2012,580763.62,398348.25,7084.0,1570.0,262.0,194.0
2402,2012,557143.36,464993.23,7772.0,1693.0,314.0,73.0
2403,2012,598506.88,626094.0,4599.0,1209.0,295.0,46.0
2404,2012,156843.06,88658.0,,810.0,71.0,
2405,2012,698513.35,871987.31,,1745.0,315.0,
2406,2012,88804.16,35376.0,5517.0,353.0,31.0,1.0
2407,2012,514705.3,1009551.03,,846.0,119.0,
2408,2012,149688.36000000002,439686.9,,591.0,55.0,
2409,2012,454802.2,403792.03,4525.0,1194.0,165.0,31.0
2410,2012,1426007.16,2627371.43,89452.0,3843.0,701.0,233.0
2411,2012,160079.03,408214.35,28332.0,250.0,79.0,1.0
2412,2012,249604.74,155632.53,,796.0,123.0,
2413,2012,1472883.07,1550631.91,121748.0,3754.0,653.0,257.0
2414,2012,301705.51,824884.48,1127.0,579.0,128.0,14.0
2415,2012,130158.28,111358.88,2572.0,369.0,65.0,16.0
2701,2012,219486.22999999998,110155.0,9792.0,284.0,73.0,38.0
2702,2012,661558.2,499725.69,1308.0,1398.0,314.0,14.0
2703,2012,222803.59,50797.0,,382.0,29.0,
2704,2012,289602.75,321895.55,,801.0,165.0,
2705,2012,564544.0599999999,654001.53,3967.0,1053.0,315.0,34.0
2706,2012,832347.22,768768.4,68471.0,2112.0,510.0,133.0
2707,2012,698607.47,1203686.87,31418.0,1193.0,264.0,205.0
2708,2012,353742.54,546381.8,,654.0,153.0,
2709,2012,239388.61000000002,284830.02,,535.0,98.0,
2710,2012,519908.46,829320.43,43296.0,633.0,191.0,134.0
2711,2012,1214965.91,1933446.93,26205.0,2802.0,662.0,247.0
2712,2012,947854.1,1943119.59,25419.0,477.0,100.0,47.0
2713,2012,536387.47,397624.51,4121.0,1186.0,208.0,53.0
2714,2012,586117.16,1250436.1,17172.0,903.0,299.0,104.0
2715,2012,256841.26,252132.07,4145.0,740.0,68.0,38.0
2716,2012,195713.11,71388.0,4835.0,554.0,68.0,21.0
2717,2012,494805.66000000003,252177.61,16960.0,772.0,165.0,38.0
2718,2012,411472.27999999997,484476.56,,675.0,212.0,
2801,2012,114754.76,92951.0,13007.0,246.0,52.0,44.0
2802,2012,290860.62,145318.51,,626.0,63.0,
2803,2012,193563.91,240360.61,,374.0,109.0,
2804,2012,1351023.23,1648300.84,43213.0,3556.0,562.0,183.0
2805,2012,303554.75,273856.33,5852.0,808.0,177.0,42.0
2806,2012,140378.45,92068.0,,384.0,47.0,
2807,2012,494089.31,620706.6,5026.0,1036.0,184.0,20.0
2808,2012,609334.7899999999,836555.36,46631.0,1137.0,279.0,90.0
2809,2012,343641.91,318771.4,1284.0,572.0,131.0,10.0
