ZE2020,year,sitadel_surface_autorisee,sitadel_surface_commencee
7530,2021,7492.0,23046.0
7530,2022,13238.0,29030.0
7530,2023,10884.0,27859.0
7530,2024,26497.0,0.0
7531,2013,32379.0,35486.0
7531,2014,20872.0,44415.0
7531,2015,19316.0,46556.0
7531,2016,30558.0,36702.0
7531,2017,19893.0,33512.0
7531,2018,19782.0,50916.0
7531,2019,17566.0,29949.0
7531,2020,12071.0,21322.0
7531,2021,12145.0,12249.0
7531,2022,20001.0,16216.0
7531,2023,25796.0,27202.0
7531,2024,19114.0,0.0
7532,2013,31601.0,55118.0
7532,2014,18926.0,67479.0
7532,2015,13491.0,71121.0
7532,2016,38334.0,59101.0
7532,2017,40735.0,26941.0
7532,2018,21676.0,36218.0
7532,2019,45851.0,86886.0
7532,2020,29658.0,63357.0
7532,2021,62726.0,49257.0
7532,2022,33847.0,29669.0
7532,2023,62271.0,196198.0
7532,2024,58400.0,0.0
7601,2013,2615.0,22698.0
7601,2014,9104.0,10625.0
7601,2015,5890.0,8372.0
7601,2016,3547.0,11892.0
7601,2017,4749.0,19384.0
7601,2018,1445.0,14729.0
7601,2019,2389.0,41257.0
7601,2020,9434.0,16552.0
7601,2021,8390.0,13513.0
7601,2022,8787.0,28808.0
7601,2023,24067.0,27614.0
7601,2024,22055.0,0.0
7602,2013,37742.0,121189.0
7602,2014,37775.0,87745.0
7602,2015,55640.0,102911.0
7602,2016,36039.0,130857.0
7602,2017,49202.0,81736.0
7602,2018,30157.0,169663.0
7602,2019,32178.0,103958.0
7602,2020,125124.0,104965.0
7602,2021,57659.0,121693.0
7602,2022,60084.0,104915.0
7602,2023,91830.0,59824.0
7602,2024,104933.0,0.0
7603,2013,12038.0,41175.0
7603,2014,12184.0,53561.0
7603,2015,17418.0,32882.0
7603,2016,17728.0,27875.0
7603,2017,11483.0,40433.0
7603,2018,14822.0,23004.0
7603,2019,11049.0,43335.0
7603,2020,18545.0,64955.0
7603,2021,18372.0,58362.0
7603,2022,22540.0,27473.0
7603,2023,20522.0,25478.0
7603,2024,42350.0,0.0
7604,2013,40735.0,100464.0
7604,2014,15545.0,70588.0
7604,2015,40339.0,67266.0
7604,2016,33051.0,104459.0
7604,2017,51516.0,73355.0
7604,2018,46422.0,79357.0
7604,2019,45386.0,85366.0
7604,2020,45267.0,78950.0
7604,2021,57398.0,66133.0
7604,2022,54521.0,70604.0
7604,2023,95597.0,55718.0
7604,2024,106006.0,0.0
7605,2013,7499.0,12491.0
7605,2014,6888.0,28503.0
7605,2015,24433.0,12107.0
7605,2016,12547.0,11212.0
7605,2017,9798.0,17628.0
7605,2018,7749.0,17805.0
7605,2019,3806.0,10444.0
7605,2020,4354.0,13127.0
7605,2021,5551.0,12188.0
7605,2022,8384.0,12786.0
7605,2023,10132.0,4961.0
7605,2024,12519.0,0.0
7606,2013,100620.0,141089.0
7606,2014,28135.0,85390.0
7606,2015,27120.0,66215.0
7606,2016,19831.0,84606.0
7606,2017,19857.0,70519.0
7606,2018,29170.0,47279.0
7606,2019,28796.0,67300.0
7606,2020,20625.0,48633.0
7606,2021,19155.0,121513.0
7606,2022,37442.0,97677.0
7606,2023,61944.0,66089.0
7606,2024,53101.0,0.0
7607,2013,15727.0,23979.0
7607,2014,10689.0,30355.0
7607,2015,25576.0,19422.0
7607,2016,10649.0,22914.0
7607,2017,25762.0,41162.0
7607,2018,14395.0,32020.0
7607,2019,14237.0,19834.0
7607,2020,17014.0,27479.0
7607,2021,13304.0,28428.0
7607,2022,20511.0,23678.0
7607,2023,22471.0,23579.0
7607,2024,43802.0,0.0
7608,2013,27089.0,65877.0
7608,2014,36875.0,77436.0
7608,2015,24725.0,140049.0
7608,2016,33803.0,33011.0
7608,2017,74243.0,35070.0
7608,2018,28524.0,39374.0
7608,2019,24589.0,69658.0
7608,2020,21795.0,78331.0
7608,2021,31418.0,71805.0
7608,2022,29045.0,32820.0
7608,2023,68306.0,93336.0
7608,2024,104838.0,0.0
7609,2013,9942.0,17095.0
7609,2014,18425.0,63594.0
7609,2015,4682.0,22636.0
7609,2016,5156.0,26147.0
7609,2017,10212.0,36487.0
7609,2018,2533.0,39105.0
7609,2019,52735.0,18328.0
7609,2020,6392.0,58835.0
7609,2021,9360.0,35362.0
7609,2022,81580.0,26037.0
7609,2023,18939.0,32986.0
7609,2024,105894.0,0.0
7610,2013,14662.0,54051.0
7610,2014,20356.0,44748.0
7610,2015,18814.0,57245.0
7610,2016,25197.0,98936.0
7610,2017,18078.0,67549.0
7610,2018,23304.0,65722.0
7610,2019,19983.0,69362.0
7610,2020,23400.0,67269.0
7610,2021,18412.0,61635.0
7610,2022,32292.0,49167.0
7610,2023,35469.0,62332.0
7610,2024,69333.0,0.0
7611,2013,43477.0,52176.0
7611,2014,17007.0,48586.0
7611,2015,8362.0,94800.0
7611,2016,24247.0,54241.0
7611,2017,20318.0,41052.0
7611,2018,21010.0,52056.0
7611,2019,22150.0,48407.0
7611,2020,19221.0,41997.0
7611,2021,31352.0,38990.0
7611,2022,14052.0,56780.0
7611,2023,20807.0,19569.0
7611,2024,30929.0,0.0
7612,2013,26281.0,44152.0
7612,2014,29991.0,45846.0
7612,2015,16461.0,39636.0
7612,2016,39870.0,40066.0
7612,2017,19655.0,39245.0
7612,2018,22976.0,36533.0
7612,2019,32048.0,42215.0
7612,2020,38307.0,36788.0
7612,2021,26276.0,38025.0
7612,2022,38945.0,45915.0
7612,2023,31313.0,76884.0
7612,2024,41791.0,0.0
7613,2013,20240.0,51752.0
7613,2014,16375.0,45656.0
7613,2015,9666.0,49637.0
7613,2016,14307.0,61952.0
7613,2017,16496.0,68338.0
7613,2018,21501.0,86758.0
7613,2019,18909.0,82068.0
7613,2020,16838.0,63083.0
7613,2021,41390.0,23731.0
7613,2022,4408.0,21314.0
7613,2023,33051.0,13905.0
7613,2024,28097.0,0.0
7614,2013,20522.0,36347.0
7614,2014,16780.0,18833.0
7614,2015,11553.0,40469.0
7614,2016,25657.0,44593.0
7614,2017,39401.0,35733.0
7614,2018,19615.0,40321.0
7614,2019,18535.0,40347.0
7614,2020,22792.0,46185.0
7614,2021,26272.0,21134.0
7614,2022,25779.0,23023.0
7614,2023,25477.0,20310.0
7614,2024,39120.0,0.0
7615,2013,21902.0,153333.0
7615,2014,15902.0,46063.0
7615,2015,28930.0,82205.0
7615,2016,77511.0,157204.0
7615,2017,23195.0,158387.0
7615,2018,33126.0,170686.0
7615,2019,24612.0,136419.0
7615,2020,18413.0,72348.0
7615,2021,53426.0,96881.0
7615,2022,68228.0,157380.0
7615,2023,148462.0,97381.0
7615,2024,95140.0,0.0
7616,2013,51261.0,168856.0
7616,2014,53376.0,160242.0
7616,2015,36735.0,180763.0
7616,2016,46755.0,180352.0
7616,2017,221324.0,180843.0
7616,2018,112668.0,218821.0
7616,2019,82326.0,209373.0
7616,2020,57083.0,398080.0
7616,2021,85397.0,251749.0
7616,2022,76018.0,210084.0
7616,2023,209985.0,215130.0
7616,2024,174963.0,0.0
7617,2013,25567.0,68356.0
7617,2014,16072.0,73864.0
7617,2015,14629.0,46706.0
7617,2016,19292.0,35860.0
7617,2017,21908.0,32664.0
7617,2018,14322.0,58631.0
7617,2019,29638.0,48447.0
7617,2020,18698.0,38311.0
7617,2021,26417.0,28348.0
7617,2022,80471.0,28358.0
7617,2023,85517.0,41173.0
7617,2024,51313.0,0.0
7618,2013,41885.0,97550.0
7618,2014,35333.0,63615.0
7618,2015,36177.0,154706.0
7618,2016,22759.0,57298.0
7618,2017,34154.0,126146.0
7618,2018,17895.0,125224.0
7618,2019,33307.0,97014.0
7618,2020,72844.0,117515.0
7618,2021,82444.0,60559.0
7618,2022,84225.0,69225.0
7618,2023,63104.0,133324.0
7618,2024,70771.0,0.0
7619,2013,9562.0,43182.0
7619,2014,14848.0,27651.0
7619,2015,13869.0,12249.0
7619,2016,18190.0,13098.0
7619,2017,27580.0,51126.0
7619,2018,18657.0,24907.0
7619,2019,17261.0,34951.0
7619,2020,16822.0,20306.0
7619,2021,9104.0,11269.0
7619,2022,30932.0,31459.0
7619,2023,20622.0,14988.0
7619,2024,44585.0,0.0
7620,2013,221845.0,164990.0
7620,2014,82303.0,336838.0
7620,2015,294852.0,214443.0
7620,2016,256332.0,209943.0
7620,2017,123351.0,249337.0
7620,2018,113672.0,119081.0
7620,2019,128416.0,152763.0
7620,2020,109072.0,105774.0
7620,2021,75475.0,169613.0
7620,2022,109803.0,119310.0
7620,2023,150487.0,133250.0
7620,2024,222989.0,0.0
7621,2013,31820.0,104185.0
7621,2014,38035.0,109785.0
7621,2015,40882.0,127432.0
7621,2016,71510.0,148559.0
7621,2017,77397.0,143322.0
7621,2018,47843.0,125656.0
7621,2019,36749.0,135834.0
7621,2020,44691.0,110963.0
7621,2021,61610.0,97989.0
7621,2022,57162.0,104067.0
7621,2023,40950.0,67736.0
7621,2024,79837.0,0.0
7622,2013,23975.0,79385.0
7622,2014,10078.0,36377.0
7622,2015,18534.0,25027.0
7622,2016,17220.0,30752.0
7622,2017,24259.0,40740.0
7622,2018,26745.0,57583.0
7622,2019,19466.0,29828.0
7622,2020,17899.0,35377.0
7622,2021,25901.0,38001.0
7622,2022,13302.0,36196.0
7622,2023,27250.0,48526.0
7622,2024,54431.0,0.0
7623,2013,7699.0,24395.0
7623,2014,9187.0,7640.0
7623,2015,9779.0,10631.0
7623,2016,11254.0,20539.0
7623,2017,14200.0,19868.0
7623,2018,9067.0,22834.0
7623,2019,12964.0,12795.0
7623,2020,9122.0,11597.0
7623,2021,14487.0,20933.0
7623,2022,39167.0,15266.0
7623,2023,13872.0,20999.0
7623,2024,16962.0,0.0
7624,2013,42627.0,71403.0
7624,2014,51593.0,75865.0
7624,2015,34624.0,80314.0
7624,2016,85262.0,61106.0
7624,2017,42155.0,81473.0
7624,2018,38247.0,90810.0
7624,2019,26535.0,90056.0
7624,2020,44063.0,69805.0
7624,2021,47090.0,67071.0
7624,2022,54939.0,65989.0
7624,2023,55158.0,52125.0
7624,2024,85493.0,0.0
7625,2013,306067.0,478133.0
7625,2014,136410.0,431481.0
7625,2015,137555.0,470586.0
7625,2016,242819.0,554255.0
7625,2017,193561.0,621037.0
7625,2018,184931.0,522578.0
7625,2019,246709.0,364986.0
7625,2020,260236.0,531996.0
7625,2021,218840.0,419627.0
7625,2022,359251.0,384926.0
7625,2023,335338.0,475357.0
7625,2024,471386.0,0.0
8401,2013,35130.0,80624.0
8401,2014,25754.0,89185.0
8401,2015,43687.0,97719.0
8401,2016,26934.0,53849.0
8401,2017,41286.0,67550.0
8401,2018,32533.0,97101.0
8401,2019,44950.0,103098.0
8401,2020,42037.0,118631.0
8401,2021,43920.0,192777.0
8401,2022,54997.0,137753.0
8401,2023,62239.0,60815.0
8401,2024,92684.0,0.0
8402,2013,14884.0,60004.0
8402,2014,27477.0,39920.0
8402,2015,22021.0,32821.0
8402,2016,14320.0,49079.0
8402,2017,21930.0,40435.0
8402,2018,31036.0,61807.0
8402,2019,25242.0,70322.0
8402,2020,13601.0,32549.0
8402,2021,17450.0,36834.0
8402,2022,18332.0,32935.0
8402,2023,28193.0,25143.0
8402,2024,37196.0,0.0
8403,2013,30667.0,31110.0
8403,2014,24647.0,30856.0
8403,2015,24431.0,56262.0
8403,2016,23850.0,63870.0
8403,2017,13491.0,85014.0
8403,2018,26340.0,80184.0
8403,2019,26414.0,120774.0
8403,2020,34870.0,41317.0
8403,2021,30476.0,31090.0
8403,2022,26228.0,24144.0
8403,2023,14394.0,24642.0
8403,2024,35106.0,0.0
8404,2013,14507.0,18026.0
8404,2014,3100.0,5961.0
8404,2015,7603.0,12465.0
8404,2016,6217.0,13797.0
8404,2017,6703.0,12908.0
8404,2018,29035.0,39119.0
8404,2019,4238.0,9301.0
8404,2020,9515.0,11439.0
8404,2021,14833.0,5856.0
8404,2022,4791.0,10544.0
8404,2023,13669.0,8925.0
8404,2024,15265.0,0.0
8405,2013,52751.0,155996.0
8405,2014,54525.0,127016.0
8405,2015,41163.0,144089.0
8405,2016,55713.0,101943.0
8405,2017,45105.0,160916.0
8405,2018,44792.0,72756.0
8405,2019,44047.0,144998.0
8405,2020,38397.0,209065.0
8405,2021,50415.0,100048.0
8405,2022,77091.0,85158.0
8405,2023,117614.0,157504.0
8405,2024,81006.0,0.0
8406,2013,16820.0,85460.0
8406,2014,21505.0,102616.0
8406,2015,34924.0,139910.0
8406,2016,24094.0,176391.0
8406,2017,23804.0,211917.0
8406,2018,26985.0,105153.0
8406,2019,29866.0,108723.0
8406,2020,19168.0,102097.0
8406,2021,29534.0,175216.0
8406,2022,100128.0,126619.0
8406,2023,47370.0,105353.0
8406,2024,60785.0,0.0
8407,2013,28157.0,72321.0
8407,2014,17508.0,81177.0
8407,2015,29412.0,59062.0
8407,2016,34751.0,98178.0
8407,2017,19936.0,72097.0
8407,2018,25468.0,108349.0
8407,2019,36478.0,88522.0
8407,2020,28730.0,102498.0
8407,2021,40105.0,46160.0
8407,2022,84936.0,41056.0
8407,2023,102672.0,45319.0
8407,2024,102192.0,0.0
8408,2013,53134.0,185250.0
8408,2014,32867.0,170735.0
8408,2015,50830.0,141297.0
8408,2016,45690.0,123600.0
8408,2017,64818.0,173631.0
8408,2018,42835.0,174375.0
8408,2019,38827.0,129957.0
8408,2020,35474.0,124901.0
8408,2021,34436.0,154659.0
8408,2022,79307.0,115577.0
8408,2023,129704.0,185566.0
8408,2024,120949.0,0.0
8409,2013,67466.0,186178.0
8409,2014,47432.0,249779.0
8409,2015,36715.0,92432.0
8409,2016,84394.0,190044.0
8409,2017,107075.0,313875.0
8409,2018,36362.0,247924.0
8409,2019,106083.0,170919.0
8409,2020,40079.0,148488.0
8409,2021,60575.0,255844.0
8409,2022,80097.0,210992.0
8409,2023,104856.0,172374.0
8409,2024,104892.0,0.0
8410,2013,20712.0,49322.0
8410,2014,32566.0,44579.0
8410,2015,18194.0,47618.0
8410,2016,10143.0,40481.0
8410,2017,13734.0,48684.0
8410,2018,12648.0,36557.0
8410,2019,24811.0,46381.0
8410,2020,15457.0,38195.0
8410,2021,11079.0,34703.0
8410,2022,20106.0,25891.0
8410,2023,18494.0,22313.0
8410,2024,32797.0,0.0
8411,2013,2708.0,10525.0
8411,2014,3809.0,8307.0
8411,2015,2430.0,11356.0
8411,2016,23035.0,5117.0
8411,2017,9360.0,17576.0
8411,2018,2462.0,16492.0
8411,2019,7200.0,25845.0
8411,2020,5749.0,20003.0
8411,2021,10169.0,12170.0
8411,2022,5344.0,22051.0
8411,2023,9396.0,13591.0
8411,2024,7652.0,0.0
8412,2013,18817.0,53990.0
8412,2014,9615.0,34953.0
8412,2015,12909.0,34207.0
8412,2016,9087.0,32672.0
8412,2017,7376.0,23749.0
8412,2018,14657.0,34698.0
8412,2019,14091.0,30970.0
8412,2020,6041.0,30780.0
8412,2021,23809.0,31307.0
8412,2022,19291.0,27643.0
8412,2023,20887.0,39968.0
8412,2024,32718.0,0.0
8413,2013,33391.0,62126.0
8413,2014,27008.0,47667.0
8413,2015,17638.0,35568.0
8413,2016,15281.0,51036.0
8413,2017,33985.0,116141.0
8413,2018,73697.0,140310.0
8413,2019,19632.0,88076.0
8413,2020,38907.0,76927.0
8413,2021,41952.0,53862.0
8413,2022,52100.0,57556.0
8413,2023,73447.0,53375.0
8413,2024,69810.0,0.0
8414,2013,10591.0,40328.0
8414,2014,21723.0,32123.0
8414,2015,12522.0,15883.0
8414,2016,53498.0,35493.0
8414,2017,35048.0,34522.0
8414,2018,37330.0,39207.0
8414,2019,34051.0,32192.0
8414,2020,15664.0,38057.0
8414,2021,29940.0,32053.0
8414,2022,23179.0,18372.0
8414,2023,12495.0,20647.0
8414,2024,41175.0,0.0
8415,2013,11877.0,20498.0
8415,2014,21871.0,30496.0
8415,2015,23963.0,29923.0
8415,2016,16371.0,44182.0
8415,2017,17368.0,82126.0
8415,2018,8235.0,31987.0
8415,2019,11284.0,22523.0
8415,2020,11410.0,23017.0
8415,2021,24881.0,31708.0
8415,2022,21843.0,42724.0
8415,2023,51996.0,77421.0
8415,2024,22613.0,0.0
8416,2013,41229.0,76964.0
8416,2014,70558.0,104610.0
8416,2015,50206.0,109605.0
8416,2016,53607.0,83369.0
8416,2017,60576.0,124082.0
8416,2018,54352.0,126892.0
8416,2019,83344.0,117537.0
8416,2020,146978.0,108262.0
8416,2021,59585.0,106593.0
8416,2022,80721.0,92881.0
8416,2023,61177.0,102558.0
8416,2024,130380.0,0.0
8417,2013,7322.0,43295.0
8417,2014,14250.0,31787.0
8417,2015,14001.0,34484.0
8417,2016,20538.0,28608.0
8417,2017,18217.0,32882.0
8417,2018,22916.0,23903.0
8417,2019,23756.0,22276.0
8417,2020,17770.0,24778.0
8417,2021,18491.0,15271.0
8417,2022,23030.0,38566.0
8417,2023,22288.0,26999.0
8417,2024,28242.0,0.0
8418,2013,12700.0,15791.0
8418,2014,7616.0,23064.0
8418,2015,2596.0,30337.0
8418,2016,6293.0,23715.0
8418,2017,11770.0,14827.0
8418,2018,12722.0,58641.0
8418,2019,12213.0,32305.0
8418,2020,4832.0,34342.0
8418,2021,17792.0,17108.0
8418,2022,14362.0,21244.0
8418,2023,30382.0,14415.0
8418,2024,21553.0,0.0
8419,2013,34600.0,78115.0
8419,2014,23471.0,88513.0
8419,2015,28913.0,96950.0
8419,2016,41876.0,90203.0
8419,2017,33239.0,78106.0
8419,2018,55179.0,88792.0
8419,2019,35525.0,86528.0
8419,2020,33452.0,48379.0
8419,2021,25380.0,54639.0
8419,2022,46912.0,51614.0
8419,2023,34681.0,33327.0
8419,2024,49412.0,0.0
8420,2013,16486.0,64423.0
8420,2014,14264.0,52246.0
8420,2015,17810.0,47098.0
8420,2016,24365.0,33060.0
8420,2017,22908.0,62469.0
8420,2018,19431.0,59958.0
8420,2019,20047.0,58394.0
8420,2020,17787.0,42128.0
8420,2021,15714.0,39091.0
8420,2022,31728.0,24544.0
8420,2023,17442.0,28653.0
8420,2024,45226.0,0.0
8421,2013,150932.0,741212.0
8421,2014,154254.0,554314.0
8421,2015,157253.0,741583.0
8421,2016,108704.0,559206.0
8421,2017,164583.0,684296.0
8421,2018,331436.0,832362.0
8421,2019,243377.0,816478.0
8421,2020,154146.0,725459.0
8421,2021,271757.0,763967.0
8421,2022,408922.0,737251.0
8421,2023,385571.0,582804.0
8421,2024,454659.0,0.0
8422,2013,19731.0,39965.0
8422,2014,69453.0,29795.0
8422,2015,7619.0,25087.0
8422,2016,10446.0,30344.0
8422,2017,20070.0,38544.0
8422,2018,11441.0,31623.0
8422,2019,18339.0,47643.0
8422,2020,54028.0,23075.0
8422,2021,14307.0,51814.0
8422,2022,48226.0,54588.0
8422,2023,23894.0,59490.0
8422,2024,34338.0,0.0
8423,2013,18262.0,59332.0
8423,2014,12499.0,40998.0
8423,2015,16108.0,32141.0
8423,2016,16553.0,39085.0
8423,2017,10801.0,35820.0
8423,2018,13819.0,27018.0
8423,2019,15098.0,28333.0
8423,2020,10869.0,30347.0
8423,2021,12566.0,32976.0
8423,2022,19403.0,14903.0
8423,2023,19824.0,18005.0
8423,2024,13380.0,0.0
8424,2013,17228.0,65431.0
8424,2014,22545.0,92727.0
8424,2015,28830.0,97255.0
8424,2016,22910.0,40992.0
8424,2017,13128.0,69856.0
8424,2018,12769.0,49890.0
8424,2019,15803.0,34328.0
8424,2020,13709.0,34362.0
8424,2021,64919.0,31133.0
8424,2022,40426.0,52861.0
8424,2023,26413.0,17326.0
8424,2024,18380.0,0.0
8425,2013,15993.0,17015.0
8425,2014,8310.0,17110.0
8425,2015,9955.0,9127.0
8425,2016,5121.0,30952.0
8425,2017,15555.0,36080.0
8425,2018,5337.0,29634.0
8425,2019,4201.0,26316.0
8425,2020,4125.0,29089.0
8425,2021,9202.0,45241.0
8425,2022,19129.0,18370.0
8425,2023,54431.0,16067.0
8425,2024,17242.0,0.0
8426,2013,10690.0,69461.0
8426,2014,21089.0,55286.0
8426,2015,22568.0,41352.0
8426,2016,11396.0,73389.0
8426,2017,11603.0,33758.0
8426,2018,18162.0,40364.0
8426,2019,41904.0,49451.0
8426,2020,13653.0,43716.0
8426,2021,16406.0,52728.0
8426,2022,23738.0,100392.0
8426,2023,28427.0,54532.0
8426,2024,23674.0,0.0
8427,2013,22804.0,59750.0
8427,2014,11485.0,31977.0
8427,2015,37634.0,36024.0
8427,2016,13546.0,24143.0
8427,2017,17788.0,72482.0
8427,2018,26650.0,32503.0
8427,2019,24858.0,43946.0
8427,2020,15333.0,56791.0
8427,2021,25784.0,42993.0
8427,2022,32349.0,37663.0
8427,2023,49710.0,12498.0
8427,2024,33794.0,0.0
8428,2013,63462.0,139793.0
8428,2014,48402.0,122169.0
8428,2015,70889.0,117701.0
8428,2016,59337.0,152613.0
8428,2017,50101.0,260744.0
8428,2018,85464.0,258720.0
8428,2019,61737.0,163272.0
8428,2020,70696.0,148709.0
8428,2021,62643.0,153041.0
8428,2022,89943.0,145910.0
8428,2023,139134.0,155403.0
8428,2024,141050.0,0.0
8429,2013,28625.0,48085.0
8429,2014,24060.0,45294.0
8429,2015,14865.0,53795.0
8429,2016,19677.0,71062.0
8429,2017,21452.0,61734.0
8429,2018,13374.0,63518.0
8429,2019,16571.0,50176.0
8429,2020,15806.0,51544.0
8429,2021,14273.0,38934.0
8429,2022,15918.0,17663.0
8429,2023,19431.0,22575.0
8429,2024,43162.0,0.0
8430,2013,13422.0,17811.0
8430,2014,7214.0,13747.0
8430,2015,3922.0,43977.0
8430,2016,2305.0,14255.0
8430,2017,2555.0,25949.0
8430,2018,4925.0,22988.0
8430,2019,2685.0,18571.0
8430,2020,7833.0,19259.0
8430,2021,6467.0,26502.0
8430,2022,12490.0,34065.0
8430,2023,8124.0,23726.0
8430,2024,12035.0,0.0
8431,2013,43671.0,120055.0
8431,2014,40533.0,107069.0
8431,2015,40811.0,100881.0
8431,2016,48181.0,187763.0
8431,2017,67014.0,166577.0
8431,2018,68890.0,194896.0
8431,2019,59682.0,188153.0
8431,2020,61790.0,195055.0
8431,2021,98861.0,102063.0
8431,2022,76518.0,185100.0
8431,2023,105150.0,115296.0
8431,2024,104312.0,0.0
8432,2013,23042.0,45356.0
8432,2014,20801.0,51128.0
8432,2015,13127.0,47702.0
8432,2016,19687.0,48456.0
8432,2017,15103.0,40397.0
8432,2018,11134.0,51915.0
8432,2019,15562.0,51007.0
8432,2020,10313.0,63342.0
8432,2021,28223.0,62976.0
8432,2022,221969.0,51899.0
8432,2023,40727.0,41353.0
8432,2024,49025.0,0.0
8433,2013,51897.0,122033.0
8433,2014,24375.0,82969.0
8433,2015,19038.0,139847.0
8433,2016,53731.0,120768.0
8433,2017,28817.0,164513.0
8433,2018,94629.0,175679.0
8433,2019,47735.0,101958.0
8433,2020,30873.0,115726.0
8433,2021,124692.0,129549.0
8433,2022,80443.0,127815.0
8433,2023,81873.0,53735.0
8433,2024,110207.0,0.0
8434,2013,21658.0,109837.0
8434,2014,32926.0,34686.0
8434,2015,23552.0,41954.0
8434,2016,27296.0,44336.0
8434,2017,16546.0,66484.0
8434,2018,47681.0,64868.0
8434,2019,34118.0,84491.0
8434,2020,14479.0,61587.0
8434,2021,28952.0,71633.0
8434,2022,31982.0,89136.0
8434,2023,115075.0,81469.0
8434,2024,43649.0,0.0
8435,2013,36193.0,55591.0
8435,2014,40354.0,55411.0
8435,2015,41654.0,43591.0
8435,2016,48396.0,62862.0
8435,2017,26508.0,95898.0
8435,2018,52245.0,51900.0
8435,2019,46385.0,35272.0
8435,2020,37615.0,47652.0
8435,2021,66708.0,64025.0
8435,2022,61128.0,62844.0
8435,2023,55758.0,59110.0
8435,2024,73772.0,0.0
9301,2013,40877.0,145979.0
9301,2014,33026.0,84859.0
9301,2015,25968.0,229382.0
9301,2016,48162.0,131541.0
9301,2017,26052.0,119397.0
9301,2018,147119.0,131728.0
9301,2019,31842.0,115554.0
9301,2020,94729.0,138586.0
9301,2021,50128.0,121893.0
9301,2022,95545.0,142528.0
9301,2023,64795.0,104966.0
9301,2024,128540.0,0.0
9302,2013,3963.0,18513.0
9302,2014,2970.0,16953.0
9302,2015,4223.0,8572.0
9302,2016,6252.0,4980.0
9302,2017,8375.0,8004.0
9302,2018,2014.0,8751.0
9302,2019,21703.0,18479.0
9302,2020,9284.0,12626.0
9302,2021,7703.0,8330.0
9302,2022,20452.0,11270.0
9302,2023,17322.0,21399.0
9302,2024,25024.0,0.0
9303,2013,16618.0,28420.0
9303,2014,28531.0,25629.0
9303,2015,13345.0,22041.0
9303,2016,24738.0,37702.0
9303,2017,10519.0,57952.0
9303,2018,45140.0,34991.0
9303,2019,8816.0,43083.0
9303,2020,16245.0,33381.0
9303,2021,42637.0,30443.0
9303,2022,22965.0,31032.0
9303,2023,13472.0,29046.0
9303,2024,35545.0,0.0
9304,2013,36043.0,97391.0
9304,2014,38172.0,99457.0
9304,2015,19843.0,49595.0
9304,2016,19380.0,78049.0
9304,2017,25138.0,40772.0
9304,2018,52606.0,110887.0
9304,2019,38095.0,83179.0
9304,2020,32794.0,154940.0
9304,2021,32688.0,116128.0
9304,2022,51100.0,91135.0
9304,2023,95104.0,33244.0
9304,2024,85271.0,0.0
9305,2013,8203.0,24428.0
9305,2014,14731.0,24935.0
9305,2015,42333.0,31599.0
9305,2016,12609.0,14014.0
9305,2017,9594.0,48184.0
9305,2018,14226.0,54711.0
9305,2019,7636.0,37742.0
9305,2020,24636.0,53634.0
9305,2021,25182.0,84397.0
9305,2022,18602.0,18894.0
9305,2023,36830.0,39323.0
9305,2024,154476.0,0.0
9306,2013,37261.0,46707.0
9306,2014,25545.0,54087.0
9306,2015,96188.0,18175.0
9306,2016,21635.0,20977.0
9306,2017,15727.0,35052.0
9306,2018,14555.0,29915.0
9306,2019,21274.0,69679.0
9306,2020,16514.0,44010.0
9306,2021,29622.0,61581.0
9306,2022,48906.0,65250.0
9306,2023,78169.0,110358.0
9306,2024,64961.0,0.0
9307,2013,12830.0,29904.0
9307,2014,21301.0,19397.0
9307,2015,17207.0,9889.0
9307,2016,43584.0,20026.0
9307,2017,10938.0,16181.0
9307,2018,28847.0,24077.0
9307,2019,13328.0,17808.0
9307,2020,13818.0,15686.0
9307,2021,22766.0,18441.0
9307,2022,16909.0,18903.0
9307,2023,18420.0,22495.0
9307,2024,35361.0,0.0
9308,2013,10804.0,29568.0
9308,2014,59595.0,18089.0
9308,2015,7837.0,21733.0
9308,2016,7380.0,27564.0
9308,2017,5529.0,27917.0
9308,2018,11076.0,28636.0
9308,2019,7448.0,26374.0
9308,2020,12583.0,14126.0
9308,2021,9253.0,25842.0
9308,2022,13251.0,81410.0
9308,2023,12636.0,25299.0
9308,2024,30396.0,0.0
9309,2013,6550.0,23904.0
9309,2014,1172.0,33049.0
9309,2015,6806.0,25112.0
9309,2016,8680.0,40979.0
9309,2017,2190.0,30980.0
9309,2018,5174.0,39787.0
9309,2019,3003.0,24626.0
9309,2020,6874.0,18618.0
9309,2021,4098.0,62793.0
9309,2022,15952.0,31464.0
9309,2023,10238.0,26548.0
9309,2024,32042.0,0.0
9310,2013,40737.0,31937.0
9310,2014,20035.0,27584.0
9310,2015,28610.0,39968.0
9310,2016,27283.0,62341.0
9310,2017,31319.0,57202.0
9310,2018,25143.0,51237.0
9310,2019,18606.0,41146.0
9310,2020,14513.0,34581.0
9310,2021,21746.0,65705.0
9310,2022,31423.0,36670.0
9310,2023,22731.0,44109.0
9310,2024,20730.0,0.0
9311,2013,16844.0,51747.0
9311,2014,16710.0,20806.0
9311,2015,51827.0,25018.0
9311,2016,38686.0,24525.0
9311,2017,17856.0,25418.0
9311,2018,15892.0,24052.0
9311,2019,45983.0,13489.0
9311,2020,15790.0,22969.0
9311,2021,24160.0,30179.0
