ZE2020,weight_a17_AZ,weight_a17_C1,weight_a17_C2,weight_a17_C3,weight_a17_C4,weight_a17_C5,weight_a17_DE,weight_a17_FZ,weight_a17_GZ,weight_a17_HZ,weight_a17_IZ,weight_a17_JZ,weight_a17_KZ,weight_a17_LZ,weight_a17_MN,weight_a17_OQ,weight_a17_RU,total_establishments
2710,0.053480141565080616,0.023594180102241447,0.0,0.008257963035784506,0.0031458906802988595,0.057805741250491545,0.011403853716083366,0.1026346834447503,0.2080220212347621,0.03303185214313802,0.06724341329138812,0.011797090051120724,0.04011010617381046,0.012583562721195438,0.09909555642941408,0.16751867872591428,0.10027526543452615,2543.0
2711,0.040969460493734525,0.020409694604937346,0.0,0.005627673144743753,0.0014256771966684174,0.027237938020559765,0.008554063180010505,0.10602536204697231,0.18383732272829595,0.03076461319126585,0.07976288737150146,0.021009979740376678,0.05042395137690403,0.02055976588879718,0.14804532152772568,0.15547385007878742,0.09987243940871914,13327.0
2712,0.06940777065258392,0.02791399471897397,0.0003772161448509996,0.0033949453036589967,0.0003772161448509996,0.04111655978875896,0.011693700490380989,0.12070916635231987,0.1859675594115428,0.033572236891738966,0.06488117691437194,0.008298755186721992,0.04602036967182195,0.016597510373443983,0.1071293851376839,0.18219539796303283,0.08034703885326291,2651.0
2713,0.10653235653235653,0.03876678876678877,0.0,0.004273504273504274,0.0018315018315018315,0.04563492063492063,0.011141636141636142,0.10943223443223443,0.18223443223443223,0.024877899877899876,0.0724969474969475,0.007478632478632479,0.0405982905982906,0.011446886446886446,0.09691697191697192,0.16880341880341881,0.07753357753357754,6552.0
2714,0.040851272015655575,0.024706457925636006,0.0002446183953033268,0.003424657534246575,0.007093933463796477,0.044765166340508804,0.009295499021526418,0.09515655577299413,0.1988747553816047,0.022749510763209392,0.07289628180039139,0.009050880626223091,0.04500978473581213,0.01761252446183953,0.11545988258317025,0.19275929549902152,0.10004892367906067,4088.0
2715,0.13753243689549421,0.039867893371078086,0.0,0.009200283085633405,0.0,0.04718093890068412,0.006841236140599198,0.10049539985845718,0.1899032790752536,0.021939136588818117,0.06912007548950225,0.006133522057088936,0.0434064637886294,0.017692852087756547,0.08091531021467327,0.15546119367775418,0.07430997876857749,4239.0
2716,0.060676779463243874,0.023920653442240373,0.0,0.007584597432905484,0.001750291715285881,0.09801633605600933,0.007001166861143524,0.08868144690781797,0.17561260210035007,0.019253208868144692,0.11435239206534423,0.007584597432905484,0.047841306884480746,0.019253208868144692,0.08576429404900816,0.17386231038506417,0.06884480746791131,1714.0
2717,0.04497843499691929,0.022181146025878003,0.0,0.0061614294516327784,0.0012322858903265558,0.04836722119531731,0.009858287122612447,0.12292051756007394,0.19747381392483057,0.04066543438077634,0.07085643869377696,0.013863216266173753,0.0348120764017252,0.01447935921133703,0.12230437461491066,0.16574245224892176,0.08410351201478743,3246.0
2718,0.10896817743490839,0.03037608486017358,0.0,0.002651880424300868,0.0014464802314368371,0.03929604628736741,0.011571841851494697,0.09064609450337512,0.18322082931533268,0.024108003857280617,0.05351976856316297,0.007232401157184185,0.03833172613307618,0.013018322082931534,0.08799421407907425,0.22950819672131148,0.0781099324975892,4148.0
2801,0.19538670284938942,0.02103120759837178,0.0,0.0006784260515603799,0.0047489823609226595,0.031207598371777476,0.014925373134328358,0.08819538670284939,0.1614654002713704,0.030529172320217096,0.05970149253731343,0.007462686567164179,0.03188602442333786,0.012890094979647219,0.08683853459972862,0.1587516960651289,0.09430122116689281,1474.0
2802,0.1895424836601307,0.025859619210002842,0.0,0.004262574595055414,0.00312588803637397,0.031827223643080424,0.011366865586814436,0.10088093208297812,0.18471156578573458,0.020460358056265986,0.08667235009946007,0.007104290991759022,0.037794828076158,0.007956805910770106,0.08411480534242682,0.12816140949133276,0.07615799943165671,3519.0
2803,0.12494723512030392,0.019839594765723934,0.0,0.006753904601097509,0.00042211903756859433,0.038834951456310676,0.009708737864077669,0.1346559729843816,0.18108906711692696,0.022794428028704093,0.06373997467285775,0.010130856901646263,0.036724356268467706,0.016884761502743775,0.10046433094132545,0.1494301392992824,0.08357956943858168,2369.0
2804,0.05286249331193151,0.02429106474050294,0.0,0.003263777421080792,0.0015516318887105404,0.024719101123595506,0.007383627608346709,0.10818619582664527,0.17966827180310327,0.023167469234884965,0.09464954521134296,0.020973782771535582,0.04430176565008025,0.026003210272873195,0.1451578384162654,0.1307116104868914,0.11310861423220973,18690.0
2805,0.11351968054763263,0.028142232363567218,0.0,0.0019015021867275148,0.002852253280091272,0.02871268301958547,0.00893706027761932,0.09222285605628447,0.194333523483552,0.01540216771249287,0.10039931545921278,0.011409013120365089,0.03498764023578627,0.022437725803384673,0.1093363757368321,0.13880965963110858,0.09659631108575775,5259.0
2806,0.2006538618716796,0.031875766244380876,0.0,0.002043318348998774,0.0016346546791990192,0.023293829178586023,0.00858193706579485,0.09154066203514508,0.17981201471189212,0.015529219452390683,0.08418471597874949,0.009807928075194115,0.026154474867184307,0.018389865140988965,0.09072333469554557,0.12913771965672252,0.08663669799754802,2447.0
2807,0.1198517298187809,0.027182866556836903,0.0,0.004118616144975288,0.0008237232289950577,0.03480230642504119,0.01029654036243822,0.10420098846787479,0.18080724876441515,0.01688632619439868,0.0879324546952224,0.008649093904448105,0.039332784184514004,0.019357495881383854,0.09719934102141681,0.1659802306425041,0.08257825370675453,4856.0
2808,0.061767441860465115,0.019906976744186046,0.0,0.004279069767441861,0.0011162790697674418,0.038325581395348834,0.0065116279069767444,0.1121860465116279,0.18158139534883722,0.031069767441860466,0.07534883720930233,0.016372093023255815,0.03869767441860465,0.021953488372093023,0.12390697674418605,0.17246511627906977,0.09451162790697674,5375.0
2809,0.17353433835845897,0.032160804020100506,0.0,0.004020100502512563,0.0036850921273031824,0.044221105527638194,0.008375209380234505,0.10921273031825796,0.1849246231155779,0.01440536013400335,0.06867671691792294,0.005360134003350084,0.032160804020100506,0.009380234505862646,0.07939698492462312,0.1494137353433836,0.08107202680067002,2985.0
2810,0.106561191251745,0.031177291763610983,0.0,0.0018613308515588647,0.002326663564448581,0.020009306654257795,0.006514657980456026,0.09725453699395067,0.21219171707771056,0.02047463936714751,0.11400651465798045,0.007910656119125175,0.03815728245695672,0.026058631921824105,0.10190786412284783,0.11586784550953932,0.09771986970684039,2149.0
2811,0.06682734443470639,0.02081507449605609,0.0,0.0013146362839614374,0.00043821209465381246,0.02673093777388256,0.0052585451358457495,0.09706397896581946,0.20661700262927257,0.021910604732690624,0.14022787028921999,0.011174408413672217,0.04075372480280456,0.03396143733567047,0.12971078001752848,0.11086765994741454,0.08632778264680105,4564.0
2812,0.19925046845721425,0.027482823235477825,0.0,0.004996876951905059,0.0012492192379762648,0.04372267332916927,0.011242973141786383,0.1193004372267333,0.16677076826983137,0.019362898188632106,0.05871330418488445,0.008119925046845722,0.027482823235477825,0.014366021236727046,0.0637101811367895,0.15865084322298564,0.07557776389756403,1601.0
2813,0.041286922147798395,0.02448665861425277,0.00032941693203030636,0.0025255298122323485,0.0013176677281212254,0.028878884374656858,0.009004062808828374,0.07862084111123312,0.18557153837707258,0.06456571867794005,0.10135060942132426,0.014164928077303173,0.04567914790820248,0.02174151751400022,0.13846491709673878,0.1450532557373449,0.09695838366092017,9107.0
2814,0.1057253249034071,0.033368458025992274,0.0,0.0035124692658939235,0.0024587284861257463,0.03371970495258166,0.007376185458377239,0.1141552511415525,0.18616087109237794,0.01791359325605901,0.07727432384966632,0.014049877063575694,0.03723217421847559,0.02528977871443625,0.12504390586582367,0.1239901650860555,0.09272918861959958,2847.0
2815,0.03146246541942139,0.02077179162563886,9.377784029633797e-05,0.003751113611853519,0.0013128897641487317,0.026914240165048998,0.007549116143855207,0.10456229193041684,0.18680545787030525,0.035776246073052936,0.09180850565011488,0.020584235945046186,0.04820180991231772,0.022506681671121114,0.14258920617058188,0.14995076663384443,0.10535940357293572,21327.0
2816,0.15803042021139468,0.029389017788089715,0.0,0.004898169631348285,0.0018045888115493685,0.029904614591389534,0.005929363237947924,0.09280742459396751,0.18690384119618458,0.025522041763341066,0.06625418922402682,0.01211652487754576,0.042536736272235115,0.014952307295694767,0.09951018303686517,0.13611755607115236,0.09332302139726734,3879.0
2817,0.06565786098999743,0.022826365734803795,0.0,0.003590664272890485,0.0010259040779687098,0.036163118748397026,0.01231084893562452,0.1264426776096435,0.20902795588612466,0.03462426263144396,0.07822518594511413,0.01744036932546807,0.03488073865093614,0.02026160553988202,0.11695306488843293,0.14542190305206462,0.075147473711208,3899.0
2818,0.18468468468468469,0.03228228228228228,0.0,0.0045045045045045045,0.0015015015015015015,0.042042042042042045,0.006756756756756757,0.08108108108108109,0.2042042042042042,0.015015015015015015,0.05405405405405406,0.008258258258258258,0.03903903903903904,0.010510510510510511,0.09084084084084085,0.13963963963963963,0.08558558558558559,1332.0
2819,0.09379918161787851,0.023921938936103244,0.0009442870632672333,0.0025180988353792886,0.0009442870632672333,0.041863393138180674,0.00912810827824992,0.12181303116147309,0.18035882908404155,0.028328611898016998,0.07019200503619767,0.007869058860560278,0.04154863078375826,0.019830028328611898,0.11205539817437835,0.15454831602140384,0.09033679571923198,3177.0
3201,0.15399002493765587,0.020885286783042394,0.0,0.0018703241895261845,0.0006234413965087282,0.024314214463840397,0.012157107231920199,0.08572319201995013,0.19077306733167082,0.019326683291770574,0.11970074812967581,0.007481296758104738,0.027743142144638404,0.02369077306733167,0.07917705735660847,0.1546134663341646,0.07793017456359103,3208.0
3202,0.08451957295373666,0.017437722419928827,0.00017793594306049823,0.0038256227758007117,0.0014234875444839859,0.027491103202846975,0.00898576512455516,0.09395017793594305,0.17713523131672598,0.030516014234875447,0.075355871886121,0.016459074733096084,0.04083629893238434,0.02019572953736655,0.1195729537366548,0.1786476868327402,0.10346975088967972,11240.0
3203,0.09707932293395287,0.019249917026219716,0.0,0.002655160969133754,0.001659475605708596,0.029206770660471292,0.006637902422834384,0.10670428144706273,0.17225356787255228,0.03335545967474278,0.06505144374377697,0.014271490209093926,0.04065715233986061,0.01676070361765682,0.12313308994357783,0.19050779953534683,0.08081646199800863,6026.0
3204,0.1125665165779779,0.021899304134261156,0.0,0.0018419975440032747,0.0012279983626688497,0.023127302496930003,0.010642652476463364,0.0988538681948424,0.2011870650839132,0.016782644289807615,0.11318051575931232,0.0036839950880065493,0.0354072861236185,0.025583299222267705,0.09394187474416701,0.16352844862873517,0.07654523127302497,4886.0
3205,0.04614370468029005,0.022742254449571522,0.0,0.0021423862887277522,0.0023071852340145024,0.036090969017798284,0.006756756756756757,0.12986156888595912,0.2073170731707317,0.02752142386288728,0.07234673698088333,0.007251153592617007,0.049439683586025046,0.015820698747528016,0.10530652603823336,0.17748846407382993,0.09146341463414634,6068.0
3206,0.05919247353978832,0.030772246177969424,0.0,0.0027440219521756176,0.0007840062720501764,0.023520188161505293,0.00862406899255194,0.09858878871030968,0.20325362602900823,0.023520188161505293,0.09898079184633476,0.01097608780870247,0.04508036064288514,0.02528420227361819,0.1307330458643669,0.16032928263426108,0.07761662093296746,5102.0
3207,0.05036955926635642,0.021899808376676703,0.0,0.004106214070626882,0.0008212428141253764,0.027922255680262797,0.00684369011771147,0.08294552422666301,0.23405420202573227,0.03832466465918423,0.10292909937038051,0.010402408978921434,0.041883383520394196,0.02053107035313441,0.10813030385984122,0.15713112510265534,0.0917054475773337,3653.0
3208,0.08091141594977912,0.02278539874447803,0.0,0.001860032550569635,0.0009300162752848175,0.040688212043710766,0.006975122064636131,0.09951174145547548,0.21622878400372006,0.030690537084398978,0.07626133457335503,0.005115089514066497,0.0478958381771681,0.01650778888630551,0.09137409904673331,0.18298070216228784,0.0792838874680307,4301.0
3209,0.20882214922571563,0.028155795401220086,0.0,0.00328484279680901,0.0,0.03003284842796809,0.011262318160488035,0.1027686532144533,0.14969497888315345,0.02721726888784608,0.05725011731581417,0.009854528390427029,0.025340215861098078,0.018770530267480056,0.09432191459408729,0.1642421398404505,0.0689816987329892,2131.0
3210,0.04852891444031113,0.019614474129184985,0.0,0.0038890767669935745,0.0010145417653026716,0.04091985120054109,0.01301995265471762,0.11464321947920189,0.1785593506932702,0.04345620561379777,0.07659790328035171,0.015218126479540075,0.04091985120054109,0.020629015894487658,0.1303686168413933,0.1687521136286777,0.08386878593168752,5914.0
3211,0.03002577319587629,0.01945876288659794,0.0002577319587628866,0.0034793814432989693,0.0006443298969072165,0.039690721649484534,0.008376288659793814,0.11172680412371135,0.19755154639175257,0.04020618556701031,0.08221649484536082,0.020489690721649485,0.03724226804123711,0.023324742268041238,0.12371134020618557,0.1454896907216495,0.11610824742268042,7760.0
3212,0.026559118630729885,0.022230965964981312,0.0,0.004524886877828055,0.0027542789691127286,0.035608892386385996,0.008459571119417668,0.10505606925044265,0.19319299626204997,0.045839071414518984,0.08656305331497148,0.010230179028132993,0.04859335038363171,0.017902813299232736,0.11666338776313201,0.18355301987015543,0.09226834546527642,5083.0
3213,0.0674206176598521,0.025083369580977236,0.0001449905756125852,0.003334783239089459,0.0007249528780629259,0.03856749311294766,0.009279396839205452,0.084239524430912,0.1819631723937944,0.039147455415398,0.10482818616789909,0.00840945338552994,0.04552704074235175,0.021893576917500362,0.11410758300710454,0.15397999130056547,0.10134841235319704,6897.0
3214,0.1280241935483871,0.021169354838709676,0.0,0.003360215053763441,0.0013440860215053765,0.022513440860215055,0.011088709677419355,0.10416666666666667,0.15456989247311828,0.02486559139784946,0.06451612903225806,0.00571236559139785,0.03595430107526882,0.015793010752688172,0.09509408602150538,0.22143817204301075,0.09038978494623656,2976.0
3215,0.010778293019175334,0.021932573004135855,0.00012532898859506203,0.004637172578017296,0.0015039478631407445,0.030078957262814888,0.009274345156034591,0.11492668254167189,0.22095500689309439,0.04361448803108159,0.08422108033588169,0.013284872791076575,0.04148389522496553,0.015164807620002507,0.11204411580398546,0.171700714375235,0.10427371851109161,7979.0
3216,0.019691698847860085,0.014872498643602591,3.1915233140778095e-05,0.0035106756454855903,0.0008936265279417867,0.021542782370025212,0.004978776369961383,0.07889445632400345,0.190853094181853,0.029904573452909075,0.09699039351482462,0.04889413717167204,0.0552133533335461,0.028883285992404174,0.18147001563846424,0.12679922126831136,0.09657549548399451,31333.0
3217,0.09848211058908565,0.026020961329960245,0.0,0.0032526201662450307,0.0016263100831225153,0.041741958800144564,0.007589447054571739,0.09378388146006505,0.18178532706902784,0.029454282616552224,0.07679797614745211,0.007228044813877846,0.03975424647632815,0.014456089627755691,0.08402602096132997,0.20852909288037585,0.08547162992410554,5534.0
3218,0.007756748371082842,0.0196504292067432,0.0,0.003826662529734202,0.000930809804529941,0.043748060812907226,0.004343779087806391,0.10249250180990796,0.21843003412969283,0.030613300237873616,0.08191126279863481,0.03299203640500569,0.05419381528596546,0.025131864722308408,0.14179336022339437,0.1367256179542869,0.09545971662012617,9669.0
3219,0.09531405782652044,0.02572283150548355,0.0,0.001794616151545364,0.001794616151545364,0.030309072781655035,0.009770687936191427,0.11545363908275175,0.20498504486540378,0.027916251246261216,0.0707876370887338,0.005982053838484547,0.04666001994017946,0.014556331006979064,0.09850448654037887,0.17068793619142572,0.07976071784646062,5015.0
3220,0.10899928005759539,0.022318214542836574,0.0,0.005039596832253419,0.0012958963282937365,0.040316774658027354,0.012670986321094313,0.09229661627069835,0.17681785457163426,0.03844492440604751,0.0722822174226062,0.00734341252699784,0.0394528437724982,0.016990640748740102,0.09848812095032397,0.18560115190784737,0.0816414686825054,6945.0
3221,0.08613264427217916,0.019810508182601206,0.0,0.005598621877691645,0.0008613264427217916,0.03854435831180017,0.012058570198105082,0.1070198105081826,0.1776485788113695,0.04866494401378122,0.06459948320413436,0.009689922480620155,0.03316106804478897,0.016795865633074936,0.11563307493540052,0.17377260981912146,0.09000861326442722,4644.0
3222,0.030369515011547343,0.021131639722863742,0.0,0.0026558891454965356,0.003002309468822171,0.04341801385681293,0.008198614318706698,0.10646651270207852,0.20635103926096998,0.029907621247113166,0.08371824480369515,0.011316397228637413,0.04341801385681293,0.018013856812933025,0.11997690531177829,0.18198614318706696,0.09006928406466513,8660.0
4401,0.11061750333185251,0.02310084406930253,0.0,0.001776988005330964,0.002221235006663705,0.02798756108396268,0.016437139049311416,0.09595735228787206,0.16392714349178142,0.027543314082629944,0.05908485117725455,0.007107952021323856,0.03598400710795202,0.01776988005330964,0.08307418924922257,0.25055530875166593,0.07685473123056419,2251.0
4402,0.14779874213836477,0.0220125786163522,0.0,0.0037164093767867354,0.0011435105774728416,0.026300743281875358,0.010863350485991996,0.0797598627787307,0.1812464265294454,0.04030874785591767,0.05660377358490566,0.009719839908519153,0.03945111492281304,0.012292738707833047,0.11034877072612921,0.1755288736420812,0.08290451686678102,3498.0
4403,0.05193921524155137,0.026309820821047856,0.0,0.0052166024041732815,0.0011340440009072353,0.05806305284645044,0.017237468813789975,0.10591970968473577,0.1764572465411658,0.031299614425039694,0.08233159446586527,0.007257881605806305,0.0381038784304831,0.015422998412338398,0.09775459287820368,0.19845770015876615,0.08709457926967566,4409.0
4404,0.1151501959077057,0.017631693513278188,0.0,0.0021767522855899,0.0017414018284719198,0.04723552459730083,0.01784936874183718,0.11906835002176752,0.15781454070526774,0.030474531998258596,0.054201131911188506,0.00936003482803657,0.037875489769264255,0.013278188942098389,0.08598171528080105,0.21223334784501524,0.07792773182411841,4594.0
4405,0.07767112907299824,0.02639555443293761,0.0,0.004041424602172266,0.0003788835564536499,0.02753220510229856,0.006819904016165698,0.0998989643849457,0.20914372316241475,0.018186410709775197,0.11783278605708512,0.011366506693609498,0.04571861581207375,0.019954533973225563,0.12907299823187673,0.12578934074261178,0.0801970194493559,7918.0
4406,0.43210687691633815,0.04752518615856329,0.0,0.005475251861585633,0.000657030223390276,0.020367936925098553,0.004161191414805081,0.05803766973280771,0.12395970214629873,0.014235654840122645,0.0519053876478318,0.0032851511169513796,0.025405168637757335,0.01029347349978099,0.0657030223390276,0.09329829172141918,0.04358300481822164,4566.0
4407,0.08153210425937699,0.02670057215511761,0.0001589319771137953,0.004291163382072473,0.0012714558169103624,0.04243483788938334,0.017164653528289893,0.11315956770502225,0.18006993006993008,0.02431659249841068,0.06802288620470438,0.009853782581055308,0.04211697393515575,0.012078830260648443,0.09663064208518754,0.19500953591862683,0.08518753973299428,6292.0
4408,0.007971656333038087,0.02745792736935341,0.0,0.00487156775907883,0.0008857395925597874,0.027900797165633304,0.00974313551815766,0.11647475642161205,0.23427812223206376,0.02745792736935341,0.08591674047829938,0.010186005314437556,0.04162976085031001,0.01550044286979628,0.0983170947741364,0.19220549158547387,0.09920283436669619,2258.0
4409,0.045454545454545456,0.024880382775119617,0.00011961722488038278,0.006578947368421052,0.0019138755980861245,0.04425837320574163,0.009688995215311004,0.13492822966507176,0.20239234449760765,0.02368421052631579,0.08086124401913876,0.010047846889952153,0.04126794258373206,0.01602870813397129,0.10334928229665072,0.17464114832535885,0.0799043062200957,8360.0
4410,0.02143475750577367,0.016454965357967668,0.0,0.002886836027713626,0.001443418013856813,0.02569284064665127,0.009598729792147806,0.11843244803695151,0.19789260969976905,0.0308891454965358,0.09367782909930716,0.02013568129330254,0.04366339491916859,0.024177251732101616,0.13380484988452657,0.16498267898383373,0.09483256351039261,13856.0
4411,0.024138704132725505,0.02010313130558254,0.0,0.0064270233913758315,0.001270458112248711,0.038113743367461324,0.010313130558254242,0.12091771915402437,0.21246543606606383,0.02638068903669382,0.08474702937000224,0.016740153949630073,0.04102832374262013,0.021373589417831254,0.14094611762947462,0.14378596517450115,0.09124878559151035,13381.0
4412,0.036691870347576344,0.02010433151632378,0.0,0.00392708516499619,0.0008791981712678037,0.030654709571537424,0.010550378055213645,0.09970107262176894,0.18351796494929956,0.032823398393998005,0.07977258073969873,0.021511048590352265,0.04782838051696853,0.022214407127366508,0.13152804642166344,0.1727331340484145,0.10556239376355431,17061.0
4413,0.12251464400627012,0.02706047355828727,0.0,0.003300057751010643,0.001155020212853725,0.023925418694827158,0.008662651596402938,0.0952891675604323,0.18241069218711328,0.03275307317878063,0.07119874597805462,0.016582790198828478,0.047520831614553255,0.018397821961884334,0.13653988944806533,0.13026977972114512,0.0824189423314908,12121.0
4414,0.03403565640194489,0.03176661264181523,0.0,0.00453808752025932,0.00226904376012966,0.06709886547811994,0.012965964343598054,0.12447325769854133,0.20518638573743922,0.029173419773095625,0.12998379254457051,0.006482982171799027,0.04343598055105349,0.02366288492706645,0.08622366288492707,0.12350081037277147,0.07520259319286872,3085.0
4415,0.23635731664928744,0.0267639902676399,0.0,0.0038234271810914148,0.0006951685783802572,0.03267292318387209,0.013903371567605145,0.1032325338894682,0.14077163712200208,0.033715676051442475,0.046228710462287104,0.006256517205422315,0.0340632603406326,0.011817865832464372,0.08759124087591241,0.15954118873826903,0.06256517205422316,2877.0
4416,0.046413502109704644,0.024412296564195298,0.0,0.006630500301386378,0.0015069318866787222,0.04671488848704038,0.014466546112115732,0.13471971066907776,0.19288728149487644,0.02863170584689572,0.07112718505123568,0.004219409282700422,0.038276069921639545,0.019891500904159132,0.09312839059674503,0.19831223628691982,0.07866184448462929,3318.0
4417,0.05300485255692423,0.02724897349757372,0.0,0.0048525569242254575,0.0011198208286674132,0.05711086226203808,0.01269130272489735,0.1340052258305338,0.18962299365434865,0.02463605823068309,0.08174692049272117,0.010451661067562523,0.043673012318029114,0.013064576334453154,0.09518477043673013,0.1765584173198955,0.07502799552071669,2679.0
4418,0.06598016781083142,0.018306636155606407,0.0,0.003432494279176201,0.0,0.02822273073989321,0.007246376811594203,0.09687261632341723,0.20251716247139587,0.031273836765827616,0.09839816933638444,0.004958047292143402,0.03775743707093822,0.02135774218154081,0.10640732265446225,0.17581998474446986,0.10144927536231885,2622.0
4419,0.08863454884216129,0.024753792919882885,0.0,0.005589566143199361,0.0,0.031141868512110725,0.013308490817141336,0.10886345488421613,0.1820601543784935,0.019962736225712003,0.07000266169816342,0.00904977375565611,0.03593292520628161,0.015704019164226778,0.10194303965930264,0.2153313814213468,0.0777215863721054,3757.0
4420,0.05190796857463524,0.02861952861952862,0.0,0.004208754208754209,0.0030864197530864196,0.04994388327721661,0.013468013468013467,0.12037037037037036,0.19865319865319866,0.028058361391694726,0.08080808080808081,0.006172839506172839,0.03872053872053872,0.01430976430976431,0.08754208754208755,0.19135802469135801,0.08277216610549944,3564.0
4421,0.1520991052993806,0.02856159669649002,0.0,0.00653819683413627,0.00034411562284927734,0.055402615278733656,0.018926359256710254,0.0911906400550585,0.15278733654507914,0.026841018582243633,0.0653819683413627,0.004817618719889883,0.03544390915347557,0.007570543702684102,0.07536132140399174,0.2126634549208534,0.06607019958706126,2906.0
4422,0.09345255263916931,0.025670608595327372,0.0,0.00490337467551197,0.001442169022209403,0.03518892414190943,0.008653014133256417,0.12171906547447361,0.19498125180271128,0.02451687337755985,0.08566483991923854,0.00951831554658206,0.037496394577444477,0.021920969137582926,0.10441303720796077,0.14825497548312663,0.08220363426593597,3467.0
4423,0.027263207308706173,0.020438377929440654,0.0,0.004477665836131874,0.001191636875744773,0.02509659480735204,0.005813743545300256,0.09915863214530748,0.1828259849059329,0.030477015852381467,0.09345321922507493,0.03148810168634673,0.045065540028165964,0.028346513559383238,0.16534864406167624,0.1433936373812877,0.09616148485176759,27693.0
4424,0.02830327027423376,0.02287725472943247,0.0,0.0035195776506819184,0.0013198416190057193,0.032996040475142985,0.0143716087402845,0.09194896612406511,0.22202669013051768,0.023170552866989293,0.09766827980642323,0.009385540401818448,0.045314562252529694,0.022730605660654053,0.08520310896025811,0.19606980495673854,0.10309429535122452,6819.0
4425,0.1580231201612048,0.020892989712588822,0.0,0.003711952487008166,0.0008484462827447237,0.035846855445964575,0.010393466963622866,0.0957683741648107,0.17743132887899035,0.02757450418920352,0.06808781419026408,0.013469084738572489,0.03881641743557111,0.013150917382543217,0.10616184112843356,0.15325060982076572,0.07657227701771131,9429.0
4426,0.13199195171026157,0.026559356136820925,0.0,0.004024144869215292,0.0012072434607645875,0.0289738430583501,0.017706237424547282,0.09939637826961771,0.16056338028169015,0.022937625754527163,0.0635814889336016,0.008048289738430584,0.032595573440643864,0.013279678068410463,0.07806841046277666,0.23340040241448692,0.07766599597585513,2485.0
4427,0.10932203389830508,0.022598870056497175,0.0,0.002824858757062147,0.0022598870056497176,0.04350282485875706,0.01384180790960452,0.11694915254237288,0.18418079096045198,0.03418079096045198,0.06412429378531073,0.007909604519774011,0.03672316384180791,0.012429378531073447,0.07175141242937853,0.19519774011299434,0.08220338983050847,3540.0
5201,0.11739380022962112,0.02525832376578645,0.0,0.007175660160734788,0.001148105625717566,0.04305396096440873,0.010907003444316877,0.15327210103329506,0.15671641791044777,0.02870264064293915,0.06343283582089553,0.007462686567164179,0.03960964408725603,0.014351320321469576,0.12600459242250286,0.11394948335246843,0.09156142365097589,3484.0
5202,0.05196078431372549,0.020889894419306183,0.0,0.005279034690799397,0.0017345399698340874,0.03144796380090498,0.0058823529411764705,0.09479638009049773,0.1822021116138763,0.02081447963800905,0.07858220211161387,0.022850678733031673,0.04834087481146305,0.02435897435897436,0.15520361990950227,0.13310708898944193,0.12254901960784313,13260.0
5203,0.07770897832817338,0.02430340557275542,0.0,0.0018575851393188853,0.0029411764705882353,0.028328173374613002,0.0043343653250774,0.13777089783281735,0.19860681114551085,0.01764705882352941,0.14303405572755418,0.0071207430340557275,0.040092879256965946,0.025696594427244583,0.12027863777089784,0.08962848297213623,0.08065015479876161,6460.0
5204,0.16742969260954874,0.026160889470241987,0.0,0.0032701111837802484,0.0006540222367560497,0.03924133420536298,0.006540222367560497,0.11510791366906475,0.17266187050359713,0.01896664486592544,0.058207979071288427,0.011118378024852845,0.04578155657292348,0.012426422498364944,0.1092217135382603,0.12426422498364945,0.08894702419882276,1529.0
5205,0.16109913793103448,0.026400862068965518,0.0,0.0021551724137931034,0.0,0.037176724137931036,0.013469827586206896,0.13523706896551724,0.16163793103448276,0.023706896551724137,0.0625,0.011853448275862068,0.032327586206896554,0.012392241379310345,0.10560344827586207,0.14655172413793102,0.06788793103448276,1856.0
5206,0.08929692404268676,0.022598870056497175,0.00015693659761456373,0.009887005649717515,0.0026679221594475833,0.06512868801004394,0.007219083490269931,0.12884494664155682,0.19036409290646578,0.024795982423101066,0.05634023854362837,0.009259259259259259,0.04943502824858757,0.012397991211550533,0.12617702448210924,0.11409290646578782,0.09133709981167608,6372.0
5207,0.13232104121475055,0.02482525909857797,0.0,0.0031332851289467343,0.002651241262954929,0.03422511448541817,0.007471679922872981,0.11328030850807423,0.17787418655097614,0.021691973969631236,0.09568570739937335,0.006748614123885274,0.03735839961436491,0.013497228247770547,0.1012292118582791,0.13593637020968907,0.0920703784044348,4149.0
5208,0.13872832369942195,0.03227360308285164,0.0,0.009152215799614644,0.0024084778420038534,0.044797687861271675,0.009633911368015413,0.09730250481695568,0.1613680154142582,0.024084778420038536,0.07129094412331406,0.008188824662813102,0.03420038535645472,0.014932562620423893,0.09971098265895954,0.1642581888246628,0.08766859344894026,2076.0
5209,0.14308855291576675,0.02159827213822894,0.0,0.008639308855291577,0.004859611231101512,0.05777537796976242,0.013498920086393088,0.08639308855291576,0.1765658747300216,0.022138228941684664,0.07127429805615551,0.0091792656587473,0.04265658747300216,0.013498920086393088,0.10205183585313175,0.13012958963282936,0.09665226781857451,1852.0
5210,0.0625722304771339,0.021958065048703977,0.0001650982334489021,0.005613339937262671,0.003301964668978042,0.033680039623576026,0.01023609047383193,0.12002641571735183,0.1740135380551428,0.022288261515601784,0.058609872874360244,0.017005118045236915,0.05101535413571075,0.01733531451213472,0.15387155357437676,0.1335644708601618,0.11474327224698695,6057.0
