codgeo,ze2020,filosofi_measure,weight_households_2020,obs_value
72269,5208,S_HH_TAX,1442.0,49.5
72269,5208,S_DIR_TAX_DI,1442.0,-11.7
72280,5212,S_HH_TAX,880.0,72.5
72280,5212,S_DIR_TAX_DI,880.0,-14.7
72299,5212,S_HH_TAX,964.0,78.7
72299,5212,S_DIR_TAX_DI,964.0,-13.0
72300,5212,S_HH_TAX,1106.0,72.4
72300,5212,S_DIR_TAX_DI,1106.0,-13.1
72320,5212,S_HH_TAX,1002.0,77.1
72320,5212,S_DIR_TAX_DI,1002.0,-17.9
72328,5212,S_HH_TAX,1652.0,68.5
72328,5212,S_DIR_TAX_DI,1652.0,-17.1
72329,5212,S_HH_TAX,1729.0,69.5
72329,5212,S_DIR_TAX_DI,1729.0,-15.2
72344,5212,S_HH_TAX,1188.0,72.3
72344,5212,S_DIR_TAX_DI,1188.0,-14.9
72346,5212,S_HH_TAX,2097.0,67.8
72346,5212,S_DIR_TAX_DI,2097.0,-12.6
72350,5212,S_HH_TAX,1244.0,76.6
72350,5212,S_DIR_TAX_DI,1244.0,-14.2
72373,5208,S_HH_TAX,1194.0,57.5
72373,5208,S_DIR_TAX_DI,1194.0,-13.3
72386,5212,S_HH_TAX,1807.0,67.0
72386,5212,S_DIR_TAX_DI,1807.0,-17.5
73003,8413,S_HH_TAX,1738.0,73.3
73003,8413,S_DIR_TAX_DI,1738.0,-15.2
73006,8413,S_HH_TAX,2045.0,73.1
73006,8413,S_DIR_TAX_DI,2045.0,-15.0
73008,8407,S_HH_TAX,15907.0,64.2
73008,8407,S_DIR_TAX_DI,15907.0,-16.5
73010,8401,S_HH_TAX,2508.0,82.0
73010,8401,S_DIR_TAX_DI,2508.0,-16.1
73011,8413,S_HH_TAX,8970.0,65.0
73011,8413,S_DIR_TAX_DI,8970.0,-13.6
73029,8407,S_HH_TAX,2504.0,70.8
73029,8407,S_DIR_TAX_DI,2504.0,-17.4
73030,8407,S_HH_TAX,1496.0,63.6
73030,8407,S_DIR_TAX_DI,1496.0,-14.4
73031,8407,S_HH_TAX,2459.0,74.8
73031,8407,S_DIR_TAX_DI,2459.0,-16.8
73032,8413,S_HH_TAX,893.0,72.4
73032,8413,S_DIR_TAX_DI,893.0,-13.8
73043,8407,S_HH_TAX,1079.0,80.2
73043,8407,S_DIR_TAX_DI,1079.0,-14.9
73051,8407,S_HH_TAX,1965.0,74.3
73051,8407,S_DIR_TAX_DI,1965.0,-19.9
73054,8413,S_HH_TAX,3404.0,75.4
73054,8413,S_DIR_TAX_DI,3404.0,-17.4
73059,8407,S_HH_TAX,1004.0,65.9
73059,8407,S_DIR_TAX_DI,1004.0,-20.8
73064,8407,S_HH_TAX,2452.0,71.4
73064,8407,S_DIR_TAX_DI,2452.0,-17.8
73065,8407,S_HH_TAX,26221.0,70.5
73065,8407,S_DIR_TAX_DI,26221.0,-15.7
73087,8407,S_HH_TAX,3037.0,66.4
73087,8407,S_DIR_TAX_DI,3037.0,-13.5
73100,8406,S_HH_TAX,812.0,71.5
73100,8406,S_DIR_TAX_DI,812.0,-15.3
73103,8407,S_HH_TAX,1262.0,80.4
73103,8407,S_DIR_TAX_DI,1262.0,-17.4
73124,8413,S_HH_TAX,1303.0,66.1
73124,8413,S_DIR_TAX_DI,1303.0,-17.7
73128,8407,S_HH_TAX,1887.0,80.5
73128,8407,S_DIR_TAX_DI,1887.0,-17.2
73130,8413,S_HH_TAX,853.0,70.7
73130,8413,S_DIR_TAX_DI,853.0,-13.6
73137,8407,S_HH_TAX,1688.0,74.0
73137,8407,S_DIR_TAX_DI,1688.0,-18.5
73150,8413,S_HH_TAX,1759.0,79.7
73150,8413,S_DIR_TAX_DI,1759.0,-17.1
73151,8407,S_HH_TAX,1528.0,78.2
73151,8407,S_DIR_TAX_DI,1528.0,-16.7
73154,8413,S_HH_TAX,1492.0,76.0
73154,8413,S_DIR_TAX_DI,1492.0,-18.7
73155,8407,S_HH_TAX,834.0,84.4
73155,8407,S_DIR_TAX_DI,834.0,-18.1
73157,8411,S_HH_TAX,1403.0,66.3
73157,8411,S_DIR_TAX_DI,1403.0,-14.0
73171,8407,S_HH_TAX,1692.0,72.9
73171,8407,S_DIR_TAX_DI,1692.0,-12.7
73179,8407,S_HH_TAX,5377.0,69.8
73179,8407,S_DIR_TAX_DI,5377.0,-16.9
73181,8413,S_HH_TAX,1588.0,67.2
73181,8413,S_DIR_TAX_DI,1588.0,-12.0
73182,8407,S_HH_TAX,949.0,74.3
73182,8407,S_DIR_TAX_DI,949.0,-18.4
73187,8413,S_HH_TAX,1170.0,67.5
73187,8413,S_DIR_TAX_DI,1170.0,-13.2
73191,8407,S_HH_TAX,908.0,77.6
73191,8407,S_DIR_TAX_DI,908.0,-16.4
73213,8407,S_HH_TAX,4239.0,72.2
73213,8407,S_DIR_TAX_DI,4239.0,-15.5
73215,8407,S_HH_TAX,1839.0,69.0
73215,8407,S_DIR_TAX_DI,1839.0,-13.6
73222,8407,S_HH_TAX,2998.0,68.2
73222,8407,S_DIR_TAX_DI,2998.0,-17.8
73225,8407,S_HH_TAX,1195.0,73.1
73225,8407,S_DIR_TAX_DI,1195.0,-18.7
73227,8413,S_HH_TAX,1072.0,81.0
73227,8413,S_DIR_TAX_DI,1072.0,-20.7
73236,8406,S_HH_TAX,1358.0,70.6
73236,8406,S_DIR_TAX_DI,1358.0,-14.4
73248,8411,S_HH_TAX,3602.0,61.8
73248,8411,S_DIR_TAX_DI,3602.0,-15.0
73257,8413,S_HH_TAX,1659.0,80.4
73257,8413,S_DIR_TAX_DI,1659.0,-18.7
73261,8411,S_HH_TAX,1102.0,64.3
73261,8411,S_DIR_TAX_DI,1102.0,-13.3
73270,8407,S_HH_TAX,1821.0,73.3
73270,8407,S_DIR_TAX_DI,1821.0,-15.2
73285,8413,S_HH_TAX,1036.0,75.1
73285,8413,S_DIR_TAX_DI,1036.0,-16.5
73288,8407,S_HH_TAX,794.0,83.3
73288,8407,S_DIR_TAX_DI,794.0,-18.7
73290,8411,S_HH_TAX,979.0,69.9
73290,8411,S_DIR_TAX_DI,979.0,-15.0
73300,8407,S_HH_TAX,1328.0,64.6
73300,8407,S_DIR_TAX_DI,1328.0,-23.6
73303,8413,S_HH_TAX,3319.0,69.4
73303,8413,S_DIR_TAX_DI,3319.0,-13.7
73326,8407,S_HH_TAX,898.0,79.0
73326,8407,S_DIR_TAX_DI,898.0,-18.4
73328,8407,S_HH_TAX,941.0,75.0
73328,8407,S_DIR_TAX_DI,941.0,-19.9
73330,8404,S_HH_TAX,1433.0,69.0
73330,8404,S_DIR_TAX_DI,1433.0,-14.0
74002,8401,S_HH_TAX,1052.0,90.5
74002,8401,S_DIR_TAX_DI,1052.0,-15.0
74005,8415,S_HH_TAX,1869.0,87.2
74005,8415,S_DIR_TAX_DI,1869.0,-17.4
74006,8401,S_HH_TAX,865.0,94.9
74006,8401,S_DIR_TAX_DI,865.0,-14.2
74007,8416,S_HH_TAX,1092.0,84.2
74007,8416,S_DIR_TAX_DI,1092.0,-15.8
74008,8416,S_HH_TAX,2804.0,84.6
74008,8416,S_DIR_TAX_DI,2804.0,-14.1
74010,8401,S_HH_TAX,60702.0,78.3
74010,8401,S_DIR_TAX_DI,60702.0,-17.0
74012,8416,S_HH_TAX,14127.0,83.4
74012,8416,S_DIR_TAX_DI,14127.0,-13.5
74013,8415,S_HH_TAX,1005.0,82.8
74013,8415,S_DIR_TAX_DI,1005.0,-22.7
74016,8416,S_HH_TAX,1017.0,96.3
74016,8416,S_DIR_TAX_DI,1017.0,-14.5
74018,8416,S_HH_TAX,801.0,90.8
74018,8416,S_DIR_TAX_DI,801.0,-15.2
74019,8401,S_HH_TAX,1429.0,85.7
74019,8401,S_DIR_TAX_DI,1429.0,-17.9
74024,8414,S_HH_TAX,964.0,79.7
74024,8414,S_DIR_TAX_DI,964.0,-18.6
74026,8401,S_HH_TAX,2091.0,83.5
74026,8401,S_DIR_TAX_DI,2091.0,-15.5
74031,8416,S_HH_TAX,1197.0,96.6
74031,8416,S_DIR_TAX_DI,1197.0,-14.7
74040,8416,S_HH_TAX,1335.0,88.0
74040,8416,S_DIR_TAX_DI,1335.0,-16.1
74042,8414,S_HH_TAX,5563.0,85.0
74042,8414,S_DIR_TAX_DI,5563.0,-14.4
74043,8416,S_HH_TAX,2305.0,89.8
74043,8416,S_DIR_TAX_DI,2305.0,-15.0
74056,8418,S_HH_TAX,4703.0,71.8
74056,8418,S_DIR_TAX_DI,4703.0,-19.8
74067,8401,S_HH_TAX,1111.0,79.9
74067,8401,S_DIR_TAX_DI,1111.0,-16.7
74070,8416,S_HH_TAX,1201.0,93.3
74070,8416,S_DIR_TAX_DI,1201.0,-13.8
74081,8414,S_HH_TAX,7237.0,74.8
74081,8414,S_DIR_TAX_DI,7237.0,-14.0
74082,8416,S_HH_TAX,1589.0,91.2
74082,8416,S_DIR_TAX_DI,1589.0,-14.8
74083,8418,S_HH_TAX,964.0,75.4
74083,8418,S_DIR_TAX_DI,964.0,-22.1
74087,8416,S_HH_TAX,811.0,90.8
74087,8416,S_DIR_TAX_DI,811.0,-15.1
74094,8416,S_HH_TAX,2763.0,85.5
74094,8416,S_DIR_TAX_DI,2763.0,-16.1
74096,8416,S_HH_TAX,2039.0,87.2
74096,8416,S_DIR_TAX_DI,2039.0,-14.3
74103,8418,S_HH_TAX,895.0,80.7
74103,8418,S_DIR_TAX_DI,895.0,-17.9
74104,8401,S_HH_TAX,1659.0,72.2
74104,8401,S_DIR_TAX_DI,1659.0,-17.2
74105,8416,S_HH_TAX,2873.0,90.6
74105,8416,S_DIR_TAX_DI,2873.0,-14.0
74112,8401,S_HH_TAX,3602.0,88.4
74112,8401,S_DIR_TAX_DI,3602.0,-17.2
74116,8416,S_HH_TAX,802.0,92.5
74116,8416,S_DIR_TAX_DI,802.0,-16.1
74118,8416,S_HH_TAX,904.0,94.3
74118,8416,S_DIR_TAX_DI,904.0,-18.2
74119,8415,S_HH_TAX,4363.0,86.5
74119,8415,S_DIR_TAX_DI,4363.0,-19.4
74123,8401,S_HH_TAX,3480.0,66.4
74123,8401,S_DIR_TAX_DI,3480.0,-14.0
74128,8416,S_HH_TAX,1301.0,87.3
74128,8416,S_DIR_TAX_DI,1301.0,-16.5
74131,8416,S_HH_TAX,883.0,84.3
74131,8416,S_DIR_TAX_DI,883.0,-15.3
74133,8416,S_HH_TAX,4454.0,81.5
74133,8416,S_DIR_TAX_DI,4454.0,-13.7
74136,8401,S_HH_TAX,1011.0,64.9
74136,8401,S_DIR_TAX_DI,1011.0,-19.3
74137,8401,S_HH_TAX,1592.0,89.4
74137,8401,S_DIR_TAX_DI,1592.0,-16.9
74143,8418,S_HH_TAX,1664.0,81.5
74143,8418,S_DIR_TAX_DI,1664.0,-18.3
74154,8415,S_HH_TAX,1080.0,89.9
74154,8415,S_DIR_TAX_DI,1080.0,-19.9
74159,8414,S_HH_TAX,1298.0,78.1
74159,8414,S_DIR_TAX_DI,1298.0,-15.4
74163,8415,S_HH_TAX,880.0,85.8
74163,8415,S_DIR_TAX_DI,880.0,-16.7
74164,8414,S_HH_TAX,2666.0,82.5
74164,8414,S_DIR_TAX_DI,2666.0,-16.3
74169,8414,S_HH_TAX,2220.0,84.0
74169,8414,S_DIR_TAX_DI,2220.0,-15.0
74173,8418,S_HH_TAX,1570.0,60.6
74173,8418,S_DIR_TAX_DI,1570.0,-25.2
74176,8401,S_HH_TAX,844.0,72.4
74176,8401,S_DIR_TAX_DI,844.0,-25.9
74180,8416,S_HH_TAX,875.0,90.2
74180,8416,S_DIR_TAX_DI,875.0,-16.5
74183,8414,S_HH_TAX,1011.0,83.3
74183,8414,S_DIR_TAX_DI,1011.0,-17.0
74191,8415,S_HH_TAX,1315.0,72.4
74191,8415,S_DIR_TAX_DI,1315.0,-21.9
74200,8415,S_HH_TAX,1348.0,91.4
74200,8415,S_DIR_TAX_DI,1348.0,-22.6
74201,8416,S_HH_TAX,837.0,94.6
74201,8416,S_DIR_TAX_DI,837.0,-14.8
74208,8418,S_HH_TAX,4949.0,76.8
74208,8418,S_DIR_TAX_DI,4949.0,-16.2
74211,8416,S_HH_TAX,1206.0,87.2
74211,8416,S_DIR_TAX_DI,1206.0,-15.1
74213,8401,S_HH_TAX,3620.0,82.6
74213,8401,S_DIR_TAX_DI,3620.0,-17.3
74218,8415,S_HH_TAX,3112.0,85.3
74218,8415,S_DIR_TAX_DI,3112.0,-18.6
74220,8416,S_HH_TAX,3462.0,88.1
74220,8416,S_DIR_TAX_DI,3462.0,-15.2
74224,8416,S_HH_TAX,4743.0,88.5
74224,8416,S_DIR_TAX_DI,4743.0,-15.1
74225,8401,S_HH_TAX,6395.0,76.4
74225,8401,S_DIR_TAX_DI,6395.0,-14.0
74229,8416,S_HH_TAX,1433.0,84.9
74229,8416,S_DIR_TAX_DI,1433.0,-15.1
74233,8401,S_HH_TAX,940.0,85.9
74233,8401,S_DIR_TAX_DI,940.0,-15.1
74236,8418,S_HH_TAX,2863.0,76.5
74236,8418,S_DIR_TAX_DI,2863.0,-17.4
74241,8414,S_HH_TAX,1396.0,84.8
74241,8414,S_DIR_TAX_DI,1396.0,-14.2
74242,8401,S_HH_TAX,2930.0,68.6
74242,8401,S_DIR_TAX_DI,2930.0,-21.1
74243,8416,S_HH_TAX,6040.0,90.9
74243,8416,S_DIR_TAX_DI,6040.0,-14.8
74249,8415,S_HH_TAX,1024.0,88.8
74249,8415,S_DIR_TAX_DI,1024.0,-18.6
74250,8416,S_HH_TAX,2991.0,89.5
74250,8416,S_DIR_TAX_DI,2991.0,-15.0
74255,8401,S_HH_TAX,820.0,82.0
74255,8401,S_DIR_TAX_DI,820.0,-16.0
74256,8418,S_HH_TAX,8043.0,74.9
74256,8418,S_DIR_TAX_DI,8043.0,-16.5
74258,8414,S_HH_TAX,1254.0,68.7
74258,8414,S_DIR_TAX_DI,1254.0,-18.1
74263,8415,S_HH_TAX,2686.0,85.7
74263,8415,S_DIR_TAX_DI,2686.0,-16.1
74264,8414,S_HH_TAX,3493.0,82.9
74264,8414,S_DIR_TAX_DI,3493.0,-13.8
74267,8401,S_HH_TAX,1867.0,73.0
74267,8401,S_DIR_TAX_DI,1867.0,-22.4
74269,8401,S_HH_TAX,987.0,80.4
74269,8401,S_DIR_TAX_DI,987.0,-14.1
74272,8401,S_HH_TAX,2096.0,88.6
74272,8401,S_DIR_TAX_DI,2096.0,-16.4
74275,8401,S_HH_TAX,975.0,76.6
74275,8401,S_DIR_TAX_DI,975.0,-22.4
74276,8414,S_HH_TAX,1472.0,75.6
74276,8414,S_DIR_TAX_DI,1472.0,-16.0
74278,8414,S_HH_TAX,2651.0,79.8
74278,8414,S_DIR_TAX_DI,2651.0,-17.1
74280,8401,S_HH_TAX,2989.0,75.3
74280,8401,S_DIR_TAX_DI,2989.0,-15.8
74281,8415,S_HH_TAX,17252.0,76.8
74281,8415,S_DIR_TAX_DI,17252.0,-16.4
74282,8401,S_HH_TAX,3870.0,88.7
74282,8401,S_DIR_TAX_DI,3870.0,-16.5
74288,8416,S_HH_TAX,2050.0,94.6
74288,8416,S_DIR_TAX_DI,2050.0,-13.9
74289,8401,S_HH_TAX,1057.0,80.2
74289,8401,S_DIR_TAX_DI,1057.0,-15.9
74293,8416,S_HH_TAX,1589.0,88.0
74293,8416,S_DIR_TAX_DI,1589.0,-14.5
74298,8416,S_HH_TAX,3715.0,84.8
74298,8416,S_DIR_TAX_DI,3715.0,-16.2
74299,8401,S_HH_TAX,974.0,62.9
74299,8401,S_DIR_TAX_DI,974.0,-27.0
74303,8401,S_HH_TAX,1397.0,87.9
74303,8401,S_DIR_TAX_DI,1397.0,-18.9
74305,8416,S_HH_TAX,3765.0,82.8
74305,8416,S_DIR_TAX_DI,3765.0,-14.2
74309,8416,S_HH_TAX,2172.0,94.4
74309,8416,S_DIR_TAX_DI,2172.0,-14.5
74311,8416,S_HH_TAX,1983.0,86.7
74311,8416,S_DIR_TAX_DI,1983.0,-14.8
75056,1109,S_HH_TAX,1032431.0,88.8
75056,1109,S_DIR_TAX_DI,1032431.0,-29.0
76005,2815,S_HH_TAX,1422.0,81.2
76005,2815,S_DIR_TAX_DI,1422.0,-13.7
76026,2807,S_HH_TAX,1114.0,65.2
76026,2807,S_DIR_TAX_DI,1114.0,-13.6
76034,2807,S_HH_TAX,1093.0,67.6
76034,2807,S_DIR_TAX_DI,1093.0,-12.7
76057,2815,S_HH_TAX,5145.0,71.1
76057,2815,S_DIR_TAX_DI,5145.0,-12.6
76069,2815,S_HH_TAX,919.0,77.9
76069,2815,S_DIR_TAX_DI,919.0,-20.3
76095,2815,S_HH_TAX,3846.0,72.8
76095,2815,S_DIR_TAX_DI,3846.0,-21.1
76101,0058,S_HH_TAX,1353.0,54.5
76101,0058,S_DIR_TAX_DI,1353.0,-12.0
76103,2815,S_HH_TAX,3026.0,65.2
76103,2815,S_DIR_TAX_DI,3026.0,-18.7
76108,2815,S_HH_TAX,5913.0,76.4
76108,2815,S_DIR_TAX_DI,5913.0,-23.7
76114,2819,S_HH_TAX,5017.0,63.9
76114,2819,S_DIR_TAX_DI,5017.0,-10.9
76116,2815,S_HH_TAX,1538.0,81.3
76116,2815,S_DIR_TAX_DI,1538.0,-15.0
76146,2815,S_HH_TAX,1177.0,71.5
76146,2815,S_DIR_TAX_DI,1177.0,-13.5
76157,2815,S_HH_TAX,6329.0,63.2
76157,2815,S_DIR_TAX_DI,6329.0,-11.5
76159,2807,S_HH_TAX,1320.0,62.2
76159,2807,S_DIR_TAX_DI,1320.0,-13.4
76164,2819,S_HH_TAX,1861.0,66.6
76164,2819,S_DIR_TAX_DI,1861.0,-14.6
76165,2815,S_HH_TAX,4389.0,64.7
76165,2815,S_DIR_TAX_DI,4389.0,-11.6
76178,2815,S_HH_TAX,1822.0,58.2
76178,2815,S_DIR_TAX_DI,1822.0,-10.7
76192,0058,S_HH_TAX,1343.0,61.0
76192,0058,S_DIR_TAX_DI,1343.0,-14.6
76196,2813,S_HH_TAX,978.0,74.1
76196,2813,S_DIR_TAX_DI,978.0,-14.7
76212,2815,S_HH_TAX,4078.0,69.9
76212,2815,S_DIR_TAX_DI,4078.0,-12.6
76216,2815,S_HH_TAX,5009.0,69.8
76216,2815,S_DIR_TAX_DI,5009.0,-12.2
76217,2807,S_HH_TAX,14980.0,52.5
76217,2807,S_DIR_TAX_DI,14980.0,-12.6
76219,2819,S_HH_TAX,1085.0,61.6
76219,2819,S_DIR_TAX_DI,1085.0,-12.6
76222,2815,S_HH_TAX,1843.0,67.1
76222,2815,S_DIR_TAX_DI,1843.0,-14.3
76231,2815,S_HH_TAX,7254.0,63.3
76231,2815,S_DIR_TAX_DI,7254.0,-10.7
76238,2813,S_HH_TAX,1104.0,73.0
76238,2813,S_DIR_TAX_DI,1104.0,-15.4
76255,0058,S_HH_TAX,3425.0,56.1
76255,0058,S_DIR_TAX_DI,3425.0,-14.5
76258,2819,S_HH_TAX,1692.0,75.3
76258,2819,S_DIR_TAX_DI,1692.0,-14.6
76259,2813,S_HH_TAX,8802.0,56.4
76259,2813,S_DIR_TAX_DI,8802.0,-12.6
76270,2813,S_HH_TAX,1101.0,70.2
76270,2813,S_DIR_TAX_DI,1101.0,-21.2
76276,2815,S_HH_TAX,1772.0,53.2
76276,2815,S_DIR_TAX_DI,1772.0,-12.9
76281,2819,S_HH_TAX,825.0,73.6
76281,2819,S_DIR_TAX_DI,825.0,-15.1
76296,2813,S_HH_TAX,972.0,79.5
76296,2813,S_DIR_TAX_DI,972.0,-15.3
76302,2813,S_HH_TAX,1312.0,67.2
76302,2813,S_DIR_TAX_DI,1312.0,-12.9
76305,2813,S_HH_TAX,3651.0,67.9
76305,2813,S_DIR_TAX_DI,3651.0,-11.0
76312,0054,S_HH_TAX,2830.0,55.8
76312,0054,S_DIR_TAX_DI,2830.0,-11.5
76319,2815,S_HH_TAX,4033.0,69.0
76319,2815,S_DIR_TAX_DI,4033.0,-12.9
76322,2815,S_HH_TAX,12554.0,62.8
76322,2815,S_DIR_TAX_DI,12554.0,-11.5
76329,2819,S_HH_TAX,1257.0,67.7
76329,2819,S_DIR_TAX_DI,1257.0,-12.7
76341,2813,S_HH_TAX,3766.0,69.0
76341,2813,S_DIR_TAX_DI,3766.0,-11.5
76351,2813,S_HH_TAX,77455.0,66.3
76351,2813,S_DIR_TAX_DI,77455.0,-13.9
76366,2815,S_HH_TAX,1870.0,68.3
76366,2815,S_DIR_TAX_DI,1870.0,-11.5
76367,2815,S_HH_TAX,1119.0,81.2
76367,2815,S_DIR_TAX_DI,1119.0,-17.8
76377,2815,S_HH_TAX,1448.0,82.5
76377,2815,S_DIR_TAX_DI,1448.0,-20.2
76384,2819,S_HH_TAX,3949.0,66.3
76384,2819,S_DIR_TAX_DI,3949.0,-12.3
76391,2815,S_HH_TAX,958.0,76.8
76391,2815,S_DIR_TAX_DI,958.0,-16.9
76400,2807,S_HH_TAX,1004.0,55.6
76400,2807,S_DIR_TAX_DI,1004.0,-13.8
76401,2819,S_HH_TAX,1119.0,70.9
76401,2819,S_DIR_TAX_DI,1119.0,-13.6
76402,2815,S_HH_TAX,2615.0,73.7
76402,2815,S_DIR_TAX_DI,2615.0,-13.2
76410,2815,S_HH_TAX,5294.0,60.3
76410,2815,S_DIR_TAX_DI,5294.0,-10.6
76429,2815,S_HH_TAX,3565.0,70.0
76429,2815,S_DIR_TAX_DI,3565.0,-19.7
76447,2813,S_HH_TAX,7099.0,70.8
76447,2813,S_DIR_TAX_DI,7099.0,-15.2
76451,2815,S_HH_TAX,7635.0,73.7
76451,2815,S_DIR_TAX_DI,7635.0,-24.1
76452,2815,S_HH_TAX,2037.0,72.0
76452,2815,S_DIR_TAX_DI,2037.0,-14.5
76462,2807,S_HH_TAX,2295.0,51.0
76462,2807,S_DIR_TAX_DI,2295.0,-11.9
76464,2815,S_HH_TAX,890.0,83.5
76464,2815,S_DIR_TAX_DI,890.0,-17.9
76474,2815,S_HH_TAX,3045.0,69.6
76474,2815,S_DIR_TAX_DI,3045.0,-13.9
76475,2815,S_HH_TAX,2491.0,75.0
76475,2815,S_DIR_TAX_DI,2491.0,-19.6
76476,2819,S_HH_TAX,4275.0,70.0
76476,2819,S_DIR_TAX_DI,4275.0,-14.6
76481,2813,S_HH_TAX,2380.0,79.2
76481,2813,S_DIR_TAX_DI,2380.0,-19.1
76482,2807,S_HH_TAX,1465.0,64.9
76482,2807,S_DIR_TAX_DI,1465.0,-15.8
76484,2815,S_HH_TAX,4607.0,67.2
76484,2815,S_DIR_TAX_DI,4607.0,-12.1
76495,2815,S_HH_TAX,2797.0,68.3
76495,2815,S_DIR_TAX_DI,2797.0,-12.7
76497,2815,S_HH_TAX,3676.0,68.3
76497,2815,S_DIR_TAX_DI,3676.0,-12.7
76498,2815,S_HH_TAX,9902.0,71.6
76498,2815,S_DIR_TAX_DI,9902.0,-11.5
76517,2815,S_HH_TAX,1271.0,77.7
76517,2815,S_DIR_TAX_DI,1271.0,-20.2
76540,2815,S_HH_TAX,50175.0,77.1
76540,2815,S_DIR_TAX_DI,50175.0,-17.7
76552,2813,S_HH_TAX,3329.0,72.4
76552,2813,S_DIR_TAX_DI,3329.0,-25.7
76561,2815,S_HH_TAX,3600.0,65.3
76561,2815,S_DIR_TAX_DI,3600.0,-12.5
76575,2815,S_HH_TAX,10944.0,63.8
76575,2815,S_DIR_TAX_DI,10944.0,-11.2
76591,2815,S_HH_TAX,1199.0,75.2
76591,2815,S_DIR_TAX_DI,1199.0,-17.9
76599,2815,S_HH_TAX,1578.0,76.4
76599,2815,S_DIR_TAX_DI,1578.0,-14.6
76608,2815,S_HH_TAX,783.0,81.8
76608,2815,S_DIR_TAX_DI,783.0,-14.4
76618,2807,S_HH_TAX,3830.0,76.2
76618,2807,S_DIR_TAX_DI,3830.0,-13.9
76624,2807,S_HH_TAX,1711.0,59.9
76624,2807,S_DIR_TAX_DI,1711.0,-12.3
76636,2815,S_HH_TAX,978.0,70.7
76636,2815,S_DIR_TAX_DI,978.0,-14.7
76640,2815,S_HH_TAX,3612.0,66.6
76640,2815,S_DIR_TAX_DI,3612.0,-12.6
76647,2813,S_HH_TAX,1985.0,71.2
76647,2813,S_DIR_TAX_DI,1985.0,-15.7
76648,2815,S_HH_TAX,1015.0,61.1
76648,2815,S_DIR_TAX_DI,1015.0,-12.9
76655,2807,S_HH_TAX,1874.0,58.5
76655,2807,S_DIR_TAX_DI,1874.0,-14.5
76681,2815,S_HH_TAX,13142.0,67.2
76681,2815,S_DIR_TAX_DI,13142.0,-13.3
76705,2815,S_HH_TAX,952.0,69.7
76705,2815,S_DIR_TAX_DI,952.0,-14.1
76709,2815,S_HH_TAX,2201.0,64.7
76709,2815,S_DIR_TAX_DI,2201.0,-11.5
76711,0058,S_HH_TAX,2383.0,51.7
76711,0058,S_DIR_TAX_DI,2383.0,-11.0
76752,2815,S_HH_TAX,1172.0,63.6
76752,2815,S_DIR_TAX_DI,1172.0,-12.7
76758,2819,S_HH_TAX,5609.0,63.0
76758,2819,S_DIR_TAX_DI,5609.0,-12.3
77005,1107,S_HH_TAX,1244.0,91.0
77005,1107,S_DIR_TAX_DI,1244.0,-20.8
77014,1105,S_HH_TAX,6499.0,73.8
77014,1105,S_DIR_TAX_DI,6499.0,-18.3
77018,1106,S_HH_TAX,2532.0,100.4
77018,1106,S_DIR_TAX_DI,2532.0,-19.2
77037,1105,S_HH_TAX,2369.0,81.3
77037,1105,S_DIR_TAX_DI,2369.0,-23.9
77040,1108,S_HH_TAX,1356.0,74.1
77040,1108,S_DIR_TAX_DI,1356.0,-19.5
77042,1102,S_HH_TAX,1287.0,75.9
77042,1102,S_DIR_TAX_DI,1287.0,-16.3
77048,1105,S_HH_TAX,1182.0,74.9
77048,1105,S_DIR_TAX_DI,1182.0,-25.1
77051,1110,S_HH_TAX,990.0,62.4
77051,1110,S_DIR_TAX_DI,990.0,-13.3
77053,1106,S_HH_TAX,7964.0,82.4
77053,1106,S_DIR_TAX_DI,7964.0,-16.8
77055,1106,S_HH_TAX,1930.0,82.1
77055,1106,S_DIR_TAX_DI,1930.0,-14.7
77058,1106,S_HH_TAX,10385.0,97.4
77058,1106,S_DIR_TAX_DI,10385.0,-20.4
77061,1105,S_HH_TAX,983.0,66.5
77061,1105,S_DIR_TAX_DI,983.0,-14.4
77067,1104,S_HH_TAX,4205.0,82.1
77067,1104,S_DIR_TAX_DI,4205.0,-17.3
77069,1105,S_HH_TAX,856.0,67.4
77069,1105,S_DIR_TAX_DI,856.0,-25.6
77079,1105,S_HH_TAX,2625.0,72.4
77079,1105,S_DIR_TAX_DI,2625.0,-12.9
77083,1106,S_HH_TAX,9198.0,83.5
77083,1106,S_DIR_TAX_DI,9198.0,-17.4
77085,1106,S_HH_TAX,1392.0,96.3
77085,1106,S_DIR_TAX_DI,1392.0,-18.0
77088,1105,S_HH_TAX,927.0,77.7
77088,1105,S_DIR_TAX_DI,927.0,-14.8
77096,1105,S_HH_TAX,1031.0,81.6
77096,1105,S_DIR_TAX_DI,1031.0,-21.9
77099,1105,S_HH_TAX,1352.0,68.7
77099,1105,S_DIR_TAX_DI,1352.0,-14.1
77100,1108,S_HH_TAX,1720.0,77.2
77100,1108,S_DIR_TAX_DI,1720.0,-16.6
77107,1108,S_HH_TAX,1335.0,86.6
77107,1108,S_DIR_TAX_DI,1335.0,-17.6
77108,1106,S_HH_TAX,21932.0,81.7
77108,1106,S_DIR_TAX_DI,21932.0,-17.0
77111,1106,S_HH_TAX,2677.0,93.5
77111,1106,S_DIR_TAX_DI,2677.0,-20.1
77114,1106,S_HH_TAX,1424.0,88.2
77114,1106,S_DIR_TAX_DI,1424.0,-19.5
