codgeo,ze2020,libze2020,population_2022_total
35059,5315,Rennes,4603
68251,4405,Colmar,819
40231,7510,Dax,1228
54274,4412,Nancy,9362
25020,2714,Montbéliard,891
32167,7604,Auch,318
19020,7531,Tulle,115
32169,7604,Auch,147
25375,2706,Besançon,669
18114,2402,Bourges,216
45087,2407,Gien,3152
29004,5314,Quimperlé,5707
27560,2808,Évreux,244
25093,2714,Montbéliard,76
71292,2707,Chalon-sur-Saône,1311
07277,8402,Aubenas,148
47001,7501,Agen,32193
95598,1112,Roissy,18068
45147,2410,Orléans,21664
38169,8409,Grenoble,22471
87006,7527,Saint-Junien,240
43116,8419,Le Puy-en-Velay,61
66072,7620,Perpignan,455
80771,3220,Saint-Quentin,30
63390,8408,Clermont-Ferrand,387
60328,0054,Beauvais,297
54075,4417,Saint-Dié-des-Vosges,114
24326,7529,Sarlat-la-Canéda,198
38066,8433,Vienne-Annonay,169
42310,8433,Vienne-Annonay,143
64266,7522,Pau,230
25175,2715,Pontarlier,91
14578,2811,Honfleur Pont-Audemer,1313
63470,8408,Clermont-Ferrand,4779
80692,3201,Abbeville,1014
84043,0053,Avignon,8888
09075,7612,Foix-Pamiers,286
09041,7622,Saint-Gaudens,202
01274,8425,Oyonnax,623
93074,1109,Paris,7743
10410,4425,Troyes,105
91293,1104,Évry-Courcouronnes,876
06057,9315,Nice,2563
02227,3209,Château-Thierry,123
50456,2802,Avranches,548
57667,4416,Saint-Avold,765
97211,0203,Le Nord-Atlantique,508
80568,3220,Saint-Quentin,359
64034,7521,Oloron-Sainte-Marie,328
52104,4427,Vitry-le-François Saint-Dizier,1013
68110,4422,Sélestat,795
66118,7620,Perpignan,328
21374,2704,Beaune,175
51060,4427,Vitry-le-François Saint-Dizier,156
57398,4416,Saint-Avold,506
55461,4424,Thionville,443
50036,2816,Saint-Lô,428
67248,4423,Strasbourg,1767
61407,2809,Flers,681
59102,3208,Cambrai,450
61082,0051,Alençon,84
67178,4420,Sarreguemines,286
51165,4415,Romilly-sur-Seine,1006
65037,7624,Tarbes-Lourdes,84
64224,7521,Oloron-Sainte-Marie,617
57569,4424,Thionville,337
51183,4413,Reims,1262
62259,3203,Arras,1929
32111,7604,Auch,46
46167,7607,Cahors,108
21252,2709,Châtillon-Montbard,76
45217,2411,Pithiviers,175
54003,4412,Nancy,90
70531,2706,Besançon,101
88020,4412,Nancy,191
48181,7613,Mende,58
60359,0054,Beauvais,202
48007,7613,Mende,51
09145,7612,Foix-Pamiers,253
73256,8411,La Maurienne,302
52012,4427,Vitry-le-François Saint-Dizier,29
62325,3219,Saint-Omer,942
50541,2810,Granville,1451
58059,0060,Nevers,4701
44082,5216,Nantes,5593
14168,2816,Saint-Lô,206
62520,3205,Béthune,2332
2A360,9401,Ajaccio,128
56005,5318,Vannes,2272
42318,8428,Saint-Étienne,1461
46239,7619,Nord-du-Lot,208
54043,4412,Nancy,1443
45173,2410,Orléans,4636
97212,0201,Le Centre-Atlantique,9752
29233,5314,Quimperlé,12444
76498,2815,Rouen,21935
38563,8435,Voiron,21604
33122,7505,Bordeaux,16757
34003,7601,Agde-Pézenas,29612
67502,4409,Haguenau,218
55345,4421,Sedan,99
52304,4404,Chaumont,49
71553,2708,Charolais,279
53041,5221,Segré-en-Anjou Bleu,276
71368,2701,Autun,287
62060,3204,Berck,2549
60003,0054,Beauvais,510
71414,2701,Autun,434
62784,3203,Arras,761
73162,8413,La Tarentaise,664
67492,4423,Strasbourg,655
83113,9311,Manosque,2399
14684,2804,Caen,248
12197,7602,Albi,1940
14246,2804,Caen,851
16191,7502,Angoulême,188
27460,2803,Bernay,206
25194,2714,Montbéliard,120
24412,7529,Sarlat-la-Canéda,893
07030,8402,Aubenas,202
14375,2804,Caen,160
28289,0057,Dreux,224
12177,7621,Rodez,1027
03106,8423,Montluçon,1317
03110,8432,Vichy,973
53045,5211,Laval,674
76621,2815,Rouen,1171
02667,3221,Soissons,197
02068,3214,Laon,81
01175,0059,Mâcon,782
40115,7510,Dax,276
50453,2802,Avranches,785
51378,4406,Épernay,346
51097,4402,Châlons-en-Champagne,184
38303,8409,Grenoble,648
23238,7511,Guéret,368
70153,2718,Vesoul,97
54277,4410,Metz,369
40278,7513,La Teste-de-Buch,982
59665,3213,Dunkerque,301
47008,7518,Marmande,109
23010,7511,Guéret,117
51181,4413,Reims,395
58056,0060,Nevers,285
31166,7625,Toulouse,305
27095,2803,Bernay,671
32243,7604,Auch,266
39163,2716,Saint-Claude,117
39446,2713,Lons-le-Saunier,245
82133,7615,Montauban,91
2A203,9401,Ajaccio,96
80169,3201,Abbeville,61
78285,1115,Versailles-Saint-Quentin,539
10348,4415,Romilly-sur-Seine,231
50473,2816,Saint-Lô,378
09252,7608,Carcassonne-Limoux,85
51485,4402,Châlons-en-Champagne,574
51234,4415,Romilly-sur-Seine,644
21082,2709,Châtillon-Montbard,55
33192,7505,Bordeaux,26186
92024,1109,Paris,65102
33162,7505,Bordeaux,24436
10018,4425,Troyes,934
63236,8408,Clermont-Ferrand,1200
62609,3203,Arras,1626
87048,7517,Limoges,5208
42308,8428,Saint-Étienne,771
71093,2712,Dole,641
56222,5312,Pontivy-Loudéac,2860
58186,0060,Nevers,57
63132,8417,Le Livradois,1301
63338,8423,Montluçon,3484
58001,0060,Nevers,160
78620,1115,Versailles-Saint-Quentin,1176
38524,8409,Grenoble,8314
43164,8419,Le Puy-en-Velay,477
51658,4427,Vitry-le-François Saint-Dizier,104
46072,7607,Cahors,303
76192,0058,La Vallée de la Bresle-Vimeu,2592
65081,7624,Tarbes-Lourdes,137
64443,7522,Pau,920
64521,7522,Pau,601
62899,3206,Boulogne-sur-Mer,847
32234,7625,Toulouse,349
72255,5212,Le Mans,791
46258,7607,Cahors,172
60664,0054,Beauvais,444
63257,8408,Clermont-Ferrand,862
09131,7612,Foix-Pamiers,146
78193,1115,Versailles-Saint-Quentin,1003
87191,7517,Limoges,2045
09194,7612,Foix-Pamiers,3106
05084,9310,Gap,481
03217,8423,Montluçon,753
02255,3221,Soissons,159
02526,3214,Laon,107
10165,4425,Troyes,339
57412,4410,Metz,4017
34067,7603,Alès-Le Vigan,1583
09305,7612,Foix-Pamiers,342
24347,7504,Bergerac,139
80425,3202,Amiens,107
54022,4410,Metz,561
57349,4412,Nancy,139
19172,7531,Tulle,116
80049,3202,Amiens,153
65330,7624,Tarbes-Lourdes,230
27474,2815,Rouen,1118
32048,7604,Auch,91
63447,8423,Montluçon,66
79018,7520,Niort,165
55449,4426,Verdun,282
34280,7616,Montpellier,620
08320,4413,Reims,531
27126,2811,Honfleur Pont-Audemer,1097
81146,7602,Albi,239
61421,2809,Flers,640
80749,3202,Amiens,323
32041,7604,Auch,159
79167,7530,Thouars,220
74102,8401,Annecy,1459
32012,7604,Auch,1127
59583,3217,Maubeuge,476
76738,2815,Rouen,770
37040,2406,Chinon,253
34001,7606,Béziers,1824
34011,7616,Montpellier,104
22333,5307,Lamballe-Armor,755
28210,2403,Chartres,235
22161,5306,Guingamp,2769
21688,2704,Beaune,115
24553,7523,Périgueux,1757
27299,2808,Évreux,4016
30152,7603,Alès-Le Vigan,2107
19056,7531,Tulle,411
29145,5313,Quimper,860
97120,0104,Région Pointoise,14855
16106,7527,Saint-Junien,2726
02477,3221,Soissons,945
47231,7518,Marmande,183
53013,5215,Mayenne,555
63101,8423,Montluçon,67
60565,0054,Beauvais,512
43141,8420,Les Sources de la Loire,1136
02043,3221,Soissons,62
70092,2706,Besançon,180
54002,4410,Metz,237
71212,2710,Creusot-Montceau,1407
59198,3217,Maubeuge,229
39140,2713,Lons-le-Saunier,39
50379,2802,Avranches,166
68217,4411,Mulhouse,1612
12028,7611,Figeac-Villefranche,515
95229,1112,Roissy,9789
57436,4412,Nancy,131
34214,7606,Béziers,1214
37264,2413,Tours,1339
71078,2707,Chalon-sur-Saône,147
65228,7624,Tarbes-Lourdes,121
65296,7624,Tarbes-Lourdes,424
11079,7608,Carcassonne-Limoux,220
64460,7521,Oloron-Sainte-Marie,405
44029,5216,Nantes,7158
38392,8406,Bourgoin-Jallieu,605
34222,7616,Montpellier,644
60458,0054,Beauvais,304
42049,8426,Roanne,680
88076,4407,Épinal,411
81161,7602,Albi,113
31485,7625,Toulouse,120
26062,8431,Valence,31
88013,4412,Nancy,91
24335,7504,Bergerac,2515
54339,4412,Nancy,7818
77524,1110,Provins,521
84017,9305,Carpentras,3077
07336,8402,Aubenas,223
16358,7502,Angoulême,7556
39389,2713,Lons-le-Saunier,597
23131,0063,Ussel,661
83108,9303,Brignoles,2199
03304,8432,Vichy,2269
10378,4425,Troyes,68
08067,4421,Sedan,1093
34276,7616,Montpellier,4869
54059,4412,Nancy,752
09060,7612,Foix-Pamiers,789
38232,8421,Lyon,665
25022,2714,Montbéliard,1491
59348,3222,Valenciennes,1464
85248,5207,Fontenay-le-Comte,421
50431,2816,Saint-Lô,1064
47169,7501,Agen,1199
38089,8406,Bourgoin-Jallieu,226
47319,7518,Marmande,109
42219,8412,La Plaine du Forez,1032
89313,2702,Auxerre,430
73314,8407,Chambéry,264
37230,2413,Tours,975
31249,7625,Toulouse,1229
22107,5303,Carhaix-Plouguer,1237
34020,7617,Narbonne,353
31002,7625,Toulouse,240
19024,7531,Tulle,487
37210,2406,Chinon,848
34266,7616,Montpellier,532
35181,5317,Saint-Malo,1499
30054,7603,Alès-Le Vigan,299
29083,5313,Quimper,280
38141,8406,Bourgoin-Jallieu,785
34262,7616,Montpellier,273
77316,1105,Fontainebleau-Nemours,12576
30202,7605,Bagnols-sur-Cèze,10759
78490,1115,Versailles-Saint-Quentin,31971
92033,1109,Paris,17705
92078,1109,Paris,25566
13110,9301,Aix-en-Provence,10933
67345,4409,Haguenau,3878
28391,2410,Orléans,2620
74010,8401,Annecy,131272
35093,5317,Saint-Malo,10407
51229,4402,Châlons-en-Champagne,123
64069,7521,Oloron-Sainte-Marie,225
45266,2410,Orléans,205
70010,2718,Vesoul,98
70499,2718,Vesoul,101
67410,4423,Strasbourg,640
63347,8432,Vichy,463
76419,2815,Rouen,151
66113,7620,Perpignan,179
40030,7519,Mont-de-Marsan,53
52127,4404,Chaumont,78
50563,2816,Saint-Lô,283
81141,7602,Albi,161
37252,2413,Tours,391
63093,8408,Clermont-Ferrand,1161
10312,4425,Troyes,177
60665,3210,Compiègne,2776
21175,2711,Dijon,180
58153,2703,Avallon,68
51602,4427,Vitry-le-François Saint-Dizier,61
88482,4407,Épinal,55
18080,2402,Bourges,144
42030,8412,La Plaine du Forez,542
51143,4402,Châlons-en-Champagne,62
31551,7625,Toulouse,596
67324,4409,Haguenau,4372
23244,7511,Guéret,570
21422,2709,Châtillon-Montbard,130
90059,2705,Belfort,234
77070,1102,Coulommiers,1557
59118,3208,Cambrai,2437
53169,5211,Laval,406
40069,7519,Mont-de-Marsan,424
22059,5316,Saint-Brieuc,1382
76600,2813,Le Havre,1699
42145,8426,Roanne,1100
78420,1115,Versailles-Saint-Quentin,2790
70198,2706,Besançon,1248
34336,7606,Béziers,4283
39237,2715,Pontarlier,59
41276,2401,Blois,2558
03274,8432,Vichy,321
35031,5315,Rennes,4602
10161,4425,Troyes,50
08194,4421,Sedan,824
80521,3220,Saint-Quentin,223
02820,3220,Saint-Quentin,1682
63275,8410,Issoire,912
77157,1107,Meaux,330
57524,4419,Sarrebourg,128
84075,9305,Carpentras,453
57390,4420,Sarreguemines,1427
46189,7619,Nord-du-Lot,487
80244,3201,Abbeville,170
76243,2815,Rouen,293
60044,3211,Creil,1639
88356,4417,Saint-Dié-des-Vosges,302
88003,4407,Épinal,61
32331,7604,Auch,1217
62255,3206,Boulogne-sur-Mer,802
24160,7523,Périgueux,583
16070,7527,Saint-Junien,1564
45092,2409,Montargis,1504
27123,2808,Évreux,490
19281,7531,Tulle,74
25136,2706,Besançon,513
14709,2804,Caen,348
11046,7608,Carcassonne-Limoux,55
34046,7610,Castres-Mazamet,51
27355,0057,Dreux,2640
34098,7610,Castres-Mazamet,147
29143,5313,Quimper,1010
21485,2711,Dijon,2508
77058,1106,Marne-la-Vallée,26334
97229,0202,Le Centre agglomération,19342
41194,2412,Romorantin-Lanthenay,18377
94011,1109,Paris,18340
37261,2413,Tours,138668
37156,2413,Tours,11261
38229,8409,Grenoble,18790
67010,4422,Sélestat,1759
52053,4404,Chaumont,67
46271,7619,Nord-du-Lot,411
51051,4413,Reims,263
52479,4427,Vitry-le-François Saint-Dizier,648
31260,7622,Saint-Gaudens,95
73298,8413,La Tarentaise,905
57061,4408,Forbach,1133
68243,4418,Saint-Louis,136
67464,4422,Sélestat,974
70206,2705,Belfort,578
50195,2818,Vire Normandie,268
41179,2404,Châteaudun,198
59353,3217,Maubeuge,297
52495,4427,Vitry-le-François Saint-Dizier,83
80404,3220,Saint-Quentin,144
54020,4412,Nancy,442
2A270,9401,Ajaccio,351
09143,7612,Foix-Pamiers,38
54047,4412,Nancy,270
76074,2815,Rouen,50
88242,4404,Chaumont,43
21091,2704,Beaune,50
65445,7624,Tarbes-Lourdes,225
34113,7616,Montpellier,6559
80561,3202,Amiens,5978
57628,4420,Sarreguemines,4386
52284,4427,Vitry-le-François Saint-Dizier,88
2B084,9403,Calvi,249
30263,7603,Alès-Le Vigan,3739
44094,5216,Nantes,3393
81306,7602,Albi,828
59449,3216,Lille,8390
67429,4423,Strasbourg,612
76482,2807,Dieppe-Caux maritime,3218
50407,2802,Avranches,968
55157,4426,Verdun,51
14290,2804,Caen,803
10180,4427,Vitry-le-François Saint-Dizier,96
04207,9307,Digne-les-Bains,101
10418,4425,Troyes,203
17385,7526,Royan,6665
22194,5308,Lannion,3649
72180,0051,Alençon,5080
17275,7528,Saintes,799
08026,4403,Charleville-Mézières,306
56019,5312,Pontivy-Loudéac,324
22063,5306,Guingamp,552
02712,3209,Château-Thierry,137
02012,3221,Soissons,81
07222,8420,Les Sources de la Loire,217
46309,7619,Nord-du-Lot,3199
03281,8432,Vichy,388
01092,8405,Bourg-en-Bresse,1675
02758,3221,Soissons,2019
40261,7510,Dax,2946
71482,2710,Creusot-Montceau,832
51592,4406,Épernay,302
24352,7523,Périgueux,3770
36141,2405,Châteauroux,1657
79059,7506,Bressuire,734
27422,2817,Vernon-Gisors,864
66168,7620,Perpignan,3395
88035,4417,Saint-Dié-des-Vosges,144
51116,4415,Romilly-sur-Seine,296
38117,8435,Voiron,619
21606,2704,Beaune,1783
52442,4427,Vitry-le-François Saint-Dizier,351
59604,3208,Cambrai,808
47240,7532,Villeneuve-sur-Lot,266
58269,0060,Nevers,418
73052,8407,Chambéry,143
63014,8408,Clermont-Ferrand,10273
49301,5206,Cholet,25764
67437,4419,Sarrebourg,11323
13108,0052,Arles,15525
13077,9313,Martigues-Salon,16138
83148,9308,Draguignan,12712
71076,2707,Chalon-sur-Saône,44592
94004,1109,Paris,17335
72181,5212,Le Mans,145182
95476,1101,Cergy-Vexin,17471
89255,2717,Sens,1080
09142,7612,Foix-Pamiers,124
57136,4424,Thionville,592
52494,4404,Chaumont,217
54282,4424,Thionville,154
59521,3208,Cambrai,416
32090,7625,Toulouse,335
65046,7624,Tarbes-Lourdes,99
70061,2705,Belfort,84
64220,7521,Oloron-Sainte-Marie,488
67181,4423,Strasbourg,278
51495,4415,Romilly-sur-Seine,75
37197,2406,Chinon,526
43022,8410,Issoire,263
41004,2414,Vendôme,269
39532,2713,Lons-le-Saunier,36
66075,7620,Perpignan,149
43118,8419,Le Puy-en-Velay,255
51398,4406,Épernay,192
59089,3213,Dunkerque,1425
54450,4417,Saint-Dié-des-Vosges,152
45023,2407,Gien,106
71480,2701,Autun,604
32037,7604,Auch,125
45167,2410,Orléans,1754
38253,8409,Grenoble,1920
91359,1104,Évry-Courcouronnes,2804
76565,2807,Dieppe-Caux maritime,1215
62433,3204,Berck,79
44044,0062,Redon,1072
57104,4424,Thionville,1159
45122,2407,Gien,1454
34033,7616,Montpellier,2178
76235,2807,Dieppe-Caux maritime,1973
81257,7602,Albi,6575
74314,8416,Le Genevois Français,1698
2B327,9402,Bastia,179
19245,7531,Tulle,132
31331,7625,Toulouse,295
25222,2706,Besançon,1648
14559,2818,Vire Normandie,221
14137,2804,Caen,3266
14159,2804,Caen,234
04072,9307,Digne-les-Bains,113
12103,7621,Rodez,281
15053,8429,Saint-Flour,428
17307,7526,Royan,1413
29032,5313,Quimper,2152
04222,9307,Digne-les-Bains,345
52101,4404,Chaumont,39
80487,3220,Saint-Quentin,72
16393,7502,Angoulême,2862
03308,8423,Montluçon,150
80429,3202,Amiens,192
80302,3202,Amiens,173
87096,7517,Limoges,842
07345,8431,Valence,932
72188,0051,Alençon,159
77456,1110,Provins,844
27187,2815,Rouen,351
79269,7520,Niort,418
24493,7523,Périgueux,94
72064,5208,La Ferté-Bernard,517
80037,3202,Amiens,167
23171,7511,Guéret,103
09234,7612,Foix-Pamiers,124
10197,4425,Troyes,160
87081,7517,Limoges,1112
10361,4425,Troyes,254
64088,7522,Pau,313
30300,7618,Nîmes,550
67527,4423,Strasbourg,360
58227,0056,Cosne-Cours-sur-Loire,1211
81151,7610,Castres-Mazamet,135
66064,7620,Perpignan,418
56014,5309,Lorient,1558
02016,3220,Saint-Quentin,211
68235,4405,Colmar,1169
86174,7508,Châtellerault,5954
89159,2703,Avallon,392
01110,8404,Belley,164
77527,1106,Marne-la-Vallée,573
29051,5313,Quimper,8576
08186,4421,Sedan,51
84022,0064,Valréas,256
39184,2716,Saint-Claude,193
23123,7511,Guéret,181
33482,7514,Langon,271
59194,3222,Valenciennes,1290
43032,8419,Le Puy-en-Velay,1722
48017,7613,Mende,1069
29171,5313,Quimper,3877
63370,8408,Clermont-Ferrand,363
53043,5215,Mayenne,584
64086,7503,Bayonne,1133
72375,5208,La Ferté-Bernard,517
64187,7521,Oloron-Sainte-Marie,245
70579,2714,Montbéliard,417
60152,3211,Creil,245
61360,0051,Alençon,87
45237,2411,Pithiviers,129
45326,2410,Orléans,383
58276,2708,Charolais,223
76224,2813,Le Havre,985
46107,7607,Cahors,179
39349,2713,Lons-le-Saunier,484
70105,2718,Vesoul,146
76087,2819,Yvetot-Vallée du Commerce,709
02722,3221,Soissons,28667
91272,1113,Saclay,22578
26057,8427,Romans-sur-Isère,9777
93047,1109,Paris,28257
71153,2710,Creusot-Montceau,20536
45208,2409,Montargis,14819
59009,3216,Lille,62342
05151,9302,Briançon,1122
62347,3203,Arras,126
25133,2706,Besançon,2025
81143,7610,Castres-Mazamet,774
76458,2807,Dieppe-Caux maritime,126
01050,0059,Mâcon,390
58025,0060,Nevers,161
05167,9310,Gap,84
77178,1105,Fontainebleau-Nemours,498
88376,4404,Chaumont,295
09073,7612,Foix-Pamiers,209
40004,7503,Bayonne,2241
34139,7606,Béziers,1483
70044,2718,Vesoul,402
85187,5213,Les Herbiers-Montaigu,861
44018,5216,Nantes,8281
79208,7506,Bressuire,1113
53172,5211,Laval,394
10367,4415,Romilly-sur-Seine,681
87065,7517,Limoges,6174
08205,4403,Charleville-Mézières,68
54451,4424,Thionville,3811
41067,2401,Blois,2830
47217,7501,Agen,903
18128,2402,Bourges,171
14009,2804,Caen,1373
14090,2804,Caen,816
16073,7502,Angoulême,1799
13084,9301,Aix-en-Provence,5355
42067,8433,Vienne-Annonay,295
18191,2402,Bourges,175
21460,2709,Châtillon-Montbard,59
36090,2405,Châteauroux,119
25041,2715,Pontarlier,378
33008,7514,Langon,591
28052,2403,Chartres,737
26291,8431,Valence,83
51420,4427,Vitry-le-François Saint-Dizier,76
15199,8429,Saint-Flour,71
24279,7504,Bergerac,61
43031,8419,Le Puy-en-Velay,129
71524,0059,Mâcon,178
76171,2815,Rouen,143
14134,2804,Caen,189
25590,2706,Besançon,78
68052,4411,Mulhouse,185
73258,8411,La Maurienne,692
61118,0051,Alençon,112
77118,1112,Roissy,12381
25031,2714,Montbéliard,14009
38544,8433,Vienne-Annonay,31555
49125,5220,Saumur,11227
03321,8424,Moulins,12670
37214,2413,Tours,16766
11001,7608,Carcassonne-Limoux,536
11367,7608,Carcassonne-Limoux,909
08503,4403,Charleville-Mézières,121
24026,7523,Périgueux,4365
02144,3220,Saint-Quentin,144
19288,7507,Brive-la-Gaillarde,1243
82168,7609,Castelsarrasin-Moissac,311
01415,8404,Belley,514
24550,7523,Périgueux,1267
01155,8404,Belley,143
14409,2804,Caen,2222
35152,5315,Rennes,8987
80416,3202,Amiens,762
59528,3208,Cambrai,1563
89201,2702,Auxerre,1789
51204,4406,Épernay,1329
41140,2412,Romorantin-Lanthenay,722
27347,2808,Évreux,776
27401,2808,Évreux,197
70234,2718,Vesoul,219
27361,2811,Honfleur Pont-Audemer,404
77115,1105,Fontainebleau-Nemours,504
73149,8404,Belley,290
86098,7524,Poitiers,144
10356,4415,Romilly-sur-Seine,326
03143,8423,Montluçon,91
97201,0203,Le Nord-Atlantique,1693
02166,3209,Château-Thierry,358
02594,3221,Soissons,125
08255,4421,Sedan,219
07266,8402,Aubenas,116
35310,5305,Fougères,1565
56184,5318,Vannes,8081
57057,4410,Metz,614
22152,5308,Lannion,1263
41182,2401,Blois,280
43110,8410,Issoire,828
71022,2708,Charolais,627
47244,7518,Marmande,383
31196,7622,Saint-Gaudens,239
57691,4416,Saint-Avold,82
68038,4405,Colmar,1192
71303,2713,Lons-le-Saunier,496
55088,4412,Nancy,157
36019,2405,Châteauroux,320
32143,7604,Auch,245
43050,8410,Issoire,130
62768,3204,Berck,106
08240,4413,Reims,164
86140,7524,Poitiers,2261
14163,2804,Caen,391
33448,7505,Bordeaux,3361
55171,4426,Verdun,262
50165,2810,Granville,3133
08188,4403,Charleville-Mézières,969
45178,2409,Montargis,1394
08018,4421,Sedan,79
56137,5318,Vannes,3342
29181,5302,Brest,3062
15167,8403,Aurillac,110
33076,7514,Langon,826
32117,7604,Auch,857
18053,0060,Nevers,287
02542,3220,Saint-Quentin,78
19018,7531,Tulle,152
45226,2410,Orléans,1365
32445,7624,Tarbes-Lourdes,149
12111,7621,Rodez,478
27390,0057,Dreux,1117
16131,7527,Saint-Junien,509
29017,5302,Brest,867
25401,2706,Besançon,28
87007,7517,Limoges,199
50443,2802,Avranches,512
21298,2709,Châtillon-Montbard,104
66017,7620,Perpignan,6203
17184,7525,Rochefort,598
31199,7622,Saint-Gaudens,188
55361,4426,Verdun,138
23200,7517,Limoges,160
24216,7523,Périgueux,148
16380,7509,Cognac,427
19262,7531,Tulle,143
89019,2702,Auxerre,150
52022,4404,Chaumont,185
03256,8423,Montluçon,213
63169,8410,Issoire,17
11311,7617,Narbonne,264
55445,4424,Thionville,193
80395,3202,Amiens,275
02204,3217,Maubeuge,63
81279,7615,Montauban,257
01184,8405,Bourg-en-Bresse,754
05159,9310,Gap,81
02775,3220,Saint-Quentin,926
02748,3209,Château-Thierry,948
25056,2706,Besançon,120057
95127,1101,Cergy-Vexin,69578
88413,4417,Saint-Dié-des-Vosges,19324
