ZE2020,year,month,sitadel_monthly_surface_autorisee,sitadel_monthly_surface_commencee
8413,2016,3,2150,1739
8414,2016,3,3911,5230
8415,2016,3,1430,123
8416,2016,3,4540,980
8417,2016,3,9181,989
8418,2016,3,2366,2214
8419,2016,3,18637,7041
8420,2016,3,6051,2914
8421,2016,3,49022,76313
8422,2016,3,5746,337
8423,2016,3,7546,2325
8424,2016,3,11381,464
8425,2016,3,6185,1315
8426,2016,3,15671,5311
8427,2016,3,3820,3122
8428,2016,3,17103,11473
8429,2016,3,11166,10122
8430,2016,3,4248,9976
8431,2016,3,14008,9945
8432,2016,3,16181,5853
8433,2016,3,18616,3818
8434,2016,3,17422,1986
8435,2016,3,13058,17523
9301,2016,3,13671,4530
9302,2016,3,651,0
9303,2016,3,15960,967
9304,2016,3,1107,2652
9305,2016,3,5183,2346
9306,2016,3,4736,3311
9307,2016,3,6579,5459
9308,2016,3,376,1232
9309,2016,3,7025,1973
9310,2016,3,9908,1282
9311,2016,3,1925,2035
9312,2016,3,22963,27365
9313,2016,3,4012,5412
9314,2016,3,151,0
9315,2016,3,5873,4215
9316,2016,3,3084,1683
9317,2016,3,394,7802
9318,2016,3,19934,9795
9401,2016,3,60,9740
9402,2016,3,856,548
9403,2016,3,3524,0
9404,2016,3,834,59
9405,2016,3,146,665
9406,2016,3,1475,262
9407,2016,3,113,242
0051,2016,4,9746,5821
0052,2016,4,1492,972
0053,2016,4,32681,13731
0054,2016,4,7930,2085
0055,2016,4,1962,441
0056,2016,4,2061,3924
0057,2016,4,7795,1634
0058,2016,4,1488,3774
0059,2016,4,3167,917
0060,2016,4,10992,7971
0061,2016,4,8938,4346
0062,2016,4,2967,905
0063,2016,4,10343,11424
0064,2016,4,10472,795
0101,2016,4,0,0
0102,2016,4,4923,53
0103,2016,4,591,0
0104,2016,4,7366,7241
0105,2016,4,1187,281
0201,2016,4,1304,128
0202,2016,4,376,375
0203,2016,4,0,50
0204,2016,4,2723,0
0205,2016,4,146,115
0206,2016,4,2165,0
0301,2016,4,970,227
0302,2016,4,0,116
0303,2016,4,0,0
0401,2016,4,971,935
0402,2016,4,14496,200
0403,2016,4,5001,4768
0404,2016,4,21363,2448
0601,2016,4,5168,454
1101,2016,4,5097,3494
1102,2016,4,788,625
1103,2016,4,5788,2804
1104,2016,4,17209,24729
1105,2016,4,2893,0
1106,2016,4,10942,1860
1107,2016,4,10896,1246
1108,2016,4,2021,291
1109,2016,4,239657,76588
1110,2016,4,1977,0
1111,2016,4,2772,1220
1112,2016,4,7738,6989
1113,2016,4,8265,1106
1114,2016,4,23820,18495
1115,2016,4,30397,58
2401,2016,4,58091,1410
2402,2016,4,5547,4720
2403,2016,4,7691,1729
2404,2016,4,1700,0
2405,2016,4,9874,5856
2406,2016,4,41389,499
2407,2016,4,733,0
2408,2016,4,3020,288
2409,2016,4,517,606
2410,2016,4,54422,4032
2411,2016,4,619,0
2412,2016,4,30691,1648
2413,2016,4,18274,12480
2414,2016,4,1855,47
2415,2016,4,1479,0
2701,2016,4,5696,0
2702,2016,4,4603,3299
2703,2016,4,5790,497
2704,2016,4,2799,3363
2705,2016,4,6149,4673
2706,2016,4,24103,5965
2707,2016,4,916,1636
2708,2016,4,470,6745
2709,2016,4,3931,5810
2710,2016,4,6877,2075
2711,2016,4,15200,11608
2712,2016,4,2191,1279
2713,2016,4,4636,2129
2714,2016,4,4097,6915
2715,2016,4,13931,5842
2716,2016,4,580,1555
2717,2016,4,831,1087
2718,2016,4,9896,1026
2801,2016,4,3920,3129
2802,2016,4,181399,6864
2803,2016,4,12816,799
2804,2016,4,28254,5908
2805,2016,4,16136,6918
2806,2016,4,2372,11179
2807,2016,4,4705,1168
2808,2016,4,24506,2525
2809,2016,4,12101,2694
2810,2016,4,3538,222
2811,2016,4,4366,458
2812,2016,4,6019,1405
2813,2016,4,15484,4276
2814,2016,4,947,1114
2815,2016,4,16941,9104
2816,2016,4,6718,3225
2817,2016,4,23898,369
2818,2016,4,821,428
2819,2016,4,2094,1265
3201,2016,4,4901,11819
3202,2016,4,11910,4173
3203,2016,4,8291,4434
3204,2016,4,8891,9114
3205,2016,4,7038,3600
3206,2016,4,7579,8477
3207,2016,4,5425,159
3208,2016,4,10657,346
3209,2016,4,1067,2803
3210,2016,4,1887,3355
3211,2016,4,13377,2672
3212,2016,4,7173,2131
3213,2016,4,15584,4209
3214,2016,4,2022,1052
3215,2016,4,2958,10840
3216,2016,4,44425,28471
3217,2016,4,10828,9174
3218,2016,4,2599,63057
3219,2016,4,3753,4066
3220,2016,4,5164,1434
3221,2016,4,4754,4252
3222,2016,4,8432,4642
4401,2016,4,1573,1458
4402,2016,4,955,385
4403,2016,4,1855,1111
4404,2016,4,4513,2271
4405,2016,4,12640,7064
4406,2016,4,3575,916
4407,2016,4,7800,9341
4408,2016,4,1375,52559
4409,2016,4,13141,9461
4410,2016,4,8405,15171
4411,2016,4,9185,10765
4412,2016,4,9898,10507
4413,2016,4,13482,11640
4414,2016,4,1600,1434
4415,2016,4,8910,2176
4416,2016,4,140,54
4417,2016,4,1618,1192
4418,2016,4,3626,1190
4419,2016,4,584,1574
4420,2016,4,1067,3877
4421,2016,4,1512,2424
4422,2016,4,5306,155
4423,2016,4,51083,12517
4424,2016,4,4191,6031
4425,2016,4,8476,6273
4426,2016,4,493,324
4427,2016,4,1813,4951
5201,2016,4,4436,20710
5202,2016,4,12206,11937
5203,2016,4,103897,6230
5204,2016,4,2463,1521
5205,2016,4,11067,3142
5206,2016,4,23699,15218
5207,2016,4,5743,11545
5208,2016,4,2583,1657
5209,2016,4,6419,142
5210,2016,4,3013,13117
5211,2016,4,7462,3365
5212,2016,4,12774,13881
5213,2016,4,10552,19679
5214,2016,4,1305,0
5215,2016,4,7613,9943
5216,2016,4,13147,87138
5217,2016,4,699,22070
5218,2016,4,2261,995
5219,2016,4,11749,6950
5220,2016,4,1572,1393
5221,2016,4,1456,560
5301,2016,4,3457,1438
5302,2016,4,19748,26688
5303,2016,4,13959,47639
5304,2016,4,3702,8243
5305,2016,4,6050,3388
5306,2016,4,4332,1058
5307,2016,4,2789,1200
5308,2016,4,4235,1175
5309,2016,4,6521,11588
5310,2016,4,6422,4490
5311,2016,4,4274,2325
5312,2016,4,12954,7103
5313,2016,4,9379,11319
5314,2016,4,131,292
5315,2016,4,26631,34945
5316,2016,4,6421,1637
5317,2016,4,4036,2457
5318,2016,4,10419,28643
5319,2016,4,49182,8461
7501,2016,4,5133,5054
7502,2016,4,6806,5566
7503,2016,4,12975,17795
7504,2016,4,9236,5688
7505,2016,4,62834,40402
7506,2016,4,6910,12305
7507,2016,4,6004,18368
7508,2016,4,584,2054
7509,2016,4,5912,4741
7510,2016,4,6891,6324
7511,2016,4,5185,2638
7512,2016,4,8488,2425
7513,2016,4,15137,3214
7514,2016,4,1349,1435
7515,2016,4,104,521
7516,2016,4,376,2409
7517,2016,4,11024,6889
7518,2016,4,3894,2632
7519,2016,4,17780,3759
7520,2016,4,6774,2659
7521,2016,4,2896,8848
7522,2016,4,11914,4256
7523,2016,4,26408,4262
7524,2016,4,13095,19719
7525,2016,4,366,976
7526,2016,4,4668,2607
7527,2016,4,3989,4861
7528,2016,4,8349,1385
7529,2016,4,504,1131
7530,2016,4,6517,47
7531,2016,4,3324,6584
7532,2016,4,5275,2596
7601,2016,4,188,901
7602,2016,4,16211,5473
7603,2016,4,4377,3250
7604,2016,4,8758,3937
7605,2016,4,2951,487
7606,2016,4,7378,4709
7607,2016,4,8991,2890
7608,2016,4,7312,3074
7609,2016,4,357,547
7610,2016,4,7698,2089
7611,2016,4,10536,3650
7612,2016,4,13351,1543
7613,2016,4,7046,5247
7614,2016,4,4804,486
7615,2016,4,8474,967
7616,2016,4,21938,10944
7617,2016,4,5488,1442
7618,2016,4,7373,1280
7619,2016,4,1354,2181
7620,2016,4,27230,11729
7621,2016,4,21273,20060
7622,2016,4,1381,2369
7623,2016,4,877,587
7624,2016,4,8917,677
7625,2016,4,125202,27447
8401,2016,4,3528,2616
8402,2016,4,3745,1699
8403,2016,4,6924,7636
8404,2016,4,346,241
8405,2016,4,3935,3338
8406,2016,4,20831,52170
8407,2016,4,6217,14516
8408,2016,4,6759,8161
8409,2016,4,34063,9708
8410,2016,4,6757,8544
8411,2016,4,1298,113
8412,2016,4,911,648
8413,2016,4,2922,1007
8414,2016,4,1944,1356
8415,2016,4,720,2233
8416,2016,4,6716,12301
8417,2016,4,3817,1937
8418,2016,4,148,4072
8419,2016,4,16875,10078
8420,2016,4,7188,794
8421,2016,4,94784,23732
8422,2016,4,8955,1335
8423,2016,4,8029,2794
8424,2016,4,23447,3062
8425,2016,4,1848,5427
8426,2016,4,3416,13058
8427,2016,4,2708,35
8428,2016,4,10336,13606
8429,2016,4,14583,7991
8430,2016,4,2092,73
8431,2016,4,10158,2576
8432,2016,4,9503,590
8433,2016,4,54904,7551
8434,2016,4,5866,2713
8435,2016,4,19800,15260
9301,2016,4,10550,9834
9302,2016,4,1242,1306
9303,2016,4,6668,1480
9304,2016,4,489,2834
9305,2016,4,4054,602
9306,2016,4,1853,2410
9307,2016,4,5549,294
9308,2016,4,788,1132
9309,2016,4,70,4759
9310,2016,4,19032,7124
9311,2016,4,3023,1189
9312,2016,4,3673,10031
9313,2016,4,24242,977
9314,2016,4,39,0
9315,2016,4,31767,3123
9316,2016,4,798,936
9317,2016,4,1439,641
9318,2016,4,8155,3757
9401,2016,4,2460,3384
9402,2016,4,2554,1220
9403,2016,4,4818,117
9404,2016,4,1285,35
9405,2016,4,793,149
9406,2016,4,0,0
9407,2016,4,657,413
0051,2016,5,5453,1891
0052,2016,5,6560,1406
0053,2016,5,5215,12628
0054,2016,5,6883,3924
0055,2016,5,5732,95
0056,2016,5,1493,1736
0057,2016,5,735,1826
0058,2016,5,1182,1917
0059,2016,5,12796,9629
0060,2016,5,6976,3784
0061,2016,5,4655,520
0062,2016,5,1667,3201
0063,2016,5,8442,5415
0064,2016,5,2987,1436
0101,2016,5,144,0
0102,2016,5,3230,185
0103,2016,5,37,151
0104,2016,5,284,3249
0105,2016,5,0,613
0201,2016,5,512,179
0202,2016,5,3495,122
0203,2016,5,0,236
0204,2016,5,129,126
0205,2016,5,25,1165
0206,2016,5,470,10435
0301,2016,5,13765,626
0302,2016,5,0,0
0303,2016,5,14,0
0401,2016,5,1576,1527
0402,2016,5,7684,539
0403,2016,5,6919,231
0404,2016,5,13550,1493
0601,2016,5,3752,975
1101,2016,5,11162,8145
1102,2016,5,155,490
1103,2016,5,1323,79
1104,2016,5,16502,24987
1105,2016,5,2188,675
1106,2016,5,13645,1272
1107,2016,5,2626,298
1108,2016,5,4968,1781
1109,2016,5,158963,126921
1110,2016,5,2837,702
1111,2016,5,0,1398
1112,2016,5,8960,2256
1113,2016,5,16150,52382
1114,2016,5,12267,8869
1115,2016,5,47405,32818
2401,2016,5,2900,3233
2402,2016,5,5304,3734
2403,2016,5,7726,3658
2404,2016,5,3206,3186
2405,2016,5,7651,3007
2406,2016,5,1558,276
2407,2016,5,4119,6072
2408,2016,5,60,2210
2409,2016,5,459,3803
2410,2016,5,13082,11586
2411,2016,5,646,80
2412,2016,5,3433,579
2413,2016,5,11027,10782
2414,2016,5,5004,80
2415,2016,5,1065,652
2701,2016,5,3630,6076
2702,2016,5,2770,6994
2703,2016,5,7666,1391
2704,2016,5,5033,5555
2705,2016,5,31340,453
2706,2016,5,7232,9396
2707,2016,5,2957,895
2708,2016,5,3831,5954
2709,2016,5,2572,1487
2710,2016,5,7197,1183
2711,2016,5,10905,11860
2712,2016,5,2294,153
2713,2016,5,6181,3387
2714,2016,5,3316,3039
2715,2016,5,11229,8725
2716,2016,5,3925,1415
2717,2016,5,6788,1472
2718,2016,5,10114,1442
2801,2016,5,1753,849
2802,2016,5,15025,3239
2803,2016,5,6373,5658
2804,2016,5,21048,3646
2805,2016,5,3955,6241
2806,2016,5,6276,2167
2807,2016,5,7909,287
2808,2016,5,1223,4551
2809,2016,5,8564,7491
2810,2016,5,5796,6317
2811,2016,5,4227,8536
2812,2016,5,2723,573
2813,2016,5,5779,36641
2814,2016,5,15551,2090
2815,2016,5,21432,14866
2816,2016,5,17644,3144
2817,2016,5,554,2249
2818,2016,5,4827,7704
2819,2016,5,11470,11
3201,2016,5,2016,2010
3202,2016,5,13212,3222
3203,2016,5,4509,9466
3204,2016,5,4598,672
3205,2016,5,7100,15201
3206,2016,5,7805,1177
3207,2016,5,2584,2333
3208,2016,5,5340,1972
3209,2016,5,51,3675
3210,2016,5,9941,6628
3211,2016,5,5530,2684
3212,2016,5,377,6138
3213,2016,5,5507,19102
3214,2016,5,1983,1114
3215,2016,5,6249,1168
3216,2016,5,43502,23559
3217,2016,5,7515,4399
3218,2016,5,7559,680
3219,2016,5,4555,12569
3220,2016,5,22734,1386
3221,2016,5,1851,2873
3222,2016,5,5768,7957
4401,2016,5,28,988
4402,2016,5,3301,1836
4403,2016,5,4108,3744
4404,2016,5,7986,2663
4405,2016,5,26247,10360
4406,2016,5,5756,2373
4407,2016,5,23560,16252
4408,2016,5,409,151
4409,2016,5,9475,5894
4410,2016,5,6364,4194
4411,2016,5,19916,11610
4412,2016,5,26896,8312
4413,2016,5,7382,7592
4414,2016,5,3565,566
4415,2016,5,2666,1658
4416,2016,5,5067,0
4417,2016,5,1364,4604
4418,2016,5,498,39
4419,2016,5,2425,1185
4420,2016,5,6564,1935
4421,2016,5,1224,4812
4422,2016,5,3901,8619
4423,2016,5,13898,47808
4424,2016,5,9427,6212
4425,2016,5,7030,6475
4426,2016,5,1048,671
4427,2016,5,3737,3881
5201,2016,5,8372,5876
5202,2016,5,16864,17060
5203,2016,5,4079,5226
5204,2016,5,2833,398
5205,2016,5,3068,4560
5206,2016,5,12843,8353
5207,2016,5,9143,8281
5208,2016,5,7329,3148
5209,2016,5,2864,1153
5210,2016,5,18086,9648
5211,2016,5,21067,11710
5212,2016,5,91423,5357
5213,2016,5,22336,8374
5214,2016,5,912,406
5215,2016,5,7332,5479
5216,2016,5,62683,102107
5217,2016,5,5849,2161
5218,2016,5,4211,4663
5219,2016,5,11639,1953
5220,2016,5,6126,1334
5221,2016,5,3256,2423
5301,2016,5,1373,540
5302,2016,5,41794,49409
5303,2016,5,11182,2593
5304,2016,5,1976,2096
5305,2016,5,14959,6626
5306,2016,5,3216,1708
5307,2016,5,1597,6405
5308,2016,5,5535,19955
5309,2016,5,6283,5166
5310,2016,5,22745,16961
5311,2016,5,3157,4760
5312,2016,5,7441,3685
5313,2016,5,10318,4708
5314,2016,5,2564,3876
5315,2016,5,36663,25150
5316,2016,5,8424,3445
5317,2016,5,5496,9797
5318,2016,5,8751,9328
5319,2016,5,4500,68511
7501,2016,5,3627,23713
7502,2016,5,10777,4183
7503,2016,5,11718,15903
7504,2016,5,6810,3522
7505,2016,5,35573,30446
7506,2016,5,11068,5157
7507,2016,5,2899,2565
7508,2016,5,1953,6390
7509,2016,5,13059,7207
7510,2016,5,4859,1749
7511,2016,5,5116,2464
7512,2016,5,9075,2185
7513,2016,5,6499,4562
7514,2016,5,2505,3526
7515,2016,5,378,181
7516,2016,5,9428,61036
7517,2016,5,10443,5349
7518,2016,5,972,8536
7519,2016,5,5395,2410
7520,2016,5,4196,4301
7521,2016,5,3966,1846
7522,2016,5,7780,17733
7523,2016,5,3220,17279
7524,2016,5,15241,5201
7525,2016,5,254,172
7526,2016,5,5328,1699
7527,2016,5,7107,1367
7528,2016,5,12427,1708
7529,2016,5,1924,1157
7530,2016,5,347,2040
7531,2016,5,6541,4567
7532,2016,5,12501,9623
7601,2016,5,1745,1644
7602,2016,5,14783,4267
7603,2016,5,2999,580
7604,2016,5,9108,4669
7605,2016,5,3348,195
7606,2016,5,7054,6587
7607,2016,5,1995,2361
7608,2016,5,9771,2350
7609,2016,5,6941,107
7610,2016,5,3514,8890
7611,2016,5,4238,5415
7612,2016,5,8715,5256
7613,2016,5,7429,4955
7614,2016,5,7604,7167
7615,2016,5,13092,5841
7616,2016,5,19539,9485
7617,2016,5,9907,3199
7618,2016,5,5113,7530
7619,2016,5,1754,289
7620,2016,5,9273,12239
7621,2016,5,28084,8781
7622,2016,5,7893,148
7623,2016,5,342,2669
7624,2016,5,10561,8831
7625,2016,5,54694,40723
8401,2016,5,13911,5822
8402,2016,5,7421,6714
8403,2016,5,11491,3321
8404,2016,5,1273,0
8405,2016,5,17178,11620
8406,2016,5,7458,11046
8407,2016,5,9919,2173
8408,2016,5,23697,23562
8409,2016,5,12466,12525
8410,2016,5,2339,2149
8411,2016,5,1433,1496
8412,2016,5,801,1678
8413,2016,5,6097,6927
8414,2016,5,3594,700
8415,2016,5,5081,2891
8416,2016,5,10694,3126
8417,2016,5,1440,303
8418,2016,5,6636,429
8419,2016,5,13598,11452
8420,2016,5,8358,2716
8421,2016,5,91556,57186
8422,2016,5,4874,4034
8423,2016,5,7052,3226
8424,2016,5,7005,9182
8425,2016,5,4203,3512
8426,2016,5,7420,7144
8427,2016,5,3765,372
8428,2016,5,22590,19487
8429,2016,5,2527,7802
8430,2016,5,1159,1538
8431,2016,5,9737,5050
8432,2016,5,2029,3396
8433,2016,5,19848,4746
8434,2016,5,5898,5862
8435,2016,5,6291,1881
9301,2016,5,35718,10426
9302,2016,5,283,490
9303,2016,5,4827,3064
9304,2016,5,6050,5538
9305,2016,5,1220,1350
9306,2016,5,8770,1725
9307,2016,5,7870,7229
9308,2016,5,2437,3638
9309,2016,5,4985,1366
9310,2016,5,8251,1743
9311,2016,5,7739,1408
9312,2016,5,22435,5421
9313,2016,5,5345,9480
9314,2016,5,1365,0
9315,2016,5,14753,3258
9316,2016,5,6219,2020
9317,2016,5,184,320
9318,2016,5,12202,4946
9401,2016,5,5400,2811
9402,2016,5,1901,2308
9403,2016,5,199,472
9404,2016,5,722,955
9405,2016,5,1629,36
9406,2016,5,909,0
9407,2016,5,798,760
0051,2016,6,9077,4086
0052,2016,6,12189,1337
0053,2016,6,4421,12434
0054,2016,6,1569,2540
0055,2016,6,29968,1086
0056,2016,6,5409,2611
0057,2016,6,8724,1843
0058,2016,6,4394,3731
0059,2016,6,9449,62565
0060,2016,6,1458,1110
0061,2016,6,4343,5455
0062,2016,6,6473,5984
0063,2016,6,9706,4858
0064,2016,6,3409,811
0101,2016,6,0,0
0102,2016,6,591,0
0103,2016,6,89,0
0104,2016,6,2577,81323
0105,2016,6,143,0
0201,2016,6,1092,1207
0202,2016,6,3863,1224
0203,2016,6,0,0
0204,2016,6,0,0
0205,2016,6,432,0
0206,2016,6,37,0
0301,2016,6,3425,4413
0302,2016,6,0,0
0303,2016,6,0,0
0401,2016,6,7251,478
0402,2016,6,11354,1697
0403,2016,6,1568,2145
0404,2016,6,5627,2061
0601,2016,6,3160,3331
1101,2016,6,8601,8357
1102,2016,6,3586,225
1103,2016,6,2543,6821
1104,2016,6,13611,142946
1105,2016,6,4424,3423
1106,2016,6,30204,9713
1107,2016,6,3032,891
1108,2016,6,1436,697
1109,2016,6,250058,117764
1110,2016,6,3557,23
1111,2016,6,1968,49
1112,2016,6,18474,14205
1113,2016,6,56545,1769
1114,2016,6,7517,5439
1115,2016,6,7068,7905
2401,2016,6,3340,2275
2402,2016,6,24296,12945
2403,2016,6,17712,10892
2404,2016,6,3355,90
2405,2016,6,5511,2961
2406,2016,6,34881,2264
2407,2016,6,10746,2948
2408,2016,6,1491,764
2409,2016,6,3796,967
2410,2016,6,54875,17201
2411,2016,6,5667,106
2412,2016,6,6780,1429
2413,2016,6,30324,20369
2414,2016,6,886,890
2415,2016,6,136,880
2701,2016,6,219,233
2702,2016,6,3642,5134
2703,2016,6,1628,1063
2704,2016,6,7831,1899
2705,2016,6,4703,282
2706,2016,6,17965,8634
2707,2016,6,5407,1264
2708,2016,6,8204,1769
2709,2016,6,3198,1422
2710,2016,6,68049,1723
2711,2016,6,11266,5252
2712,2016,6,942,808
2713,2016,6,6342,5173
2714,2016,6,7569,2864
2715,2016,6,12968,5840
2716,2016,6,719,941
2717,2016,6,6055,2269
2718,2016,6,10009,5771
2801,2016,6,890,2389
2802,2016,6,10351,9488
2803,2016,6,3098,1189
2804,2016,6,33979,11319
2805,2016,6,8323,3505
2806,2016,6,1912,7237
2807,2016,6,5681,6024
2808,2016,6,5035,916
2809,2016,6,11464,19904
2810,2016,6,4800,3263
2811,2016,6,6685,1501
2812,2016,6,1091,3803
2813,2016,6,25178,23732
2814,2016,6,4094,7036
2815,2016,6,22671,16644
2816,2016,6,10678,2032
2817,2016,6,8863,3571
2818,2016,6,1351,108
2819,2016,6,8854,861
3201,2016,6,661,5315
3202,2016,6,28169,6745
3203,2016,6,13178,79337
3204,2016,6,4817,4510
3205,2016,6,19048,4313
3206,2016,6,25249,723
3207,2016,6,1996,3764
3208,2016,6,9129,2476
3209,2016,6,0,1289
3210,2016,6,7279,3295
3211,2016,6,8269,4031
3212,2016,6,881,10479
3213,2016,6,24297,7602
3214,2016,6,384,410
3215,2016,6,4710,4043
3216,2016,6,41515,10966
3217,2016,6,12211,4641
3218,2016,6,2510,5500
3219,2016,6,4876,4328
3220,2016,6,4334,3479
3221,2016,6,2820,1151
3222,2016,6,14685,2389
4401,2016,6,293,362
4402,2016,6,12053,2437
4403,2016,6,8773,16148
4404,2016,6,8147,738
4405,2016,6,9912,4049
4406,2016,6,2445,3007
4407,2016,6,5311,4402
4408,2016,6,1788,1311
4409,2016,6,15941,8432
4410,2016,6,7946,7692
4411,2016,6,19987,4301
4412,2016,6,11437,9212
4413,2016,6,8634,16734
4414,2016,6,3683,516
4415,2016,6,8414,263
4416,2016,6,709,519
4417,2016,6,682,0
4418,2016,6,1636,609
4419,2016,6,11504,1124
4420,2016,6,3575,1517
4421,2016,6,1650,2445
4422,2016,6,2248,996
4423,2016,6,30516,72647
4424,2016,6,6936,1941
4425,2016,6,15583,3270
4426,2016,6,2276,2121
4427,2016,6,2000,3475
5201,2016,6,5759,1632
5202,2016,6,25038,13945
5203,2016,6,8767,39251
5204,2016,6,1567,1345
5205,2016,6,6823,2530
5206,2016,6,7429,13577
5207,2016,6,18232,8411
5208,2016,6,4988,644
5209,2016,6,3359,173
5210,2016,6,29729,23469
5211,2016,6,42273,16271
5212,2016,6,14217,3981
5213,2016,6,17390,21878
5214,2016,6,818,24669
5215,2016,6,9146,5631
5216,2016,6,65204,103687
5217,2016,6,5259,715
5218,2016,6,16274,3611
5219,2016,6,5973,2812
5220,2016,6,643,4895
5221,2016,6,4994,0
5301,2016,6,12456,1127
5302,2016,6,26857,29406
5303,2016,6,20554,8130
5304,2016,6,3245,4618
5305,2016,6,7221,9839
5306,2016,6,2297,1329
5307,2016,6,5371,4294
5308,2016,6,4663,1946
5309,2016,6,8614,7328
5310,2016,6,20971,8852
5311,2016,6,16166,1199
5312,2016,6,15046,3782
5313,2016,6,8135,12789
5314,2016,6,261,302
5315,2016,6,23207,20742
5316,2016,6,11193,2974
5317,2016,6,7378,12921
5318,2016,6,20626,6408
5319,2016,6,12242,441
7501,2016,6,3454,2128
7502,2016,6,23361,15359
7503,2016,6,6289,11864
7504,2016,6,3867,0
7505,2016,6,84735,19921
7506,2016,6,28134,6018
7507,2016,6,7764,4061
7508,2016,6,1111,1118
7509,2016,6,7041,13835
7510,2016,6,15580,21204
7511,2016,6,10495,3162
7512,2016,6,28640,6761
7513,2016,6,8640,676
7514,2016,6,5326,14273
7515,2016,6,6099,2872
7516,2016,6,3328,1957
7517,2016,6,9511,8433
7518,2016,6,46618,8680
7519,2016,6,15548,677
7520,2016,6,6596,2128
7521,2016,6,5120,9472
7522,2016,6,7618,9630
7523,2016,6,5486,797
7524,2016,6,5134,4884
7525,2016,6,1662,2313
7526,2016,6,3324,0
7527,2016,6,11940,4602
7528,2016,6,8009,3675
7529,2016,6,3379,82
7530,2016,6,6789,3176
7531,2016,6,5774,2838
7532,2016,6,1540,6237
7601,2016,6,1188,1887
7602,2016,6,24787,4575
7603,2016,6,2223,5028
7604,2016,6,20268,3695
7605,2016,6,178,0
7606,2016,6,10023,11901
7607,2016,6,3543,1099
7608,2016,6,6115,12297
7609,2016,6,4443,1984
7610,2016,6,11365,8242
7611,2016,6,9999,586
7612,2016,6,7705,1650
7613,2016,6,12241,5446
7614,2016,6,3175,4392
7615,2016,6,9529,12285
7616,2016,6,15717,11449
7617,2016,6,8828,3395
7618,2016,6,20493,1168
7619,2016,6,1461,172
7620,2016,6,15870,14855
7621,2016,6,22060,13550
7622,2016,6,2573,3440
7623,2016,6,4592,816
7624,2016,6,13827,6683
7625,2016,6,50369,46948
8401,2016,6,7103,2509
8402,2016,6,7150,2979
8403,2016,6,1505,8509
8404,2016,6,2513,8050
8405,2016,6,10574,1430
8406,2016,6,9544,5980
8407,2016,6,17872,3614
8408,2016,6,15144,2424
8409,2016,6,30858,20350
8410,2016,6,1971,5539
8411,2016,6,1193,553
8412,2016,6,3866,2875
8413,2016,6,5857,483
8414,2016,6,1009,2103
8415,2016,6,3644,3172
8416,2016,6,9472,4656
8417,2016,6,2365,1548
8418,2016,6,1767,3132
8419,2016,6,15177,8836
8420,2016,6,3729,6318
8421,2016,6,58588,48268
8422,2016,6,1345,293
8423,2016,6,4655,324
8424,2016,6,5200,2753
8425,2016,6,315,408
8426,2016,6,24380,3272
8427,2016,6,4617,1945
8428,2016,6,25772,28492
8429,2016,6,4761,6795
8430,2016,6,3382,0
8431,2016,6,18994,5277
8432,2016,6,2546,9236
8433,2016,6,20269,8064
8434,2016,6,2838,4457
8435,2016,6,3092,4893
9301,2016,6,14298,30877
9302,2016,6,1731,2186
9303,2016,6,12100,572
9304,2016,6,5097,15777
9305,2016,6,2603,617
9306,2016,6,1874,926
9307,2016,6,5194,367
9308,2016,6,3771,3769
9309,2016,6,5394,917
9310,2016,6,2906,5446
9311,2016,6,14426,1023
9312,2016,6,4444,11356
9313,2016,6,2937,3100
9314,2016,6,131,0
9315,2016,6,20135,4247
9316,2016,6,2086,3686
9317,2016,6,141,0
9318,2016,6,59267,10079
9401,2016,6,120,1178
9402,2016,6,3369,1996
9403,2016,6,438,0
9404,2016,6,439,157
9405,2016,6,742,184
9406,2016,6,476,2153
9407,2016,6,84,0
0051,2016,7,4342,977
0052,2016,7,10739,2386
0053,2016,7,6388,19869
0054,2016,7,19530,1340
0055,2016,7,5105,0
0056,2016,7,3063,1744
0057,2016,7,4588,2522
0058,2016,7,836,633
0059,2016,7,9173,2855
0060,2016,7,4543,1921
0061,2016,7,7523,3605
0062,2016,7,1943,554
0063,2016,7,9061,3244
0064,2016,7,1513,1529
0101,2016,7,872,0
0102,2016,7,2219,182
0103,2016,7,458,0
0104,2016,7,11181,2763
0105,2016,7,732,0
0201,2016,7,294,171
0202,2016,7,32,126
0203,2016,7,19,0
0204,2016,7,0,0
0205,2016,7,0,0
0206,2016,7,0,0
0301,2016,7,44,0
0302,2016,7,0,0
0303,2016,7,8547,0
0401,2016,7,6105,2009
0402,2016,7,4386,2646
0403,2016,7,3575,214
0404,2016,7,16530,859
0601,2016,7,7482,189
1101,2016,7,4420,4888
1102,2016,7,5778,593
1103,2016,7,470,0
1104,2016,7,13858,3407
1105,2016,7,3439,8137
1106,2016,7,16113,4667
1107,2016,7,5039,738
1108,2016,7,10879,1
1109,2016,7,109967,124967
1110,2016,7,1706,0
1111,2016,7,517,1900
1112,2016,7,29734,4892
1113,2016,7,84925,491
1114,2016,7,32197,12552
1115,2016,7,6751,13664
2401,2016,7,12128,54189
2402,2016,7,12390,1985
2403,2016,7,6266,5006
2404,2016,7,3441,781
2405,2016,7,6247,1360
2406,2016,7,9004,64
2407,2016,7,1360,195
2408,2016,7,1643,248
2409,2016,7,4383,1353
2410,2016,7,14870,5040
2411,2016,7,2228,316
