codgeo,ze2020,bpe_facilities_2023_total
76349,2807,46.0
76350,2815,7.0
76351,2813,5172.0
76352,2815,7.0
76353,2807,1.0
76354,2815,31.0
76355,2819,47.0
76356,2807,3.0
76357,2813,5.0
76359,2815,8.0
76360,2807,19.0
76361,2813,19.0
76362,2819,8.0
76363,0058,5.0
76364,0054,9.0
76365,2807,4.0
76366,2815,136.0
76367,2815,59.0
76368,2813,7.0
76369,2815,11.0
76370,2815,5.0
76371,2807,2.0
76372,2807,12.0
76373,2807,5.0
76374,0058,29.0
76375,2807,6.0
76377,2815,181.0
76378,2815,51.0
76379,2807,4.0
76380,2807,5.0
76381,0058,3.0
76382,2819,25.0
76383,2807,2.0
76384,2819,306.0
76385,2815,50.0
76386,2813,15.0
76387,2815,11.0
76388,2819,12.0
76389,2807,2.0
76390,2813,35.0
76391,2815,48.0
76392,2807,73.0
76393,2807,2.0
76394,0058,19.0
76395,2807,21.0
76396,2815,9.0
76397,2807,57.0
76398,2819,18.0
76399,2807,4.0
76400,2807,110.0
76401,2819,70.0
76402,2815,155.0
76403,2807,6.0
76404,2813,30.0
76405,2807,10.0
76406,2813,8.0
76407,2807,6.0
76408,2813,22.0
76409,2813,19.0
76410,2815,317.0
76411,0058,7.0
76412,2815,23.0
76413,2807,11.0
76414,2807,75.0
76415,2815,7.0
76416,2815,6.0
76417,2815,14.0
76418,2819,20.0
76419,2815,2.0
76420,2815,17.0
76421,2819,16.0
76422,0058,8.0
76423,0054,10.0
76424,2807,5.0
76425,2813,5.0
76426,0054,4.0
76427,2807,29.0
76428,2807,2.0
76429,2815,281.0
76430,2807,4.0
76431,2815,2.0
76432,2815,9.0
76433,2815,19.0
76434,2815,28.0
76435,0058,31.0
76436,2815,15.0
76437,2807,12.0
76438,0058,6.0
76439,2819,5.0
76440,0054,5.0
76441,0058,11.0
76442,0058,13.0
76443,2815,15.0
76445,2815,15.0
76446,2815,25.0
76447,2813,527.0
76448,2815,57.0
76449,2815,5.0
76450,0054,7.0
76451,2815,531.0
76452,2815,164.0
76453,2815,26.0
76454,2807,3.0
76455,2815,7.0
76456,2819,20.0
76457,2815,21.0
76458,2807,5.0
76459,2807,12.0
76460,0058,14.0
76461,2815,10.0
76462,2807,355.0
76463,0054,18.0
76464,2815,35.0
76465,2815,18.0
76467,2807,27.0
76468,2819,33.0
76469,2815,14.0
76470,2819,17.0
76471,2819,18.0
76472,2807,23.0
76473,2819,21.0
76474,2815,176.0
76475,2815,179.0
76476,2819,277.0
76477,2813,7.0
76478,2807,5.0
76479,0058,4.0
76480,2807,8.0
76481,2813,163.0
76482,2807,124.0
76483,2819,3.0
76484,2815,290.0
76485,2807,5.0
76486,2815,29.0
76487,2807,5.0
76488,2807,11.0
76489,2813,26.0
76490,2819,44.0
76491,2815,17.0
76492,2807,25.0
76493,2807,12.0
76494,2819,8.0
76495,2815,249.0
76497,2815,215.0
76498,2815,681.0
76499,2819,30.0
76500,0058,16.0
76501,2813,5.0
76502,2815,15.0
76503,2815,42.0
76504,2807,6.0
76505,2815,5.0
76506,2807,12.0
76507,0058,11.0
76508,2813,10.0
76509,2815,64.0
76510,2819,6.0
76511,2807,2.0
76512,0058,1.0
76513,2815,14.0
76514,2815,39.0
76515,2807,27.0
76516,2815,7.0
76517,2815,123.0
76518,2819,13.0
76519,2807,1.0
76520,0058,15.0
76521,2815,3.0
76522,2813,20.0
76523,0058,6.0
76524,2807,2.0
76526,2807,3.0
76527,0058,13.0
76528,0058,13.0
76529,2813,12.0
76530,2819,5.0
76531,2819,9.0
76532,2815,19.0
76533,2813,30.0
76534,2813,21.0
76535,2815,14.0
76536,2815,25.0
76537,2807,9.0
76538,2815,11.0
76540,2815,5332.0
76541,2815,49.0
76542,2819,4.0
76543,2819,9.0
76544,2815,7.0
76545,2807,59.0
76546,2807,5.0
76547,2815,24.0
76548,2815,68.0
76549,2807,3.0
76550,2815,39.0
76551,2813,24.0
76552,2813,165.0
76553,2807,7.0
76554,2815,9.0
76555,2815,16.0
76556,2819,18.0
76557,2819,29.0
76558,2815,26.0
76559,2819,11.0
76560,2815,24.0
76561,2815,238.0
76562,2807,22.0
76563,2813,19.0
76564,2807,13.0
76565,2807,126.0
76566,2815,17.0
76567,2807,4.0
76568,2819,15.0
76569,2807,6.0
76570,2807,34.0
76571,2815,11.0
76572,2807,6.0
76573,2815,13.0
76574,2807,9.0
76575,2815,717.0
76576,2819,19.0
76577,2807,11.0
76578,2815,6.0
76580,2815,24.0
76581,2815,9.0
76582,2807,9.0
76583,2815,11.0
76584,2807,3.0
76585,2819,11.0
76586,2813,9.0
76587,2813,10.0
76588,2807,17.0
76589,2807,7.0
76590,2807,10.0
76591,2815,109.0
76592,2819,11.0
76593,2819,19.0
76594,2815,75.0
76595,2813,53.0
76596,2813,20.0
76597,2807,32.0
76598,0058,8.0
76599,2815,88.0
76600,2813,88.0
76601,2815,5.0
76602,2807,11.0
76603,2813,9.0
76604,2807,2.0
76605,2807,9.0
76606,0058,5.0
76608,2815,41.0
76609,2813,8.0
76610,2819,95.0
76611,2815,6.0
76612,0058,4.0
76613,2813,26.0
76614,2815,52.0
76615,2813,10.0
76616,2813,31.0
76617,2815,30.0
76618,2807,264.0
76619,0058,7.0
76620,2815,10.0
76621,2815,25.0
76622,2819,8.0
76623,0054,2.0
76624,2807,132.0
76626,2819,4.0
76627,2819,24.0
76628,2815,22.0
76629,2807,7.0
76630,2807,5.0
76631,2815,20.0
76632,2807,8.0
76634,2815,19.0
76635,2807,1.0
76636,2815,61.0
76637,2813,26.0
76638,0058,26.0
76640,2815,179.0
76641,2807,4.0
76642,2807,3.0
76644,0058,16.0
76645,0058,5.0
76646,2807,17.0
76647,2813,223.0
76648,2815,134.0
76649,2815,19.0
76650,2813,21.0
76651,2807,3.0
76652,2807,16.0
76653,2819,5.0
76654,2815,6.0
76655,2807,220.0
76656,2807,17.0
76657,2813,36.0
76658,2813,16.0
76660,2813,29.0
76662,2807,5.0
76663,2813,36.0
76664,2807,14.0
76665,2807,13.0
76666,2815,13.0
76667,2807,9.0
76668,2815,9.0
76669,2813,8.0
76670,2813,19.0
76671,0058,5.0
76672,2815,51.0
76673,2815,24.0
76675,2815,24.0
76676,2815,16.0
76677,2807,8.0
76678,2815,38.0
76679,2819,4.0
76680,2813,3.0
76681,2815,793.0
76682,2815,18.0
76683,2807,17.0
76684,2819,32.0
76685,2813,15.0
76686,2813,17.0
76688,2813,9.0
76689,2813,20.0
76690,2807,13.0
76691,2807,9.0
76692,2819,7.0
76693,2813,27.0
76694,2807,4.0
76695,2813,6.0
76697,2807,33.0
76698,2807,18.0
76699,2815,7.0
76700,2807,93.0
76702,2819,19.0
76703,0058,6.0
76705,2815,224.0
76706,2813,18.0
76707,2807,27.0
76708,2813,24.0
76709,2815,145.0
76710,2819,3.0
76711,0058,206.0
76712,2819,11.0
76714,2813,19.0
76715,2819,19.0
76716,2813,33.0
76717,2815,14.0
76718,2819,40.0
76719,2813,78.0
76720,2807,44.0
76721,2807,10.0
76723,2807,13.0
76724,2807,2.0
76725,2813,13.0
76726,2813,10.0
76727,2819,26.0
76728,2815,33.0
76730,2819,4.0
76731,2807,7.0
76732,2813,7.0
76733,2815,6.0
76734,2813,13.0
76735,2807,44.0
76736,2813,23.0
76737,2815,12.0
76738,2815,16.0
76739,0058,13.0
76740,2815,23.0
76741,2813,8.0
76743,2815,39.0
76744,0058,4.0
76745,0058,6.0
76746,2813,7.0
76747,2813,3.0
76748,2807,28.0
76749,2807,8.0
76750,2815,43.0
76751,2819,36.0
76752,2815,131.0
76753,2815,26.0
76754,2813,34.0
76755,2813,13.0
76756,2815,3.0
76757,2819,11.0
76758,2819,544.0
76759,2815,8.0
77001,1105,37.0
77002,1102,31.0
77003,1105,12.0
77004,1108,11.0
77005,1107,113.0
77006,1105,38.0
77007,1108,15.0
77008,1107,30.0
77009,1105,4.0
77010,1108,36.0
77011,1105,23.0
77012,1110,9.0
77013,1102,14.0
77014,1105,415.0
77015,1110,3.0
77016,1105,40.0
77018,1106,284.0
77019,1110,10.0
77020,1110,20.0
77021,1105,5.0
77022,1105,77.0
77023,1107,5.0
77024,1107,9.0
77025,1110,28.0
77026,1110,14.0
77027,1105,42.0
77029,1108,7.0
77030,1102,28.0
77031,1106,22.0
77032,1110,43.0
77033,1110,5.0
77034,1108,25.0
77035,1105,16.0
77036,1110,3.0
77037,1105,190.0
77038,1108,13.0
77039,1108,25.0
77040,1108,104.0
77041,1105,4.0
77042,1102,94.0
77043,1102,6.0
77044,1108,29.0
77045,1105,20.0
77046,1105,11.0
77047,1107,37.0
77048,1105,111.0
77049,1107,29.0
77050,1105,11.0
77051,1110,142.0
77052,1108,8.0
77053,1106,825.0
77054,1105,21.0
77055,1106,191.0
77056,1105,2.0
77057,1107,21.0
77058,1106,800.0
77059,1106,38.0
77060,1105,32.0
77061,1105,66.0
77062,1106,18.0
77063,1102,24.0
77065,1105,43.0
77066,1110,16.0
77067,1104,337.0
77068,1110,5.0
77069,1105,85.0
77070,1102,37.0
77071,1105,20.0
77072,1110,16.0
77073,1110,15.0
77075,1106,44.0
77076,1110,16.0
77077,1107,21.0
77078,1107,29.0
77079,1105,194.0
77080,1110,5.0
77081,1108,22.0
77082,1108,29.0
77083,1106,742.0
77084,1107,27.0
77085,1106,194.0
77086,1108,41.0
77087,1106,7.0
77088,1105,100.0
77089,1108,17.0
77090,1110,3.0
77091,1106,23.0
77093,1102,13.0
77094,1107,5.0
77095,1107,53.0
77096,1105,80.0
77097,1102,10.0
77098,1108,5.0
77099,1105,112.0
77100,1108,181.0
77101,1110,35.0
77102,1105,6.0
77103,1108,3.0
77104,1106,20.0
77106,1102,22.0
77107,1108,109.0
77108,1106,1889.0
77109,1110,56.0
77110,1105,7.0
77111,1106,273.0
77112,1105,10.0
77113,1102,22.0
77114,1106,139.0
77115,1105,16.0
77116,1102,49.0
77117,1107,17.0
77118,1112,635.0
77119,1108,9.0
77120,1107,11.0
77121,1106,240.0
77122,1104,640.0
77123,1112,47.0
77124,1106,58.0
77125,1107,38.0
77126,1107,56.0
77127,1108,71.0
77128,1107,87.0
77129,1107,17.0
77130,1107,18.0
77131,1102,757.0
77132,1106,118.0
77133,1105,4.0
77134,1110,4.0
77135,1106,52.0
77136,1108,4.0
77137,1110,5.0
77138,1106,18.0
77139,1106,251.0
77140,1110,10.0
77141,1107,31.0
77142,1107,282.0
77143,1107,104.0
77144,1106,17.0
77145,1108,18.0
77146,1106,233.0
77147,1108,18.0
77148,1107,64.0
77150,1107,16.0
77151,1102,10.0
77152,1108,710.0
77153,1112,373.0
77154,1102,24.0
77155,1106,101.0
77156,1105,31.0
77157,1107,10.0
77158,1105,4.0
77159,1110,109.0
77161,1105,25.0
77162,1102,26.0
77163,1107,10.0
77164,1108,22.0
77165,1108,17.0
77167,1110,9.0
77168,1105,88.0
77169,1106,278.0
77171,1107,228.0
77172,1105,32.0
77173,1107,23.0
77174,1110,17.0
77175,1108,95.0
77176,1102,113.0
77177,1106,26.0
77178,1105,17.0
77179,1108,24.0
77180,1106,62.0
77181,1106,120.0
77182,1102,232.0
77183,1107,421.0
77184,1105,15.0
77185,1105,16.0
77186,1105,1005.0
77187,1110,18.0
77188,1108,22.0
77190,1108,15.0
77191,1108,28.0
77192,1106,278.0
77193,1107,9.0
77194,1105,13.0
77195,1108,19.0
77196,1107,26.0
77197,1110,5.0
77198,1105,7.0
77199,1107,30.0
77200,1105,3.0
77201,1108,20.0
77202,1105,32.0
77203,1107,31.0
77204,1107,6.0
77205,1107,8.0
77206,1102,5.0
77207,1105,9.0
77208,1110,53.0
77209,1106,34.0
77210,1105,81.0
77211,1108,29.0
77212,1110,11.0
77214,1112,23.0
77215,1106,342.0
77216,1105,57.0
77217,1108,99.0
77218,1110,5.0
77219,1102,70.0
77220,1105,8.0
77221,1106,29.0
77222,1108,166.0
77223,1110,10.0
77224,1102,15.0
77225,1107,9.0
77226,1105,82.0
77227,1110,22.0
77228,1102,4.0
77229,1106,60.0
77230,1105,6.0
77231,1107,22.0
77232,1107,35.0
77233,1107,14.0
77234,1106,32.0
77235,1107,9.0
77236,1110,9.0
77237,1106,59.0
77238,1107,110.0
77239,1110,64.0
77240,1102,62.0
77241,1112,66.0
77242,1110,11.0
77243,1106,914.0
77244,1105,26.0
77245,1105,9.0
77246,1110,13.0
77247,1102,7.0
77248,1106,20.0
77249,1106,242.0
77250,1102,9.0
77251,1104,721.0
77252,1108,25.0
77253,1108,8.0
77254,1106,29.0
77255,1108,63.0
77256,1110,4.0
77257,1107,134.0
77258,1106,470.0
77259,1112,68.0
77260,1110,48.0
77261,1105,57.0
77262,1110,19.0
77263,1110,7.0
77264,1106,43.0
77265,1107,25.0
77266,1108,26.0
77267,1105,12.0
77268,1106,253.0
77269,1108,55.0
77270,1102,31.0
77271,1105,7.0
77272,1110,24.0
77273,1107,12.0
77274,1107,12.0
77275,1110,4.0
77276,1107,180.0
77277,1106,68.0
77278,1102,12.0
77279,1105,51.0
77280,1107,42.0
77281,1102,16.0
77282,1112,45.0
77283,1107,26.0
77284,1107,2082.0
77285,1108,568.0
77286,1110,4.0
77287,1102,8.0
77288,1108,1845.0
77289,1110,10.0
77290,1107,10.0
77291,1112,90.0
77292,1107,19.0
77293,1105,29.0
77294,1112,730.0
77295,1108,30.0
77296,1104,493.0
77297,1105,10.0
77298,1110,10.0
77300,1107,16.0
77301,1110,13.0
77302,1105,56.0
77303,1102,3.0
77304,1102,2.0
77305,1105,816.0
77306,1108,29.0
77307,1106,468.0
77308,1107,24.0
77309,1107,71.0
77310,1110,8.0
77311,1110,50.0
77312,1105,105.0
77313,1105,4.0
77314,1102,11.0
77315,1107,114.0
77316,1105,426.0
77317,1108,156.0
77318,1106,50.0
77319,1110,5.0
77320,1102,179.0
77321,1110,18.0
77322,1112,91.0
77323,1112,39.0
77325,1110,14.0
77326,1104,144.0
77327,1108,323.0
77328,1105,8.0
77329,1105,20.0
77330,1107,235.0
77331,1107,9.0
77332,1107,12.0
77333,1105,586.0
77335,1107,136.0
77336,1106,33.0
77337,1106,447.0
77338,1105,15.0
77339,1105,47.0
77340,1105,18.0
77341,1110,9.0
77342,1105,3.0
77343,1107,21.0
77344,1107,54.0
77345,1102,28.0
77347,1110,19.0
77348,1105,7.0
77349,1112,164.0
77350,1106,820.0
77352,1108,59.0
77353,1105,11.0
77354,1108,47.0
77355,1110,8.0
77356,1110,2.0
77357,1106,30.0
77358,1107,31.0
77359,1105,64.0
77360,1102,20.0
77361,1107,20.0
77363,1107,75.0
77364,1107,6.0
77365,1106,20.0
77366,1107,3.0
77367,1107,7.0
77368,1110,13.0
77369,1107,31.0
77370,1105,27.0
77371,1102,88.0
77372,1106,100.0
77373,1106,1543.0
77374,1106,71.0
77376,1107,15.0
77377,1106,59.0
77378,1108,136.0
77379,1110,628.0
77380,1107,9.0
77381,1108,20.0
77382,1107,188.0
77383,1108,26.0
77384,1104,44.0
77385,1102,101.0
77386,1105,13.0
77387,1105,13.0
77388,1107,25.0
77389,1108,122.0
77390,1106,723.0
77391,1110,12.0
77392,1112,29.0
77393,1106,141.0
77394,1108,102.0
77395,1105,4.0
77396,1110,3.0
77397,1107,79.0
77398,1102,24.0
77400,1102,47.0
77401,1107,15.0
77402,1102,8.0
77403,1110,26.0
77404,1110,45.0
77405,1102,65.0
77406,1102,19.0
77407,1108,506.0
77408,1107,6.0
77409,1105,68.0
77410,1108,24.0
77411,1102,11.0
77412,1105,12.0
77413,1107,123.0
77414,1110,19.0
77415,1107,50.0
77416,1108,9.0
77417,1102,4.0
77418,1110,8.0
77419,1105,99.0
77420,1112,162.0
77421,1102,9.0
77423,1102,25.0
77424,1110,5.0
77425,1105,23.0
77426,1108,9.0
77427,1107,27.0
77428,1108,20.0
77429,1102,12.0
77430,1107,162.0
77431,1105,184.0
77432,1102,21.0
77433,1102,63.0
77434,1110,6.0
77435,1105,37.0
77436,1102,24.0
77437,1107,167.0
77438,1106,259.0
77439,1105,29.0
77440,1107,36.0
77441,1105,85.0
77442,1105,81.0
77443,1107,10.0
77444,1110,11.0
77445,1104,774.0
77446,1110,12.0
77447,1108,52.0
77448,1107,38.0
77449,1106,721.0
77450,1106,238.0
77451,1107,15.0
77452,1110,3.0
77453,1108,46.0
77454,1110,9.0
77455,1108,72.0
77456,1110,20.0
77457,1108,45.0
77458,1105,201.0
77459,1110,49.0
77460,1107,9.0
77461,1110,6.0
77462,1112,20.0
77463,1105,96.0
77464,1106,301.0
77465,1105,26.0
77466,1107,8.0
77467,1110,6.0
77468,1106,765.0
77469,1102,39.0
77470,1106,347.0
77471,1105,15.0
77472,1102,11.0
77473,1105,13.0
77474,1107,20.0
77475,1107,155.0
77476,1107,7.0
77477,1105,45.0
77478,1107,29.0
77479,1106,318.0
77480,1108,38.0
77481,1108,6.0
77482,1105,209.0
77483,1107,71.0
77484,1107,4.0
77485,1105,23.0
77486,1106,27.0
77487,1108,370.0
77489,1105,3.0
77490,1107,16.0
77492,1102,19.0
77493,1108,88.0
77494,1105,79.0
77495,1104,316.0
77496,1108,6.0
77498,1107,11.0
77500,1105,8.0
77501,1105,22.0
77504,1105,33.0
77505,1107,6.0
77506,1105,23.0
77507,1110,8.0
77508,1106,83.0
77509,1110,20.0
77510,1106,29.0
77511,1112,25.0
77512,1102,50.0
77513,1107,139.0
77514,1112,923.0
77515,1107,24.0
77516,1105,27.0
77517,1107,97.0
77518,1108,92.0
77519,1110,48.0
77520,1105,24.0
77521,1107,55.0
77522,1110,9.0
77523,1110,4.0
77524,1110,14.0
77525,1107,15.0
77526,1107,9.0
77527,1106,12.0
77528,1108,35.0
77529,1107,37.0
77530,1110,7.0
77531,1105,76.0
77532,1110,3.0
77533,1105,107.0
77534,1108,34.0
78003,1111,131.0
78005,1114,598.0
78006,1115,14.0
78007,1114,26.0
78009,1111,13.0
78010,1114,55.0
78013,1114,14.0
78015,1114,338.0
78020,1114,27.0
78029,1114,478.0
78030,1111,53.0
78031,1114,22.0
78033,1114,39.0
78034,1115,34.0
78036,1115,17.0
78043,1115,108.0
78048,1115,37.0
78049,1114,43.0
78050,1115,14.0
78053,1115,12.0
78057,1114,56.0
78062,1115,227.0
78068,1114,17.0
78070,1114,12.0
78071,1111,26.0
78072,1115,11.0
78073,1115,532.0
78076,1115,10.0
78077,1111,36.0
78082,1114,19.0
78084,1115,15.0
78087,1111,74.0
78089,1114,204.0
78090,1114,92.0
78092,1115,278.0
78096,1115,13.0
78104,1114,28.0
78107,1114,111.0
78108,1111,29.0
78113,1114,20.0
78117,1115,217.0
78118,1114,263.0
78120,1111,43.0
78123,1114,455.0
78124,1114,426.0
78125,1111,32.0
78126,1115,613.0
78128,1111,58.0
78133,1114,281.0
78138,1114,303.0
78140,1114,36.0
78143,1115,50.0
78146,1114,828.0
78147,1114,20.0
78152,1114,66.0
78158,1115,1074.0
78160,1115,186.0
78162,1115,12.0
78163,1115,20.0
78164,1111,47.0
78165,1115,617.0
78168,1115,527.0
78171,1115,39.0
78172,1114,1144.0
78185,1115,6.0
78188,1114,12.0
78189,1114,56.0
78190,1114,312.0
78192,1115,45.0
78193,1115,44.0
78194,1115,8.0
78196,1114,19.0
78202,1114,24.0
78206,1114,154.0
78208,1115,687.0
78209,1111,18.0
78217,1114,235.0
78220,1111,215.0
78224,1114,90.0
78227,1114,52.0
78230,1114,8.0
78231,1114,8.0
78233,1114,98.0
78234,1114,9.0
78236,1115,18.0
78237,1115,4.0
78238,1114,199.0
78239,1114,77.0
78242,1115,345.0
78245,1114,8.0
78246,1114,29.0
78255,1114,162.0
78261,1114,17.0
78262,1115,37.0
78263,1115,84.0
78264,1111,4.0
78265,1115,98.0
78267,1114,289.0
78269,1111,76.0
78276,1114,16.0
78278,1115,24.0
78281,1114,19.0
78283,1115,11.0
78285,1115,20.0
78289,1115,28.0
78290,1114,35.0
78291,1114,84.0
78296,1114,24.0
78297,1115,780.0
78299,1114,153.0
78300,1114,14.0
78302,1115,10.0
78305,1114,7.0
78307,1111,30.0
78310,1115,297.0
78311,1114,1020.0
78314,1114,92.0
78317,1114,24.0
78320,1114,30.0
78321,1115,199.0
78322,1115,231.0
78324,1114,16.0
78325,1114,21.0
78327,1114,140.0
78329,1114,28.0
78334,1115,37.0
78335,1114,518.0
78337,1114,59.0
78343,1115,43.0
78344,1114,11.0
78346,1115,63.0
78349,1111,20.0
78350,1114,214.0
78354,1114,194.0
78356,1115,241.0
78358,1114,738.0
78361,1114,1611.0
78362,1114,636.0
78364,1115,28.0
78366,1115,8.0
78367,1114,95.0
78368,1114,64.0
78372,1114,431.0
78380,1114,242.0
78381,1115,58.0
78382,1101,105.0
78383,1115,637.0
78384,1114,39.0
78385,1114,5.0
78389,1115,109.0
78391,1114,11.0
78396,1114,164.0
78397,1115,203.0
78398,1115,23.0
78401,1114,381.0
78402,1114,142.0
78403,1114,61.0
78404,1115,11.0
78406,1115,9.0
78407,1111,12.0
78410,1114,35.0
78413,1115,7.0
78415,1114,26.0
78416,1114,9.0
78417,1115,7.0
78418,1114,547.0
78420,1115,179.0
78423,1115,1198.0
78431,1114,99.0
78437,1114,14.0
78439,1115,5.0
78440,1114,1128.0
78442,1115,133.0
78443,1115,30.0
78444,1114,21.0
78451,1114,41.0
78455,1115,227.0
78460,1114,44.0
78464,1111,28.0
78465,1115,110.0
78466,1114,399.0
78470,1111,21.0
78472,1111,15.0
78474,1115,17.0
78475,1115,14.0
78478,1111,10.0
78481,1114,404.0
78484,1114,17.0
78486,1111,267.0
78490,1115,1020.0
78497,1111,25.0
78498,1114,1362.0
78499,1111,25.0
78501,1114,106.0
78502,1114,230.0
78505,1115,16.0
78506,1111,30.0
78513,1115,141.0
78516,1111,26.0
78517,1111,1025.0
78518,1115,2.0
78520,1115,48.0
78522,1111,22.0
78528,1114,16.0
78530,1115,15.0
78531,1114,218.0
78536,1114,18.0
78537,1111,236.0
78545,1115,543.0
78548,1115,7.0
78550,1115,60.0
78551,1114,1822.0
78557,1111,26.0
78558,1114,15.0
78559,1114,16.0
78561,1115,22.0
78562,1111,47.0
78564,1111,18.0
78565,1115,12.0
78567,1114,31.0
78569,1111,32.0
78571,1114,178.0
78575,1115,219.0
78576,1115,48.0
78586,1114,1714.0
78588,1115,34.0
78590,1115,18.0
78591,1115,107.0
78597,1114,33.0
78601,1111,63.0
78605,1115,26.0
78606,1115,3.0
78608,1114,7.0
78609,1114,31.0
78615,1115,44.0
78616,1115,88.0
78618,1115,15.0
78620,1115,37.0
78621,1115,1161.0
78623,1115,40.0
78624,1114,383.0
78638,1114,148.0
78640,1115,919.0
78642,1114,413.0
78643,1114,283.0
78644,1115,163.0
78646,1115,3326.0
78647,1114,19.0
78650,1114,636.0
78653,1115,7.0
78655,1111,29.0
78668,1114,25.0
78672,1114,200.0
78674,1115,303.0
78677,1115,17.0
78681,1115,17.0
78683,1115,106.0
78686,1115,425.0
78688,1115,354.0
79001,7506,63.0
79002,7506,4.0
79003,7520,140.0
79005,7530,142.0
79007,7506,22.0
79008,7506,33.0
79009,7520,14.0
79010,7520,25.0
79012,7520,46.0
79013,7506,112.0
79014,7530,69.0
79015,7520,7.0
79016,7530,24.0
79018,7520,6.0
79019,7506,2.0
79020,7520,25.0
79022,7530,6.0
79023,7520,3.0
79024,7520,73.0
79025,7506,37.0
79029,7506,13.0
79030,7520,24.0
79031,7520,70.0
79032,7520,16.0
79034,7520,157.0
79038,7506,35.0
79040,7506,4.0
79042,7520,5.0
79046,7520,16.0
79047,7530,8.0
79048,7520,190.0
79049,7506,745.0
79050,7506,13.0
79055,7520,2.0
79056,7530,21.0
79057,7520,94.0
79058,7520,19.0
79059,7506,27.0
79061,7520,150.0
79062,7506,170.0
79063,7530,60.0
79064,7520,15.0
79066,7520,109.0
79069,7506,20.0
79070,7520,14.0
79071,7506,15.0
79074,7520,7.0
79076,7506,66.0
79077,7506,22.0
79078,7520,30.0
79079,7506,264.0
79080,7506,85.0
79081,7520,274.0
79083,7520,143.0
79084,7520,14.0
79085,7520,4.0
79086,7520,58.0
79087,7520,26.0
79088,7506,60.0
79089,7530,7.0
79090,7520,37.0
79091,7506,23.0
79092,7520,7.0
79094,7506,33.0
79095,7520,20.0
79096,7506,26.0
79100,7520,79.0
79101,7520,142.0
79102,7530,12.0
79103,7506,61.0
79104,7520,6.0
79105,7520,10.0
79106,7520,25.0
79108,7506,2.0
79109,7520,121.0
79111,7520,9.0
79112,7520,37.0
79114,7520,28.0
79115,7520,13.0
79116,7506,39.0
79117,7520,17.0
79118,7506,12.0
79119,7506,30.0
79120,7506,30.0
79121,7520,17.0
79122,7520,15.0
79123,7506,47.0
79124,7506,7.0
79125,7520,54.0
79126,7520,7.0
79127,7520,21.0
79128,7520,22.0
79129,7520,37.0
79130,7520,97.0
79131,7506,6.0
79132,7506,7.0
79133,7520,27.0
79134,7530,7.0
79135,7506,24.0
79136,7520,22.0
79137,7520,33.0
79139,7520,2.0
79140,7520,27.0
79141,7530,5.0
79142,7520,2.0
79144,7520,12.0
79145,7506,4.0
79147,7506,14.0
79148,7520,106.0
79149,7506,8.0
79150,7520,29.0
79152,7520,9.0
79153,7520,3.0
79154,7520,11.0
79156,7530,16.0
79157,7530,36.0
79158,7520,4.0
79159,7530,12.0
79160,7520,2.0
79161,7530,13.0
79162,7520,92.0
79163,7520,17.0
79164,7520,16.0
79165,7506,2.0
79166,7520,20.0
79167,7530,7.0
79170,7520,131.0
79172,7506,58.0
79174,7520,278.0
79175,7520,23.0
79176,7506,52.0
79177,7524,6.0
79179,7506,194.0
79183,7506,9.0
79184,7520,89.0
79185,7520,118.0
79189,7520,31.0
79190,7506,15.0
79191,7520,2296.0
79195,7506,160.0
79196,7530,56.0
79197,7506,2.0
79198,7520,10.0
79200,7520,8.0
79201,7520,55.0
79202,7506,477.0
79203,7530,4.0
79204,7520,34.0
79207,7506,14.0
79208,7506,38.0
79209,7530,9.0
79210,7506,34.0
79213,7506,61.0
79215,7506,11.0
79216,7520,88.0
79217,7520,28.0
79218,7506,5.0
79220,7520,28.0
79223,7520,1.0
79225,7506,17.0
79226,7506,10.0
79229,7520,13.0
79230,7524,40.0
79231,7520,15.0
79235,7506,37.0
79236,7506,12.0
79238,7506,20.0
79239,7506,62.0
79241,7520,25.0
79242,7506,22.0
79243,7520,12.0
79244,7530,5.0
79246,7520,16.0
79249,7520,35.0
79250,7530,11.0
79251,7520,20.0
79252,7530,11.0
79253,7520,20.0
79254,7520,21.0
79255,7506,14.0
79256,7520,5.0
79257,7520,64.0
79258,7530,8.0
79259,7530,45.0
79263,7520,12.0
79265,7530,24.0
79267,7506,13.0
79268,7530,54.0
79269,7520,6.0
79270,7520,279.0
79271,7506,9.0
79273,7520,16.0
79274,7530,3.0
79276,7520,21.0
79277,7530,25.0
79278,7506,10.0
79280,7506,20.0
79281,7520,23.0
79283,7520,27.0
79284,7520,27.0
79285,7506,62.0
79286,7506,10.0
79289,7506,26.0
79290,7520,19.0
79293,7520,33.0
79294,7520,7.0
79295,7520,23.0
79297,7520,9.0
79298,7520,36.0
79299,7530,100.0
79300,7530,72.0
79301,7520,18.0
79302,7520,24.0
79303,7520,7.0
79304,7520,30.0
79306,7506,9.0
79307,7520,109.0
79308,7520,18.0
79309,7506,11.0
79310,7520,15.0
79311,7506,99.0
79312,7520,4.0
79313,7520,16.0
79316,7520,12.0
79319,7520,20.0
79320,7520,14.0
79322,7506,62.0
79326,7506,65.0
79329,7530,524.0
79331,7530,1.0
79332,7506,2.0
79334,7520,41.0
79335,7520,22.0
79336,7520,4.0
79337,7520,27.0
79338,7520,3.0
79339,7506,70.0
79340,7506,15.0
79341,7520,5.0
79342,7506,18.0
79343,7520,3.0
79345,7506,37.0
