codgeo,ze2020,active_15_64_2022_total,employed_15_64_2022_total,unemployed_15_64_2022_est,unemployment_rate_est_2022
10035,4425,300.83145,290.33348,10.49797,0.034897
10037,4425,190.94465,154.2002,36.74445,0.192435
10038,4415,76.0,71.77778,4.22222,0.055556
10039,4425,51.53571,51.53571,0.0,0.0
10040,4425,81.0,55.6875,25.3125,0.3125
10041,4425,23.11111,17.33333,5.77778,0.25
10042,4425,125.44178,121.36532,4.07646,0.032497
10043,4415,66.5,57.0,9.5,0.142857
10044,4425,27.5,22.0,5.5,0.2
10045,4425,93.2381,84.7619,8.4762,0.090909
10046,4425,57.90909,49.0,8.90909,0.153846
10047,4425,14.33333,14.33333,0.0,0.0
10048,4425,80.5,65.40625,15.09375,0.1875
10049,4425,302.49529,282.30912,20.18617,0.066732
10050,4425,109.54054,109.54054,0.0,0.0
10051,4425,494.41663,463.66459,30.75204,0.062199
10052,4415,118.90476,113.5,5.40476,0.045455
10053,4425,227.55351,199.18548,28.36803,0.124665
10054,4415,30.75,25.625,5.125,0.166667
10055,4425,102.89664,94.83252,8.06412,0.078371
10056,4425,141.71429,131.59184,10.12245,0.071429
10057,4415,39.27273,34.36364,4.90909,0.125
10058,4425,127.68889,122.77778,4.91111,0.038462
10059,4425,54.24,54.24,0.0,0.0
10060,4425,1479.47428,1307.11876,172.35552,0.116498
10061,4425,326.54335,297.41943,29.12392,0.089189
10062,4425,83.3,78.4,4.9,0.058824
10063,4425,158.72156,138.8426,19.87896,0.125244
10064,4425,1050.60333,881.68985,168.91348,0.160778
10065,4425,29.0,29.0,0.0,0.0
10066,4425,216.67099,195.42465,21.24634,0.098058
10067,4425,859.34425,775.82828,83.51597,0.097186
10068,4425,79.33333,70.0,9.33333,0.117647
10069,4425,64.2,64.2,0.0,0.0
10070,4425,211.21058,190.65372,20.55686,0.097329
10071,4425,26.0,26.0,0.0,0.0
10072,4425,21.33333,21.33333,0.0,0.0
10073,4425,85.33333,80.59259,4.74074,0.055556
10074,4425,232.75634,207.65453,25.10181,0.107846
10075,4415,68.84211,57.36842,11.47369,0.166667
10076,4425,122.2041,117.09415,5.10995,0.041815
10077,4425,60.45455,51.81818,8.63637,0.142857
10078,4425,19.5,13.0,6.5,0.333333
10079,4425,47.45455,47.45455,0.0,0.0
10080,4425,409.87941,341.00659,68.87282,0.168032
10081,4425,4687.99121,3589.05955,1098.93166,0.234414
10082,4425,128.34043,118.46809,9.87234,0.076923
10083,4425,172.76471,162.29412,10.47059,0.060606
10084,4425,575.10089,554.96338,20.13751,0.035016
10085,4415,38.76923,33.92308,4.84615,0.125
10086,4415,118.62745,104.39216,14.23529,0.12
10087,4425,30.66667,25.55556,5.11111,0.166667
10089,4415,369.75524,330.31469,39.44055,0.106667
10090,4425,73.12794,68.41119,4.71675,0.0645
10091,4425,50.0,50.0,0.0,0.0
10092,4425,62.30769,62.30769,0.0,0.0
10093,4425,49.05,38.15,10.9,0.222222
10094,4427,258.09513,209.61242,48.48271,0.187848
10095,4425,126.65649,112.06934,14.58715,0.115171
10096,4425,204.78261,163.82609,40.95652,0.2
10097,4425,69.84375,46.5625,23.28125,0.333333
10098,4425,112.38095,103.01587,9.36508,0.083333
10099,4425,205.28059,189.44686,15.83373,0.077132
10100,4425,567.40088,526.87225,40.52863,0.071429
10101,4425,98.45455,93.27273,5.18182,0.052632
10102,4425,73.06897,73.06897,0.0,0.0
10103,4425,59.26471,59.26471,0.0,0.0
10104,4425,175.85971,159.01217,16.84754,0.095801
10105,4425,15.33333,11.5,3.83333,0.25
10106,4415,56.90323,42.67742,14.22581,0.25
10107,4425,40.30435,31.34783,8.95652,0.222222
10108,4425,56.84211,56.84211,0.0,0.0
10109,4425,85.2,74.55,10.65,0.125
10110,4425,300.544,277.064,23.48,0.078125
10111,4425,47.36842,47.36842,0.0,0.0
10112,4425,80.75,71.25,9.5,0.117647
10113,4425,83.725,73.875,9.85,0.117647
10114,4415,291.05093,232.44995,58.60098,0.201343
10115,4425,800.65577,759.68856,40.96721,0.051167
10116,4425,120.6136,105.88921,14.72439,0.122079
10117,4425,80.0,80.0,0.0,0.0
10118,4425,38.4,34.56,3.84,0.1
10119,4425,38.96667,33.4,5.56667,0.142857
10120,4425,86.14286,76.57143,9.57143,0.111111
10121,4425,176.45952,158.31121,18.14831,0.102847
10122,4425,67.4752,62.4733,5.0019,0.074129
10123,4425,370.45122,335.40854,35.04268,0.094595
10124,4425,147.14815,137.0,10.14815,0.068966
10125,4425,155.82561,146.11721,9.7084,0.062303
10126,4425,60.0,60.0,0.0,0.0
10127,4425,10.6,10.6,0.0,0.0
10128,4425,24.33333,14.6,9.73333,0.4
10129,4425,132.30145,132.30145,0.0,0.0
10130,4425,56.57143,56.57143,0.0,0.0
10131,4425,183.04225,173.40845,9.6338,0.052632
10132,4415,140.54902,135.52941,5.01961,0.035714
10133,4425,130.95652,103.67391,27.28261,0.208333
10134,4425,44.8,39.2,5.6,0.125
10135,4425,20.47059,20.47059,0.0,0.0
10136,4425,20.72727,20.72727,0.0,0.0
10138,4425,56.14286,43.66667,12.47619,0.222222
10139,4425,89.41935,84.45161,4.96774,0.055556
10140,4425,431.08235,340.10244,90.97991,0.21105
10141,4425,255.43169,229.41347,26.01822,0.10186
10142,4425,893.97264,795.15053,98.82211,0.110543
10143,4425,49.65517,49.65517,0.0,0.0
10144,4415,96.22581,86.09677,10.12904,0.105263
10145,4425,105.11111,90.77778,14.33333,0.136364
10146,4415,39.2,33.6,5.6,0.142857
10147,4425,65.0,60.0,5.0,0.076923
10148,4415,238.84615,228.46154,10.38461,0.043478
10149,4425,144.64956,118.63127,26.01829,0.179871
10150,4425,139.73225,124.60173,15.13052,0.108282
10151,4425,418.70927,380.47498,38.23429,0.091315
10153,4415,304.63509,269.20454,35.43055,0.116305
10154,4415,4.375,4.375,0.0,0.0
10155,4425,58.175,58.175,0.0,0.0
10156,4425,327.60259,301.42811,26.17448,0.079897
10157,4415,109.09756,103.90244,5.19512,0.047619
10158,4425,245.9703,235.93069,10.03961,0.040816
10159,4425,54.26087,41.73913,12.52174,0.230769
10160,4425,16.0,8.0,8.0,0.5
10161,4425,38.88889,38.88889,0.0,0.0
10162,4425,179.00332,163.83745,15.16587,0.084724
10163,4425,15.0,15.0,0.0,0.0
10164,4415,279.31253,242.84762,36.46491,0.130552
10165,4425,167.46563,156.39849,11.06714,0.066086
10166,4425,165.37219,139.49806,25.87413,0.15646
10167,4425,30.70588,25.58824,5.11764,0.166666
10168,4425,42.10526,42.10526,0.0,0.0
10169,4415,95.62777,90.89297,4.7348,0.049513
10170,4425,234.54945,193.75824,40.79121,0.173913
10171,4425,114.7528,104.22273,10.53007,0.091763
10172,4425,86.36364,77.27273,9.09091,0.105263
10173,4425,229.85072,221.01468,8.83604,0.038443
10174,4425,61.75,57.0,4.75,0.076923
10175,4425,66.66667,66.66667,0.0,0.0
10176,4425,108.1,94.0,14.1,0.130435
10177,4425,82.42424,77.57576,4.84848,0.058823
10178,4425,94.90161,75.33411,19.5675,0.206187
10179,4425,211.29507,187.31654,23.97853,0.113484
10180,4427,33.88235,28.23529,5.64706,0.166667
10181,4425,106.71967,90.54222,16.17745,0.151588
10182,4425,42.0,42.0,0.0,0.0
10183,4425,17.5,17.5,0.0,0.0
10184,4425,57.77778,48.14815,9.62963,0.166667
10185,4425,87.80574,82.92764,4.8781,0.055556
10186,4425,247.66355,227.85047,19.81308,0.08
10187,4425,166.97842,162.12179,4.85663,0.029085
10188,4425,93.26035,84.33986,8.92049,0.095651
10189,4425,24.46154,24.46154,0.0,0.0
10190,4425,267.73381,257.05502,10.67879,0.039886
10191,4425,451.97282,412.65591,39.31691,0.08699
10192,4427,59.07692,54.15385,4.92307,0.083333
10193,4425,155.68966,150.5,5.18966,0.033333
10194,4425,64.23529,53.52941,10.70588,0.166667
10195,4425,119.86538,114.65385,5.21153,0.043478
10196,4425,100.07692,84.51282,15.5641,0.155521
10197,4425,63.0303,58.18182,4.84848,0.076923
10198,4425,61.92308,61.92308,0.0,0.0
10199,4425,182.33029,167.12363,15.20666,0.083402
10200,4425,44.23529,44.23529,0.0,0.0
10201,4425,25.77778,19.33333,6.44445,0.25
10202,4425,48.70135,43.83386,4.86749,0.099946
10203,4425,186.57803,171.40031,15.17772,0.081348
10204,4425,43.125,38.8125,4.3125,0.1
10205,4425,28.41176,28.41176,0.0,0.0
10206,4425,52.8,52.8,0.0,0.0
10207,4415,56.26923,51.15385,5.11538,0.090909
10208,4415,157.82603,157.82603,0.0,0.0
10209,4425,974.5541,887.55743,86.99667,0.089268
10210,4425,221.46325,186.16282,35.30043,0.159396
10211,4425,466.78135,420.85925,45.9221,0.09838
10212,4425,68.21053,62.52632,5.68421,0.083333
10213,4425,54.33333,48.9,5.43333,0.1
10214,4425,42.5,36.42857,6.07143,0.142857
10215,4425,120.46154,105.40385,15.05769,0.125
10216,4425,1283.07449,1239.08436,43.99013,0.034285
10217,4425,29.16667,29.16667,0.0,0.0
10218,4425,90.66667,90.66667,0.0,0.0
10219,4425,28.44444,21.33333,7.11111,0.25
10220,4415,650.22283,595.5829,54.63993,0.084033
10221,4425,63.15789,54.73684,8.42105,0.133333
10222,4425,169.35092,163.79631,5.55461,0.032799
10223,4415,285.35126,242.80153,42.54973,0.149114
10224,4415,785.61421,665.4408,120.17341,0.152967
10225,4415,133.48522,128.08104,5.40418,0.040485
10226,4425,42.0,36.0,6.0,0.142857
10227,4425,160.28571,146.14286,14.14285,0.088235
10228,4425,106.6701,101.72058,4.94952,0.0464
10229,4425,46.89474,41.68421,5.21053,0.111111
10230,4425,293.47358,267.95858,25.515,0.086941
10231,4415,318.84368,303.16311,15.68057,0.049179
10232,4425,154.7619,144.44444,10.31746,0.066667
10233,4415,685.45865,529.17669,156.28196,0.227996
10234,4415,108.88063,103.2118,5.66883,0.052065
10235,4425,32.66667,32.66667,0.0,0.0
10236,4425,38.66667,38.66667,0.0,0.0
10237,4425,253.45992,232.86351,20.59641,0.081261
10238,4425,216.61607,191.3822,25.23387,0.116491
10239,4425,336.04758,301.32635,34.72123,0.103322
10240,4425,235.0,199.23913,35.76087,0.152174
10241,4425,40.0,40.0,0.0,0.0
10242,4425,48.4375,48.4375,0.0,0.0
10243,4425,51.5,41.2,10.3,0.2
10245,4425,426.5012,397.33547,29.16573,0.068384
10246,4425,123.0,118.44444,4.55556,0.037037
10247,4425,73.6,73.6,0.0,0.0
10248,4425,213.01715,201.87804,11.13911,0.052292
10249,4425,209.64706,204.88235,4.76471,0.022727
10250,4425,103.80952,98.61905,5.19047,0.05
10251,4425,140.56981,110.24172,30.32809,0.215751
10252,4425,53.33333,53.33333,0.0,0.0
10253,4425,84.92331,73.50797,11.41534,0.134419
10254,4415,169.63744,154.14719,15.49025,0.091314
10255,4425,148.23695,134.37321,13.86374,0.093524
10256,4425,179.79819,174.50867,5.28952,0.029419
10257,4425,10.875,10.875,0.0,0.0
10258,4425,133.09267,129.27042,3.82225,0.028719
10259,4415,145.60054,135.92702,9.67352,0.066439
10260,4425,317.35634,317.35634,0.0,0.0
10261,4425,339.76986,252.70239,87.06747,0.256254
10262,4425,162.43063,152.54907,9.88156,0.060836
10263,4425,196.67742,156.33333,40.34409,0.205128
10264,4425,38.31579,38.31579,0.0,0.0
10265,4425,1270.36514,995.60788,274.75726,0.216282
10266,4425,17.6,4.4,13.2,0.75
10267,4425,132.55738,122.36066,10.19672,0.076923
10268,4415,2543.71292,2149.73314,393.97978,0.154884
10269,4425,73.125,58.5,14.625,0.2
10270,4425,110.71464,110.71464,0.0,0.0
10271,4415,274.53659,245.12195,29.41464,0.107143
10272,4425,61.6,56.0,5.6,0.090909
10274,4415,155.99795,155.99795,0.0,0.0
10275,4415,255.44178,222.89201,32.54977,0.127425
10276,4425,147.67577,119.26113,28.41464,0.192412
10278,4425,56.8,51.12,5.68,0.1
10279,4427,8.54545,8.54545,0.0,0.0
10280,4415,333.87728,299.40222,34.47506,0.103257
10281,4425,126.80702,107.29825,19.50877,0.153846
10282,4425,675.59098,630.64789,44.94309,0.066524
10283,4425,69.33333,69.33333,0.0,0.0
10284,4415,71.11111,53.33333,17.77778,0.25
10285,4425,29.4,29.4,0.0,0.0
10286,4425,87.24909,81.93013,5.31896,0.060963
10287,4425,656.11211,521.40544,134.70667,0.20531
10288,4425,108.54908,98.60355,9.94553,0.091622
10289,4415,383.54858,318.10912,65.43946,0.170616
10290,4425,94.28571,84.85714,9.42857,0.1
10291,4415,89.02703,84.08108,4.94595,0.055556
10293,4425,63.375,53.625,9.75,0.153846
10294,4425,33.83333,24.16667,9.66666,0.285714
10295,4425,148.75444,143.99787,4.75657,0.031976
10296,4425,82.5,77.0,5.5,0.066667
10297,4425,2104.72082,1651.03208,453.68874,0.215558
10298,4415,504.92848,404.45563,100.47285,0.198984
10299,4425,262.87806,241.25667,21.62139,0.082249
10300,4425,146.46766,111.70978,34.75788,0.237308
10301,4415,101.14706,101.14706,0.0,0.0
10302,4425,39.56522,27.69565,11.86957,0.3
10303,4425,24.28571,24.28571,0.0,0.0
10304,4425,59.66667,49.72222,9.94445,0.166667
10305,4425,50.625,45.0,5.625,0.111111
10306,4425,101.35166,91.42928,9.92238,0.097901
10307,4425,147.60419,133.29328,14.31091,0.096955
10308,4415,110.30599,110.30599,0.0,0.0
10309,4425,30.8,30.8,0.0,0.0
10310,4425,100.5,83.75,16.75,0.166667
10312,4425,80.45455,69.72727,10.72728,0.133333
10313,4425,150.06349,129.36508,20.69841,0.137931
10314,4425,205.17492,189.79384,15.38108,0.074966
10315,4425,6.13333,6.13333,0.0,0.0
10316,4415,87.57895,87.57895,0.0,0.0
10317,4425,512.30923,469.65779,42.65144,0.083253
10318,4415,87.17241,81.72414,5.44827,0.0625
10319,4425,134.02343,119.90955,14.11388,0.105309
10320,4425,94.8995,94.8995,0.0,0.0
10321,4425,1581.09959,1470.67358,110.42601,0.069841
10323,4415,5884.35155,4478.20929,1406.14226,0.238963
10324,4425,76.77419,76.77419,0.0,0.0
10325,4425,2104.51512,1939.14419,165.37093,0.078579
10326,4425,77.41935,51.6129,25.80645,0.333333
10327,4425,65.21739,59.78261,5.43478,0.083333
10328,4425,172.72117,162.46983,10.25134,0.059352
10329,4425,262.40385,252.30769,10.09616,0.038476
10330,4425,34.69565,34.69565,0.0,0.0
10331,4425,311.75365,260.87779,50.87586,0.163193
10332,4425,199.56769,189.46432,10.10337,0.050626
10333,4425,5552.09266,4873.73449,678.35817,0.122181
10334,4415,289.89713,279.71428,10.18285,0.035126
10335,4425,101.77778,81.42222,20.35556,0.2
10336,4425,202.20352,184.37479,17.82873,0.088172
10337,4425,10.66667,10.66667,0.0,0.0
10338,4425,92.96875,76.5625,16.40625,0.176471
10339,4415,152.87145,137.43975,15.4317,0.100946
10340,4425,1116.70739,1022.18799,94.5194,0.084641
10341,4415,165.60424,165.60424,0.0,0.0
10342,4425,183.64557,173.44304,10.20253,0.055556
10343,4425,3109.02663,2719.45913,389.5675,0.125302
10344,4425,436.92128,386.09289,50.82839,0.116333
10345,4425,185.79526,171.06806,14.7272,0.079266
10346,4427,26.0,19.5,6.5,0.25
10347,4415,87.97826,78.71739,9.26087,0.105263
10348,4415,98.29787,88.46809,9.82978,0.1
10349,4425,1310.21892,1222.54889,87.67003,0.066913
10350,4425,316.8595,253.4876,63.3719,0.2
10351,4415,157.69452,147.24037,10.45415,0.066294
10352,4425,860.04653,794.69698,65.34955,0.075984
10353,4425,417.47397,356.07314,61.40083,0.147077
10354,4425,72.8,56.0,16.8,0.230769
10355,4415,35.29412,30.88235,4.41177,0.125
10356,4415,150.92785,125.04084,25.88701,0.171519
10357,4425,1437.73405,1344.98855,92.7455,0.064508
10358,4425,403.17923,352.61413,50.5651,0.125416
10359,4425,236.08422,230.99684,5.08738,0.021549
10360,4425,394.95293,384.51104,10.44189,0.026438
10361,4425,115.49913,98.99925,16.49988,0.142857
10362,4425,4800.58725,4197.88292,602.70433,0.125548
10363,4425,207.93664,197.53841,10.39823,0.050007
10364,4425,24.64286,24.64286,0.0,0.0
10365,4415,29.53846,29.53846,0.0,0.0
10366,4425,43.4,43.4,0.0,0.0
10367,4415,372.20197,332.93164,39.27033,0.105508
10368,4425,546.62264,516.25472,30.36792,0.055556
10369,4425,97.85106,65.23404,32.61702,0.333333
10370,4415,148.87221,132.0694,16.80281,0.112867
10371,4425,158.18263,153.24507,4.93756,0.031214
10372,4425,148.82721,143.65822,5.16899,0.034731
10373,4425,170.84498,165.83077,5.01421,0.029349
10374,4425,75.87097,75.87097,0.0,0.0
10375,4425,166.67856,147.00135,19.67721,0.118055
10376,4425,64.55172,53.7931,10.75862,0.166667
10377,4425,48.18182,48.18182,0.0,0.0
10378,4425,24.28571,19.42857,4.85714,0.2
10379,4425,244.2274,205.05663,39.17077,0.160386
10380,4425,29.64706,29.64706,0.0,0.0
10381,4425,521.60657,497.07974,24.52683,0.047022
10382,4415,461.8599,405.95665,55.90325,0.121039
10383,4415,77.64845,72.47189,5.17656,0.066667
10384,4425,84.85714,84.85714,0.0,0.0
10386,4425,99.13953,84.97674,14.16279,0.142857
10387,4425,27178.95088,21742.42268,5436.5282,0.200027
10388,4425,17.6,8.8,8.8,0.5
10389,4425,41.14286,30.85714,10.28572,0.25
10390,4425,64.70588,51.76471,12.94117,0.2
10391,4425,127.23454,111.98062,15.25392,0.119888
10392,4415,178.12781,168.01116,10.11665,0.056794
10393,4425,106.28571,90.34286,15.94285,0.15
10394,4425,40.9697,30.72727,10.24243,0.25
10395,4425,101.35273,96.50416,4.84857,0.047839
10396,4425,219.70588,200.17647,19.52941,0.088889
10397,4425,86.0,69.875,16.125,0.1875
10398,4425,30.42857,30.42857,0.0,0.0
10399,4425,342.81481,321.55872,21.25609,0.062005
10400,4425,51.74074,42.33333,9.40741,0.181818
10401,4425,891.79822,764.08924,127.70898,0.143204
10402,4425,133.47041,123.12194,10.34847,0.077534
10403,4425,35.07692,30.69231,4.38461,0.125
10404,4425,65.4,59.95,5.45,0.083333
10405,4425,30.0,30.0,0.0,0.0
10406,4425,842.47362,793.66584,48.80778,0.057934
10408,4425,51.95455,51.95455,0.0,0.0
10409,4425,272.47022,247.35843,25.11179,0.092163
10410,4425,65.625,52.5,13.125,0.2
10411,4425,8.0,8.0,0.0,0.0
10412,4425,408.80599,378.93433,29.87166,0.073071
10414,4425,57.33333,57.33333,0.0,0.0
10416,4425,97.95918,88.16327,9.79591,0.1
10417,4425,122.4,117.3,5.1,0.041667
10418,4425,116.725,106.575,10.15,0.086957
10419,4425,315.89314,292.43841,23.45473,0.074249
10420,4415,923.73611,758.96528,164.77083,0.178374
10421,4415,68.71429,68.71429,0.0,0.0
10422,4425,89.6,84.0,5.6,0.0625
10423,4425,186.84508,186.84508,0.0,0.0
10424,4427,19.69231,9.84615,9.84616,0.5
10425,4425,114.46163,104.30509,10.15654,0.088733
10426,4425,378.62684,343.31623,35.31061,0.09326
10427,4425,120.8346,115.99873,4.83587,0.040021
10428,4425,43.11111,43.11111,0.0,0.0
10429,4425,131.13154,121.00184,10.1297,0.077248
10430,4425,46.125,41.0,5.125,0.111111
10431,4425,35.33333,29.44444,5.88889,0.166667
10432,4425,22.66667,18.13333,4.53334,0.2
10433,4425,105.26659,100.13781,5.12878,0.048722
10434,4425,31.63636,26.36364,5.27272,0.166666
10435,4425,96.0,96.0,0.0,0.0
10436,4425,81.51282,67.12821,14.38461,0.176471
10437,4425,239.75895,225.48065,14.2783,0.059553
10438,4425,109.51111,109.51111,0.0,0.0
10439,4425,50.0,50.0,0.0,0.0
10440,4425,70.5,60.42857,10.07143,0.142857
10441,4425,82.21169,72.54735,9.66434,0.117554
10442,4425,375.96779,365.5766,10.39119,0.027639
10443,4425,32.8,28.7,4.1,0.125
10444,4425,127.84091,112.5,15.34091,0.12
10445,4425,18.0,12.0,6.0,0.333333
11001,7608,269.68119,236.67267,33.00852,0.122398
11002,7608,103.5,94.5,9.0,0.086957
11003,7608,108.56976,80.01838,28.55138,0.262977
11004,7608,138.27418,111.72797,26.54621,0.191982
11005,7608,790.81752,699.56934,91.24818,0.115385
11006,7617,20.8,20.8,0.0,0.0
11007,7608,37.0,24.66667,12.33333,0.333333
11008,7608,167.70283,98.92966,68.77317,0.41009
11009,7608,717.92329,604.98011,112.94318,0.157319
11010,7608,97.33333,92.21053,5.1228,0.052632
11011,7608,235.27028,199.86261,35.40767,0.150498
11012,7617,850.60664,719.74408,130.86256,0.153846
11013,7617,101.58662,97.44229,4.14433,0.040796
11014,7617,591.63393,482.52112,109.11281,0.184426
11015,7608,83.51238,62.66333,20.84905,0.249652
11016,7608,23.23529,18.58824,4.64705,0.2
11017,7608,15.64286,10.42857,5.21429,0.333334
11018,7608,533.2616,474.89711,58.36449,0.109448
11019,7608,10.16667,10.16667,0.0,0.0
11020,7608,6.6,,,
11021,7608,222.66667,197.33333,25.33334,0.113772
11022,7608,489.63761,383.42939,106.20822,0.216912
11023,7608,353.19849,292.19101,61.00748,0.172729
11024,7617,319.24953,245.65341,73.59612,0.230529
11025,7608,152.27382,125.94442,26.3294,0.172908
11026,7608,111.09677,100.51613,10.58064,0.095238
11027,7608,355.34182,321.08481,34.25701,0.096406
11028,7608,137.70083,126.67806,11.02277,0.080049
11029,7608,27.27273,27.27273,0.0,0.0
11030,7608,35.05263,35.05263,0.0,0.0
11032,7608,94.37848,67.89995,26.47853,0.280557
11033,7612,565.03253,514.80621,50.22632,0.088891
11034,7608,303.40423,265.00268,38.40155,0.126569
11035,7608,82.69646,67.02291,15.67355,0.189531
11036,7608,69.27328,55.23815,14.03513,0.202605
11037,7608,309.35559,238.46135,70.89424,0.229167
11038,7608,14.25,10.6875,3.5625,0.25
11039,7608,11.75,11.75,0.0,0.0
11040,7617,776.16644,709.91696,66.24948,0.085355
11041,7617,583.3858,498.55624,84.82956,0.145409
11042,7608,132.08717,121.91269,10.17448,0.077029
11043,7608,82.40141,72.23076,10.17065,0.123428
11044,7608,25.75,21.45833,4.29167,0.166667
11045,7608,90.6,78.52,12.08,0.133333
11046,7608,30.0,30.0,0.0,0.0
11048,7617,317.43973,272.79466,44.64507,0.140641
11049,7608,1322.11306,1227.31369,94.79937,0.071703
11051,7608,90.37838,85.62162,4.75676,0.052632
11052,7608,130.08808,130.08808,0.0,0.0
11053,7608,172.84581,144.04407,28.80174,0.166633
11054,7610,162.58472,146.73089,15.85383,0.097511
11055,7608,85.79644,65.63309,20.16335,0.235014
11056,7608,57.60702,41.89601,15.71101,0.272727
11057,7612,10.0,6.66667,3.33333,0.333333
11058,7608,74.4227,69.85659,4.56611,0.061354
11059,7608,67.74194,58.06452,9.67742,0.142857
11060,7608,17.33333,11.55556,5.77777,0.333333
11061,7608,104.81936,99.62337,5.19599,0.049571
11062,7608,9.5,9.5,0.0,0.0
11063,7608,240.31644,168.29068,72.02576,0.299712
11064,7617,197.70948,187.30141,10.40807,0.052643
11065,7620,16.63636,16.63636,0.0,0.0
11066,7608,11.36842,5.68421,5.68421,0.5
11067,7617,807.68327,718.47177,89.2115,0.110454
11068,7608,622.13658,502.8699,119.26668,0.191705
11069,7608,19279.01488,16078.57782,3200.43706,0.166006
11070,7608,166.61972,133.29577,33.32395,0.2
