annee,trimestre,code_zone_d_emploi,effectifs_salaries_brut,effectifs_salaries_cvs,masse_salariale_cvs
2022,2,7504,23345,22922,149342068
2022,3,7504,23060,22928,150058171
2022,1,7505,423759,424581,3359281823
2022,4,7505,434026,433749,3531827499
2022,1,7507,3902,3945,26780017
2022,2,7507,4017,3964,27087002
2022,4,7510,39028,40911,287836850
2022,1,7513,32001,33459,219668209
2022,2,7513,35877,34009,225523512
2022,3,7513,34184,33949,228229911
2022,1,7514,20351,20494,128732322
2022,4,7515,9619,10807,70898556
2022,4,7522,86308,85956,663798548
2022,1,7523,47274,47704,309233036
2022,2,7523,48149,47625,314406200
2022,4,7523,47857,47921,319968193
2022,2,7527,8,8,47074
2022,1,7529,11205,12186,73449703
2022,2,7529,13238,12299,74865779
2022,1,7507,32144,32383,226376077
2022,1,7511,19657,19814,123036462
2022,3,7511,19949,19869,127675273
2022,1,7517,76404,76642,529845665
2022,2,7517,77722,76989,539016478
2022,1,7527,11048,11131,73607943
2022,2,7527,11296,11161,74799981
2022,4,7527,11076,11128,77121089
2022,3,7607,17054,16937,108712957
2022,1,7608,6,6,17793
2022,4,7608,4,4,20295
2022,1,7609,13018,13203,90852427
2022,4,7609,13055,13260,93165732
2022,2,7610,36286,35951,260594417
2022,3,7610,35860,35810,262916388
2022,3,7611,20276,20159,137692989
2022,1,7612,26099,26189,170134153
2022,2,7612,26492,26200,172314436
2022,4,7612,26321,26278,177623568
2022,3,7614,14244,14260,95082908
2022,1,7615,42659,42962,281124220
2022,2,7615,43674,43036,285882837
2022,3,7615,43408,43327,293418371
2022,3,7619,13273,13054,96003196
2022,4,7621,38828,39024,267573415
2022,2,7622,21497,21278,136115431
2022,3,7622,21240,21212,137954170
2022,4,7622,21311,21222,138141190
2022,1,7624,52977,53799,353400726
2022,1,7601,15502,17444,107430868
2022,2,2811,14230,13527,94397041
2022,1,2812,8004,8028,53797916
2022,2,2812,8194,8084,54534503
2022,3,2812,8083,8080,55782433
2022,2,2816,28026,27697,182353703
2022,2,2818,11371,11270,73614549
2022,4,0051,22423,22284,148359571
2022,2,0061,4785,4733,33137265
2022,2,3201,18767,18224,114863603
2022,1,3202,95742,96063,673621065
2022,3,3202,96649,96458,697790088
2022,4,3202,97120,96231,697385730
2022,1,3209,12219,12303,84478747
2022,4,3209,12138,12124,87079055
2022,1,3210,55418,55581,424042278
2022,1,3211,63669,64685,471224565
2022,3,3211,64828,64812,482526774
2022,3,3214,18489,18413,120782024
2022,1,3217,7608,7708,53172378
2022,1,3203,53115,53406,359792732
2022,3,3203,53948,53892,371935304
2022,1,3204,29695,30336,196952513
2022,3,3206,40882,40817,273876948
2022,4,3206,41084,41016,276038492
2022,1,4401,15554,15689,105765918
2022,3,4404,4038,4005,24254172
2022,4,4404,3984,3965,24356318
2022,4,4407,44827,45056,326950860
2022,1,4410,133020,133355,943598003
2022,2,4410,134593,133384,954018246
2022,4,4410,135838,135247,987096895
2022,1,4418,21139,21151,166948311
2022,4,4418,21162,21420,176638458
2022,1,4419,9590,9619,71089133
2022,3,4419,9678,9687,73935792
2022,1,4422,26810,26943,205718012
2022,2,4422,27421,27121,208719200
2022,3,4422,27356,27283,213005292
2022,4,4422,27381,27343,214251111
2022,1,4423,264877,264388,2066600985
2022,4,5305,21504,21385,149151894
2022,2,5306,12924,12853,85482139
2022,1,5307,15741,16073,107371980
2022,3,5307,16075,16140,111336465
2022,4,5307,15868,16123,111732330
2022,3,5308,21763,21605,154510832
2022,3,5309,60661,60565,433735538
2022,2,5310,31242,30567,208162896
2022,4,5310,30418,30850,213652008
2022,1,5312,33063,33419,231583910
2022,3,5312,34053,34130,240815988
2022,4,5312,34385,34467,245840213
2022,2,5313,79261,77107,529766344
2022,1,5314,11221,11432,80188730
2022,4,5314,11245,11202,82142767
2022,1,5315,247056,246854,1905390750
2022,4,5315,253638,252140,2029235947
2022,1,5316,49576,49953,329417933
2022,3,5316,50082,50195,340042038
2022,3,5317,41830,41549,299079048
2022,2,5318,60400,59147,406932699
2022,2,5319,31841,31536,232206412
2022,1,0062,16601,16627,112016163
2022,3,0062,16795,16647,114098203
2022,2,7502,59640,58960,414586956
2022,4,7502,59435,59562,425491967
2022,3,7508,21262,21163,156692775
2022,4,7509,33246,33622,251413460
2022,1,7512,72360,73639,512419399
2022,1,7528,25731,26004,163756438
2022,4,7528,26159,26259,171437020
2022,3,7530,15075,15099,102591263
2022,4,7530,15080,15139,103299121
2022,1,7501,37989,38180,255538177
2022,1,7517,424,441,2533630
2022,1,7518,21182,21321,136983863
2022,1,7519,27258,27611,176245628
2022,3,7519,27973,27635,182065493
2022,4,7519,27905,27826,183602465
2022,2,7521,15139,14879,102428784
2022,4,7521,14766,14862,104686935
2022,1,7531,14835,14991,95337691
2022,3,0063,9994,9976,66846391
2022,3,7602,54323,54198,365604342
2022,4,7602,54271,54217,368789631
2022,1,7604,29045,29494,182030755
2022,2,7604,29983,29584,184301283
2022,4,7604,29370,29472,188346391
2022,1,2806,12497,12700,82373999
2022,2,2806,12815,12627,82343102
2022,3,2806,12650,12662,83445073
2022,3,2810,12076,12084,81982337
2022,4,2810,11795,11988,82694952
2022,1,5301,20181,21409,139735547
2022,4,5301,19977,21618,145793736
2022,1,5303,12615,12793,81560386
2022,2,5303,13221,13007,83467389
2022,4,5304,20326,20484,135335851
2022,1,5219,75307,76301,560804141
2022,3,5219,77916,77645,590165545
2022,1,5220,21931,22118,140337163
2022,2,5220,22700,22328,143710010
2022,3,0051,6660,6687,42874061
2022,4,0051,6689,6679,43313178
2022,4,0062,1926,1932,11736609
2022,3,2811,13776,13539,96904193
2022,4,2811,13027,13528,97445145
2022,4,2812,8031,8033,55865696
2022,2,2814,19601,19325,132852342
2022,1,2816,27354,27580,179393983
2022,3,2816,27917,27898,186041992
2022,1,2818,11128,11253,72130071
2022,1,0061,4664,4690,32652026
2022,3,3201,18427,18253,117794106
2022,4,3201,17760,18308,118707458
2022,3,3209,12214,12181,86242695
2022,2,3210,56341,55666,429900204
2022,3,3210,55466,55558,437034034
2022,4,3210,55750,55556,438812100
2022,1,3214,18142,18275,117799083
2022,3,3220,55282,54945,386202364
2022,1,0054,61782,62181,449493589
2022,3,0054,62037,62024,464511863
2022,4,0054,61997,61832,466256148
2022,4,3208,34514,34468,231905092
2022,4,3213,72365,72718,567123855
2022,3,3215,98836,98809,674310688
2022,2,4401,16000,15877,108282329
2022,4,4401,15895,15793,109936176
2022,1,4404,3891,3932,23513227
2022,2,4404,3965,3911,24109979
2022,1,4407,44599,45002,314013931
2022,2,4407,45786,45105,319345002
2022,3,4408,19757,19705,126240202
2022,3,4410,134471,134502,979128638
2022,3,4414,21919,21977,150737987
2022,4,4414,22095,21956,151217459
2022,1,4416,28262,28400,205572605
2022,3,4416,28447,28271,209619988
2022,4,4416,28104,28253,209012527
2022,1,4417,18424,18535,125055888
2022,2,4417,18769,18671,128044329
2022,3,4417,18757,18750,128726791
2022,2,4419,18630,18329,124646823
2022,4,4419,17935,18085,127024472
2022,2,4420,23379,23090,165503490
2022,2,4421,1880,1859,12902715
2022,3,4421,1873,1876,12999461
2022,1,4426,13685,13851,89496428
2022,2,4426,13977,13847,91849501
2022,4,4426,13791,13774,94063225
2022,3,4418,21657,21377,172928105
2022,2,4419,9790,9581,74368647
2022,4,4420,7008,7011,51970104
2022,4,4423,270960,268139,2150005864
2022,1,5210,57216,57225,395864307
2022,2,5211,51111,50785,374523802
2022,4,5211,51556,51225,384587060
2022,2,5212,106134,105001,749320273
2022,2,5213,60487,59246,419092311
2022,2,3203,54138,53619,366803711
2022,4,3203,54412,54225,378673798
2022,3,3204,30414,30355,205775985
2022,4,3204,29889,30500,207105125
2022,1,3205,49981,50280,350817574
2022,3,3205,50487,50359,358547613
2022,2,3206,41082,40679,270673690
2022,1,3207,33026,33335,225504637
2022,2,3207,33968,33536,229987816
2022,3,3207,33781,33729,235033092
2022,2,3216,377647,374398,3003021734
2022,4,3216,380206,376793,3078736717
2022,4,3218,94671,94089,701084355
2022,1,3219,43928,44392,294179554
2022,2,3219,45241,44721,298098938
2022,4,3219,43932,44014,297263424
2022,1,3222,98265,98416,670401115
2022,2,3222,99204,98622,676199748
2022,4,3222,99728,99525,698721282
2022,1,4402,24090,24362,168241841
2022,2,4421,15749,15638,106657347
2022,3,4421,15585,15514,108205382
2022,1,4425,62730,63329,422956124
2022,4,4427,24292,24399,168827556
2022,1,4427,623,624,4453000
2022,1,4405,59839,60626,456927218
2022,2,4405,61644,60959,462552929
2022,4,4405,61971,61063,477254893
2022,3,4411,123750,123602,911640303
2022,2,5201,29404,29195,211546818
2022,3,5201,29567,29478,215738664
2022,4,5201,29798,29638,217951321
2022,3,5202,121605,121518,871465038
2022,4,5202,123040,122538,878370540
2022,4,5204,11371,11152,77200883
2022,4,5205,12723,12689,85286787
2022,1,5206,65282,65454,469508579
2022,2,5206,66742,65941,474046134
2022,1,5209,11875,11905,78861798
2022,3,5209,11842,11913,81607050
2022,2,5215,20406,20171,140542938
2022,3,5215,19992,19987,141952503
2022,1,5218,17992,18186,127337792
2022,2,5218,18603,18372,129544865
2022,3,5218,18238,18332,132552617
2022,1,7520,65070,65517,507479625
2022,3,7520,65948,66059,527833052
2022,4,7520,66445,66518,532697941
2022,3,7523,543,528,3694119
2022,2,7524,81561,80772,545997564
2022,3,7525,16766,16653,113230422
2022,1,7526,23657,25749,158989544
2022,2,7526,28090,25818,162584454
2022,3,7526,26205,25776,166332417
2022,1,7527,4430,4469,30238160
2022,2,7527,4531,4487,30775304
2022,4,7527,4436,4461,31237329
2022,3,7528,26255,26208,170896591
2022,1,7530,14958,15050,98431028
2022,2,7530,15380,15141,100634498
2022,3,7502,2,2,18358
2022,4,7502,2,2,7076
2022,4,7503,104054,107352,773762830
2022,4,7504,22735,22941,150859060
2022,3,7507,3964,3947,27439216
2022,4,7507,3905,3920,27290654
2022,2,7510,42169,40716,280876208
2022,3,7510,41596,40635,286275237
2022,2,7514,20808,20530,131018908
2022,4,7514,20447,20465,132287608
2022,1,7515,9850,10654,68163578
2022,2,7515,11832,10789,70007397
2022,1,7621,38470,38845,256705411
2022,3,7621,39075,39021,265522958
2022,1,7622,21087,21356,134590265
2022,2,7624,54530,53631,356036973
2022,3,7624,54431,53838,363106478
2022,4,7624,54244,54223,370023941
2022,1,7625,483967,483442,4046482786
2022,2,7601,20211,17654,108316610
2022,3,7601,17897,17462,110259187
2022,4,7601,14876,17376,111098397
2022,1,2805,50845,51187,392484049
2022,4,2805,51902,52005,411243713
2022,3,2809,24399,24416,169495612
2022,1,2810,11704,11992,79419285
2022,2,2810,12331,12057,80483192
2022,2,5301,22982,21515,142506682
2022,3,5301,22137,21678,145736486
2022,1,5302,102282,102642,752430969
2022,3,5302,103835,103809,778168579
2022,4,5303,13220,13166,86631520
2022,1,5304,20061,20454,130508064
2022,2,5304,20919,20480,133049018
2022,2,5219,78761,76903,573755537
2022,3,5220,22504,22355,146369564
2022,4,5220,22301,22487,149189814
2022,1,5221,11900,11984,78002829
2022,3,5221,12099,12100,81372590
2022,4,5221,12160,12165,82823616
2022,1,0051,6586,6618,40669021
2022,2,0051,6643,6615,42159064
2022,1,0062,1939,1946,11507226
2022,2,0062,1975,1946,11720623
2022,4,7603,33821,34221,218487472
2022,2,7605,18843,18555,156690132
2022,3,7605,18613,18619,158150046
2022,1,7606,49274,50459,326153929
2022,4,7606,49752,51059,344650186
2022,3,8414,29377,30473,257511365
2022,4,8426,36395,36354,260082030
2022,1,8434,47737,47784,337252787
2022,4,8434,48558,48415,355106135
2022,3,8435,43365,43209,318432959
2022,1,0055,19587,19773,172261428
2022,4,0055,20056,20202,181195245
2022,1,9301,155821,156120,1271003275
2022,4,9301,161445,160559,1344451457
2022,1,9302,11217,9661,64609618
2022,2,9302,9573,9914,67275641
2022,3,9302,8087,9768,68256750
2022,4,9304,141258,145182,1295914046
2022,3,0101,1631,1747,10872664
2022,1,0102,7047,6846,41941170
2022,4,0102,7139,7150,46913612
2022,4,0105,9517,9427,63615834
2022,4,0201,6766,6717,45783452
2022,2,0202,55746,55446,436287566
2022,4,0202,56743,55883,449643524
2022,3,0203,1111,1113,6365326
2022,1,0204,2912,2909,17209873
2022,3,0204,2990,3023,18733374
2022,2,0205,5605,5658,34660308
2022,4,0205,5969,5873,36464480
2022,1,0206,11716,11554,76351655
2022,3,0206,11720,12047,81505853
2022,1,0301,30043,30005,222429606
2022,2,0301,30598,30629,229063218
2022,3,0301,30443,30526,233261316
2022,3,0302,3005,3006,18856721
2022,4,0302,3165,3174,19267285
2022,2,0303,5553,5581,55690808
2022,1,0401,16700,16685,92495289
2022,4,0401,17379,17379,99776503
2022,1,0402,53088,53416,372101796
2022,3,0402,55111,55045,397935923
2022,1,0403,62348,62361,446025067
2022,4,0403,64177,63743,467158106
2022,2,0404,53663,53862,334780459
2022,3,0404,54860,54622,342437910
2022,4,1101,153962,152506,1221368746
2022,3,1102,11271,11211,78147414
2022,1,1103,18573,18561,147669249
2022,3,1103,18684,18668,152503840
2022,2,1104,171745,169898,1333505153
2022,3,1110,8132,8149,55211557
2022,4,1110,8039,8058,55465108
2022,2,1111,16279,16114,125940995
2022,1,1112,306644,307503,2533508713
2022,2,1113,195855,194085,1951913565
2022,2,2409,27405,27010,190534911
2022,4,2409,27206,27158,195509175
2022,1,2410,141947,143124,1069469436
2022,2,2411,14125,13958,103411527
2022,1,2412,17575,17749,115555013
2022,2,2412,18300,17929,118109906
2022,4,2412,17983,18095,122114621
2022,4,2414,15022,14948,109068157
2022,4,2415,9169,9141,64411411
2022,4,0056,2942,2962,26669809
2022,1,0057,22615,22709,159183555
2022,2,0057,23016,22782,162457737
2022,2,0060,1786,1764,12511821
2022,3,0060,1810,1802,12808187
2022,2,2701,7148,7028,44267591
2022,2,2711,124184,123002,919334725
2022,4,2711,124895,124530,948545581
2022,1,2712,727,740,4534253
2022,2,2712,751,738,4550045
2022,1,2714,45047,45317,340468600
2022,4,2714,46077,45748,350995734
2022,2,2715,23474,23216,156744371
2022,3,2715,23183,23155,159006653
2022,1,2716,11505,11640,85503629
2022,3,2716,11573,11617,87840033
2022,4,2718,29451,29522,200780825
2022,2,2803,15200,15059,106749168
2022,2,0052,32795,31154,216186554
2022,3,0052,31803,31187,221826217
2022,4,0053,78208,78661,584246358
2022,2,0055,5647,5563,35137122
2022,4,0055,5495,5540,35952694
2022,1,0064,5845,6046,37013371
2022,3,9401,32407,31451,232372025
2022,1,7610,318,341,2269126
2022,2,7610,358,340,2341013
2022,3,7610,363,353,2458514
2022,4,7610,316,342,2405429
2022,1,7612,301,312,1961234
2022,2,7612,316,306,1924489
2022,1,7614,220,234,1187738
2022,4,7614,204,223,1243553
2022,1,7616,226083,227412,1669683185
2022,3,7616,230687,230219,1731785418
2022,4,7617,34238,35235,234906280
2022,2,7618,90935,89226,626129439
2022,1,7620,105156,108283,697330589
2022,4,7620,106637,109699,734227979
2022,4,7623,20405,21356,147113712
2022,1,1105,35870,35978,274590971
2022,3,1105,36249,36273,282884234
2022,4,1106,180001,178534,1453432447
2022,4,1107,36324,36215,259549508
2022,2,1108,46363,45776,356861968
2022,3,1108,45878,45911,358882267
2022,4,1108,46059,45775,363188269
2022,2,1109,3506427,3480273,40628798632
2022,3,1109,3501078,3505466,41105047996
2022,4,1114,178879,177810,1737782030
2022,2,1115,244796,242056,2582188237
2022,4,1115,243293,241096,2608436022
2022,1,2401,50205,50708,359694194
2022,3,2401,51202,51162,371073961
2022,1,2403,55936,56099,419419317
2022,2,2403,57082,56489,423877520
2022,4,2403,56605,56631,434367120
2022,1,2404,10125,10193,67141383
2022,1,2405,45514,45848,306026379
2022,1,2406,10821,10848,85539601
2022,1,2407,19675,19728,152285549
2022,2,2407,20301,19979,155500236
2022,3,2407,19998,19947,156670991
2022,1,2704,21567,21931,165469042
2022,4,2704,21937,22212,173226487
2022,2,2707,45413,44850,337106881
2022,3,2708,18215,18140,124088841
2022,4,2708,18049,18119,124932775
2022,4,2709,12060,12147,83405521
2022,2,2717,25948,25614,185810080
2022,3,2717,25769,25732,188189459
2022,4,2717,25832,25813,190215434
2022,1,0056,8799,8892,56483918
2022,3,0056,8925,8864,58041718
2022,4,0056,8775,8862,57911737
2022,1,0060,31856,32082,212162718
2022,3,0060,32337,32256,220356979
2022,4,0060,32255,32236,222410017
2022,2,2705,43724,43381,329613530
2022,3,2705,43942,43866,332398766
2022,3,2706,85456,85229,611463583
2022,1,2713,31422,31701,214915458
2022,4,2713,31508,31713,222403035
2022,1,2807,32970,33343,241244629
2022,1,2808,43534,43772,306517016
2022,2,2808,44198,43647,309247210
2022,3,2808,43857,43876,315022668
2022,4,2808,43931,43743,316575977
2022,4,2811,11866,11893,79675943
2022,1,2813,96478,96934,767358498
2022,2,2815,219162,217258,1635300291
2022,3,2815,219532,218772,1662485626
2022,4,2815,220295,219386,1682270120
2022,2,2817,27862,27517,210071525
2022,3,2817,27941,27744,216252812
2022,4,2817,27803,27782,217105440
2022,1,0054,3145,3160,25084147
2022,2,0054,3194,3169,24808624
2022,4,0054,3150,3144,25787666
2022,3,0057,2782,2779,19242306
2022,4,0057,2760,2774,19613994
2022,1,0058,11392,11497,83309006
2022,3,2801,7618,7662,50789904
2022,1,2802,22638,22828,153081050
2022,2,2802,23147,22791,154756824
2022,2,2804,151425,149250,1049928217
2022,1,9407,2792,3328,22111709
2022,2,5305,21597,21382,146983377
2022,1,5306,12767,12795,83671826
2022,3,5306,12872,12824,86436642
2022,3,5310,30992,30720,210811101
2022,3,5311,18657,18828,126685100
2022,1,5313,75534,76933,523195181
2022,3,5314,11241,11310,82136859
2022,3,5315,250841,250454,1982166546
2022,2,5316,50759,49935,334406521
2022,4,5316,50721,50423,343755043
2022,2,5317,42386,41244,291501344
2022,3,5319,31556,31743,236805754
2022,2,0062,16946,16481,113124874
2022,3,7502,59218,59260,420775976
2022,1,7505,11,11,43353
2022,2,7505,5,5,17238
2022,3,7505,9,9,40990
2022,1,7506,27590,27696,177301733
2022,3,7506,27388,27384,180290977
2022,1,7508,21457,21550,153936180
2022,2,7508,21598,21450,156540555
2022,4,7508,21262,21260,157542345
2022,1,7509,33188,33513,241457310
2022,2,7509,34105,33597,245472122
2022,3,7509,33724,33470,249794648
2022,1,7516,417,420,2568650
2022,2,7516,407,407,2555042
2022,4,7516,391,393,2461874
2022,1,7516,29019,29155,203127905
2022,3,7516,29928,29665,212913834
2022,2,7517,453,443,2624071
2022,3,7517,445,438,2703697
2022,2,7518,22152,21723,140708732
2022,4,7518,21380,21578,144551123
2022,2,7519,27706,27580,179187661
2022,1,7521,14757,14742,99379288
2022,3,7521,14947,14907,103526014
2022,1,7522,84869,84993,635243145
2022,2,7522,86304,85679,648608278
2022,4,7529,11189,12402,77329658
2022,1,7532,16578,16844,106521210
2022,2,7507,33500,33208,231410822
2022,2,7511,20108,19840,125989133
2022,4,7511,19727,19821,128826129
2022,2,7531,14783,14556,96138602
2022,2,0063,10070,9944,65821679
2022,4,0063,9855,9887,66704908
2022,3,7604,29954,29534,188099322
2022,2,7609,13537,13226,92652194
2022,3,7609,13272,13114,92906718
2022,1,7610,35740,35869,257492893
2022,4,7610,35678,35650,265530827
2022,1,7611,19711,19951,134232483
2022,2,7611,20472,20132,135665062
2022,3,7612,26199,26260,176046075
2022,2,7614,14638,14237,93884538
2022,4,7614,13900,14239,95904020
2022,1,7619,12495,12931,91866115
2022,4,7625,25,25,147181
2022,3,0052,4210,4208,27806684
2022,4,0053,9740,9774,72232084
2022,4,8401,103046,102387,832172020
2022,2,8402,29893,28133,179330400
2022,4,8402,26416,28112,184715200
2022,1,8404,9983,10070,72484038
2022,3,8404,10061,10046,73189127
2022,2,8405,75856,74857,555547084
2022,3,8405,74946,75087,559689508
2022,1,8406,69699,70143,532335462
2022,4,8406,71046,70479,546580570
2022,1,8407,78985,79074,601950065
2022,3,8407,79351,79261,616067777
2022,1,8409,211515,208638,1843335259
2022,2,8412,19970,19763,134374384
2022,3,8412,19833,19824,135895053
2022,4,8412,19966,19932,137247839
2022,2,8413,35850,45369,347123120
2022,4,8413,61416,45305,361050589
2022,3,8416,61289,61401,454345855
2022,1,8417,1291,1307,7847250
2022,2,8418,21368,21852,171192421
2022,3,8418,20024,22139,174760141
2022,4,8420,3418,3456,22242410
2022,3,8422,29136,29174,215981986
2022,4,8422,29265,29243,216597574
2022,1,8425,20224,20086,154866218
2022,2,8425,20303,20013,156051546
2022,1,8427,26240,26404,189624722
2022,2,8428,147436,145609,1074358538
2022,3,8428,146485,146450,1082966655
2022,3,8430,13155,13200,93734546
2022,3,8431,93855,94011,691668278
2022,1,0059,8199,8239,57567712
2022,2,0059,8306,8188,58156234
2022,4,0059,8161,8168,58657680
2022,2,0064,5192,4835,30641396
2022,3,0064,4903,4831,30753511
2022,4,8403,20229,20211,134848176
2022,4,8408,147691,147384,1163666289
2022,2,8420,16957,16706,113426967
2022,2,8423,25144,24888,167728886
2022,3,8423,24897,24891,170083791
2022,4,8423,24934,24932,173543112
2022,2,8424,22173,21786,141585907
2022,4,8424,21685,21894,144522452
2022,3,8428,3098,3105,21227006
2022,1,8429,6265,6420,38564148
2022,2,8432,31866,31406,212181285
2022,4,8432,31478,31525,217632059
2022,1,9305,17490,18012,119550179
2022,2,9305,18649,17909,118684249
2022,3,9305,18389,18060,120757551
2022,2,9306,33409,31929,224783639
2022,3,9306,32512,31883,229963970
2022,1,9307,16394,16529,109043773
2022,2,9307,17041,16717,109303367
2022,4,9308,20515,20986,135069596
2022,3,9309,32591,32007,226371247
2022,4,9309,30535,32271,227320030
2022,1,9311,26795,27411,207776088
2022,3,9311,28052,27709,212642599
2022,4,9311,27100,27920,218597941
2022,1,9312,393435,394108,3129798680
2022,3,9312,398248,397816,3225484174
2022,4,9312,398857,398983,3271721848
2022,1,9313,79451,79895,648216865
2022,2,9314,12555,11824,77442179
2022,1,9315,176688,178798,1316962564
2022,4,9315,181207,182348,1406498945
2022,2,9316,14958,14592,98020411
2022,3,9317,24146,21284,171322834
2022,4,9317,16573,21414,175238469
2022,3,8415,25751,27695,211962290
2022,4,8415,30911,28227,214821302
2022,1,8416,60953,61039,438993558
2022,2,8416,62126,61124,448963619
2022,4,8416,61651,61575,458645924
2022,3,8417,1318,1325,8174938
2022,4,8417,1301,1302,8723526
2022,1,8419,267,306,1628197
2022,2,8419,340,312,1664832
2022,3,8419,320,303,1707399
2022,4,8419,260,303,1744784
2022,2,8426,36667,36291,254667556
2022,2,8427,26800,26521,191554946
2022,3,8427,26469,26510,190752355
2022,4,8427,26580,26509,195558229
2022,4,8428,146908,146518,1101165106
2022,1,8430,13073,13110,90572779
2022,2,8430,13350,13194,92545720
2022,4,8431,93684,93842,698129431
2022,1,8433,60770,60964,441219342
2022,2,8433,62177,61119,444902819
2022,1,8435,42901,43064,310231518
2022,4,8435,43369,43223,320653295
2022,2,0055,20173,19844,176423242
2022,3,0059,8219,8208,57650724
2022,4,0064,4550,4824,31178493
2022,2,8408,147766,146243,1201150663
2022,3,8408,147363,147092,1150981618
2022,1,8410,18483,18852,125579856
2022,4,8410,19568,19298,134156568
2022,4,9303,23151,23349,152461825
2022,1,9304,139329,142202,1239769447
2022,2,9304,149429,143724,1276218798
2022,4,9307,16943,16816,113647721
2022,2,9308,21678,20912,129767706
2022,3,9316,14541,14532,99565706
2022,3,9318,140384,139442,988308397
2022,1,8411,13018,10946,82872420
2022,4,8411,13591,11223,89394167
2022,1,8413,58769,43219,329326466
2022,1,8414,31568,30270,251105706
2022,2,8414,30218,30219,255552834
2022,2,8420,3547,3490,22200931
2022,3,8420,3459,3466,22055272
2022,3,8421,787664,786516,7018154660
2022,2,8422,29814,29184,212536622
2022,3,8425,20004,20033,157179931
2022,4,8425,19935,20019,158099048
2022,1,8417,16962,17082,116059008
2022,2,8417,17406,17135,116509557
2022,3,8417,17113,17070,117617166
2022,4,8419,27217,27336,176367991
2022,1,8420,16529,16638,110790069
2022,3,8420,16787,16823,114280246
2022,4,8420,16758,16788,115752281
2022,2,8428,3152,3112,21644828
2022,4,8428,3087,3092,21238361
2022,2,8429,6444,6378,39271447
2022,4,8429,6407,6393,39820983
2022,3,8432,31656,31514,215954670
2022,2,0063,5390,5254,30812140
2022,3,0063,5281,5241,31045064
2022,4,0063,5102,5225,31355133
2022,4,9310,24956,24525,159140414
2022,2,9312,401264,396203,3165568991
2022,2,9313,81545,80511,637351244
2022,4,9314,11138,11765,79509639
2022,3,2413,152856,152362,1147737716
2022,1,2414,14754,14845,105278725
2022,3,2414,14938,14959,108525958
2022,2,2415,9268,9199,62961183
2022,2,0056,3001,2952,26098902
2022,1,0060,1770,1781,12220540
2022,4,0060,1770,1783,13068709
2022,1,0061,8546,8628,58257522
2022,2,0061,8782,8659,59250285
2022,3,0061,8674,8708,60477330
2022,4,2701,7044,7098,45807390
2022,4,2702,41415,41589,290469660
2022,1,2703,9116,9291,59356576
2022,2,2703,9544,9357,60993728
2022,3,2703,9221,9154,62061681
2022,3,2707,45551,45462,345834909
2022,4,2707,45736,45517,346909250
2022,2,2708,18328,18074,122102516
2022,2,2709,12437,12283,82510750
2022,4,2710,23754,23694,181851297
2022,1,2711,122519,122566,905358542
2022,4,2712,728,736,4568563
2022,1,2713,7396,7454,48507323
2022,2,2713,7671,7491,49275169
2022,3,2713,7467,7491,50134746
2022,4,2713,7499,7514,50556563
2022,1,2717,25388,25492,182135013
2022,2,0056,8996,8854,56848133
2022,1,0059,34846,35103,248659533
2022,3,0059,35274,35304,254189386
2022,4,0059,35301,35317,258364781
2022,2,0060,32431,32089,215307251
2022,1,2705,43159,43282,325886144
2022,2,2714,45297,45120,340784507
2022,1,2715,22970,23244,152931501
2022,2,2716,11883,11679,86382152
2022,4,2716,11567,11504,88194752
2022,1,2718,29267,29368,193290626
2022,1,2803,15002,15106,106251869
2022,3,2803,15281,15239,108896229
2022,1,7613,16920,17440,107037639
2022,4,7613,17041,17489,111792224
2022,2,7614,249,232,1210268
2022,3,7614,228,226,1257188
2022,2,7616,234018,229040,1708364581
2022,1,7617,33713,34719,221694510
2022,2,7617,36456,35117,226561119
2022,1,7618,88301,89049,617355883
2022,2,7620,114066,109414,713948314
2022,3,7623,21332,21042,147117387
2022,1,0105,9275,9244,60241539
2022,2,0105,9291,9342,61519896
2022,3,0105,9125,9219,62868490
2022,3,0201,6646,6721,45045605
2022,1,0202,54981,54745,421658316
2022,3,0202,54556,55443,444515926
2022,1,0203,1087,1085,5920488
2022,4,0203,1108,1109,6480721
2022,2,0204,2933,2937,18125818
2022,1,0205,5699,5576,33205159
2022,4,0301,31269,31075,235833130
2022,1,0302,2946,2923,17216918
2022,2,0302,3014,2996,18032548
2022,1,1101,151265,151183,1176436000
2022,2,1101,154044,152203,1198766899
2022,1,1102,11048,11117,74954615
2022,2,1103,18719,18551,148316279
2022,1,1104,168116,168741,1320515346
2022,3,2404,10394,10347,69994139
2022,4,2405,46174,46102,321979763
2022,4,2406,10948,11131,88425151
2022,1,2409,26841,26984,187183290
2022,3,2410,144121,144122,1100337240
2022,4,2410,147047,144944,1104072000
2022,3,2412,18012,18027,120418884
2022,2,2711,1,1,2748
2022,3,2711,2,2,4430
2022,4,2711,2,2,4543
2022,1,2712,18248,18336,132304366
2022,4,2712,18770,18767,140929120
2022,2,2713,32287,31825,217980932
2022,2,2807,33966,33534,246494009
2022,1,2811,11732,11770,76914614
2022,2,2811,11879,11787,77784373
2022,2,2812,986,986,7399920
2022,3,2812,1000,1001,7683375
2022,2,2813,98264,97357,779418962
2022,3,2813,98488,98407,793818972
2022,4,2813,98699,98513,800986776
2022,1,2817,27327,27533,208223861
2022,1,2819,28371,28342,223841645
2022,3,2819,28498,28437,227978681
