country,eval_year,exclude_covid,community_id,region_id,community_size,n_graph_edges,modularity
FR,2020,True,0,9309,28,916,0.4040915753055624
FR,2020,True,0,9310,28,916,0.4040915753055624
FR,2020,True,0,9311,28,916,0.4040915753055624
FR,2020,True,1,1110,23,916,0.4040915753055624
FR,2020,True,1,1111,23,916,0.4040915753055624
FR,2020,True,1,2703,23,916,0.4040915753055624
FR,2020,True,1,2709,23,916,0.4040915753055624
FR,2020,True,1,2717,23,916,0.4040915753055624
FR,2020,True,1,2718,23,916,0.4040915753055624
FR,2020,True,1,2810,23,916,0.4040915753055624
FR,2020,True,1,3212,23,916,0.4040915753055624
FR,2020,True,1,4402,23,916,0.4040915753055624
FR,2020,True,1,5302,23,916,0.4040915753055624
FR,2020,True,1,5305,23,916,0.4040915753055624
FR,2020,True,1,5309,23,916,0.4040915753055624
FR,2020,True,1,56,23,916,0.4040915753055624
FR,2020,True,1,7506,23,916,0.4040915753055624
FR,2020,True,1,7516,23,916,0.4040915753055624
FR,2020,True,1,7522,23,916,0.4040915753055624
FR,2020,True,1,7525,23,916,0.4040915753055624
FR,2020,True,1,7531,23,916,0.4040915753055624
FR,2020,True,1,7622,23,916,0.4040915753055624
FR,2020,True,1,7624,23,916,0.4040915753055624
FR,2020,True,1,8403,23,916,0.4040915753055624
FR,2020,True,1,8411,23,916,0.4040915753055624
FR,2020,True,1,9307,23,916,0.4040915753055624
FR,2020,True,2,2701,19,916,0.4040915753055624
FR,2020,True,2,2712,19,916,0.4040915753055624
FR,2020,True,2,2801,19,916,0.4040915753055624
FR,2020,True,2,2809,19,916,0.4040915753055624
FR,2020,True,2,3204,19,916,0.4040915753055624
FR,2020,True,2,3205,19,916,0.4040915753055624
FR,2020,True,2,4410,19,916,0.4040915753055624
FR,2020,True,2,4417,19,916,0.4040915753055624
FR,2020,True,2,5212,19,916,0.4040915753055624
FR,2020,True,2,7503,19,916,0.4040915753055624
FR,2020,True,2,7507,19,916,0.4040915753055624
FR,2020,True,2,7509,19,916,0.4040915753055624
FR,2020,True,2,7604,19,916,0.4040915753055624
FR,2020,True,2,7614,19,916,0.4040915753055624
FR,2020,True,2,8408,19,916,0.4040915753055624
FR,2020,True,2,8413,19,916,0.4040915753055624
FR,2020,True,2,8419,19,916,0.4040915753055624
FR,2020,True,2,8430,19,916,0.4040915753055624
FR,2020,True,2,9302,19,916,0.4040915753055624
FR,2020,True,3,2415,18,916,0.4040915753055624
FR,2020,True,3,4407,18,916,0.4040915753055624
FR,2020,True,3,4411,18,916,0.4040915753055624
FR,2020,True,3,5201,18,916,0.4040915753055624
FR,2020,True,3,5205,18,916,0.4040915753055624
FR,2020,True,3,5308,18,916,0.4040915753055624
FR,2020,True,3,5316,18,916,0.4040915753055624
FR,2020,True,3,5317,18,916,0.4040915753055624
FR,2020,True,3,7512,18,916,0.4040915753055624
FR,2020,True,3,7524,18,916,0.4040915753055624
FR,2020,True,3,7528,18,916,0.4040915753055624
FR,2020,True,3,7605,18,916,0.4040915753055624
FR,2020,True,3,7611,18,916,0.4040915753055624
FR,2020,True,3,7612,18,916,0.4040915753055624
FR,2020,True,3,8422,18,916,0.4040915753055624
FR,2020,True,3,9305,18,916,0.4040915753055624
FR,2020,True,3,9308,18,916,0.4040915753055624
FR,2020,True,3,9313,18,916,0.4040915753055624
FR,2020,True,4,2715,20,916,0.4040915753055624
FR,2020,True,4,2716,20,916,0.4040915753055624
FR,2020,True,4,2819,20,916,0.4040915753055624
FR,2020,True,4,3208,20,916,0.4040915753055624
FR,2020,True,4,3221,20,916,0.4040915753055624
FR,2020,True,4,4414,20,916,0.4040915753055624
FR,2020,True,4,4416,20,916,0.4040915753055624
FR,2020,True,4,4419,20,916,0.4040915753055624
FR,2020,True,4,4423,20,916,0.4040915753055624
FR,2020,True,4,5213,20,916,0.4040915753055624
FR,2020,True,4,5301,20,916,0.4040915753055624
FR,2020,True,4,5311,20,916,0.4040915753055624
FR,2020,True,4,59,20,916,0.4040915753055624
FR,2020,True,4,61,20,916,0.4040915753055624
FR,2020,True,4,7530,20,916,0.4040915753055624
FR,2020,True,4,8407,20,916,0.4040915753055624
FR,2020,True,4,8409,20,916,0.4040915753055624
FR,2020,True,4,8420,20,916,0.4040915753055624
FR,2020,True,4,9312,20,916,0.4040915753055624
FR,2020,True,4,9318,20,916,0.4040915753055624
FR,2020,True,5,1103,18,916,0.4040915753055624
FR,2020,True,5,2409,18,916,0.4040915753055624
FR,2020,True,5,2411,18,916,0.4040915753055624
FR,2020,True,5,2704,18,916,0.4040915753055624
FR,2020,True,5,2710,18,916,0.4040915753055624
FR,2020,True,5,2713,18,916,0.4040915753055624
FR,2020,True,5,4415,18,916,0.4040915753055624
FR,2020,True,5,5206,18,916,0.4040915753055624
FR,2020,True,5,5214,18,916,0.4040915753055624
FR,2020,True,5,5219,18,916,0.4040915753055624
FR,2020,True,5,5221,18,916,0.4040915753055624
FR,2020,True,5,5312,18,916,0.4040915753055624
FR,2020,True,5,55,18,916,0.4040915753055624
FR,2020,True,5,7511,18,916,0.4040915753055624
FR,2020,True,5,7610,18,916,0.4040915753055624
FR,2020,True,5,7621,18,916,0.4040915753055624
FR,2020,True,5,8410,18,916,0.4040915753055624
FR,2020,True,5,8429,18,916,0.4040915753055624
FR,2020,True,6,1104,20,916,0.4040915753055624
FR,2020,True,6,1105,20,916,0.4040915753055624
FR,2020,True,6,2405,20,916,0.4040915753055624
FR,2020,True,6,2708,20,916,0.4040915753055624
FR,2020,True,6,2811,20,916,0.4040915753055624
FR,2020,True,6,3218,20,916,0.4040915753055624
FR,2020,True,6,3219,20,916,0.4040915753055624
FR,2020,True,6,4404,20,916,0.4040915753055624
FR,2020,True,6,4405,20,916,0.4040915753055624
FR,2020,True,6,4425,20,916,0.4040915753055624
FR,2020,True,6,5210,20,916,0.4040915753055624
FR,2020,True,6,53,20,916,0.4040915753055624
FR,2020,True,6,7505,20,916,0.4040915753055624
FR,2020,True,6,7510,20,916,0.4040915753055624
FR,2020,True,6,7615,20,916,0.4040915753055624
FR,2020,True,6,8405,20,916,0.4040915753055624
FR,2020,True,6,8418,20,916,0.4040915753055624
FR,2020,True,6,8428,20,916,0.4040915753055624
FR,2020,True,6,8433,20,916,0.4040915753055624
FR,2020,True,6,9303,20,916,0.4040915753055624
FR,2020,True,7,1106,16,916,0.4040915753055624
FR,2020,True,7,1113,16,916,0.4040915753055624
FR,2020,True,7,3215,16,916,0.4040915753055624
FR,2020,True,7,3222,16,916,0.4040915753055624
FR,2020,True,7,5202,16,916,0.4040915753055624
FR,2020,True,7,5218,16,916,0.4040915753055624
FR,2020,True,7,5318,16,916,0.4040915753055624
FR,2020,True,7,54,16,916,0.4040915753055624
FR,2020,True,7,60,16,916,0.4040915753055624
FR,2020,True,7,7515,16,916,0.4040915753055624
FR,2020,True,7,7519,16,916,0.4040915753055624
FR,2020,True,7,7532,16,916,0.4040915753055624
FR,2020,True,7,7608,16,916,0.4040915753055624
FR,2020,True,7,8406,16,916,0.4040915753055624
FR,2020,True,7,8432,16,916,0.4040915753055624
FR,2020,True,7,9314,16,916,0.4040915753055624
FR,2020,True,8,1101,45,916,0.4040915753055624
FR,2020,True,8,2401,45,916,0.4040915753055624
FR,2020,True,8,2408,45,916,0.4040915753055624
FR,2020,True,8,2414,45,916,0.4040915753055624
FR,2020,True,8,2707,45,916,0.4040915753055624
FR,2020,True,8,2802,45,916,0.4040915753055624
FR,2020,True,8,2806,45,916,0.4040915753055624
FR,2020,True,8,2807,45,916,0.4040915753055624
FR,2020,True,8,2812,45,916,0.4040915753055624
FR,2020,True,8,3201,45,916,0.4040915753055624
FR,2020,True,8,3209,45,916,0.4040915753055624
FR,2020,True,8,3220,45,916,0.4040915753055624
FR,2020,True,8,4401,45,916,0.4040915753055624
FR,2020,True,8,4403,45,916,0.4040915753055624
FR,2020,True,8,4406,45,916,0.4040915753055624
FR,2020,True,8,4413,45,916,0.4040915753055624
FR,2020,True,8,4418,45,916,0.4040915753055624
FR,2020,True,8,4421,45,916,0.4040915753055624
FR,2020,True,8,4427,45,916,0.4040915753055624
FR,2020,True,8,52,45,916,0.4040915753055624
FR,2020,True,8,5204,45,916,0.4040915753055624
FR,2020,True,8,5208,45,916,0.4040915753055624
FR,2020,True,8,5209,45,916,0.4040915753055624
FR,2020,True,8,5217,45,916,0.4040915753055624
FR,2020,True,8,5220,45,916,0.4040915753055624
FR,2020,True,8,5306,45,916,0.4040915753055624
FR,2020,True,8,5307,45,916,0.4040915753055624
FR,2020,True,8,5319,45,916,0.4040915753055624
FR,2020,True,8,62,45,916,0.4040915753055624
FR,2020,True,8,63,45,916,0.4040915753055624
FR,2020,True,8,64,45,916,0.4040915753055624
FR,2020,True,8,7513,45,916,0.4040915753055624
FR,2020,True,8,7521,45,916,0.4040915753055624
FR,2020,True,8,7523,45,916,0.4040915753055624
FR,2020,True,8,7527,45,916,0.4040915753055624
FR,2020,True,8,7607,45,916,0.4040915753055624
FR,2020,True,8,7609,45,916,0.4040915753055624
FR,2020,True,8,7613,45,916,0.4040915753055624
FR,2020,True,8,8412,45,916,0.4040915753055624
FR,2020,True,8,8415,45,916,0.4040915753055624
FR,2020,True,8,8423,45,916,0.4040915753055624
FR,2020,True,8,8427,45,916,0.4040915753055624
FR,2020,True,8,8434,45,916,0.4040915753055624
FR,2020,True,8,9315,45,916,0.4040915753055624
FR,2020,True,8,9317,45,916,0.4040915753055624
FR,2020,True,9,1102,48,916,0.4040915753055624
FR,2020,True,9,1107,48,916,0.4040915753055624
FR,2020,True,9,1108,48,916,0.4040915753055624
FR,2020,True,9,1109,48,916,0.4040915753055624
FR,2020,True,9,2403,48,916,0.4040915753055624
FR,2020,True,9,2404,48,916,0.4040915753055624
FR,2020,True,9,2407,48,916,0.4040915753055624
FR,2020,True,9,2705,48,916,0.4040915753055624
FR,2020,True,9,2706,48,916,0.4040915753055624
FR,2020,True,9,2711,48,916,0.4040915753055624
FR,2020,True,9,2714,48,916,0.4040915753055624
FR,2020,True,9,2803,48,916,0.4040915753055624
FR,2020,True,9,2813,48,916,0.4040915753055624
FR,2020,True,9,2815,48,916,0.4040915753055624
FR,2020,True,9,3206,48,916,0.4040915753055624
FR,2020,True,9,3207,48,916,0.4040915753055624
FR,2020,True,9,4408,48,916,0.4040915753055624
FR,2020,True,9,4412,48,916,0.4040915753055624
FR,2020,True,9,4422,48,916,0.4040915753055624
FR,2020,True,9,4424,48,916,0.4040915753055624
FR,2020,True,9,5203,48,916,0.4040915753055624
FR,2020,True,9,5211,48,916,0.4040915753055624
FR,2020,True,9,5215,48,916,0.4040915753055624
FR,2020,True,9,5216,48,916,0.4040915753055624
FR,2020,True,9,5304,48,916,0.4040915753055624
FR,2020,True,9,5315,48,916,0.4040915753055624
FR,2020,True,9,57,48,916,0.4040915753055624
FR,2020,True,9,7504,48,916,0.4040915753055624
FR,2020,True,9,7514,48,916,0.4040915753055624
FR,2020,True,9,7517,48,916,0.4040915753055624
FR,2020,True,9,7518,48,916,0.4040915753055624
FR,2020,True,9,7526,48,916,0.4040915753055624
FR,2020,True,9,7529,48,916,0.4040915753055624
FR,2020,True,9,7603,48,916,0.4040915753055624
FR,2020,True,9,7606,48,916,0.4040915753055624
FR,2020,True,9,7616,48,916,0.4040915753055624
FR,2020,True,9,7620,48,916,0.4040915753055624
FR,2020,True,9,7623,48,916,0.4040915753055624
FR,2020,True,9,7625,48,916,0.4040915753055624
FR,2020,True,9,8401,48,916,0.4040915753055624
FR,2020,True,9,8404,48,916,0.4040915753055624
FR,2020,True,9,8414,48,916,0.4040915753055624
FR,2020,True,9,8417,48,916,0.4040915753055624
FR,2020,True,9,8421,48,916,0.4040915753055624
FR,2020,True,9,8424,48,916,0.4040915753055624
FR,2020,True,9,8435,48,916,0.4040915753055624
FR,2020,True,9,9304,48,916,0.4040915753055624
FR,2020,True,9,9316,48,916,0.4040915753055624
FR,2020,True,10,2410,25,916,0.4040915753055624
FR,2020,True,10,2702,25,916,0.4040915753055624
FR,2020,True,10,2804,25,916,0.4040915753055624
FR,2020,True,10,2805,25,916,0.4040915753055624
FR,2020,True,10,2808,25,916,0.4040915753055624
FR,2020,True,10,2814,25,916,0.4040915753055624
FR,2020,True,10,2816,25,916,0.4040915753055624
FR,2020,True,10,2818,25,916,0.4040915753055624
FR,2020,True,10,3203,25,916,0.4040915753055624
FR,2020,True,10,3210,25,916,0.4040915753055624
FR,2020,True,10,3211,25,916,0.4040915753055624
FR,2020,True,10,3214,25,916,0.4040915753055624
FR,2020,True,10,3217,25,916,0.4040915753055624
FR,2020,True,10,4420,25,916,0.4040915753055624
FR,2020,True,10,5207,25,916,0.4040915753055624
FR,2020,True,10,5303,25,916,0.4040915753055624
FR,2020,True,10,5314,25,916,0.4040915753055624
FR,2020,True,10,58,25,916,0.4040915753055624
FR,2020,True,10,7501,25,916,0.4040915753055624
FR,2020,True,10,7502,25,916,0.4040915753055624
FR,2020,True,10,7520,25,916,0.4040915753055624
FR,2020,True,10,7617,25,916,0.4040915753055624
FR,2020,True,10,8402,25,916,0.4040915753055624
FR,2020,True,10,8425,25,916,0.4040915753055624
FR,2020,True,10,8426,25,916,0.4040915753055624
FR,2021,True,0,1102,29,887,0.3993449968210429
FR,2021,True,0,2404,29,887,0.3993449968210429
FR,2021,True,0,2803,29,887,0.3993449968210429
FR,2021,True,0,2806,29,887,0.3993449968210429
FR,2021,True,0,2813,29,887,0.3993449968210429
FR,2021,True,0,2816,29,887,0.3993449968210429
FR,2021,True,0,2819,29,887,0.3993449968210429
FR,2021,True,0,4413,29,887,0.3993449968210429
FR,2021,True,0,4424,29,887,0.3993449968210429
FR,2021,True,0,51,29,887,0.3993449968210429
FR,2021,True,0,5201,29,887,0.3993449968210429
FR,2021,True,0,5203,29,887,0.3993449968210429
FR,2021,True,0,5211,29,887,0.3993449968210429
FR,2021,True,0,5219,29,887,0.3993449968210429
FR,2021,True,0,5317,29,887,0.3993449968210429
FR,2021,True,0,64,29,887,0.3993449968210429
FR,2021,True,0,7506,29,887,0.3993449968210429
FR,2021,True,0,7520,29,887,0.3993449968210429
FR,2021,True,0,7524,29,887,0.3993449968210429
FR,2021,True,0,7525,29,887,0.3993449968210429
FR,2021,True,0,7528,29,887,0.3993449968210429
FR,2021,True,0,7531,29,887,0.3993449968210429
FR,2021,True,0,7609,29,887,0.3993449968210429
FR,2021,True,0,7611,29,887,0.3993449968210429
FR,2021,True,0,7620,29,887,0.3993449968210429
FR,2021,True,0,7625,29,887,0.3993449968210429
FR,2021,True,0,8403,29,887,0.3993449968210429
FR,2021,True,0,9308,29,887,0.3993449968210429
FR,2021,True,0,9313,29,887,0.3993449968210429
FR,2021,True,1,2717,22,887,0.3993449968210429
FR,2021,True,1,3204,22,887,0.3993449968210429
FR,2021,True,1,5209,22,887,0.3993449968210429
FR,2021,True,1,5221,22,887,0.3993449968210429
FR,2021,True,1,5305,22,887,0.3993449968210429
FR,2021,True,1,55,22,887,0.3993449968210429
FR,2021,True,1,56,22,887,0.3993449968210429
FR,2021,True,1,63,22,887,0.3993449968210429
FR,2021,True,1,7503,22,887,0.3993449968210429
FR,2021,True,1,7505,22,887,0.3993449968210429
FR,2021,True,1,7509,22,887,0.3993449968210429
FR,2021,True,1,7515,22,887,0.3993449968210429
FR,2021,True,1,7521,22,887,0.3993449968210429
FR,2021,True,1,7526,22,887,0.3993449968210429
FR,2021,True,1,7601,22,887,0.3993449968210429
FR,2021,True,1,7604,22,887,0.3993449968210429
FR,2021,True,1,7607,22,887,0.3993449968210429
FR,2021,True,1,7624,22,887,0.3993449968210429
FR,2021,True,1,8401,22,887,0.3993449968210429
FR,2021,True,1,8419,22,887,0.3993449968210429
FR,2021,True,1,9314,22,887,0.3993449968210429
FR,2021,True,1,9316,22,887,0.3993449968210429
FR,2021,True,2,1109,30,887,0.3993449968210429
FR,2021,True,2,1111,30,887,0.3993449968210429
FR,2021,True,2,2401,30,887,0.3993449968210429
FR,2021,True,2,2715,30,887,0.3993449968210429
FR,2021,True,2,2718,30,887,0.3993449968210429
FR,2021,True,2,2802,30,887,0.3993449968210429
FR,2021,True,2,2818,30,887,0.3993449968210429
FR,2021,True,2,3208,30,887,0.3993449968210429
FR,2021,True,2,3212,30,887,0.3993449968210429
FR,2021,True,2,3216,30,887,0.3993449968210429
FR,2021,True,2,3220,30,887,0.3993449968210429
FR,2021,True,2,4402,30,887,0.3993449968210429
FR,2021,True,2,4419,30,887,0.3993449968210429
FR,2021,True,2,5218,30,887,0.3993449968210429
FR,2021,True,2,5306,30,887,0.3993449968210429
FR,2021,True,2,5309,30,887,0.3993449968210429
FR,2021,True,2,54,30,887,0.3993449968210429
FR,2021,True,2,7514,30,887,0.3993449968210429
FR,2021,True,2,7516,30,887,0.3993449968210429
FR,2021,True,2,7522,30,887,0.3993449968210429
FR,2021,True,2,7603,30,887,0.3993449968210429
FR,2021,True,2,8402,30,887,0.3993449968210429
FR,2021,True,2,8409,30,887,0.3993449968210429
FR,2021,True,2,8412,30,887,0.3993449968210429
FR,2021,True,2,8414,30,887,0.3993449968210429
FR,2021,True,2,8417,30,887,0.3993449968210429
FR,2021,True,2,8420,30,887,0.3993449968210429
FR,2021,True,2,9310,30,887,0.3993449968210429
FR,2021,True,2,9311,30,887,0.3993449968210429
FR,2021,True,2,9315,30,887,0.3993449968210429
FR,2021,True,3,1105,25,887,0.3993449968210429
FR,2021,True,3,1108,25,887,0.3993449968210429
FR,2021,True,3,1112,25,887,0.3993449968210429
FR,2021,True,3,1113,25,887,0.3993449968210429
FR,2021,True,3,1115,25,887,0.3993449968210429
FR,2021,True,3,2407,25,887,0.3993449968210429
FR,2021,True,3,2413,25,887,0.3993449968210429
FR,2021,True,3,2714,25,887,0.3993449968210429
FR,2021,True,3,2801,25,887,0.3993449968210429
FR,2021,True,3,2807,25,887,0.3993449968210429
FR,2021,True,3,3201,25,887,0.3993449968210429
FR,2021,True,3,4414,25,887,0.3993449968210429
FR,2021,True,3,4417,25,887,0.3993449968210429
FR,2021,True,3,4421,25,887,0.3993449968210429
FR,2021,True,3,52,25,887,0.3993449968210429
FR,2021,True,3,5205,25,887,0.3993449968210429
FR,2021,True,3,5307,25,887,0.3993449968210429
FR,2021,True,3,5308,25,887,0.3993449968210429
FR,2021,True,3,60,25,887,0.3993449968210429
FR,2021,True,3,7605,25,887,0.3993449968210429
FR,2021,True,3,7619,25,887,0.3993449968210429
FR,2021,True,3,8406,25,887,0.3993449968210429
FR,2021,True,3,8416,25,887,0.3993449968210429
FR,2021,True,3,8425,25,887,0.3993449968210429
FR,2021,True,3,9312,25,887,0.3993449968210429
FR,2021,True,4,1106,17,887,0.3993449968210429
FR,2021,True,4,2701,17,887,0.3993449968210429
FR,2021,True,4,2703,17,887,0.3993449968210429
FR,2021,True,4,2805,17,887,0.3993449968210429
FR,2021,True,4,2808,17,887,0.3993449968210429
FR,2021,True,4,2812,17,887,0.3993449968210429
FR,2021,True,4,2815,17,887,0.3993449968210429
FR,2021,True,4,2817,17,887,0.3993449968210429
FR,2021,True,4,3207,17,887,0.3993449968210429
FR,2021,True,4,3213,17,887,0.3993449968210429
FR,2021,True,4,4403,17,887,0.3993449968210429
FR,2021,True,4,4409,17,887,0.3993449968210429
FR,2021,True,4,5312,17,887,0.3993449968210429
FR,2021,True,4,5318,17,887,0.3993449968210429
FR,2021,True,4,7532,17,887,0.3993449968210429
FR,2021,True,4,8418,17,887,0.3993449968210429
FR,2021,True,4,8432,17,887,0.3993449968210429
FR,2021,True,5,1104,39,887,0.3993449968210429
FR,2021,True,5,1107,39,887,0.3993449968210429
FR,2021,True,5,2411,39,887,0.3993449968210429
FR,2021,True,5,2412,39,887,0.3993449968210429
FR,2021,True,5,2702,39,887,0.3993449968210429
FR,2021,True,5,2706,39,887,0.3993449968210429
FR,2021,True,5,2707,39,887,0.3993449968210429
FR,2021,True,5,2804,39,887,0.3993449968210429
FR,2021,True,5,2811,39,887,0.3993449968210429
FR,2021,True,5,3202,39,887,0.3993449968210429
FR,2021,True,5,3214,39,887,0.3993449968210429
FR,2021,True,5,3215,39,887,0.3993449968210429
FR,2021,True,5,3217,39,887,0.3993449968210429
FR,2021,True,5,3221,39,887,0.3993449968210429
FR,2021,True,5,4408,39,887,0.3993449968210429
FR,2021,True,5,4411,39,887,0.3993449968210429
FR,2021,True,5,4423,39,887,0.3993449968210429
FR,2021,True,5,4425,39,887,0.3993449968210429
FR,2021,True,5,5212,39,887,0.3993449968210429
FR,2021,True,5,5213,39,887,0.3993449968210429
FR,2021,True,5,5304,39,887,0.3993449968210429
FR,2021,True,5,5310,39,887,0.3993449968210429
FR,2021,True,5,7507,39,887,0.3993449968210429
FR,2021,True,5,7508,39,887,0.3993449968210429
FR,2021,True,5,7510,39,887,0.3993449968210429
FR,2021,True,5,7512,39,887,0.3993449968210429
FR,2021,True,5,7513,39,887,0.3993449968210429
FR,2021,True,5,7518,39,887,0.3993449968210429
FR,2021,True,5,7523,39,887,0.3993449968210429
FR,2021,True,5,7527,39,887,0.3993449968210429
FR,2021,True,5,7529,39,887,0.3993449968210429
FR,2021,True,5,7616,39,887,0.3993449968210429
FR,2021,True,5,8405,39,887,0.3993449968210429
FR,2021,True,5,8408,39,887,0.3993449968210429
FR,2021,True,5,8426,39,887,0.3993449968210429
FR,2021,True,5,8428,39,887,0.3993449968210429
FR,2021,True,5,8429,39,887,0.3993449968210429
FR,2021,True,5,9305,39,887,0.3993449968210429
FR,2021,True,5,9306,39,887,0.3993449968210429
FR,2021,True,6,1114,15,887,0.3993449968210429
FR,2021,True,6,2409,15,887,0.3993449968210429
FR,2021,True,6,2809,15,887,0.3993449968210429
FR,2021,True,6,3205,15,887,0.3993449968210429
FR,2021,True,6,4404,15,887,0.3993449968210429
FR,2021,True,6,4405,15,887,0.3993449968210429
FR,2021,True,6,4415,15,887,0.3993449968210429
FR,2021,True,6,5202,15,887,0.3993449968210429
FR,2021,True,6,5216,15,887,0.3993449968210429
FR,2021,True,6,7519,15,887,0.3993449968210429
FR,2021,True,6,7612,15,887,0.3993449968210429
FR,2021,True,6,7614,15,887,0.3993449968210429
FR,2021,True,6,7622,15,887,0.3993449968210429
FR,2021,True,6,8413,15,887,0.3993449968210429
FR,2021,True,6,8430,15,887,0.3993449968210429
FR,2021,True,7,2408,26,887,0.3993449968210429
FR,2021,True,7,2704,26,887,0.3993449968210429
FR,2021,True,7,2708,26,887,0.3993449968210429
FR,2021,True,7,2711,26,887,0.3993449968210429
FR,2021,True,7,3203,26,887,0.3993449968210429
FR,2021,True,7,3210,26,887,0.3993449968210429
FR,2021,True,7,3218,26,887,0.3993449968210429
FR,2021,True,7,3219,26,887,0.3993449968210429
FR,2021,True,7,3222,26,887,0.3993449968210429
FR,2021,True,7,4427,26,887,0.3993449968210429
FR,2021,True,7,5206,26,887,0.3993449968210429
FR,2021,True,7,5302,26,887,0.3993449968210429
FR,2021,True,7,5314,26,887,0.3993449968210429
FR,2021,True,7,5316,26,887,0.3993449968210429
FR,2021,True,7,5319,26,887,0.3993449968210429
FR,2021,True,7,7511,26,887,0.3993449968210429
FR,2021,True,7,7608,26,887,0.3993449968210429
FR,2021,True,7,7610,26,887,0.3993449968210429
FR,2021,True,7,7615,26,887,0.3993449968210429
FR,2021,True,7,7618,26,887,0.3993449968210429
FR,2021,True,7,7621,26,887,0.3993449968210429
FR,2021,True,7,8421,26,887,0.3993449968210429
FR,2021,True,7,8422,26,887,0.3993449968210429
FR,2021,True,7,8433,26,887,0.3993449968210429
FR,2021,True,7,9303,26,887,0.3993449968210429
FR,2021,True,7,9307,26,887,0.3993449968210429
FR,2021,True,8,2405,20,887,0.3993449968210429
FR,2021,True,8,2415,20,887,0.3993449968210429
FR,2021,True,8,2712,20,887,0.3993449968210429
FR,2021,True,8,2814,20,887,0.3993449968210429
FR,2021,True,8,4412,20,887,0.3993449968210429
FR,2021,True,8,4418,20,887,0.3993449968210429
FR,2021,True,8,4422,20,887,0.3993449968210429
FR,2021,True,8,5217,20,887,0.3993449968210429
FR,2021,True,8,5220,20,887,0.3993449968210429
FR,2021,True,8,5303,20,887,0.3993449968210429
FR,2021,True,8,58,20,887,0.3993449968210429
FR,2021,True,8,7530,20,887,0.3993449968210429
FR,2021,True,8,7602,20,887,0.3993449968210429
FR,2021,True,8,7613,20,887,0.3993449968210429
FR,2021,True,8,7617,20,887,0.3993449968210429
FR,2021,True,8,7623,20,887,0.3993449968210429
FR,2021,True,8,8404,20,887,0.3993449968210429
FR,2021,True,8,8407,20,887,0.3993449968210429
FR,2021,True,8,8415,20,887,0.3993449968210429
FR,2021,True,8,8435,20,887,0.3993449968210429
FR,2021,True,9,1110,21,887,0.3993449968210429
FR,2021,True,9,2403,21,887,0.3993449968210429
FR,2021,True,9,2410,21,887,0.3993449968210429
FR,2021,True,9,2713,21,887,0.3993449968210429
FR,2021,True,9,2810,21,887,0.3993449968210429
FR,2021,True,9,3211,21,887,0.3993449968210429
FR,2021,True,9,4407,21,887,0.3993449968210429
FR,2021,True,9,4420,21,887,0.3993449968210429
FR,2021,True,9,5204,21,887,0.3993449968210429
FR,2021,True,9,5207,21,887,0.3993449968210429
FR,2021,True,9,5208,21,887,0.3993449968210429
FR,2021,True,9,5214,21,887,0.3993449968210429
FR,2021,True,9,5215,21,887,0.3993449968210429
FR,2021,True,9,57,21,887,0.3993449968210429
FR,2021,True,9,7504,21,887,0.3993449968210429
FR,2021,True,9,7517,21,887,0.3993449968210429
FR,2021,True,9,7606,21,887,0.3993449968210429
FR,2021,True,9,8423,21,887,0.3993449968210429
FR,2021,True,9,8427,21,887,0.3993449968210429
FR,2021,True,9,8434,21,887,0.3993449968210429
FR,2021,True,9,9309,21,887,0.3993449968210429
FR,2021,True,10,1101,36,887,0.3993449968210429
FR,2021,True,10,1103,36,887,0.3993449968210429
FR,2021,True,10,2402,36,887,0.3993449968210429
FR,2021,True,10,2406,36,887,0.3993449968210429
FR,2021,True,10,2414,36,887,0.3993449968210429
FR,2021,True,10,2705,36,887,0.3993449968210429
FR,2021,True,10,2709,36,887,0.3993449968210429
FR,2021,True,10,2710,36,887,0.3993449968210429
FR,2021,True,10,2716,36,887,0.3993449968210429
FR,2021,True,10,3206,36,887,0.3993449968210429
FR,2021,True,10,3209,36,887,0.3993449968210429
FR,2021,True,10,4401,36,887,0.3993449968210429
FR,2021,True,10,4406,36,887,0.3993449968210429
FR,2021,True,10,4410,36,887,0.3993449968210429
FR,2021,True,10,4416,36,887,0.3993449968210429
FR,2021,True,10,4426,36,887,0.3993449968210429
FR,2021,True,10,5210,36,887,0.3993449968210429
FR,2021,True,10,53,36,887,0.3993449968210429
FR,2021,True,10,5301,36,887,0.3993449968210429
FR,2021,True,10,5311,36,887,0.3993449968210429
FR,2021,True,10,5313,36,887,0.3993449968210429
FR,2021,True,10,5315,36,887,0.3993449968210429
FR,2021,True,10,59,36,887,0.3993449968210429
FR,2021,True,10,61,36,887,0.3993449968210429
FR,2021,True,10,62,36,887,0.3993449968210429
FR,2021,True,10,7501,36,887,0.3993449968210429
FR,2021,True,10,7502,36,887,0.3993449968210429
FR,2021,True,10,8410,36,887,0.3993449968210429
FR,2021,True,10,8411,36,887,0.3993449968210429
FR,2021,True,10,8424,36,887,0.3993449968210429
FR,2021,True,10,8431,36,887,0.3993449968210429
FR,2021,True,10,9301,36,887,0.3993449968210429
FR,2021,True,10,9302,36,887,0.3993449968210429
FR,2021,True,10,9304,36,887,0.3993449968210429
FR,2021,True,10,9317,36,887,0.3993449968210429
FR,2021,True,10,9318,36,887,0.3993449968210429
FR,2022,True,0,1110,28,903,0.41913447751762906
FR,2022,True,0,2402,28,903,0.41913447751762906
FR,2022,True,0,2403,28,903,0.41913447751762906
