zone_id,target_year,cae_section,births_cae,a10
1111604,2008,B,2.0,BE
1111604,2008,C,10.0,BE
1111604,2008,D,0.0,BE
1111604,2008,E,0.0,BE
1111604,2008,F,54.0,F
1111604,2008,G,52.0,G
1111604,2008,H,1.0,G
1111604,2008,I,33.0,G
1111604,2008,J,0.0,J
1111604,2008,L,5.0,L
1111604,2008,M,27.0,MN
1111604,2008,N,41.0,MN
1111604,2008,P,20.0,OPQ
1111604,2008,Q,17.0,OPQ
1111604,2008,R,2.0,RSU
1111604,2008,S,3.0,RSU
1111604,2009,A,1.0,A
1111604,2009,B,1.0,BE
1111604,2009,C,10.0,BE
1111604,2009,D,0.0,BE
1111604,2009,E,0.0,BE
1111604,2009,F,24.0,F
1111604,2009,G,39.0,G
1111604,2009,H,0.0,G
1111604,2009,I,29.0,G
1111604,2009,J,1.0,J
1111604,2009,L,3.0,L
1111604,2009,M,15.0,MN
1111604,2009,N,28.0,MN
1111604,2009,P,35.0,OPQ
1111604,2009,Q,12.0,OPQ
1111604,2009,R,2.0,RSU
1111604,2009,S,7.0,RSU
1111604,2010,A,5.0,A
1111604,2010,B,2.0,BE
1111604,2010,C,5.0,BE
1111604,2010,D,0.0,BE
1111604,2010,E,1.0,BE
1111604,2010,F,27.0,F
1111604,2010,G,25.0,G
1111604,2010,H,0.0,G
1111604,2010,I,20.0,G
1111604,2010,J,2.0,J
1111604,2010,L,4.0,L
1111604,2010,M,8.0,MN
1111604,2010,N,41.0,MN
1111604,2010,P,21.0,OPQ
1111604,2010,Q,18.0,OPQ
1111604,2010,R,4.0,RSU
1111604,2010,S,5.0,RSU
1111604,2011,A,12.0,A
1111604,2011,B,0.0,BE
1111604,2011,C,12.0,BE
1111604,2011,D,0.0,BE
1111604,2011,E,0.0,BE
1111604,2011,F,28.0,F
1111604,2011,G,41.0,G
1111604,2011,H,0.0,G
1111604,2011,I,26.0,G
1111604,2011,J,1.0,J
1111604,2011,L,0.0,L
1111604,2011,M,16.0,MN
1111604,2011,N,80.0,MN
1111604,2011,P,16.0,OPQ
1111604,2011,Q,12.0,OPQ
1111604,2011,R,2.0,RSU
1111604,2011,S,4.0,RSU
1111604,2012,A,11.0,A
1111604,2012,B,0.0,BE
1111604,2012,C,10.0,BE
1111604,2012,D,0.0,BE
1111604,2012,E,0.0,BE
1111604,2012,F,27.0,F
1111604,2012,G,33.0,G
1111604,2012,H,1.0,G
1111604,2012,I,25.0,G
1111604,2012,J,2.0,J
1111604,2012,L,1.0,L
1111604,2012,M,10.0,MN
1111604,2012,N,62.0,MN
1111604,2012,P,16.0,OPQ
1111604,2012,Q,12.0,OPQ
1111604,2012,R,4.0,RSU
1111604,2012,S,3.0,RSU
1111604,2013,A,922.0,A
1111604,2013,B,4.0,BE
1111604,2013,C,18.0,BE
1111604,2013,D,0.0,BE
1111604,2013,E,0.0,BE
1111604,2013,F,61.0,F
1111604,2013,G,78.0,G
1111604,2013,H,5.0,G
1111604,2013,I,28.0,G
1111604,2013,J,1.0,J
1111604,2013,L,5.0,L
1111604,2013,M,13.0,MN
1111604,2013,N,30.0,MN
1111604,2013,P,25.0,OPQ
1111604,2013,Q,11.0,OPQ
1111604,2013,R,1.0,RSU
1111604,2013,S,19.0,RSU
1111604,2014,A,160.0,A
1111604,2014,B,4.0,BE
1111604,2014,C,7.0,BE
1111604,2014,D,1.0,BE
1111604,2014,E,0.0,BE
1111604,2014,F,36.0,F
1111604,2014,G,48.0,G
1111604,2014,H,2.0,G
1111604,2014,I,21.0,G
1111604,2014,J,0.0,J
1111604,2014,L,2.0,L
1111604,2014,M,11.0,MN
1111604,2014,N,56.0,MN
1111604,2014,P,16.0,OPQ
1111604,2014,Q,18.0,OPQ
1111604,2014,R,4.0,RSU
1111604,2014,S,10.0,RSU
1111604,2015,A,82.0,A
1111604,2015,B,1.0,BE
1111604,2015,C,11.0,BE
1111604,2015,D,3.0,BE
1111604,2015,E,0.0,BE
1111604,2015,F,22.0,F
1111604,2015,G,34.0,G
1111604,2015,H,0.0,G
1111604,2015,I,27.0,G
1111604,2015,J,2.0,J
1111604,2015,L,2.0,L
1111604,2015,M,11.0,MN
1111604,2015,N,50.0,MN
1111604,2015,P,7.0,OPQ
1111604,2015,Q,9.0,OPQ
1111604,2015,R,3.0,RSU
1111604,2015,S,9.0,RSU
1111604,2016,A,57.0,A
1111604,2016,B,2.0,BE
1111604,2016,C,8.0,BE
1111604,2016,D,0.0,BE
1111604,2016,E,0.0,BE
1111604,2016,F,23.0,F
1111604,2016,G,29.0,G
1111604,2016,H,1.0,G
1111604,2016,I,22.0,G
1111604,2016,J,1.0,J
1111604,2016,L,3.0,L
1111604,2016,M,20.0,MN
1111604,2016,N,49.0,MN
1111604,2016,P,19.0,OPQ
1111604,2016,Q,16.0,OPQ
1111604,2016,R,9.0,RSU
1111604,2016,S,8.0,RSU
1111604,2017,A,65.0,A
1111604,2017,B,2.0,BE
1111604,2017,C,17.0,BE
1111604,2017,D,0.0,BE
1111604,2017,E,0.0,BE
1111604,2017,F,36.0,F
1111604,2017,G,34.0,G
1111604,2017,H,2.0,G
1111604,2017,I,26.0,G
1111604,2017,J,1.0,J
1111604,2017,L,9.0,L
1111604,2017,M,11.0,MN
1111604,2017,N,59.0,MN
1111604,2017,P,11.0,OPQ
1111604,2017,Q,19.0,OPQ
1111604,2017,R,5.0,RSU
1111604,2017,S,11.0,RSU
1111604,2018,A,60.0,A
1111604,2018,B,2.0,BE
1111604,2018,C,19.0,BE
1111604,2018,D,1.0,BE
1111604,2018,E,1.0,BE
1111604,2018,F,57.0,F
1111604,2018,G,49.0,G
1111604,2018,H,8.0,G
1111604,2018,I,26.0,G
1111604,2018,J,0.0,J
1111604,2018,L,1.0,L
1111604,2018,M,31.0,MN
1111604,2018,N,46.0,MN
1111604,2018,P,18.0,OPQ
1111604,2018,Q,17.0,OPQ
1111604,2018,R,2.0,RSU
1111604,2018,S,12.0,RSU
1111604,2019,A,49.0,A
1111604,2019,B,2.0,BE
1111604,2019,C,10.0,BE
1111604,2019,D,0.0,BE
1111604,2019,E,0.0,BE
1111604,2019,F,41.0,F
1111604,2019,G,32.0,G
1111604,2019,H,1.0,G
1111604,2019,I,30.0,G
1111604,2019,J,1.0,J
1111604,2019,L,3.0,L
1111604,2019,M,16.0,MN
1111604,2019,N,51.0,MN
1111604,2019,P,10.0,OPQ
1111604,2019,Q,16.0,OPQ
1111604,2019,R,4.0,RSU
1111604,2019,S,18.0,RSU
1111604,2020,A,58.0,A
1111604,2020,B,0.0,BE
1111604,2020,C,5.0,BE
1111604,2020,D,0.0,BE
1111604,2020,E,0.0,BE
1111604,2020,F,30.0,F
1111604,2020,G,29.0,G
1111604,2020,H,0.0,G
1111604,2020,I,17.0,G
1111604,2020,J,3.0,J
1111604,2020,L,5.0,L
1111604,2020,M,22.0,MN
1111604,2020,N,48.0,MN
1111604,2020,P,10.0,OPQ
1111604,2020,Q,16.0,OPQ
1111604,2020,R,7.0,RSU
1111604,2020,S,9.0,RSU
1111604,2021,A,45.0,A
1111604,2021,B,1.0,BE
1111604,2021,C,8.0,BE
1111604,2021,D,1.0,BE
1111604,2021,E,0.0,BE
1111604,2021,F,34.0,F
1111604,2021,G,23.0,G
1111604,2021,H,2.0,G
1111604,2021,I,13.0,G
1111604,2021,J,4.0,J
1111604,2021,L,15.0,L
1111604,2021,M,15.0,MN
1111604,2021,N,52.0,MN
1111604,2021,P,11.0,OPQ
1111604,2021,Q,29.0,OPQ
1111604,2021,R,4.0,RSU
1111604,2021,S,15.0,RSU
1111604,2022,A,50.0,A
1111604,2022,B,2.0,BE
1111604,2022,C,15.0,BE
1111604,2022,D,4.0,BE
1111604,2022,E,0.0,BE
1111604,2022,F,65.0,F
1111604,2022,G,42.0,G
1111604,2022,H,3.0,G
1111604,2022,I,24.0,G
1111604,2022,J,4.0,J
1111604,2022,L,5.0,L
1111604,2022,M,14.0,MN
1111604,2022,N,63.0,MN
1111604,2022,P,17.0,OPQ
1111604,2022,Q,26.0,OPQ
1111604,2022,R,6.0,RSU
1111604,2022,S,15.0,RSU
1111604,2023,A,36.0,A
1111604,2023,B,1.0,BE
1111604,2023,C,11.0,BE
1111604,2023,D,1.0,BE
1111604,2023,E,0.0,BE
1111604,2023,F,63.0,F
1111604,2023,G,33.0,G
1111604,2023,H,4.0,G
1111604,2023,I,28.0,G
1111604,2023,J,5.0,J
1111604,2023,L,8.0,L
1111604,2023,M,16.0,MN
1111604,2023,N,116.0,MN
1111604,2023,P,13.0,OPQ
1111604,2023,Q,22.0,OPQ
1111604,2023,R,5.0,RSU
1111604,2023,S,28.0,RSU
1111604,2024,A,49.0,A
1111604,2024,B,0.0,BE
1111604,2024,C,11.0,BE
1111604,2024,D,1.0,BE
1111604,2024,E,0.0,BE
1111604,2024,F,90.0,F
1111604,2024,G,48.0,G
1111604,2024,H,8.0,G
1111604,2024,I,29.0,G
1111604,2024,J,33.0,J
1111604,2024,L,11.0,L
1111604,2024,M,38.0,MN
1111604,2024,N,72.0,MN
1111604,2024,P,17.0,OPQ
1111604,2024,Q,20.0,OPQ
1111604,2024,R,7.0,RSU
1111604,2024,S,22.0,RSU
1111605,2008,A,4.0,A
1111605,2008,B,0.0,BE
1111605,2008,C,0.0,BE
1111605,2008,D,0.0,BE
1111605,2008,E,0.0,BE
1111605,2008,F,20.0,F
1111605,2008,G,16.0,G
1111605,2008,H,1.0,G
1111605,2008,I,6.0,G
1111605,2008,J,0.0,J
1111605,2008,L,1.0,L
1111605,2008,M,7.0,MN
1111605,2008,N,16.0,MN
1111605,2008,P,10.0,OPQ
1111605,2008,Q,3.0,OPQ
1111605,2008,R,3.0,RSU
1111605,2008,S,2.0,RSU
1111605,2009,A,2.0,A
1111605,2009,B,0.0,BE
1111605,2009,C,3.0,BE
1111605,2009,D,0.0,BE
1111605,2009,E,0.0,BE
1111605,2009,F,7.0,F
1111605,2009,G,12.0,G
1111605,2009,H,2.0,G
1111605,2009,I,6.0,G
1111605,2009,J,1.0,J
1111605,2009,L,0.0,L
1111605,2009,M,5.0,MN
1111605,2009,N,16.0,MN
1111605,2009,P,10.0,OPQ
1111605,2009,Q,3.0,OPQ
1111605,2009,R,1.0,RSU
1111605,2009,S,4.0,RSU
1111605,2010,A,5.0,A
1111605,2010,B,0.0,BE
1111605,2010,C,1.0,BE
1111605,2010,D,0.0,BE
1111605,2010,E,1.0,BE
1111605,2010,F,15.0,F
1111605,2010,G,8.0,G
1111605,2010,H,1.0,G
1111605,2010,I,5.0,G
1111605,2010,J,1.0,J
1111605,2010,L,1.0,L
1111605,2010,M,3.0,MN
1111605,2010,N,13.0,MN
1111605,2010,P,7.0,OPQ
1111605,2010,Q,5.0,OPQ
1111605,2010,R,2.0,RSU
1111605,2010,S,0.0,RSU
1111605,2011,A,4.0,A
1111605,2011,B,0.0,BE
1111605,2011,C,16.0,BE
1111605,2011,D,0.0,BE
1111605,2011,E,0.0,BE
1111605,2011,F,20.0,F
1111605,2011,G,18.0,G
1111605,2011,H,2.0,G
1111605,2011,I,8.0,G
1111605,2011,J,0.0,J
1111605,2011,L,2.0,L
1111605,2011,M,5.0,MN
1111605,2011,N,32.0,MN
1111605,2011,P,13.0,OPQ
1111605,2011,Q,4.0,OPQ
1111605,2011,R,2.0,RSU
1111605,2011,S,4.0,RSU
1111605,2012,A,2.0,A
1111605,2012,B,0.0,BE
1111605,2012,C,5.0,BE
1111605,2012,D,0.0,BE
1111605,2012,E,0.0,BE
1111605,2012,F,19.0,F
1111605,2012,G,17.0,G
1111605,2012,H,0.0,G
1111605,2012,I,13.0,G
1111605,2012,J,2.0,J
1111605,2012,L,2.0,L
1111605,2012,M,4.0,MN
1111605,2012,N,25.0,MN
1111605,2012,P,5.0,OPQ
1111605,2012,Q,4.0,OPQ
1111605,2012,R,1.0,RSU
1111605,2012,S,3.0,RSU
1111605,2013,A,110.0,A
1111605,2013,B,0.0,BE
1111605,2013,C,8.0,BE
1111605,2013,D,0.0,BE
1111605,2013,E,0.0,BE
1111605,2013,F,16.0,F
1111605,2013,G,22.0,G
1111605,2013,H,1.0,G
1111605,2013,I,13.0,G
1111605,2013,J,0.0,J
1111605,2013,L,0.0,L
1111605,2013,M,8.0,MN
1111605,2013,N,13.0,MN
1111605,2013,P,3.0,OPQ
1111605,2013,Q,4.0,OPQ
1111605,2013,R,0.0,RSU
1111605,2013,S,3.0,RSU
1111605,2014,A,155.0,A
1111605,2014,B,0.0,BE
1111605,2014,C,3.0,BE
1111605,2014,D,0.0,BE
1111605,2014,E,0.0,BE
1111605,2014,F,11.0,F
1111605,2014,G,15.0,G
1111605,2014,H,0.0,G
1111605,2014,I,2.0,G
1111605,2014,J,0.0,J
1111605,2014,L,0.0,L
1111605,2014,M,10.0,MN
1111605,2014,N,13.0,MN
1111605,2014,P,7.0,OPQ
1111605,2014,Q,2.0,OPQ
1111605,2014,R,2.0,RSU
1111605,2014,S,3.0,RSU
1111605,2015,A,65.0,A
1111605,2015,B,0.0,BE
1111605,2015,C,6.0,BE
1111605,2015,D,0.0,BE
1111605,2015,E,0.0,BE
1111605,2015,F,16.0,F
1111605,2015,G,14.0,G
1111605,2015,H,3.0,G
1111605,2015,I,13.0,G
1111605,2015,J,1.0,J
1111605,2015,L,1.0,L
1111605,2015,M,3.0,MN
1111605,2015,N,11.0,MN
1111605,2015,P,8.0,OPQ
1111605,2015,Q,10.0,OPQ
1111605,2015,R,5.0,RSU
1111605,2015,S,5.0,RSU
1111605,2016,A,21.0,A
1111605,2016,B,0.0,BE
1111605,2016,C,8.0,BE
1111605,2016,D,5.0,BE
1111605,2016,E,0.0,BE
1111605,2016,F,16.0,F
1111605,2016,G,12.0,G
1111605,2016,H,1.0,G
1111605,2016,I,16.0,G
1111605,2016,J,1.0,J
1111605,2016,L,4.0,L
1111605,2016,M,5.0,MN
1111605,2016,N,15.0,MN
1111605,2016,P,6.0,OPQ
1111605,2016,Q,5.0,OPQ
1111605,2016,R,4.0,RSU
1111605,2016,S,2.0,RSU
1111605,2017,A,29.0,A
1111605,2017,B,0.0,BE
1111605,2017,C,2.0,BE
1111605,2017,D,0.0,BE
1111605,2017,E,0.0,BE
1111605,2017,F,16.0,F
1111605,2017,G,5.0,G
1111605,2017,H,1.0,G
1111605,2017,I,13.0,G
1111605,2017,J,2.0,J
1111605,2017,L,8.0,L
1111605,2017,M,10.0,MN
1111605,2017,N,21.0,MN
1111605,2017,P,2.0,OPQ
1111605,2017,Q,11.0,OPQ
1111605,2017,R,5.0,RSU
1111605,2017,S,3.0,RSU
1111605,2018,A,34.0,A
1111605,2018,B,0.0,BE
1111605,2018,C,9.0,BE
1111605,2018,D,0.0,BE
1111605,2018,E,0.0,BE
1111605,2018,F,46.0,F
1111605,2018,G,25.0,G
1111605,2018,H,2.0,G
1111605,2018,I,17.0,G
1111605,2018,J,1.0,J
1111605,2018,L,7.0,L
1111605,2018,M,5.0,MN
1111605,2018,N,31.0,MN
1111605,2018,P,10.0,OPQ
1111605,2018,Q,3.0,OPQ
1111605,2018,R,1.0,RSU
1111605,2018,S,6.0,RSU
1111605,2019,A,18.0,A
1111605,2019,B,0.0,BE
1111605,2019,C,6.0,BE
1111605,2019,D,0.0,BE
1111605,2019,E,0.0,BE
1111605,2019,F,8.0,F
1111605,2019,G,4.0,G
1111605,2019,H,1.0,G
1111605,2019,I,11.0,G
1111605,2019,J,1.0,J
1111605,2019,L,3.0,L
1111605,2019,M,5.0,MN
1111605,2019,N,19.0,MN
1111605,2019,P,8.0,OPQ
1111605,2019,Q,7.0,OPQ
1111605,2019,R,1.0,RSU
1111605,2019,S,7.0,RSU
1111605,2020,A,10.0,A
1111605,2020,B,0.0,BE
1111605,2020,C,7.0,BE
1111605,2020,D,0.0,BE
1111605,2020,E,0.0,BE
1111605,2020,F,14.0,F
1111605,2020,G,10.0,G
1111605,2020,H,1.0,G
1111605,2020,I,4.0,G
1111605,2020,J,2.0,J
1111605,2020,L,4.0,L
1111605,2020,M,7.0,MN
1111605,2020,N,20.0,MN
1111605,2020,P,2.0,OPQ
1111605,2020,Q,9.0,OPQ
1111605,2020,R,1.0,RSU
1111605,2020,S,4.0,RSU
1111605,2021,A,23.0,A
1111605,2021,B,0.0,BE
1111605,2021,C,3.0,BE
1111605,2021,D,0.0,BE
1111605,2021,E,0.0,BE
1111605,2021,F,15.0,F
1111605,2021,G,15.0,G
1111605,2021,H,0.0,G
1111605,2021,I,8.0,G
1111605,2021,J,2.0,J
1111605,2021,L,6.0,L
1111605,2021,M,8.0,MN
1111605,2021,N,21.0,MN
1111605,2021,P,6.0,OPQ
1111605,2021,Q,9.0,OPQ
1111605,2021,R,2.0,RSU
1111605,2021,S,4.0,RSU
1111605,2022,A,15.0,A
1111605,2022,B,0.0,BE
1111605,2022,C,6.0,BE
1111605,2022,D,0.0,BE
1111605,2022,E,0.0,BE
1111605,2022,F,16.0,F
1111605,2022,G,8.0,G
1111605,2022,H,0.0,G
1111605,2022,I,15.0,G
1111605,2022,J,5.0,J
1111605,2022,L,5.0,L
1111605,2022,M,3.0,MN
1111605,2022,N,37.0,MN
1111605,2022,P,11.0,OPQ
1111605,2022,Q,11.0,OPQ
1111605,2022,R,4.0,RSU
1111605,2022,S,6.0,RSU
1111605,2023,A,23.0,A
1111605,2023,B,0.0,BE
1111605,2023,C,7.0,BE
1111605,2023,D,1.0,BE
1111605,2023,E,0.0,BE
1111605,2023,F,17.0,F
1111605,2023,G,17.0,G
1111605,2023,H,1.0,G
1111605,2023,I,12.0,G
1111605,2023,J,4.0,J
1111605,2023,L,5.0,L
1111605,2023,M,11.0,MN
1111605,2023,N,27.0,MN
1111605,2023,P,7.0,OPQ
1111605,2023,Q,6.0,OPQ
1111605,2023,R,3.0,RSU
1111605,2023,S,3.0,RSU
1111605,2024,A,16.0,A
1111605,2024,B,0.0,BE
1111605,2024,C,7.0,BE
1111605,2024,D,0.0,BE
1111605,2024,E,0.0,BE
1111605,2024,F,20.0,F
1111605,2024,G,14.0,G
1111605,2024,H,2.0,G
1111605,2024,I,15.0,G
1111605,2024,J,2.0,J
1111605,2024,L,5.0,L
1111605,2024,M,5.0,MN
1111605,2024,N,35.0,MN
1111605,2024,P,11.0,OPQ
1111605,2024,Q,4.0,OPQ
1111605,2024,R,7.0,RSU
1111605,2024,S,8.0,RSU
1111606,2008,A,4.0,A
1111606,2008,B,0.0,BE
1111606,2008,C,5.0,BE
1111606,2008,D,0.0,BE
1111606,2008,E,0.0,BE
1111606,2008,F,25.0,F
1111606,2008,G,25.0,G
1111606,2008,H,2.0,G
1111606,2008,I,17.0,G
1111606,2008,J,2.0,J
1111606,2008,L,2.0,L
1111606,2008,M,13.0,MN
1111606,2008,N,33.0,MN
1111606,2008,P,11.0,OPQ
1111606,2008,Q,10.0,OPQ
1111606,2008,R,4.0,RSU
1111606,2008,S,9.0,RSU
1111606,2009,A,1.0,A
1111606,2009,B,0.0,BE
1111606,2009,C,2.0,BE
1111606,2009,D,0.0,BE
1111606,2009,E,0.0,BE
1111606,2009,F,14.0,F
1111606,2009,G,17.0,G
1111606,2009,H,5.0,G
1111606,2009,I,11.0,G
1111606,2009,J,1.0,J
1111606,2009,L,2.0,L
1111606,2009,M,6.0,MN
1111606,2009,N,27.0,MN
1111606,2009,P,11.0,OPQ
1111606,2009,Q,11.0,OPQ
1111606,2009,R,2.0,RSU
1111606,2009,S,5.0,RSU
1111606,2010,A,5.0,A
1111606,2010,B,0.0,BE
1111606,2010,C,0.0,BE
1111606,2010,D,0.0,BE
1111606,2010,E,0.0,BE
1111606,2010,F,19.0,F
1111606,2010,G,12.0,G
1111606,2010,H,1.0,G
1111606,2010,I,8.0,G
1111606,2010,J,0.0,J
1111606,2010,L,1.0,L
1111606,2010,M,9.0,MN
1111606,2010,N,18.0,MN
1111606,2010,P,14.0,OPQ
1111606,2010,Q,6.0,OPQ
1111606,2010,R,2.0,RSU
1111606,2010,S,3.0,RSU
1111606,2011,A,6.0,A
1111606,2011,B,0.0,BE
1111606,2011,C,2.0,BE
1111606,2011,D,0.0,BE
1111606,2011,E,0.0,BE
1111606,2011,F,9.0,F
1111606,2011,G,19.0,G
1111606,2011,H,0.0,G
1111606,2011,I,12.0,G
1111606,2011,J,0.0,J
1111606,2011,L,1.0,L
1111606,2011,M,6.0,MN
1111606,2011,N,20.0,MN
1111606,2011,P,12.0,OPQ
1111606,2011,Q,9.0,OPQ
1111606,2011,R,4.0,RSU
1111606,2011,S,0.0,RSU
1111606,2012,A,6.0,A
1111606,2012,B,0.0,BE
1111606,2012,C,6.0,BE
1111606,2012,D,0.0,BE
1111606,2012,E,1.0,BE
1111606,2012,F,12.0,F
1111606,2012,G,11.0,G
1111606,2012,H,0.0,G
1111606,2012,I,17.0,G
1111606,2012,J,1.0,J
1111606,2012,L,0.0,L
1111606,2012,M,6.0,MN
1111606,2012,N,23.0,MN
1111606,2012,P,10.0,OPQ
1111606,2012,Q,4.0,OPQ
1111606,2012,R,1.0,RSU
1111606,2012,S,2.0,RSU
1111606,2013,A,246.0,A
1111606,2013,B,0.0,BE
1111606,2013,C,2.0,BE
1111606,2013,D,0.0,BE
1111606,2013,E,0.0,BE
1111606,2013,F,20.0,F
1111606,2013,G,24.0,G
1111606,2013,H,3.0,G
1111606,2013,I,12.0,G
1111606,2013,J,0.0,J
1111606,2013,L,1.0,L
1111606,2013,M,4.0,MN
1111606,2013,N,16.0,MN
1111606,2013,P,9.0,OPQ
1111606,2013,Q,6.0,OPQ
1111606,2013,R,4.0,RSU
1111606,2013,S,6.0,RSU
1111606,2014,A,151.0,A
1111606,2014,B,0.0,BE
1111606,2014,C,0.0,BE
1111606,2014,D,0.0,BE
1111606,2014,E,0.0,BE
1111606,2014,F,19.0,F
1111606,2014,G,17.0,G
1111606,2014,H,4.0,G
1111606,2014,I,19.0,G
1111606,2014,J,1.0,J
1111606,2014,L,2.0,L
1111606,2014,M,10.0,MN
1111606,2014,N,16.0,MN
1111606,2014,P,11.0,OPQ
1111606,2014,Q,14.0,OPQ
1111606,2014,R,2.0,RSU
1111606,2014,S,5.0,RSU
1111606,2015,A,61.0,A
1111606,2015,B,0.0,BE
1111606,2015,C,6.0,BE
1111606,2015,D,0.0,BE
1111606,2015,E,0.0,BE
1111606,2015,F,25.0,F
1111606,2015,G,26.0,G
1111606,2015,H,1.0,G
1111606,2015,I,13.0,G
1111606,2015,J,0.0,J
1111606,2015,L,4.0,L
1111606,2015,M,5.0,MN
1111606,2015,N,21.0,MN
1111606,2015,P,8.0,OPQ
1111606,2015,Q,11.0,OPQ
1111606,2015,R,3.0,RSU
1111606,2015,S,4.0,RSU
1111606,2016,A,38.0,A
1111606,2016,B,0.0,BE
1111606,2016,C,3.0,BE
1111606,2016,D,2.0,BE
1111606,2016,E,0.0,BE
1111606,2016,F,21.0,F
1111606,2016,G,19.0,G
1111606,2016,H,4.0,G
1111606,2016,I,16.0,G
1111606,2016,J,0.0,J
1111606,2016,L,2.0,L
1111606,2016,M,5.0,MN
1111606,2016,N,29.0,MN
1111606,2016,P,3.0,OPQ
1111606,2016,Q,8.0,OPQ
1111606,2016,R,2.0,RSU
1111606,2016,S,5.0,RSU
1111606,2017,A,30.0,A
1111606,2017,B,0.0,BE
1111606,2017,C,2.0,BE
1111606,2017,D,0.0,BE
1111606,2017,E,1.0,BE
1111606,2017,F,16.0,F
1111606,2017,G,20.0,G
1111606,2017,H,0.0,G
1111606,2017,I,8.0,G
1111606,2017,J,1.0,J
1111606,2017,L,3.0,L
1111606,2017,M,5.0,MN
1111606,2017,N,21.0,MN
1111606,2017,P,7.0,OPQ
1111606,2017,Q,11.0,OPQ
1111606,2017,R,3.0,RSU
1111606,2017,S,6.0,RSU
1111606,2018,A,33.0,A
1111606,2018,B,0.0,BE
1111606,2018,C,6.0,BE
1111606,2018,D,0.0,BE
1111606,2018,E,1.0,BE
1111606,2018,F,20.0,F
1111606,2018,G,24.0,G
1111606,2018,H,0.0,G
1111606,2018,I,28.0,G
1111606,2018,J,1.0,J
1111606,2018,L,2.0,L
1111606,2018,M,14.0,MN
1111606,2018,N,28.0,MN
1111606,2018,P,11.0,OPQ
1111606,2018,Q,11.0,OPQ
1111606,2018,R,2.0,RSU
1111606,2018,S,6.0,RSU
1111606,2019,A,30.0,A
1111606,2019,B,0.0,BE
1111606,2019,C,7.0,BE
1111606,2019,D,0.0,BE
1111606,2019,E,0.0,BE
1111606,2019,F,23.0,F
1111606,2019,G,13.0,G
1111606,2019,H,2.0,G
1111606,2019,I,17.0,G
1111606,2019,J,0.0,J
1111606,2019,L,2.0,L
1111606,2019,M,13.0,MN
1111606,2019,N,14.0,MN
1111606,2019,P,6.0,OPQ
1111606,2019,Q,11.0,OPQ
1111606,2019,R,3.0,RSU
1111606,2019,S,5.0,RSU
1111606,2020,A,31.0,A
1111606,2020,B,0.0,BE
1111606,2020,C,6.0,BE
1111606,2020,D,0.0,BE
1111606,2020,E,0.0,BE
1111606,2020,F,19.0,F
1111606,2020,G,14.0,G
1111606,2020,H,0.0,G
1111606,2020,I,13.0,G
1111606,2020,J,1.0,J
1111606,2020,L,4.0,L
1111606,2020,M,8.0,MN
1111606,2020,N,15.0,MN
1111606,2020,P,6.0,OPQ
1111606,2020,Q,8.0,OPQ
1111606,2020,R,2.0,RSU
1111606,2020,S,4.0,RSU
1111606,2021,A,23.0,A
1111606,2021,B,0.0,BE
1111606,2021,C,6.0,BE
1111606,2021,D,0.0,BE
1111606,2021,E,0.0,BE
1111606,2021,F,17.0,F
1111606,2021,G,19.0,G
1111606,2021,H,0.0,G
1111606,2021,I,13.0,G
1111606,2021,J,2.0,J
1111606,2021,L,1.0,L
1111606,2021,M,7.0,MN
1111606,2021,N,37.0,MN
1111606,2021,P,10.0,OPQ
1111606,2021,Q,9.0,OPQ
1111606,2021,R,6.0,RSU
1111606,2021,S,6.0,RSU
1111606,2022,A,25.0,A
1111606,2022,B,0.0,BE
1111606,2022,C,6.0,BE
1111606,2022,D,0.0,BE
1111606,2022,E,0.0,BE
1111606,2022,F,25.0,F
1111606,2022,G,16.0,G
1111606,2022,H,1.0,G
1111606,2022,I,24.0,G
1111606,2022,J,4.0,J
1111606,2022,L,4.0,L
1111606,2022,M,11.0,MN
1111606,2022,N,24.0,MN
1111606,2022,P,12.0,OPQ
1111606,2022,Q,12.0,OPQ
1111606,2022,R,5.0,RSU
1111606,2022,S,5.0,RSU
1111606,2023,A,23.0,A
1111606,2023,B,0.0,BE
1111606,2023,C,8.0,BE
1111606,2023,D,0.0,BE
1111606,2023,E,0.0,BE
1111606,2023,F,21.0,F
1111606,2023,G,23.0,G
1111606,2023,H,2.0,G
1111606,2023,I,18.0,G
1111606,2023,J,3.0,J
1111606,2023,L,3.0,L
1111606,2023,M,11.0,MN
1111606,2023,N,33.0,MN
1111606,2023,P,13.0,OPQ
1111606,2023,Q,12.0,OPQ
1111606,2023,R,4.0,RSU
1111606,2023,S,6.0,RSU
1111606,2024,A,32.0,A
1111606,2024,B,0.0,BE
1111606,2024,C,8.0,BE
1111606,2024,D,1.0,BE
1111606,2024,E,0.0,BE
1111606,2024,F,27.0,F
1111606,2024,G,16.0,G
1111606,2024,H,1.0,G
1111606,2024,I,24.0,G
1111606,2024,J,3.0,J
1111606,2024,L,6.0,L
1111606,2024,M,15.0,MN
1111606,2024,N,31.0,MN
1111606,2024,P,9.0,OPQ
1111606,2024,Q,10.0,OPQ
1111606,2024,R,4.0,RSU
1111606,2024,S,8.0,RSU
1111607,2008,A,17.0,A
1111607,2008,B,1.0,BE
1111607,2008,C,26.0,BE
1111607,2008,D,0.0,BE
1111607,2008,E,0.0,BE
1111607,2008,F,59.0,F
1111607,2008,G,60.0,G
