zone_id,target_year,a10,births
PT_16E,2016,LZ,161.0
PT_16E,2016,MN,2305.0
PT_16E,2016,OPQ,1146.0
PT_16E,2016,RSU,516.0
PT_16E,2017,A,674.0
PT_16E,2017,BE,240.0
PT_16E,2017,FZ,479.0
PT_16E,2017,GI,1596.0
PT_16E,2017,JZ,103.0
PT_16E,2017,KZ,0.0
PT_16E,2017,LZ,179.0
PT_16E,2017,MN,2541.0
PT_16E,2017,OPQ,1289.0
PT_16E,2017,RSU,517.0
PT_16E,2018,A,627.0
PT_16E,2018,BE,234.0
PT_16E,2018,FZ,437.0
PT_16E,2018,GI,1423.0
PT_16E,2018,JZ,116.0
PT_16E,2018,KZ,0.0
PT_16E,2018,LZ,182.0
PT_16E,2018,MN,2322.0
PT_16E,2018,OPQ,1218.0
PT_16E,2018,RSU,476.0
PT_16E,2019,A,474.0
PT_16E,2019,BE,198.0
PT_16E,2019,FZ,423.0
PT_16E,2019,GI,1482.0
PT_16E,2019,JZ,112.0
PT_16E,2019,KZ,0.0
PT_16E,2019,LZ,201.0
PT_16E,2019,MN,2418.0
PT_16E,2019,OPQ,1201.0
PT_16E,2019,RSU,470.0
PT_16E,2020,A,398.0
PT_16E,2020,BE,162.0
PT_16E,2020,FZ,365.0
PT_16E,2020,GI,1293.0
PT_16E,2020,JZ,87.0
PT_16E,2020,KZ,0.0
PT_16E,2020,LZ,199.0
PT_16E,2020,MN,2011.0
PT_16E,2020,OPQ,1040.0
PT_16E,2020,RSU,409.0
PT_16E,2021,A,446.0
PT_16E,2021,BE,153.0
PT_16E,2021,FZ,387.0
PT_16E,2021,GI,1244.0
PT_16E,2021,JZ,167.0
PT_16E,2021,KZ,0.0
PT_16E,2021,LZ,206.0
PT_16E,2021,MN,2491.0
PT_16E,2021,OPQ,1189.0
PT_16E,2021,RSU,468.0
PT_16E,2022,A,433.0
PT_16E,2022,BE,288.0
PT_16E,2022,FZ,367.0
PT_16E,2022,GI,1437.0
PT_16E,2022,JZ,197.0
PT_16E,2022,KZ,0.0
PT_16E,2022,LZ,201.0
PT_16E,2022,MN,3160.0
PT_16E,2022,OPQ,1380.0
PT_16E,2022,RSU,624.0
PT_16E,2023,A,466.0
PT_16E,2023,BE,233.0
PT_16E,2023,FZ,465.0
PT_16E,2023,GI,1564.0
PT_16E,2023,JZ,303.0
PT_16E,2023,KZ,0.0
PT_16E,2023,LZ,223.0
PT_16E,2023,MN,3626.0
PT_16E,2023,OPQ,1345.0
PT_16E,2023,RSU,707.0
PT_16E,2024,A,414.0
PT_16E,2024,BE,262.0
PT_16E,2024,FZ,527.0
PT_16E,2024,GI,1625.0
PT_16E,2024,JZ,262.0
PT_16E,2024,KZ,0.0
PT_16E,2024,LZ,230.0
PT_16E,2024,MN,3407.0
PT_16E,2024,OPQ,1352.0
PT_16E,2024,RSU,785.0
PT_16F,2008,A,87.0
PT_16F,2008,BE,226.0
PT_16F,2008,FZ,461.0
PT_16F,2008,GI,1234.0
PT_16F,2008,JZ,66.0
PT_16F,2008,KZ,0.0
PT_16F,2008,LZ,79.0
PT_16F,2008,MN,1474.0
PT_16F,2008,OPQ,604.0
PT_16F,2008,RSU,322.0
PT_16F,2009,A,69.0
PT_16F,2009,BE,160.0
PT_16F,2009,FZ,355.0
PT_16F,2009,GI,980.0
PT_16F,2009,JZ,41.0
PT_16F,2009,KZ,0.0
PT_16F,2009,LZ,80.0
PT_16F,2009,MN,1201.0
PT_16F,2009,OPQ,624.0
PT_16F,2009,RSU,268.0
PT_16F,2010,A,75.0
PT_16F,2010,BE,169.0
PT_16F,2010,FZ,297.0
PT_16F,2010,GI,958.0
PT_16F,2010,JZ,43.0
PT_16F,2010,KZ,0.0
PT_16F,2010,LZ,68.0
PT_16F,2010,MN,1238.0
PT_16F,2010,OPQ,554.0
PT_16F,2010,RSU,226.0
PT_16F,2011,A,117.0
PT_16F,2011,BE,219.0
PT_16F,2011,FZ,318.0
PT_16F,2011,GI,988.0
PT_16F,2011,JZ,49.0
PT_16F,2011,KZ,0.0
PT_16F,2011,LZ,55.0
PT_16F,2011,MN,1096.0
PT_16F,2011,OPQ,520.0
PT_16F,2011,RSU,224.0
PT_16F,2012,A,132.0
PT_16F,2012,BE,175.0
PT_16F,2012,FZ,291.0
PT_16F,2012,GI,1013.0
PT_16F,2012,JZ,39.0
PT_16F,2012,KZ,0.0
PT_16F,2012,LZ,85.0
PT_16F,2012,MN,1039.0
PT_16F,2012,OPQ,422.0
PT_16F,2012,RSU,247.0
PT_16F,2013,A,602.0
PT_16F,2013,BE,278.0
PT_16F,2013,FZ,377.0
PT_16F,2013,GI,1275.0
PT_16F,2013,JZ,61.0
PT_16F,2013,KZ,0.0
PT_16F,2013,LZ,73.0
PT_16F,2013,MN,1137.0
PT_16F,2013,OPQ,438.0
PT_16F,2013,RSU,285.0
PT_16F,2014,A,579.0
PT_16F,2014,BE,250.0
PT_16F,2014,FZ,466.0
PT_16F,2014,GI,1215.0
PT_16F,2014,JZ,52.0
PT_16F,2014,KZ,0.0
PT_16F,2014,LZ,71.0
PT_16F,2014,MN,1157.0
PT_16F,2014,OPQ,471.0
PT_16F,2014,RSU,287.0
PT_16F,2015,A,367.0
PT_16F,2015,BE,259.0
PT_16F,2015,FZ,479.0
PT_16F,2015,GI,1315.0
PT_16F,2015,JZ,64.0
PT_16F,2015,KZ,0.0
PT_16F,2015,LZ,115.0
PT_16F,2015,MN,1365.0
PT_16F,2015,OPQ,578.0
PT_16F,2015,RSU,332.0
PT_16F,2016,A,305.0
PT_16F,2016,BE,335.0
PT_16F,2016,FZ,415.0
PT_16F,2016,GI,1175.0
PT_16F,2016,JZ,59.0
PT_16F,2016,KZ,0.0
PT_16F,2016,LZ,111.0
PT_16F,2016,MN,1322.0
PT_16F,2016,OPQ,584.0
PT_16F,2016,RSU,282.0
PT_16F,2017,A,299.0
PT_16F,2017,BE,248.0
PT_16F,2017,FZ,440.0
PT_16F,2017,GI,1213.0
PT_16F,2017,JZ,63.0
PT_16F,2017,KZ,0.0
PT_16F,2017,LZ,174.0
PT_16F,2017,MN,1456.0
PT_16F,2017,OPQ,630.0
PT_16F,2017,RSU,358.0
PT_16F,2018,A,218.0
PT_16F,2018,BE,244.0
PT_16F,2018,FZ,316.0
PT_16F,2018,GI,1037.0
PT_16F,2018,JZ,79.0
PT_16F,2018,KZ,0.0
PT_16F,2018,LZ,150.0
PT_16F,2018,MN,1372.0
PT_16F,2018,OPQ,586.0
PT_16F,2018,RSU,321.0
PT_16F,2019,A,162.0
PT_16F,2019,BE,202.0
PT_16F,2019,FZ,413.0
PT_16F,2019,GI,1050.0
PT_16F,2019,JZ,79.0
PT_16F,2019,KZ,0.0
PT_16F,2019,LZ,148.0
PT_16F,2019,MN,1549.0
PT_16F,2019,OPQ,595.0
PT_16F,2019,RSU,322.0
PT_16F,2020,A,109.0
PT_16F,2020,BE,185.0
PT_16F,2020,FZ,334.0
PT_16F,2020,GI,846.0
PT_16F,2020,JZ,77.0
PT_16F,2020,KZ,0.0
PT_16F,2020,LZ,125.0
PT_16F,2020,MN,1208.0
PT_16F,2020,OPQ,546.0
PT_16F,2020,RSU,284.0
PT_16F,2021,A,124.0
PT_16F,2021,BE,195.0
PT_16F,2021,FZ,406.0
PT_16F,2021,GI,984.0
PT_16F,2021,JZ,124.0
PT_16F,2021,KZ,0.0
PT_16F,2021,LZ,152.0
PT_16F,2021,MN,1519.0
PT_16F,2021,OPQ,616.0
PT_16F,2021,RSU,325.0
PT_16F,2022,A,140.0
PT_16F,2022,BE,275.0
PT_16F,2022,FZ,423.0
PT_16F,2022,GI,1060.0
PT_16F,2022,JZ,166.0
PT_16F,2022,KZ,0.0
PT_16F,2022,LZ,186.0
PT_16F,2022,MN,2179.0
PT_16F,2022,OPQ,724.0
PT_16F,2022,RSU,457.0
PT_16F,2023,A,157.0
PT_16F,2023,BE,261.0
PT_16F,2023,FZ,437.0
PT_16F,2023,GI,1194.0
PT_16F,2023,JZ,162.0
PT_16F,2023,KZ,0.0
PT_16F,2023,LZ,172.0
PT_16F,2023,MN,2272.0
PT_16F,2023,OPQ,689.0
PT_16F,2023,RSU,488.0
PT_16F,2024,A,171.0
PT_16F,2024,BE,255.0
PT_16F,2024,FZ,476.0
PT_16F,2024,GI,1251.0
PT_16F,2024,JZ,180.0
PT_16F,2024,KZ,0.0
PT_16F,2024,LZ,201.0
PT_16F,2024,MN,2187.0
PT_16F,2024,OPQ,721.0
PT_16F,2024,RSU,541.0
PT_16G,2008,A,111.0
PT_16G,2008,BE,113.0
PT_16G,2008,FZ,279.0
PT_16G,2008,GI,930.0
PT_16G,2008,JZ,31.0
PT_16G,2008,KZ,0.0
PT_16G,2008,LZ,43.0
PT_16G,2008,MN,1025.0
PT_16G,2008,OPQ,604.0
PT_16G,2008,RSU,196.0
PT_16G,2009,A,118.0
PT_16G,2009,BE,83.0
PT_16G,2009,FZ,231.0
PT_16G,2009,GI,775.0
PT_16G,2009,JZ,19.0
PT_16G,2009,KZ,0.0
PT_16G,2009,LZ,27.0
PT_16G,2009,MN,826.0
PT_16G,2009,OPQ,612.0
PT_16G,2009,RSU,165.0
PT_16G,2010,A,115.0
PT_16G,2010,BE,88.0
PT_16G,2010,FZ,233.0
PT_16G,2010,GI,768.0
PT_16G,2010,JZ,19.0
PT_16G,2010,KZ,0.0
PT_16G,2010,LZ,32.0
PT_16G,2010,MN,876.0
PT_16G,2010,OPQ,560.0
PT_16G,2010,RSU,176.0
PT_16G,2011,A,185.0
PT_16G,2011,BE,123.0
PT_16G,2011,FZ,193.0
PT_16G,2011,GI,797.0
PT_16G,2011,JZ,26.0
PT_16G,2011,KZ,0.0
PT_16G,2011,LZ,34.0
PT_16G,2011,MN,751.0
PT_16G,2011,OPQ,504.0
PT_16G,2011,RSU,180.0
PT_16G,2012,A,182.0
PT_16G,2012,BE,97.0
PT_16G,2012,FZ,184.0
PT_16G,2012,GI,775.0
PT_16G,2012,JZ,34.0
PT_16G,2012,KZ,0.0
PT_16G,2012,LZ,37.0
PT_16G,2012,MN,707.0
PT_16G,2012,OPQ,443.0
PT_16G,2012,RSU,166.0
PT_16G,2013,A,2905.0
PT_16G,2013,BE,138.0
PT_16G,2013,FZ,263.0
PT_16G,2013,GI,995.0
PT_16G,2013,JZ,32.0
PT_16G,2013,KZ,0.0
PT_16G,2013,LZ,29.0
PT_16G,2013,MN,772.0
PT_16G,2013,OPQ,486.0
PT_16G,2013,RSU,184.0
PT_16G,2014,A,1212.0
PT_16G,2014,BE,121.0
PT_16G,2014,FZ,263.0
PT_16G,2014,GI,772.0
PT_16G,2014,JZ,28.0
PT_16G,2014,KZ,0.0
PT_16G,2014,LZ,45.0
PT_16G,2014,MN,831.0
PT_16G,2014,OPQ,508.0
PT_16G,2014,RSU,203.0
PT_16G,2015,A,772.0
PT_16G,2015,BE,119.0
PT_16G,2015,FZ,263.0
PT_16G,2015,GI,876.0
PT_16G,2015,JZ,38.0
PT_16G,2015,KZ,0.0
PT_16G,2015,LZ,58.0
PT_16G,2015,MN,870.0
PT_16G,2015,OPQ,509.0
PT_16G,2015,RSU,196.0
PT_16G,2016,A,569.0
PT_16G,2016,BE,240.0
PT_16G,2016,FZ,256.0
PT_16G,2016,GI,814.0
PT_16G,2016,JZ,40.0
PT_16G,2016,KZ,0.0
PT_16G,2016,LZ,65.0
PT_16G,2016,MN,910.0
PT_16G,2016,OPQ,492.0
PT_16G,2016,RSU,228.0
PT_16G,2017,A,544.0
PT_16G,2017,BE,116.0
PT_16G,2017,FZ,261.0
PT_16G,2017,GI,798.0
PT_16G,2017,JZ,32.0
PT_16G,2017,KZ,0.0
PT_16G,2017,LZ,62.0
PT_16G,2017,MN,860.0
PT_16G,2017,OPQ,556.0
PT_16G,2017,RSU,232.0
PT_16G,2018,A,465.0
PT_16G,2018,BE,127.0
PT_16G,2018,FZ,284.0
PT_16G,2018,GI,842.0
PT_16G,2018,JZ,44.0
PT_16G,2018,KZ,0.0
PT_16G,2018,LZ,82.0
PT_16G,2018,MN,988.0
PT_16G,2018,OPQ,675.0
PT_16G,2018,RSU,240.0
PT_16G,2019,A,378.0
PT_16G,2019,BE,120.0
PT_16G,2019,FZ,293.0
PT_16G,2019,GI,668.0
PT_16G,2019,JZ,53.0
PT_16G,2019,KZ,0.0
PT_16G,2019,LZ,79.0
PT_16G,2019,MN,956.0
PT_16G,2019,OPQ,611.0
PT_16G,2019,RSU,269.0
PT_16G,2020,A,364.0
PT_16G,2020,BE,129.0
PT_16G,2020,FZ,234.0
PT_16G,2020,GI,644.0
PT_16G,2020,JZ,54.0
PT_16G,2020,KZ,0.0
PT_16G,2020,LZ,81.0
PT_16G,2020,MN,751.0
PT_16G,2020,OPQ,504.0
PT_16G,2020,RSU,205.0
PT_16G,2021,A,374.0
PT_16G,2021,BE,117.0
PT_16G,2021,FZ,307.0
PT_16G,2021,GI,709.0
PT_16G,2021,JZ,69.0
PT_16G,2021,KZ,0.0
PT_16G,2021,LZ,93.0
PT_16G,2021,MN,1014.0
PT_16G,2021,OPQ,591.0
PT_16G,2021,RSU,242.0
PT_16G,2022,A,357.0
PT_16G,2022,BE,164.0
PT_16G,2022,FZ,292.0
PT_16G,2022,GI,707.0
PT_16G,2022,JZ,81.0
PT_16G,2022,KZ,0.0
PT_16G,2022,LZ,112.0
PT_16G,2022,MN,1397.0
PT_16G,2022,OPQ,702.0
PT_16G,2022,RSU,324.0
PT_16G,2023,A,323.0
PT_16G,2023,BE,174.0
PT_16G,2023,FZ,304.0
PT_16G,2023,GI,836.0
PT_16G,2023,JZ,96.0
PT_16G,2023,KZ,0.0
PT_16G,2023,LZ,119.0
PT_16G,2023,MN,1363.0
PT_16G,2023,OPQ,649.0
PT_16G,2023,RSU,346.0
PT_16G,2024,A,341.0
PT_16G,2024,BE,167.0
PT_16G,2024,FZ,327.0
PT_16G,2024,GI,833.0
PT_16G,2024,JZ,102.0
PT_16G,2024,KZ,0.0
PT_16G,2024,LZ,113.0
PT_16G,2024,MN,1302.0
PT_16G,2024,OPQ,684.0
PT_16G,2024,RSU,354.0
PT_16H,2008,A,71.0
PT_16H,2008,BE,37.0
PT_16H,2008,FZ,79.0
PT_16H,2008,GI,269.0
PT_16H,2008,JZ,9.0
PT_16H,2008,KZ,0.0
PT_16H,2008,LZ,15.0
PT_16H,2008,MN,272.0
PT_16H,2008,OPQ,170.0
PT_16H,2008,RSU,73.0
PT_16H,2009,A,66.0
PT_16H,2009,BE,26.0
PT_16H,2009,FZ,62.0
PT_16H,2009,GI,224.0
PT_16H,2009,JZ,7.0
PT_16H,2009,KZ,0.0
PT_16H,2009,LZ,11.0
PT_16H,2009,MN,256.0
PT_16H,2009,OPQ,194.0
PT_16H,2009,RSU,52.0
PT_16H,2010,A,56.0
PT_16H,2010,BE,28.0
PT_16H,2010,FZ,51.0
PT_16H,2010,GI,217.0
PT_16H,2010,JZ,5.0
PT_16H,2010,KZ,0.0
PT_16H,2010,LZ,16.0
PT_16H,2010,MN,342.0
PT_16H,2010,OPQ,147.0
PT_16H,2010,RSU,50.0
PT_16H,2011,A,80.0
PT_16H,2011,BE,37.0
PT_16H,2011,FZ,62.0
PT_16H,2011,GI,212.0
PT_16H,2011,JZ,15.0
PT_16H,2011,KZ,0.0
PT_16H,2011,LZ,13.0
PT_16H,2011,MN,231.0
PT_16H,2011,OPQ,130.0
PT_16H,2011,RSU,53.0
PT_16H,2012,A,105.0
PT_16H,2012,BE,34.0
PT_16H,2012,FZ,53.0
PT_16H,2012,GI,219.0
PT_16H,2012,JZ,19.0
PT_16H,2012,KZ,0.0
PT_16H,2012,LZ,11.0
PT_16H,2012,MN,243.0
PT_16H,2012,OPQ,118.0
PT_16H,2012,RSU,61.0
PT_16H,2013,A,286.0
PT_16H,2013,BE,39.0
PT_16H,2013,FZ,56.0
PT_16H,2013,GI,288.0
PT_16H,2013,JZ,19.0
PT_16H,2013,KZ,0.0
PT_16H,2013,LZ,19.0
PT_16H,2013,MN,222.0
PT_16H,2013,OPQ,186.0
PT_16H,2013,RSU,50.0
PT_16H,2014,A,358.0
PT_16H,2014,BE,45.0
PT_16H,2014,FZ,72.0
PT_16H,2014,GI,299.0
PT_16H,2014,JZ,10.0
PT_16H,2014,KZ,0.0
PT_16H,2014,LZ,9.0
PT_16H,2014,MN,229.0
PT_16H,2014,OPQ,156.0
PT_16H,2014,RSU,64.0
PT_16H,2015,A,312.0
PT_16H,2015,BE,57.0
PT_16H,2015,FZ,93.0
PT_16H,2015,GI,293.0
PT_16H,2015,JZ,14.0
PT_16H,2015,KZ,0.0
PT_16H,2015,LZ,15.0
PT_16H,2015,MN,299.0
PT_16H,2015,OPQ,137.0
PT_16H,2015,RSU,78.0
PT_16H,2016,A,273.0
PT_16H,2016,BE,55.0
PT_16H,2016,FZ,84.0
PT_16H,2016,GI,281.0
PT_16H,2016,JZ,15.0
PT_16H,2016,KZ,0.0
PT_16H,2016,LZ,20.0
PT_16H,2016,MN,292.0
PT_16H,2016,OPQ,148.0
PT_16H,2016,RSU,77.0
PT_16H,2017,A,244.0
PT_16H,2017,BE,53.0
PT_16H,2017,FZ,83.0
PT_16H,2017,GI,280.0
PT_16H,2017,JZ,20.0
PT_16H,2017,KZ,0.0
PT_16H,2017,LZ,19.0
PT_16H,2017,MN,335.0
PT_16H,2017,OPQ,173.0
PT_16H,2017,RSU,80.0
PT_16H,2018,A,190.0
PT_16H,2018,BE,47.0
PT_16H,2018,FZ,81.0
PT_16H,2018,GI,274.0
PT_16H,2018,JZ,10.0
PT_16H,2018,KZ,0.0
PT_16H,2018,LZ,17.0
PT_16H,2018,MN,255.0
PT_16H,2018,OPQ,172.0
PT_16H,2018,RSU,53.0
PT_16H,2019,A,161.0
PT_16H,2019,BE,42.0
PT_16H,2019,FZ,60.0
PT_16H,2019,GI,244.0
PT_16H,2019,JZ,13.0
PT_16H,2019,KZ,0.0
PT_16H,2019,LZ,18.0
PT_16H,2019,MN,263.0
PT_16H,2019,OPQ,175.0
PT_16H,2019,RSU,90.0
PT_16H,2020,A,195.0
PT_16H,2020,BE,36.0
PT_16H,2020,FZ,55.0
PT_16H,2020,GI,218.0
PT_16H,2020,JZ,14.0
PT_16H,2020,KZ,0.0
PT_16H,2020,LZ,24.0
PT_16H,2020,MN,220.0
PT_16H,2020,OPQ,162.0
PT_16H,2020,RSU,73.0
PT_16H,2021,A,170.0
PT_16H,2021,BE,25.0
PT_16H,2021,FZ,61.0
PT_16H,2021,GI,214.0
PT_16H,2021,JZ,27.0
PT_16H,2021,KZ,0.0
PT_16H,2021,LZ,30.0
PT_16H,2021,MN,282.0
PT_16H,2021,OPQ,179.0
PT_16H,2021,RSU,69.0
PT_16H,2022,A,179.0
PT_16H,2022,BE,40.0
PT_16H,2022,FZ,74.0
PT_16H,2022,GI,228.0
PT_16H,2022,JZ,30.0
PT_16H,2022,KZ,0.0
PT_16H,2022,LZ,23.0
PT_16H,2022,MN,354.0
PT_16H,2022,OPQ,189.0
PT_16H,2022,RSU,98.0
PT_16H,2023,A,242.0
PT_16H,2023,BE,42.0
PT_16H,2023,FZ,83.0
PT_16H,2023,GI,347.0
PT_16H,2023,JZ,34.0
PT_16H,2023,KZ,0.0
PT_16H,2023,LZ,35.0
PT_16H,2023,MN,475.0
PT_16H,2023,OPQ,199.0
PT_16H,2023,RSU,130.0
PT_16H,2024,A,215.0
PT_16H,2024,BE,62.0
PT_16H,2024,FZ,128.0
PT_16H,2024,GI,294.0
PT_16H,2024,JZ,41.0
PT_16H,2024,KZ,0.0
PT_16H,2024,LZ,42.0
PT_16H,2024,MN,459.0
PT_16H,2024,OPQ,206.0
PT_16H,2024,RSU,150.0
PT_16I,2008,A,103.0
PT_16I,2008,BE,120.0
PT_16I,2008,FZ,274.0
PT_16I,2008,GI,902.0
PT_16I,2008,JZ,31.0
PT_16I,2008,KZ,0.0
PT_16I,2008,LZ,62.0
PT_16I,2008,MN,878.0
PT_16I,2008,OPQ,513.0
PT_16I,2008,RSU,266.0
PT_16I,2009,A,72.0
PT_16I,2009,BE,95.0
PT_16I,2009,FZ,198.0
PT_16I,2009,GI,783.0
PT_16I,2009,JZ,26.0
PT_16I,2009,KZ,0.0
PT_16I,2009,LZ,51.0
PT_16I,2009,MN,807.0
PT_16I,2009,OPQ,510.0
PT_16I,2009,RSU,210.0
PT_16I,2010,A,79.0
PT_16I,2010,BE,76.0
PT_16I,2010,FZ,174.0
PT_16I,2010,GI,662.0
PT_16I,2010,JZ,37.0
PT_16I,2010,KZ,0.0
PT_16I,2010,LZ,52.0
PT_16I,2010,MN,754.0
PT_16I,2010,OPQ,416.0
PT_16I,2010,RSU,168.0
PT_16I,2011,A,101.0
PT_16I,2011,BE,134.0
PT_16I,2011,FZ,191.0
PT_16I,2011,GI,729.0
PT_16I,2011,JZ,31.0
PT_16I,2011,KZ,0.0
PT_16I,2011,LZ,48.0
PT_16I,2011,MN,659.0
PT_16I,2011,OPQ,407.0
PT_16I,2011,RSU,182.0
PT_16I,2012,A,107.0
PT_16I,2012,BE,104.0
PT_16I,2012,FZ,166.0
PT_16I,2012,GI,764.0
PT_16I,2012,JZ,18.0
PT_16I,2012,KZ,0.0
PT_16I,2012,LZ,47.0
PT_16I,2012,MN,656.0
PT_16I,2012,OPQ,328.0
PT_16I,2012,RSU,193.0
PT_16I,2013,A,364.0
PT_16I,2013,BE,118.0
PT_16I,2013,FZ,187.0
PT_16I,2013,GI,832.0
PT_16I,2013,JZ,27.0
PT_16I,2013,KZ,0.0
PT_16I,2013,LZ,32.0
PT_16I,2013,MN,683.0
PT_16I,2013,OPQ,336.0
PT_16I,2013,RSU,201.0
PT_16I,2014,A,422.0
PT_16I,2014,BE,163.0
PT_16I,2014,FZ,223.0
PT_16I,2014,GI,821.0
PT_16I,2014,JZ,24.0
PT_16I,2014,KZ,0.0
PT_16I,2014,LZ,43.0
PT_16I,2014,MN,707.0
PT_16I,2014,OPQ,407.0
PT_16I,2014,RSU,231.0
PT_16I,2015,A,365.0
PT_16I,2015,BE,162.0
PT_16I,2015,FZ,256.0
PT_16I,2015,GI,878.0
PT_16I,2015,JZ,39.0
PT_16I,2015,KZ,0.0
PT_16I,2015,LZ,52.0
PT_16I,2015,MN,889.0
PT_16I,2015,OPQ,390.0
PT_16I,2015,RSU,214.0
PT_16I,2016,A,258.0
PT_16I,2016,BE,291.0
PT_16I,2016,FZ,232.0
PT_16I,2016,GI,857.0
PT_16I,2016,JZ,43.0
PT_16I,2016,KZ,0.0
PT_16I,2016,LZ,80.0
PT_16I,2016,MN,861.0
PT_16I,2016,OPQ,410.0
PT_16I,2016,RSU,222.0
PT_16I,2017,A,309.0
PT_16I,2017,BE,127.0
PT_16I,2017,FZ,274.0
PT_16I,2017,GI,859.0
PT_16I,2017,JZ,36.0
PT_16I,2017,KZ,0.0
PT_16I,2017,LZ,80.0
PT_16I,2017,MN,960.0
PT_16I,2017,OPQ,482.0
PT_16I,2017,RSU,237.0
PT_16I,2018,A,266.0
PT_16I,2018,BE,145.0
PT_16I,2018,FZ,226.0
PT_16I,2018,GI,731.0
PT_16I,2018,JZ,37.0
PT_16I,2018,KZ,0.0
PT_16I,2018,LZ,83.0
PT_16I,2018,MN,848.0
PT_16I,2018,OPQ,419.0
PT_16I,2018,RSU,245.0
PT_16I,2019,A,186.0
PT_16I,2019,BE,120.0
PT_16I,2019,FZ,230.0
PT_16I,2019,GI,723.0
PT_16I,2019,JZ,38.0
PT_16I,2019,KZ,0.0
PT_16I,2019,LZ,92.0
PT_16I,2019,MN,870.0
PT_16I,2019,OPQ,441.0
PT_16I,2019,RSU,220.0
PT_16I,2020,A,163.0
PT_16I,2020,BE,103.0
PT_16I,2020,FZ,170.0
PT_16I,2020,GI,537.0
PT_16I,2020,JZ,36.0
PT_16I,2020,KZ,0.0
PT_16I,2020,LZ,94.0
PT_16I,2020,MN,735.0
PT_16I,2020,OPQ,426.0
PT_16I,2020,RSU,171.0
PT_16I,2021,A,167.0
PT_16I,2021,BE,101.0
PT_16I,2021,FZ,256.0
PT_16I,2021,GI,642.0
PT_16I,2021,JZ,77.0
PT_16I,2021,KZ,0.0
PT_16I,2021,LZ,120.0
PT_16I,2021,MN,904.0
PT_16I,2021,OPQ,455.0
PT_16I,2021,RSU,253.0
PT_16I,2022,A,182.0
PT_16I,2022,BE,165.0
PT_16I,2022,FZ,236.0
PT_16I,2022,GI,684.0
PT_16I,2022,JZ,60.0
PT_16I,2022,KZ,0.0
PT_16I,2022,LZ,127.0
PT_16I,2022,MN,1126.0
PT_16I,2022,OPQ,519.0
PT_16I,2022,RSU,276.0
PT_16I,2023,A,120.0
PT_16I,2023,BE,118.0
PT_16I,2023,FZ,265.0
PT_16I,2023,GI,790.0
PT_16I,2023,JZ,88.0
PT_16I,2023,KZ,0.0
PT_16I,2023,LZ,100.0
PT_16I,2023,MN,1079.0
PT_16I,2023,OPQ,474.0
PT_16I,2023,RSU,330.0
PT_16I,2024,A,138.0
PT_16I,2024,BE,132.0
PT_16I,2024,FZ,300.0
PT_16I,2024,GI,807.0
PT_16I,2024,JZ,93.0
PT_16I,2024,KZ,0.0
PT_16I,2024,LZ,104.0
PT_16I,2024,MN,1195.0
PT_16I,2024,OPQ,486.0
PT_16I,2024,RSU,309.0
PT_16J,2008,A,119.0
PT_16J,2008,BE,104.0
PT_16J,2008,FZ,189.0
PT_16J,2008,GI,753.0
PT_16J,2008,JZ,27.0
PT_16J,2008,KZ,0.0
PT_16J,2008,LZ,29.0
PT_16J,2008,MN,685.0
PT_16J,2008,OPQ,505.0
PT_16J,2008,RSU,160.0
PT_16J,2009,A,104.0
PT_16J,2009,BE,88.0
PT_16J,2009,FZ,170.0
PT_16J,2009,GI,614.0
PT_16J,2009,JZ,30.0
PT_16J,2009,KZ,0.0
PT_16J,2009,LZ,22.0
PT_16J,2009,MN,638.0
PT_16J,2009,OPQ,656.0
PT_16J,2009,RSU,139.0
PT_16J,2010,A,108.0
PT_16J,2010,BE,58.0
PT_16J,2010,FZ,151.0
PT_16J,2010,GI,590.0
PT_16J,2010,JZ,11.0
PT_16J,2010,KZ,0.0
PT_16J,2010,LZ,17.0
PT_16J,2010,MN,660.0
PT_16J,2010,OPQ,508.0
PT_16J,2010,RSU,124.0
PT_16J,2011,A,272.0
PT_16J,2011,BE,98.0
PT_16J,2011,FZ,154.0
PT_16J,2011,GI,620.0
PT_16J,2011,JZ,24.0
PT_16J,2011,KZ,0.0
PT_16J,2011,LZ,23.0
PT_16J,2011,MN,569.0
PT_16J,2011,OPQ,427.0
PT_16J,2011,RSU,136.0
PT_16J,2012,A,309.0
PT_16J,2012,BE,85.0
PT_16J,2012,FZ,117.0
PT_16J,2012,GI,612.0
PT_16J,2012,JZ,17.0
PT_16J,2012,KZ,0.0
PT_16J,2012,LZ,45.0
PT_16J,2012,MN,486.0
PT_16J,2012,OPQ,352.0
PT_16J,2012,RSU,135.0
PT_16J,2013,A,2944.0
PT_16J,2013,BE,103.0
PT_16J,2013,FZ,175.0
PT_16J,2013,GI,765.0
PT_16J,2013,JZ,27.0
PT_16J,2013,KZ,0.0
PT_16J,2013,LZ,20.0
PT_16J,2013,MN,565.0
PT_16J,2013,OPQ,410.0
PT_16J,2013,RSU,161.0
PT_16J,2014,A,1277.0
PT_16J,2014,BE,97.0
PT_16J,2014,FZ,121.0
PT_16J,2014,GI,682.0
PT_16J,2014,JZ,22.0
PT_16J,2014,KZ,0.0
PT_16J,2014,LZ,24.0
PT_16J,2014,MN,599.0
PT_16J,2014,OPQ,373.0
PT_16J,2014,RSU,144.0
PT_16J,2015,A,730.0
PT_16J,2015,BE,111.0
PT_16J,2015,FZ,145.0
PT_16J,2015,GI,714.0
