country,nuts3_id,year,nace_r2,enterprise_births,active_enterprises,enterprise_deaths,employment
NL,NL423,2021,K_L,246.0,3276.0,67.0,8817.0
NL,NL423,2021,M_N,1196.0,12391.0,554.0,43018.0
NL,NL423,2021,P_Q,896.0,9327.0,364.0,67266.0
NL,NL423,2021,R_S_X_S94,541.0,7091.0,256.0,11456.0
NL,NL423,2022,B-E,139.0,2211.0,137.0,25847.0
NL,NL423,2022,B-S_X_O_S94,4604.0,56979.0,3830.0,232552.0
NL,NL423,2022,F,546.0,5557.0,297.0,9427.0
NL,NL423,2022,G,655.0,8419.0,686.0,33785.0
NL,NL423,2022,H,149.0,1323.0,124.0,9247.0
NL,NL423,2022,I,267.0,3180.0,213.0,16924.0
NL,NL423,2022,J,189.0,2326.0,173.0,3763.0
NL,NL423,2022,K_L,212.0,3473.0,333.0,8433.0
NL,NL423,2022,M_N,1127.0,13192.0,946.0,45937.0
NL,NL423,2022,P_Q,789.0,9992.0,569.0,68052.0
NL,NL423,2022,R_S_X_S94,531.0,7306.0,352.0,11137.0
NL,NL423,2023,B-E,163.0,2280.0,114.0,26342.0
NL,NL423,2023,B-S_X_O_S94,4953.0,58654.0,3064.0,235248.0
NL,NL423,2023,F,621.0,5986.0,312.0,9725.0
NL,NL423,2023,G,715.0,8431.0,577.0,32291.0
NL,NL423,2023,H,168.0,1380.0,98.0,9547.0
NL,NL423,2023,I,227.0,3203.0,193.0,17749.0
NL,NL423,2023,J,192.0,2368.0,136.0,3792.0
NL,NL423,2023,K_L,156.0,3268.0,160.0,9206.0
NL,NL423,2023,M_N,1272.0,13683.0,724.0,47258.0
NL,NL423,2023,P_Q,859.0,10490.0,439.0,68639.0
NL,NL423,2023,R_S_X_S94,580.0,7565.0,311.0,10700.0
NL,NLZZZ,2020,B-E,,,188.0,
NL,NLZZZ,2020,B-S_X_O_S94,,,776.0,
NL,NLZZZ,2020,F,,,21.0,
NL,NLZZZ,2020,G,,,162.0,
NL,NLZZZ,2020,H,,,22.0,
NL,NLZZZ,2020,I,,,2.0,
NL,NLZZZ,2020,J,,,134.0,
NL,NLZZZ,2020,K_L,,,33.0,
NL,NLZZZ,2020,M_N,,,175.0,
NL,NLZZZ,2020,P_Q,,,28.0,
NL,NLZZZ,2020,R_S_X_S94,,,11.0,
NL,NLZZZ,2021,B-E,0.0,1380.0,146.0,2134.0
NL,NLZZZ,2021,B-S_X_O_S94,1.0,4954.0,630.0,9477.0
NL,NLZZZ,2021,F,1.0,108.0,13.0,532.0
NL,NLZZZ,2021,G,0.0,1242.0,137.0,2089.0
NL,NLZZZ,2021,H,0.0,120.0,14.0,821.0
NL,NLZZZ,2021,I,0.0,15.0,1.0,18.0
NL,NLZZZ,2021,J,0.0,864.0,140.0,1291.0
NL,NLZZZ,2021,K_L,0.0,139.0,17.0,304.0
NL,NLZZZ,2021,M_N,0.0,941.0,148.0,2045.0
NL,NLZZZ,2021,P_Q,0.0,89.0,8.0,110.0
NL,NLZZZ,2021,R_S_X_S94,0.0,56.0,6.0,132.0
NL,NLZZZ,2022,B-E,0.0,1450.0,206.0,2190.0
NL,NLZZZ,2022,B-S_X_O_S94,2.0,5594.0,963.0,10546.0
NL,NLZZZ,2022,F,0.0,124.0,22.0,604.0
NL,NLZZZ,2022,G,0.0,1341.0,174.0,2194.0
NL,NLZZZ,2022,H,0.0,136.0,26.0,828.0
NL,NLZZZ,2022,I,0.0,28.0,6.0,44.0
NL,NLZZZ,2022,J,0.0,1048.0,211.0,1778.0
NL,NLZZZ,2022,K_L,2.0,160.0,30.0,320.0
NL,NLZZZ,2022,M_N,0.0,1109.0,243.0,2332.0
NL,NLZZZ,2022,P_Q,0.0,120.0,28.0,136.0
NL,NLZZZ,2022,R_S_X_S94,0.0,78.0,17.0,118.0
NL,NLZZZ,2023,B-E,108.0,1355.0,177.0,2139.0
NL,NLZZZ,2023,B-S_X_O_S94,612.0,5218.0,751.0,10514.0
NL,NLZZZ,2023,F,8.0,98.0,16.0,491.0
NL,NLZZZ,2023,G,131.0,1294.0,149.0,2242.0
NL,NLZZZ,2023,H,5.0,108.0,22.0,785.0
NL,NLZZZ,2023,I,2.0,15.0,4.0,25.0
NL,NLZZZ,2023,J,117.0,968.0,185.0,1706.0
NL,NLZZZ,2023,K_L,25.0,152.0,25.0,336.0
NL,NLZZZ,2023,M_N,194.0,1070.0,148.0,2557.0
NL,NLZZZ,2023,P_Q,16.0,105.0,16.0,135.0
NL,NLZZZ,2023,R_S_X_S94,6.0,53.0,9.0,97.0
PT,PT111,2019,B-E,,,145.0,
PT,PT111,2019,B-S_X_O_S94,,,2666.0,
PT,PT111,2019,F,,,304.0,
PT,PT111,2019,G,,,480.0,
PT,PT111,2019,H,,,23.0,
PT,PT111,2019,I,,,311.0,
PT,PT111,2019,J,,,30.0,
PT,PT111,2019,K_L,,,88.0,
PT,PT111,2019,M_N,,,714.0,
PT,PT111,2019,P_Q,,,390.0,
PT,PT111,2019,R_S_X_S94,,,181.0,
PT,PT111,2020,B-E,,,140.0,
PT,PT111,2020,B-S_X_O_S94,,,2368.0,
PT,PT111,2020,F,,,265.0,
PT,PT111,2020,G,,,387.0,
PT,PT111,2020,H,,,34.0,
PT,PT111,2020,I,,,255.0,
PT,PT111,2020,J,,,29.0,
PT,PT111,2020,K_L,,,68.0,
PT,PT111,2020,M_N,,,644.0,
PT,PT111,2020,P_Q,,,377.0,
PT,PT111,2020,R_S_X_S94,,,169.0,
PT,PT111,2021,B-E,155.0,1934.0,102.0,
PT,PT111,2021,B-S_X_O_S94,3282.0,26186.0,2308.0,
PT,PT111,2021,F,403.0,4011.0,261.0,11074.0
PT,PT111,2021,G,487.0,5171.0,387.0,13310.0
PT,PT111,2021,H,50.0,486.0,42.0,2371.0
PT,PT111,2021,I,290.0,2558.0,208.0,6194.0
PT,PT111,2021,J,53.0,259.0,24.0,838.0
PT,PT111,2021,K_L,177.0,1119.0,64.0,1562.0
PT,PT111,2021,M_N,909.0,5136.0,715.0,9244.0
PT,PT111,2021,P_Q,509.0,3471.0,376.0,5109.0
PT,PT111,2021,R_S_X_S94,249.0,2041.0,129.0,2607.0
PT,PT111,2022,B-E,183.0,2021.0,180.0,24001.0
PT,PT111,2022,B-S_X_O_S94,3829.0,27699.0,2841.0,78671.0
PT,PT111,2022,F,434.0,4167.0,327.0,11050.0
PT,PT111,2022,G,440.0,5177.0,472.0,13571.0
PT,PT111,2022,H,82.0,528.0,58.0,2446.0
PT,PT111,2022,I,369.0,2745.0,280.0,7074.0
PT,PT111,2022,J,87.0,333.0,46.0,1010.0
PT,PT111,2022,K_L,135.0,1189.0,97.0,1660.0
PT,PT111,2022,M_N,1164.0,5577.0,773.0,9634.0
PT,PT111,2022,P_Q,587.0,3689.0,414.0,5328.0
PT,PT111,2022,R_S_X_S94,348.0,2273.0,194.0,2897.0
PT,PT111,2023,B-E,164.0,1981.0,128.0,24918.0
PT,PT111,2023,B-S_X_O_S94,4111.0,29084.0,3182.0,82042.0
PT,PT111,2023,F,486.0,4378.0,434.0,11534.0
PT,PT111,2023,G,491.0,5214.0,443.0,13937.0
PT,PT111,2023,H,125.0,600.0,67.0,2696.0
PT,PT111,2023,I,426.0,2924.0,270.0,7371.0
PT,PT111,2023,J,82.0,370.0,53.0,1078.0
PT,PT111,2023,K_L,136.0,1241.0,86.0,1740.0
PT,PT111,2023,M_N,1269.0,6089.0,1039.0,10037.0
PT,PT111,2023,P_Q,570.0,3854.0,441.0,5606.0
PT,PT111,2023,R_S_X_S94,362.0,2433.0,221.0,3125.0
PT,PT112,2019,B-E,,,344.0,
PT,PT112,2019,B-S_X_O_S94,,,5105.0,
PT,PT112,2019,F,,,342.0,
PT,PT112,2019,G,,,807.0,
PT,PT112,2019,H,,,66.0,
PT,PT112,2019,I,,,463.0,
PT,PT112,2019,J,,,111.0,
PT,PT112,2019,K_L,,,172.0,
PT,PT112,2019,M_N,,,1618.0,
PT,PT112,2019,P_Q,,,824.0,
PT,PT112,2019,R_S_X_S94,,,358.0,
PT,PT112,2020,B-E,,,331.0,
PT,PT112,2020,B-S_X_O_S94,,,4633.0,
PT,PT112,2020,F,,,306.0,
PT,PT112,2020,G,,,756.0,
PT,PT112,2020,H,,,105.0,
PT,PT112,2020,I,,,375.0,
PT,PT112,2020,J,,,82.0,
PT,PT112,2020,K_L,,,137.0,
PT,PT112,2020,M_N,,,1411.0,
PT,PT112,2020,P_Q,,,846.0,
PT,PT112,2020,R_S_X_S94,,,284.0,
PT,PT112,2021,B-E,364.0,4955.0,248.0,
PT,PT112,2021,B-S_X_O_S94,6603.0,49152.0,4557.0,
PT,PT112,2021,F,590.0,5129.0,363.0,27488.0
PT,PT112,2021,G,929.0,9817.0,739.0,29415.0
PT,PT112,2021,H,177.0,864.0,113.0,4450.0
PT,PT112,2021,I,358.0,3231.0,318.0,9207.0
PT,PT112,2021,J,200.0,820.0,97.0,3768.0
PT,PT112,2021,K_L,410.0,2878.0,190.0,4586.0
PT,PT112,2021,M_N,2082.0,10975.0,1479.0,20711.0
PT,PT112,2021,P_Q,1048.0,6796.0,752.0,10277.0
PT,PT112,2021,R_S_X_S94,445.0,3687.0,258.0,5292.0
PT,PT112,2022,B-E,445.0,5166.0,371.0,54043.0
PT,PT112,2022,B-S_X_O_S94,7795.0,52456.0,5509.0,175716.0
PT,PT112,2022,F,616.0,5364.0,413.0,28319.0
PT,PT112,2022,G,898.0,9977.0,906.0,30254.0
PT,PT112,2022,H,247.0,997.0,134.0,4747.0
PT,PT112,2022,I,456.0,3361.0,347.0,9918.0
PT,PT112,2022,J,281.0,1006.0,153.0,3988.0
PT,PT112,2022,K_L,353.0,3065.0,191.0,4899.0
PT,PT112,2022,M_N,2558.0,12031.0,1713.0,22570.0
PT,PT112,2022,P_Q,1261.0,7354.0,909.0,11068.0
PT,PT112,2022,R_S_X_S94,680.0,4135.0,372.0,5910.0
PT,PT112,2023,B-E,373.0,5135.0,354.0,54521.0
PT,PT112,2023,B-S_X_O_S94,8352.0,55334.0,5761.0,185831.0
PT,PT112,2023,F,687.0,5670.0,449.0,30725.0
PT,PT112,2023,G,1038.0,10101.0,852.0,30855.0
PT,PT112,2023,H,408.0,1281.0,169.0,5340.0
PT,PT112,2023,I,429.0,3460.0,341.0,10580.0
PT,PT112,2023,J,284.0,1150.0,131.0,4287.0
PT,PT112,2023,K_L,364.0,3226.0,148.0,5245.0
PT,PT112,2023,M_N,2896.0,13193.0,2002.0,25299.0
PT,PT112,2023,P_Q,1175.0,7629.0,842.0,12628.0
PT,PT112,2023,R_S_X_S94,698.0,4489.0,473.0,6351.0
PT,PT119,2019,B-E,,,485.0,
PT,PT119,2019,B-S_X_O_S94,,,4239.0,
PT,PT119,2019,F,,,231.0,
PT,PT119,2019,G,,,797.0,
PT,PT119,2019,H,,,58.0,
PT,PT119,2019,I,,,432.0,
PT,PT119,2019,J,,,41.0,
PT,PT119,2019,K_L,,,104.0,
PT,PT119,2019,M_N,,,1120.0,
PT,PT119,2019,P_Q,,,677.0,
PT,PT119,2019,R_S_X_S94,,,294.0,
PT,PT119,2020,B-E,,,354.0,
PT,PT119,2020,B-S_X_O_S94,,,3810.0,
PT,PT119,2020,F,,,178.0,
PT,PT119,2020,G,,,716.0,
PT,PT119,2020,H,,,101.0,
PT,PT119,2020,I,,,372.0,
PT,PT119,2020,J,,,33.0,
PT,PT119,2020,K_L,,,101.0,
PT,PT119,2020,M_N,,,1055.0,
PT,PT119,2020,P_Q,,,637.0,
PT,PT119,2020,R_S_X_S94,,,263.0,
PT,PT119,2021,B-E,413.0,5482.0,349.0,
PT,PT119,2021,B-S_X_O_S94,5374.0,42842.0,3727.0,
PT,PT119,2021,F,366.0,3606.0,236.0,15404.0
PT,PT119,2021,G,877.0,9444.0,733.0,27998.0
PT,PT119,2021,H,112.0,713.0,82.0,3811.0
PT,PT119,2021,I,331.0,3150.0,305.0,7500.0
PT,PT119,2021,J,116.0,450.0,40.0,1224.0
PT,PT119,2021,K_L,317.0,2292.0,116.0,3646.0
PT,PT119,2021,M_N,1478.0,8199.0,1045.0,14394.0
PT,PT119,2021,P_Q,915.0,5976.0,604.0,9251.0
PT,PT119,2021,R_S_X_S94,449.0,3530.0,217.0,5129.0
PT,PT119,2022,B-E,395.0,5531.0,422.0,79461.0
PT,PT119,2022,B-S_X_O_S94,5857.0,45072.0,4365.0,172987.0
PT,PT119,2022,F,418.0,3791.0,269.0,15844.0
PT,PT119,2022,G,795.0,9507.0,820.0,28866.0
PT,PT119,2022,H,112.0,745.0,77.0,3978.0
PT,PT119,2022,I,361.0,3236.0,300.0,8092.0
PT,PT119,2022,J,117.0,521.0,69.0,1428.0
PT,PT119,2022,K_L,231.0,2400.0,155.0,3861.0
PT,PT119,2022,M_N,1846.0,8998.0,1227.0,15947.0
PT,PT119,2022,P_Q,984.0,6403.0,726.0,9794.0
PT,PT119,2022,R_S_X_S94,598.0,3940.0,300.0,5716.0
PT,PT119,2023,B-E,339.0,5442.0,316.0,79258.0
PT,PT119,2023,B-S_X_O_S94,6250.0,46936.0,4739.0,177325.0
PT,PT119,2023,F,504.0,4033.0,288.0,16677.0
PT,PT119,2023,G,867.0,9552.0,763.0,29418.0
PT,PT119,2023,H,220.0,883.0,126.0,4150.0
PT,PT119,2023,I,399.0,3318.0,309.0,8657.0
PT,PT119,2023,J,126.0,584.0,74.0,1649.0
PT,PT119,2023,K_L,267.0,2559.0,137.0,4089.0
PT,PT119,2023,M_N,1962.0,9699.0,1537.0,17169.0
PT,PT119,2023,P_Q,965.0,6630.0,814.0,10155.0
PT,PT119,2023,R_S_X_S94,601.0,4236.0,375.0,6103.0
PT,PT11A,2019,B-E,,,1182.0,
PT,PT11A,2019,B-S_X_O_S94,,,26437.0,
PT,PT11A,2019,F,,,975.0,
PT,PT11A,2019,G,,,3991.0,
PT,PT11A,2019,H,,,704.0,
PT,PT11A,2019,I,,,2147.0,
PT,PT11A,2019,J,,,459.0,
PT,PT11A,2019,K_L,,,920.0,
PT,PT11A,2019,M_N,,,10565.0,
PT,PT11A,2019,P_Q,,,3586.0,
PT,PT11A,2019,R_S_X_S94,,,1908.0,
PT,PT11A,2020,B-E,,,1010.0,
PT,PT11A,2020,B-S_X_O_S94,,,23926.0,
PT,PT11A,2020,F,,,820.0,
PT,PT11A,2020,G,,,3353.0,
PT,PT11A,2020,H,,,911.0,
PT,PT11A,2020,I,,,2607.0,
PT,PT11A,2020,J,,,379.0,
PT,PT11A,2020,K_L,,,745.0,
PT,PT11A,2020,M_N,,,9005.0,
PT,PT11A,2020,P_Q,,,3350.0,
PT,PT11A,2020,R_S_X_S94,,,1746.0,
PT,PT11A,2021,B-E,1037.0,14868.0,895.0,
PT,PT11A,2021,B-S_X_O_S94,30750.0,217303.0,21844.0,
PT,PT11A,2021,F,1391.0,12309.0,900.0,50308.0
PT,PT11A,2021,G,3809.0,39537.0,3330.0,161833.0
PT,PT11A,2021,H,1258.0,6054.0,884.0,27251.0
PT,PT11A,2021,I,1978.0,18510.0,1663.0,58437.0
PT,PT11A,2021,J,1055.0,4144.0,517.0,26427.0
PT,PT11A,2021,K_L,1796.0,13120.0,890.0,32831.0
PT,PT11A,2021,M_N,11771.0,58416.0,8340.0,126876.0
PT,PT11A,2021,P_Q,4495.0,33256.0,3074.0,59198.0
PT,PT11A,2021,R_S_X_S94,2160.0,17089.0,1351.0,26412.0
PT,PT11A,2022,B-E,1241.0,15272.0,1146.0,177869.0
PT,PT11A,2022,B-S_X_O_S94,42340.0,236017.0,28965.0,794667.0
PT,PT11A,2022,F,1692.0,13069.0,1135.0,54440.0
PT,PT11A,2022,G,3696.0,39827.0,3870.0,166806.0
PT,PT11A,2022,H,1865.0,7062.0,1014.0,29437.0
PT,PT11A,2022,I,2486.0,17344.0,1791.0,63805.0
PT,PT11A,2022,J,1554.0,5190.0,827.0,31540.0
PT,PT11A,2022,K_L,1650.0,13887.0,1017.0,34376.0
PT,PT11A,2022,M_N,19509.0,69452.0,12082.0,144226.0
PT,PT11A,2022,P_Q,5217.0,35566.0,4114.0,62418.0
PT,PT11A,2022,R_S_X_S94,3430.0,19348.0,1969.0,29750.0
PT,PT11A,2023,B-E,1160.0,15227.0,950.0,180074.0
PT,PT11A,2023,B-S_X_O_S94,44100.0,247900.0,28477.0,837818.0
PT,PT11A,2023,F,1793.0,13696.0,998.0,65203.0
PT,PT11A,2023,G,3820.0,39691.0,3473.0,170579.0
PT,PT11A,2023,H,3249.0,9275.0,1113.0,32844.0
PT,PT11A,2023,I,2443.0,18000.0,1614.0,65629.0
PT,PT11A,2023,J,1592.0,5894.0,822.0,35382.0
PT,PT11A,2023,K_L,1471.0,14357.0,822.0,35690.0
PT,PT11A,2023,M_N,20108.0,74597.0,12551.0,156046.0
PT,PT11A,2023,P_Q,4889.0,36328.0,4094.0,64872.0
PT,PT11A,2023,R_S_X_S94,3575.0,20835.0,2040.0,31499.0
PT,PT11B,2019,B-E,,,40.0,
PT,PT11B,2019,B-S_X_O_S94,,,838.0,
PT,PT11B,2019,F,,,70.0,
PT,PT11B,2019,G,,,165.0,
PT,PT11B,2019,H,,,18.0,
PT,PT11B,2019,I,,,119.0,
PT,PT11B,2019,J,,,3.0,
PT,PT11B,2019,K_L,,,24.0,
PT,PT11B,2019,M_N,,,198.0,
PT,PT11B,2019,P_Q,,,131.0,
PT,PT11B,2019,R_S_X_S94,,,70.0,
PT,PT11B,2020,B-E,,,43.0,
PT,PT11B,2020,B-S_X_O_S94,,,747.0,
PT,PT11B,2020,F,,,51.0,
PT,PT11B,2020,G,,,160.0,
PT,PT11B,2020,H,,,17.0,
PT,PT11B,2020,I,,,97.0,
PT,PT11B,2020,J,,,4.0,
PT,PT11B,2020,K_L,,,19.0,
PT,PT11B,2020,M_N,,,183.0,
PT,PT11B,2020,P_Q,,,139.0,
PT,PT11B,2020,R_S_X_S94,,,34.0,
PT,PT11B,2021,B-E,41.0,622.0,27.0,
PT,PT11B,2021,B-S_X_O_S94,953.0,8278.0,749.0,
PT,PT11B,2021,F,95.0,960.0,69.0,2995.0
PT,PT11B,2021,G,136.0,1848.0,126.0,4017.0
PT,PT11B,2021,H,24.0,237.0,10.0,650.0
PT,PT11B,2021,I,88.0,987.0,76.0,1733.0
PT,PT11B,2021,J,11.0,65.0,4.0,119.0
PT,PT11B,2021,K_L,41.0,294.0,14.0,422.0
PT,PT11B,2021,M_N,286.0,1512.0,209.0,2187.0
PT,PT11B,2021,P_Q,158.0,1078.0,159.0,1850.0
PT,PT11B,2021,R_S_X_S94,73.0,675.0,55.0,913.0
PT,PT11B,2022,B-E,50.0,643.0,58.0,3493.0
PT,PT11B,2022,B-S_X_O_S94,1076.0,8601.0,927.0,19039.0
PT,PT11B,2022,F,100.0,984.0,89.0,3151.0
PT,PT11B,2022,G,127.0,1849.0,142.0,4004.0
PT,PT11B,2022,H,23.0,248.0,26.0,671.0
PT,PT11B,2022,I,109.0,1038.0,94.0,1929.0
PT,PT11B,2022,J,14.0,75.0,6.0,128.0
PT,PT11B,2022,K_L,25.0,300.0,27.0,445.0
PT,PT11B,2022,M_N,327.0,1625.0,251.0,2313.0
PT,PT11B,2022,P_Q,200.0,1110.0,155.0,1935.0
PT,PT11B,2022,R_S_X_S94,101.0,729.0,79.0,970.0
PT,PT11B,2023,B-E,44.0,624.0,65.0,3513.0
PT,PT11B,2023,B-S_X_O_S94,1105.0,8799.0,1013.0,19546.0
PT,PT11B,2023,F,125.0,1034.0,90.0,3267.0
PT,PT11B,2023,G,152.0,1865.0,163.0,4064.0
PT,PT11B,2023,H,29.0,248.0,27.0,719.0
PT,PT11B,2023,I,103.0,1047.0,133.0,1971.0
PT,PT11B,2023,J,12.0,79.0,13.0,130.0
PT,PT11B,2023,K_L,41.0,318.0,15.0,460.0
PT,PT11B,2023,M_N,349.0,1721.0,303.0,2447.0
PT,PT11B,2023,P_Q,152.0,1109.0,142.0,1965.0
PT,PT11B,2023,R_S_X_S94,98.0,754.0,62.0,1010.0
PT,PT11C,2019,B-E,,,493.0,
PT,PT11C,2019,B-S_X_O_S94,,,3952.0,
PT,PT11C,2019,F,,,332.0,
PT,PT11C,2019,G,,,834.0,
PT,PT11C,2019,H,,,36.0,
PT,PT11C,2019,I,,,395.0,
PT,PT11C,2019,J,,,24.0,
PT,PT11C,2019,K_L,,,107.0,
PT,PT11C,2019,M_N,,,887.0,
PT,PT11C,2019,P_Q,,,574.0,
PT,PT11C,2019,R_S_X_S94,,,270.0,
PT,PT11C,2020,B-E,,,419.0,
PT,PT11C,2020,B-S_X_O_S94,,,3573.0,
PT,PT11C,2020,F,,,305.0,
PT,PT11C,2020,G,,,673.0,
PT,PT11C,2020,H,,,59.0,
PT,PT11C,2020,I,,,377.0,
PT,PT11C,2020,J,,,28.0,
PT,PT11C,2020,K_L,,,90.0,
PT,PT11C,2020,M_N,,,782.0,
PT,PT11C,2020,P_Q,,,610.0,
PT,PT11C,2020,R_S_X_S94,,,230.0,
PT,PT11C,2021,B-E,401.0,5133.0,343.0,
PT,PT11C,2021,B-S_X_O_S94,4743.0,38623.0,3347.0,
PT,PT11C,2021,F,579.0,4699.0,363.0,33965.0
PT,PT11C,2021,G,765.0,8884.0,653.0,24767.0
PT,PT11C,2021,H,79.0,727.0,67.0,3021.0
PT,PT11C,2021,I,312.0,2863.0,278.0,6106.0
PT,PT11C,2021,J,63.0,261.0,36.0,650.0
PT,PT11C,2021,K_L,235.0,1801.0,115.0,3129.0
PT,PT11C,2021,M_N,1091.0,6293.0,786.0,10910.0
PT,PT11C,2021,P_Q,906.0,5248.0,546.0,7739.0
PT,PT11C,2021,R_S_X_S94,312.0,2714.0,160.0,3624.0
PT,PT11C,2022,B-E,479.0,5288.0,426.0,58812.0
PT,PT11C,2022,B-S_X_O_S94,5121.0,40459.0,3967.0,157168.0
PT,PT11C,2022,F,513.0,4864.0,370.0,35370.0
PT,PT11C,2022,G,729.0,8950.0,769.0,25195.0
PT,PT11C,2022,H,75.0,736.0,74.0,2947.0
PT,PT11C,2022,I,366.0,2945.0,315.0,6572.0
PT,PT11C,2022,J,71.0,295.0,42.0,685.0
PT,PT11C,2022,K_L,177.0,1843.0,119.0,3258.0
PT,PT11C,2022,M_N,1383.0,6906.0,936.0,11943.0
PT,PT11C,2022,P_Q,934.0,5652.0,695.0,8428.0
PT,PT11C,2022,R_S_X_S94,394.0,2980.0,221.0,3958.0
PT,PT11C,2023,B-E,371.0,5221.0,360.0,57436.0
PT,PT11C,2023,B-S_X_O_S94,5186.0,41634.0,4039.0,160474.0
PT,PT11C,2023,F,526.0,5049.0,358.0,37439.0
PT,PT11C,2023,G,763.0,8916.0,647.0,25224.0
PT,PT11C,2023,H,124.0,787.0,74.0,3079.0
PT,PT11C,2023,I,391.0,3009.0,303.0,6911.0
PT,PT11C,2023,J,84.0,336.0,48.0,729.0
PT,PT11C,2023,K_L,198.0,1939.0,82.0,3316.0
PT,PT11C,2023,M_N,1434.0,7362.0,1127.0,12931.0
PT,PT11C,2023,P_Q,822.0,5769.0,710.0,9117.0
PT,PT11C,2023,R_S_X_S94,473.0,3246.0,330.0,4292.0
PT,PT11D,2019,B-E,,,75.0,
PT,PT11D,2019,B-S_X_O_S94,,,1770.0,
PT,PT11D,2019,F,,,113.0,
PT,PT11D,2019,G,,,341.0,
PT,PT11D,2019,H,,,22.0,
PT,PT11D,2019,I,,,217.0,
PT,PT11D,2019,J,,,13.0,
PT,PT11D,2019,K_L,,,68.0,
PT,PT11D,2019,M_N,,,489.0,
PT,PT11D,2019,P_Q,,,293.0,
PT,PT11D,2019,R_S_X_S94,,,139.0,
PT,PT11D,2020,B-E,,,71.0,
PT,PT11D,2020,B-S_X_O_S94,,,1721.0,
PT,PT11D,2020,F,,,120.0,
PT,PT11D,2020,G,,,268.0,
PT,PT11D,2020,H,,,47.0,
PT,PT11D,2020,I,,,208.0,
PT,PT11D,2020,J,,,16.0,
PT,PT11D,2020,K_L,,,38.0,
PT,PT11D,2020,M_N,,,550.0,
PT,PT11D,2020,P_Q,,,303.0,
PT,PT11D,2020,R_S_X_S94,,,100.0,
PT,PT11D,2021,B-E,76.0,1133.0,45.0,6704.0
PT,PT11D,2021,B-S_X_O_S94,1899.0,17190.0,1547.0,39472.0
PT,PT11D,2021,F,152.0,1659.0,108.0,5634.0
PT,PT11D,2021,G,267.0,3971.0,253.0,9493.0
PT,PT11D,2021,H,37.0,490.0,45.0,1502.0
PT,PT11D,2021,I,170.0,1811.0,139.0,4016.0
PT,PT11D,2021,J,24.0,147.0,15.0,317.0
PT,PT11D,2021,K_L,100.0,616.0,43.0,1062.0
PT,PT11D,2021,M_N,590.0,3450.0,487.0,5176.0
PT,PT11D,2021,P_Q,363.0,2624.0,316.0,3709.0
PT,PT11D,2021,R_S_X_S94,120.0,1289.0,96.0,1859.0
PT,PT11D,2022,B-E,83.0,1169.0,73.0,7031.0
PT,PT11D,2022,B-S_X_O_S94,2236.0,17883.0,1793.0,41478.0
PT,PT11D,2022,F,145.0,1691.0,122.0,5894.0
PT,PT11D,2022,G,299.0,3993.0,317.0,9557.0
PT,PT11D,2022,H,41.0,479.0,43.0,1505.0
PT,PT11D,2022,I,221.0,1886.0,181.0,4408.0
PT,PT11D,2022,J,36.0,168.0,21.0,359.0
PT,PT11D,2022,K_L,64.0,639.0,50.0,1109.0
PT,PT11D,2022,M_N,691.0,3655.0,531.0,5265.0
PT,PT11D,2022,P_Q,483.0,2823.0,356.0,3979.0
PT,PT11D,2022,R_S_X_S94,173.0,1380.0,99.0,2371.0
PT,PT11D,2023,B-E,85.0,1184.0,92.0,7103.0
PT,PT11D,2023,B-S_X_O_S94,2356.0,18510.0,2055.0,43122.0
PT,PT11D,2023,F,153.0,1746.0,170.0,5976.0
PT,PT11D,2023,G,307.0,3998.0,380.0,9613.0
PT,PT11D,2023,H,72.0,510.0,51.0,1557.0
PT,PT11D,2023,I,238.0,1963.0,169.0,4871.0
PT,PT11D,2023,J,38.0,186.0,21.0,403.0
PT,PT11D,2023,K_L,67.0,673.0,53.0,1232.0
PT,PT11D,2023,M_N,840.0,3933.0,638.0,5651.0
PT,PT11D,2023,P_Q,376.0,2848.0,342.0,4155.0
PT,PT11D,2023,R_S_X_S94,180.0,1469.0,139.0,2561.0
PT,PT11E,2019,B-E,,,51.0,
PT,PT11E,2019,B-S_X_O_S94,,,1016.0,
PT,PT11E,2019,F,,,82.0,
PT,PT11E,2019,G,,,195.0,
PT,PT11E,2019,H,,,27.0,
PT,PT11E,2019,I,,,127.0,
PT,PT11E,2019,J,,,11.0,
PT,PT11E,2019,K_L,,,28.0,
PT,PT11E,2019,M_N,,,248.0,
PT,PT11E,2019,P_Q,,,172.0,
PT,PT11E,2019,R_S_X_S94,,,75.0,
PT,PT11E,2020,B-E,,,51.0,
PT,PT11E,2020,B-S_X_O_S94,,,957.0,
PT,PT11E,2020,F,,,64.0,
PT,PT11E,2020,G,,,176.0,
PT,PT11E,2020,H,,,28.0,
PT,PT11E,2020,I,,,143.0,
PT,PT11E,2020,J,,,7.0,
PT,PT11E,2020,K_L,,,29.0,
PT,PT11E,2020,M_N,,,231.0,
PT,PT11E,2020,P_Q,,,169.0,
PT,PT11E,2020,R_S_X_S94,,,59.0,
PT,PT11E,2021,B-E,67.0,820.0,43.0,
PT,PT11E,2021,B-S_X_O_S94,1392.0,11033.0,943.0,
PT,PT11E,2021,F,128.0,1169.0,77.0,2766.0
PT,PT11E,2021,G,199.0,2613.0,180.0,6011.0
PT,PT11E,2021,H,50.0,297.0,20.0,650.0
PT,PT11E,2021,I,103.0,1243.0,89.0,2284.0
PT,PT11E,2021,J,35.0,101.0,7.0,179.0
