decision_year,ZE2020,sector,level_t_minus_1,share_t_minus_1,growth_t_minus_1
2023,8433,JZ,141.0,0.0378726833199033,0.08829260714567866
2023,8433,KZ,102.0,0.0273972602739726,0.11294041118059539
2023,8433,LZ,169.0,0.0453934998656997,0.14536585027152604
2023,8433,MN,701.0,0.18828901423583133,0.13720112151348474
2023,8433,OQ,307.0,0.08246038141283911,0.006514681021194235
2023,8433,RU,432.0,0.11603545527800162,0.12270273882184402
2023,8434,BE,243.0,0.0802775024777007,0.250144153132716
2023,8434,FZ,311.0,0.10274198876775685,-0.019048194970694432
2023,8434,GI,704.0,0.23257350512058145,-0.29404476623960907
2023,8434,JZ,125.0,0.041295011562603234,-0.0836990188766471
2023,8434,KZ,127.0,0.04195573174760489,0.4953214372300252
2023,8434,LZ,141.0,0.04658077304261645,0.021353124470569362
2023,8434,MN,737.0,0.24347538817310868,0.15505443045361478
2023,8434,OQ,315.0,0.10406342913776016,0.11383514264879846
2023,8434,RU,324.0,0.10703666997026759,0.13485094416853105
2023,8435,BE,311.0,0.09964754886254405,0.05602783146966228
2023,8435,FZ,381.0,0.12207625760974047,0.09321812883210079
2023,8435,GI,598.0,0.19160525472604933,-0.07553790566715257
2023,8435,JZ,119.0,0.0381288048702339,0.10536051565782589
2023,8435,KZ,99.0,0.031720602371034926,0.2357223335210703
2023,8435,LZ,180.0,0.05767382249279077,-0.005509655810969072
2023,8435,MN,668.0,0.21403396347324574,0.012030220276542103
2023,8435,OQ,336.0,0.10765780198654278,0.08029001817312764
2023,8435,RU,429.0,0.13745594360781802,0.3175820181474549
2023,9301,BE,547.0,0.0549362257708145,0.05630004468853311
2023,9301,FZ,801.0,0.08044591744501356,0.02142489008410653
2023,9301,GI,2023.0,0.20317364668072713,-0.22748195291280737
2023,9301,JZ,572.0,0.05744702219544039,0.10091047445525714
2023,9301,KZ,437.0,0.04388872150246058,0.15262976698655173
2023,9301,LZ,507.0,0.050918951491413074,-0.029100016486441227
2023,9301,MN,2779.0,0.2791001305614141,0.09304655668300743
2023,9301,OQ,1128.0,0.11328713467912022,0.07159019327271032
2023,9301,RU,1163.0,0.11680224967359647,0.18748952695239662
2023,9302,BE,59.0,0.07692307692307693,0.18232155679395445
2023,9302,FZ,66.0,0.08604954367666232,-0.08576682175742523
2023,9302,GI,162.0,0.21121251629726207,0.0
2023,9302,JZ,20.0,0.02607561929595828,0.4795730802618863
2023,9302,KZ,18.0,0.02346805736636245,0.17185025692665912
2023,9302,LZ,27.0,0.035202086049543675,-0.2231435513142097
2023,9302,MN,149.0,0.19426336375488917,0.14310084364067333
2023,9302,OQ,128.0,0.16688396349413298,0.007782140442055052
2023,9302,RU,138.0,0.17992177314211213,0.059276609929540314
2023,9303,BE,273.0,0.09130434782608696,0.266020575670602
2023,9303,FZ,402.0,0.13444816053511705,0.07201053597627194
2023,9303,GI,649.0,0.21705685618729098,-0.04217492505071263
2023,9303,JZ,87.0,0.029096989966555183,-0.0765400771223339
2023,9303,KZ,67.0,0.022408026755852843,0.15906469462968786
2023,9303,LZ,145.0,0.048494983277591976,0.14732471475685838
2023,9303,MN,686.0,0.2294314381270903,0.17622663152645757
2023,9303,OQ,283.0,0.09464882943143813,0.1518060128680041
2023,9303,RU,398.0,0.1331103678929766,0.09731720506409314
2023,9304,BE,566.0,0.04476077500988533,0.14391517593323133
2023,9304,FZ,1276.0,0.10090945037564254,0.14195698872531004
2023,9304,GI,2927.0,0.23147489126136814,-0.1283523624938221
2023,9304,JZ,643.0,0.05085013839462238,0.05423976893699667
2023,9304,KZ,384.0,0.03036773428232503,0.1755910110651282
2023,9304,LZ,939.0,0.07425860023724792,0.026955809988528756
2023,9304,MN,3378.0,0.267141162514828,0.12331026849818016
2023,9304,OQ,1027.0,0.08121787267694741,0.06220661180259235
2023,9304,RU,1505.0,0.11901937524713326,0.17044022890720179
2023,9305,BE,139.0,0.07970183486238532,0.1213608570042668
2023,9305,FZ,212.0,0.12155963302752294,-0.13176927763112278
2023,9305,GI,467.0,0.2677752293577982,-0.15598050650433404
2023,9305,JZ,54.0,0.03096330275229358,-0.182321556793954
2023,9305,KZ,54.0,0.03096330275229358,0.3697470255060855
2023,9305,LZ,63.0,0.03612385321100917,-0.362905493689369
2023,9305,MN,396.0,0.22706422018348624,0.007585371389256856
2023,9305,OQ,160.0,0.09174311926605505,0.04445176257083361
2023,9305,RU,199.0,0.11410550458715596,0.03562717764315071
2023,9306,BE,210.0,0.08728179551122195,-0.0326369293130222
2023,9306,FZ,216.0,0.08977556109725686,-0.2035989552412394
2023,9306,GI,665.0,0.27639235245220284,-0.020803127629762663
2023,9306,JZ,60.0,0.02493765586034913,-0.27115277050056985
2023,9306,KZ,73.0,0.030340814630091438,-0.12675170563914406
2023,9306,LZ,122.0,0.05070656691604322,0.016393809775675727
2023,9306,MN,562.0,0.23358270989193683,0.0361703082057554
2023,9306,OQ,188.0,0.07813798836242726,-0.0763729787845735
2023,9306,RU,310.0,0.1288445552784705,0.04269942567382934
2023,9307,BE,180.0,0.12219959266802444,0.09255155736524578
2023,9307,FZ,168.0,0.11405295315682282,0.21724382918702112
2023,9307,GI,398.0,0.2701968771215207,0.0673829972460478
2023,9307,JZ,31.0,0.021045485403937542,-0.3844116989103319
2023,9307,KZ,25.0,0.01697216564833673,-0.109199291964992
2023,9307,LZ,46.0,0.031228784792939578,-0.06187540371808753
2023,9307,MN,275.0,0.18669382213170402,0.10697211955216712
2023,9307,OQ,148.0,0.10047522063815342,0.16766439899398122
2023,9307,RU,202.0,0.13713509843856075,0.23803216380796055
2023,9308,BE,186.0,0.07539521686258614,0.2475019951462505
2023,9308,FZ,399.0,0.16173490068909607,0.05392834202555541
2023,9308,GI,558.0,0.2261856505877584,-0.27099622873155216
2023,9308,JZ,57.0,0.02310498581272801,-0.34627623671783425
2023,9308,KZ,61.0,0.024726388325901905,0.17589066646366414
2023,9308,LZ,97.0,0.039319010944466964,0.06317890162153184
2023,9308,MN,597.0,0.2419943250912039,0.18903299138194107
2023,9308,OQ,200.0,0.08107012565869477,-0.23008458066844462
2023,9308,RU,312.0,0.12646939602756385,0.2739325168686779
2023,9309,BE,138.0,0.043601895734597156,0.1895418047674413
2023,9309,FZ,423.0,0.13364928909952606,0.011862535309820288
2023,9309,GI,811.0,0.2562401263823065,-0.15379875302440027
2023,9309,JZ,75.0,0.023696682464454975,-0.24397763821705176
2023,9309,KZ,93.0,0.029383886255924172,-0.05182506786458596
2023,9309,LZ,188.0,0.059399684044233805,0.0
2023,9309,MN,784.0,0.24770932069510268,0.1480124448701332
2023,9309,OQ,269.0,0.08499210110584518,0.10536051565782678
2023,9309,RU,384.0,0.12132701421800948,0.2494608596315837
2023,9310,BE,196.0,0.09355608591885442,-0.242249210393795
2023,9310,FZ,211.0,0.10071599045346062,0.09389608576712671
2023,9310,GI,491.0,0.23436754176610977,0.10490894644717219
2023,9310,JZ,85.0,0.0405727923627685,0.035506688456909075
2023,9310,KZ,50.0,0.02386634844868735,-0.4376222197426958
2023,9310,LZ,101.0,0.04821002386634845,0.19415601444095731
2023,9310,MN,427.0,0.20381861575178997,0.26610958719765243
2023,9310,OQ,272.0,0.12983293556085918,0.25288552051294744
2023,9310,RU,262.0,0.12505966587112172,0.20151600405010228
2023,9311,BE,171.0,0.10076605774896877,-0.05651221026334241
2023,9311,FZ,183.0,0.10783736004714202,-0.03733767043764402
2023,9311,GI,466.0,0.27460223924572774,-0.031614856381702694
2023,9311,JZ,47.0,0.02769593400117855,0.26028309826366636
2023,9311,KZ,46.0,0.027106658809664112,0.16126814759612218
2023,9311,LZ,64.0,0.03771361225692398,-0.10227884912041851
2023,9311,MN,361.0,0.21272834413671185,0.17133243521835873
2023,9311,OQ,150.0,0.08839127872716558,0.10462495107887193
2023,9311,RU,209.0,0.12315851502651738,-0.004750602758598177
2023,9312,BE,1152.0,0.03518309256940415,0.07939244212553387
2023,9312,FZ,3143.0,0.09598998259169898,0.08389341153275076
2023,9312,GI,9207.0,0.2811898726445347,-0.22505310835657433
2023,9312,JZ,2596.0,0.07928412179702532,0.7272213600968644
2023,9312,KZ,920.0,0.028097608649176924,0.01863067586313072
2023,9312,LZ,1099.0,0.03356442598417982,-0.022472855852059048
2023,9312,MN,7884.0,0.24078428977185964,0.19995228944735288
2023,9312,OQ,3456.0,0.10554927770821244,0.05530541238324105
2023,9312,RU,3286.0,0.10035732828390802,0.17365824874080182
2023,9313,BE,351.0,0.06447465099191771,0.07061756721395263
2023,9313,FZ,539.0,0.09900808229243203,0.035819097804953515
2023,9313,GI,1596.0,0.2931667891256429,-0.1378270996246922
2023,9313,JZ,196.0,0.03600293901542983,0.06826797112900262
2023,9313,KZ,123.0,0.022593681116825862,0.06669137449867257
2023,9313,LZ,213.0,0.03912564290962527,0.13486739816726434
2023,9313,MN,1165.0,0.21399706098457016,0.17378179524582027
2023,9313,OQ,538.0,0.0988243938280676,-0.023832475368097406
2023,9313,RU,723.0,0.1328067597354886,0.18287419565853025
2023,9314,BE,83.0,0.04505971769815418,0.12675170563914406
2023,9314,FZ,129.0,0.07003257328990228,0.07174390485884086
2023,9314,GI,404.0,0.21932681867535286,-0.04584638812541897
2023,9314,JZ,60.0,0.03257328990228013,0.06782259633876109
2023,9314,KZ,32.0,0.01737242128121607,0.06252035698133396
2023,9314,LZ,260.0,0.14115092290988057,-0.15906469462968698
2023,9314,MN,460.0,0.249728555917481,0.14443662610678487
2023,9314,OQ,154.0,0.08360477741585233,0.03947881097378758
2023,9314,RU,260.0,0.14115092290988057,0.508274601974386
2023,9315,BE,580.0,0.03302585126978704,0.03681397312271617
2023,9315,FZ,2388.0,0.1359754014349163,0.25622991593868516
2023,9315,GI,4202.0,0.23926659833731923,-0.21439734888328843
2023,9315,JZ,757.0,0.043104430019359985,0.15679268929009726
2023,9315,KZ,455.0,0.025908210909919144,0.01769957709940151
2023,9315,LZ,944.0,0.05375241999772235,0.12016682701166026
2023,9315,MN,4691.0,0.26711080742512244,0.1869357664674709
2023,9315,OQ,1559.0,0.0887712105682724,0.020071894314520833
2023,9315,RU,1986.0,0.11308507003758114,0.20173372183019378
2023,9316,BE,91.0,0.07705334462320068,0.0
2023,9316,FZ,124.0,0.10499576629974598,-0.19556678354397494
2023,9316,GI,333.0,0.2819644369178662,-0.02366974408590483
2023,9316,JZ,35.0,0.029635901778154106,0.18232155679395445
2023,9316,KZ,31.0,0.026248941574936496,0.06453852113757108
2023,9316,LZ,44.0,0.03725656223539373,-0.2708749541354001
2023,9316,MN,256.0,0.21676545300592717,-0.0713247808219295
2023,9316,OQ,119.0,0.10076206604572396,0.3331444465285385
2023,9316,RU,148.0,0.12531752751905165,0.006734032181344496
2023,9317,BE,90.0,0.04136029411764706,-0.14310084364067333
2023,9317,FZ,234.0,0.10753676470588236,0.09829334843473347
2023,9317,GI,522.0,0.23988970588235295,-0.10344663947554178
2023,9317,JZ,43.0,0.019761029411764705,-0.08701137698962969
2023,9317,KZ,67.0,0.03079044117647059,0.0
2023,9317,LZ,197.0,0.09053308823529412,0.0359936026479053
2023,9317,MN,683.0,0.31387867647058826,0.17011565111445037
2023,9317,OQ,95.0,0.043658088235294115,-0.15415067982725805
2023,9317,RU,245.0,0.11259191176470588,0.13469350780470002
2023,9318,BE,618.0,0.05375315299643385,0.14770943372440115
2023,9318,FZ,1366.0,0.11881360354875185,-0.015965506030394927
2023,9318,GI,2698.0,0.23466991389058015,-0.2650113122794995
2023,9318,JZ,420.0,0.03653126902670262,0.14822999941753068
2023,9318,KZ,313.0,0.027224493346090284,0.03896596853338341
2023,9318,LZ,696.0,0.06053753152996434,0.11223889197307102
2023,9318,MN,2668.0,0.23206053753152997,0.12686310086445474
2023,9318,OQ,1195.0,0.10394015830216578,0.03488231155468302
2023,9318,RU,1523.0,0.13246933982778117,0.17135825199668453
2024,51,BE,151.0,0.12377049180327869,0.29649270213393564
2024,51,FZ,105.0,0.0860655737704918,-0.2710348390186246
2024,51,GI,324.0,0.26557377049180325,-0.021309786586750867
2024,51,JZ,44.0,0.036065573770491806,-0.08515780834030684
2024,51,KZ,69.0,0.056557377049180325,0.3364722366212134
2024,51,LZ,44.0,0.036065573770491806,0.0
2024,51,MN,220.0,0.18032786885245902,-0.04857467014855743
2024,51,OQ,104.0,0.08524590163934426,-0.055569851154810834
2024,51,RU,159.0,0.130327868852459,0.09156719352549025
2024,52,BE,190.0,0.07254677357770141,-0.15937262380840966
2024,52,FZ,234.0,0.08934707903780069,-0.16081535157299065
2024,52,GI,702.0,0.26804123711340205,-0.012721019601310779
2024,52,JZ,73.0,0.02787323405880107,-0.13858616328614737
2024,52,KZ,84.0,0.032073310423825885,0.011834457647003305
2024,52,LZ,106.0,0.040473463153875525,-0.027651531330510792
2024,52,MN,608.0,0.2321496754486445,-0.0016406894574600983
2024,52,OQ,261.0,0.09965635738831616,0.21175822908908426
2024,52,RU,361.0,0.13783886979763268,-0.002758622439079872
2024,53,BE,326.0,0.05649913344887349,-0.08497055995477698
2024,53,FZ,651.0,0.11282495667244367,-0.01673042825920934
2024,53,GI,1673.0,0.289948006932409,-0.03521490629106605
2024,53,JZ,220.0,0.038128249566724434,-0.11526604464723
2024,53,KZ,160.0,0.02772963604852686,-0.08338160893905133
2024,53,LZ,196.0,0.03396880415944541,0.010204170174241689
2024,53,MN,1335.0,0.231369150779896,-0.029500664396698184
2024,53,OQ,537.0,0.09306759098786828,0.0995944370791948
2024,53,RU,672.0,0.11646447140381283,-0.06750588236537336
2024,54,BE,339.0,0.09636156907333712,0.13521347880750767
2024,54,FZ,362.0,0.10289937464468447,-0.037842353183160427
2024,54,GI,1015.0,0.2885162023877203,0.11901410807580337
2024,54,JZ,129.0,0.036668561682774305,0.007722046093910251
2024,54,KZ,85.0,0.024161455372370664,-0.30782663854424896
2024,54,LZ,126.0,0.03581580443433769,-0.3761687386197341
2024,54,MN,777.0,0.22086412734508243,0.10850742141601888
2024,54,OQ,284.0,0.08072768618533258,-0.10641259360862954
2024,54,RU,401.0,0.11398521887436043,-0.034233171642242155
2024,55,BE,125.0,0.10032102728731943,-0.007905179507113225
2024,55,FZ,98.0,0.07865168539325842,-0.2876820724517808
2024,55,GI,372.0,0.2985553772070626,-0.021220955482885273
2024,55,JZ,39.0,0.03130016051364366,0.13353139262452274
2024,55,KZ,28.0,0.02247191011235955,-0.0984400728132524
2024,55,LZ,51.0,0.040930979133226325,0.05942342047080107
2024,55,MN,274.0,0.21990369181380418,0.07943683064803508
2024,55,OQ,98.0,0.07865168539325842,-0.20890119459866696
2024,55,RU,161.0,0.12921348314606743,0.0061919702479205085
2024,56,BE,133.0,0.175,-0.06500483030899584
2024,56,FZ,65.0,0.08552631578947369,0.07878087785311383
2024,56,GI,187.0,0.24605263157894736,0.01608613775162393
2024,56,JZ,17.0,0.02236842105263158,-0.4418327522790393
2024,56,KZ,20.0,0.02631578947368421,0.33647223662121295
2024,56,LZ,25.0,0.03289473684210526,-0.03774032798284699
2024,56,MN,154.0,0.2026315789473684,0.032789822822991255
2024,56,OQ,51.0,0.06710526315789474,-0.28286278601583215
2024,56,RU,108.0,0.14210526315789473,-0.07082605256861285
2024,57,BE,230.0,0.11657374556512924,0.30075415401913297
2024,57,FZ,229.0,0.11606690319310695,0.026433257068156024
2024,57,GI,540.0,0.2736948808920426,-0.011029523575500022
2024,57,JZ,77.0,0.039026862645717184,0.052643733485422395
2024,57,KZ,53.0,0.026862645717181957,-0.24512245803298516
2024,57,LZ,80.0,0.04054738976178408,-0.12733942237660134
2024,57,MN,418.0,0.21186011150532186,-0.0802262781192109
2024,57,OQ,127.0,0.06436898124683224,-0.32975328637246815
2024,57,RU,219.0,0.11099847947288394,0.06575137756277982
2024,58,BE,93.0,0.1497584541062802,0.28061490522868837
2024,58,FZ,48.0,0.07729468599033816,-0.09716374845364806
2024,58,GI,178.0,0.286634460547504,0.016901810802603556
2024,58,JZ,14.0,0.02254428341384863,-0.18232155679395445
2024,58,KZ,20.0,0.0322061191626409,-0.32277339226305113
2024,58,LZ,27.0,0.043478260869565216,-0.19415601444095776
2024,58,MN,115.0,0.18518518518518517,-0.0984400728132524
2024,58,OQ,34.0,0.05475040257648953,-0.3158529494184772
2024,58,RU,92.0,0.14814814814814814,0.021739986636406528
2024,59,BE,219.0,0.09049586776859504,-0.08283600557914994
2024,59,FZ,252.0,0.10413223140495868,-0.019570096194096998
2024,59,GI,647.0,0.2673553719008264,0.025001302205416742
2024,59,JZ,92.0,0.03801652892561983,0.20186615286692522
2024,59,KZ,89.0,0.03677685950413223,0.14310084364067333
2024,59,LZ,78.0,0.032231404958677684,-0.36675059592747417
2024,59,MN,587.0,0.24256198347107438,0.18028282010410646
2024,59,OQ,210.0,0.08677685950413223,-0.0326369293130222
2024,59,RU,246.0,0.10165289256198347,-0.19105523676270852
2024,60,BE,251.0,0.1573667711598746,-0.14389417966006945
2024,60,FZ,152.0,0.09529780564263322,0.0
2024,60,GI,393.0,0.2463949843260188,-0.14614190021645257
2024,60,JZ,59.0,0.03699059561128527,0.2876820724517808
2024,60,KZ,36.0,0.0225705329153605,-0.0779615414697119
2024,60,LZ,93.0,0.058307210031347964,-0.12014431184206309
2024,60,MN,316.0,0.1981191222570533,0.13488426768994177
2024,60,OQ,137.0,0.08589341692789969,0.16507975035944877
2024,60,RU,158.0,0.09905956112852665,-0.17284281283941105
2024,61,BE,111.0,0.16204379562043797,-0.008888947417246662
2024,61,FZ,61.0,0.08905109489051095,-0.016000341346440905
2024,61,GI,165.0,0.24087591240875914,0.11477551459242896
2024,61,JZ,23.0,0.033576642335766425,0.1823215567939549
2024,61,KZ,16.0,0.02335766423357664,-0.1625189294977747
2024,61,LZ,23.0,0.033576642335766425,-0.5108256237659905
2024,61,MN,147.0,0.2145985401459854,0.041385216162853844
2024,61,OQ,52.0,0.07591240875912408,-0.05505977718302768
2024,61,RU,87.0,0.12700729927007298,-0.2231435513142097
2024,62,BE,145.0,0.15474919957310565,-0.040273899137940106
2024,62,FZ,81.0,0.0864461045891142,-0.25671984684781357
2024,62,GI,187.0,0.19957310565635006,0.06595796779179786
2024,62,JZ,47.0,0.05016008537886873,0.47000362924573524
2024,62,KZ,30.0,0.032017075773746,0.38946476676172326
2024,62,LZ,37.0,0.03948772678762007,-0.23361485118150505
2024,62,MN,195.0,0.20811099252934898,-0.005089069507470789
2024,62,OQ,73.0,0.07790821771611527,-0.3403258059372032
2024,62,RU,142.0,0.15154749199573106,-0.04110167568555223
2024,63,BE,221.0,0.2630952380952381,-0.2568048338873421
2024,63,FZ,70.0,0.08333333333333333,0.028573372444055778
2024,63,GI,172.0,0.20476190476190476,-0.1349754361967559
2024,63,JZ,23.0,0.02738095238095238,-0.1892419996385284
2024,63,KZ,22.0,0.02619047619047619,0.13976194237515882
2024,63,LZ,34.0,0.04047619047619048,-0.2513144282809061
2024,63,MN,130.0,0.15476190476190477,-0.11523526357758485
2024,63,OQ,76.0,0.09047619047619047,0.013072081567353067
2024,63,RU,92.0,0.10952380952380952,-0.04211148535012654
2024,64,BE,106.0,0.11252653927813164,-0.10629465864962384
2024,64,FZ,91.0,0.09660297239915075,-0.16034265007517945
2024,64,GI,236.0,0.2505307855626327,-0.07320340402329428
2024,64,JZ,33.0,0.03503184713375796,0.3483066942682158
2024,64,KZ,25.0,0.02653927813163482,0.485507815781701
2024,64,LZ,42.0,0.044585987261146494,-0.022989518224698635
2024,64,MN,225.0,0.23885350318471338,-0.021882711249507025
2024,64,OQ,60.0,0.06369426751592357,-0.3777625055588283
2024,64,RU,124.0,0.1316348195329087,0.04919024419077189
2024,1101,BE,424.0,0.03472847899090835,0.033495954428182984
2024,1101,FZ,831.0,0.06806454255057744,-0.06851198664960023
2024,1101,GI,3667.0,0.30035219919731343,0.025681378248247455
2024,1101,JZ,1039.0,0.08510115488574002,0.1580042491432483
2024,1101,KZ,273.0,0.02236055368990089,-0.09398215836080492
2024,1101,LZ,332.0,0.027193054304201818,-0.2579656001233035
2024,1101,MN,3184.0,0.26079121959210416,-0.008441507060389597
2024,1101,OQ,1232.0,0.10090916536980915,-0.01529204849569954
2024,1101,RU,1227.0,0.10049963141944467,0.09116568563492766
2024,1102,BE,99.0,0.08101472995090016,0.31471074483970085
2024,1102,FZ,129.0,0.10556464811783961,0.04725288485054513
2024,1102,GI,309.0,0.2528641571194763,-0.05644131090495197
2024,1102,JZ,64.0,0.05237315875613748,0.3901976359773758
2024,1102,KZ,40.0,0.03273322422258593,0.3123746850421525
2024,1102,LZ,41.0,0.03355155482815057,1.0986122886681096
2024,1102,MN,279.0,0.22831423895253683,0.1213608570042668
2024,1102,OQ,90.0,0.07364975450081833,-0.08426034361774004
2024,1102,RU,171.0,0.13993453355155483,0.19166741921219188
2024,1103,BE,122.0,0.07648902821316614,0.4054651081081637
2024,1103,FZ,141.0,0.08840125391849529,-0.07461086379117443
2024,1103,GI,403.0,0.2526645768025078,-0.06237033072645737
2024,1103,JZ,96.0,0.06018808777429467,0.1802618238309437
2024,1103,KZ,42.0,0.026332288401253918,-0.11000089521432832
2024,1103,LZ,49.0,0.030721003134796237,-0.1988508587451654
2024,1103,MN,405.0,0.25391849529780564,0.01739174271186883
2024,1103,OQ,159.0,0.09968652037617555,0.16251892949777424
2024,1103,RU,178.0,0.1115987460815047,-0.16447232763531172
2024,1104,BE,422.0,0.03721340388007054,0.07611033925581534
2024,1104,FZ,1058.0,0.09329805996472663,-0.04793544403822381
2024,1104,GI,3700.0,0.3262786596119929,0.02351119779329025
2024,1104,JZ,836.0,0.07372134038800705,0.15894110814989126
2024,1104,KZ,184.0,0.016225749559082892,-0.2809023854664021
2024,1104,LZ,271.0,0.023897707231040566,-0.14040112424415518
2024,1104,MN,2850.0,0.25132275132275134,-0.03718156348753787
2024,1104,OQ,930.0,0.082010582010582,-0.1202861658745018
2024,1104,RU,1089.0,0.09603174603174604,0.08218567497151508
2024,1105,BE,218.0,0.06969309462915602,0.1850650427397058
2024,1105,FZ,222.0,0.07097186700767263,-0.19125018753825618
2024,1105,GI,676.0,0.21611253196930946,-0.07537326123016186
2024,1105,JZ,212.0,0.06777493606138107,0.09860197680453986
2024,1105,KZ,63.0,0.02014066496163683,-0.35197642315717825
2024,1105,LZ,111.0,0.03548593350383632,-0.16430305129127643
2024,1105,MN,896.0,0.2864450127877238,-0.01768001853617207
2024,1105,OQ,336.0,0.10741687979539642,0.08674165345461571
2024,1105,RU,394.0,0.12595907928388747,0.0050761530318608195
2024,1106,BE,376.0,0.03707721132038261,0.21193341084059902
2024,1106,FZ,752.0,0.07415442264076522,0.09903556995643115
2024,1106,GI,3144.0,0.3100285967853269,0.07457279828042562
2024,1106,JZ,978.0,0.09644019327482496,0.33545130748710594
2024,1106,KZ,236.0,0.023271866679814613,-0.2813328447731216
2024,1106,LZ,285.0,0.028103737304013412,0.20067069546215066
2024,1106,MN,2538.0,0.25027117641258256,-0.007064393586508011
2024,1106,OQ,865.0,0.0852973079577951,-0.026212326951469578
2024,1106,RU,967.0,0.09535548762449463,0.01142869582362227
2024,1107,BE,238.0,0.06538461538461539,0.22943947977102486
2024,1107,FZ,334.0,0.09175824175824175,0.021116923440922086
2024,1107,GI,1059.0,0.29093406593406596,-0.06306337704354892
2024,1107,JZ,219.0,0.060164835164835166,0.09531017980432477
2024,1107,KZ,98.0,0.026923076923076925,0.06252035698133351
2024,1107,LZ,178.0,0.0489010989010989,0.967878100664648
2024,1107,MN,875.0,0.2403846153846154,-0.004555816535860124
2024,1107,OQ,263.0,0.07225274725274725,-0.25593337413720096
2024,1107,RU,376.0,0.10329670329670329,-0.018397365139716015
2024,1108,BE,164.0,0.045669729880256194,-0.029852963149681777
2024,1108,FZ,359.0,0.09997215260373155,0.13671104554190272
2024,1108,GI,1113.0,0.30994152046783624,-0.01691184054077688
2024,1108,JZ,240.0,0.06683375104427736,0.08663423197290232
2024,1108,KZ,61.0,0.016986911723753828,-0.09237332013101529
2024,1108,LZ,125.0,0.03480924533556112,0.2824050153509372
2024,1108,MN,920.0,0.25619604566972987,0.04667513857013006
2024,1108,OQ,282.0,0.0785296574770259,-0.14145048372347002
2024,1108,RU,327.0,0.0910609857978279,-0.03593200922606332
2024,1109,BE,4544.0,0.021877602900323062,0.02292300215720644
2024,1109,FZ,10858.0,0.05227707136701316,-0.06575221473980264
2024,1109,GI,56692.0,0.27295005801609046,0.1373967244940193
2024,1109,JZ,20331.0,0.09788590329367697,0.10191268786314822
2024,1109,KZ,7553.0,0.03636477436314702,-0.20675368011511885
2024,1109,LZ,5644.0,0.027173677546087887,-0.1892358910709575
2024,1109,MN,66748.0,0.3213658095050096,-0.01817125160911992
2024,1109,OQ,17482.0,0.08416906996114606,-0.06782916007048634
2024,1109,RU,17849.0,0.08593603304750579,0.11041528631944963
2024,1110,BE,95.0,0.1251646903820817,0.24686007793152598
2024,1110,FZ,68.0,0.08959156785243742,-0.4387223298646461
2024,1110,GI,183.0,0.24110671936758893,0.038786025035157046
2024,1110,JZ,27.0,0.03557312252964427,-0.3313571359544425
2024,1110,KZ,16.0,0.021080368906455864,-0.3856624808119844
2024,1110,LZ,29.0,0.03820816864295125,-0.3600027340314069
2024,1110,MN,176.0,0.2318840579710145,-0.06559728248581376
2024,1110,OQ,61.0,0.08036890645586298,0.06669137449867257
2024,1110,RU,104.0,0.1370223978919631,0.06899287148695077
2024,1111,BE,85.0,0.068,0.343473432080196
2024,1111,FZ,77.0,0.0616,0.13720112151348474
2024,1111,GI,256.0,0.2048,-0.10341309537343069
2024,1111,JZ,102.0,0.0816,0.01960847138837618
2024,1111,KZ,40.0,0.032,0.07598590697792229
2024,1111,LZ,43.0,0.0344,-0.47849024312305444
2024,1111,MN,343.0,0.2744,-0.03989132902730219
2024,1111,OQ,147.0,0.1176,0.07723134793598962
2024,1111,RU,157.0,0.1256,-0.061368946376291866
2024,1112,BE,539.0,0.027796400391934404,0.08903362237039758
2024,1112,FZ,2111.0,0.10886493734206591,-0.03991249013741438
2024,1112,GI,7268.0,0.3748130576040431,0.07541044863119772
2024,1112,JZ,1196.0,0.061678098086741275,0.0673829972460478
2024,1112,KZ,341.0,0.01758547779897891,-0.16164135155641635
2024,1112,LZ,373.0,0.01923572791501212,-0.176063154605532
2024,1112,MN,4705.0,0.2426383373730081,-0.050953245077122844
2024,1112,OQ,1419.0,0.07317827858284771,-0.14037412482464173
2024,1112,RU,1439.0,0.07420968490536847,0.02603031246758558
2024,1113,BE,371.0,0.03651934245496604,-0.018642350809280117
2024,1113,FZ,735.0,0.07234964071266857,-0.06699812968852648
2024,1113,GI,2871.0,0.2826065557633625,0.005236527937341862
2024,1113,JZ,904.0,0.08898513633231617,0.1918697585671083
2024,1113,KZ,242.0,0.023821242248252782,-0.036367644170875124
2024,1113,LZ,289.0,0.028447681858450636,0.03509131981127034
2024,1113,MN,2719.0,0.26764445319421204,-0.037168268963446494
2024,1113,OQ,1003.0,0.09873018997932867,-0.054276886854438544
2024,1113,RU,1025.0,0.10089575745644257,0.030680288572122016
2024,1114,BE,571.0,0.03634858998026609,0.1325328902949332
2024,1114,FZ,1014.0,0.06454898465847603,-0.018546163592486842
2024,1114,GI,4255.0,0.2708638360175695,0.011579947430959692
2024,1114,JZ,1545.0,0.09835126360684958,0.1392769371114273
2024,1114,KZ,409.0,0.02603603030110128,-0.019324272826402478
2024,1114,LZ,460.0,0.029282576866764276,-0.20872337572450306
2024,1114,MN,4389.0,0.27939397797440957,-0.008167014541777817
2024,1114,OQ,1532.0,0.09752371252148449,-0.022574322038538597
2024,1114,RU,1534.0,0.09765102807307913,0.07506056804937611
2024,1115,BE,346.0,0.03215912259503671,0.017442302663342346
2024,1115,FZ,551.0,0.05121293800539083,-0.0036166404701889476
