year,ze2020,libze2020,side_enterprise_creations_official,side_establishment_creations_official,communes_count
2019,5201,Ancenis,861.0,951.0,23
2019,5202,Angers,4250.0,4644.0,67
2019,5203,Challans,1519.0,1766.0,42
2019,5204,Château-Gontier-sur-Mayenne,272.0,310.0,32
2019,5205,Châteaubriant,407.0,473.0,32
2019,5206,Cholet,1441.0,1630.0,35
2019,5207,Fontenay-le-Comte,946.0,1105.0,98
2019,5208,La Ferté-Bernard,386.0,445.0,80
2019,5209,La Flèche,360.0,400.0,28
2019,5210,La Roche-sur-Yon,1624.0,1847.0,45
2019,5211,Laval,1357.0,1488.0,85
2019,5212,Le Mans,2860.0,3202.0,148
2019,5213,Les Herbiers-Montaigu,1066.0,1187.0,49
2019,5214,Les Sables-d'Olonne,1012.0,1199.0,18
2019,5215,Mayenne,527.0,600.0,92
2019,5216,Nantes,12445.0,13992.0,95
2019,5217,Pornic,827.0,920.0,16
2019,5218,Sablé-sur-Sarthe,349.0,382.0,52
2019,5219,Saint-Nazaire,2290.0,2605.0,37
2019,5220,Saumur,772.0,841.0,45
2019,5221,Segré-en-Anjou Bleu,407.0,432.0,30
2019,5301,Auray,1019.0,1144.0,28
2019,5302,Brest,3220.0,3542.0,92
2019,5303,Carhaix-Plouguer,667.0,712.0,81
2019,5304,Dinan,816.0,885.0,66
2019,5305,Fougères,516.0,562.0,45
2019,5306,Guingamp,366.0,408.0,49
2019,5307,Lamballe-Armor,551.0,604.0,40
2019,5308,Lannion,977.0,1057.0,65
2019,5309,Lorient,2087.0,2342.0,35
2019,5310,Morlaix,948.0,1043.0,59
2019,5311,Ploërmel,595.0,630.0,53
2019,5312,Pontivy-Loudéac,739.0,808.0,64
2019,5313,Quimper,2528.0,2798.0,83
2019,5314,Quimperlé,480.0,518.0,18
2019,5315,Rennes,7910.0,8813.0,160
2019,5316,Saint-Brieuc,1608.0,1756.0,58
2019,5317,Saint-Malo,1600.0,1755.0,54
2019,5318,Vannes,2534.0,2773.0,60
2019,5319,Vitré,739.0,810.0,56
2019,7501,Agen,1464.0,1614.0,99
2019,7502,Angoulême,2244.0,2510.0,229
2019,7503,Bayonne,5582.0,6127.0,111
2019,7504,Bergerac,1368.0,1488.0,153
2019,7505,Bordeaux,21394.0,23298.0,164
2019,7506,Bressuire,787.0,865.0,80
2019,7507,Brive-la-Gaillarde,1334.0,1523.0,98
2019,7508,Châtellerault,713.0,783.0,50
2019,7509,Cognac,1152.0,1320.0,191
2019,7510,Dax,2098.0,2345.0,119
2019,7511,Guéret,842.0,1079.0,255
2019,7512,La Rochelle,3646.0,4015.0,83
2019,7513,La Teste-de-Buch,2670.0,2919.0,33
2019,7514,Langon,1374.0,1478.0,175
2019,7515,Lesparre-Médoc,816.0,881.0,40
2019,7516,Libourne,1916.0,2027.0,140
2019,7517,Limoges,2777.0,3084.0,130
2019,7518,Marmande,939.0,1073.0,131
2019,7519,Mont-de-Marsan,1322.0,1531.0,166
2019,7520,Niort,1688.0,1966.0,158
2019,7521,Oloron-Sainte-Marie,605.0,637.0,163
2019,7522,Pau,3650.0,3955.0,286
2019,7523,Périgueux,2183.0,2401.0,231
2019,7524,Poitiers,2995.0,3391.0,163
2019,7525,Rochefort,789.0,896.0,41
2019,7526,Royan,1607.0,1779.0,51
2019,7527,Saint-Junien,779.0,898.0,104
2019,7528,Saintes,1288.0,1478.0,147
2019,7529,Sarlat-la-Canéda,842.0,965.0,107
2019,7530,Thouars,416.0,467.0,76
2019,7531,Tulle,663.0,747.0,130
2019,7532,Villeneuve-sur-Lot,889.0,979.0,98
2019,7601,Agde-Pézenas,1326.0,1488.0,18
2019,7602,Albi,2856.0,3161.0,190
2019,7603,Alès-Le Vigan,2136.0,2306.0,172
2019,7604,Auch,1562.0,1835.0,392
2019,7605,Bagnols-sur-Cèze,759.0,829.0,52
2019,7606,Béziers,3028.0,3286.0,110
2019,7607,Cahors,887.0,998.0,134
2019,7608,Carcassonne-Limoux,2167.0,2407.0,309
2019,7609,Castelsarrasin-Moissac,681.0,744.0,104
2019,7610,Castres-Mazamet,1545.0,1755.0,134
2019,7611,Figeac-Villefranche,850.0,1032.0,136
2019,7612,Foix-Pamiers,1496.0,1711.0,268
2019,7613,Mende,475.0,576.0,135
2019,7614,Millau,611.0,741.0,91
2019,7615,Montauban,2185.0,2473.0,101
2019,7616,Montpellier,14023.0,15171.0,172
2019,7617,Narbonne,2008.0,2216.0,102
2019,7618,Nîmes,5175.0,5579.0,118
2019,7619,Nord-du-Lot,484.0,569.0,110
2019,7620,Perpignan,6403.0,7061.0,235
2019,7621,Rodez,1284.0,1515.0,133
2019,7622,Saint-Gaudens,1366.0,1533.0,387
2019,7623,Sète,1431.0,1559.0,11
2019,7624,Tarbes-Lourdes,2577.0,2844.0,477
2019,7625,Toulouse,21513.0,23418.0,335
2019,8401,Annecy,4620.0,5024.0,98
2019,8402,Aubenas,1612.0,1767.0,175
2019,8403,Aurillac,525.0,674.0,102
2019,8404,Belley,577.0,604.0,72
2019,8405,Bourg-en-Bresse,2903.0,3138.0,166
2019,8406,Bourgoin-Jallieu,3086.0,3376.0,106
2019,8407,Chambéry,3355.0,3619.0,110
2019,8408,Clermont-Ferrand,4785.0,5308.0,191
2019,8409,Grenoble,8481.0,9259.0,189
2019,8410,Issoire,637.0,700.0,138
2019,8411,La Maurienne,437.0,500.0,48
2019,8412,La Plaine du Forez,837.0,916.0,88
2019,8413,La Tarentaise,1912.0,2319.0,68
2019,8414,La Vallée de l'Arve,1005.0,1102.0,28
2019,8415,Le Chablais,1551.0,1712.0,48
2019,8416,Le Genevois Français,3916.0,4195.0,146
2019,8417,Le Livradois,677.0,753.0,109
2019,8418,Le Mont Blanc,1370.0,1489.0,20
2019,8419,Le Puy-en-Velay,941.0,1065.0,184
2019,8420,Les Sources de la Loire,659.0,739.0,77
2019,8421,Lyon,36365.0,39565.0,235
2019,8422,Montélimar,1265.0,1383.0,65
2019,8423,Montluçon,810.0,946.0,114
2019,8424,Moulins,573.0,766.0,101
2019,8425,Oyonnax,563.0,612.0,35
2019,8426,Roanne,1278.0,1382.0,76
2019,8427,Romans-sur-Isère,1122.0,1223.0,57
2019,8428,Saint-Étienne,6137.0,6687.0,134
2019,8429,Saint-Flour,218.0,292.0,88
2019,8430,Tarare,531.0,565.0,42
2019,8431,Valence,3567.0,3948.0,157
2019,8432,Vichy,1134.0,1302.0,144
2019,8433,Vienne-Annonay,2600.0,2844.0,146
2019,8434,Villefranche-sur-Saône,2209.0,2371.0,92
2019,8435,Voiron,2363.0,2521.0,130
2019,9301,Aix-en-Provence,7582.0,8322.0,61
2019,9302,Briançon,549.0,636.0,36
2019,9303,Brignoles,1970.0,2143.0,41
2019,9304,Cannes,9103.0,9946.0,50
2019,9305,Carpentras,1319.0,1475.0,29
2019,9306,Cavaillon,1836.0,2037.0,54
2019,9307,Digne-les-Bains,945.0,1111.0,123
2019,9308,Draguignan,1738.0,1913.0,39
2019,9309,Fréjus,2170.0,2398.0,5
2019,9310,Gap,1347.0,1522.0,125
2019,9311,Manosque,1190.0,1338.0,67
2019,9312,Marseille,21034.0,22627.0,32
2019,9313,Martigues-Salon,3842.0,4174.0,26
2019,9314,Menton,1170.0,1290.0,18
2019,9315,Nice,11941.0,13047.0,116
2019,9316,Orange,838.0,916.0,16
2019,9317,Sainte-Maxime,1290.0,1507.0,12
2019,9318,Toulon,8563.0,9376.0,33
2019,9401,Ajaccio,1677.0,1891.0,81
2019,9402,Bastia,1647.0,1825.0,112
2019,9403,Calvi,393.0,442.0,36
2019,9404,Corte,156.0,187.0,58
2019,9405,Ghisonaccia,295.0,339.0,30
2019,9406,Porto-Vecchio,836.0,912.0,12
2019,9407,Propriano,221.0,248.0,31
2020,0051,Alençon,907.0,1009.0,184
2020,0052,Arles,1896.0,2104.0,20
2020,0053,Avignon,4440.0,4871.0,36
2020,0054,Beauvais,2425.0,2624.0,327
2020,0055,Bollène-Pierrelatte,837.0,931.0,29
2020,0056,Cosne-Cours-sur-Loire,531.0,622.0,119
2020,0057,Dreux,1486.0,1569.0,115
2020,0058,La Vallée de la Bresle-Vimeu,506.0,544.0,93
2020,0059,Mâcon,1682.0,1838.0,159
2020,0060,Nevers,1126.0,1314.0,180
2020,0061,Nogent-le-Rotrou,514.0,568.0,82
2020,0062,Redon,670.0,738.0,43
2020,0063,Ussel,603.0,748.0,186
2020,0064,Valréas,737.0,802.0,114
2020,0101,Côte sous le vent,195.0,214.0,3
2020,0102,Est Grande Terre,770.0,854.0,6
2020,0103,Marie-Galante,94.0,112.0,3
2020,0104,Région Pointoise,3888.0,4269.0,10
2020,0105,Sud Basse-Terre,658.0,740.0,10
2020,0201,Le Centre-Atlantique,502.0,547.0,4
2020,0202,Le Centre agglomération,3784.0,3977.0,4
2020,0203,Le Nord-Atlantique,85.0,87.0,6
2020,0204,Le Nord-Caraibe,159.0,189.0,8
2020,0205,Le Sud,487.0,542.0,5
2020,0206,Le Sud-Caraibe,805.0,896.0,7
2020,0301,Est-littoral,1618.0,1811.0,10
2020,0302,Ouest-Guyanais,199.0,225.0,8
2020,0303,Savanes,193.0,228.0,4
2020,0401,L'Est,1087.0,1166.0,6
2020,0402,L'Ouest,2731.0,3028.0,5
2020,0403,Le Nord,2421.0,2613.0,3
2020,0404,Le Sud,3244.0,3520.0,10
2020,0601,Mayotte,1353.0,1476.0,17
2020,1101,Cergy-Vexin,10098.0,10675.0,120
2020,1102,Coulommiers,864.0,956.0,54
2020,1103,Étampes,1237.0,1318.0,64
2020,1104,Évry-Courcouronnes,9608.0,10130.0,68
2020,1105,Fontainebleau-Nemours,2462.0,2653.0,106
2020,1106,Marne-la-Vallée,7651.0,8169.0,69
2020,1107,Meaux,2806.0,2964.0,102
2020,1108,Melun,2871.0,2983.0,71
2020,1109,Paris,169413.0,182052.0,122
2020,1110,Provins,579.0,625.0,81
2020,1111,Rambouillet,963.0,1012.0,36
2020,1112,Roissy,16093.0,16907.0,87
2020,1113,Saclay,8341.0,8756.0,62
2020,1114,Seine-Yvelinoise,12881.0,13617.0,121
2020,1115,Versailles-Saint-Quentin,9341.0,10049.0,103
2020,2401,Blois,1731.0,1909.0,104
2020,2402,Bourges,1731.0,1912.0,170
2020,2403,Chartres,2043.0,2244.0,150
2020,2404,Châteaudun,418.0,461.0,63
2020,2405,Châteauroux,1496.0,1723.0,213
2020,2406,Chinon,380.0,422.0,42
2020,2407,Gien,553.0,606.0,67
2020,2408,Loches,463.0,529.0,78
2020,2409,Montargis,1151.0,1255.0,96
2020,2410,Orléans,4722.0,5102.0,133
2020,2411,Pithiviers,529.0,563.0,78
2020,2412,Romorantin-Lanthenay,702.0,775.0,70
2020,2413,Tours,5911.0,6431.0,166
2020,2414,Vendôme,503.0,542.0,89
2020,2415,Vierzon,394.0,427.0,28
2020,2701,Autun,370.0,417.0,66
2020,2702,Auxerre,1622.0,1814.0,211
2020,2703,Avallon,411.0,451.0,172
2020,2704,Beaune,809.0,912.0,143
2020,2705,Belfort,1924.0,2051.0,164
2020,2706,Besançon,3421.0,3744.0,408
2020,2707,Chalon-sur-Saône,1570.0,1746.0,133
2020,2708,Charolais,588.0,739.0,132
2020,2709,Châtillon-Montbard,504.0,588.0,233
2020,2710,Creusot-Montceau,812.0,922.0,57
2020,2711,Dijon,4980.0,5412.0,322
2020,2712,Dole,773.0,886.0,123
2020,2713,Lons-le-Saunier,1467.0,1619.0,333
2020,2714,Montbéliard,1440.0,1582.0,146
2020,2715,Pontarlier,1223.0,1314.0,174
2020,2716,Saint-Claude,489.0,540.0,71
2020,2717,Sens,1217.0,1316.0,102
2020,2718,Vesoul,1043.0,1148.0,336
2020,2801,Argentan,306.0,343.0,73
2020,2802,Avranches,729.0,815.0,101
2020,2803,Bernay,576.0,639.0,106
2020,2804,Caen,6248.0,6861.0,378
2020,2805,Cherbourg-en-Cotentin,1241.0,1350.0,135
2020,2806,Coutances,462.0,505.0,67
2020,2807,Dieppe-Caux maritime,1122.0,1204.0,196
2020,2808,Évreux,1793.0,1954.0,167
2020,2809,Flers,605.0,678.0,91
2020,2810,Granville,489.0,534.0,45
2020,2811,Honfleur Pont-Audemer,1149.0,1329.0,119
2020,2812,L'Aigle,366.0,402.0,79
2020,2813,Le Havre,2961.0,3264.0,115
2020,2814,Lisieux,703.0,851.0,93
2020,2815,Rouen,7969.0,8542.0,299
2020,2816,Saint-Lô,757.0,861.0,104
2020,2817,Vernon-Gisors,1323.0,1406.0,110
2020,2818,Vire Normandie,299.0,339.0,21
2020,2819,Yvetot-Vallée du Commerce,827.0,896.0,99
2020,3201,Abbeville,701.0,771.0,165
2020,3202,Amiens,3654.0,3964.0,455
2020,3203,Arras,1593.0,1757.0,232
2020,3204,Berck,1032.0,1150.0,201
2020,3205,Béthune,1848.0,2044.0,109
2020,3206,Boulogne-sur-Mer,1352.0,1492.0,92
2020,3207,Calais,1142.0,1248.0,51
2020,3208,Cambrai,1210.0,1335.0,111
2020,3209,Château-Thierry,628.0,671.0,119
2020,3210,Compiègne,1773.0,1870.0,181
2020,3211,Creil,3098.0,3308.0,134
2020,3212,Douai,1902.0,2030.0,71
2020,3213,Dunkerque,2119.0,2290.0,75
2020,3214,Laon,665.0,751.0,225
2020,3215,Lens,2907.0,3131.0,58
2020,3216,Lille,13631.0,15067.0,133
2020,3217,Maubeuge,1650.0,1769.0,199
2020,3218,Roubaix-Tourcoing,5363.0,5680.0,22
2020,3219,Saint-Omer,1212.0,1337.0,126
2020,3220,Saint-Quentin,1742.0,1909.0,326
2020,3221,Soissons,1329.0,1418.0,232
2020,3222,Valenciennes,3508.0,3808.0,125
2020,4401,Bar-le-Duc,412.0,474.0,154
2020,4402,Châlons-en-Champagne,925.0,1045.0,151
2020,4403,Charleville-Mézières,1239.0,1355.0,180
2020,4404,Chaumont,928.0,1053.0,369
2020,4405,Colmar,1959.0,2115.0,100
2020,4406,Épernay,621.0,699.0,113
2020,4407,Épinal,1563.0,1753.0,328
2020,4408,Forbach,809.0,855.0,30
2020,4409,Haguenau,2112.0,2247.0,164
2020,4410,Metz,4463.0,4833.0,246
2020,4411,Mulhouse,4609.0,4931.0,170
2020,4412,Nancy,5942.0,6479.0,445
2020,4413,Reims,3997.0,4370.0,225
2020,4414,Remiremont,794.0,888.0,49
2020,4415,Romilly-sur-Seine,652.0,749.0,170
2020,4416,Saint-Avold,965.0,1033.0,131
2020,4417,Saint-Dié-des-Vosges,787.0,839.0,110
2020,4418,Saint-Louis,918.0,966.0,91
2020,4419,Sarrebourg,862.0,942.0,215
2020,4420,Sarreguemines,941.0,1010.0,141
2020,4421,Sedan,684.0,767.0,245
2020,4422,Sélestat,900.0,971.0,72
2020,4423,Strasbourg,9580.0,10440.0,213
2020,4424,Thionville,2536.0,2738.0,190
2020,4425,Troyes,2607.0,2868.0,358
2020,4426,Verdun,543.0,608.0,231
2020,4427,Vitry-le-François Saint-Dizier,813.0,932.0,224
2020,5201,Ancenis,894.0,994.0,23
2020,5202,Angers,4362.0,4702.0,67
2020,5203,Challans,1519.0,1762.0,42
2020,5204,Château-Gontier-sur-Mayenne,330.0,366.0,32
2020,5205,Châteaubriant,393.0,477.0,32
2020,5206,Cholet,1451.0,1624.0,35
2020,5207,Fontenay-le-Comte,968.0,1114.0,98
2020,5208,La Ferté-Bernard,396.0,441.0,80
2020,5209,La Flèche,414.0,443.0,28
2020,5210,La Roche-sur-Yon,1651.0,1902.0,45
2020,5211,Laval,1736.0,1915.0,85
2020,5212,Le Mans,3183.0,3464.0,148
2020,5213,Les Herbiers-Montaigu,1102.0,1278.0,49
2020,5214,Les Sables-d'Olonne,940.0,1095.0,18
2020,5215,Mayenne,558.0,615.0,92
2020,5216,Nantes,12761.0,14107.0,95
2020,5217,Pornic,907.0,1030.0,16
2020,5218,Sablé-sur-Sarthe,338.0,376.0,52
2020,5219,Saint-Nazaire,2482.0,2827.0,37
2020,5220,Saumur,822.0,877.0,45
2020,5221,Segré-en-Anjou Bleu,439.0,492.0,30
2020,5301,Auray,1022.0,1145.0,28
2020,5302,Brest,3386.0,3672.0,92
2020,5303,Carhaix-Plouguer,599.0,656.0,81
2020,5304,Dinan,821.0,901.0,66
2020,5305,Fougères,591.0,636.0,45
2020,5306,Guingamp,360.0,393.0,49
2020,5307,Lamballe-Armor,533.0,595.0,40
2020,5308,Lannion,952.0,1059.0,65
2020,5309,Lorient,2097.0,2286.0,35
2020,5310,Morlaix,940.0,1041.0,59
2020,5311,Ploërmel,578.0,648.0,53
2020,5312,Pontivy-Loudéac,875.0,965.0,64
2020,5313,Quimper,2496.0,2760.0,83
2020,5314,Quimperlé,440.0,467.0,18
2020,5315,Rennes,8199.0,8989.0,160
2020,5316,Saint-Brieuc,1585.0,1705.0,58
2020,5317,Saint-Malo,1624.0,1831.0,54
2020,5318,Vannes,2333.0,2653.0,60
2020,5319,Vitré,822.0,878.0,56
2020,7501,Agen,1536.0,1648.0,99
2020,7502,Angoulême,2417.0,2739.0,229
2020,7503,Bayonne,5965.0,6628.0,111
2020,7504,Bergerac,1345.0,1467.0,153
2020,7505,Bordeaux,21259.0,23080.0,164
2020,7506,Bressuire,884.0,1014.0,80
2020,7507,Brive-la-Gaillarde,1255.0,1425.0,98
2020,7508,Châtellerault,792.0,853.0,50
2020,7509,Cognac,1267.0,1473.0,191
2020,7510,Dax,2119.0,2357.0,119
2020,7511,Guéret,892.0,1175.0,255
2020,7512,La Rochelle,3668.0,4103.0,83
2020,7513,La Teste-de-Buch,2477.0,2734.0,33
2020,7514,Langon,1372.0,1502.0,175
2020,7515,Lesparre-Médoc,970.0,1085.0,40
2020,7516,Libourne,1911.0,2078.0,140
2020,7517,Limoges,2962.0,3318.0,130
2020,7518,Marmande,986.0,1111.0,131
2020,7519,Mont-de-Marsan,1294.0,1474.0,166
2020,7520,Niort,1731.0,1969.0,158
2020,7521,Oloron-Sainte-Marie,661.0,747.0,163
2020,7522,Pau,3596.0,3973.0,286
2020,7523,Périgueux,2346.0,2628.0,231
2020,7524,Poitiers,3260.0,3619.0,163
2020,7525,Rochefort,825.0,881.0,41
2020,7526,Royan,1586.0,1806.0,51
2020,7527,Saint-Junien,857.0,1015.0,104
2020,7528,Saintes,1411.0,1606.0,147
2020,7529,Sarlat-la-Canéda,837.0,919.0,107
2020,7530,Thouars,482.0,550.0,76
2020,7531,Tulle,682.0,772.0,130
2020,7532,Villeneuve-sur-Lot,885.0,974.0,98
2020,7601,Agde-Pézenas,1210.0,1326.0,18
2020,7602,Albi,2917.0,3306.0,190
2020,7603,Alès-Le Vigan,2154.0,2299.0,172
2020,7604,Auch,1710.0,2002.0,392
2020,7605,Bagnols-sur-Cèze,791.0,866.0,52
2020,7606,Béziers,3095.0,3390.0,110
2020,7607,Cahors,934.0,1056.0,134
2020,7608,Carcassonne-Limoux,2148.0,2441.0,309
2020,7609,Castelsarrasin-Moissac,715.0,814.0,104
2020,7610,Castres-Mazamet,1606.0,1789.0,134
2020,7611,Figeac-Villefranche,938.0,1101.0,136
2020,7612,Foix-Pamiers,1505.0,1684.0,268
2020,7613,Mende,528.0,616.0,135
2020,7614,Millau,613.0,753.0,91
2020,7615,Montauban,2277.0,2523.0,101
2020,7616,Montpellier,14749.0,15781.0,172
2020,7617,Narbonne,2020.0,2214.0,102
2020,7618,Nîmes,5203.0,5591.0,118
2020,7619,Nord-du-Lot,528.0,617.0,110
2020,7620,Perpignan,6408.0,7081.0,235
2020,7621,Rodez,1448.0,1717.0,133
2020,7622,Saint-Gaudens,1458.0,1641.0,387
2020,7623,Sète,1380.0,1497.0,11
2020,7624,Tarbes-Lourdes,2699.0,2964.0,477
2020,7625,Toulouse,22443.0,24281.0,335
2020,8401,Annecy,4809.0,5272.0,98
2020,8402,Aubenas,1526.0,1690.0,175
2020,8403,Aurillac,568.0,710.0,102
2020,8404,Belley,537.0,598.0,72
2020,8405,Bourg-en-Bresse,2935.0,3155.0,166
2020,8406,Bourgoin-Jallieu,3118.0,3381.0,106
2020,8407,Chambéry,3698.0,4003.0,110
2020,8408,Clermont-Ferrand,5180.0,5619.0,191
2020,8409,Grenoble,8603.0,9378.0,189
2020,8410,Issoire,793.0,872.0,138
2020,8411,La Maurienne,438.0,504.0,48
2020,8412,La Plaine du Forez,844.0,930.0,88
2020,8413,La Tarentaise,1944.0,2306.0,68
2020,8414,La Vallée de l'Arve,1037.0,1162.0,28
2020,8415,Le Chablais,1776.0,1938.0,48
2020,8416,Le Genevois Français,4568.0,4826.0,146
2020,8417,Le Livradois,709.0,763.0,109
2020,8418,Le Mont Blanc,1284.0,1452.0,20
2020,8419,Le Puy-en-Velay,973.0,1110.0,184
2020,8420,Les Sources de la Loire,728.0,815.0,77
2020,8421,Lyon,36243.0,39178.0,235
2020,8422,Montélimar,1279.0,1450.0,65
2020,8423,Montluçon,822.0,980.0,114
2020,8424,Moulins,651.0,842.0,101
2020,8425,Oyonnax,559.0,613.0,35
2020,8426,Roanne,1403.0,1545.0,76
2020,8427,Romans-sur-Isère,1273.0,1365.0,57
2020,8428,Saint-Étienne,6681.0,7240.0,134
2020,8429,Saint-Flour,207.0,282.0,88
2020,8430,Tarare,527.0,568.0,42
2020,8431,Valence,3813.0,4210.0,157
2020,8432,Vichy,1217.0,1382.0,144
2020,8433,Vienne-Annonay,2799.0,3047.0,146
2020,8434,Villefranche-sur-Saône,2405.0,2595.0,92
2020,8435,Voiron,2306.0,2517.0,130
2020,9301,Aix-en-Provence,7510.0,8206.0,61
2020,9302,Briançon,558.0,651.0,36
2020,9303,Brignoles,2092.0,2242.0,41
2020,9304,Cannes,9303.0,10116.0,50
2020,9305,Carpentras,1294.0,1438.0,29
2020,9306,Cavaillon,1821.0,2058.0,54
2020,9307,Digne-les-Bains,935.0,1107.0,123
2020,9308,Draguignan,1776.0,1915.0,39
2020,9309,Fréjus,2260.0,2482.0,5
2020,9310,Gap,1333.0,1589.0,125
2020,9311,Manosque,1166.0,1347.0,67
2020,9312,Marseille,21700.0,23394.0,32
2020,9313,Martigues-Salon,4038.0,4354.0,26
2020,9314,Menton,1270.0,1399.0,18
2020,9315,Nice,12575.0,13614.0,116
2020,9316,Orange,844.0,932.0,16
2020,9317,Sainte-Maxime,1360.0,1580.0,12
2020,9318,Toulon,8854.0,9580.0,33
2020,9401,Ajaccio,1650.0,1810.0,81
2020,9402,Bastia,1590.0,1791.0,112
2020,9403,Calvi,352.0,407.0,36
2020,9404,Corte,183.0,215.0,58
2020,9405,Ghisonaccia,248.0,309.0,30
2020,9406,Porto-Vecchio,702.0,774.0,12
2020,9407,Propriano,220.0,254.0,31
2021,0051,Alençon,1019.0,1149.0,184
2021,0052,Arles,2304.0,2615.0,20
2021,0053,Avignon,5321.0,5818.0,36
2021,0054,Beauvais,3034.0,3320.0,327
2021,0055,Bollène-Pierrelatte,1020.0,1131.0,29
2021,0056,Cosne-Cours-sur-Loire,653.0,764.0,119
2021,0057,Dreux,1719.0,1837.0,115
2021,0058,La Vallée de la Bresle-Vimeu,570.0,646.0,93
2021,0059,Mâcon,2217.0,2397.0,159
2021,0060,Nevers,1418.0,1664.0,180
2021,0061,Nogent-le-Rotrou,620.0,717.0,82
2021,0062,Redon,783.0,890.0,43
2021,0063,Ussel,692.0,900.0,186
2021,0064,Valréas,879.0,1009.0,114
2021,0101,Côte sous le vent,218.0,258.0,3
2021,0102,Est Grande Terre,921.0,1046.0,6
2021,0103,Marie-Galante,127.0,162.0,3
2021,0104,Région Pointoise,4697.0,5244.0,10
2021,0105,Sud Basse-Terre,788.0,877.0,10
2021,0201,Le Centre-Atlantique,623.0,676.0,4
2021,0202,Le Centre agglomération,5323.0,5571.0,4
2021,0203,Le Nord-Atlantique,136.0,168.0,6
2021,0204,Le Nord-Caraibe,206.0,232.0,8
2021,0205,Le Sud,661.0,702.0,5
2021,0206,Le Sud-Caraibe,1075.0,1168.0,7
2021,0301,Est-littoral,2218.0,2449.0,10
2021,0302,Ouest-Guyanais,391.0,444.0,8
2021,0303,Savanes,343.0,378.0,4
2021,0401,L'Est,1389.0,1500.0,6
2021,0402,L'Ouest,3254.0,3576.0,5
2021,0403,Le Nord,3054.0,3368.0,3
2021,0404,Le Sud,3693.0,4070.0,10
2021,0601,Mayotte,1802.0,1972.0,17
2021,1101,Cergy-Vexin,11550.0,12170.0,120
2021,1102,Coulommiers,1069.0,1130.0,54
2021,1103,Étampes,1498.0,1576.0,64
2021,1104,Évry-Courcouronnes,10828.0,11332.0,68
2021,1105,Fontainebleau-Nemours,2832.0,3043.0,106
2021,1106,Marne-la-Vallée,9019.0,9573.0,69
2021,1107,Meaux,3397.0,3593.0,102
2021,1108,Melun,3359.0,3533.0,71
2021,1109,Paris,183519.0,195536.0,122
2021,1110,Provins,659.0,720.0,81
2021,1111,Rambouillet,1227.0,1311.0,36
2021,1112,Roissy,18088.0,18867.0,87
2021,1113,Saclay,9338.0,9870.0,62
2021,1114,Seine-Yvelinoise,14551.0,15318.0,121
2021,1115,Versailles-Saint-Quentin,10689.0,11376.0,103
2021,2401,Blois,1900.0,2082.0,104
2021,2402,Bourges,2121.0,2417.0,170
2021,2403,Chartres,2459.0,2681.0,150
2021,2404,Châteaudun,511.0,583.0,63
2021,2405,Châteauroux,1822.0,2100.0,213
2021,2406,Chinon,429.0,474.0,42
2021,2407,Gien,692.0,787.0,67
2021,2408,Loches,532.0,618.0,78
2021,2409,Montargis,1415.0,1553.0,96
2021,2410,Orléans,5662.0,6170.0,133
2021,2411,Pithiviers,648.0,711.0,78
2021,2412,Romorantin-Lanthenay,876.0,978.0,70
2021,2413,Tours,7469.0,8173.0,166
2021,2414,Vendôme,601.0,694.0,89
2021,2415,Vierzon,509.0,558.0,28
2021,2701,Autun,361.0,415.0,66
2021,2702,Auxerre,1919.0,2148.0,211
2021,2703,Avallon,470.0,554.0,172
2021,2704,Beaune,1073.0,1197.0,143
2021,2705,Belfort,2136.0,2267.0,164
2021,2706,Besançon,3772.0,4159.0,408
2021,2707,Chalon-sur-Saône,1776.0,2005.0,133
2021,2708,Charolais,779.0,984.0,132
2021,2709,Châtillon-Montbard,579.0,667.0,233
2021,2710,Creusot-Montceau,872.0,985.0,57
2021,2711,Dijon,5544.0,6110.0,322
2021,2712,Dole,816.0,937.0,123
2021,2713,Lons-le-Saunier,1685.0,1929.0,333
2021,2714,Montbéliard,1770.0,1882.0,146
2021,2715,Pontarlier,1393.0,1510.0,174
2021,2716,Saint-Claude,612.0,666.0,71
2021,2717,Sens,1381.0,1516.0,102
2021,2718,Vesoul,1057.0,1173.0,336
2021,2801,Argentan,359.0,415.0,73
2021,2802,Avranches,746.0,845.0,101
2021,2803,Bernay,675.0,742.0,106
2021,2804,Caen,7293.0,7919.0,378
2021,2805,Cherbourg-en-Cotentin,1398.0,1536.0,135
2021,2806,Coutances,606.0,677.0,67
2021,2807,Dieppe-Caux maritime,1254.0,1406.0,196
2021,2808,Évreux,2047.0,2221.0,167
2021,2809,Flers,750.0,795.0,91
2021,2810,Granville,590.0,662.0,45
2021,2811,Honfleur Pont-Audemer,1362.0,1615.0,119
2021,2812,L'Aigle,403.0,439.0,79
2021,2813,Le Havre,3502.0,3767.0,115
2021,2814,Lisieux,873.0,981.0,93
2021,2815,Rouen,9124.0,9870.0,299
2021,2816,Saint-Lô,937.0,1053.0,104
2021,2817,Vernon-Gisors,1487.0,1589.0,110
2021,2818,Vire Normandie,387.0,417.0,21
2021,2819,Yvetot-Vallée du Commerce,1009.0,1084.0,99
2021,3201,Abbeville,794.0,887.0,165
2021,3202,Amiens,4193.0,4594.0,455
2021,3203,Arras,1855.0,2063.0,232
2021,3204,Berck,1233.0,1456.0,201
2021,3205,Béthune,2279.0,2438.0,109
2021,3206,Boulogne-sur-Mer,1501.0,1662.0,92
