ZE2020,source_year,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,target_year
2813,2021,19009,1196,1455,5745,430,998,1071,3032,3189,1893,0.08517440200947646,2022
2813,2022,19808,1249,1473,5828,460,1078,1081,3265,3288,2086,0.042032721342522006,2023
2813,2023,20137,1288,1536,5799,489,1113,949,3462,3334,2167,0.016609450726978947,2024
2814,2014,4859,392,749,1452,65,186,298,667,526,524,,2015
2814,2015,4939,402,760,1447,73,207,286,683,558,523,0.016464293064416546,2016
2814,2016,4946,396,751,1435,75,216,283,713,553,524,0.0014172909495848707,2017
2814,2017,4961,393,731,1418,80,232,276,718,574,539,0.0030327537403962435,2018
2814,2018,5164,412,746,1472,85,240,277,764,605,563,0.0409191695222737,2019
2814,2019,5387,424,807,1480,95,259,284,816,630,592,0.043183578621223795,2020
2814,2020,5482,442,786,1473,105,271,296,848,630,631,0.01763504733617971,2021
2814,2021,5842,469,837,1541,115,298,324,946,636,676,0.06566946369937976,2022
2814,2022,6025,478,822,1547,127,315,332,1029,655,720,0.03132488873673389,2023
2814,2023,6195,479,844,1565,131,332,291,1120,684,749,0.02821576763485467,2024
2815,2014,36468,2178,4271,10734,940,1813,2218,5668,5306,3340,,2015
2815,2015,36992,2178,4208,10783,968,1862,2210,5843,5549,3391,0.014368761654052875,2016
2815,2016,37479,2141,4216,10739,979,1946,2216,5994,5817,3431,0.013165008650519061,2017
2815,2017,38203,2177,4185,10682,1057,2086,2272,6221,6047,3476,0.019317484457963108,2018
2815,2018,40295,2241,4286,11181,1160,2205,2346,6713,6510,3653,0.054760097374551675,2019
2815,2019,42248,2385,4385,11648,1228,2325,2347,7199,6772,3959,0.04846755180543494,2020
2815,2020,44146,2504,4568,12104,1380,2496,2343,7672,6988,4091,0.0449252035599319,2021
2815,2021,47761,2758,4911,12990,1522,2635,2568,8596,7294,4487,0.08188737371449273,2022
2815,2022,49483,2879,5174,12841,1607,2742,2723,9086,7666,4765,0.03605452147149357,2023
2815,2023,50812,3004,5300,12786,1692,2891,2489,9578,8013,5059,0.02685770870804105,2024
2816,2014,5714,479,731,1822,88,266,421,697,651,559,,2015
2816,2015,5707,470,721,1800,87,281,412,704,683,549,-0.0012250612530626537,2016
2816,2016,5774,463,710,1855,90,306,417,710,684,539,0.01173996845978631,2017
2816,2017,5851,482,705,1827,98,326,410,747,717,539,0.013335642535504011,2018
2816,2018,6039,485,716,1868,108,332,409,811,739,571,0.0321312596137413,2019
2816,2019,6286,501,738,1926,105,385,411,857,758,605,0.04090081139261459,2020
2816,2020,6501,537,754,1970,116,393,415,916,803,597,0.0342029907731467,2021
2816,2021,6897,571,779,2077,128,415,433,991,831,672,0.060913705583756306,2022
2816,2022,7073,594,801,2101,130,428,430,1032,838,719,0.02551834130781505,2023
2816,2023,7110,599,803,2116,142,465,299,1098,858,730,0.005231160752156017,2024
2817,2014,6676,517,1029,1928,146,254,362,1026,739,675,,2015
2817,2015,6879,533,1042,1968,159,253,360,1067,808,689,0.030407429598561908,2016
2817,2016,6916,527,1022,1950,163,262,355,1098,863,676,0.0053786887629014846,2017
2817,2017,7119,537,1039,1992,164,300,367,1119,898,703,0.029352226720647856,2018
2817,2018,7475,555,1056,2046,194,329,383,1207,979,726,0.05000702345835095,2019
2817,2019,7830,592,1107,2090,233,347,409,1253,1016,783,0.047491638795986724,2020
2817,2020,7998,605,1122,2142,259,380,416,1312,982,780,0.0214559386973181,2021
2817,2021,8585,652,1145,2288,276,414,447,1454,1015,894,0.07339334833708433,2022
2817,2022,8917,688,1177,2324,301,426,446,1539,1039,977,0.038672102504368144,2023
2817,2023,9244,717,1220,2435,310,454,368,1676,1050,1014,0.036671526298082346,2024
2818,2014,2211,227,274,695,30,90,175,218,281,221,,2015
2818,2015,2253,221,287,699,33,105,175,220,289,224,0.01899592944369055,2016
2818,2016,2289,229,276,732,29,101,178,222,306,216,0.015978695073235683,2017
2818,2017,2266,224,279,714,26,107,174,223,295,224,-0.01004805591961555,2018
2818,2018,2291,218,281,695,33,109,174,227,326,228,0.01103265666372466,2019
2818,2019,2362,232,278,722,36,108,172,254,320,240,0.03099083369707545,2020
2818,2020,2440,247,278,718,44,116,177,267,346,247,0.03302286198137172,2021
2818,2021,2578,256,293,756,48,118,185,310,342,270,0.05655737704918029,2022
2818,2022,2698,262,289,771,56,132,183,342,366,297,0.04654771140418923,2023
2818,2023,2642,276,290,750,70,146,79,377,355,299,-0.02075611564121571,2024
2819,2014,4863,406,622,1536,74,242,313,615,553,502,,2015
2819,2015,4990,397,643,1539,81,267,302,664,592,505,0.026115566522722622,2016
2819,2016,5098,401,646,1578,79,276,314,672,623,509,0.021643286573146403,2017
2819,2017,5151,402,640,1583,76,284,316,679,656,515,0.010396233817183242,2018
2819,2018,5389,406,662,1627,76,304,324,725,704,561,0.0462046204620461,2019
2819,2019,5550,446,664,1626,90,322,327,756,728,591,0.029875672666543007,2020
2819,2020,5733,473,668,1636,101,340,324,838,748,605,0.03297297297297308,2021
2819,2021,6170,516,702,1758,117,364,352,923,771,667,0.07622536193964757,2022
2819,2022,6343,543,735,1754,129,381,350,955,795,701,0.028038897893030823,2023
2819,2023,6515,568,737,1793,128,408,264,1029,827,761,0.027116506384991412,2024
3201,2014,4871,340,641,1692,51,144,531,474,563,435,,2015
3201,2015,5029,331,668,1730,55,151,534,489,601,470,0.03243687127899819,2016
3201,2016,5081,333,679,1724,53,150,541,491,636,474,0.01034002783853638,2017
3201,2017,5325,342,798,1778,53,161,534,514,653,492,0.048022042904940054,2018
3201,2018,5671,369,961,1854,54,171,524,560,671,507,0.06497652582159619,2019
3201,2019,5832,380,1011,1869,53,182,511,595,685,546,0.02839005466408051,2020
3201,2020,5981,393,1122,1821,56,186,517,633,686,567,0.02554869684499317,2021
3201,2021,6366,422,1161,1910,61,206,529,690,730,657,0.06437050660424681,2022
3201,2022,6557,432,1153,1944,72,232,529,766,764,665,0.03000314169022933,2023
3201,2023,6450,463,1077,1928,83,252,386,794,796,671,-0.016318438310202854,2024
3202,2014,17247,1235,2015,5020,338,790,951,2372,2877,1649,,2015
3202,2015,17678,1217,2000,5067,352,842,953,2456,3092,1699,0.024989853307821663,2016
3202,2016,18017,1213,2024,5052,363,884,973,2584,3213,1711,0.01917637741826006,2017
3202,2017,18287,1192,2050,5060,383,933,1004,2633,3328,1704,0.014985846700338534,2018
3202,2018,19275,1224,2114,5407,438,981,1048,2805,3509,1749,0.05402745119483776,2019
3202,2019,20384,1266,2189,5747,480,1050,1113,3011,3650,1878,0.05753566796368359,2020
3202,2020,21195,1333,2276,5876,514,1113,1201,3166,3757,1959,0.0397861067503924,2021
3202,2021,22774,1474,2450,6224,580,1179,1284,3541,3903,2139,0.07449870252418034,2022
3202,2022,23884,1542,2533,6205,629,1319,1341,3888,4075,2352,0.04873979098972514,2023
3202,2023,24471,1589,2691,6205,660,1406,1152,4085,4242,2441,0.024577122760006676,2024
3203,2014,8844,571,1041,2654,167,428,521,1208,1437,817,,2015
3203,2015,9078,580,1076,2690,164,468,531,1241,1496,832,0.026458616010854863,2016
3203,2016,9127,568,1051,2653,173,484,522,1327,1542,807,0.005397664683851167,2017
3203,2017,9378,578,1055,2646,189,539,528,1383,1594,866,0.027500821737701298,2018
3203,2018,9837,601,1091,2733,208,544,543,1488,1718,911,0.04894433781190011,2019
3203,2019,10269,643,1096,2817,235,564,547,1601,1785,981,0.043915827996340306,2020
3203,2020,10687,679,1118,2958,252,590,546,1671,1856,1017,0.040705034570065246,2021
3203,2021,11480,727,1170,3124,284,636,583,1899,1937,1120,0.07420230186207544,2022
3203,2022,12030,787,1197,3147,299,707,605,2060,2011,1217,0.04790940766550533,2023
3203,2023,12179,809,1200,3085,321,726,516,2189,2052,1281,0.012385702410639965,2024
3204,2014,7322,493,845,2595,78,305,567,763,1043,633,,2015
3204,2015,7409,495,823,2595,82,325,559,770,1130,630,0.011881999453701164,2016
3204,2016,7570,508,832,2614,90,336,571,825,1174,620,0.021730327979484487,2017
3204,2017,7686,521,823,2593,84,365,580,882,1192,646,0.015323645970937827,2018
3204,2018,8001,530,840,2632,90,391,599,965,1260,694,0.040983606557376984,2019
3204,2019,8268,545,874,2699,95,420,615,1037,1268,715,0.03337082864641916,2020
3204,2020,8409,565,869,2702,116,441,623,1055,1309,729,0.01705370101596526,2021
3204,2021,9027,595,923,2836,123,510,678,1177,1382,803,0.07349268640742057,2022
3204,2022,9461,629,946,2905,140,534,701,1288,1413,905,0.0480779882574498,2023
3204,2023,9610,662,976,2890,148,551,617,1391,1422,953,0.015748863756473996,2024
3205,2014,10600,733,1336,3321,135,448,522,1218,1722,1165,,2015
3205,2015,10803,735,1367,3378,140,478,521,1216,1818,1150,0.019150943396226472,2016
3205,2016,10893,736,1337,3345,129,490,523,1290,1906,1137,0.008331019161344155,2017
3205,2017,10967,741,1317,3307,132,523,520,1317,1948,1162,0.006793353529789714,2018
3205,2018,11511,772,1372,3425,153,512,520,1427,2077,1253,0.04960335552110884,2019
3205,2019,12017,819,1401,3497,171,541,534,1515,2186,1353,0.04395795326209706,2020
3205,2020,12460,855,1475,3621,198,572,558,1595,2209,1377,0.0368644420404427,2021
3205,2021,13366,892,1563,3922,210,597,594,1771,2290,1527,0.07271268057784908,2022
3205,2022,13960,955,1663,3880,231,667,615,1872,2394,1683,0.04444111925781824,2023
3205,2023,14302,1032,1700,3906,264,712,523,2000,2434,1731,0.024498567335243582,2024
3206,2014,8135,520,923,2800,113,409,479,986,1295,610,,2015
3206,2015,8280,533,935,2791,98,440,480,1001,1378,624,0.01782421634910869,2016
3206,2016,8408,552,931,2801,100,437,470,1024,1440,653,0.015458937198067568,2017
3206,2017,8442,539,915,2741,101,453,480,1036,1517,660,0.004043767840152146,2018
3206,2018,8614,532,904,2726,124,470,488,1123,1555,692,0.02037431888178154,2019
3206,2019,9013,558,953,2811,131,492,495,1217,1620,736,0.046319944276758784,2020
3206,2020,9337,584,984,2912,146,532,526,1277,1598,778,0.03594807500277386,2021
3206,2021,10045,640,1028,3145,179,564,554,1389,1708,838,0.07582735353968073,2022
3206,2022,10501,689,1075,3160,185,604,579,1505,1751,953,0.04539571926331498,2023
3206,2023,10628,702,1069,3118,178,636,527,1576,1813,1009,0.012094086277497418,2024
3207,2014,6345,394,639,2347,96,271,327,672,956,643,,2015
3207,2015,6423,392,615,2345,90,282,330,697,1004,668,0.012293144208037843,2016
3207,2016,6361,397,608,2311,91,266,308,687,1031,662,-0.009652810213296004,2017
3207,2017,6454,400,593,2260,83,295,320,716,1117,670,0.01462034271340995,2018
3207,2018,6611,413,596,2291,91,292,335,745,1141,707,0.02432599938022939,2019
3207,2019,6882,429,587,2380,96,304,340,785,1211,750,0.04099228558463164,2020
3207,2020,7082,479,638,2396,105,319,344,831,1207,763,0.029061319383899997,2021
3207,2021,7661,529,668,2601,130,331,337,966,1247,852,0.08175656594182423,2022
3207,2022,7985,556,701,2603,150,354,354,1053,1307,907,0.04229212896488699,2023
3207,2023,8035,573,707,2552,163,369,339,1083,1268,981,0.006261740763932266,2024
3208,2014,7270,602,827,2330,61,426,403,767,1193,661,,2015
3208,2015,7303,591,837,2303,65,457,400,748,1245,657,0.004539202200825265,2016
3208,2016,7368,589,811,2315,69,471,416,774,1270,653,0.008900451869094939,2017
3208,2017,7397,562,815,2320,68,487,394,782,1298,671,0.003935939196525462,2018
3208,2018,7686,572,833,2349,77,499,405,863,1367,721,0.039069893199946026,2019
3208,2019,7892,581,865,2401,92,527,384,901,1386,755,0.02680197762164971,2020
3208,2020,8116,608,881,2470,96,536,392,933,1395,805,0.02838317283324887,2021
3208,2021,8677,635,931,2602,117,561,413,1041,1462,915,0.06912272055199598,2022
3208,2022,8975,662,951,2624,118,582,416,1122,1492,1008,0.03434366716607129,2023
3208,2023,9086,677,979,2579,140,595,351,1211,1512,1042,0.012367688022284051,2024
3209,2014,3280,300,524,958,54,126,259,386,370,303,,2015
3209,2015,3352,298,531,973,71,124,249,402,389,315,0.02195121951219514,2016
3209,2016,3381,303,547,947,68,125,245,433,396,317,0.008651551312649275,2017
3209,2017,3471,295,543,950,71,132,254,435,435,356,0.02661934338952965,2018
3209,2018,3637,301,553,957,71,151,263,478,490,373,0.04782483434168827,2019
3209,2019,3777,316,563,977,85,164,271,522,493,386,0.03849326367885619,2020
3209,2020,3913,326,560,990,101,176,275,561,520,404,0.03600741329097157,2021
3209,2021,4204,355,571,1080,118,176,276,620,556,452,0.07436749297214407,2022
3209,2022,4342,382,584,1084,107,189,271,686,562,477,0.032825880114176975,2023
3209,2023,4346,401,594,1094,117,192,218,704,545,481,0.0009212344541686956,2024
3210,2014,10045,741,1303,2977,255,416,715,1460,1377,801,,2015
3210,2015,10273,740,1322,2985,248,455,723,1536,1422,842,0.022697859631657602,2016
3210,2016,10335,734,1314,2957,258,461,741,1579,1444,847,0.006035238002530807,2017
3210,2017,10577,790,1312,3000,262,488,730,1677,1459,859,0.023415578132559345,2018
3210,2018,10999,759,1306,3090,263,545,735,1788,1573,940,0.03989789165169699,2019
3210,2019,11431,793,1360,3174,272,574,731,1884,1634,1009,0.03927629784525877,2020
3210,2020,11771,828,1414,3261,281,616,732,1989,1649,1001,0.02974367946811296,2021
3210,2021,12719,874,1499,3506,318,658,778,2212,1734,1140,0.08053691275167796,2022
3210,2022,13233,921,1505,3510,358,690,800,2378,1829,1242,0.04041198207406249,2023
3210,2023,13504,972,1549,3522,395,728,710,2468,1860,1300,0.020479105267135145,2024
3211,2014,14065,888,1722,4318,349,567,738,2093,1965,1425,,2015
3211,2015,14481,910,1740,4433,352,587,747,2200,2070,1442,0.029576964095271885,2016
3211,2016,14810,912,1705,4537,366,619,749,2275,2139,1508,0.022719425454043263,2017
3211,2017,15044,918,1657,4559,381,632,762,2389,2218,1528,0.01580013504388922,2018
3211,2018,15817,953,1688,4698,458,666,800,2631,2289,1634,0.05138261100771069,2019
3211,2019,16589,981,1731,4845,486,684,860,2856,2405,1741,0.04880824429411401,2020
3211,2020,17153,1007,1811,5025,546,714,861,3000,2369,1820,0.033998432696365155,2021
3211,2021,18603,1098,1961,5301,630,774,938,3359,2510,2032,0.08453331778697604,2022
3211,2022,19462,1151,2050,5347,699,806,997,3649,2588,2175,0.04617534806214052,2023
3211,2023,19902,1219,2078,5332,767,872,936,3817,2617,2264,0.022608159490288715,2024
3212,2014,9107,618,1003,2948,166,391,492,1132,1569,788,,2015
3212,2015,9333,613,966,2999,177,408,481,1189,1654,846,0.02481607554628318,2016
3212,2016,9331,589,946,2900,178,431,486,1196,1760,845,-0.0002142933676202441,2017
3212,2017,9457,582,954,2872,184,473,476,1252,1798,866,0.013503375843960885,2018
3212,2018,9727,598,974,2895,195,463,475,1293,1916,918,0.028550280215713153,2019
3212,2019,10237,627,1043,3054,222,488,495,1387,1940,981,0.05243137658065189,2020
3212,2020,10603,636,1106,3134,252,512,501,1450,2001,1011,0.03575266191266979,2021
3212,2021,11552,702,1177,3455,296,549,542,1621,2066,1144,0.08950297085730452,2022
3212,2022,12011,755,1257,3474,312,587,553,1691,2146,1236,0.039733379501385,2023
3212,2023,12306,814,1233,3511,323,619,517,1797,2144,1348,0.024560819249021648,2024
3213,2014,11206,825,1017,3766,168,489,779,1356,1737,1069,,2015
3213,2015,11312,819,1020,3789,154,510,775,1404,1763,1078,0.009459218275923664,2016
3213,2016,11395,824,1013,3780,154,489,767,1429,1856,1083,0.00733734087694482,2017
3213,2017,11580,828,1003,3749,166,541,769,1476,1909,1139,0.01623519087318992,2018
3213,2018,12056,846,1041,3822,175,535,779,1577,2022,1259,0.041105354058721844,2019
3213,2019,12683,881,1064,4038,193,569,781,1687,2071,1399,0.05200729927007308,2020
3213,2020,13226,941,1086,4218,204,606,800,1769,2164,1438,0.04281321453914688,2021
3213,2021,14244,1011,1147,4494,249,623,833,1949,2339,1599,0.07696960532284902,2022
3213,2022,14904,1102,1218,4516,267,660,837,2104,2395,1805,0.04633529907329392,2023
3213,2023,14926,1151,1237,4426,276,699,652,2213,2432,1840,0.0014761137949543812,2024
3214,2014,4952,351,730,1341,68,267,575,582,584,454,,2015
3214,2015,4993,348,716,1349,66,279,569,578,637,451,0.008279483037156643,2016
3214,2016,4920,350,680,1348,63,277,535,592,640,435,-0.014620468656118546,2017
3214,2017,4802,352,673,1319,57,290,401,620,657,433,-0.02398373983739832,2018
3214,2018,4883,371,676,1321,62,314,387,675,640,437,0.01686797167846721,2019
3214,2019,4980,375,679,1332,70,320,375,695,678,456,0.019864837190251894,2020
3214,2020,5054,386,667,1351,73,336,355,721,685,480,0.014859437751004068,2021
3214,2021,5453,422,689,1435,95,345,371,802,748,546,0.07894736842105265,2022
3214,2022,5638,456,682,1465,102,352,369,849,761,602,0.03392627911241508,2023
3214,2023,5705,477,707,1495,107,375,255,898,781,610,0.01188364668322106,2024
3215,2014,13498,818,1574,4561,187,523,528,1527,2392,1388,,2015
3215,2015,13747,821,1577,4590,194,554,519,1595,2481,1416,0.01844717735960888,2016
3215,2016,13765,831,1565,4512,203,569,515,1595,2607,1368,0.0013093765912561839,2017
3215,2017,13989,824,1586,4477,221,606,516,1651,2693,1415,0.01627315655648376,2018
3215,2018,14681,866,1652,4635,238,591,502,1781,2923,1493,0.04946743870183723,2019
3215,2019,15294,906,1714,4848,268,623,505,1919,2942,1569,0.041754648865881094,2020
3215,2020,15948,994,1751,5052,313,633,509,2050,3015,1631,0.042761867398980025,2021
3215,2021,17493,1066,1896,5694,361,667,544,2261,3208,1796,0.09687735139202402,2022
3215,2022,18345,1148,2029,5651,417,714,574,2502,3338,1972,0.04870519636425996,2023
3215,2023,18724,1204,2111,5617,413,733,555,2616,3388,2087,0.020659580267102795,2024
3216,2014,59122,2791,6370,15309,2316,3363,3689,10793,9957,4534,,2015
3216,2015,61377,2827,6644,15569,2514,3563,3756,11336,10526,4642,0.038141470180305115,2016
3216,2016,63114,2885,6725,15984,2582,3676,3788,11776,11027,4671,0.02830050344591628,2017
3216,2017,65152,2902,6846,16202,2751,3883,3884,12327,11471,4886,0.032290775422251894,2018
3216,2018,69228,2943,7073,16922,3133,3966,4109,13565,12278,5239,0.06256139489194501,2019
3216,2019,72525,3072,6599,17804,3534,4159,4138,14730,12809,5680,0.04762523834286703,2020
3216,2020,75822,3258,6883,18572,3824,4371,4395,15483,13181,5855,0.0454601861427093,2021
3216,2021,82029,3620,7197,20101,4432,4691,4612,17138,13730,6508,0.08186278388858126,2022
3216,2022,85704,3718,7357,19847,4942,5064,4747,18464,14410,7155,0.04480122883370519,2023
3216,2023,88797,3906,8172,19947,5254,5398,4579,19181,14950,7410,0.03608933071968634,2024
3217,2014,9053,758,1053,2921,105,352,512,984,1496,872,,2015
3217,2015,9171,755,1028,2979,104,367,500,978,1544,916,0.013034353253065234,2016
3217,2016,9150,746,1029,2937,106,359,495,986,1607,885,-0.0022898266274125056,2017
3217,2017,9394,748,1038,2973,99,384,503,1026,1677,946,0.026666666666666616,2018
3217,2018,9659,759,1039,3041,114,386,499,1123,1696,1002,0.028209495422610198,2019
3217,2019,9999,789,1085,3142,123,390,509,1191,1719,1051,0.035200331297235765,2020
3217,2020,10273,820,1115,3200,143,413,526,1259,1735,1062,0.027402740274027337,2021
3217,2021,10891,864,1189,3380,155,417,569,1356,1794,1167,0.06015769492845324,2022
3217,2022,11378,947,1226,3406,179,449,577,1483,1871,1240,0.04471582040216693,2023
3217,2023,11440,962,1261,3429,184,466,402,1558,1857,1321,0.0054491123220250515,2024
3218,2014,22271,1222,3549,5658,798,1278,1264,3678,3283,1541,,2015
3218,2015,21193,1240,2158,5804,815,1325,1108,3774,3396,1573,-0.04840375376049566,2016
3218,2016,21543,1182,2184,5874,812,1351,1129,3835,3610,1566,0.016514886990987687,2017
3218,2017,21677,1183,2075,5819,833,1431,1137,3840,3730,1629,0.00622011790372734,2018
3218,2018,22502,1236,2104,5908,882,1440,1178,4093,3926,1735,0.03805877197029117,2019
3218,2019,23807,1267,2186,6341,972,1519,1193,4336,4091,1902,0.05799484490267526,2020
3218,2020,24830,1324,2341,6601,1016,1546,1230,4557,4231,1984,0.04297055487881707,2021
3218,2021,27107,1416,2545,7350,1123,1644,1331,5059,4446,2193,0.09170358437374149,2022
3218,2022,28040,1455,2673,7116,1205,1688,1348,5437,4693,2425,0.03441915372413029,2023
3218,2023,28692,1494,2717,7089,1294,1775,1332,5668,4774,2549,0.023252496433666225,2024
