year,ze2020,libze2020,side_enterprise_creations_official,side_establishment_creations_official,communes_count,target_proxy_establishment_creations_year,proxy_minus_side_enterprise,proxy_minus_side_establishment,proxy_to_side_enterprise_ratio,proxy_to_side_establishment_ratio
2018,2715,Pontarlier,950.0,1023.0,174,1829.0,879.0,806.0,1.9252631578947368,1.7878787878787878
2018,2716,Saint-Claude,448.0,467.0,71,816.0,368.0,349.0,1.8214285714285714,1.7473233404710922
2018,2717,Sens,955.0,1024.0,102,1567.0,612.0,543.0,1.6408376963350786,1.5302734375
2018,2718,Vesoul,800.0,874.0,336,1528.0,728.0,654.0,1.91,1.7482837528604118
2018,2801,Argentan,244.0,286.0,73,526.0,282.0,240.0,2.1557377049180326,1.8391608391608392
2018,2802,Avranches,513.0,582.0,101,1220.0,707.0,638.0,2.378167641325536,2.0962199312714778
2018,2803,Bernay,506.0,533.0,106,919.0,413.0,386.0,1.816205533596838,1.724202626641651
2018,2804,Caen,4989.0,5599.0,378,9896.0,4907.0,4297.0,1.9835638404489877,1.7674584747276298
2018,2805,Cherbourg-en-Cotentin,993.0,1122.0,135,2205.0,1212.0,1083.0,2.2205438066465257,1.96524064171123
2018,2806,Coutances,403.0,435.0,67,901.0,498.0,466.0,2.235732009925558,2.071264367816092
2018,2807,Dieppe-Caux maritime,973.0,1064.0,196,1819.0,846.0,755.0,1.8694758478931142,1.7095864661654134
2018,2808,Évreux,1457.0,1599.0,167,2556.0,1099.0,957.0,1.754289636238847,1.598499061913696
2018,2809,Flers,473.0,543.0,91,1030.0,557.0,487.0,2.1775898520084565,1.8968692449355433
2018,2810,Granville,420.0,446.0,45,997.0,577.0,551.0,2.373809523809524,2.2354260089686098
2018,2811,Honfleur Pont-Audemer,968.0,1133.0,119,2172.0,1204.0,1039.0,2.243801652892562,1.917034421888791
2018,2812,L'Aigle,305.0,353.0,79,596.0,291.0,243.0,1.9540983606557376,1.688385269121813
2018,2813,Le Havre,2244.0,2510.0,115,4247.0,2003.0,1737.0,1.892602495543672,1.6920318725099601
2018,2814,Lisieux,558.0,622.0,93,1092.0,534.0,470.0,1.956989247311828,1.7556270096463023
2018,2815,Rouen,6264.0,6908.0,299,11584.0,5320.0,4676.0,1.8492975734355044,1.6768963520555877
2018,2816,Saint-Lô,659.0,741.0,104,1467.0,808.0,726.0,2.2261001517450683,1.9797570850202428
2018,2817,Vernon-Gisors,1044.0,1150.0,110,1774.0,730.0,624.0,1.6992337164750957,1.5426086956521738
2018,2818,Vire Normandie,249.0,261.0,21,472.0,223.0,211.0,1.895582329317269,1.8084291187739463
2018,2819,Yvetot-Vallée du Commerce,648.0,725.0,99,1249.0,601.0,524.0,1.9274691358024691,1.7227586206896552
2018,3201,Abbeville,715.0,784.0,165,1411.0,696.0,627.0,1.9734265734265735,1.7997448979591837
2018,3202,Amiens,3118.0,3480.0,455,5954.0,2836.0,2474.0,1.9095574085952534,1.7109195402298851
2018,3203,Arras,1177.0,1317.0,232,2468.0,1291.0,1151.0,2.096856414613424,1.873955960516325
2018,3204,Berck,862.0,974.0,201,1895.0,1033.0,921.0,2.1983758700696057,1.9455852156057496
2018,3205,Béthune,1537.0,1720.0,109,2760.0,1223.0,1040.0,1.7957059206245933,1.6046511627906976
2018,3206,Boulogne-sur-Mer,933.0,1033.0,92,1932.0,999.0,899.0,2.0707395498392285,1.8702807357212003
2018,3207,Calais,846.0,964.0,51,1616.0,770.0,652.0,1.9101654846335698,1.6763485477178424
2018,3208,Cambrai,926.0,1004.0,111,1748.0,822.0,744.0,1.8876889848812095,1.7410358565737052
2018,3209,Château-Thierry,533.0,583.0,119,962.0,429.0,379.0,1.8048780487804879,1.6500857632933104
2018,3210,Compiègne,1492.0,1633.0,181,2758.0,1266.0,1125.0,1.8485254691689008,1.6889161053276178
2018,3211,Creil,2610.0,2858.0,134,4370.0,1760.0,1512.0,1.6743295019157087,1.5290412876137158
2018,3212,Douai,1354.0,1483.0,71,2347.0,993.0,864.0,1.7333825701624814,1.5826028320971004
2018,3213,Dunkerque,1591.0,1779.0,75,3059.0,1468.0,1280.0,1.9226901319924576,1.719505340078696
2018,3214,Laon,589.0,673.0,225,1092.0,503.0,419.0,1.8539898132427843,1.6225854383358098
2018,3215,Lens,2262.0,2455.0,58,3750.0,1488.0,1295.0,1.6578249336870026,1.5274949083503055
2018,3216,Lille,11028.0,12340.0,133,20484.0,9456.0,8144.0,1.8574537540805223,1.659967585089141
2018,3217,Maubeuge,1338.0,1478.0,199,2228.0,890.0,750.0,1.6651718983557549,1.5074424898511503
2018,3218,Roubaix-Tourcoing,3785.0,4077.0,22,6107.0,2322.0,2030.0,1.6134742404227214,1.4979151336767231
2018,3219,Saint-Omer,986.0,1098.0,126,1955.0,969.0,857.0,1.9827586206896552,1.7805100182149363
2018,3220,Saint-Quentin,1453.0,1652.0,326,2720.0,1267.0,1068.0,1.8719889883000689,1.6464891041162228
2018,3221,Soissons,1116.0,1269.0,232,1983.0,867.0,714.0,1.7768817204301075,1.5626477541371158
2018,3222,Valenciennes,2437.0,2644.0,125,4349.0,1912.0,1705.0,1.7845711940910955,1.644856278366112
2018,4401,Bar-le-Duc,403.0,449.0,154,774.0,371.0,325.0,1.9205955334987592,1.7238307349665924
2018,4402,Châlons-en-Champagne,713.0,823.0,151,1459.0,746.0,636.0,2.046283309957924,1.7727825030376672
2018,4403,Charleville-Mézières,1000.0,1081.0,180,1806.0,806.0,725.0,1.806,1.6706753006475485
2018,4404,Chaumont,747.0,843.0,369,1418.0,671.0,575.0,1.8982597054886212,1.6820877817319098
2018,4405,Colmar,1654.0,1838.0,100,3428.0,1774.0,1590.0,2.0725513905683193,1.8650707290533188
2018,4406,Épernay,598.0,688.0,113,1602.0,1004.0,914.0,2.678929765886288,2.328488372093023
2018,4407,Épinal,1286.0,1424.0,328,2541.0,1255.0,1117.0,1.9758942457231727,1.7844101123595506
2018,4408,Forbach,660.0,749.0,30,1111.0,451.0,362.0,1.6833333333333333,1.4833110814419226
2018,4409,Haguenau,1658.0,1796.0,164,3184.0,1526.0,1388.0,1.9203860072376358,1.7728285077951003
2018,4410,Metz,3563.0,3938.0,246,6709.0,3146.0,2771.0,1.88296379455515,1.7036566785170137
2018,4411,Mulhouse,3454.0,3782.0,170,6345.0,2891.0,2563.0,1.8370005790387955,1.677683765203596
2018,4412,Nancy,4757.0,5323.0,445,8964.0,4207.0,3641.0,1.88438091233971,1.6840127747510802
2018,4413,Reims,3207.0,3645.0,225,6417.0,3210.0,2772.0,2.000935453695042,1.7604938271604937
2018,4414,Remiremont,642.0,711.0,49,1445.0,803.0,734.0,2.250778816199377,2.032348804500703
2018,4415,Romilly-sur-Seine,561.0,646.0,170,1074.0,513.0,428.0,1.914438502673797,1.6625386996904026
2018,4416,Saint-Avold,816.0,869.0,131,1345.0,529.0,476.0,1.6482843137254901,1.5477560414269276
2018,4417,Saint-Dié-des-Vosges,650.0,697.0,110,1279.0,629.0,582.0,1.9676923076923076,1.8350071736011477
2018,4418,Saint-Louis,642.0,687.0,91,1193.0,551.0,506.0,1.8582554517133956,1.7365356622998545
2018,4419,Sarrebourg,734.0,788.0,215,1418.0,684.0,630.0,1.9318801089918256,1.799492385786802
2018,4420,Sarreguemines,738.0,797.0,141,1316.0,578.0,519.0,1.7831978319783197,1.6511919698870765
2018,4421,Sedan,495.0,561.0,245,1010.0,515.0,449.0,2.04040404040404,1.8003565062388591
2018,4422,Sélestat,724.0,780.0,72,1388.0,664.0,608.0,1.9171270718232045,1.7794871794871794
2018,4423,Strasbourg,7995.0,8864.0,213,14937.0,6942.0,6073.0,1.8682926829268294,1.6851308664259927
2018,4424,Thionville,1974.0,2139.0,190,3530.0,1556.0,1391.0,1.7882472137791288,1.6503038803179055
2018,4425,Troyes,2056.0,2308.0,358,4050.0,1994.0,1742.0,1.9698443579766538,1.7547660311958406
2018,4426,Verdun,499.0,542.0,231,911.0,412.0,369.0,1.8256513026052104,1.6808118081180812
2018,4427,Vitry-le-François Saint-Dizier,656.0,762.0,224,1341.0,685.0,579.0,2.044207317073171,1.7598425196850394
2018,5201,Ancenis,706.0,807.0,23,1285.0,579.0,478.0,1.820113314447592,1.5923172242874846
2018,5202,Angers,3636.0,3967.0,67,7123.0,3487.0,3156.0,1.959020902090209,1.7955633980337786
2018,5203,Challans,1250.0,1455.0,42,2914.0,1664.0,1459.0,2.3312,2.002749140893471
2018,5204,Château-Gontier-sur-Mayenne,253.0,286.0,32,549.0,296.0,263.0,2.1699604743083003,1.9195804195804196
2018,5205,Châteaubriant,363.0,400.0,32,699.0,336.0,299.0,1.9256198347107438,1.7475
2018,5206,Cholet,1220.0,1342.0,35,2354.0,1134.0,1012.0,1.9295081967213115,1.7540983606557377
2018,5207,Fontenay-le-Comte,758.0,896.0,98,1670.0,912.0,774.0,2.203166226912929,1.8638392857142858
2018,5208,La Ferté-Bernard,345.0,380.0,80,725.0,380.0,345.0,2.101449275362319,1.9078947368421053
2018,5209,La Flèche,327.0,359.0,28,688.0,361.0,329.0,2.1039755351681957,1.916434540389972
2018,5210,La Roche-sur-Yon,1323.0,1487.0,45,2642.0,1319.0,1155.0,1.99697656840514,1.776731674512441
2018,5211,Laval,1158.0,1338.0,85,2448.0,1290.0,1110.0,2.1139896373056994,1.8295964125560538
2018,5212,Le Mans,2501.0,2799.0,148,5083.0,2582.0,2284.0,2.032387045181927,1.8160057163272598
2018,5213,Les Herbiers-Montaigu,891.0,1007.0,49,1890.0,999.0,883.0,2.121212121212121,1.8768619662363455
2018,5214,Les Sables-d'Olonne,830.0,909.0,18,1849.0,1019.0,940.0,2.227710843373494,2.034103410341034
2018,5215,Mayenne,393.0,460.0,92,970.0,577.0,510.0,2.4681933842239188,2.108695652173913
2018,5216,Nantes,10342.0,11616.0,95,19960.0,9618.0,8344.0,1.9299941984142333,1.7183195592286502
2018,5217,Pornic,674.0,731.0,16,1433.0,759.0,702.0,2.126112759643917,1.960328317373461
2018,5218,Sablé-sur-Sarthe,322.0,358.0,52,625.0,303.0,267.0,1.9409937888198758,1.7458100558659218
2018,5219,Saint-Nazaire,2056.0,2295.0,37,4503.0,2447.0,2208.0,2.190175097276265,1.9620915032679738
2018,5220,Saumur,634.0,665.0,45,1359.0,725.0,694.0,2.143533123028391,2.043609022556391
2018,5221,Segré-en-Anjou Bleu,356.0,377.0,30,702.0,346.0,325.0,1.9719101123595506,1.8620689655172413
2018,5301,Auray,985.0,1088.0,28,2195.0,1210.0,1107.0,2.228426395939086,2.0174632352941178
2018,5302,Brest,2786.0,3101.0,92,6081.0,3295.0,2980.0,2.182699210337401,1.960980328926153
2018,5303,Carhaix-Plouguer,594.0,635.0,81,1266.0,672.0,631.0,2.1313131313131315,1.9937007874015749
2018,5304,Dinan,749.0,799.0,66,1523.0,774.0,724.0,2.033377837116155,1.9061326658322904
2018,5305,Fougères,436.0,446.0,45,906.0,470.0,460.0,2.0779816513761467,2.031390134529148
2018,5306,Guingamp,353.0,389.0,49,750.0,397.0,361.0,2.1246458923512748,1.9280205655526992
2018,5307,Lamballe-Armor,487.0,534.0,40,1063.0,576.0,529.0,2.182751540041068,1.9906367041198503
2018,5308,Lannion,943.0,1045.0,65,2025.0,1082.0,980.0,2.147401908801697,1.937799043062201
2018,5309,Lorient,1790.0,1961.0,35,3747.0,1957.0,1786.0,2.093296089385475,1.9107598164201938
2018,5310,Morlaix,805.0,862.0,59,1873.0,1068.0,1011.0,2.3267080745341615,2.1728538283062644
2018,5311,Ploërmel,549.0,578.0,53,1081.0,532.0,503.0,1.9690346083788706,1.8702422145328719
2018,5312,Pontivy-Loudéac,739.0,823.0,64,1483.0,744.0,660.0,2.006765899864682,1.801944106925881
2018,5313,Quimper,2128.0,2427.0,83,4929.0,2801.0,2502.0,2.3162593984962405,2.030902348578492
2018,5314,Quimperlé,418.0,422.0,18,839.0,421.0,417.0,2.007177033492823,1.9881516587677726
2018,5315,Rennes,6921.0,7731.0,160,14262.0,7341.0,6531.0,2.0606848721283053,1.8447807528133489
2018,5316,Saint-Brieuc,1400.0,1538.0,58,2897.0,1497.0,1359.0,2.0692857142857144,1.8836150845253576
2018,5317,Saint-Malo,1370.0,1478.0,54,3163.0,1793.0,1685.0,2.308759124087591,2.1400541271989173
2018,5318,Vannes,2168.0,2330.0,60,4541.0,2373.0,2211.0,2.0945571955719555,1.9489270386266095
2018,5319,Vitré,602.0,660.0,56,1228.0,626.0,568.0,2.0398671096345513,1.8606060606060606
2018,7501,Agen,1237.0,1402.0,99,2415.0,1178.0,1013.0,1.952303961196443,1.7225392296718973
2018,7502,Angoulême,1910.0,2199.0,229,3846.0,1936.0,1647.0,2.013612565445026,1.7489768076398362
2018,7503,Bayonne,4903.0,5513.0,111,10319.0,5416.0,4806.0,2.1046298184784824,1.8717576637039723
2018,7504,Bergerac,1088.0,1169.0,153,2042.0,954.0,873.0,1.8768382352941178,1.746792130025663
2018,7505,Bordeaux,19446.0,21473.0,164,33674.0,14228.0,12201.0,1.7316671809112414,1.5682019280026078
2018,7506,Bressuire,737.0,826.0,80,1538.0,801.0,712.0,2.0868385345997287,1.8619854721549636
2018,7507,Brive-la-Gaillarde,1158.0,1298.0,98,2266.0,1108.0,968.0,1.9568221070811744,1.7457627118644068
2018,7508,Châtellerault,580.0,663.0,50,1102.0,522.0,439.0,1.9,1.6621417797888387
2018,7509,Cognac,1053.0,1189.0,191,2217.0,1164.0,1028.0,2.1054131054131053,1.864592094196804
2018,7510,Dax,1795.0,2013.0,119,3664.0,1869.0,1651.0,2.041225626740947,1.8201689021361152
2018,7511,Guéret,717.0,926.0,255,1753.0,1036.0,827.0,2.4449093444909344,1.8930885529157668
2018,7512,La Rochelle,3249.0,3553.0,83,6595.0,3346.0,3042.0,2.0298553401046475,1.8561778778497044
2018,7513,La Teste-de-Buch,2198.0,2458.0,33,4738.0,2540.0,2280.0,2.1555959963603275,1.9275834011391375
2018,7514,Langon,1274.0,1375.0,175,2373.0,1099.0,998.0,1.8626373626373627,1.725818181818182
2018,7515,Lesparre-Médoc,778.0,842.0,40,1506.0,728.0,664.0,1.93573264781491,1.7885985748218527
2018,7516,Libourne,1679.0,1801.0,140,3038.0,1359.0,1237.0,1.8094103633114949,1.6868406440866186
2018,7517,Limoges,2507.0,2773.0,130,4903.0,2396.0,2130.0,1.9557239728759475,1.7681211684096647
2018,7518,Marmande,837.0,955.0,131,1704.0,867.0,749.0,2.03584229390681,1.7842931937172775
2018,7519,Mont-de-Marsan,1018.0,1200.0,166,2245.0,1227.0,1045.0,2.205304518664047,1.8708333333333333
2018,7520,Niort,1543.0,1731.0,158,3055.0,1512.0,1324.0,1.9799092676604018,1.7648757943385327
2018,7521,Oloron-Sainte-Marie,546.0,597.0,163,1165.0,619.0,568.0,2.1336996336996337,1.95142378559464
2018,7522,Pau,3084.0,3412.0,286,5911.0,2827.0,2499.0,1.9166666666666667,1.7324150058616647
2018,7523,Périgueux,1833.0,2067.0,231,3654.0,1821.0,1587.0,1.9934533551554827,1.7677793904208998
2018,7524,Poitiers,2646.0,3096.0,163,5336.0,2690.0,2240.0,2.016628873771731,1.723514211886305
2018,7525,Rochefort,693.0,793.0,41,1416.0,723.0,623.0,2.0432900432900434,1.78562421185372
2018,7526,Royan,1377.0,1571.0,51,3442.0,2065.0,1871.0,2.4996368917937546,2.190961171228517
2018,7527,Saint-Junien,674.0,756.0,104,1330.0,656.0,574.0,1.9732937685459941,1.7592592592592593
2018,7528,Saintes,1086.0,1193.0,147,2200.0,1114.0,1007.0,2.0257826887661143,1.8440905280804694
2018,7529,Sarlat-la-Canéda,687.0,757.0,107,1380.0,693.0,623.0,2.0087336244541483,1.822985468956407
2018,7530,Thouars,392.0,431.0,76,775.0,383.0,344.0,1.9770408163265305,1.7981438515081207
2018,7531,Tulle,565.0,650.0,130,1265.0,700.0,615.0,2.2389380530973453,1.9461538461538461
2018,7532,Villeneuve-sur-Lot,697.0,801.0,98,1504.0,807.0,703.0,2.157819225251076,1.877652933832709
2018,7601,Agde-Pézenas,1183.0,1351.0,18,2442.0,1259.0,1091.0,2.0642434488588335,1.8075499629903775
2018,7602,Albi,2338.0,2601.0,190,4530.0,2192.0,1929.0,1.9375534644995722,1.7416378316032295
2018,7603,Alès-Le Vigan,1843.0,1944.0,172,3426.0,1583.0,1482.0,1.8589256646771568,1.7623456790123457
2018,7604,Auch,1397.0,1640.0,392,2986.0,1589.0,1346.0,2.1374373657838226,1.8207317073170732
2018,7605,Bagnols-sur-Cèze,622.0,641.0,52,1150.0,528.0,509.0,1.8488745980707395,1.7940717628705147
2018,7606,Béziers,2661.0,2906.0,110,5080.0,2419.0,2174.0,1.9090567455843668,1.748107364074329
2018,7607,Cahors,804.0,885.0,134,1636.0,832.0,751.0,2.0348258706467663,1.848587570621469
2018,7608,Carcassonne-Limoux,1899.0,2107.0,309,3827.0,1928.0,1720.0,2.0152711953659823,1.816326530612245
2018,7609,Castelsarrasin-Moissac,549.0,628.0,104,1137.0,588.0,509.0,2.07103825136612,1.8105095541401275
2018,7610,Castres-Mazamet,1312.0,1453.0,134,2522.0,1210.0,1069.0,1.9222560975609757,1.735719201651755
2018,7611,Figeac-Villefranche,740.0,856.0,136,1482.0,742.0,626.0,2.002702702702703,1.7313084112149533
2018,7612,Foix-Pamiers,1318.0,1449.0,268,2545.0,1227.0,1096.0,1.9309559939301972,1.756383712905452
2018,7613,Mende,449.0,536.0,135,1125.0,676.0,589.0,2.505567928730512,2.0988805970149254
2018,7614,Millau,531.0,607.0,91,1148.0,617.0,541.0,2.1619585687382297,1.8912685337726525
2018,7615,Montauban,1866.0,2049.0,101,3452.0,1586.0,1403.0,1.84994640943194,1.6847242557345046
2018,7616,Montpellier,11809.0,12909.0,172,22394.0,10585.0,9485.0,1.8963502413413498,1.734758695483771
2018,7617,Narbonne,1734.0,1953.0,102,3533.0,1799.0,1580.0,2.0374855824682814,1.8090117767537122
2018,7618,Nîmes,4559.0,4954.0,118,8188.0,3629.0,3234.0,1.7960078964685238,1.6528058134840533
2018,7619,Nord-du-Lot,430.0,479.0,110,862.0,432.0,383.0,2.0046511627906978,1.7995824634655533
2018,7620,Perpignan,5788.0,6354.0,235,11393.0,5605.0,5039.0,1.9683828610919143,1.7930437519672646
2018,7621,Rodez,1088.0,1347.0,133,2441.0,1353.0,1094.0,2.2435661764705883,1.8121752041573869
2018,7622,Saint-Gaudens,1203.0,1295.0,387,2321.0,1118.0,1026.0,1.9293433083956775,1.7922779922779923
2018,7623,Sète,1214.0,1319.0,11,2511.0,1297.0,1192.0,2.0683690280065896,1.9037149355572403
2018,7624,Tarbes-Lourdes,2073.0,2300.0,477,4285.0,2212.0,1985.0,2.067052580800772,1.8630434782608696
2018,7625,Toulouse,17694.0,19469.0,335,31800.0,14106.0,12331.0,1.7972193964055612,1.6333658636807231
2018,8401,Annecy,4002.0,4327.0,98,7947.0,3945.0,3620.0,1.9857571214392804,1.8366073492026809
2018,8402,Aubenas,1412.0,1540.0,175,2769.0,1357.0,1229.0,1.9610481586402266,1.7980519480519481
2018,8403,Aurillac,462.0,562.0,102,1111.0,649.0,549.0,2.4047619047619047,1.9768683274021353
2018,8404,Belley,466.0,500.0,72,803.0,337.0,303.0,1.7231759656652361,1.606
2018,8405,Bourg-en-Bresse,2250.0,2464.0,166,4099.0,1849.0,1635.0,1.8217777777777777,1.6635551948051948
2018,8406,Bourgoin-Jallieu,2430.0,2730.0,106,4130.0,1700.0,1400.0,1.699588477366255,1.5128205128205128
2018,8407,Chambéry,2833.0,3100.0,110,5844.0,3011.0,2744.0,2.0628309212848572,1.8851612903225807
2018,8408,Clermont-Ferrand,4322.0,4898.0,191,8657.0,4335.0,3759.0,2.0030078667283666,1.7674561045324622
2018,8409,Grenoble,7327.0,7969.0,189,14056.0,6729.0,6087.0,1.918384058960011,1.7638348600828209
2018,8410,Issoire,616.0,699.0,138,1317.0,701.0,618.0,2.137987012987013,1.8841201716738198
2018,8411,La Maurienne,428.0,494.0,48,1069.0,641.0,575.0,2.4976635514018692,2.1639676113360324
2018,8412,La Plaine du Forez,721.0,784.0,88,1428.0,707.0,644.0,1.9805825242718447,1.8214285714285714
2018,8413,La Tarentaise,1790.0,2158.0,68,4310.0,2520.0,2152.0,2.4078212290502794,1.9972196478220574
2018,8414,La Vallée de l'Arve,834.0,909.0,28,1667.0,833.0,758.0,1.998800959232614,1.833883388338834
2018,8415,Le Chablais,1307.0,1450.0,48,2855.0,1548.0,1405.0,2.184391736801836,1.9689655172413794
2018,8416,Le Genevois Français,3112.0,3367.0,146,6085.0,2973.0,2718.0,1.9553341902313626,1.8072468072468073
2018,8417,Le Livradois,633.0,669.0,109,1190.0,557.0,521.0,1.8799368088467614,1.7787742899850523
2018,8418,Le Mont Blanc,1056.0,1180.0,20,2374.0,1318.0,1194.0,2.2481060606060606,2.011864406779661
2018,8419,Le Puy-en-Velay,770.0,913.0,184,1913.0,1143.0,1000.0,2.4844155844155846,2.095290251916758
2018,8420,Les Sources de la Loire,638.0,712.0,77,1235.0,597.0,523.0,1.9357366771159874,1.7345505617977528
2018,8421,Lyon,29689.0,32376.0,235,29501.0,-188.0,-2875.0,0.9936676883694298,0.9111996540647394
2018,8422,Montélimar,1121.0,1226.0,65,2102.0,981.0,876.0,1.8751115075825155,1.7145187601957586
2018,8423,Montluçon,717.0,867.0,114,1437.0,720.0,570.0,2.00418410041841,1.657439446366782
2018,8424,Moulins,532.0,692.0,101,1278.0,746.0,586.0,2.4022556390977443,1.846820809248555
2018,8425,Oyonnax,442.0,497.0,35,790.0,348.0,293.0,1.7873303167420815,1.5895372233400402
2018,8426,Roanne,1063.0,1199.0,76,2075.0,1012.0,876.0,1.9520225776105362,1.7306088407005837
2018,8427,Romans-sur-Isère,1010.0,1074.0,57,1809.0,799.0,735.0,1.7910891089108911,1.6843575418994414
2018,8428,Saint-Étienne,4947.0,5380.0,134,8804.0,3857.0,3424.0,1.7796644430968263,1.6364312267657992
2018,8429,Saint-Flour,207.0,245.0,88,513.0,306.0,268.0,2.4782608695652173,2.093877551020408
2018,8430,Tarare,462.0,490.0,42,911.0,449.0,421.0,1.9718614718614718,1.8591836734693878
2018,8431,Valence,3027.0,3368.0,157,5924.0,2897.0,2556.0,1.9570531879748927,1.7589073634204275
2018,8432,Vichy,972.0,1121.0,144,2042.0,1070.0,921.0,2.10082304526749,1.8215878679750224
2018,8433,Vienne-Annonay,2189.0,2356.0,146,3970.0,1781.0,1614.0,1.8136135221562357,1.6850594227504245
2018,8434,Villefranche-sur-Saône,1870.0,2048.0,92,3510.0,1640.0,1462.0,1.8770053475935828,1.7138671875
2018,8435,Voiron,2005.0,2132.0,130,3525.0,1520.0,1393.0,1.7581047381546135,1.653377110694184
2018,9301,Aix-en-Provence,6661.0,7389.0,61,12140.0,5479.0,4751.0,1.822549166791773,1.642982812288537
2018,9302,Briançon,504.0,595.0,36,1262.0,758.0,667.0,2.503968253968254,2.1210084033613446
2018,9303,Brignoles,1774.0,1968.0,41,3151.0,1377.0,1183.0,1.7762119503945886,1.6011178861788617
2018,9304,Cannes,8012.0,9006.0,50,14847.0,6835.0,5841.0,1.8530953569645532,1.6485676215856095
2018,9305,Carpentras,1202.0,1272.0,29,2170.0,968.0,898.0,1.805324459234609,1.7059748427672956
2018,9306,Cavaillon,1630.0,1810.0,54,3106.0,1476.0,1296.0,1.9055214723926381,1.7160220994475137
2018,9307,Digne-les-Bains,774.0,883.0,123,1613.0,839.0,730.0,2.0839793281653747,1.826727066817667
2018,9308,Draguignan,1549.0,1658.0,39,2818.0,1269.0,1160.0,1.8192382182052937,1.6996381182147164
2018,9309,Fréjus,1890.0,2085.0,5,3771.0,1881.0,1686.0,1.9952380952380953,1.8086330935251798
2018,9310,Gap,1176.0,1354.0,125,2540.0,1364.0,1186.0,2.1598639455782314,1.8759231905465288
2018,9311,Manosque,1094.0,1222.0,67,2122.0,1028.0,900.0,1.9396709323583181,1.7364975450081832
2018,9312,Marseille,18105.0,19825.0,32,8262.0,-9843.0,-11563.0,0.4563380281690141,0.4167465321563682
2018,9313,Martigues-Salon,3261.0,3576.0,26,5852.0,2591.0,2276.0,1.7945415516712664,1.6364653243847875
2018,9314,Menton,912.0,1078.0,18,2098.0,1186.0,1020.0,2.300438596491228,1.9461966604823748
2018,9315,Nice,10623.0,11667.0,116,18971.0,8348.0,7304.0,1.785842040854749,1.6260392560212564
2018,9316,Orange,693.0,769.0,16,1351.0,658.0,582.0,1.9494949494949494,1.7568270481144344
2018,9317,Sainte-Maxime,1194.0,1416.0,12,2559.0,1365.0,1143.0,2.14321608040201,1.8072033898305084
2018,9318,Toulon,7585.0,8267.0,33,13619.0,6034.0,5352.0,1.7955174686882005,1.6473932502721664
2018,9401,Ajaccio,1453.0,1636.0,81,,,,,
2018,9402,Bastia,1522.0,1692.0,112,,,,,
2018,9403,Calvi,385.0,440.0,36,,,,,
2018,9404,Corte,165.0,199.0,58,,,,,
2018,9405,Ghisonaccia,232.0,304.0,30,,,,,
2018,9406,Porto-Vecchio,635.0,720.0,12,,,,,
2018,9407,Propriano,218.0,242.0,31,,,,,
2019,0051,Alençon,874.0,977.0,184,1748.0,874.0,771.0,2.0,1.7891504605936541
2019,0052,Arles,1782.0,2080.0,20,3530.0,1748.0,1450.0,1.9809203142536476,1.6971153846153846
2019,0053,Avignon,4325.0,4765.0,36,7727.0,3402.0,2962.0,1.7865895953757225,1.6216159496327387
2019,0054,Beauvais,2350.0,2566.0,327,4057.0,1707.0,1491.0,1.7263829787234042,1.5810600155884644
2019,0055,Bollène-Pierrelatte,851.0,947.0,29,1562.0,711.0,615.0,1.835487661574618,1.6494192185850052
2019,0056,Cosne-Cours-sur-Loire,539.0,632.0,119,1116.0,577.0,484.0,2.070500927643785,1.7658227848101267
2019,0057,Dreux,1368.0,1466.0,115,2167.0,799.0,701.0,1.58406432748538,1.4781718963165076
2019,0058,La Vallée de la Bresle-Vimeu,468.0,513.0,93,914.0,446.0,401.0,1.952991452991453,1.7816764132553606
2019,0059,Mâcon,1674.0,1848.0,159,3133.0,1459.0,1285.0,1.8715651135005973,1.6953463203463204
2019,0060,Nevers,1071.0,1284.0,180,2130.0,1059.0,846.0,1.988795518207283,1.658878504672897
2019,0061,Nogent-le-Rotrou,496.0,546.0,82,955.0,459.0,409.0,1.9254032258064515,1.749084249084249
2019,0062,Redon,623.0,665.0,43,1261.0,638.0,596.0,2.024077046548957,1.8962406015037594
2019,0063,Ussel,504.0,649.0,186,1379.0,875.0,730.0,2.736111111111111,2.1248073959938365
2019,0064,Valréas,739.0,810.0,114,1507.0,768.0,697.0,2.0392422192151556,1.8604938271604938
2019,0101,Côte sous le vent,234.0,243.0,3,,,,,
2019,0102,Est Grande Terre,778.0,868.0,6,,,,,
2019,0103,Marie-Galante,94.0,99.0,3,,,,,
2019,0104,Région Pointoise,4070.0,4425.0,10,,,,,
2019,0105,Sud Basse-Terre,683.0,751.0,10,,,,,
2019,0201,Le Centre-Atlantique,507.0,536.0,4,,,,,
2019,0202,Le Centre agglomération,3417.0,3594.0,4,,,,,
2019,0203,Le Nord-Atlantique,97.0,112.0,6,,,,,
2019,0204,Le Nord-Caraibe,201.0,224.0,8,,,,,
2019,0205,Le Sud,532.0,584.0,5,,,,,
2019,0206,Le Sud-Caraibe,801.0,861.0,7,,,,,
2019,0301,Est-littoral,1574.0,1779.0,10,,,,,
2019,0302,Ouest-Guyanais,214.0,250.0,8,,,,,
2019,0303,Savanes,172.0,191.0,4,,,,,
2019,0401,L'Est,956.0,983.0,6,,,,,
2019,0402,L'Ouest,2477.0,2569.0,5,,,,,
2019,0403,Le Nord,2045.0,2056.0,3,,,,,
2019,0404,Le Sud,2786.0,2974.0,10,,,,,
