ze2020,libze2020,reg,population_2021_total,population_2022_total,active_15_64_2022_total,employed_15_64_2022_total,unemployed_15_64_2022_total,unemployment_rate_est_2022,jobs_lt_2022_total,jobs_lt_per_1000_pop_2022,side_stocks_et_2023_total,side_stocks_ul_2023_total,side_stocks_et_per_1000_pop_2023,bpe_facilities_2024_total,bpe_facilities_per_1000_pop_2024,flores_presential_unit_loc_2024_total,flores_productive_unit_loc_2024_total,filosofi_s_hh_tax_weighted_proxy_2021,filosofi_s_dir_tax_di_weighted_proxy_2021,has_population_2022,has_active_lr_2022,has_jobs_lt_2022,has_side_stocks_et_2023,has_side_stocks_ul_2023,has_bpe_2024,has_flores_2024,has_filosofi_2021,source_coverage_count,source_coverage_ratio,is_structural_anomaly,anomaly_reason,is_training_eligible_v0,filosofi_s_hh_tax_weighted_proxy_2020,filosofi_s_dir_tax_di_weighted_proxy_2020,active_15_64_2021_total,employed_15_64_2021_total,unemployed_15_64_2021_total,unemployment_rate_est_2021,jobs_lt_2021_total,jobs_lt_per_1000_pop_2021,bpe_facilities_2021_total,bpe_facilities_per_1000_pop_2021,side_stocks_et_2021_total,side_stocks_ul_2021_total,side_stocks_et_per_1000_pop_2021,bpe_facilities_2023_total,bpe_facilities_per_1000_pop_2023,bpe_evolution_commune_type_presence_2019_total,bpe_evolution_commune_type_presence_2024_total,bpe_evolution_commune_type_presence_delta_2019_2024,bpe_evolution_commune_type_presence_pct_change_2019_2024,side_stocks_et_2019_total,side_stocks_ul_2019_total,side_stocks_et_2020_total,side_stocks_ul_2020_total,flores_et_total_2019,flores_et_total_2020,flores_et_total_2021,side_creations_et_total_2019,side_creations_et_total_2020,side_creations_et_total_2021,side_creations_et_total_2022,side_creations_et_total_2023
4424,Thionville,44,366949.0,369014.0,177293.88712,159196.21488,18097.67224,0.102077,80307.22371000002,217.626496,16210.0,14377.0,43.927873,10224.0,27.706266,5356.0,1463.0,33.922761,-8.994299,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.582968,-11.398074,176091.669929,157464.326082,18627.343847,0.105782,80933.565817,220.558077,8810.0,24.008786,15304.0,13459.0,41.706068,10264.0,27.814663,3243,3345,102,0.031452,13793.0,12008.0,14151.0,12394.0,6640.0,6643.0,6768.0,2387,2738,3374,3361,3553
4425,Troyes,44,261959.0,261872.0,116159.23501,100619.24614,15539.98887,0.133782,100886.3286399999,385.250537,19059.0,16822.0,72.779831,9654.0,36.865339,5653.0,3776.0,44.117184,-14.243508,1,1,1,1,1,1,1,1,8,1.0,0,,1,63.936549,-13.920673,116166.095353,99542.220614,16623.874739,0.143104,99514.733146,379.886674,8248.0,31.485843,18418.0,16122.0,70.308712,9298.0,35.505896,3381,3571,190,0.056196,16680.0,14543.0,17193.0,15007.0,9140.0,9088.0,9329.0,2600,2868,3486,3359,3319
4426,Verdun,44,76609.0,76241.0,34611.85484,30644.3254,3967.52944,0.114629,27310.37301,358.211107,4694.0,4219.0,61.567923,3181.0,41.722957,1663.0,822.0,43.816001,-13.810399,1,1,1,1,1,1,1,1,8,1.0,0,,1,61.94584,-13.409399,34707.314692,30642.923908,4064.390784,0.117105,27462.330046,358.47394,2744.0,35.818246,4488.0,3975.0,58.583195,3150.0,41.316352,1469,1545,76,0.051736,4098.0,3641.0,4207.0,3723.0,2414.0,2396.0,2422.0,567,608,697,742,779
4427,Vitry-le-François Saint-Dizier,44,114475.0,113587.0,48302.37062,42328.45167,5973.91895,0.123678,40494.01325000003,356.502181,6691.0,5872.0,58.906389,4321.0,38.041325,2433.0,1107.0,39.305684,-12.350513,1,1,1,1,1,1,1,1,8,1.0,0,,1,57.373621,-11.93693,48778.022519,42180.843927,6597.178591,0.135249,40694.577543,355.488775,3706.0,32.373881,6368.0,5584.0,55.627866,4234.0,37.275392,1840,1953,113,0.061413,5896.0,5133.0,5983.0,5215.0,3368.0,3359.0,3389.0,783,932,1204,1182,1092
5201,Ancenis,52,100247.0,117801.0,56485.89473,52302.97717,4182.91756,0.074052,43161.61822,366.394328,8386.0,7648.0,71.187851,4103.0,34.829925,2110.0,1374.0,47.032294,-13.108099,1,1,1,1,1,1,1,1,8,1.0,0,,1,72.299051,-12.592295,47312.083519,43749.155629,3562.92789,0.075307,39044.49288,389.482906,3127.0,31.192953,7766.0,7019.0,77.468652,3606.0,30.610946,890,906,16,0.017978,6923.0,6237.0,7202.0,6508.0,2878.0,2901.0,2973.0,951,994,1321,1315,1218
5202,Angers,52,410441.0,412945.0,195735.76312,175728.7848,20006.97832,0.102214,180086.53929999986,436.102966,33857.0,29922.0,81.989127,14399.0,34.86905,8626.0,4634.0,52.19746,-15.513463,1,1,1,1,1,1,1,1,8,1.0,0,,1,71.722969,-15.119249,191720.149045,169904.398572,21815.750473,0.11379,175861.655427,428.47,12310.0,29.99213,31339.0,27356.0,76.354458,13981.0,33.856809,2435,2512,77,0.031622,27467.0,23821.0,28734.0,25039.0,12085.0,12209.0,12705.0,4644,4702,5973,6025,5915
5203,Challans,52,156616.0,159078.0,65146.37182,58467.9416,6678.43022,0.102514,55199.07523,346.993772,15247.0,13647.0,95.846063,7303.0,45.908297,4607.0,1853.0,51.331636,-14.462427,1,1,1,1,1,1,1,1,8,1.0,0,,1,54.330708,-13.976775,64181.82667,57434.516771,6747.309899,0.105128,54323.370272,346.857092,6281.0,40.104459,14303.0,12781.0,91.32528,7187.0,45.179095,1642,1754,112,0.06821,12815.0,11330.0,13187.0,11743.0,6033.0,6023.0,6277.0,1766,1762,2188,2215,2185
5204,Château-Gontier-sur-Mayenne,52,42806.0,42658.0,19665.85688,18343.06606,1322.79082,0.067263,17521.74739,410.749388,3019.0,2658.0,70.772188,1561.0,36.593371,882.0,647.0,45.578601,-13.51037,1,1,1,1,1,1,1,1,8,1.0,0,,1,61.599969,-13.025346,19709.031532,18227.596819,1481.434713,0.075165,17478.128456,408.310248,1312.0,30.649909,2806.0,2465.0,65.551558,1555.0,36.452717,543,567,24,0.044199,2505.0,2201.0,2586.0,2277.0,1363.0,1373.0,1443.0,310,366,431,411,479
5205,Châteaubriant,52,56728.0,57028.0,26430.11393,24023.62229,2406.49164,0.091051,20396.257090000003,357.653382,3859.0,3442.0,67.668514,2118.0,37.139651,1122.0,734.0,42.395869,-13.042808,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.951422,-12.467299,26016.495718,23476.409156,2540.086563,0.097634,20169.361377,355.545081,1794.0,31.624595,3595.0,3196.0,63.372585,2111.0,37.016904,751,764,13,0.01731,3316.0,2946.0,3378.0,3032.0,1771.0,1786.0,1812.0,473,477,643,675,645
5206,Cholet,52,189814.0,190354.0,91413.949,84277.53295,7136.41605,0.078067,87168.60949999999,457.928961,14060.0,12458.0,73.862383,6340.0,33.306366,3817.0,2555.0,47.665896,-13.733854,1,1,1,1,1,1,1,1,8,1.0,0,,1,71.902939,-13.413948,90795.858972,83359.602871,7436.256102,0.081901,86334.138718,454.835464,5454.0,28.733392,13310.0,11680.0,70.121277,6288.0,33.033191,1150,1159,9,0.007826,12009.0,10480.0,12330.0,10843.0,5998.0,6007.0,6203.0,1630,1624,2146,2054,2170
5207,Fontenay-le-Comte,52,123893.0,125313.0,52774.13198,47476.01461,5298.11737,0.100392,42217.126350000006,336.89343,8954.0,8008.0,71.453081,4738.0,37.809325,2695.0,1454.0,46.648596,-13.504207,1,1,1,1,1,1,1,1,8,1.0,0,,1,54.380505,-13.159066,51793.353369,46312.844679,5480.50869,0.105815,41432.784399,334.423934,3951.0,31.890422,8489.0,7550.0,68.518803,4684.0,37.378404,1818,1914,96,0.052805,7721.0,6830.0,7838.0,7008.0,3867.0,3879.0,4019.0,1105,1114,1351,1355,1355
5208,La Ferté-Bernard,52,68758.0,68589.0,30613.51197,27598.30169,3015.21028,0.098493,24973.792230000006,364.107834,3880.0,3500.0,56.568838,2507.0,36.55105,1306.0,770.0,44.72062,-12.795758,1,1,1,1,1,1,1,1,8,1.0,0,,1,57.727724,-12.553796,30335.376587,27377.504952,2957.871635,0.097506,25051.294873,364.340075,2150.0,31.269089,3701.0,3302.0,53.826464,2490.0,36.303197,1207,1247,40,0.03314,3466.0,3088.0,3507.0,3111.0,2031.0,1992.0,2027.0,445,441,541,629,628
5209,La Flèche,52,59247.0,59360.0,26563.73759,23780.62767,2783.10992,0.104771,20435.69009,344.267016,3748.0,3340.0,63.140162,2232.0,37.601078,1082.0,770.0,41.866712,-12.835565,1,1,1,1,1,1,1,1,8,1.0,0,,1,61.324372,-12.246441,26145.293987,23320.631071,2824.662916,0.108037,20056.969349,338.531391,1861.0,31.410873,3483.0,3112.0,58.787787,2200.0,37.061995,694,709,15,0.021614,3207.0,2847.0,3279.0,2909.0,1739.0,1710.0,1755.0,400,443,557,609,620
5210,La Roche-sur-Yon,52,178357.0,179602.0,86262.39271,79155.0106,7107.38211,0.082393,81880.50489999996,455.899739,14168.0,12437.0,78.885536,6165.0,34.325898,3887.0,2170.0,51.166805,-14.223859,1,1,1,1,1,1,1,1,8,1.0,0,,1,72.634194,-13.878714,85241.527565,77749.122984,7492.404581,0.087896,80058.761758,448.868067,5231.0,29.328818,13095.0,11357.0,73.420163,6052.0,33.696729,1404,1476,72,0.051282,11613.0,10074.0,12140.0,10502.0,5512.0,5577.0,5752.0,1847,1902,2282,2424,2252
5211,Laval,52,161700.0,161795.0,75052.00609,69208.904,5843.10209,0.077854,72226.60007999993,446.40811,12531.0,11141.0,77.449859,5755.0,35.569702,3479.0,2550.0,51.474979,-15.018676,1,1,1,1,1,1,1,1,8,1.0,0,,1,68.374932,-14.591009,74618.051643,68612.317757,6005.733886,0.080486,71813.537055,444.115875,4798.0,29.672233,11634.0,10223.0,71.948052,5625.0,34.766217,1717,1826,109,0.063483,10294.0,9006.0,10875.0,9553.0,5493.0,5562.0,5674.0,1488,1915,2057,2395,2083
5212,Le Mans,52,373909.0,376709.0,170523.19578,151515.51283,19007.68295,0.111467,151593.18287,402.41455,24606.0,21448.0,65.318323,12126.0,32.189303,7240.0,3426.0,51.867072,-14.828058,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.997316,-14.725758,168008.42941,148246.117567,19762.311843,0.117627,149862.430006,400.799205,10266.0,27.455878,22997.0,19731.0,61.50427,11882.0,31.541588,3326,3421,95,0.028563,20682.0,17658.0,21375.0,18329.0,10077.0,10027.0,10265.0,3202,3464,4271,4409,4399
5213,Les Herbiers-Montaigu,52,146245.0,147347.0,73644.92625,69093.91725,4551.009,0.061797,71967.19812999998,488.41984,10565.0,9417.0,71.701494,4744.0,32.196109,2885.0,2032.0,48.452793,-13.386701,1,1,1,1,1,1,1,1,8,1.0,0,,1,75.084145,-13.110523,73185.647248,68401.659053,4783.988195,0.065368,70539.348311,482.33682,4062.0,27.775309,9805.0,8679.0,67.045027,4705.0,31.931427,1365,1444,79,0.057875,8705.0,7688.0,9057.0,7997.0,4504.0,4521.0,4652.0,1187,1278,1522,1610,1600
5214,Les Sables-d'Olonne,52,90028.0,91383.0,36195.32477,32881.71095,3313.61382,0.091548,30848.264699999992,337.571153,9615.0,8595.0,105.216506,4152.0,45.435147,2501.0,1059.0,56.07997,-16.277373,1,1,1,1,1,1,1,1,8,1.0,0,,1,53.250541,-15.853529,35270.274935,31501.066899,3769.208037,0.106866,30086.911382,334.195044,3443.0,38.243658,8795.0,7655.0,97.691829,4028.0,44.07822,632,676,44,0.06962,7686.0,6737.0,7991.0,7050.0,3179.0,3222.0,3408.0,1199,1095,1368,1458,1417
5215,Mayenne,52,82335.0,81865.0,35663.71998,33152.49195,2511.22803,0.070414,32909.87930999999,402.001824,4776.0,4271.0,58.33995,3031.0,37.024369,1525.0,1180.0,45.194807,-13.123951,1,1,1,1,1,1,1,1,8,1.0,0,,1,60.136394,-12.603225,36161.7542,33382.662672,2779.091528,0.076852,33126.163601,402.333924,2551.0,30.983178,4697.0,4208.0,57.047428,2976.0,36.352532,1332,1372,40,0.03003,4272.0,3793.0,4383.0,3911.0,2502.0,2517.0,2570.0,600,615,732,657,728
5216,Nantes,52,978452.0,989828.0,500562.3982,455837.91624,44724.48196,0.089348,481620.6996199999,486.570091,94893.0,83208.0,95.868171,33197.0,33.53815,19593.0,12711.0,58.329317,-16.832668,1,1,1,1,1,1,1,1,8,1.0,0,,1,79.366093,-16.701771,489558.661934,441942.343923,47616.31801,0.097264,470401.43339,480.760869,28576.0,29.205316,89217.0,76787.0,91.181785,32714.0,33.050186,4420,4543,123,0.027828,78246.0,66917.0,81671.0,70421.0,29728.0,30249.0,31490.0,13992,14107,17292,16639,15978
5217,Pornic,52,82360.0,83963.0,36228.18573,33057.16157,3171.02416,0.087529,24490.767320000003,291.685234,7299.0,6657.0,86.931148,3261.0,38.838536,1831.0,813.0,55.34492,-15.001506,1,1,1,1,1,1,1,1,8,1.0,0,,1,63.428344,-14.726328,35244.673297,31934.173211,3310.500086,0.093929,23601.743423,286.568036,2857.0,34.689169,6837.0,6113.0,83.013599,3335.0,39.719877,730,733,3,0.00411,5860.0,5288.0,6206.0,5575.0,2394.0,2420.0,2559.0,920,1030,1142,1143,1091
5218,Sablé-sur-Sarthe,52,56410.0,56376.0,26663.24882,24307.43392,2355.8149,0.088354,25310.0419,448.950651,3106.0,2727.0,55.094366,1928.0,34.19895,982.0,679.0,43.008904,-12.486832,1,1,1,1,1,1,1,1,8,1.0,0,,1,63.144505,-11.822739,26362.692829,23902.659416,2460.033413,0.093315,24831.622568,440.198946,1676.0,29.711044,2983.0,2626.0,52.880695,1892.0,33.56038,837,861,24,0.028674,2741.0,2404.0,2825.0,2458.0,1620.0,1603.0,1638.0,382,376,441,502,559
5219,Saint-Nazaire,52,258126.0,261617.0,115879.82562,104653.44018,11226.38544,0.09688,105444.2597,403.048195,22595.0,19863.0,86.366712,9801.0,37.463162,5949.0,2624.0,54.35427,-15.137933,1,1,1,1,1,1,1,1,8,1.0,0,,1,65.683517,-15.261242,113940.460999,101914.15857,12026.302429,0.105549,103315.179151,400.250959,8305.0,32.174209,21117.0,18424.0,81.808884,9722.0,37.161194,1760,1847,87,0.049432,18734.0,16077.0,19511.0,16920.0,7967.0,8024.0,8368.0,2605,2827,3600,3550,3404
5220,Saumur,52,98301.0,98152.0,43396.93256,38785.12563,4611.80693,0.10627,37924.87655000001,386.389239,7317.0,6578.0,74.54764,3713.0,37.829081,2118.0,1232.0,43.653077,-13.359598,1,1,1,1,1,1,1,1,8,1.0,0,,1,62.307681,-13.058128,43541.865085,38533.217443,5008.647642,0.115031,37494.822368,381.428697,3241.0,32.970163,7089.0,6319.0,72.115238,3666.0,37.350232,1020,1046,26,0.02549,6398.0,5680.0,6655.0,5935.0,3189.0,3186.0,3259.0,841,877,1046,1060,1019
5221,Segré-en-Anjou Bleu,52,56164.0,56240.0,25960.18144,23585.29937,2374.88207,0.091482,19639.86604,349.215257,3469.0,3134.0,61.682077,2014.0,35.810811,1032.0,718.0,42.426392,-12.398841,1,1,1,1,1,1,1,1,8,1.0,0,,1,68.892839,-11.795879,25847.265269,23495.349718,2351.91555,0.090993,19435.124306,346.042381,1688.0,30.054839,3333.0,2975.0,59.344064,1982.0,35.241821,580,631,51,0.087931,2973.0,2643.0,3126.0,2800.0,1539.0,1591.0,1649.0,432,492,520,556,538
5301,Auray,53,95546.0,96628.0,41077.98594,37047.25951,4030.72643,0.098124,31401.339540000004,324.971432,11074.0,9991.0,114.604462,5208.0,53.897421,2914.0,1190.0,52.686748,-15.069616,1,1,1,1,1,1,1,1,8,1.0,0,,1,60.958303,-14.80472,40665.00841,36415.086473,4249.921937,0.104511,30768.91978,322.032527,4381.0,45.85226,10293.0,9219.0,107.728215,5112.0,52.90392,1178,1241,63,0.05348,9140.0,8158.0,9475.0,8491.0,3759.0,3773.0,3971.0,1144,1145,1474,1506,1452
5302,Brest,53,408461.0,411295.0,188488.30479,170897.88652,17590.41827,0.093324,172281.2863800001,418.875227,29022.0,25484.0,70.562492,13935.0,33.880791,7944.0,3701.0,53.494551,-15.426893,1,1,1,1,1,1,1,1,8,1.0,0,,1,69.680771,-15.135212,186085.930429,166862.533355,19223.397074,0.103304,168524.953261,412.585175,12072.0,29.554841,26969.0,23356.0,66.025887,13607.0,33.08331,2802,2899,97,0.034618,24251.0,20926.0,24863.0,21563.0,10971.0,10894.0,11301.0,3542,3672,4652,4548,4575
5303,Carhaix-Plouguer,53,78911.0,79555.0,32113.54925,28426.40297,3687.14628,0.114816,28572.91568,359.159269,5807.0,5314.0,72.993526,3328.0,41.832694,1529.0,1238.0,41.561444,-12.134557,1,1,1,1,1,1,1,1,8,1.0,0,,1,55.218273,-11.938253,32284.272027,28508.353107,3775.91892,0.116958,28325.130622,358.950344,2925.0,37.067076,5637.0,5163.0,71.434908,3316.0,41.681855,1536,1574,38,0.02474,5235.0,4751.0,5301.0,4839.0,2700.0,2653.0,2707.0,712,656,789,845,888
5304,Dinan,53,100907.0,102478.0,44709.15573,40451.46101,4257.69472,0.095231,33454.10730000001,326.451602,8503.0,7696.0,82.973907,3913.0,38.183805,2222.0,1165.0,50.4686,-14.629546,1,1,1,1,1,1,1,1,8,1.0,0,,1,61.462668,-14.359194,43746.497306,39622.219223,4124.278083,0.094277,32958.940147,326.626896,3333.0,33.030414,7723.0,6963.0,76.53582,3864.0,37.705654,1396,1468,72,0.051576,6887.0,6172.0,7157.0,6441.0,3102.0,3097.0,3200.0,885,901,1205,1302,1319
5305,Fougères,53,83902.0,84053.0,38719.76418,35641.0293,3078.73488,0.079513,33135.08874000001,394.21661,5482.0,4863.0,65.220754,2771.0,32.967294,1618.0,1006.0,45.154201,-13.027423,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.41077,-12.70721,38272.516022,34952.026694,3320.489328,0.086759,32322.475073,385.240818,2384.0,28.414102,5199.0,4620.0,61.96515,2708.0,32.217767,911,957,46,0.050494,4655.0,4171.0,4837.0,4305.0,2411.0,2452.0,2512.0,562,636,855,844,840
5306,Guingamp,53,59032.0,59275.0,25600.44516,22939.93263,2660.51253,0.103924,21155.551999999992,356.905137,3902.0,3517.0,65.828764,2287.0,38.582876,1200.0,679.0,44.894726,-13.133139,1,1,1,1,1,1,1,1,8,1.0,0,,1,60.031641,-12.776194,25136.456878,22308.062939,2828.39394,0.112522,20863.979224,353.435073,1970.0,33.371731,3794.0,3397.0,64.270226,2263.0,38.177984,964,968,4,0.004149,3554.0,3158.0,3551.0,3187.0,1837.0,1815.0,1853.0,408,393,556,644,632
5307,Lamballe-Armor,53,71727.0,72406.0,31774.56987,29377.31171,2397.25816,0.075446,28767.37553,397.306515,5585.0,5131.0,77.134492,2773.0,38.297931,1511.0,1116.0,51.624621,-14.762403,1,1,1,1,1,1,1,1,8,1.0,0,,1,62.156229,-14.502533,31462.647011,28974.960609,2487.686402,0.079068,28356.934634,395.345332,2320.0,32.344863,5370.0,4889.0,74.867205,2720.0,37.565948,937,984,47,0.05016,4846.0,4363.0,4975.0,4527.0,2395.0,2414.0,2486.0,604,595,824,755,808
5308,Lannion,53,118093.0,118755.0,46806.12061,41670.5658,5135.55481,0.10972,40393.75531,340.143618,9845.0,8949.0,82.901773,4992.0,42.036125,2854.0,1473.0,52.582447,-15.385677,1,1,1,1,1,1,1,1,8,1.0,0,,1,53.434567,-15.169776,46313.307331,40904.26316,5409.044171,0.116792,39743.949241,336.547884,4217.0,35.709144,9419.0,8504.0,79.759173,4984.0,41.968759,1603,1636,33,0.020586,8652.0,7800.0,8923.0,8049.0,4023.0,4041.0,4195.0,1057,1059,1213,1371,1348
5309,Lorient,53,229742.0,231454.0,100322.41455,90137.82551,10184.58904,0.101519,91273.34552,394.34767,19395.0,17121.0,83.796348,9085.0,39.25186,5222.0,2171.0,51.875874,-14.79123,1,1,1,1,1,1,1,1,8,1.0,0,,1,63.852834,-14.422605,99035.005123,87764.479801,11270.525322,0.113803,89287.789737,388.643738,7604.0,33.097997,18050.0,15812.0,78.566392,8835.0,38.171732,1490,1537,47,0.031544,16300.0,14121.0,16781.0,14656.0,6923.0,6915.0,7136.0,2342,2286,2871,2912,2896
5310,Morlaix,53,128002.0,128911.0,56656.83647,50744.62688,5912.20959,0.104351,50434.58370999997,391.235687,9948.0,8969.0,77.16952,4991.0,38.716634,2694.0,1802.0,47.944268,-14.211527,1,1,1,1,1,1,1,1,8,1.0,0,,1,62.391566,-13.745872,56201.162693,50093.597053,6107.56564,0.108673,49669.212095,388.034656,4427.0,34.585397,9406.0,8383.0,73.483227,5004.0,38.817479,1652,1698,46,0.027845,8422.0,7543.0,8692.0,7766.0,4389.0,4354.0,4497.0,1043,1041,1345,1294,1332
5311,Ploërmel,53,77263.0,77964.0,35200.56947,32017.28321,3183.28626,0.090433,30768.33208,394.647941,5720.0,5201.0,73.367195,3030.0,38.864091,1475.0,971.0,46.880052,-13.618871,1,1,1,1,1,1,1,1,8,1.0,0,,1,65.116239,-13.097307,34568.866784,31498.587958,3070.278826,0.088816,30166.33602,390.437027,2600.0,33.651295,5305.0,4771.0,68.661584,2984.0,38.274075,1134,1215,81,0.071429,4768.0,4259.0,4926.0,4433.0,2217.0,2240.0,2326.0,630,648,743,858,858
5312,Pontivy-Loudéac,53,119890.0,120892.0,54128.16506,49310.20638,4817.95868,0.08901,51574.72651000001,426.618192,8167.0,7235.0,67.556166,4494.0,37.173676,2406.0,1705.0,47.386877,-13.609398,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.472175,-13.154939,53495.245965,48414.353589,5080.892375,0.094978,50782.066912,423.572165,3755.0,31.320377,7835.0,6904.0,65.351572,4385.0,36.272044,1581,1649,68,0.043011,7131.0,6279.0,7379.0,6509.0,3839.0,3862.0,3959.0,808,965,1061,1114,1210
5313,Quimper,53,293765.0,295673.0,128180.95959,114923.65592,13257.30367,0.103426,116928.22241999998,395.46466,26074.0,23205.0,88.185259,12568.0,42.506418,7160.0,3300.0,52.379044,-14.89322,1,1,1,1,1,1,1,1,8,1.0,0,,1,60.350358,-14.652571,127282.926982,112988.735457,14294.191525,0.112303,115028.441616,391.566189,10793.0,36.740252,24213.0,21342.0,82.423025,12321.0,41.671035,2779,2868,89,0.032026,22107.0,19338.0,22548.0,19798.0,9975.0,9902.0,10175.0,2798,2760,3520,3519,3501
5314,Quimperlé,53,59790.0,60163.0,26164.42355,23527.69676,2636.72679,0.100775,19083.582390000003,317.197985,4534.0,4159.0,75.361933,2267.0,37.680967,1103.0,596.0,50.317102,-13.676392,1,1,1,1,1,1,1,1,8,1.0,0,,1,61.746023,-13.267027,25905.589295,23262.415525,2643.173769,0.102031,18907.44059,316.230818,1978.0,33.082455,4167.0,3789.0,69.693929,2252.0,37.431644,660,686,26,0.039394,3816.0,3487.0,3885.0,3552.0,1618.0,1606.0,1649.0,518,467,605,658,685
5315,Rennes,53,728132.0,737298.0,366317.38087,333766.45122,32550.92965,0.08886,352224.22762,477.723021,65983.0,57485.0,89.492987,23991.0,32.539082,15316.0,9155.0,56.976267,-16.837054,1,1,1,1,1,1,1,1,8,1.0,0,,1,78.1807,-16.674203,358005.254391,323894.801647,34110.452744,0.095279,343789.378239,472.152547,20329.0,27.919388,60995.0,52514.0,83.769152,23088.0,31.31434,4724,4951,227,0.048052,53763.0,45909.0,55904.0,48143.0,22081.0,22250.0,23370.0,8813,8989,11162,11429,11067
5316,Saint-Brieuc,53,189245.0,190238.0,84715.06658,76175.56572,8539.50086,0.100803,78327.92952000003,411.736506,15317.0,13668.0,80.514934,7012.0,36.859092,4337.0,2185.0,51.384203,-14.754695,1,1,1,1,1,1,1,1,8,1.0,0,,1,64.646238,-14.445515,83653.83547,74840.309826,8813.525644,0.105357,77048.390891,407.135675,5814.0,30.72208,14215.0,12519.0,75.11427,6874.0,36.133685,1663,1727,64,0.038485,12820.0,11268.0,13266.0,11614.0,6054.0,6032.0,6255.0,1756,1705,2302,2443,2451
5317,Saint-Malo,53,153995.0,155127.0,66414.05408,60428.65679,5985.39729,0.090122,60074.22106,387.258318,16123.0,14364.0,103.934196,6670.0,42.997028,4185.0,2008.0,52.653729,-16.403937,1,1,1,1,1,1,1,1,8,1.0,0,,1,59.823574,-16.180483,65303.52412,59037.110819,6266.413302,0.095958,58999.304027,383.124803,5667.0,36.799896,14824.0,13162.0,96.262866,6528.0,42.081649,1470,1553,83,0.056463,13166.0,11530.0,13662.0,12115.0,5548.0,5612.0,5923.0,1755,1831,2223,2333,2231
5318,Vannes,53,231635.0,234819.0,101366.95196,91854.40707,9512.54489,0.093843,94404.60799,402.031386,23372.0,20782.0,99.53198,10448.0,44.493844,6084.0,2953.0,55.939099,-16.17502,1,1,1,1,1,1,1,1,8,1.0,0,,1,62.307701,-16.081324,99943.13181,89527.307042,10415.824767,0.104218,92230.752145,398.172781,8644.0,37.317331,21551.0,19025.0,93.038617,10095.0,42.990559,2197,2261,64,0.029131,19390.0,16989.0,20024.0,17561.0,8179.0,8201.0,8632.0,2773,2653,3226,3377,3185
5319,Vitré,53,96587.0,96851.0,47988.98607,45054.34231,2934.64376,0.061152,41515.58301999999,428.654149,6963.0,6258.0,71.89394,3069.0,31.68785,1748.0,1370.0,50.108913,-14.200251,1,1,1,1,1,1,1,1,8,1.0,0,,1,74.385862,-14.030107,47478.358638,44217.632126,3260.726512,0.068678,41219.119404,426.75639,2637.0,27.301811,6610.0,5911.0,68.435711,3023.0,31.212894,1083,1137,54,0.049861,5869.0,5246.0,6195.0,5548.0,2798.0,2825.0,2943.0,810,878,987,990,1044
7501,Agen,75,139454.0,139425.0,63617.27787,57042.97776,6574.30011,0.103341,60217.20227000001,431.896735,12648.0,11233.0,90.715438,6162.0,44.195804,3596.0,1920.0,48.531625,-14.85016,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.466983,-14.445099,63142.289444,56076.989721,7065.299723,0.111895,59332.116439,425.460126,5157.0,36.979936,12011.0,10588.0,86.128759,5990.0,42.962166,1799,1852,53,0.029461,10812.0,9509.0,11131.0,9840.0,5198.0,5226.0,5392.0,1614,1648,2074,2081,2072
7502,Angoulême,75,241095.0,242804.0,108845.19206,96033.99779,12811.19427,0.117701,96024.01183000008,395.47953,19204.0,17184.0,79.092601,9083.0,37.408774,5280.0,2826.0,48.512822,-14.35281,1,1,1,1,1,1,1,1,8,1.0,0,,1,64.705256,-13.891924,107543.569264,94263.215762,13280.353502,0.123488,94900.55786,393.623086,7753.0,32.157448,18050.0,16043.0,74.866754,8794.0,36.218514,3185,3341,156,0.04898,16263.0,14369.0,16668.0,14781.0,7696.0,7741.0,7934.0,2510,2739,3162,3155,3240
7503,Bayonne,75,362916.0,367422.0,169877.60607,153261.65511,16615.95096,0.097811,151186.86638000005,411.480168,50621.0,45189.0,137.773459,21900.0,59.604487,11619.0,5235.0,54.269792,-16.829876,1,1,1,1,1,1,1,1,8,1.0,0,,1,64.828668,-16.637622,166653.613333,149229.44761,17424.165723,0.104553,147510.960123,406.460338,17866.0,49.229023,46715.0,41315.0,128.721247,20854.0,56.757625,3096,3265,169,0.054587,40613.0,35499.0,42572.0,37502.0,15197.0,15320.0,15998.0,6127,6628,7976,7837,7701
7504,Bergerac,75,118240.0,118904.0,48093.58027,42041.8447,6051.73557,0.125833,41570.19558999997,349.611414,11114.0,10182.0,93.470363,5634.0,47.382763,2860.0,1581.0,42.880696,-13.162947,1,1,1,1,1,1,1,1,8,1.0,0,,1,51.952179,-12.848375,47779.892195,41652.855641,6127.036553,0.128235,41402.923121,350.16004,4815.0,40.72226,10737.0,9782.0,90.806834,5522.0,46.440826,2017,2119,102,0.05057,9657.0,8784.0,9976.0,9129.0,4275.0,4267.0,4403.0,1488,1467,1726,1726,1808
