target_year,ZE2020,node_idx,libze2020,side_enterprise_creations_official,side_establishment_creations_official,communes_count,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,is_covid_year,is_post_covid_rebound,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,urssaf_employer_establishments_t_minus_1,urssaf_salaried_employees_t_minus_1,urssaf_payroll_t_minus_1,urssaf_employer_growth_1y_t_minus_1,urssaf_wage_per_employee_t_minus_1,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe
2015,5319,169,Vitré,496.0,590.0,56,541.0,574.0,545.0,0.09057301293900188,0.027874564459930307,0,0,,,,,,,,,,,,,,,,,,,,,,,4984.0,515.0,633.0,1264.0,77.0,328.0,573.0,643.0,578.0,373.0,,2125.0,27438.0,692746275.0,0.003305004721435356,25247.69571397332,0,1,1,1
2016,5319,169,Vitré,492.0,553.0,56,590.0,541.0,574.0,-0.06271186440677967,0.022181146025878062,0,0,,,,,,,,,,,,,,,,,,,,,,,5162.0,544.0,626.0,1289.0,82.0,368.0,561.0,687.0,629.0,376.0,0.03571428571428581,2133.0,27930.0,720174116.0,0.0037647058823528923,25784.96655925528,0,1,1,1
2017,5319,169,Vitré,519.0,580.0,56,553.0,590.0,541.0,0.0488245931283906,-0.016949152542372836,0,0,,,,,,,,,,,,,,,,,,,,,,,5322.0,544.0,621.0,1337.0,91.0,398.0,582.0,709.0,657.0,383.0,0.03099573808601308,2130.0,28314.0,743238178.0,-0.0014064697609000865,26249.847354665537,0,1,1,1
2018,5319,169,Vitré,602.0,660.0,56,580.0,553.0,590.0,0.13793103448275867,0.1934900542495479,0,0,2706.0,242.0,26.0,104.0,0.0,21.0,3.0,121.0,330.0,517.0,91.0,150.0,26.0,123.0,36.0,311.0,359.0,246.0,33691.0,0.10861631293192593,0.1910569105691057,,5398.0,560.0,614.0,1329.0,96.0,444.0,575.0,697.0,668.0,415.0,0.014280345734686284,2125.0,29004.0,775186754.0,-0.0023474178403756207,26726.89125637843,1,1,1,1
2019,5319,169,Vitré,739.0,810.0,56,660.0,580.0,553.0,0.2272727272727273,0.39655172413793105,0,0,2693.0,264.0,26.0,103.0,0.0,22.0,3.0,121.0,325.0,507.0,88.0,156.0,26.0,132.0,37.0,307.0,344.0,232.0,32160.0,0.10710429275111764,0.188265874489417,-0.004804138950480374,5634.0,569.0,610.0,1388.0,96.0,474.0,562.0,754.0,743.0,438.0,0.043719896257873314,2115.0,29547.0,803182035.0,-0.004705882352941226,27183.200832571834,1,1,1,1
2020,5319,169,Vitré,822.0,878.0,56,810.0,660.0,580.0,0.08395061728395059,0.3303030303030303,1,0,2798.0,282.0,30.0,109.0,0.0,21.0,3.0,131.0,342.0,512.0,98.0,166.0,26.0,131.0,36.0,325.0,349.0,237.0,34175.0,0.10587977422860503,0.182987848463188,0.038989974006683914,5869.0,583.0,622.0,1421.0,117.0,534.0,583.0,823.0,735.0,451.0,0.041711040113596054,2146.0,30124.0,836631641.0,0.014657210401891163,27772.926603372725,1,1,1,1
2021,5319,169,Vitré,887.0,987.0,56,878.0,810.0,660.0,0.12414578587699321,0.21851851851851856,0,1,2825.0,309.0,23.0,107.0,0.0,20.0,3.0,129.0,344.0,514.0,107.0,165.0,33.0,134.0,41.0,322.0,344.0,230.0,34584.0,0.10542545226720966,0.18194690265486727,0.009649749821300846,6195.0,625.0,634.0,1472.0,139.0,571.0,593.0,903.0,792.0,466.0,0.055546089623445205,2131.0,29778.0,810336646.0,-0.006989748369058746,27212.594734367653,1,1,1,1
2022,5319,169,Vitré,891.0,990.0,56,987.0,878.0,810.0,0.003039513677811634,0.1275626423690206,0,0,2943.0,328.0,27.0,105.0,0.0,21.0,2.0,130.0,357.0,542.0,106.0,172.0,38.0,148.0,47.0,345.0,345.0,230.0,35822.0,0.10566870898181083,0.18416581719334013,0.04176991150442477,6610.0,669.0,685.0,1506.0,164.0,615.0,616.0,988.0,819.0,548.0,0.0669895076674738,2211.0,30873.0,877224001.0,0.0375410605349602,28413.953972726977,1,1,1,1
2023,5319,169,Vitré,930.0,1044.0,56,990.0,987.0,878.0,0.05454545454545445,0.05775075987841949,0,0,3042.0,382.0,27.0,109.0,0.0,21.0,2.0,130.0,366.0,550.0,113.0,178.0,38.0,148.0,48.0,351.0,346.0,233.0,36145.0,0.10586459736816284,0.18080210387902695,0.033639143730886945,6956.0,685.0,707.0,1540.0,180.0,651.0,606.0,1063.0,906.0,618.0,0.052344931921331384,2262.0,31569.0,936167549.0,0.023066485753052923,29654.64693211695,1,1,1,1
2024,5319,169,Vitré,1057.0,1196.0,56,1044.0,990.0,987.0,0.14559386973180066,0.2080808080808081,0,0,3097.0,417.0,31.0,113.0,0.0,20.0,2.0,135.0,364.0,543.0,110.0,187.0,34.0,145.0,51.0,362.0,346.0,237.0,36556.0,0.10554997706801995,0.17533096545043592,0.01808021038790275,6963.0,701.0,712.0,1564.0,199.0,684.0,404.0,1166.0,892.0,641.0,0.0010063254744105965,2282.0,31812.0,993364809.0,0.008841732979663952,31226.103640135796,1,1,1,1
2012,7501,170,Agen,1009.0,1214.0,99,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4124.0,35068.0,808004363.0,0.004383828543594648,23041.073428766966,0,0,1,1
2013,7501,170,Agen,1086.0,1229.0,99,1214.0,,,0.012355848434925765,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097.0,34874.0,821149915.0,-0.0065470417070805365,23546.192435625395,0,0,1,1
2014,7501,170,Agen,1001.0,1177.0,99,1229.0,1214.0,,-0.0423108218063466,-0.030477759472817167,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4079.0,34861.0,831959868.0,-0.004393458628264568,23865.060325291874,0,0,1,1
2015,7501,170,Agen,951.0,1082.0,99,1177.0,1229.0,1214.0,-0.08071367884451996,-0.11960943856794137,0,0,,,,,,,,,,,,,,,,,,,,,,,9665.0,793.0,1271.0,2851.0,145.0,417.0,740.0,1256.0,1365.0,827.0,,4103.0,35148.0,844235884.0,0.005883795047805895,24019.457266416295,0,1,1,1
2016,7501,170,Agen,1037.0,1172.0,99,1082.0,1177.0,1229.0,0.08317929759704246,-0.004248088360237934,0,0,,,,,,,,,,,,,,,,,,,,,,,9725.0,800.0,1220.0,2802.0,143.0,444.0,736.0,1322.0,1437.0,821.0,0.006207966890843242,4092.0,34867.0,850008210.0,-0.002680965147453085,24378.58748960335,0,1,1,1
2017,7501,170,Agen,1112.0,1289.0,99,1172.0,1082.0,1177.0,0.09982935153583616,0.19131238447319787,0,0,,,,,,,,,,,,,,,,,,,,,,,9807.0,783.0,1230.0,2822.0,142.0,424.0,733.0,1340.0,1474.0,859.0,0.008431876606683764,3969.0,34897.0,859941302.0,-0.030058651026392935,24642.270166489958,0,1,1,1
2018,7501,170,Agen,1237.0,1402.0,99,1289.0,1172.0,1082.0,0.08766485647788991,0.19624573378839583,0,0,5096.0,357.0,51.0,130.0,0.0,21.0,7.0,175.0,460.0,1134.0,149.0,354.0,57.0,197.0,114.0,617.0,759.0,514.0,52512.0,0.11933968279981959,0.22252747252747251,,9975.0,807.0,1229.0,2840.0,143.0,476.0,729.0,1410.0,1476.0,865.0,0.017130620985010614,3962.0,35102.0,880561631.0,-0.0017636684303351524,25085.79656429833,1,1,1,1
2019,7501,170,Agen,1464.0,1614.0,99,1402.0,1289.0,1172.0,0.15121255349500706,0.25213343677269195,0,0,5056.0,353.0,53.0,131.0,0.0,22.0,8.0,168.0,466.0,1119.0,143.0,364.0,56.0,219.0,105.0,600.0,763.0,486.0,52409.0,0.1187686831537414,0.22132120253164558,-0.00784929356357933,10374.0,851.0,1248.0,2920.0,153.0,513.0,744.0,1504.0,1516.0,925.0,0.040000000000000036,3939.0,35424.0,909153895.0,-0.0058051489146895285,25664.913476738933,1,1,1,1
2020,7501,170,Agen,1536.0,1648.0,99,1614.0,1402.0,1289.0,0.02106567534076831,0.17546362339514987,1,0,5198.0,421.0,55.0,131.0,0.0,22.0,9.0,166.0,478.0,1135.0,160.0,371.0,59.0,225.0,102.0,610.0,762.0,492.0,52727.0,0.11713209611948597,0.2183532127741439,0.028085443037974667,10812.0,880.0,1259.0,3017.0,158.0,586.0,747.0,1625.0,1564.0,976.0,0.042220936957779065,3914.0,36024.0,947853356.0,-0.006346788525006364,26311.71874306018,1,1,1,1
2021,7501,170,Agen,1833.0,2074.0,99,1648.0,1614.0,1402.0,0.258495145631068,0.28500619578686504,0,1,5226.0,430.0,56.0,128.0,0.0,22.0,9.0,166.0,477.0,1134.0,154.0,372.0,57.0,230.0,104.0,631.0,758.0,498.0,53281.0,0.11701552879132263,0.21699196326061998,0.0053866871873797795,11131.0,926.0,1251.0,3092.0,179.0,621.0,763.0,1697.0,1614.0,988.0,0.02950425453200145,3909.0,35634.0,890840592.0,-0.0012774655084312192,24999.735982488633,1,1,1,1
