ze2020,libze2020,reg,year,is_structural_anomaly,anomaly_reason,bpe_evolution_commune_type_presence_total,side_stocks_et_total,side_stocks_ul_total,flores_et_total,side_creations_et_total,filosofi_s_hh_tax_weighted_proxy,filosofi_s_dir_tax_di_weighted_proxy,population_total,active_lr_total,employed_lr_total,unemployed_lr_total,unemployment_rate_est,jobs_lt_total,jobs_lt_per_1000_pop,side_stocks_et_per_1000_pop,bpe_facilities_total,bpe_facilities_per_1000_pop,flores_presential_unit_loc_total,flores_productive_unit_loc_total,observed_feature_count,has_any_feature_value,is_source_year_row,is_training_eligible_panel_v0
3211,Creil,32,2020,0,,,17153.0,15369.0,7350.0,3308,74.895781,-15.636606,,,,,,,,,,,,,6,1,1,1
3211,Creil,32,2021,0,,,18603.0,16658.0,7598.0,3990,52.817112,-15.522014,302057.0,140397.291103,122949.61488,17447.676223,0.124274,94453.820498,312.701975,61.587714,8745.0,28.951489,,,16,1,1,1
3211,Creil,32,2022,0,,,,,,4233,,,303955.0,141316.30871,124032.52226,17283.78645,0.122306,95373.53595,313.775184,,,,,,8,1,1,1
3211,Creil,32,2023,0,,,19902.0,17974.0,,4070,,,,,,,,,,65.476798,10239.0,33.685907,,,6,1,1,1
3211,Creil,32,2024,0,,3064,,,,,,,,,,,,,,,10448.0,34.373509,5465.0,2295.0,5,1,1,1
3212,Douai,32,2019,0,,1965,10237.0,8926.0,4868.0,1823,,,,,,,,,,,,,,,5,1,1,1
3212,Douai,32,2020,0,,,10603.0,9341.0,4879.0,2030,66.796326,-12.2141,,,,,,,,,,,,,6,1,1,1
3212,Douai,32,2021,0,,,11552.0,10243.0,5006.0,2327,41.061498,-12.57253,243616.0,106089.802467,88055.677447,18034.12502,0.169989,77498.637069,318.11801,47.418889,5967.0,24.493465,,,16,1,1,1
3212,Douai,32,2022,0,,,,,,2292,,,243824.0,106781.90606,89031.01924,17750.88682,0.166235,78201.703,320.730129,,,,,,8,1,1,1
3212,Douai,32,2023,0,,,12306.0,10991.0,,2349,,,,,,,,,,50.470831,7074.0,29.01273,,,6,1,1,1
3212,Douai,32,2024,0,,2073,,,,,,,,,,,,,,,7149.0,29.320329,3626.0,1457.0,5,1,1,1
3213,Dunkerque,32,2019,0,,2011,12683.0,11013.0,6756.0,2141,,,,,,,,,,,,,,,5,1,1,1
3213,Dunkerque,32,2020,0,,,13226.0,11522.0,6728.0,2290,66.828262,-13.727524,,,,,,,,,,,,,6,1,1,1
3213,Dunkerque,32,2021,0,,,14244.0,12471.0,6808.0,2894,46.286202,-13.89552,272372.0,121500.883045,103640.854708,17860.028337,0.146995,102897.685154,377.783638,52.296124,7235.0,26.562936,,,16,1,1,1
3213,Dunkerque,32,2022,0,,,,,,2705,,,272414.0,121187.21815,104228.55092,16958.66723,0.139938,103655.52487000002,380.507334,,,,,,8,1,1,1
3213,Dunkerque,32,2023,0,,,14926.0,13144.0,,2528,,,,,,,,,,54.791604,8422.0,30.916179,,,6,1,1,1
3213,Dunkerque,32,2024,0,,2057,,,,,,,,,,,,,,,8447.0,31.007951,4696.0,2201.0,5,1,1,1
3214,Laon,32,2019,0,,1675,4980.0,4403.0,2938.0,738,,,,,,,,,,,,,,,5,1,1,1
3214,Laon,32,2020,0,,,5054.0,4485.0,2921.0,751,61.326641,-12.853737,,,,,,,,,,,,,6,1,1,1
3214,Laon,32,2021,0,,,5453.0,4848.0,2917.0,912,40.790862,-13.293097,104432.0,46902.839808,39737.417436,7165.422373,0.152772,34965.124408,334.81236,52.215796,3093.0,29.617359,,,16,1,1,1
3214,Laon,32,2022,0,,,,,,977,,,104372.0,46719.58517,40023.94263,6695.64254,0.143316,35215.78274,337.406419,,,,,,8,1,1,1
3214,Laon,32,2023,0,,,5705.0,5149.0,,945,,,,,,,,,,54.660254,3528.0,33.802169,,,6,1,1,1
3214,Laon,32,2024,0,,1819,,,,,,,,,,,,,,,3730.0,35.737554,2005.0,971.0,5,1,1,1
3215,Lens,32,2019,0,,2426,15294.0,13069.0,7424.0,2968,,,,,,,,,,,,,,,5,1,1,1
3215,Lens,32,2020,0,,,15948.0,13700.0,7459.0,3131,67.217697,-11.289137,,,,,,,,,,,,,6,1,1,1
3215,Lens,32,2021,0,,,17493.0,15155.0,7693.0,3863,38.254772,-11.828442,391443.0,167950.076816,138869.370915,29080.7059,0.173151,123451.682174,315.375884,44.688499,9576.0,24.463332,,,16,1,1,1
3215,Lens,32,2022,0,,,,,,3857,,,390806.0,169664.34534,142520.5534,27143.79194,0.159985,125663.84612,321.550452,,,,,,8,1,1,1
3215,Lens,32,2023,0,,,18724.0,16415.0,,3809,,,,,,,,,,47.91124,11122.0,28.459133,,,6,1,1,1
3215,Lens,32,2024,0,,2469,,,,,,,,,,,,,,,11251.0,28.78922,5839.0,2140.0,5,1,1,1
3216,Lille,32,2019,0,,5017,72525.0,62741.0,28859.0,14397,,,,,,,,,,,,,,,5,1,1,1
3216,Lille,32,2020,0,,,75822.0,65846.0,29276.0,15067,78.7716,-16.945163,,,,,,,,,,,,,6,1,1,1
3216,Lille,32,2021,0,,,82029.0,71441.0,30254.0,17908,54.901979,-17.236511,938450.0,452788.221653,396827.281363,55960.94029,0.123592,462867.690881,493.225735,87.409026,28209.0,30.05914,,,16,1,1,1
3216,Lille,32,2022,0,,,,,,17228,,,944572.0,459877.05743,407560.2962,52316.76123,0.113762,471664.72326999984,499.342266,,,,,,8,1,1,1
3216,Lille,32,2023,0,,,88797.0,77811.0,,16913,,,,,,,,,,94.007656,32495.0,34.401824,,,6,1,1,1
3216,Lille,32,2024,0,,5222,,,,,,,,,,,,,,,33659.0,35.634128,19616.0,11717.0,5,1,1,1
3217,Maubeuge,32,2019,0,,2870,9999.0,8800.0,5338.0,1699,,,,,,,,,,,,,,,5,1,1,1
3217,Maubeuge,32,2020,0,,,10273.0,9061.0,5340.0,1769,58.239008,-10.930031,,,,,,,,,,,,,6,1,1,1
3217,Maubeuge,32,2021,0,,,10891.0,9696.0,5452.0,1953,34.494728,-11.199681,243947.0,102578.335153,81960.554399,20617.780754,0.200995,73392.99795,300.856325,44.644943,6621.0,27.141141,,,16,1,1,1
3217,Maubeuge,32,2022,0,,,,,,2071,,,242992.0,103149.10979,83406.68155,19742.42824,0.191397,73862.10716,303.969296,,,,,,8,1,1,1
3217,Maubeuge,32,2023,0,,,11440.0,10227.0,,2133,,,,,,,,,,47.079739,7724.0,31.787055,,,6,1,1,1
3217,Maubeuge,32,2024,0,,2972,,,,,,,,,,,,,,,7713.0,31.741786,3859.0,1675.0,5,1,1,1
3218,Roubaix-Tourcoing,32,2019,0,,1320,23807.0,21258.0,9308.0,5134,,,,,,,,,,,,,,,5,1,1,1
3218,Roubaix-Tourcoing,32,2020,0,,,24830.0,22380.0,9273.0,5680,70.282414,-13.47653,,,,,,,,,,,,,6,1,1,1
3218,Roubaix-Tourcoing,32,2021,0,,,27107.0,24524.0,9555.0,6734,43.369663,-13.813423,412827.0,182591.688025,150786.620735,31805.067289,0.174187,126778.69273,307.09884,65.661887,10880.0,26.354865,,,16,1,1,1
3218,Roubaix-Tourcoing,32,2022,0,,,,,,6175,,,413993.0,183840.80426,154322.75926,29518.045,0.160563,128653.82330999998,310.763282,,,,,,8,1,1,1
3218,Roubaix-Tourcoing,32,2023,0,,,28692.0,26080.0,,6060,,,,,,,,,,69.30552,12784.0,30.879749,,,6,1,1,1
3218,Roubaix-Tourcoing,32,2024,0,,1341,,,,,,,,,,,,,,,12747.0,30.790376,6361.0,3308.0,5,1,1,1
3219,Saint-Omer,32,2019,0,,1952,8925.0,7753.0,4734.0,1414,,,,,,,,,,,,,,,5,1,1,1
3219,Saint-Omer,32,2020,0,,,9101.0,8033.0,4699.0,1337,65.692197,-12.975472,,,,,,,,,,,,,6,1,1,1
3219,Saint-Omer,32,2021,0,,,9818.0,8653.0,4831.0,1624,42.37264,-13.384902,172250.0,77611.967803,67737.42309,9874.544713,0.12723,63768.205361,370.207288,56.998549,5053.0,29.335269,,,16,1,1,1
3219,Saint-Omer,32,2022,0,,,,,,1611,,,172004.0,77932.47579,68634.21145,9298.26434,0.119312,64607.44219000001,375.615929,,,,,,8,1,1,1
3219,Saint-Omer,32,2023,0,,,10336.0,9204.0,,1660,,,,,,,,,,60.091626,5746.0,33.4062,,,6,1,1,1
3219,Saint-Omer,32,2024,0,,2079,,,,,,,,,,,,,,,5743.0,33.388758,3405.0,1610.0,5,1,1,1
3220,Saint-Quentin,32,2019,0,,3159,11946.0,10343.0,6688.0,1853,,,,,,,,,,,,,,,5,1,1,1
3220,Saint-Quentin,32,2020,0,,,12206.0,10649.0,6660.0,1909,59.312623,-12.032573,,,,,,,,,,,,,6,1,1,1
3220,Saint-Quentin,32,2021,0,,,13102.0,11485.0,6733.0,2325,37.804787,-12.630686,249617.0,107836.868237,88886.984456,18949.883781,0.175727,85118.540538,340.996569,52.488412,7122.0,28.531711,,,16,1,1,1
3220,Saint-Quentin,32,2022,0,,,,,,2187,,,248554.0,107177.87321,89006.88829,18170.98492,0.16954,85383.44385000001,343.520699,,,,,,8,1,1,1
3220,Saint-Quentin,32,2023,0,,,13876.0,12232.0,,2370,,,,,,,,,,55.826903,8210.0,33.031052,,,6,1,1,1
3220,Saint-Quentin,32,2024,0,,3373,,,,,,,,,,,,,,,8413.0,33.847776,4532.0,2413.0,5,1,1,1
3221,Soissons,32,2019,0,,2201,8378.0,7445.0,4437.0,1340,,,,,,,,,,,,,,,5,1,1,1
3221,Soissons,32,2020,0,,,8624.0,7667.0,4427.0,1418,67.755752,-13.862801,,,,,,,,,,,,,6,1,1,1
3221,Soissons,32,2021,0,,,9317.0,8322.0,4541.0,1821,47.31262,-14.152274,166833.0,77976.971303,67609.936105,10367.035198,0.13295,49130.389106,294.488435,55.846265,4833.0,28.969089,,,16,1,1,1
3221,Soissons,32,2022,0,,,,,,1792,,,166743.0,78258.24615,68204.3561,10053.89005,0.128471,49579.48216999999,297.340711,,,,,,8,1,1,1
3221,Soissons,32,2023,0,,,9891.0,8891.0,,1758,,,,,,,,,,59.318832,5541.0,33.23078,,,6,1,1,1
3221,Soissons,32,2024,0,,2348,,,,,,,,,,,,,,,5682.0,34.076393,3033.0,1611.0,5,1,1,1
3222,Valenciennes,32,2019,0,,3164,17391.0,15115.0,8168.0,3356,,,,,,,,,,,,,,,5,1,1,1
3222,Valenciennes,32,2020,0,,,18244.0,16035.0,8181.0,3808,66.464256,-12.167655,,,,,,,,,,,,,6,1,1,1
3222,Valenciennes,32,2021,0,,,19935.0,17561.0,8517.0,4131,39.377397,-12.545346,391671.0,171276.615087,140862.5912,30414.023886,0.177573,130635.486939,333.533723,50.897309,10453.0,26.688215,,,16,1,1,1
3222,Valenciennes,32,2022,0,,,,,,4087,,,391127.0,173313.11474,143911.1659,29401.94884,0.169646,132699.11137000003,339.273718,,,,,,8,1,1,1
3222,Valenciennes,32,2023,0,,,21111.0,18850.0,,4076,,,,,,,,,,53.974796,12131.0,31.015501,,,6,1,1,1
3222,Valenciennes,32,2024,0,,3351,,,,,,,,,,,,,,,11988.0,30.649891,6123.0,2537.0,5,1,1,1
4401,Bar-le-Duc,44,2019,0,,1196,3549.0,3089.0,2192.0,477,,,,,,,,,,,,,,,5,1,1,1
4401,Bar-le-Duc,44,2020,0,,,3528.0,3069.0,2146.0,474,61.264574,-13.849113,,,,,,,,,,,,,6,1,1,1
4401,Bar-le-Duc,44,2021,0,,,3747.0,3289.0,2172.0,590,45.4099,-13.878379,67030.0,29179.13758,25647.254551,3531.883029,0.121041,26738.464104,398.902941,55.900343,2329.0,34.745636,,,16,1,1,1
4401,Bar-le-Duc,44,2022,0,,,,,,586,,,66470.0,29132.9837,25746.46715,3386.51655,0.116243,26922.25718,405.028692,,,,,,8,1,1,1
4401,Bar-le-Duc,44,2023,0,,,3918.0,3466.0,,647,,,,,,,,,,58.943884,2638.0,39.687077,,,6,1,1,1
4401,Bar-le-Duc,44,2024,0,,1279,,,,,,,,,,,,,,,2705.0,40.69505,1586.0,665.0,5,1,1,1
4402,Châlons-en-Champagne,44,2019,0,,1306,5958.0,5123.0,3397.0,903,,,,,,,,,,,,,,,5,1,1,1
4402,Châlons-en-Champagne,44,2020,0,,,6011.0,5206.0,3371.0,1045,68.233545,-14.078219,,,,,,,,,,,,,6,1,1,1
4402,Châlons-en-Champagne,44,2021,0,,,6435.0,5606.0,3445.0,1194,47.751621,-14.039147,108196.0,50190.145586,44483.703218,5706.442368,0.113696,46752.095481,432.105581,59.475397,3189.0,29.474287,,,16,1,1,1
4402,Châlons-en-Champagne,44,2022,0,,,,,,1213,,,107630.0,49938.059,44523.50215,5414.55685,0.108425,46766.441660000026,434.511211,,,,,,8,1,1,1
4402,Châlons-en-Champagne,44,2023,0,,,6735.0,5898.0,,1137,,,,,,,,,,62.57549,3664.0,34.042553,,,6,1,1,1
4402,Châlons-en-Champagne,44,2024,0,,1341,,,,,,,,,,,,,,,3795.0,35.259686,2135.0,1363.0,5,1,1,1
4403,Charleville-Mézières,44,2019,0,,2149,8360.0,7412.0,4448.0,1312,,,,,,,,,,,,,,,5,1,1,1
4403,Charleville-Mézières,44,2020,0,,,8510.0,7532.0,4333.0,1355,60.165605,-12.596342,,,,,,,,,,,,,6,1,1,1
4403,Charleville-Mézières,44,2021,0,,,9053.0,8002.0,4402.0,1491,38.677943,-12.920902,155376.0,68481.940394,57442.499809,11039.440585,0.161202,56817.920322,365.680159,58.265112,5282.0,33.994954,,,16,1,1,1
4403,Charleville-Mézières,44,2022,0,,,,,,1664,,,154183.0,68453.26755,57838.34989,10614.91766,0.155068,56867.03793999996,368.828197,,,,,,8,1,1,1
4403,Charleville-Mézières,44,2023,0,,,9437.0,8467.0,,1669,,,,,,,,,,61.206488,5940.0,38.525648,,,6,1,1,1
4403,Charleville-Mézières,44,2024,0,,2185,,,,,,,,,,,,,,,6002.0,38.927768,3155.0,1254.0,5,1,1,1
4404,Chaumont,44,2019,0,,2602,7165.0,6226.0,4382.0,927,,,,,,,,,,,,,,,5,1,1,1
4404,Chaumont,44,2020,0,,,7303.0,6370.0,4365.0,1053,62.215094,-13.567547,,,,,,,,,,,,,6,1,1,1
4404,Chaumont,44,2021,0,,,7810.0,6811.0,4444.0,1221,45.637472,-14.27011,122789.0,54179.435553,48320.825206,5858.610347,0.108133,49365.390347,402.034306,63.605046,4689.0,38.18746,,,16,1,1,1
4404,Chaumont,44,2022,0,,,,,,1214,,,122367.0,54403.53671,48828.76533,5574.77138,0.102471,49519.47351999999,404.679967,,,,,,8,1,1,1
4404,Chaumont,44,2023,0,,,8123.0,7192.0,,1167,,,,,,,,,,66.382276,5340.0,43.639216,,,6,1,1,1
4404,Chaumont,44,2024,0,,2668,,,,,,,,,,,,,,,5459.0,44.611701,3079.0,1515.0,5,1,1,1
4405,Colmar,44,2019,0,,2210,15522.0,13721.0,7716.0,2067,,,,,,,,,,,,,,,5,1,1,1
4405,Colmar,44,2020,0,,,15888.0,14163.0,7617.0,2115,71.770405,-16.336183,,,,,,,,,,,,,6,1,1,1
4405,Colmar,44,2021,0,,,17030.0,15192.0,7792.0,2600,54.56542,-16.418534,208524.0,100739.774985,90492.55604,10247.218945,0.10172,89410.654061,428.778721,81.669256,7006.0,33.598051,,,16,1,1,1
4405,Colmar,44,2022,0,,,,,,2589,,,208780.0,100221.66889,90854.90234,9366.76655,0.09346,89692.65822999999,429.603689,,,,,,8,1,1,1
4405,Colmar,44,2023,0,,,17829.0,15974.0,,2526,,,,,,,,,,85.396111,8137.0,38.97404,,,6,1,1,1
4405,Colmar,44,2024,0,,2249,,,,,,,,,,,,,,,8170.0,39.132101,5351.0,2567.0,5,1,1,1
4406,Épernay,44,2019,0,,1306,5772.0,5187.0,4609.0,751,,,,,,,,,,,,,,,5,1,1,1
4406,Épernay,44,2020,0,,,5878.0,5295.0,4478.0,699,68.726709,-16.474485,,,,,,,,,,,,,6,1,1,1
4406,Épernay,44,2021,0,,,6189.0,5594.0,4539.0,969,50.42666,-16.262263,83018.0,39403.440137,35640.186289,3763.253848,0.095506,36110.712948,434.974499,74.550098,2781.0,33.498759,,,16,1,1,1
4406,Épernay,44,2022,0,,,,,,952,,,82685.0,39663.81303,35942.82499,3720.98804,0.093813,36349.429320000025,439.613344,,,,,,8,1,1,1
4406,Épernay,44,2023,0,,,6411.0,5788.0,,930,,,,,,,,,,77.535224,3226.0,39.015541,,,6,1,1,1
4406,Épernay,44,2024,0,,1351,,,,,,,,,,,,,,,3324.0,40.200762,1724.0,2842.0,5,1,1,1
4407,Épinal,44,2019,0,,2944,11359.0,9819.0,6020.0,1602,,,,,,,,,,,,,,,5,1,1,1
4407,Épinal,44,2020,0,,,11597.0,10116.0,5983.0,1753,63.915108,-14.197449,,,,,,,,,,,,,6,1,1,1
4407,Épinal,44,2021,0,,,12228.0,10785.0,6120.0,2037,45.387445,-14.51641,184570.0,82602.74068,72219.478162,10383.262519,0.125701,71859.401635,389.334137,66.251287,6465.0,35.027361,,,16,1,1,1
4407,Épinal,44,2022,0,,,,,,1971,,,183701.0,82408.39186,72401.35716,10007.0347,0.121432,72141.11720999988,392.709442,,,,,,8,1,1,1
4407,Épinal,44,2023,0,,,12972.0,11446.0,,2015,,,,,,,,,,70.614749,7445.0,40.527814,,,6,1,1,1
4407,Épinal,44,2024,0,,3090,,,,,,,,,,,,,,,7568.0,41.197381,4333.0,1959.0,5,1,1,1
4408,Forbach,44,2019,0,,929,4703.0,4134.0,2279.0,834,,,,,,,,,,,,,,,5,1,1,1
4408,Forbach,44,2020,0,,,4840.0,4273.0,2241.0,855,62.921486,-12.712658,,,,,,,,,,,,,6,1,1,1
4408,Forbach,44,2021,0,,,5144.0,4536.0,2291.0,1033,40.440113,-12.785107,107098.0,44156.160251,36759.089155,7397.071097,0.167521,26929.353415,251.445904,48.030776,3081.0,28.768044,,,16,1,1,1
4408,Forbach,44,2022,0,,,,,,1029,,,106534.0,44286.34552,37497.00217,6789.34335,0.153306,27053.91341,253.946284,,,,,,8,1,1,1
4408,Forbach,44,2023,0,,,5249.0,4676.0,,1156,,,,,,,,,,49.270655,3544.0,33.266375,,,6,1,1,1
4408,Forbach,44,2024,0,,946,,,,,,,,,,,,,,,3542.0,33.247602,1763.0,495.0,5,1,1,1
4409,Haguenau,44,2019,0,,3143,16051.0,14448.0,7811.0,2043,,,,,,,,,,,,,,,5,1,1,1
4409,Haguenau,44,2020,0,,,16730.0,15059.0,7843.0,2247,74.725435,-15.707724,,,,,,,,,,,,,6,1,1,1
4409,Haguenau,44,2021,0,,,17801.0,16024.0,8064.0,2722,57.785249,-15.819409,255038.0,127107.777521,116417.702447,10690.075074,0.084102,90940.191649,356.575066,69.797442,8465.0,33.191132,,,16,1,1,1
4409,Haguenau,44,2022,0,,,,,,2842,,,255675.0,127293.20648,116950.75195,10342.45453,0.081249,91333.13425999992,357.223562,,,,,,8,1,1,1
4409,Haguenau,44,2023,0,,,18908.0,17180.0,,2669,,,,,,,,,,73.953261,9730.0,38.056126,,,6,1,1,1
4409,Haguenau,44,2024,0,,3298,,,,,,,,,,,,,,,9748.0,38.126528,5793.0,2567.0,5,1,1,1
4410,Metz,44,2019,0,,4076,27250.0,23284.0,13119.0,4490,,,,,,,,,,,,,,,5,1,1,1
4410,Metz,44,2020,0,,,28247.0,24269.0,13100.0,4833,68.990887,-14.191984,,,,,,,,,,,,,6,1,1,1
4410,Metz,44,2021,0,,,30683.0,26510.0,13490.0,6195,46.358041,-13.856275,446360.0,211639.729421,186693.851978,24945.877443,0.11787,180058.975277,403.394066,68.740479,14337.0,32.119814,,,16,1,1,1
4410,Metz,44,2022,0,,,,,,6111,,,447873.0,213355.62835,189568.64328,23786.98507,0.11149,181523.35275000017,405.300951,,,,,,8,1,1,1
4410,Metz,44,2023,0,,,32650.0,28581.0,,5979,,,,,,,,,,72.90013,16700.0,37.287356,,,6,1,1,1
4410,Metz,44,2024,0,,4255,,,,,,,,,,,,,,,17054.0,38.077759,9938.0,3918.0,5,1,1,1
4411,Mulhouse,44,2019,0,,3743,27684.0,24482.0,12930.0,4522,,,,,,,,,,,,,,,5,1,1,1
4411,Mulhouse,44,2020,0,,,28911.0,25667.0,12918.0,4931,72.26133,-15.558834,,,,,,,,,,,,,6,1,1,1
4411,Mulhouse,44,2021,0,,,30881.0,27499.0,13254.0,5877,50.348527,-15.849698,437167.0,203082.193911,175828.760959,27253.432952,0.134199,160560.730477,367.275505,70.638909,13224.0,30.24931,,,16,1,1,1
4411,Mulhouse,44,2022,0,,,,,,5648,,,437188.0,203668.37841,178041.097,25627.28141,0.125828,160945.41516999988,368.137769,,,,,,8,1,1,1
4411,Mulhouse,44,2023,0,,,32702.0,29374.0,,5634,,,,,,,,,,74.800772,15675.0,35.854141,,,6,1,1,1
4411,Mulhouse,44,2024,0,,3917,,,,,,,,,,,,,,,15721.0,35.959358,9220.0,4161.0,5,1,1,1
4412,Nancy,44,2019,0,,5574,34854.0,29933.0,16042.0,6021,,,,,,,,,,,,,,,5,1,1,1
4412,Nancy,44,2020,0,,,36396.0,31416.0,16115.0,6479,70.999431,-16.31886,,,,,,,,,,,,,6,1,1,1
4412,Nancy,44,2021,0,,,39063.0,33927.0,16490.0,7407,52.142894,-16.47574,556765.0,254686.507132,224394.243128,30292.264004,0.118939,223094.4333,400.697661,70.16066,17466.0,31.370506,,,16,1,1,1
4412,Nancy,44,2022,0,,,,,,7045,,,556837.0,256840.46616,227787.0799,29053.38626,0.113118,226414.1933699998,406.607667,,,,,,8,1,1,1
4412,Nancy,44,2023,0,,,41603.0,36515.0,,7660,,,,,,,,,,74.713067,19978.0,35.877645,,,6,1,1,1
4412,Nancy,44,2024,0,,5815,,,,,,,,,,,,,,,20511.0,36.834837,11889.0,5172.0,5,1,1,1
4413,Reims,44,2019,0,,2646,22809.0,19551.0,11412.0,4164,,,,,,,,,,,,,,,5,1,1,1
4413,Reims,44,2020,0,,,23740.0,20518.0,11412.0,4370,72.194455,-15.984169,,,,,,,,,,,,,6,1,1,1
4413,Reims,44,2021,0,,,25915.0,22483.0,11694.0,5914,49.600897,-16.354442,330473.0,153436.287364,133526.863575,19909.423789,0.129757,142607.161217,431.524394,78.417904,10384.0,31.421629,,,16,1,1,1
4413,Reims,44,2022,0,,,,,,5717,,,330859.0,155234.92462,136262.28348,18972.64114,0.122219,144592.45091999997,437.021362,,,,,,8,1,1,1
4413,Reims,44,2023,0,,,27596.0,24178.0,,5365,,,,,,,,,,83.407131,12225.0,36.949274,,,6,1,1,1
4413,Reims,44,2024,0,,2899,,,,,,,,,,,,,,,12826.0,38.765758,7340.0,4781.0,5,1,1,1
4414,Remiremont,44,2019,0,,1295,6856.0,6168.0,2964.0,848,,,,,,,,,,,,,,,5,1,1,1
4414,Remiremont,44,2020,0,,,7074.0,6386.0,2954.0,888,60.187999,-13.374966,,,,,,,,,,,,,6,1,1,1
4414,Remiremont,44,2021,0,,,7521.0,6784.0,3041.0,947,44.896422,-13.749178,85063.0,37521.860707,33282.977523,4238.883184,0.112971,32315.84711,379.90486,88.41682,3347.0,39.347307,,,16,1,1,1
4414,Remiremont,44,2022,0,,,,,,1023,,,84459.0,37633.4558,33626.7673,4006.6885,0.106466,32429.57683999999,383.968279,,,,,,8,1,1,1
4414,Remiremont,44,2023,0,,,7839.0,7131.0,,1025,,,,,,,,,,92.814265,4001.0,47.372098,,,6,1,1,1
4414,Remiremont,44,2024,0,,1336,,,,,,,,,,,,,,,4120.0,48.781065,2214.0,871.0,5,1,1,1
4415,Romilly-sur-Seine,44,2019,0,,1362,4422.0,3948.0,2767.0,691,,,,,,,,,,,,,,,5,1,1,1
4415,Romilly-sur-Seine,44,2020,0,,,4514.0,4049.0,2780.0,749,61.615764,-12.576039,,,,,,,,,,,,,6,1,1,1
4415,Romilly-sur-Seine,44,2021,0,,,4833.0,4328.0,2835.0,926,41.854272,-12.941275,83877.0,36797.553237,31539.610193,5257.943044,0.142888,27374.505674,326.364864,57.620087,2521.0,30.055915,,,16,1,1,1
4415,Romilly-sur-Seine,44,2022,0,,,,,,1484,,,83573.0,36696.16406,31685.91997,5010.24409,0.136533,27723.3305,331.725922,,,,,,8,1,1,1
4415,Romilly-sur-Seine,44,2023,0,,,5060.0,4571.0,,1032,,,,,,,,,,60.54587,2886.0,34.532684,,,6,1,1,1
4415,Romilly-sur-Seine,44,2024,0,,1414,,,,,,,,,,,,,,,2886.0,34.532684,1548.0,1329.0,5,1,1,1
4416,Saint-Avold,44,2019,0,,1691,6333.0,5575.0,3145.0,995,,,,,,,,,,,,,,,5,1,1,1
4416,Saint-Avold,44,2020,0,,,6493.0,5778.0,3118.0,1033,63.527557,-13.223741,,,,,,,,,,,,,6,1,1,1
4416,Saint-Avold,44,2021,0,,,6915.0,6167.0,3200.0,1254,45.663853,-13.273321,123825.0,55021.478213,48242.572308,6778.905904,0.123205,37969.671544,306.639786,55.844942,4128.0,33.337371,,,16,1,1,1
4416,Saint-Avold,44,2022,0,,,,,,1361,,,122928.0,54755.28689,48426.99387,6328.29302,0.115574,37471.16146999998,304.822022,,,,,,8,1,1,1
4416,Saint-Avold,44,2023,0,,,7469.0,6706.0,,1378,,,,,,,,,,60.759144,4745.0,38.599831,,,6,1,1,1
4416,Saint-Avold,44,2024,0,,1762,,,,,,,,,,,,,,,4818.0,39.193674,2407.0,911.0,5,1,1,1
4417,Saint-Dié-des-Vosges,44,2019,0,,1314,5619.0,5007.0,2612.0,811,,,,,,,,,,,,,,,5,1,1,1
4417,Saint-Dié-des-Vosges,44,2020,0,,,5769.0,5167.0,2603.0,839,59.671666,-12.25358,,,,,,,,,,,,,6,1,1,1
4417,Saint-Dié-des-Vosges,44,2021,0,,,6112.0,5521.0,2693.0,967,40.830766,-13.067577,87040.0,37640.914906,31726.766412,5914.148494,0.15712,27743.830045,318.748047,70.220588,3092.0,35.523897,,,16,1,1,1
4417,Saint-Dié-des-Vosges,44,2022,0,,,,,,1005,,,86575.0,37596.52143,32160.59252,5435.92891,0.144586,28081.23226,324.357289,,,,,,8,1,1,1
4417,Saint-Dié-des-Vosges,44,2023,0,,,6581.0,5991.0,,1046,,,,,,,,,,76.015016,3619.0,41.801906,,,6,1,1,1
4417,Saint-Dié-des-Vosges,44,2024,0,,1397,,,,,,,,,,,,,,,3644.0,42.090673,1895.0,784.0,5,1,1,1
4418,Saint-Louis,44,2019,0,,1233,5227.0,4691.0,2462.0,837,,,,,,,,,,,,,,,5,1,1,1
4418,Saint-Louis,44,2020,0,,,5457.0,4916.0,2472.0,966,89.716961,-21.638098,,,,,,,,,,,,,6,1,1,1
4418,Saint-Louis,44,2021,0,,,5894.0,5315.0,2513.0,1084,65.796618,-22.033188,111307.0,56320.245592,50411.799774,5908.445818,0.104908,29572.816466,265.686942,52.952644,2643.0,23.745137,,,16,1,1,1
4418,Saint-Louis,44,2022,0,,,,,,1031,,,111904.0,57039.99991,51326.74656,5713.25335,0.100162,29391.82393999999,262.65213,,,,,,8,1,1,1
4418,Saint-Louis,44,2023,0,,,6083.0,5500.0,,1062,,,,,,,,,,54.359094,3088.0,27.595081,,,6,1,1,1
4418,Saint-Louis,44,2024,0,,1321,,,,,,,,,,,,,,,3113.0,27.818487,1889.0,733.0,5,1,1,1
4419,Sarrebourg,44,2019,0,,2070,6651.0,5973.0,3623.0,889,,,,,,,,,,,,,,,5,1,1,1
4419,Sarrebourg,44,2020,0,,,6858.0,6174.0,3590.0,942,67.029349,-14.91581,,,,,,,,,,,,,6,1,1,1
4419,Sarrebourg,44,2021,0,,,7256.0,6513.0,3662.0,1168,48.248975,-15.509363,111228.0,51247.094734,46093.54627,5153.548464,0.100563,42726.500936,384.134399,65.235372,4250.0,38.209803,,,16,1,1,1
