ze2020,libze2020,reg,PMUN2023,PMUN2022,PMUN2021,PMUN2020,PMUN2019,PMUN2018,PMUN2017,PMUN2016,PMUN2015,PMUN2014,PMUN2013,PMUN2012,PMUN2011,PMUN2010,PMUN2009,PMUN2008,PMUN2007,PMUN2006,PSDC1999,PSDC1990,PSDC1982,PSDC1975,PSDC1968,PSDC1962,PTOT1954,PTOT1936,PTOT1931,PTOT1926,PTOT1921,PTOT1911,PTOT1906,PTOT1901,PTOT1896,PTOT1891,PTOT1886,PTOT1881,PTOT1876
7524,Poitiers,75,323477.0,322991.0,323583.0,323057.0,322019.0,320601.0,319365.0,318074.0,317011.0,315370.0,313954.0,312644.0,310889.0,309225.0,308134.0,306115.0,303930.0,300732.0,284226.0,265472.0,257055.0,245107.0,229176.0,221987.0,213445.0,206020.0,203135.0,208588.0,205151.0,223773.0,223934.0,224421.0,225229.0,228391.0,231430.0,228494.0,220391.0
7525,Rochefort,75,77494.0,77427.0,76642.0,76354.0,75832.0,75552.0,75904.0,75590.0,75406.0,75378.0,75485.0,74933.0,74846.0,74454.0,73977.0,73729.0,72812.0,71638.0,65963.0,63444.0,61734.0,60678.0,61128.0,60448.0,61183.0,57631.0,53821.0,56460.0,58130.0,66926.0,68815.0,67572.0,65280.0,64538.0,63441.0,59237.0,57624.0
7526,Royan,75,130248.0,129238.0,127942.0,126826.0,125963.0,125516.0,124893.0,124777.0,124421.0,123969.0,122817.0,121380.0,120800.0,120087.0,119098.0,117931.0,116130.0,114358.0,104424.0,97480.0,91887.0,88901.0,86081.0,82768.0,75261.0,72550.0,70869.0,70539.0,69910.0,74942.0,74775.0,75019.0,74373.0,73575.0,73760.0,73524.0,71921.0
7527,Saint-Junien,75,86225.0,86034.0,85983.0,86087.0,86389.0,86663.0,87167.0,87580.0,88068.0,88384.0,88816.0,88991.0,89313.0,89270.0,89529.0,89523.0,89661.0,89536.0,88615.0,93070.0,97070.0,102158.0,108394.0,113293.0,116261.0,127970.0,130199.0,136356.0,140237.0,159649.0,161909.0,161856.0,162250.0,163698.0,162316.0,157635.0,152276.0
7528,Saintes,75,131175.0,130600.0,130221.0,129778.0,129256.0,128802.0,128950.0,128650.0,128172.0,127609.0,127735.0,127473.0,126891.0,126446.0,125713.0,124396.0,123144.0,122117.0,114019.0,112425.0,110334.0,108796.0,110030.0,109421.0,108535.0,104685.0,106032.0,108242.0,108152.0,117883.0,118704.0,118848.0,122508.0,124135.0,126807.0,129046.0,130146.0
7529,Sarlat-la-Canéda,75,63452.0,63075.0,62744.0,62563.0,62456.0,62508.0,62710.0,63026.0,63305.0,63501.0,63732.0,63868.0,64020.0,63977.0,63633.0,63094.0,62598.0,62202.0,59583.0,58215.0,56572.0,55456.0,56236.0,57123.0,59074.0,65275.0,65895.0,68773.0,69781.0,79129.0,81818.0,84781.0,89776.0,93292.0,97395.0,100995.0,101675.0
7530,Thouars,75,66140.0,66259.0,66297.0,66331.0,66468.0,66591.0,66792.0,66893.0,67045.0,67075.0,67200.0,67261.0,67386.0,67444.0,67305.0,67091.0,66893.0,67109.0,67175.0,68671.0,69893.0,70300.0,71395.0,73129.0,73401.0,72781.0,72125.0,71473.0,70025.0,74324.0,73957.0,72856.0,73167.0,74496.0,74722.0,74448.0,72266.0
7531,Tulle,75,82839.0,82984.0,83262.0,83473.0,84003.0,84019.0,84382.0,84222.0,84347.0,84432.0,84366.0,84372.0,84814.0,85279.0,85680.0,85688.0,85498.0,85323.0,82965.0,87126.0,91274.0,93952.0,98925.0,103473.0,110214.0,120183.0,123297.0,126976.0,130702.0,149588.0,155116.0,155699.0,157985.0,161814.0,159680.0,154383.0,152192.0
7532,Villeneuve-sur-Lot,75,93252.0,92991.0,92487.0,92465.0,92312.0,92526.0,92635.0,92869.0,93104.0,93718.0,93972.0,93908.0,93920.0,94379.0,94365.0,94276.0,93587.0,93314.0,89917.0,91552.0,90847.0,88526.0,87753.0,79599.0,74550.0,70381.0,69212.0,69121.0,67243.0,76535.0,77895.0,79422.0,81123.0,83645.0,88236.0,90101.0,92013.0
7601,Agde-Pézenas,76,85952.0,84748.0,83259.0,82968.0,83159.0,82630.0,82052.0,80474.0,79233.0,77893.0,76575.0,75499.0,74496.0,74600.0,73604.0,71609.0,69502.0,68889.0,60833.0,54487.0,46432.0,43418.0,43980.0,40250.0,38143.0,43329.0,46246.0,46530.0,45851.0,45516.0,44503.0,46783.0,43001.0,42637.0,41544.0,42078.0,44801.0
7602,Albi,76,250226.0,249009.0,246774.0,244906.0,244050.0,242924.0,242166.0,240972.0,240821.0,239004.0,236675.0,234405.0,232740.0,231001.0,229969.0,228383.0,226091.0,223198.0,205556.0,203881.0,201964.0,201689.0,199212.0,191099.0,184321.0,178406.0,182529.0,182062.0,177535.0,190671.0,193599.0,194728.0,196449.0,200100.0,206092.0,205826.0,204846.0
7603,Alès-Le Vigan,76,200255.0,198201.0,196311.0,195009.0,193610.0,192167.0,191584.0,191226.0,190734.0,191082.0,190994.0,190238.0,188746.0,187921.0,186584.0,184262.0,182447.0,180959.0,169475.0,169781.0,167336.0,166477.0,175195.0,181338.0,174219.0,172893.0,185144.0,189428.0,182175.0,192200.0,194808.0,191339.0,194774.0,198752.0,197581.0,200913.0,199886.0
7604,Auch,76,159996.0,160174.0,160165.0,159630.0,159234.0,159290.0,159273.0,159072.0,159615.0,159618.0,159705.0,159441.0,159222.0,158626.0,157952.0,156698.0,155645.0,153959.0,147784.0,150927.0,151618.0,153417.0,159175.0,159794.0,162385.0,168131.0,168409.0,171174.0,169028.0,193031.0,200474.0,207015.0,217286.0,226679.0,238924.0,245160.0,246972.0
7605,Bagnols-sur-Cèze,76,77897.0,77265.0,76784.0,76000.0,75855.0,75681.0,75628.0,75256.0,74792.0,74258.0,74151.0,74017.0,73514.0,72541.0,71580.0,71257.0,70493.0,69688.0,65309.0,61333.0,54866.0,50001.0,48284.0,40342.0,29124.0,28460.0,29382.0,29551.0,31240.0,33180.0,34757.0,35262.0,36303.0,38282.0,38932.0,40109.0,41306.0
7606,Béziers,76,241862.0,239094.0,236699.0,234059.0,232880.0,230981.0,229474.0,227408.0,225956.0,225161.0,223048.0,219448.0,215875.0,213390.0,211306.0,209498.0,208022.0,205595.0,187391.0,181152.0,176454.0,178183.0,177210.0,171722.0,162827.0,182743.0,187495.0,180347.0,170528.0,164014.0,167170.0,170292.0,162408.0,158637.0,153555.0,156045.0,149671.0
7607,Cahors,76,89096.0,88493.0,88220.0,88062.0,87639.0,87445.0,87321.0,86766.0,86830.0,87070.0,87013.0,87451.0,87667.0,87522.0,86790.0,86252.0,85434.0,84529.0,80247.0,76986.0,74461.0,71881.0,71307.0,70208.0,68751.0,73761.0,74956.0,77584.0,79912.0,94261.0,99383.0,104279.0,111139.0,117207.0,125172.0,133437.0,130361.0
7608,Carcassonne-Limoux,76,202951.0,202600.0,201834.0,201602.0,201076.0,200531.0,199443.0,198693.0,198311.0,198005.0,198440.0,198086.0,197060.0,195719.0,194916.0,192776.0,191210.0,189053.0,176322.0,172239.0,165510.0,161585.0,165261.0,162894.0,162192.0,169211.0,174634.0,171764.0,165911.0,179722.0,185224.0,185187.0,183449.0,183899.0,194816.0,192577.0,187926.0
7609,Castelsarrasin-Moissac,76,77687.0,77879.0,77812.0,77748.0,77317.0,76867.0,76681.0,76352.0,76214.0,75791.0,75766.0,75049.0,74613.0,73917.0,73728.0,73321.0,72697.0,72062.0,67928.0,67592.0,64300.0,64677.0,67678.0,66277.0,65810.0,64098.0,64164.0,64114.0,62310.0,71077.0,74133.0,76990.0,79855.0,82508.0,85869.0,88081.0,90399.0
7610,Castres-Mazamet,76,162507.0,162580.0,162290.0,161736.0,161428.0,161387.0,161503.0,161327.0,161652.0,161344.0,161210.0,160551.0,161034.0,160591.0,160339.0,159726.0,159450.0,158439.0,153132.0,154164.0,153494.0,152461.0,149405.0,145785.0,140753.0,138081.0,139221.0,138971.0,137759.0,155903.0,159527.0,160219.0,166477.0,171692.0,178250.0,178816.0,179861.0
7611,Figeac-Villefranche,76,95148.0,95152.0,95286.0,95314.0,95390.0,95626.0,95855.0,95966.0,96104.0,96118.0,96328.0,95914.0,95613.0,96022.0,96057.0,95797.0,95544.0,95452.0,92404.0,95289.0,100734.0,102702.0,104336.0,108252.0,109089.0,118289.0,124891.0,130048.0,131915.0,145183.0,147325.0,149797.0,150840.0,155730.0,164595.0,164562.0,165797.0
7612,Foix-Pamiers,76,137983.0,137583.0,136722.0,135913.0,135158.0,134943.0,135045.0,135009.0,134564.0,134674.0,134644.0,134099.0,133724.0,133398.0,132425.0,131583.0,130033.0,127796.0,119111.0,117960.0,115491.0,115524.0,115543.0,113475.0,114760.0,118289.0,122325.0,126156.0,128346.0,145209.0,148364.0,151707.0,158607.0,164981.0,172043.0,174221.0,177595.0
7613,Mende,76,71374.0,71410.0,71509.0,71670.0,71676.0,71583.0,71645.0,71436.0,71277.0,71292.0,71529.0,71844.0,72154.0,72055.0,72119.0,71904.0,71812.0,71751.0,68678.0,68257.0,69847.0,70083.0,71831.0,74433.0,75674.0,89980.0,92655.0,95233.0,98655.0,110815.0,115217.0,115908.0,118517.0,120881.0,125878.0,127615.0,122064.0
7614,Millau,76,66874.0,66685.0,66530.0,66360.0,66631.0,66454.0,66434.0,66204.0,66252.0,65924.0,65897.0,65615.0,65269.0,65696.0,65854.0,65562.0,65484.0,65327.0,62272.0,62839.0,64427.0,65006.0,68351.0,73316.0,70206.0,75662.0,78443.0,79514.0,79967.0,91807.0,94891.0,96173.0,99773.0,104352.0,108038.0,107409.0,107079.0
7615,Montauban,76,194887.0,193673.0,192166.0,191151.0,189890.0,188655.0,187901.0,186816.0,185359.0,183089.0,180775.0,178110.0,176072.0,173803.0,171311.0,168118.0,164376.0,160094.0,143126.0,137735.0,130878.0,123744.0,121040.0,114001.0,110312.0,103740.0,102971.0,103020.0,100194.0,114995.0,117923.0,122116.0,124064.0,127768.0,131769.0,132780.0,134972.0
7616,Montpellier,76,794780.0,786431.0,775348.0,766140.0,755287.0,742259.0,730940.0,721916.0,712035.0,701164.0,690532.0,680991.0,671571.0,658057.0,648996.0,640664.0,636228.0,629513.0,561593.0,477187.0,406983.0,355583.0,297890.0,238293.0,208389.0,206665.0,210544.0,202463.0,200580.0,200804.0,199361.0,201449.0,194615.0,186995.0,169834.0,170018.0,181302.0
7617,Narbonne,76,171131.0,169632.0,168656.0,168029.0,167427.0,166881.0,165549.0,164150.0,163363.0,162141.0,161184.0,159077.0,157814.0,155532.0,153756.0,151383.0,149749.0,147418.0,129668.0,123158.0,112074.0,108535.0,110516.0,104248.0,102582.0,113446.0,119333.0,116744.0,117640.0,114564.0,116993.0,122201.0,119721.0,125177.0,128967.0,127454.0,102511.0
7618,Nîmes,76,395315.0,391933.0,387883.0,385104.0,384187.0,383758.0,383086.0,381637.0,379359.0,377925.0,375562.0,368915.0,364237.0,358062.0,353510.0,349314.0,348304.0,345571.0,311102.0,284845.0,250343.0,228812.0,212281.0,178983.0,163533.0,167149.0,166328.0,160697.0,160326.0,164945.0,168251.0,169314.0,161885.0,159411.0,156347.0,151912.0,160553.0
7619,Nord-du-Lot,76,54630.0,54499.0,54266.0,54237.0,54209.0,54365.0,54438.0,54573.0,54702.0,54819.0,55056.0,55314.0,55577.0,55555.0,55371.0,55201.0,54690.0,54296.0,51426.0,50819.0,51460.0,50558.0,51468.0,51852.0,51895.0,58180.0,59876.0,60995.0,62919.0,72463.0,76508.0,79802.0,83724.0,88326.0,94746.0,94588.0,93593.0
7620,Perpignan,76,502185.0,498258.0,492612.0,488101.0,485352.0,481648.0,479666.0,479510.0,476214.0,471527.0,467765.0,462720.0,457342.0,453375.0,450741.0,446014.0,441572.0,436287.0,396172.0,366603.0,337130.0,301302.0,283890.0,253168.0,232500.0,235947.0,241446.0,232864.0,220427.0,216161.0,216511.0,215601.0,211925.0,213778.0,215025.0,212779.0,201616.0
7621,Rodez,76,148956.0,149077.0,148762.0,148682.0,148249.0,147738.0,147418.0,146946.0,147071.0,146688.0,145495.0,144536.0,144670.0,144816.0,144712.0,143938.0,142435.0,141238.0,135520.0,137327.0,138737.0,135191.0,133626.0,132932.0,136660.0,147448.0,149205.0,149235.0,151557.0,167738.0,172360.0,175475.0,181340.0,185674.0,193076.0,192877.0,191336.0
7622,Saint-Gaudens,76,129275.0,128921.0,128744.0,128988.0,129195.0,128926.0,129034.0,128953.0,128787.0,128578.0,128633.0,128404.0,128139.0,127911.0,127308.0,126428.0,124607.0,122826.0,115804.0,117907.0,120882.0,125314.0,130662.0,131112.0,132765.0,149728.0,157052.0,162618.0,167836.0,195990.0,204984.0,209950.0,217939.0,225953.0,234622.0,239078.0,244598.0
7623,Sète,76,112862.0,112075.0,111358.0,110368.0,108825.0,107809.0,106752.0,106966.0,107325.0,107587.0,106650.0,106440.0,104632.0,102689.0,101870.0,101877.0,101211.0,100096.0,87431.0,81547.0,73984.0,67752.0,65788.0,57932.0,53272.0,57377.0,58056.0,57815.0,58274.0,54467.0,55456.0,54763.0,52804.0,55829.0,54992.0,53086.0,49109.0
7624,Tarbes-Lourdes,76,241098.0,241212.0,240808.0,239705.0,239651.0,239381.0,238796.0,238130.0,238878.0,239314.0,239236.0,239211.0,239595.0,239811.0,240032.0,239344.0,238785.0,237907.0,232334.0,235002.0,238071.0,237052.0,235677.0,221562.0,213550.0,198122.0,199360.0,197647.0,195630.0,216526.0,220722.0,226880.0,231166.0,238263.0,247821.0,249830.0,250977.0
7625,Toulouse,76,1372511.0,1357607.0,1335673.0,1316782.0,1300650.0,1281317.0,1263047.0,1248273.0,1234935.0,1217400.0,1198017.0,1178790.0,1159837.0,1143481.0,1131261.0,1118230.0,1105246.0,1089909.0,954682.0,831609.0,728513.0,679148.0,589251.0,494880.0,428275.0,358971.0,338160.0,325258.0,316471.0,309125.0,314810.0,318622.0,325126.0,332592.0,336554.0,330593.0,326494.0
8401,Annecy,84,320531.0,316672.0,314569.0,313094.0,309969.0,305507.0,302689.0,300341.0,297330.0,293726.0,288211.0,282937.0,280588.0,277643.0,271823.0,268608.0,267621.0,264499.0,241712.0,216056.0,190536.0,171150.0,144602.0,123725.0,107072.0,94021.0,91186.0,88239.0,85316.0,93747.0,95317.0,96762.0,99431.0,100512.0,103118.0,103357.0,104684.0
8402,Aubenas,84,137763.0,137318.0,136477.0,136088.0,135617.0,134396.0,133788.0,133413.0,133027.0,131971.0,130928.0,129755.0,129040.0,127724.0,127105.0,126156.0,125170.0,123640.0,113958.0,110217.0,106940.0,103272.0,103223.0,100832.0,104117.0,118380.0,123408.0,129685.0,132642.0,153867.0,160545.0,164951.0,171746.0,175389.0,177916.0,178945.0,186744.0
8403,Aurillac,84,84744.0,84688.0,84106.0,83926.0,83823.0,83782.0,83814.0,84352.0,84228.0,84375.0,84574.0,84678.0,84526.0,84796.0,84881.0,84990.0,84935.0,85267.0,84412.0,86445.0,86139.0,85459.0,82735.0,81485.0,80611.0,81784.0,81736.0,82326.0,83714.0,93438.0,95008.0,96282.0,97539.0,99301.0,99740.0,99340.0,96809.0
8404,Belley,84,53642.0,53174.0,53064.0,52980.0,52872.0,52769.0,52692.0,52721.0,52631.0,52418.0,52102.0,51836.0,51391.0,50989.0,50462.0,49850.0,49008.0,48141.0,43525.0,41211.0,39504.0,37599.0,37693.0,37595.0,40502.0,44882.0,44212.0,44263.0,46548.0,50960.0,52962.0,55300.0,56506.0,58073.0,59558.0,59655.0,59698.0
8405,Bourg-en-Bresse,84,267970.0,265383.0,262125.0,260379.0,258781.0,257468.0,255894.0,254377.0,252575.0,251022.0,248591.0,245675.0,242804.0,240960.0,237220.0,234586.0,232203.0,228995.0,207780.0,193557.0,179215.0,165765.0,154323.0,146460.0,140197.0,145554.0,149830.0,147895.0,146841.0,160433.0,162593.0,164607.0,165350.0,168522.0,171221.0,169930.0,168781.0
8406,Bourgoin-Jallieu,84,248099.0,245760.0,244270.0,242541.0,240927.0,238840.0,237698.0,235463.0,233990.0,231340.0,228613.0,225427.0,222854.0,220980.0,217424.0,213664.0,209905.0,206610.0,183355.0,163478.0,141704.0,117459.0,106418.0,99988.0,96231.0,97363.0,102287.0,102891.0,99665.0,109472.0,113949.0,116794.0,117789.0,120423.0,121833.0,121640.0,121080.0
8407,Chambéry,84,257702.0,255533.0,253151.0,250496.0,247454.0,245072.0,242869.0,241176.0,239586.0,238460.0,235502.0,232464.0,231527.0,228028.0,224615.0,223742.0,222333.0,221077.0,204914.0,186499.0,170002.0,156734.0,140141.0,123884.0,111232.0,101407.0,98361.0,94434.0,88370.0,99155.0,101712.0,102502.0,104972.0,105404.0,106876.0,107629.0,108499.0
8408,Clermont-Ferrand,84,494724.0,494921.0,493182.0,492612.0,492332.0,489114.0,483983.0,481197.0,477980.0,474785.0,472365.0,469558.0,467166.0,464057.0,461215.0,459971.0,458729.0,455974.0,438466.0,426706.0,414643.0,394598.0,354810.0,311244.0,280060.0,263933.0,270009.0,279903.0,247692.0,249016.0,249317.0,251548.0,257398.0,260805.0,260051.0,257408.0,259555.0
8409,Grenoble,84,616909.0,615127.0,614476.0,612882.0,610581.0,608562.0,607704.0,606129.0,608358.0,606720.0,604651.0,600956.0,597437.0,592540.0,590131.0,589159.0,587216.0,585430.0,563990.0,531602.0,506495.0,486687.0,426268.0,357868.0,283734.0,242163.0,239067.0,220822.0,205155.0,209917.0,208329.0,206691.0,203243.0,201830.0,201248.0,201539.0,197700.0
8410,Issoire,84,85316.0,85168.0,85003.0,85294.0,85299.0,85298.0,84787.0,84421.0,84007.0,83962.0,83295.0,83132.0,82676.0,82399.0,81979.0,81797.0,81087.0,80712.0,76863.0,77611.0,79453.0,80595.0,80324.0,79242.0,76797.0,80010.0,82655.0,83373.0,84638.0,96933.0,101907.0,106553.0,109962.0,110843.0,113474.0,110949.0,111667.0
8411,La Maurienne,84,38457.0,38467.0,38590.0,38717.0,38843.0,38869.0,38942.0,39086.0,39233.0,39407.0,39574.0,39906.0,40107.0,40438.0,40553.0,40623.0,40516.0,40279.0,38685.0,38931.0,39874.0,40020.0,43858.0,40563.0,39823.0,43275.0,43371.0,43203.0,43615.0,47524.0,48774.0,48235.0,48585.0,48542.0,50026.0,48614.0,48414.0
8412,La Plaine du Forez,84,90956.0,90407.0,89992.0,89681.0,89531.0,89244.0,89249.0,89052.0,88808.0,88714.0,88306.0,87551.0,86919.0,86218.0,84861.0,83841.0,82888.0,82166.0,77044.0,74733.0,72790.0,71148.0,70332.0,69953.0,69871.0,72900.0,74540.0,75771.0,77325.0,85052.0,88057.0,89268.0,90104.0,90360.0,91262.0,88679.0,87450.0
8413,La Tarentaise,84,114309.0,113831.0,113724.0,113662.0,113382.0,113125.0,112802.0,113082.0,113171.0,113182.0,113156.0,113645.0,112685.0,112276.0,111994.0,111318.0,110164.0,109787.0,101575.0,96884.0,89905.0,86287.0,82295.0,78977.0,76304.0,67403.0,65969.0,64384.0,64083.0,68971.0,68594.0,68941.0,69958.0,72403.0,72504.0,71744.0,72833.0
8414,La Vallée de l'Arve,84,92630.0,91822.0,90959.0,90250.0,89830.0,89821.0,89499.0,89407.0,89024.0,88158.0,87621.0,86588.0,85733.0,85046.0,84641.0,84674.0,83301.0,81655.0,75853.0,67898.0,59674.0,54114.0,46593.0,38912.0,33118.0,29135.0,29077.0,29322.0,30000.0,32779.0,34202.0,34385.0,35139.0,34872.0,35575.0,35442.0,35888.0
8415,Le Chablais,84,119000.0,117774.0,116527.0,115382.0,113863.0,112262.0,110883.0,110309.0,108887.0,107806.0,106213.0,105167.0,103391.0,102495.0,101281.0,99787.0,97347.0,95654.0,86296.0,80331.0,68513.0,63629.0,56388.0,50627.0,46929.0,44708.0,45059.0,44533.0,42738.0,46302.0,47369.0,47538.0,46884.0,47220.0,48786.0,47985.0,47621.0
8416,Le Genevois Français,84,414611.0,406202.0,399368.0,394889.0,389087.0,384354.0,378809.0,373544.0,367433.0,359445.0,350872.0,341783.0,333632.0,325877.0,317648.0,310114.0,303045.0,296906.0,259111.0,231281.0,195473.0,175414.0,138670.0,121428.0,111891.0,105986.0,105338.0,104918.0,100512.0,106869.0,108817.0,111480.0,113803.0,114832.0,116841.0,117107.0,115373.0
8417,Le Livradois,84,84475.0,84289.0,84038.0,83868.0,84225.0,84224.0,84407.0,84370.0,84564.0,84317.0,84026.0,84018.0,84179.0,84360.0,84634.0,85055.0,85002.0,84817.0,85527.0,88629.0,92057.0,94036.0,96849.0,99062.0,101908.0,116023.0,121056.0,123930.0,128974.0,146195.0,150791.0,154093.0,156180.0,160492.0,165060.0,164792.0,167263.0
8418,Le Mont Blanc,84,61702.0,61326.0,61399.0,61344.0,60922.0,60561.0,59696.0,59619.0,60074.0,59804.0,59991.0,60452.0,60779.0,60930.0,61378.0,61144.0,60804.0,60921.0,58563.0,53920.0,48495.0,45306.0,42372.0,39197.0,37203.0,29148.0,26329.0,23357.0,21884.0,23717.0,23989.0,23732.0,22240.0,21451.0,21994.0,21867.0,21663.0
8419,Le Puy-en-Velay,84,118041.0,118012.0,117471.0,117735.0,118177.0,118119.0,118164.0,118370.0,118316.0,118217.0,118363.0,118307.0,118258.0,117955.0,117878.0,117552.0,117163.0,117170.0,115022.0,116880.0,120024.0,121717.0,124722.0,128341.0,132952.0,153430.0,157013.0,162826.0,169935.0,191190.0,198662.0,197795.0,201442.0,202112.0,204859.0,202839.0,202344.0
8420,Les Sources de la Loire,84,85093.0,84792.0,84474.0,84472.0,84218.0,84159.0,83928.0,83903.0,83981.0,83903.0,83895.0,83847.0,83695.0,83357.0,82892.0,82279.0,81777.0,81075.0,75093.0,72520.0,72386.0,73029.0,75827.0,79062.0,82965.0,98831.0,102262.0,106996.0,110392.0,125476.0,130105.0,130041.0,130756.0,130589.0,130628.0,128667.0,126330.0
8421,Lyon,84,1908992.0,1901587.0,1886927.0,1875638.0,1865922.0,1848284.0,1830042.0,1820714.0,1805664.0,1784520.0,1761567.0,1744153.0,1724957.0,1706180.0,1690268.0,1672362.0,1658992.0,1651267.0,1562040.0,1481754.0,1400822.0,1364597.0,1250662.0,1102357.0,935098.0,985971.0,1003366.0,940110.0,894925.0,840299.0,778339.0,762915.0,757080.0,724532.0,690835.0,654875.0,618984.0
8422,Montélimar,84,105049.0,104590.0,104509.0,103552.0,103288.0,102430.0,101509.0,100720.0,99998.0,98466.0,97290.0,95707.0,94610.0,93669.0,93180.0,92032.0,91283.0,90023.0,82775.0,77517.0,72914.0,66838.0,65731.0,59296.0,54570.0,54140.0,54613.0,51424.0,52150.0,58095.0,59546.0,59366.0,60446.0,61828.0,63777.0,63743.0,62845.0
8423,Montluçon,84,114378.0,114938.0,115295.0,116179.0,117033.0,117871.0,118962.0,119766.0,120968.0,121565.0,122221.0,122345.0,122413.0,122593.0,123108.0,123497.0,123623.0,123625.0,124748.0,130784.0,138642.0,145548.0,151738.0,151932.0,149077.0,144314.0,148113.0,146877.0,148635.0,161426.0,167520.0,169681.0,169391.0,166266.0,166099.0,162189.0,154931.0
8424,Moulins,84,96689.0,96993.0,97068.0,97405.0,97564.0,98149.0,98731.0,98911.0,99107.0,99319.0,99052.0,98676.0,98988.0,99670.0,99640.0,99121.0,99506.0,99820.0,101466.0,106795.0,110228.0,112173.0,114408.0,112964.0,111857.0,116026.0,117538.0,120133.0,122514.0,135577.0,138707.0,140077.0,140747.0,143552.0,143348.0,140753.0,139025.0
8425,Oyonnax,84,57168.0,57026.0,56834.0,56641.0,56753.0,56467.0,56593.0,56749.0,56651.0,56802.0,56623.0,56891.0,56960.0,57206.0,57432.0,57481.0,57757.0,57671.0,56402.0,52637.0,46845.0,41759.0,37150.0,31814.0,27303.0,25348.0,27981.0,28284.0,26493.0,27222.0,26356.0,25345.0,24408.0,24579.0,25272.0,25504.0,25689.0
8426,Roanne,84,135232.0,134975.0,134421.0,134052.0,133270.0,133170.0,133284.0,133314.0,133187.0,133357.0,133229.0,133402.0,133575.0,133770.0,132999.0,131421.0,130751.0,130785.0,131090.0,134568.0,138238.0,138532.0,132388.0,127362.0,121196.0,114447.0,115635.0,113276.0,111806.0,120098.0,122475.0,123425.0,122264.0,119877.0,118419.0,113617.0,110609.0
8427,Romans-sur-Isère,84,99305.0,98474.0,97607.0,97441.0,97499.0,97281.0,97222.0,97211.0,96816.0,95763.0,95497.0,94987.0,94040.0,93239.0,92765.0,91804.0,90770.0,89838.0,83979.0,79801.0,74632.0,70410.0,68917.0,63525.0,59183.0,55569.0,56056.0,54853.0,54162.0,58352.0,60066.0,59863.0,60375.0,61126.0,59866.0,59012.0,60113.0
8428,Saint-Étienne,84,551591.0,550278.0,548226.0,548297.0,546490.0,544714.0,544030.0,543240.0,540946.0,538610.0,538355.0,535741.0,531183.0,531206.0,530254.0,528655.0,528789.0,530073.0,521763.0,537439.0,526353.0,529508.0,515188.0,493064.0,456190.0,453078.0,463936.0,468354.0,435466.0,420350.0,417147.0,417428.0,393884.0,387037.0,373557.0,375430.0,369664.0
8429,Saint-Flour,84,33827.0,33947.0,34211.0,34413.0,34625.0,34551.0,34670.0,34832.0,35060.0,35202.0,35242.0,35329.0,35497.0,35658.0,35684.0,35733.0,35849.0,36016.0,36529.0,39796.0,41753.0,43778.0,45502.0,48590.0,50566.0,57533.0,59025.0,59950.0,61506.0,67985.0,70084.0,71017.0,72238.0,72730.0,74961.0,72935.0,71521.0
8430,Tarare,84,58057.0,58007.0,57592.0,57837.0,57779.0,57808.0,57805.0,57872.0,58005.0,57988.0,57745.0,57246.0,57336.0,56982.0,56585.0,56118.0,56211.0,55751.0,52967.0,52644.0,52725.0,54092.0,56392.0,58243.0,58572.0,61506.0,65736.0,68237.0,68991.0,79517.0,82739.0,85149.0,87594.0,89070.0,90920.0,92539.0,93381.0
8431,Valence,84,298006.0,296815.0,295742.0,294353.0,293331.0,292479.0,290222.0,287790.0,285984.0,283661.0,281049.0,280221.0,278875.0,276969.0,276350.0,274729.0,273110.0,271473.0,256090.0,242958.0,229039.0,214051.0,197026.0,177018.0,156070.0,149374.0,148543.0,145929.0,142512.0,152663.0,155141.0,154817.0,157321.0,158760.0,164486.0,164005.0,169127.0
8432,Vichy,84,143426.0,143993.0,143752.0,143312.0,142751.0,142688.0,141977.0,142454.0,143323.0,143951.0,143947.0,143638.0,143037.0,142344.0,141978.0,141809.0,141646.0,141532.0,139832.0,142800.0,145472.0,147107.0,149952.0,146644.0,144638.0,144508.0,145772.0,141751.0,139274.0,154051.0,156918.0,156875.0,158086.0,158675.0,159535.0,157819.0,155292.0
8433,Vienne-Annonay,84,255490.0,253422.0,251102.0,248344.0,247601.0,246083.0,245218.0,244709.0,243482.0,241982.0,240448.0,238524.0,237085.0,236349.0,234879.0,232321.0,229415.0,226706.0,209957.0,200197.0,188896.0,182048.0,176651.0,167320.0,158568.0,157196.0,158603.0,154669.0,152378.0,166393.0,172500.0,173358.0,175186.0,177312.0,180020.0,181856.0,181742.0
8434,Villefranche-sur-Saône,84,187204.0,185331.0,183196.0,181722.0,180908.0,179881.0,179523.0,178755.0,176666.0,175191.0,173694.0,171823.0,169447.0,167632.0,165179.0,163050.0,160959.0,159537.0,143937.0,131718.0,118737.0,107993.0,98309.0,92086.0,88173.0,86326.0,86542.0,86580.0,86732.0,96097.0,98808.0,98461.0,98365.0,98317.0,100895.0,102165.0,105895.0
8435,Voiron,84,203484.0,202251.0,200490.0,198926.0,198160.0,197081.0,196268.0,195848.0,195561.0,194164.0,192714.0,191446.0,189939.0,188946.0,187300.0,185469.0,183396.0,181209.0,165054.0,153623.0,140883.0,128170.0,121299.0,115220.0,113582.0,112823.0,118298.0,118627.0,114815.0,127071.0,129549.0,134008.0,134360.0,136206.0,141443.0,140717.0,142175.0
