year_month,ze2020,target_proxy_establishment_creations_count
2000-01,5201,102
2000-01,5202,506
2000-01,5203,337
2000-01,5204,57
2000-01,5205,60
2000-01,5206,218
2000-01,5207,170
2000-01,5208,88
2000-01,5209,100
2000-01,5210,188
2000-01,5211,230
2000-01,5212,455
2000-01,5213,148
2000-01,5214,207
2000-01,5215,124
2000-01,5216,1285
2000-01,5217,101
2000-01,5218,81
2000-01,5219,375
2000-01,5220,134
2000-01,5221,76
2000-01,5301,151
2000-01,5302,431
2000-01,5303,154
2000-01,5304,151
2000-01,5305,120
2000-01,5306,97
2000-01,5307,106
2000-01,5308,421
2000-01,5309,351
2000-01,5310,191
2000-01,5311,89
2000-01,5312,161
2000-01,5313,554
2000-01,5314,61
2000-01,5315,887
2000-01,5316,254
2000-01,5317,325
2000-01,5318,360
2000-01,5319,103
2000-01,7501,260
2000-01,7502,371
2000-01,7503,875
2000-01,7504,220
2000-01,7505,2160
2000-01,7506,163
2000-01,7507,261
2000-01,7508,99
2000-01,7509,219
2000-01,7510,407
2000-01,7511,279
2000-01,7512,537
2000-01,7513,480
2000-01,7514,273
2000-01,7515,123
2000-01,7516,276
2000-01,7517,454
2000-01,7518,198
2000-01,7519,362
2000-01,7520,247
2000-01,7521,198
2000-01,7522,644
2000-01,7523,375
2000-01,7524,397
2000-01,7525,113
2000-01,7526,360
2000-01,7527,133
2000-01,7528,155
2000-01,7529,167
2000-01,7530,94
2000-01,7531,163
2000-01,7532,195
2000-01,7601,245
2000-01,7602,436
2000-01,7603,281
2000-01,7604,396
2000-01,7605,100
2000-01,7606,535
2000-01,7607,183
2000-01,7608,366
2000-01,7609,158
2000-01,7610,264
2000-01,7611,203
2000-01,7612,285
2000-01,7613,167
2000-01,7614,169
2000-01,7615,306
2000-01,7616,1404
2000-01,7617,557
2000-01,7618,751
2000-01,7619,104
2000-01,7620,1397
2000-01,7621,289
2000-01,7622,333
2000-01,7623,217
2000-01,7624,682
2000-01,7625,1920
2000-01,8401,490
2000-01,8402,216
2000-01,8403,163
2000-01,8404,80
2000-01,8405,333
2000-01,8406,299
2000-01,8407,427
2000-01,8408,907
2000-01,8409,1216
2000-01,8410,170
2000-01,8411,179
2000-01,8412,179
2000-01,8413,964
2000-01,8414,155
2000-01,8415,244
2000-01,8416,443
2000-01,8417,193
2000-01,8418,279
2000-01,8419,344
2000-01,8420,108
2000-01,8421,1764
2000-01,8422,186
2000-01,8423,171
2000-01,8424,159
2000-01,8425,79
2000-01,8426,217
2000-01,8427,174
2000-01,8428,700
2000-01,8429,109
2000-01,8430,142
2000-01,8431,457
2000-01,8432,241
2000-01,8433,341
2000-01,8434,275
2000-01,8435,294
2000-01,9301,823
2000-01,9302,142
2000-01,9303,207
2000-01,9304,1206
2000-01,9305,232
2000-01,9306,324
2000-01,9307,195
2000-01,9308,224
2000-01,9309,303
2000-01,9310,253
2000-01,9311,193
2000-01,9312,616
2000-01,9313,398
2000-01,9314,204
2000-01,9315,1590
2000-01,9316,127
2000-01,9317,375
2000-01,9318,1104
2000-02,0051,60
2000-02,0052,110
2000-02,0053,176
2000-02,0054,122
2000-02,0055,56
2000-02,0056,38
2000-02,0057,64
2000-02,0058,23
2000-02,0059,75
2000-02,0060,87
2000-02,0061,42
2000-02,0062,37
2000-02,0063,46
2000-02,0064,64
2000-02,1101,297
2000-02,1102,37
2000-02,1103,40
2000-02,1104,262
2000-02,1105,109
2000-02,1106,204
2000-02,1107,75
2000-02,1108,86
2000-02,1109,2895
2000-02,1110,19
2000-02,1111,49
2000-02,1112,446
2000-02,1113,263
2000-02,1114,382
2000-02,1115,367
2000-02,2401,88
2000-02,2402,93
2000-02,2403,115
2000-02,2404,23
2000-02,2405,88
2000-02,2406,14
2000-02,2407,37
2000-02,2408,26
2000-02,2409,42
2000-02,2410,213
2000-02,2411,26
2000-02,2412,46
2000-02,2413,286
2000-02,2414,23
2000-02,2415,20
2000-02,2701,14
2000-02,2702,105
2000-02,2703,38
2000-02,2704,52
2000-02,2705,91
2000-02,2706,174
2000-02,2707,83
2000-02,2708,34
2000-02,2709,29
2000-02,2710,32
2000-02,2711,220
2000-02,2712,33
2000-02,2713,80
2000-02,2714,47
2000-02,2715,37
2000-02,2716,24
2000-02,2717,59
2000-02,2718,84
2000-02,2801,28
2000-02,2802,57
2000-02,2803,29
2000-02,2804,274
2000-02,2805,113
2000-02,2806,23
2000-02,2807,50
2000-02,2808,73
2000-02,2809,40
2000-02,2810,38
2000-02,2811,66
2000-02,2812,26
2000-02,2813,130
2000-02,2814,41
2000-02,2815,299
2000-02,2816,57
2000-02,2817,67
2000-02,2818,17
2000-02,2819,40
2000-02,3201,31
2000-02,3202,149
2000-02,3203,85
2000-02,3204,65
2000-02,3205,88
2000-02,3206,84
2000-02,3207,59
2000-02,3208,66
2000-02,3209,30
2000-02,3210,112
2000-02,3211,131
2000-02,3212,74
2000-02,3213,91
2000-02,3214,48
2000-02,3215,117
2000-02,3216,535
2000-02,3217,80
2000-02,3218,190
2000-02,3219,63
2000-02,3220,105
2000-02,3221,64
2000-02,3222,127
2000-02,4401,34
2000-02,4402,58
2000-02,4403,73
2000-02,4404,52
2000-02,4405,106
2000-02,4406,42
2000-02,4407,101
2000-02,4408,56
2000-02,4409,119
2000-02,4410,281
2000-02,4411,249
2000-02,4412,301
2000-02,4413,193
2000-02,4414,52
2000-02,4415,37
2000-02,4416,41
2000-02,4417,43
2000-02,4418,35
2000-02,4419,43
2000-02,4420,36
2000-02,4421,24
2000-02,4422,60
2000-02,4423,474
2000-02,4424,122
2000-02,4425,158
2000-02,4426,41
2000-02,4427,49
2000-02,5201,34
2000-02,5202,173
2000-02,5203,82
2000-02,5204,27
2000-02,5205,24
2000-02,5206,76
2000-02,5207,51
2000-02,5208,24
2000-02,5209,34
2000-02,5210,100
2000-02,5211,77
2000-02,5212,198
2000-02,5213,60
2000-02,5214,50
2000-02,5215,31
2000-02,5216,538
2000-02,5217,39
2000-02,5218,16
2000-02,5219,176
2000-02,5220,44
2000-02,5221,24
2000-02,5301,75
2000-02,5302,192
2000-02,5303,39
2000-02,5304,51
2000-02,5305,45
2000-02,5306,30
2000-02,5307,40
2000-02,5308,72
2000-02,5309,137
2000-02,5310,57
2000-02,5311,39
2000-02,5312,66
2000-02,5313,159
2000-02,5314,30
2000-02,5315,359
2000-02,5316,123
2000-02,5317,89
2000-02,5318,148
2000-02,5319,57
2000-02,7501,84
2000-02,7502,119
2000-02,7503,245
2000-02,7504,79
2000-02,7505,705
2000-02,7506,59
2000-02,7507,79
2000-02,7508,39
2000-02,7509,53
2000-02,7510,85
2000-02,7511,71
2000-02,7512,167
2000-02,7513,92
2000-02,7514,59
2000-02,7515,29
2000-02,7516,80
2000-02,7517,144
2000-02,7518,61
2000-02,7519,53
2000-02,7520,116
2000-02,7521,33
2000-02,7522,185
2000-02,7523,112
2000-02,7524,143
2000-02,7525,47
2000-02,7526,100
2000-02,7527,38
2000-02,7528,51
2000-02,7529,60
2000-02,7530,31
2000-02,7531,51
2000-02,7532,70
2000-02,7601,73
2000-02,7602,106
2000-02,7603,111
2000-02,7604,100
2000-02,7605,47
2000-02,7606,159
2000-02,7607,55
2000-02,7608,142
2000-02,7609,39
2000-02,7610,86
2000-02,7611,58
2000-02,7612,81
2000-02,7613,49
2000-02,7614,49
2000-02,7615,88
2000-02,7616,636
2000-02,7617,128
2000-02,7618,271
2000-02,7619,36
2000-02,7620,366
2000-02,7621,102
2000-02,7622,77
2000-02,7623,86
2000-02,7624,177
2000-02,7625,757
2000-02,8401,196
2000-02,8402,77
2000-02,8403,45
2000-02,8404,27
2000-02,8405,99
2000-02,8406,93
2000-02,8407,126
2000-02,8408,255
2000-02,8409,423
2000-02,8410,38
2000-02,8411,41
2000-02,8412,33
2000-02,8413,109
2000-02,8414,36
2000-02,8415,59
2000-02,8416,155
2000-02,8417,40
2000-02,8418,72
2000-02,8419,69
2000-02,8420,30
2000-02,8421,653
2000-02,8422,64
2000-02,8423,54
2000-02,8424,54
2000-02,8425,37
2000-02,8426,76
2000-02,8427,61
2000-02,8428,314
2000-02,8429,20
2000-02,8430,30
2000-02,8431,167
2000-02,8432,67
2000-02,8433,119
2000-02,8434,95
2000-02,8435,93
2000-02,9301,298
2000-02,9302,60
2000-02,9303,104
2000-02,9304,559
2000-02,9305,83
2000-02,9306,116
2000-02,9307,51
2000-02,9308,113
2000-02,9309,143
2000-02,9310,74
2000-02,9311,67
2000-02,9312,233
2000-02,9313,183
2000-02,9314,78
2000-02,9315,718
2000-02,9316,30
2000-02,9317,104
2000-02,9318,469
2000-03,0051,61
2000-03,0052,116
2000-03,0053,197
2000-03,0054,94
2000-03,0055,38
2000-03,0056,53
2000-03,0057,66
2000-03,0058,23
2000-03,0059,71
2000-03,0060,76
2000-03,0061,44
2000-03,0062,36
2000-03,0063,47
2000-03,0064,61
2000-03,1101,262
2000-03,1102,35
2000-03,1103,58
2000-03,1104,235
2000-03,1105,111
2000-03,1106,227
2000-03,1107,88
2000-03,1108,81
2000-03,1109,2837
2000-03,1110,18
2000-03,1111,54
2000-03,1112,418
2000-03,1113,258
2000-03,1114,405
2000-03,1115,348
2000-03,2401,80
2000-03,2402,116
2000-03,2403,114
2000-03,2404,30
2000-03,2405,93
2000-03,2406,21
2000-03,2407,37
2000-03,2408,29
2000-03,2409,51
2000-03,2410,249
2000-03,2411,17
2000-03,2412,53
2000-03,2413,246
2000-03,2414,23
2000-03,2415,28
2000-03,2701,16
2000-03,2702,93
2000-03,2703,25
2000-03,2704,51
2000-03,2705,85
2000-03,2706,155
2000-03,2707,90
2000-03,2708,39
2000-03,2709,35
2000-03,2710,35
2000-03,2711,189
2000-03,2712,40
2000-03,2713,72
2000-03,2714,62
2000-03,2715,59
2000-03,2716,28
2000-03,2717,48
2000-03,2718,62
2000-03,2801,17
2000-03,2802,52
2000-03,2803,30
2000-03,2804,270
2000-03,2805,81
2000-03,2806,24
2000-03,2807,50
2000-03,2808,94
2000-03,2809,46
2000-03,2810,30
2000-03,2811,72
2000-03,2812,20
2000-03,2813,122
2000-03,2814,50
2000-03,2815,296
2000-03,2816,52
2000-03,2817,44
2000-03,2818,8
2000-03,2819,27
2000-03,3201,38
2000-03,3202,150
2000-03,3203,67
2000-03,3204,57
2000-03,3205,79
2000-03,3206,70
2000-03,3207,41
2000-03,3208,57
2000-03,3209,24
2000-03,3210,89
2000-03,3211,109
2000-03,3212,76
2000-03,3213,115
2000-03,3214,38
2000-03,3215,103
2000-03,3216,573
2000-03,3217,74
2000-03,3218,183
2000-03,3219,60
2000-03,3220,183
2000-03,3221,66
2000-03,3222,124
2000-03,4401,42
2000-03,4402,61
2000-03,4403,60
2000-03,4404,55
2000-03,4405,115
2000-03,4406,59
2000-03,4407,81
2000-03,4408,45
2000-03,4409,91
2000-03,4410,268
2000-03,4411,257
2000-03,4412,248
2000-03,4413,223
2000-03,4414,54
2000-03,4415,34
2000-03,4416,50
2000-03,4417,57
2000-03,4418,35
2000-03,4419,53
2000-03,4420,73
2000-03,4421,29
2000-03,4422,45
2000-03,4423,411
2000-03,4424,126
2000-03,4425,174
2000-03,4426,32
2000-03,4427,56
2000-03,5201,33
2000-03,5202,164
2000-03,5203,102
2000-03,5204,12
2000-03,5205,19
2000-03,5206,84
2000-03,5207,39
2000-03,5208,30
2000-03,5209,28
2000-03,5210,69
2000-03,5211,80
2000-03,5212,170
2000-03,5213,47
2000-03,5214,50
2000-03,5215,44
2000-03,5216,529
2000-03,5217,50
2000-03,5218,22
2000-03,5219,164
2000-03,5220,41
2000-03,5221,18
2000-03,5301,70
2000-03,5302,199
2000-03,5303,41
2000-03,5304,48
2000-03,5305,32
2000-03,5306,27
2000-03,5307,32
2000-03,5308,54
2000-03,5309,129
2000-03,5310,75
2000-03,5311,33
2000-03,5312,61
2000-03,5313,164
2000-03,5314,24
2000-03,5315,368
2000-03,5316,105
2000-03,5317,100
2000-03,5318,156
2000-03,5319,41
2000-03,7501,89
2000-03,7502,105
2000-03,7503,257
2000-03,7504,79
2000-03,7505,684
2000-03,7506,48
2000-03,7507,86
2000-03,7508,34
2000-03,7509,76
2000-03,7510,101
2000-03,7511,71
2000-03,7512,180
2000-03,7513,71
2000-03,7514,60
2000-03,7515,35
2000-03,7516,102
2000-03,7517,158
2000-03,7518,59
2000-03,7519,64
2000-03,7520,112
2000-03,7521,42
2000-03,7522,159
2000-03,7523,110
2000-03,7524,123
2000-03,7525,44
2000-03,7526,95
2000-03,7527,33
2000-03,7528,76
2000-03,7529,49
2000-03,7530,36
2000-03,7531,51
2000-03,7532,54
2000-03,7601,82
2000-03,7602,113
2000-03,7603,108
2000-03,7604,119
2000-03,7605,31
2000-03,7606,156
2000-03,7607,71
2000-03,7608,110
2000-03,7609,39
2000-03,7610,78
2000-03,7611,50
2000-03,7612,85
2000-03,7613,50
2000-03,7614,34
2000-03,7615,103
2000-03,7616,604
2000-03,7617,106
2000-03,7618,247
2000-03,7619,49
2000-03,7620,371
2000-03,7621,104
2000-03,7622,85
2000-03,7623,81
2000-03,7624,102
2000-03,7625,794
2000-03,8401,220
2000-03,8402,65
2000-03,8403,50
2000-03,8404,27
2000-03,8405,101
2000-03,8406,102
2000-03,8407,165
2000-03,8408,228
2000-03,8409,378
2000-03,8410,46
2000-03,8411,29
2000-03,8412,23
2000-03,8413,106
2000-03,8414,36
2000-03,8415,63
2000-03,8416,132
2000-03,8417,39
2000-03,8418,57
2000-03,8419,52
2000-03,8420,45
2000-03,8421,598
2000-03,8422,64
2000-03,8423,52
2000-03,8424,50
2000-03,8425,22
2000-03,8426,71
2000-03,8427,63
2000-03,8428,277
2000-03,8429,17
2000-03,8430,27
2000-03,8431,166
2000-03,8432,76
2000-03,8433,120
2000-03,8434,87
2000-03,8435,105
2000-03,9301,329
2000-03,9302,52
2000-03,9303,77
2000-03,9304,519
2000-03,9305,83
2000-03,9306,137
2000-03,9307,49
2000-03,9308,73
2000-03,9309,132
2000-03,9310,65
2000-03,9311,53
2000-03,9312,242
2000-03,9313,157
2000-03,9314,92
2000-03,9315,664
2000-03,9316,41
2000-03,9317,124
2000-03,9318,384
2000-04,0051,101
2000-04,0052,244
2000-04,0053,347
2000-04,0054,187
2000-04,0055,61
2000-04,0056,69
2000-04,0057,84
2000-04,0058,72
2000-04,0059,156
2000-04,0060,142
2000-04,0061,68
2000-04,0062,71
2000-04,0063,89
2000-04,0064,87
2000-04,1101,416
2000-04,1102,55
2000-04,1103,60
2000-04,1104,311
2000-04,1105,146
2000-04,1106,280
2000-04,1107,139
2000-04,1108,125
2000-04,1109,3766
2000-04,1110,48
2000-04,1111,52
2000-04,1112,612
2000-04,1113,359
2000-04,1114,539
2000-04,1115,458
2000-04,2401,132
2000-04,2402,149
2000-04,2403,127
2000-04,2404,36
2000-04,2405,177
2000-04,2406,39
2000-04,2407,63
2000-04,2408,46
2000-04,2409,99
2000-04,2410,310
2000-04,2411,32
2000-04,2412,94
2000-04,2413,449
2000-04,2414,46
2000-04,2415,31
2000-04,2701,30
2000-04,2702,144
2000-04,2703,52
2000-04,2704,94
2000-04,2705,157
2000-04,2706,278
2000-04,2707,120
2000-04,2708,63
2000-04,2709,66
2000-04,2710,67
2000-04,2711,333
2000-04,2712,62
2000-04,2713,153
2000-04,2714,105
2000-04,2715,105
2000-04,2716,50
2000-04,2717,94
2000-04,2718,115
2000-04,2801,39
2000-04,2802,68
2000-04,2803,47
2000-04,2804,441
2000-04,2805,112
2000-04,2806,57
2000-04,2807,100
2000-04,2808,139
2000-04,2809,94
2000-04,2810,69
2000-04,2811,124
2000-04,2812,46
2000-04,2813,208
2000-04,2814,61
2000-04,2815,524
2000-04,2816,78
2000-04,2817,74
2000-04,2818,38
2000-04,2819,64
2000-04,3201,90
2000-04,3202,227
2000-04,3203,110
2000-04,3204,115
2000-04,3205,129
2000-04,3206,121
2000-04,3207,104
2000-04,3208,108
2000-04,3209,53
2000-04,3210,140
2000-04,3211,194
2000-04,3212,102
2000-04,3213,159
2000-04,3214,80
2000-04,3215,200
2000-04,3216,712
2000-04,3217,145
2000-04,3218,299
2000-04,3219,100
2000-04,3220,185
2000-04,3221,106
2000-04,3222,264
2000-04,4401,46
2000-04,4402,91
2000-04,4403,145
2000-04,4404,118
2000-04,4405,140
2000-04,4406,95
2000-04,4407,166
2000-04,4408,59
2000-04,4409,131
2000-04,4410,330
2000-04,4411,327
2000-04,4412,424
2000-04,4413,272
2000-04,4414,76
2000-04,4415,64
2000-04,4416,66
2000-04,4417,80
2000-04,4418,46
2000-04,4419,71
2000-04,4420,82
2000-04,4421,77
2000-04,4422,69
2000-04,4423,554
2000-04,4424,186
2000-04,4425,227
2000-04,4426,58
2000-04,4427,92
2000-04,5201,59
2000-04,5202,308
2000-04,5203,212
2000-04,5204,30
2000-04,5205,45
2000-04,5206,127
2000-04,5207,107
2000-04,5208,56
2000-04,5209,44
2000-04,5210,115
2000-04,5211,128
2000-04,5212,227
2000-04,5213,65
2000-04,5214,136
2000-04,5215,60
2000-04,5216,803
2000-04,5217,88
2000-04,5218,42
2000-04,5219,249
2000-04,5220,81
2000-04,5221,29
2000-04,5301,143
2000-04,5302,339
2000-04,5303,75
2000-04,5304,99
2000-04,5305,53
2000-04,5306,50
2000-04,5307,50
2000-04,5308,119
2000-04,5309,193
2000-04,5310,147
2000-04,5311,44
2000-04,5312,86
2000-04,5313,260
2000-04,5314,43
2000-04,5315,588
2000-04,5316,175
2000-04,5317,195
2000-04,5318,246
2000-04,5319,64
2000-04,7501,150
2000-04,7502,198
2000-04,7503,496
2000-04,7504,135
2000-04,7505,1213
2000-04,7506,90
2000-04,7507,132
2000-04,7508,61
2000-04,7509,109
2000-04,7510,147
2000-04,7511,134
2000-04,7512,311
2000-04,7513,193
2000-04,7514,118
2000-04,7515,69
2000-04,7516,135
2000-04,7517,239
2000-04,7518,98
2000-04,7519,102
2000-04,7520,161
2000-04,7521,72
2000-04,7522,287
2000-04,7523,221
2000-04,7524,214
2000-04,7525,71
2000-04,7526,217
2000-04,7527,82
2000-04,7528,103
2000-04,7529,119
2000-04,7530,36
2000-04,7531,54
2000-04,7532,90
2000-04,7601,190
2000-04,7602,239
2000-04,7603,216
2000-04,7604,192
2000-04,7605,88
2000-04,7606,262
2000-04,7607,123
2000-04,7608,236
2000-04,7609,58
2000-04,7610,142
2000-04,7611,98
2000-04,7612,131
2000-04,7613,100
2000-04,7614,76
2000-04,7615,157
2000-04,7616,936
2000-04,7617,246
2000-04,7618,451
2000-04,7619,76
2000-04,7620,785
2000-04,7621,162
2000-04,7622,126
2000-04,7623,141
2000-04,7624,286
2000-04,7625,1154
2000-04,8401,360
2000-04,8402,171
2000-04,8403,69
2000-04,8404,43
2000-04,8405,203
2000-04,8406,164
2000-04,8407,234
2000-04,8408,373
2000-04,8409,628
2000-04,8410,63
2000-04,8411,38
2000-04,8412,73
2000-04,8413,154
2000-04,8414,79
2000-04,8415,112
2000-04,8416,253
2000-04,8417,76
2000-04,8418,89
2000-04,8419,128
2000-04,8420,75
2000-04,8421,1007
2000-04,8422,116
2000-04,8423,75
2000-04,8424,75
2000-04,8425,53
2000-04,8426,117
2000-04,8427,82
2000-04,8428,446
2000-04,8429,34
2000-04,8430,40
2000-04,8431,318
2000-04,8432,151
2000-04,8433,241
2000-04,8434,149
2000-04,8435,175
2000-04,9301,548
2000-04,9302,63
2000-04,9303,157
2000-04,9304,810
2000-04,9305,121
2000-04,9306,200
2000-04,9307,93
2000-04,9308,164
2000-04,9309,261
2000-04,9310,138
2000-04,9311,117
2000-04,9312,407
2000-04,9313,278
2000-04,9314,126
2000-04,9315,957
2000-04,9316,69
2000-04,9317,276
2000-04,9318,808
2000-05,0051,72
2000-05,0052,116
2000-05,0053,239
2000-05,0054,147
2000-05,0055,51
2000-05,0056,55
2000-05,0057,80
2000-05,0058,23
2000-05,0059,106
2000-05,0060,109
2000-05,0061,38
2000-05,0062,46
2000-05,0063,60
2000-05,0064,59
2000-05,1101,288
2000-05,1102,48
2000-05,1103,45
2000-05,1104,246
2000-05,1105,102
2000-05,1106,233
2000-05,1107,92
2000-05,1108,86
2000-05,1109,2982
2000-05,1110,24
2000-05,1111,34
2000-05,1112,430
2000-05,1113,278
2000-05,1114,386
2000-05,1115,331
2000-05,2401,82
2000-05,2402,100
2000-05,2403,113
2000-05,2404,30
2000-05,2405,107
2000-05,2406,24
2000-05,2407,28
2000-05,2408,29
2000-05,2409,67
2000-05,2410,207
2000-05,2411,35
2000-05,2412,50
2000-05,2413,305
2000-05,2414,28
2000-05,2415,18
2000-05,2701,18
2000-05,2702,93
2000-05,2703,27
2000-05,2704,58
2000-05,2705,87
2000-05,2706,169
2000-05,2707,100
2000-05,2708,49
2000-05,2709,32
2000-05,2710,52
2000-05,2711,223
2000-05,2712,41
2000-05,2713,102
2000-05,2714,81
2000-05,2715,64
2000-05,2716,35
2000-05,2717,46
2000-05,2718,71
2000-05,2801,27
2000-05,2802,56
2000-05,2803,40
2000-05,2804,266
2000-05,2805,74
2000-05,2806,34
2000-05,2807,60
2000-05,2808,93
2000-05,2809,38
2000-05,2810,37
2000-05,2811,73
2000-05,2812,32
2000-05,2813,137
2000-05,2814,52
2000-05,2815,326
2000-05,2816,43
2000-05,2817,62
2000-05,2818,17
2000-05,2819,50
2000-05,3201,45
2000-05,3202,165
2000-05,3203,76
2000-05,3204,69
2000-05,3205,80
2000-05,3206,90
2000-05,3207,73
2000-05,3208,66
2000-05,3209,36
2000-05,3210,105
2000-05,3211,156
2000-05,3212,86
2000-05,3213,122
2000-05,3214,50
2000-05,3215,128
2000-05,3216,545
2000-05,3217,93
2000-05,3218,219
2000-05,3219,71
2000-05,3220,116
2000-05,3221,64
2000-05,3222,138
2000-05,4401,37
2000-05,4402,61
2000-05,4403,77
2000-05,4404,54
2000-05,4405,124
2000-05,4406,72
2000-05,4407,116
2000-05,4408,43
2000-05,4409,123
2000-05,4410,231
2000-05,4411,285
2000-05,4412,312
2000-05,4413,224
2000-05,4414,44
2000-05,4415,42
2000-05,4416,64
2000-05,4417,60
2000-05,4418,38
2000-05,4419,66
2000-05,4420,66
2000-05,4421,58
2000-05,4422,61
2000-05,4423,466
2000-05,4424,123
2000-05,4425,145
2000-05,4426,36
2000-05,4427,76
2000-05,5201,36
2000-05,5202,201
2000-05,5203,105
2000-05,5204,17
2000-05,5205,25
2000-05,5206,92
2000-05,5207,74
2000-05,5208,30
2000-05,5209,36
2000-05,5210,54
2000-05,5211,90
2000-05,5212,172
2000-05,5213,46
2000-05,5214,57
2000-05,5215,30
2000-05,5216,537
2000-05,5217,49
2000-05,5218,24
2000-05,5219,152
2000-05,5220,52
2000-05,5221,20
2000-05,5301,77
2000-05,5302,223
2000-05,5303,48
2000-05,5304,58
2000-05,5305,27
2000-05,5306,33
2000-05,5307,42
2000-05,5308,93
2000-05,5309,139
2000-05,5310,79
2000-05,5311,38
2000-05,5312,63
2000-05,5313,215
2000-05,5314,37
2000-05,5315,378
2000-05,5316,109
2000-05,5317,107
2000-05,5318,135
2000-05,5319,35
2000-05,7501,95
2000-05,7502,141
2000-05,7503,333
2000-05,7504,78
2000-05,7505,790
2000-05,7506,55
2000-05,7507,83
2000-05,7508,56
2000-05,7509,61
2000-05,7510,97
2000-05,7511,53
2000-05,7512,167
2000-05,7513,110
2000-05,7514,63
2000-05,7515,46
2000-05,7516,100
2000-05,7517,152
2000-05,7518,72
2000-05,7519,67
2000-05,7520,87
2000-05,7521,45
2000-05,7522,175
2000-05,7523,149
2000-05,7524,169
2000-05,7525,63
2000-05,7526,134
2000-05,7527,48
2000-05,7528,88
2000-05,7529,47
2000-05,7530,33
2000-05,7531,58
2000-05,7532,62
2000-05,7601,107
2000-05,7602,130
2000-05,7603,127
2000-05,7604,143
2000-05,7605,45
2000-05,7606,162
2000-05,7607,58
2000-05,7608,146
2000-05,7609,40
2000-05,7610,88
2000-05,7611,43
2000-05,7612,95
2000-05,7613,67
2000-05,7614,56
2000-05,7615,115
2000-05,7616,697
2000-05,7617,144
2000-05,7618,331
2000-05,7619,48
2000-05,7620,445
2000-05,7621,91
2000-05,7622,93
2000-05,7623,98
2000-05,7624,196
2000-05,7625,786
2000-05,8401,230
2000-05,8402,111
2000-05,8403,41
2000-05,8404,22
2000-05,8405,140
2000-05,8406,124
2000-05,8407,145
2000-05,8408,271
2000-05,8409,427
2000-05,8410,56
2000-05,8411,33
2000-05,8412,41
2000-05,8413,106
2000-05,8414,53
2000-05,8415,77
2000-05,8416,169
2000-05,8417,52
2000-05,8418,69
2000-05,8419,85
2000-05,8420,45
2000-05,8421,787
2000-05,8422,71
2000-05,8423,77
2000-05,8424,37
2000-05,8425,25
2000-05,8426,95
2000-05,8427,72
2000-05,8428,288
2000-05,8429,21
2000-05,8430,30
2000-05,8431,194
2000-05,8432,96
2000-05,8433,143
2000-05,8434,110
2000-05,8435,103
2000-05,9301,358
2000-05,9302,58
2000-05,9303,92
2000-05,9304,536
2000-05,9305,76
2000-05,9306,128
2000-05,9307,90
2000-05,9308,101
2000-05,9309,152
2000-05,9310,80
2000-05,9311,78
2000-05,9312,283
2000-05,9313,200
2000-05,9314,93
2000-05,9315,722
2000-05,9316,44
2000-05,9317,135
2000-05,9318,516
2000-06,0051,57
2000-06,0052,86
2000-06,0053,214
2000-06,0054,104
2000-06,0055,40
2000-06,0056,28
2000-06,0057,56
2000-06,0058,43
2000-06,0059,83
2000-06,0060,78
2000-06,0061,29
2000-06,0062,40
2000-06,0063,46
2000-06,0064,49
2000-06,1101,278
2000-06,1102,24
2000-06,1103,43
2000-06,1104,269
2000-06,1105,90
2000-06,1106,225
2000-06,1107,81
2000-06,1108,80
2000-06,1109,2905
2000-06,1110,19
2000-06,1111,41
2000-06,1112,428
2000-06,1113,253
2000-06,1114,376
2000-06,1115,406
2000-06,2401,62
2000-06,2402,151
2000-06,2403,92
2000-06,2404,19
2000-06,2405,89
2000-06,2406,22
2000-06,2407,48
2000-06,2408,32
2000-06,2409,64
2000-06,2410,215
2000-06,2411,35
2000-06,2412,55
2000-06,2413,296
2000-06,2414,25
2000-06,2415,26
2000-06,2701,26
2000-06,2702,100
2000-06,2703,39
2000-06,2704,50
2000-06,2705,80
2000-06,2706,155
2000-06,2707,76
2000-06,2708,39
2000-06,2709,31
2000-06,2710,39
2000-06,2711,162
2000-06,2712,53
2000-06,2713,78
2000-06,2714,57
2000-06,2715,55
2000-06,2716,35
2000-06,2717,51
2000-06,2718,65
2000-06,2801,33
2000-06,2802,55
2000-06,2803,36
2000-06,2804,377
2000-06,2805,90
2000-06,2806,39
2000-06,2807,66
2000-06,2808,91
2000-06,2809,51
2000-06,2810,45
2000-06,2811,75
2000-06,2812,30
2000-06,2813,164
2000-06,2814,44
2000-06,2815,310
2000-06,2816,58
2000-06,2817,51
2000-06,2818,30
2000-06,2819,36
2000-06,3201,37
2000-06,3202,131
2000-06,3203,74
2000-06,3204,89
2000-06,3205,94
2000-06,3206,82
2000-06,3207,61
2000-06,3208,64
2000-06,3209,34
2000-06,3210,115
2000-06,3211,119
2000-06,3212,79
2000-06,3213,120
2000-06,3214,37
2000-06,3215,119
2000-06,3216,574
2000-06,3217,70
2000-06,3218,218
2000-06,3219,44
2000-06,3220,111
2000-06,3221,67
2000-06,3222,123
2000-06,4401,16
2000-06,4402,52
2000-06,4403,90
2000-06,4404,65
2000-06,4405,104
2000-06,4406,73
2000-06,4407,86
2000-06,4408,30
2000-06,4409,109
2000-06,4410,223
2000-06,4411,257
2000-06,4412,283
2000-06,4413,202
2000-06,4414,47
2000-06,4415,46
2000-06,4416,59
2000-06,4417,51
2000-06,4418,29
2000-06,4419,50
2000-06,4420,49
2000-06,4421,35
2000-06,4422,45
