country,year,cr_code,cr_name,gm_code,gm_name,region_level,sector_a10,observed_births_corop,stock_observed_gemeente,stock_total_corop,stock_share_within_corop,estimated_births_gemeente,evidence_status,evidence_type,proxy_method,source_birth_table,source_stock_table
NL,2016,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,585.0,740.0,5775.0,0.12813852813852813,74.96103896103897,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,605.0,750.0,5995.0,0.12510425354462051,75.6880733944954,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,575.0,785.0,6265.0,0.12529928172386273,72.04708699122106,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,620.0,850.0,7010.0,0.12125534950071326,75.17831669044222,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,680.0,865.0,7185.0,0.12038970076548365,81.86499652052888,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,600.0,890.0,7395.0,0.12035158891142664,72.21095334685599,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,705.0,955.0,7750.0,0.12322580645161291,86.8741935483871,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,735.0,1010.0,7990.0,0.12640801001251564,92.909887359199,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,675.0,1060.0,8405.0,0.12611540749553837,85.1279000594884,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR39,Zuid-Limburg,GM0917,Heerlen,gemeente,RU,625.0,1085.0,8475.0,0.128023598820059,80.01474926253688,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,nan,,GM0918,,gemeente,RU,,120.0,10770.0,0.011142061281337047,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,nan,,GM0918,,gemeente,RU,,140.0,11560.0,0.012110726643598616,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,nan,,GM0918,,gemeente,RU,,140.0,11545.0,0.012126461671719359,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,nan,,GM0918,,gemeente,RU,,0.0,11415.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,nan,,GM0918,,gemeente,RU,,0.0,10050.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,nan,,GM0918,,gemeente,RU,,0.0,10210.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,nan,,GM0918,,gemeente,RU,,0.0,9800.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,nan,,GM0918,,gemeente,RU,,0.0,9730.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,nan,,GM0918,,gemeente,RU,,0.0,8740.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,nan,,GM0918,,gemeente,RU,,0.0,7250.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,nan,,GM0918,,gemeente,RU,,0.0,6650.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,nan,,GM0918,,gemeente,RU,,0.0,5445.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,nan,,GM0918,,gemeente,RU,,0.0,80.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,nan,,GM0918,,gemeente,RU,,0.0,90.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,nan,,GM0918,,gemeente,RU,,0.0,545.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,nan,,GM0918,,gemeente,RU,,0.0,3405.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,nan,,GM0918,,gemeente,RU,,0.0,4440.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,nan,,GM0918,,gemeente,RU,,0.0,4670.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,nan,,GM0918,,gemeente,RU,,0.0,4745.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,680.0,325.0,3825.0,0.08496732026143791,57.77777777777778,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,595.0,355.0,4065.0,0.08733087330873308,51.961869618696184,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,700.0,365.0,4210.0,0.08669833729216152,60.688836104513065,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,615.0,385.0,4450.0,0.08651685393258426,53.20786516853932,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,610.0,395.0,4970.0,0.079476861167002,48.480885311871226,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,585.0,430.0,5210.0,0.08253358925143954,48.28214971209213,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,575.0,410.0,5310.0,0.07721280602636535,44.397363465160076,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,585.0,425.0,5435.0,0.078196872125115,45.74517019319228,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,560.0,425.0,5590.0,0.07602862254025045,42.57602862254025,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,585.0,425.0,5775.0,0.0735930735930736,43.05194805194805,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,605.0,445.0,5995.0,0.07422852376980818,44.90825688073395,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,575.0,470.0,6265.0,0.07501995211492418,43.13647246608141,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,620.0,490.0,7010.0,0.06990014265335236,43.33808844507846,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,680.0,505.0,7185.0,0.07028531663187196,47.79401530967293,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,600.0,510.0,7395.0,0.06896551724137931,41.37931034482759,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,705.0,545.0,7750.0,0.0703225806451613,49.57741935483871,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,735.0,555.0,7990.0,0.06946182728410513,51.05444305381727,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,675.0,570.0,8405.0,0.0678167757287329,45.77632361689471,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR39,Zuid-Limburg,GM0928,Kerkrade,gemeente,RU,625.0,565.0,8475.0,0.06666666666666667,41.666666666666664,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,nan,,GM0929,,gemeente,RU,,30.0,10770.0,0.002785515320334262,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,nan,,GM0929,,gemeente,RU,,35.0,11560.0,0.003027681660899654,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,nan,,GM0929,,gemeente,RU,,25.0,11545.0,0.0021654395842356,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,nan,,GM0929,,gemeente,RU,,0.0,11415.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,nan,,GM0929,,gemeente,RU,,0.0,10050.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,nan,,GM0929,,gemeente,RU,,0.0,10210.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,nan,,GM0929,,gemeente,RU,,0.0,9800.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,nan,,GM0929,,gemeente,RU,,0.0,9730.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,nan,,GM0929,,gemeente,RU,,0.0,8740.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,nan,,GM0929,,gemeente,RU,,0.0,7250.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,nan,,GM0929,,gemeente,RU,,0.0,6650.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,nan,,GM0929,,gemeente,RU,,0.0,5445.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,nan,,GM0929,,gemeente,RU,,0.0,80.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,nan,,GM0929,,gemeente,RU,,0.0,90.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,nan,,GM0929,,gemeente,RU,,0.0,545.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,nan,,GM0929,,gemeente,RU,,0.0,3405.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,nan,,GM0929,,gemeente,RU,,0.0,4440.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,nan,,GM0929,,gemeente,RU,,0.0,4670.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,nan,,GM0929,,gemeente,RU,,0.0,4745.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,nan,,GM0934,,gemeente,RU,,75.0,10770.0,0.006963788300835654,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,nan,,GM0934,,gemeente,RU,,80.0,11560.0,0.006920415224913495,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,nan,,GM0934,,gemeente,RU,,80.0,11545.0,0.006929406669553919,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,nan,,GM0934,,gemeente,RU,,0.0,11415.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,nan,,GM0934,,gemeente,RU,,0.0,10050.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,nan,,GM0934,,gemeente,RU,,0.0,10210.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,nan,,GM0934,,gemeente,RU,,0.0,9800.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,nan,,GM0934,,gemeente,RU,,0.0,9730.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,nan,,GM0934,,gemeente,RU,,0.0,8740.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,nan,,GM0934,,gemeente,RU,,0.0,7250.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,nan,,GM0934,,gemeente,RU,,0.0,6650.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,nan,,GM0934,,gemeente,RU,,0.0,5445.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,nan,,GM0934,,gemeente,RU,,0.0,80.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,nan,,GM0934,,gemeente,RU,,0.0,90.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,nan,,GM0934,,gemeente,RU,,0.0,545.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,nan,,GM0934,,gemeente,RU,,0.0,3405.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,nan,,GM0934,,gemeente,RU,,0.0,4440.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,nan,,GM0934,,gemeente,RU,,0.0,4670.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,nan,,GM0934,,gemeente,RU,,0.0,4745.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,680.0,950.0,3825.0,0.24836601307189543,168.88888888888889,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,595.0,975.0,4065.0,0.23985239852398524,142.71217712177122,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,700.0,1025.0,4210.0,0.24346793349168647,170.42755344418052,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,615.0,1090.0,4450.0,0.2449438202247191,150.64044943820224,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,610.0,1200.0,4970.0,0.2414486921529175,147.28370221327967,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,585.0,1265.0,5210.0,0.24280230326295585,142.03934740882917,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,575.0,1310.0,5310.0,0.24670433145009416,141.85499058380415,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,585.0,1340.0,5435.0,0.24655013799448022,144.23183072677094,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,560.0,1395.0,5590.0,0.24955277280858676,139.74955277280858,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,585.0,1460.0,5775.0,0.2528138528138528,147.8961038961039,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,605.0,1500.0,5995.0,0.25020850708924103,151.3761467889908,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,575.0,1550.0,6265.0,0.24740622505985635,142.2585794094174,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,620.0,1600.0,7010.0,0.2282453637660485,141.5121255349501,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,680.0,1625.0,7185.0,0.22616562282533054,153.79262352122475,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,600.0,1660.0,7395.0,0.2244759972954699,134.68559837728193,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,705.0,1760.0,7750.0,0.2270967741935484,160.10322580645163,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,735.0,1815.0,7990.0,0.22715894868585731,166.9618272841051,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,675.0,1945.0,8405.0,0.2314098750743605,156.20166567519334,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR39,Zuid-Limburg,GM0935,Maastricht,gemeente,RU,625.0,1985.0,8475.0,0.23421828908554573,146.38643067846607,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,nan,,GM0936,,gemeente,RU,,85.0,10770.0,0.007892293407613741,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,nan,,GM0936,,gemeente,RU,,90.0,11560.0,0.007785467128027681,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,nan,,GM0936,,gemeente,RU,,95.0,11545.0,0.00822867042009528,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,nan,,GM0936,,gemeente,RU,,100.0,11415.0,0.008760402978537012,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,nan,,GM0936,,gemeente,RU,,0.0,10050.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,nan,,GM0936,,gemeente,RU,,0.0,10210.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,nan,,GM0936,,gemeente,RU,,0.0,9800.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,nan,,GM0936,,gemeente,RU,,0.0,9730.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,nan,,GM0936,,gemeente,RU,,0.0,8740.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,nan,,GM0936,,gemeente,RU,,0.0,7250.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,nan,,GM0936,,gemeente,RU,,0.0,6650.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,nan,,GM0936,,gemeente,RU,,0.0,5445.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,nan,,GM0936,,gemeente,RU,,0.0,80.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,nan,,GM0936,,gemeente,RU,,0.0,90.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,nan,,GM0936,,gemeente,RU,,0.0,545.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,nan,,GM0936,,gemeente,RU,,0.0,3405.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,nan,,GM0936,,gemeente,RU,,0.0,4440.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,nan,,GM0936,,gemeente,RU,,0.0,4670.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,nan,,GM0936,,gemeente,RU,,0.0,4745.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,CR39,Zuid-Limburg,GM0938,Meerssen,gemeente,RU,680.0,145.0,3825.0,0.03790849673202614,25.777777777777775,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,CR39,Zuid-Limburg,GM0938,Meerssen,gemeente,RU,595.0,165.0,4065.0,0.04059040590405904,24.15129151291513,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,CR39,Zuid-Limburg,GM0938,Meerssen,gemeente,RU,700.0,170.0,4210.0,0.040380047505938245,28.26603325415677,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,CR39,Zuid-Limburg,GM0938,Meerssen,gemeente,RU,615.0,180.0,4450.0,0.04044943820224719,24.876404494382022,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
