country,gm_code,gm_name,cr_code,cr_name,region_level,year,evidence_type,source_table,sector_BE,sector_FZ,sector_GI,sector_JZ,sector_KZ,sector_LZ,sector_MN,sector_OQ,sector_RU,total_stock_all_sectors
NL,GM0567,,,,gemeente,2015,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2016,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2017,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0567,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2007,observed_stock,81575NED,45.0,110.0,210.0,15.0,70.0,15.0,115.0,105.0,80.0,765.0
NL,GM0568,,,,gemeente,2008,observed_stock,81575NED,45.0,115.0,230.0,20.0,85.0,20.0,135.0,105.0,85.0,840.0
NL,GM0568,,,,gemeente,2009,observed_stock,81575NED,50.0,125.0,230.0,25.0,85.0,25.0,150.0,105.0,80.0,875.0
NL,GM0568,,,,gemeente,2010,observed_stock,81575NED,55.0,125.0,220.0,25.0,110.0,25.0,165.0,105.0,90.0,920.0
NL,GM0568,,,,gemeente,2011,observed_stock,81575NED,55.0,120.0,230.0,30.0,125.0,25.0,175.0,95.0,95.0,950.0
NL,GM0568,,,,gemeente,2012,observed_stock,81575NED,55.0,120.0,220.0,25.0,120.0,25.0,180.0,95.0,105.0,945.0
NL,GM0568,,,,gemeente,2013,observed_stock,81575NED,60.0,115.0,205.0,25.0,110.0,30.0,190.0,100.0,105.0,940.0
NL,GM0568,,,,gemeente,2014,observed_stock,81575NED,55.0,120.0,215.0,30.0,110.0,25.0,185.0,100.0,115.0,955.0
NL,GM0568,,,,gemeente,2015,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2016,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2017,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0568,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2007,observed_stock,81575NED,100.0,310.0,445.0,50.0,145.0,45.0,360.0,390.0,165.0,2010.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2008,observed_stock,81575NED,100.0,345.0,465.0,55.0,160.0,50.0,400.0,395.0,185.0,2155.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2009,observed_stock,81575NED,105.0,380.0,460.0,65.0,160.0,55.0,425.0,375.0,195.0,2220.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2010,observed_stock,81575NED,105.0,385.0,500.0,75.0,210.0,55.0,455.0,360.0,200.0,2345.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2011,observed_stock,81575NED,110.0,385.0,515.0,70.0,205.0,60.0,470.0,365.0,215.0,2395.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2012,observed_stock,81575NED,115.0,400.0,530.0,80.0,210.0,60.0,485.0,370.0,215.0,2465.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2013,observed_stock,81575NED,125.0,410.0,525.0,85.0,210.0,55.0,500.0,370.0,225.0,2505.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2014,observed_stock,81575NED,125.0,430.0,535.0,90.0,210.0,45.0,515.0,350.0,225.0,2525.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2015,observed_stock,81575NED,130.0,460.0,545.0,90.0,205.0,55.0,555.0,625.0,250.0,2915.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2016,observed_stock,81575NED,140.0,485.0,580.0,100.0,215.0,55.0,595.0,655.0,270.0,3095.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2017,observed_stock,81575NED,140.0,495.0,585.0,110.0,245.0,60.0,625.0,675.0,300.0,3235.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2018,observed_stock,81575NED,150.0,505.0,615.0,115.0,255.0,55.0,665.0,705.0,320.0,3385.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2019,observed_stock,81575NED,155.0,545.0,620.0,115.0,265.0,55.0,715.0,730.0,330.0,3530.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2020,observed_stock,81575NED,160.0,585.0,625.0,115.0,265.0,60.0,765.0,745.0,345.0,3665.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2021,observed_stock,81575NED,170.0,615.0,670.0,125.0,280.0,60.0,780.0,730.0,345.0,3775.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2022,observed_stock,81575NED,175.0,665.0,725.0,140.0,315.0,70.0,820.0,765.0,380.0,4055.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2023,observed_stock,81575NED,190.0,685.0,735.0,140.0,295.0,70.0,865.0,805.0,390.0,4175.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2024,observed_stock,81575NED,215.0,750.0,785.0,160.0,195.0,80.0,1010.0,820.0,390.0,4405.0
NL,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland,gemeente,2025,observed_stock,81575NED,220.0,730.0,800.0,160.0,185.0,85.0,1050.0,850.0,390.0,4470.0
NL,GM0571,,,,gemeente,2007,observed_stock,81575NED,35.0,65.0,115.0,10.0,25.0,10.0,65.0,30.0,50.0,405.0
NL,GM0571,,,,gemeente,2008,observed_stock,81575NED,40.0,80.0,120.0,15.0,25.0,10.0,75.0,30.0,50.0,445.0
NL,GM0571,,,,gemeente,2009,observed_stock,81575NED,45.0,85.0,115.0,15.0,35.0,15.0,90.0,30.0,55.0,485.0
NL,GM0571,,,,gemeente,2010,observed_stock,81575NED,50.0,90.0,130.0,10.0,45.0,20.0,85.0,25.0,55.0,510.0
NL,GM0571,,,,gemeente,2011,observed_stock,81575NED,45.0,90.0,115.0,15.0,50.0,20.0,90.0,30.0,55.0,510.0
NL,GM0571,,,,gemeente,2012,observed_stock,81575NED,45.0,90.0,125.0,15.0,50.0,20.0,95.0,30.0,55.0,525.0
NL,GM0571,,,,gemeente,2013,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2014,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2015,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2016,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2017,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0571,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2007,observed_stock,81575NED,55.0,175.0,570.0,55.0,175.0,55.0,350.0,120.0,170.0,1725.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2008,observed_stock,81575NED,55.0,240.0,620.0,65.0,200.0,55.0,415.0,110.0,190.0,1950.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2009,observed_stock,81575NED,65.0,260.0,625.0,75.0,190.0,60.0,475.0,110.0,200.0,2060.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2010,observed_stock,81575NED,70.0,255.0,655.0,80.0,235.0,65.0,520.0,105.0,235.0,2220.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2011,observed_stock,81575NED,70.0,265.0,650.0,95.0,225.0,70.0,555.0,100.0,255.0,2285.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2012,observed_stock,81575NED,65.0,255.0,665.0,115.0,235.0,70.0,595.0,90.0,265.0,2355.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2013,observed_stock,81575NED,65.0,250.0,670.0,125.0,240.0,70.0,620.0,90.0,260.0,2390.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2014,observed_stock,81575NED,70.0,235.0,665.0,130.0,260.0,70.0,670.0,85.0,285.0,2470.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2015,observed_stock,81575NED,75.0,230.0,680.0,135.0,280.0,80.0,720.0,460.0,290.0,2950.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2016,observed_stock,81575NED,70.0,265.0,705.0,145.0,295.0,80.0,760.0,485.0,310.0,3115.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2017,observed_stock,81575NED,70.0,280.0,725.0,155.0,300.0,80.0,795.0,505.0,335.0,3245.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2018,observed_stock,81575NED,65.0,305.0,735.0,165.0,310.0,80.0,835.0,535.0,320.0,3350.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2019,observed_stock,81575NED,140.0,530.0,1175.0,225.0,445.0,115.0,1300.0,1000.0,520.0,5450.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2020,observed_stock,81575NED,145.0,585.0,1195.0,240.0,455.0,105.0,1375.0,1055.0,555.0,5710.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2021,observed_stock,81575NED,150.0,600.0,1245.0,255.0,490.0,110.0,1425.0,1110.0,580.0,5965.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2022,observed_stock,81575NED,170.0,635.0,1325.0,285.0,540.0,120.0,1565.0,1195.0,630.0,6465.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2023,observed_stock,81575NED,175.0,670.0,1295.0,285.0,520.0,115.0,1630.0,1290.0,645.0,6625.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2024,observed_stock,81575NED,185.0,730.0,1400.0,320.0,305.0,125.0,1895.0,1370.0,675.0,7005.0
NL,GM0575,Noordwijk,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2025,observed_stock,81575NED,180.0,730.0,1395.0,320.0,325.0,130.0,1985.0,1395.0,705.0,7165.0
NL,GM0576,,,,gemeente,2007,observed_stock,81575NED,45.0,120.0,395.0,15.0,70.0,30.0,185.0,230.0,90.0,1180.0
NL,GM0576,,,,gemeente,2008,observed_stock,81575NED,50.0,160.0,395.0,25.0,75.0,30.0,210.0,220.0,90.0,1255.0
NL,GM0576,,,,gemeente,2009,observed_stock,81575NED,45.0,165.0,385.0,25.0,80.0,35.0,205.0,220.0,95.0,1255.0
NL,GM0576,,,,gemeente,2010,observed_stock,81575NED,50.0,165.0,405.0,30.0,80.0,25.0,245.0,205.0,105.0,1310.0
NL,GM0576,,,,gemeente,2011,observed_stock,81575NED,50.0,155.0,405.0,40.0,90.0,25.0,270.0,210.0,110.0,1355.0
NL,GM0576,,,,gemeente,2012,observed_stock,81575NED,55.0,160.0,410.0,40.0,95.0,25.0,295.0,195.0,120.0,1395.0
NL,GM0576,,,,gemeente,2013,observed_stock,81575NED,60.0,170.0,420.0,45.0,95.0,25.0,305.0,195.0,125.0,1440.0
NL,GM0576,,,,gemeente,2014,observed_stock,81575NED,55.0,165.0,420.0,45.0,100.0,25.0,315.0,200.0,130.0,1455.0
NL,GM0576,,,,gemeente,2015,observed_stock,81575NED,55.0,180.0,440.0,50.0,90.0,20.0,340.0,385.0,140.0,1700.0
NL,GM0576,,,,gemeente,2016,observed_stock,81575NED,60.0,190.0,450.0,60.0,95.0,20.0,360.0,395.0,155.0,1785.0
NL,GM0576,,,,gemeente,2017,observed_stock,81575NED,55.0,195.0,460.0,60.0,110.0,20.0,380.0,395.0,165.0,1840.0
NL,GM0576,,,,gemeente,2018,observed_stock,81575NED,65.0,205.0,465.0,60.0,120.0,25.0,390.0,405.0,175.0,1910.0
NL,GM0576,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0576,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0576,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0576,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0576,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0576,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0576,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2007,observed_stock,81575NED,25.0,55.0,255.0,65.0,115.0,30.0,365.0,15.0,120.0,1045.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2008,observed_stock,81575NED,30.0,70.0,270.0,75.0,145.0,35.0,400.0,15.0,130.0,1170.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2009,observed_stock,81575NED,30.0,80.0,275.0,80.0,145.0,35.0,455.0,15.0,135.0,1250.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2010,observed_stock,81575NED,35.0,75.0,295.0,80.0,180.0,35.0,505.0,15.0,150.0,1370.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2011,observed_stock,81575NED,35.0,80.0,290.0,90.0,190.0,35.0,560.0,15.0,150.0,1445.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2012,observed_stock,81575NED,35.0,75.0,295.0,80.0,185.0,40.0,615.0,15.0,165.0,1505.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2013,observed_stock,81575NED,35.0,80.0,305.0,90.0,180.0,40.0,650.0,15.0,170.0,1565.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2014,observed_stock,81575NED,35.0,90.0,310.0,90.0,190.0,40.0,675.0,15.0,175.0,1620.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2015,observed_stock,81575NED,40.0,90.0,295.0,100.0,190.0,35.0,715.0,420.0,195.0,2080.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2016,observed_stock,81575NED,40.0,105.0,305.0,105.0,190.0,40.0,735.0,500.0,200.0,2220.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2017,observed_stock,81575NED,35.0,115.0,300.0,105.0,190.0,40.0,745.0,515.0,195.0,2240.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2018,observed_stock,81575NED,35.0,120.0,315.0,110.0,195.0,40.0,770.0,525.0,205.0,2315.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2019,observed_stock,81575NED,35.0,130.0,330.0,125.0,210.0,40.0,830.0,570.0,215.0,2485.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2020,observed_stock,81575NED,35.0,145.0,355.0,140.0,230.0,40.0,895.0,610.0,225.0,2675.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2021,observed_stock,81575NED,35.0,155.0,375.0,155.0,215.0,45.0,945.0,665.0,225.0,2815.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2022,observed_stock,81575NED,45.0,175.0,405.0,165.0,270.0,45.0,1035.0,720.0,240.0,3100.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2023,observed_stock,81575NED,45.0,180.0,420.0,175.0,245.0,40.0,1065.0,760.0,250.0,3180.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2024,observed_stock,81575NED,50.0,200.0,460.0,205.0,135.0,50.0,1195.0,795.0,275.0,3365.0
NL,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek,gemeente,2025,observed_stock,81575NED,55.0,195.0,430.0,210.0,125.0,50.0,1225.0,825.0,280.0,3395.0
NL,GM0580,,,,gemeente,2007,observed_stock,81575NED,30.0,65.0,220.0,15.0,30.0,5.0,110.0,120.0,50.0,645.0
NL,GM0580,,,,gemeente,2008,observed_stock,81575NED,35.0,75.0,240.0,15.0,40.0,10.0,110.0,120.0,60.0,705.0
NL,GM0580,,,,gemeente,2009,observed_stock,81575NED,40.0,85.0,240.0,15.0,45.0,10.0,115.0,125.0,60.0,735.0
NL,GM0580,,,,gemeente,2010,observed_stock,81575NED,45.0,95.0,240.0,15.0,55.0,10.0,135.0,125.0,70.0,790.0
NL,GM0580,,,,gemeente,2011,observed_stock,81575NED,50.0,100.0,240.0,20.0,65.0,10.0,145.0,130.0,85.0,845.0
NL,GM0580,,,,gemeente,2012,observed_stock,81575NED,50.0,105.0,240.0,20.0,70.0,10.0,165.0,125.0,85.0,870.0
NL,GM0580,,,,gemeente,2013,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2014,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2015,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2016,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2017,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0580,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0584,,,,gemeente,2007,observed_stock,81575NED,70.0,115.0,515.0,55.0,150.0,70.0,270.0,30.0,140.0,1415.0
NL,GM0584,,,,gemeente,2008,observed_stock,81575NED,85.0,125.0,550.0,65.0,180.0,75.0,315.0,30.0,150.0,1575.0
NL,GM0584,,,,gemeente,2009,observed_stock,81575NED,80.0,135.0,570.0,70.0,195.0,80.0,360.0,35.0,160.0,1685.0
NL,GM0584,,,,gemeente,2010,observed_stock,81575NED,80.0,140.0,555.0,70.0,230.0,80.0,395.0,30.0,170.0,1750.0
NL,GM0584,,,,gemeente,2011,observed_stock,81575NED,85.0,140.0,565.0,75.0,240.0,75.0,415.0,30.0,185.0,1810.0
NL,GM0584,,,,gemeente,2012,observed_stock,81575NED,90.0,135.0,585.0,75.0,240.0,75.0,425.0,30.0,185.0,1840.0
NL,GM0584,,,,gemeente,2013,observed_stock,81575NED,100.0,135.0,585.0,80.0,240.0,75.0,430.0,25.0,190.0,1860.0
NL,GM0584,,,,gemeente,2014,observed_stock,81575NED,95.0,140.0,595.0,85.0,260.0,70.0,440.0,25.0,200.0,1910.0
NL,GM0584,,,,gemeente,2015,observed_stock,81575NED,90.0,160.0,590.0,85.0,270.0,70.0,445.0,280.0,215.0,2205.0
NL,GM0584,,,,gemeente,2016,observed_stock,81575NED,95.0,170.0,575.0,90.0,275.0,65.0,475.0,295.0,220.0,2260.0
NL,GM0584,,,,gemeente,2017,observed_stock,81575NED,85.0,165.0,570.0,90.0,285.0,60.0,480.0,330.0,235.0,2300.0
NL,GM0584,,,,gemeente,2018,observed_stock,81575NED,95.0,175.0,580.0,95.0,290.0,60.0,505.0,345.0,260.0,2405.0
NL,GM0584,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0584,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0584,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0584,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0584,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0584,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0584,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0585,,,,gemeente,2007,observed_stock,81575NED,115.0,190.0,590.0,50.0,175.0,80.0,320.0,150.0,190.0,1860.0
NL,GM0585,,,,gemeente,2008,observed_stock,81575NED,110.0,210.0,610.0,50.0,210.0,80.0,345.0,140.0,210.0,1965.0
NL,GM0585,,,,gemeente,2009,observed_stock,81575NED,115.0,220.0,610.0,60.0,210.0,80.0,370.0,130.0,215.0,2010.0
NL,GM0585,,,,gemeente,2010,observed_stock,81575NED,115.0,245.0,630.0,75.0,270.0,75.0,405.0,130.0,230.0,2175.0
NL,GM0585,,,,gemeente,2011,observed_stock,81575NED,115.0,255.0,635.0,75.0,285.0,75.0,425.0,135.0,235.0,2235.0
NL,GM0585,,,,gemeente,2012,observed_stock,81575NED,125.0,250.0,650.0,70.0,305.0,70.0,420.0,135.0,245.0,2270.0
NL,GM0585,,,,gemeente,2013,observed_stock,81575NED,130.0,255.0,615.0,80.0,285.0,75.0,450.0,130.0,250.0,2270.0
NL,GM0585,,,,gemeente,2014,observed_stock,81575NED,135.0,265.0,635.0,80.0,295.0,80.0,480.0,130.0,255.0,2355.0
NL,GM0585,,,,gemeente,2015,observed_stock,81575NED,135.0,270.0,650.0,90.0,290.0,80.0,495.0,435.0,260.0,2705.0
NL,GM0585,,,,gemeente,2016,observed_stock,81575NED,140.0,285.0,660.0,90.0,300.0,80.0,530.0,460.0,270.0,2815.0
NL,GM0585,,,,gemeente,2017,observed_stock,81575NED,145.0,290.0,660.0,100.0,295.0,80.0,555.0,475.0,275.0,2875.0
NL,GM0585,,,,gemeente,2018,observed_stock,81575NED,150.0,295.0,665.0,105.0,300.0,75.0,590.0,510.0,290.0,2980.0
