country,region_id,region_name,region_level,year,node_idx,target_births,lag1_births,lag2_births,lag3_births,growth_1y,growth_2y,business_sector_total,sector_BE,sector_FZ,sector_GI,sector_JZ,sector_LZ,sector_MN,sector_OQ,sector_RU,sector_KZ,mask_sector_a10,mask_target,mask_employment,mask_tensor,flag_target_concept,flag_has_national_employment,flag_has_eurostat_bd,flag_is_covid_year,flag_is_rebound_year,flag_forecast_safe,meta_nuts3_code,meta_region_system,meta_source_label,source_indicator,source_geocod,nuts_version,is_continental,available_for_forecast_year
PT,1111606,Ponte da Barca,MUNICIPALITY,2013,5,353,100.0,100.0,98.0,2.53,2.53,353,2,20,39,0,1,20,261,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2014,5,271,353.0,100.0,100.0,-0.23229461756373937,1.71,271,0,19,40,1,2,26,176,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2015,5,188,271.0,353.0,100.0,-0.3062730627306273,-0.46742209631728043,188,6,25,40,0,4,26,80,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2016,5,157,188.0,271.0,353.0,-0.16489361702127658,-0.42066420664206644,157,5,21,39,0,2,34,49,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2017,5,134,157.0,188.0,271.0,-0.1464968152866242,-0.2872340425531915,134,3,16,28,1,3,26,48,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2018,5,187,134.0,157.0,188.0,0.39552238805970147,0.1910828025477707,187,7,20,52,1,2,42,55,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2019,5,146,187.0,134.0,157.0,-0.2192513368983957,0.08955223880597014,146,7,23,32,0,2,27,47,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2020,5,131,146.0,187.0,134.0,-0.10273972602739725,-0.2994652406417112,131,6,19,27,1,4,23,45,6,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2021,5,156,131.0,146.0,187.0,0.19083969465648856,0.0684931506849315,156,6,17,32,2,1,44,42,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2022,5,174,156.0,131.0,146.0,0.11538461538461539,0.3282442748091603,174,6,25,41,4,4,35,49,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111606,NUTS2013,True,1
PT,1111606,Ponte da Barca,MUNICIPALITY,2023,5,180,174.0,156.0,131.0,0.034482758620689655,0.15384615384615385,180,8,21,43,3,3,44,48,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1111606,NUTS2024,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2008,6,422,,,,,,422,27,59,97,10,9,102,103,15,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2009,6,396,422.0,,,-0.061611374407582936,,396,25,49,109,6,8,89,99,11,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2010,6,396,396.0,422.0,,0.0,-0.061611374407582936,396,29,64,112,6,7,89,69,20,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2011,6,391,396.0,396.0,422.0,-0.012626262626262626,-0.012626262626262626,391,23,58,109,5,4,85,91,16,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2012,6,418,391.0,396.0,396.0,0.06905370843989769,0.05555555555555555,418,26,55,124,2,9,111,64,27,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2013,6,1236,418.0,391.0,396.0,1.9569377990430623,2.161125319693095,1236,52,74,173,5,2,105,803,22,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2014,6,841,1236.0,418.0,391.0,-0.31957928802589,1.0119617224880382,841,23,73,142,4,11,106,461,21,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2015,6,572,841.0,1236.0,418.0,-0.31985731272294887,-0.5372168284789643,572,25,71,123,6,9,105,206,27,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2016,6,542,572.0,841.0,1236.0,-0.05244755244755245,-0.3555291319857313,542,28,72,147,1,9,97,154,34,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2017,6,608,542.0,572.0,841.0,0.12177121771217712,0.06293706293706294,608,27,83,130,9,13,116,190,40,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2018,6,725,608.0,542.0,572.0,0.1924342105263158,0.3376383763837638,725,32,96,175,3,17,148,218,36,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2019,6,572,725.0,608.0,542.0,-0.2110344827586207,-0.05921052631578947,572,38,79,159,3,14,108,137,34,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2020,6,470,572.0,725.0,608.0,-0.17832167832167833,-0.35172413793103446,470,19,61,109,9,10,100,129,33,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2021,6,513,470.0,572.0,725.0,0.09148936170212765,-0.10314685314685315,513,33,72,121,6,10,103,128,40,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2022,6,646,513.0,470.0,572.0,0.25925925925925924,0.37446808510638296,646,30,73,138,16,16,168,163,42,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111607,NUTS2013,True,1
PT,1111607,Ponte de Lima,MUNICIPALITY,2023,6,648,646.0,513.0,470.0,0.0030959752321981426,0.2631578947368421,648,27,92,159,9,20,142,149,50,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1111607,NUTS2024,True,1
PT,1111608,Valença,MUNICIPALITY,2008,7,187,,,,,,187,11,19,79,1,4,36,23,14,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2009,7,179,187.0,,,-0.0427807486631016,,179,10,17,62,4,7,40,25,14,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2010,7,164,179.0,187.0,,-0.08379888268156424,-0.12299465240641712,164,11,13,65,3,1,36,27,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2011,7,236,164.0,179.0,187.0,0.43902439024390244,0.31843575418994413,236,7,12,85,1,5,84,30,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2012,7,178,236.0,164.0,179.0,-0.2457627118644068,0.08536585365853659,178,10,11,73,2,5,38,27,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2013,7,262,178.0,236.0,164.0,0.47191011235955055,0.11016949152542373,262,7,18,86,1,5,51,85,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2014,7,228,262.0,178.0,236.0,-0.1297709923664122,0.2808988764044944,228,8,19,79,3,6,31,69,13,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2015,7,231,228.0,262.0,178.0,0.013157894736842105,-0.1183206106870229,231,17,20,75,2,5,51,44,17,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2016,7,214,231.0,228.0,262.0,-0.0735930735930736,-0.06140350877192982,214,15,23,72,2,6,52,32,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2017,7,209,214.0,231.0,228.0,-0.02336448598130841,-0.09523809523809523,209,9,28,68,3,5,45,37,14,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2018,7,231,209.0,214.0,231.0,0.10526315789473684,0.0794392523364486,231,16,14,77,4,6,63,33,18,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2019,7,229,231.0,209.0,214.0,-0.008658008658008658,0.09569377990430622,229,15,25,76,1,8,55,39,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2020,7,210,229.0,231.0,209.0,-0.08296943231441048,-0.09090909090909091,210,10,22,63,1,11,60,34,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2021,7,227,210.0,229.0,231.0,0.08095238095238096,-0.008733624454148471,227,18,23,86,0,16,49,26,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2022,7,328,227.0,210.0,229.0,0.44493392070484583,0.5619047619047619,328,20,37,110,5,5,81,40,30,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111608,NUTS2013,True,1
PT,1111608,Valença,MUNICIPALITY,2023,7,355,328.0,227.0,210.0,0.08231707317073171,0.5638766519823789,355,9,30,119,6,14,109,41,27,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1111608,NUTS2024,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2008,8,1201,,,,,,1201,54,125,295,15,22,342,254,94,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2009,8,1120,1201.0,,,-0.06744379683597003,,1120,54,97,270,7,18,286,315,73,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2010,8,960,1120.0,1201.0,,-0.14285714285714285,-0.2006661115736886,960,44,104,239,9,18,258,226,62,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2011,8,1034,960.0,1120.0,1201.0,0.07708333333333334,-0.07678571428571429,1034,57,99,262,19,16,297,206,78,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2012,8,1005,1034.0,960.0,1120.0,-0.02804642166344294,0.046875,1005,60,70,282,16,19,312,173,73,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2013,8,1348,1005.0,1034.0,960.0,0.34129353233830845,0.3036750483558994,1348,93,93,296,8,33,327,411,87,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2014,8,1408,1348.0,1005.0,1034.0,0.04451038575667656,0.4009950248756219,1408,62,96,293,11,25,338,490,93,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2015,8,1345,1408.0,1348.0,1005.0,-0.044744318181818184,-0.002225519287833828,1345,86,115,312,11,37,374,304,106,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2016,8,1269,1345.0,1408.0,1348.0,-0.05650557620817844,-0.09872159090909091,1269,92,115,278,19,20,356,279,110,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2017,8,1317,1269.0,1345.0,1408.0,0.037825059101654845,-0.020817843866171002,1317,54,113,301,22,42,365,286,134,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2018,8,1295,1317.0,1269.0,1345.0,-0.016704631738800303,0.02048857368006304,1295,69,115,310,25,30,355,302,89,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2019,8,1224,1295.0,1317.0,1269.0,-0.054826254826254826,-0.07061503416856492,1224,78,125,269,26,40,331,260,95,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2020,8,1112,1224.0,1295.0,1317.0,-0.0915032679738562,-0.14131274131274132,1112,46,97,215,23,33,331,272,95,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2021,8,1349,1112.0,1224.0,1295.0,0.2131294964028777,0.10212418300653595,1349,64,133,291,23,47,395,282,114,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2022,8,1566,1349.0,1112.0,1224.0,0.1608598962194218,0.40827338129496404,1566,74,134,283,37,47,502,326,163,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111609,NUTS2013,True,1
PT,1111609,Viana do Castelo,MUNICIPALITY,2023,8,1661,1566.0,1349.0,1112.0,0.06066411238825032,0.2312824314306894,1661,64,163,358,36,38,523,320,159,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1111609,NUTS2024,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2008,9,110,,,,,,110,4,16,37,3,2,21,19,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2009,9,123,110.0,,,0.11818181818181818,,123,10,17,39,2,3,26,18,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2010,9,104,123.0,110.0,,-0.15447154471544716,-0.05454545454545454,104,7,12,31,0,2,27,19,6,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2011,9,123,104.0,123.0,110.0,0.18269230769230768,0.0,123,5,14,46,1,2,23,28,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2012,9,91,123.0,104.0,123.0,-0.2601626016260163,-0.125,91,7,9,39,1,1,19,9,6,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2013,9,117,91.0,123.0,104.0,0.2857142857142857,-0.04878048780487805,117,2,18,30,2,3,25,27,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2014,9,145,117.0,91.0,123.0,0.23931623931623933,0.5934065934065934,145,6,21,38,1,2,33,33,11,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2015,9,159,145.0,117.0,91.0,0.09655172413793103,0.358974358974359,159,10,17,53,0,2,42,27,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2016,9,137,159.0,145.0,117.0,-0.13836477987421383,-0.05517241379310345,137,9,18,47,0,2,32,21,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2017,9,120,137.0,159.0,145.0,-0.12408759124087591,-0.24528301886792453,120,7,20,26,0,1,34,22,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2018,9,127,120.0,137.0,159.0,0.058333333333333334,-0.072992700729927,127,4,14,36,2,3,37,21,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2019,9,115,127.0,120.0,137.0,-0.09448818897637795,-0.041666666666666664,115,6,12,37,0,2,36,17,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2020,9,100,115.0,127.0,120.0,-0.13043478260869565,-0.2125984251968504,100,4,9,19,1,1,43,15,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2021,9,164,100.0,115.0,127.0,0.64,0.4260869565217391,164,4,16,54,4,2,51,28,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2022,9,184,164.0,100.0,115.0,0.12195121951219512,0.84,184,4,13,68,3,8,50,25,13,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1111610,NUTS2013,True,1
PT,1111610,Vila Nova de Cerveira,MUNICIPALITY,2023,9,207,184.0,164.0,100.0,0.125,0.2621951219512195,207,11,24,68,3,5,54,27,15,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1111610,NUTS2024,True,1
PT,1120301,Amares,MUNICIPALITY,2008,10,218,,,,,,218,10,26,53,6,5,59,53,6,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1120301,NUTS2013,True,1
PT,1120301,Amares,MUNICIPALITY,2009,10,187,218.0,,,-0.14220183486238533,,187,7,21,50,0,4,50,46,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1120301,NUTS2013,True,1
PT,1120301,Amares,MUNICIPALITY,2010,10,195,187.0,218.0,,0.0427807486631016,-0.10550458715596331,195,10,28,54,2,4,47,38,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1120301,NUTS2013,True,1
PT,1120301,Amares,MUNICIPALITY,2011,10,223,195.0,187.0,218.0,0.14358974358974358,0.1925133689839572,223,11,20,70,2,3,68,37,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1120301,NUTS2013,True,1
PT,1120301,Amares,MUNICIPALITY,2012,10,179,223.0,195.0,187.0,-0.19730941704035873,-0.08205128205128205,179,12,13,57,0,6,45,39,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1120301,NUTS2013,True,1
PT,1120301,Amares,MUNICIPALITY,2013,10,224,179.0,223.0,195.0,0.25139664804469275,0.004484304932735426,224,6,21,66,1,0,61,57,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1120301,NUTS2013,True,1
PT,1120301,Amares,MUNICIPALITY,2014,10,324,224.0,179.0,223.0,0.44642857142857145,0.8100558659217877,324,18,38,63,3,7,56,127,12,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1120301,NUTS2013,True,1
PT,1120301,Amares,MUNICIPALITY,2015,10,276,324.0,224.0,179.0,-0.14814814814814814,0.23214285714285715,276,9,38,71,1,6,71,70,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1120301,NUTS2013,True,1
PT,1120301,Amares,MUNICIPALITY,2016,10,269,276.0,324.0,224.0,-0.025362318840579712,-0.1697530864197531,269,26,32,65,2,8,67,59,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1120301,NUTS2013,True,1
