ZE2020,libze2020,fc_2026_mean,fc_2026_std,fc_uncertainty_cv,pred_2025_std,herald_wmape,risk_score
7608,Carcassonne-Limoux,3554.9327111235007,16.434261065732517,0.004622945749242785,80.12126189428862,1.399149963507368,38.92857142857143
4422,Sélestat,1504.8442582089817,6.871780221895455,0.004566439473327314,59.0144167811011,3.71627144673307,42.5
7504,Bergerac,2175.175073706253,9.889828767953034,0.0045466817303592404,78.28200731300917,2.7351428515582628,12.857142857142856
4427,Vitry-le-François Saint-Dizier,1305.8462580782395,5.9344536534045496,0.0045445270579846375,66.62009084498669,5.5677631815022295,75.71428571428571
7616,Montpellier,22177.81144856809,99.9395040735712,0.004506283422299715,578.5900134899656,2.0592660803468044,31.071428571428573
7606,Béziers,5147.809179669018,23.14429306485769,0.0044959500745025225,121.52649498980716,2.259990181695447,68.21428571428572
7517,Limoges,4624.151579230125,20.769978152301814,0.0044916300420583975,124.92501035120777,2.7311725653576397,64.46428571428572
3221,Soissons,2207.852261171202,9.890346779510226,0.0044796234573520255,63.029156226449246,1.481432139936541,37.5
7607,Cahors,1358.5568864774768,6.06626074332792,0.004465223947343696,54.22425208236881,3.5433914825280626,58.57142857142858
3210,Compiègne,2889.050769584009,12.873402136650734,0.004455927971976886,63.175118668138154,1.6076163403948946,20.357142857142858
2811,Honfleur Pont-Audemer,1719.477748999519,7.608737632913995,0.0044250282606687705,62.13480532282469,2.3792311428427273,68.92857142857143
2817,Vernon-Gisors,2230.849903813824,9.801309665509866,0.004393531653005301,77.07677403814411,2.0861896600026073,6.785714285714286
8422,Montélimar,1831.8042018063643,8.03950906552619,0.004388847376590977,67.69774759457523,1.755322123493351,52.5
5210,La Roche-sur-Yon,2883.8569004604865,12.63946597417398,0.004382833965220585,83.1587570532051,2.300373245700169,6.071428571428571
7515,Lesparre-Médoc,1395.5500056053527,6.109914457055635,0.004378140827999435,58.48127855341518,2.6500464744836227,76.42857142857142
4412,Nancy,8302.224357258478,36.30187731599024,0.004372548338115218,209.3603890432317,1.6101789253775913,77.14285714285715
59,Mâcon,2822.8127796869435,12.298022701788513,0.004356655457381198,80.15264787181779,2.1761046684145113,57.14285714285714
2402,Bourges,2690.2999866872115,11.698102663051761,0.004348252135798656,68.36558727116169,2.8690926714733145,50.71428571428571
2819,Yvetot-Vallée du Commerce,1320.32623838453,5.700894151745798,0.0043177920623020125,70.55356080058212,3.9121933615374047,51.07142857142857
5220,Saumur,1246.4756870811639,5.372879697064526,0.004310456876737037,65.48329431310637,4.861910131355499,65.0
8426,Roanne,2155.708041241417,9.286219331628612,0.0043077351635618134,89.2997206397612,2.7798044742106045,23.214285714285715
2713,Lons-le-Saunier,2303.5612884060874,9.870417259957192,0.004284851160520617,69.98637184064253,2.116694438183211,29.642857142857142
54,Beauvais,4011.6466666988103,17.147737434963087,0.00427448847310224,83.4610460101387,1.3899245688411779,53.57142857142857
8401,Annecy,7265.680082063422,30.52208512636066,0.004200857288185544,149.08804329846384,1.5918349188290182,35.714285714285715
4406,Épernay,995.9278675069742,4.163556944939804,0.004180580823952743,72.82746828928421,8.85727119759714,78.57142857142857
3215,Lens,5188.279375229884,21.47152678795931,0.004138467733728765,86.94864906878686,1.627083114714658,46.785714285714285
7501,Agen,2537.4537417750935,10.477084412137089,0.004128975531513639,76.74229012392938,2.1391546629744993,39.285714285714285
7524,Poitiers,4828.519163008148,19.933437690735364,0.004128271426040466,126.5744597628576,1.8936657331926667,43.214285714285715
3203,Arras,2367.599717766374,9.747319557620845,0.004116962628639186,65.56292930156665,1.757329883993058,53.214285714285715
7614,Millau,1003.4373885505713,4.111327403127491,0.004097243584939717,55.915496940386475,3.735472402828614,37.857142857142854
52,Arles,2971.6910939268582,12.169859464878776,0.004095263969310234,75.48867776323269,1.8086759019788474,61.07142857142858
8409,Grenoble,12461.90170216971,50.8542993411401,0.004080781613955918,164.11413789724355,1.5975402584398974,24.285714285714285
7510,0Dax,3300.6708969069937,13.420164037562897,0.004065889771118569,82.92243314641436,1.8341165552670275,59.285714285714285
5308,Lannion,1609.1549169908765,6.529827675374343,0.0040579235761744655,58.04852356967164,2.4819124539526967,44.285714285714285
2715,Pontarlier,1880.9374455580503,7.626703334916729,0.004054735234777562,87.50725438505923,3.790657441052095,48.92857142857142
3211,Creil,5038.417109503562,20.22238588940464,0.004013638698404064,103.97648155635899,1.3213888199400958,51.42857142857142
7602,Albi,4239.4401443013285,16.60234938854219,0.003916165536824274,130.01867795034264,1.857375483982726,58.92857142857143
3217,Maubeuge,2504.6122476249493,9.705740042526466,0.0038751467624300474,71.3638605586209,1.9905020818487855,67.14285714285714
