ZE2020,libze2020,obs_2025,obs_2025_vs_national_pct,obs_2025_percentile,obs_2025_national_rank,obs_growth_2024_2025_pct,hist_mean,pred_growth_vs_hist_pct,fc_2026_mean,fc_2026_std,fc_2026_ridge,fc_growth_2025_2026_pct,fc_acceleration_2026_vs_hist_pct,fc_2026_vs_national_pct,fc_2026_percentile,fc_2026_national_rank,herald_wmape,ridge_wmape,opportunity_score,opportunity_tier
8433,Vienne-Annonay,4312,-4.833145079480438,79.64285714285714,58,6.838453914767097,2344.777777777778,78.79250540159957,4634.954172208512,11.979157787323988,4690.962355497087,7.489660765503532,97.6713621280226,-3.6218701900926424,80.0,57,1.5801492447667964,3.4877230442247997,97.85714285714285,très élevée
7517,Limoges,4465,-1.4563990676902034,80.0,57,2.290950744558992,2544.6666666666665,70.5405451981151,4624.151579230125,20.769978152301814,4768.1391471317365,3.5644250667441257,81.7193442191561,-3.8464967278472746,79.64285714285714,58,2.7311725653576397,6.029557361998352,50.357142857142854,élevée
4424,Thionville,4201,-7.282941205681197,78.92857142857143,60,9.830065359477125,2046.111111111111,95.59342336804478,4601.605082802649,11.09086774176186,4619.271864609595,9.535945793921664,124.89517103026793,-4.315323188414089,79.28571428571428,59,2.2768908089028357,3.4719437182558766,98.21428571428571,très élevée
8405,Bourg-en-Bresse,4304,-5.0097069624498625,79.28571428571428,59,4.3900072762551545,2356.8888888888887,78.48760663896236,4572.401002617248,21.226759554324918,4657.8799473956915,6.236082774564316,94.00155111990966,-4.922585855208993,78.92857142857143,60,1.716327877100144,4.804105593326266,85.0,très élevée
2813,Le Havre,4193,-7.459503088650621,78.57142857142857,61,4.56359102244389,2212.3333333333335,82.28653221119696,4431.957064297265,22.38734815022523,4517.696051647728,5.698952165448721,100.32953432110583,-7.842943557897633,78.57142857142857,61,2.064890432598864,4.268341471424883,82.5,très élevée
7602,Albi,4156,-8.276101797384207,78.21428571428571,62,1.3658536585365855,2453.4444444444443,65.41611600622628,4239.4401443013285,16.60234938854219,4408.4531585225195,2.0077031833813397,72.79544087093862,-11.846094401810054,78.21428571428571,62,1.857375483982726,4.307464866311434,52.142857142857146,élevée
5313,Quimper,4073,-10.107931333191981,77.85714285714286,63,1.49514079242462,2324.5555555555557,71.49799314129001,4222.53764743674,24.7542294434572,4352.399205969456,3.67143745241199,81.64924634066566,-12.197560883764634,77.85714285714286,63,1.827949720069632,4.904427951301918,58.92857142857143,élevée
7624,Tarbes-Lourdes,3967,-12.447376282536851,77.5,64,5.365205843293492,2317.0,65.11637344703743,4221.086397607798,11.648632399579764,4295.114122827525,6.405001200095742,82.17895544271894,-12.227737826017714,77.5,64,2.336167359421925,4.201522419199784,75.0,élevée
54,Beauvais,3871,-14.56611887816994,76.78571428571429,66,2.434506483196613,2147.777777777778,77.6745456613517,4011.6466666988103,17.147737434963087,4127.312081127521,3.6333419452030573,86.78127263470921,-16.582777557355623,77.14285714285715,65,1.3899245688411779,3.5824479475357296,78.21428571428571,très élevée
1108,Melun,3939,-13.065342872929836,77.14285714285715,65,-0.30372057706909644,2020.888888888889,93.6307920827287,3980.5254731659866,25.03168934447842,4158.825087118623,1.0542135863413702,96.96904144762414,-17.229904221116477,76.78571428571429,66,0.9092318219155221,3.637179975868621,80.35714285714286,très élevée
5318,Vannes,3758,-17.060055475113053,75.71428571428571,69,2.8180574555403557,2179.222222222222,67.95149045583378,3931.990329812192,20.314472489980314,4040.180558846616,4.629865082815118,80.43090281094035,-18.23913239742562,76.42857142857142,67,1.5493428200257264,4.547441108585909,65.35714285714286,élevée
1107,Meaux,3821,-15.669630646728837,76.42857142857142,67,1.4065817409766455,2103.777777777778,79.7225581207135,3890.139142812135,13.552815948352702,4040.624740041139,1.8094515260961817,84.91207502539989,-19.109375982049514,76.07142857142857,68,1.024343905601285,4.388800148193301,79.28571428571428,très élevée
4425,Troyes,3673,-18.936025481663187,75.35714285714286,70,5.4853532452613445,2134.1111111111113,63.73454415829839,3878.101330629136,9.57610839601802,3963.23691336229,5.584027515086744,81.71974788182548,-19.359687372862584,75.71428571428571,69,2.508704187973983,4.866043234609551,69.28571428571428,élevée
