idcom,idcomtxt,idreg,idregtxt,iddep,iddeptxt,epci24,epci24txt,scot,aav2020,aav2020txt,aav2020_typo,naf09art10,art09act10,art09hab10,art09mix10,art09rou10,art09fer10,art09inc10,naf10art11,art10act11,art10hab11,art10mix11,art10rou11,art10fer11,art10inc11,naf11art12,art11act12,art11hab12,art11mix12,art11rou12,art11fer12,art11inc12,naf12art13,art12act13,art12hab13,art12mix13,art12rou13,art12fer13,art12inc13,naf13art14,art13act14,art13hab14,art13mix14,art13rou14,art13fer14,art13inc14,naf14art15,art14act15,art14hab15,art14mix15,art14rou15,art14fer15,art14inc15,naf15art16,art15act16,art15hab16,art15mix16,art15rou16,art15fer16,art15inc16,naf16art17,art16act17,art16hab17,art16mix17,art16rou17,art16fer17,art16inc17,naf17art18,art17act18,art17hab18,art17mix18,art17rou18,art17fer18,art17inc18,naf18art19,art18act19,art18hab19,art18mix19,art18rou19,art18fer19,art18inc19,naf19art20,art19act20,art19hab20,art19mix20,art19rou20,art19fer20,art19inc20,naf20art21,art20act21,art20hab21,art20mix21,art20rou21,art20fer21,art20inc21,naf21art22,art21act22,art21hab22,art21mix22,art21rou22,art21fer22,art21inc22,naf22art23,art22act23,art22hab23,art22mix23,art22rou23,art22fer23,art22inc23,naf23art24,art23act24,art23hab24,art23mix24,art23rou24,art23fer24,art23inc24,naf09art24,art09act24,art09hab24,art09mix24,art09inc24,art09rou24,art09fer24,artcom0924,pop15,pop21,pop1521,men15,men21,men1521,emp15,emp21,emp1521,mepart1521,menhab1521,artpop1521,surfcom2024
01293,Peyriat,84,Auvergne-Rhône-Alpes,01,Ain,200042935,Communauté d'agglomération Haut - Bugey Agglomération,SCoT du Haut-Bugey,20,Oyonnax,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4015,0,4015,0,0,0,0,1940,0,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5955,0,5955,0,0,0,0,0.10,171,148,-23,71,68,-3,16,16,0,0.0,0.0,0.0,6097210
01294,Peyrieu,84,Auvergne-Rhône-Alpes,01,Ain,200040350,Communauté de communes Bugey Sud,SCoT du Bugey,20,Belley,20,12584,0,12559,0,25,0,0,12585,0,12559,0,26,0,0,67465,38450,24721,0,4294,0,0,0,0,0,0,0,0,0,295,0,295,0,0,0,0,9229,0,9229,0,0,0,0,0,0,0,0,0,0,0,1002,0,1002,0,0,0,0,5145,0,5145,0,0,0,0,8944,0,7498,0,1446,0,0,5118,0,5118,0,0,0,0,60949,4970,32989,0,0,0,22990,1483,0,1483,0,0,0,0,16325,0,16149,0,176,0,0,6470,0,6425,0,45,0,0,207594,43420,135172,0,22990,6012,0,1.47,850,908,58,342,368,26,231,204,-27,0.0,5.02,1399.28,14120803
01295,Peyzieux-sur-Saône,84,Auvergne-Rhône-Alpes,01,Ain,200070118,Communauté de communes Val de Saône Centre,SCoT du Val de Saône-Dombes,30,Commune hors attraction des villes,30,12509,0,10863,0,1593,0,53,12510,0,10864,0,1594,0,52,6200,0,5389,0,811,0,0,2046,0,2046,0,0,0,0,194,0,194,0,0,0,0,4074,0,4074,0,0,0,0,390,0,390,0,0,0,0,1476,0,1476,0,0,0,0,2702,0,2695,0,7,0,0,0,0,0,0,0,0,0,7115,0,6903,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447,0,3447,0,0,0,0,5532,0,5532,0,0,0,0,58195,0,53873,0,105,4217,0,0.67,651,666,15,221,229,8,62,50,-12,-3.42,6.98,778.87,8662698
01296,Pirajoux,84,Auvergne-Rhône-Alpes,01,Ain,200071751,Communauté d'agglomération du Bassin de Bourg-en-Bresse,SCoT Bourg-Bresse-Revermont,20,Bourg-en-Bresse,20,28,0,28,0,0,0,0,28,0,28,0,0,0,0,6109,0,5648,0,461,0,0,6085,0,6085,0,0,0,0,6913,0,6561,0,352,0,0,17364,0,0,0,17364,0,0,0,0,0,0,0,0,0,7103,0,6463,0,640,0,0,0,0,0,0,0,0,0,1206,0,1206,0,0,0,0,2724,0,2702,0,22,0,0,5760,0,5760,0,0,0,0,3864,0,3864,0,0,0,0,5588,0,5397,0,191,0,0,2103,0,2103,0,0,0,0,64875,0,45845,0,0,19030,0,0.50,393,407,14,162,171,9,37,28,-9,0.0,5.58,1199.5,13019129
01297,Pizay,84,Auvergne-Rhône-Alpes,01,Ain,240100610,Communauté de communes de la Côtière à Montluel,SCoT BUCOPA,20,Lyon,20,932,0,670,261,0,0,1,932,0,671,262,0,0,-1,13467,0,12657,0,0,0,810,7877,0,7877,0,0,0,0,8195,0,7024,374,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147,0,3147,0,0,0,0,1835,0,1835,0,0,0,0,1300,0,1300,0,0,0,0,2503,0,2503,0,0,0,0,10221,9226,450,0,545,0,0,0,0,0,0,0,0,0,2177,0,2177,0,0,0,0,0,0,0,0,0,0,0,52586,9226,40311,897,810,1342,0,0.47,794,914,120,288,339,51,78,59,-19,16.84,55.22,158.38,11205360
01298,Plagne,84,Auvergne-Rhône-Alpes,01,Ain,240100891,Communauté de communes du Pays Bellegardien (CCPB),SCoT du Pays Bellegardien,20,Oyonnax,20,748,0,748,0,0,0,0,748,0,748,0,0,0,0,3768,0,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,528,0,528,0,0,0,0,1366,0,1366,0,0,0,0,0,0,0,0,0,0,0,2107,0,2107,0,0,0,0,0,0,0,0,0,0,0,1471,0,1471,0,0,0,0,1647,0,1647,0,0,0,0,0,0,0,0,0,0,0,13383,0,13383,0,0,0,0,0.22,124,161,37,50,64,14,5,12,7,52.49,34.99,108.14,6045577
01299,Le Plantay,84,Auvergne-Rhône-Alpes,01,Ain,200069193,Communauté de communes de la Dombes,SCoT de la Dombes,20,Lyon,20,805,0,776,0,29,0,0,806,0,776,0,30,0,0,3551,149,1402,0,0,0,2000,0,0,0,0,0,0,0,610,0,610,0,0,0,0,13089,11160,1929,0,0,0,0,446,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,0,1242,0,0,0,0,2082,0,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2798,0,2687,0,0,0,111,1685,0,1685,0,0,0,0,27114,11309,13635,0,2111,59,0,0.13,541,579,38,194,214,21,66,78,12,84.88,55.7,99.21,20736884
01301,Polliat,84,Auvergne-Rhône-Alpes,01,Ain,200071751,Communauté d'agglomération du Bassin de Bourg-en-Bresse,SCoT Bourg-Bresse-Revermont,20,Bourg-en-Bresse,20,21755,7836,13367,393,158,0,1,21756,7837,13368,393,159,0,-1,8139,0,8034,105,0,0,0,52211,5309,23790,7636,15476,0,0,8503,0,7996,0,507,0,0,1500,0,1500,0,0,0,0,6651,0,6651,0,0,0,0,23100,1647,21453,0,0,0,0,5917,0,5898,0,19,0,0,8091,0,8091,0,0,0,0,14795,0,14795,0,0,0,0,20733,0,20663,0,70,0,0,24839,13017,11739,0,83,0,0,38127,0,10562,26835,686,0,44,10619,0,10619,0,0,0,0,266736,35646,178526,35362,44,17158,0,1.32,2496,2648,152,1059,1161,102,463,522,59,20.31,13.15,521.63,20213528
01302,Pollieu,84,Auvergne-Rhône-Alpes,01,Ain,200040350,Communauté de communes Bugey Sud,SCoT du Bugey,20,Belley,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733,0,3733,0,0,0,0,1365,0,0,0,1365,0,0,0,0,0,0,0,0,0,2138,0,2129,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4787,0,0,0,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12787,0,5862,764,4787,1374,0,0.35,159,168,9,75,76,1,15,8,-7,-8.29,1.71,804.0,3642354
01303,Poncin,84,Auvergne-Rhône-Alpes,01,Ain,200029999,Communauté de communes Rives de l'Ain - Pays du Cerdon,SCoT BUCOPA,30,Commune hors attraction des villes,30,11106,5574,5376,27,128,0,1,11107,5574,5377,28,129,0,-1,2249,0,2249,0,0,0,0,2470,0,1868,0,602,0,0,0,0,0,0,0,0,0,2932,0,2932,0,0,0,0,12800,12793,7,0,0,0,0,1500,0,1500,0,0,0,0,3478,0,3478,0,0,0,0,19069,9320,9748,0,0,0,1,5194,0,5194,0,0,0,0,3208,0,3186,0,22,0,0,500,0,0,500,0,0,0,1930,0,1930,0,0,0,0,5423,2658,2068,0,697,0,0,82966,35919,44913,555,1,1578,0,0.42,1688,1729,41,753,811,57,634,636,1,13.04,24.66,1103.63,19879205
01304,Pont-d'Ain,84,Auvergne-Rhône-Alpes,01,Ain,200029999,Communauté de communes Rives de l'Ain - Pays du Cerdon,SCoT BUCOPA,30,Commune hors attraction des villes,30,21949,11571,5121,0,5257,0,0,21950,11572,5121,0,5257,0,0,9863,0,9347,0,516,0,0,13975,1092,12883,0,0,0,0,7818,0,6954,820,44,0,0,2318,335,1983,0,0,0,0,12729,8420,4028,0,281,0,0,8670,0,8670,0,0,0,0,111978,52746,58905,0,327,0,0,80775,20010,60765,0,0,0,0,13212,0,8651,0,4561,0,0,4882,0,1818,2737,327,0,0,1424,0,1353,0,71,0,0,178819,171183,2646,0,4990,0,0,59393,53174,4997,0,1222,0,0,549755,330103,193242,3557,0,22853,0,4.90,2867,2871,4,1135,1223,88,968,1113,145,10.03,6.16,58061.5,11218251
01305,Pont-de-Vaux,84,Auvergne-Rhône-Alpes,01,Ain,200071371,Communauté de communes Bresse et Saône,SCoT Bresse - Val-de-Saône,20,Mâcon,20,10858,9037,1608,45,168,0,0,10858,9037,1608,45,168,0,0,29564,15318,8058,2709,3477,0,2,2795,0,2795,0,0,0,0,5376,5376,0,0,0,0,0,0,0,0,0,0,0,0,3544,0,3544,0,0,0,0,0,0,0,0,0,0,0,4133,0,4133,0,0,0,0,4605,0,4605,0,0,0,0,3721,0,3721,0,0,0,0,4831,0,4831,0,0,0,0,3843,1031,2812,0,0,0,0,17295,15370,1918,0,7,0,0,6772,3270,3502,0,0,0,0,108195,58439,43135,2799,2,3820,0,1.40,2296,2189,-107,1100,1104,4,1430,1498,68,34.56,1.92,-194.71,7744414
01306,Pont-de-Veyle,84,Auvergne-Rhône-Alpes,01,Ain,200070555,Communauté de communes de la Veyle,SCoT Bresse - Val-de-Saône,20,Mâcon,20,1361,47,1314,0,0,0,0,1362,48,1314,0,0,0,0,795,0,795,0,0,0,0,2955,2955,0,0,0,0,0,0,0,0,0,0,0,0,3026,0,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,696,0,0,0,0,0,0,0,0,0,0,0,10195,3050,7145,0,0,0,0,0.52,1592,1629,37,716,742,26,723,643,-79,0.0,0.0,0.0,1953757
01307,Port,84,Auvergne-Rhône-Alpes,01,Ain,200042935,Communauté d'agglomération Haut - Bugey Agglomération,SCoT du Haut-Bugey,20,Oyonnax,20,1241,325,645,0,269,0,2,1241,326,646,0,270,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,1035,0,0,0,0,0,0,0,0,0,0,0,12273,12233,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8247,0,8247,0,0,0,0,25037,12884,11613,0,1,539,0,0.58,851,843,-8,380,378,-2,477,638,161,119.79,-19.23,-1659.13,4281376
01308,Pougny,84,Auvergne-Rhône-Alpes,01,Ain,240100750,Communauté d'agglomération du Pays de Gex,SCoT Pays de Gex,20,Genève - Annemasse (partie française),20,2114,0,1350,0,764,0,0,2114,0,1350,0,764,0,0,421,0,421,0,0,0,0,2821,0,2366,0,455,0,0,138,0,138,0,0,0,0,2499,0,2499,0,0,0,0,0,0,0,0,0,0,0,1109,0,1109,0,0,0,0,1668,0,1668,0,0,0,0,1539,0,1539,0,0,0,0,4500,0,4500,0,0,0,0,5969,0,4425,0,1544,0,0,0,0,0,0,0,0,0,664,0,664,0,0,0,0,7192,0,6328,0,864,0,0,32748,0,28357,0,0,4391,0,0.43,817,796,-21,331,347,16,57,43,-14,1.35,12.08,-704.05,7560138
01309,Pouillat,84,Auvergne-Rhône-Alpes,01,Ain,200071751,Communauté d'agglomération du Bassin de Bourg-en-Bresse,SCoT Bourg-Bresse-Revermont,20,Bourg-en-Bresse,20,1250,0,1250,0,0,0,0,1250,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0.05,91,81,-10,41,42,1,9,4,-5,0.0,0.0,0.0,6404401
01310,Prémeyzel,84,Auvergne-Rhône-Alpes,01,Ain,200040350,Communauté de communes Bugey Sud,SCoT du Bugey,20,Belley,20,2853,0,2853,0,0,0,0,2854,0,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,442,0,0,0,0,0,0,0,0,0,0,0,684,429,255,0,0,0,0,1374,1310,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9207,1739,7404,0,0,64,0,0.12,238,247,9,50,51,1,131,128,-3,-8.0,14.35,277.78,7612446
01311,Prémillieu,84,Auvergne-Rhône-Alpes,01,Ain,200042935,Communauté d'agglomération Haut - Bugey Agglomération,SCoT du Haut-Bugey,30,Commune hors attraction des villes,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,0,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,1000,1124,0,0,0,0,0.03,47,44,-3,21,20,-1,7,10,3,20.0,,-333.33,8493212
01313,Prévessin-Moëns,84,Auvergne-Rhône-Alpes,01,Ain,240100750,Communauté d'agglomération du Pays de Gex,SCoT Pays de Gex,20,Genève - Annemasse (partie française),20,23031,1952,15237,625,2870,0,2347,23032,1952,15237,625,2871,0,2347,24945,152,21647,0,380,0,2766,30320,0,26821,0,3499,0,0,13322,0,12508,0,814,0,0,39055,0,32443,0,6611,0,1,23570,0,17198,0,6371,0,1,30999,9933,14864,0,0,0,6202,6050,0,4590,0,1460,0,0,33554,0,27009,1075,5470,0,0,4980,0,3545,1353,82,0,0,19805,0,8889,0,5111,0,5805,3851,0,3851,0,0,0,0,5468,0,5468,0,0,0,0,24008,15555,7347,0,1106,0,0,305990,29544,216654,3678,19469,36645,0,2.54,7860,9063,1203,3205,3837,632,1337,1284,-53,48.67,83.05,98.88,12070247
01314,Priay,84,Auvergne-Rhône-Alpes,01,Ain,200029999,Communauté de communes Rives de l'Ain - Pays du Cerdon,SCoT BUCOPA,20,Lyon,20,7580,1340,5078,850,312,0,0,7581,1341,5078,850,312,0,0,38770,0,32004,0,6766,0,0,1804,0,1041,763,0,0,0,26743,4859,19651,487,1746,0,0,7534,0,7534,0,0,0,0,6106,0,6106,0,0,0,0,6448,0,4121,2326,0,0,1,18559,88,18471,0,0,0,0,12355,8766,3589,0,0,0,0,5516,0,5418,0,97,0,1,5201,0,5142,0,59,0,0,393,0,393,0,0,0,0,2999,0,2999,0,0,0,0,4799,0,4794,0,5,0,0,152388,16394,121419,5276,2,9297,0,0.97,1685,1764,79,687,750,63,308,270,-38,4.61,14.7,685.89,15710013
01317,Ramasse,84,Auvergne-Rhône-Alpes,01,Ain,200071751,Communauté d'agglomération du Bassin de Bourg-en-Bresse,SCoT Bourg-Bresse-Revermont,20,Bourg-en-Bresse,20,2087,0,2087,0,0,0,0,2087,0,2087,0,0,0,0,1641,0,1641,0,0,0,0,8761,0,8761,0,0,0,0,7586,0,6846,0,740,0,0,11236,0,11236,0,0,0,0,672,0,672,0,0,0,0,1915,0,1804,0,111,0,0,0,0,0,0,0,0,0,889,0,889,0,0,0,0,0,0,0,0,0,0,0,1653,0,1653,0,0,0,0,5454,0,5454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43981,0,43130,0,0,851,0,0.46,312,331,19,128,135,7,15,12,-3,7.8,13.95,269.95,9569910
01318,Rancé,84,Auvergne-Rhône-Alpes,01,Ain,200042497,Communauté de communes Dombes Saône Vallée,SCoT du Val de Saône-Dombes,20,Lyon,20,10796,831,9391,573,0,0,1,10797,832,9392,574,0,0,-1,450,0,425,0,25,0,0,6959,0,6959,0,0,0,0,0,0,0,0,0,0,0,2230,521,1709,0,0,0,0,1044,0,1038,0,6,0,0,1688,0,1688,0,0,0,0,0,0,0,0,0,0,0,5979,0,5979,0,0,0,0,12006,7029,4977,0,0,0,0,11443,0,11443,0,0,0,0,10460,5638,4699,0,123,0,0,2193,0,2193,0,0,0,0,73,1,71,0,0,0,1,76118,14852,59964,1147,1,154,0,0.79,712,741,29,238,259,21,95,75,-20,0.0,8.36,1108.97,9580081
01319,Relevant,84,Auvergne-Rhône-Alpes,01,Ain,200069193,Communauté de communes de la Dombes,SCoT de la Dombes,20,Châtillon-sur-Chalaronne,20,909,0,0,0,0,0,909,910,0,0,0,0,0,910,15972,0,15972,0,0,0,0,1025,0,970,0,55,0,0,8413,0,8413,0,0,0,0,0,0,0,0,0,0,0,1928,0,1399,508,20,0,1,4320,0,1820,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0,1535,0,0,0,0,840,0,840,0,0,0,0,108,0,32,76,0,0,0,622,0,622,0,0,0,0,616,13,562,0,41,0,0,37198,13,32165,584,4320,116,0,0.30,464,467,3,180,191,11,58,50,-8,3.48,19.66,2874.33,12343515
01320,Replonges,84,Auvergne-Rhône-Alpes,01,Ain,200071371,Communauté de communes Bresse et Saône,SCoT Bresse - Val-de-Saône,20,Mâcon,20,18244,6228,11383,411,221,0,1,18245,6229,11383,411,222,0,0,25598,9835,15642,0,121,0,0,43817,0,39890,2300,1627,0,0,37883,3991,27670,0,3136,0,3086,25315,5006,19977,0,332,0,0,15723,0,15188,0,535,0,0,48182,0,27273,0,20908,0,1,8411,0,7475,0,196,0,740,16450,11880,4518,0,52,0,0,12814,0,12814,0,0,0,0,17258,7224,10027,0,7,0,0,15693,0,15149,367,176,0,1,11454,0,10354,1017,83,0,0,12010,0,11919,0,91,0,0,327097,50393,240662,4506,3829,27707,0,1.96,3673,3899,226,1500,1630,130,1338,1344,7,11.44,16.82,525.83,16655340
01321,Revonnas,84,Auvergne-Rhône-Alpes,01,Ain,200071751,Communauté d'agglomération du Bassin de Bourg-en-Bresse,SCoT Bourg-Bresse-Revermont,20,Bourg-en-Bresse,20,3968,0,3961,0,7,0,0,3969,0,3961,0,8,0,0,12117,0,8748,0,3369,0,0,4847,0,4780,0,67,0,0,5424,0,4903,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585,0,1981,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,1160,0,0,0,0,2079,0,2079,0,0,0,0,7858,0,7799,0,59,0,0,10288,3682,6496,0,110,0,0,54295,3682,45868,0,0,4745,0,0.70,938,896,-42,346,359,13,54,44,-10,8.01,41.39,-89.17,7769559
01322,Reyrieux,84,Auvergne-Rhône-Alpes,01,Ain,200042497,Communauté de communes Dombes Saône Vallée,SCoT du Val de Saône-Dombes,20,Lyon,20,26921,2301,23871,0,748,0,1,26922,2301,23872,0,749,0,0,38647,0,31672,267,6707,0,1,51178,10184,37402,0,3592,0,0,22617,0,16356,419,5842,0,0,15010,0,14160,0,850,0,0,10154,0,9110,998,45,0,1,40342,0,39521,0,821,0,0,37629,11391,23248,0,2990,0,0,9420,792,7835,0,793,0,0,9918,0,9682,0,236,0,0,30801,0,21445,0,9355,0,1,2568,0,2508,0,60,0,0,8736,0,8736,0,0,0,0,6893,0,5368,0,731,0,794,337756,26969,274786,1684,798,33519,0,2.15,4544,5098,554,1611,1883,272,2101,2141,40,22.57,24.54,249.57,15673159
01323,Reyssouze,84,Auvergne-Rhône-Alpes,01,Ain,200071371,Communauté de communes Bresse et Saône,SCoT Bresse - Val-de-Saône,20,Mâcon,20,12014,0,10090,0,1924,0,0,12014,0,10090,0,1924,0,0,6953,0,6944,0,9,0,0,5852,3062,2790,0,0,0,0,5944,0,5944,0,0,0,0,1413,0,1413,0,0,0,0,87226,7347,79792,0,87,0,0,0,0,0,0,0,0,0,2240,0,2240,0,0,0,0,7224,0,7224,0,0,0,0,1382,0,1382,0,0,0,0,4332,2209,2123,0,0,0,0,2499,0,2499,0,0,0,0,15729,0,15470,0,258,0,1,4895,0,4895,0,0,0,0,169717,12618,152896,0,1,4202,0,1.77,970,1010,40,398,411,14,133,121,-12,0.1,1.51,2560.1,9613365
01325,Rignieux-le-Franc,84,Auvergne-Rhône-Alpes,01,Ain,240100883,Communauté de communes de la Plaine de l'Ain,SCoT BUCOPA,20,Lyon,20,2068,0,2068,0,0,0,0,2069,0,2069,0,0,0,0,8163,0,8125,0,38,0,0,10592,284,9264,0,1044,0,0,8384,0,8330,0,54,0,0,2295,0,2295,0,0,0,0,18625,0,10972,0,7653,0,0,1224,0,1224,0,0,0,0,123,0,123,0,0,0,0,0,0,0,0,0,0,0,123,0,123,0,0,0,0,19071,0,16127,0,2944,0,0,5350,0,5315,0,35,0,0,9055,0,8783,0,272,0,0,907,0,906,0,1,0,0,88049,284,75724,0,0,12041,0,0.58,972,1098,126,373,429,56,101,91,-10,11.74,19.6,310.84,15072847
01328,Romans,84,Auvergne-Rhône-Alpes,01,Ain,200069193,Communauté de communes de la Dombes,SCoT de la Dombes,20,Bourg-en-Bresse,20,1285,0,1285,0,0,0,0,1286,0,1286,0,0,0,0,0,0,0,0,0,0,0,7001,0,6839,0,162,0,0,0,0,0,0,0,0,0,992,992,0,0,0,0,0,1700,0,1700,0,0,0,0,82,0,82,0,0,0,0,1342,0,1342,0,0,0,0,2714,0,926,0,1788,0,0,0,0,0,0,0,0,0,3505,0,3505,0,0,0,0,10100,0,9748,0,352,0,0,19510,0,19419,0,91,0,0,3823,0,3823,0,0,0,0,53340,992,49955,0,0,2393,0,0.24,597,617,20,197,210,13,205,221,16,31.04,17.21,467.15,22068577
01329,Rossillon,84,Auvergne-Rhône-Alpes,01,Ain,200040350,Communauté de communes Bugey Sud,SCoT du Bugey,20,Belley,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7846,0,7253,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602,247,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10448,247,9608,0,0,593,0,0.13,150,160,10,78,78,0,13,16,3,11.53,0.0,260.2,8066351
01330,Ruffieu,84,Auvergne-Rhône-Alpes,01,Ain,200040350,Communauté de communes Bugey Sud,SCoT du Bugey,30,Commune hors attraction des villes,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,0,0,618,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,2084,0,2084,0,0,0,0,0,0,0,0,0,0,0,391,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,0,3475,0,0,618,0,0.03,182,177,-5,75,79,4,30,22,-8,-11.51,11.51,-695.0,13908886
01331,Saint-Alban,84,Auvergne-Rhône-Alpes,01,Ain,200029999,Communauté de communes Rives de l'Ain - Pays du Cerdon,SCoT BUCOPA,30,Commune hors attraction des villes,30,316,0,316,0,0,0,0,316,0,316,0,0,0,0,0,0,0,0,0,0,0,2995,0,2995,0,0,0,0,977,0,977,0,0,0,0,79,0,79,0,0,0,0,127,0,127,0,0,0,0,67,0,0,0,67,0,0,1032,0,1032,0,0,0,0,2220,0,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,1125,0,0,0,0,0,0,0,0,0,0,0,953,0,934,0,19,0,0,10207,0,10121,0,0,86,0,0.12,175,192,17,75,85,10,29,17,-12,-5.8,29.59,202.71,8212393
01332,Saint-André-de-Bâgé,84,Auvergne-Rhône-Alpes,01,Ain,200071371,Communauté de communes Bresse et Saône,SCoT Bresse - Val-de-Saône,20,Mâcon,20,9095,0,8677,0,417,0,1,9095,0,8678,0,418,0,-1,11101,0,10926,0,175,0,0,3954,0,3954,0,0,0,0,4405,0,4405,0,0,0,0,11112,5447,5300,0,365,0,0,11541,7237,1752,0,2552,0,0,8610,0,7211,0,1398,0,1,0,0,0,0,0,0,0,7614,0,7614,0,0,0,0,8655,0,8647,0,8,0,0,7069,0,7047,0,22,0,0,18764,0,18760,0,4,0,0,22044,0,21861,0,183,0,0,1499,0,1499,0,0,0,0,134558,12684,116331,0,1,5542,0,4.96,748,809,61,273,316,43,128,155,27,16.1,13.32,712.93,2710463
01333,Saint-André-de-Corcy,84,Auvergne-Rhône-Alpes,01,Ain,200069193,Communauté de communes de la Dombes,SCoT de la Dombes,20,Lyon,20,3623,2023,1600,0,0,0,0,3624,2023,1601,0,0,0,0,3516,0,3516,0,0,0,0,14054,0,5345,656,8052,0,1,9664,3456,3827,2381,0,0,0,17391,2362,10288,3014,1727,0,0,18380,8478,1632,6442,1828,0,0,11689,142,10730,0,817,0,0,0,0,0,0,0,0,0,3204,0,3204,0,0,0,0,1200,0,1200,0,0,0,0,54777,13522,41255,0,0,0,0,3714,3506,202,0,6,0,0,6689,0,6689,0,0,0,0,0,0,0,0,0,0,0,151525,35512,91089,12493,1,12430,0,0.72,3129,3368,239,1281,1441,161,1115,1312,197,40.11,27.75,373.43,20942692
01334,Saint-André-d'Huiriat,84,Auvergne-Rhône-Alpes,01,Ain,200070555,Communauté de communes de la Veyle,SCoT Bresse - Val-de-Saône,20,Mâcon,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9333,0,9333,0,0,0,0,3180,0,3152,0,28,0,0,12833,0,12798,0,35,0,0,3322,0,3322,0,0,0,0,11797,0,8044,0,3753,0,0,15790,500,13965,0,325,0,1000,9177,0,9177,0,0,0,0,2598,0,2597,0,1,0,0,3381,0,3139,0,242,0,0,385,0,385,0,0,0,0,635,0,635,0,0,0,0,881,0,881,0,0,0,0,73312,500,67428,0,1000,4384,0,0.81,579,675,96,213,254,41,55,58,4,9.77,10.19,479.84,9053844
