year,codgeo,libgeo,zrr_status
2006,14550,Rumesnil,CP - Classée à titre permanent (2)
2006,14551,Russy,NC - Non classée
2006,14552,Ryes,NC - Non classée
2006,14553,Saint-Agnan-le-Malherbe,NC - Non classée
2006,14554,Saint-Aignan-de-Cramesnil,NC - Non classée
2006,14555,Saint-André-d'Hébertot,NC - Non classée
2006,14556,Saint-André-sur-Orne,NC - Non classée
2006,14557,Saint-Arnoult,NC - Non classée
2006,14558,Saint-Aubin-d'Arquenay,NC - Non classée
2006,14559,Saint-Aubin-des-Bois,NC - Non classée
2006,14562,Saint-Aubin-sur-Mer,NC - Non classée
2006,14563,Saint-Benoît-d'Hébertot,NC - Non classée
2006,14564,Saint-Charles-de-Percy,NC - Non classée
2006,14565,Saint-Côme-de-Fresné,NC - Non classée
2006,14566,Saint-Contest,NC - Non classée
2006,14568,Sainte-Croix-Grand-Tonne,NC - Non classée
2006,14569,Sainte-Croix-sur-Mer,NC - Non classée
2006,14570,Saint-Cyr-du-Ronceray,NC - Non classée
2006,14571,Saint-Denis-de-Mailloc,NC - Non classée
2006,14572,Saint-Denis-de-Méré,NC - Non classée
2006,14573,Saint-Denis-Maisoncelles,NC - Non classée
2006,14574,Saint-Désir,NC - Non classée
2006,14575,Saint-Etienne-la-Thillaye,NC - Non classée
2006,14576,Sainte-Foy-de-Montgommery,NC - Non classée
2006,14577,Saint-Gabriel-Brécy,NC - Non classée
2006,14578,Saint-Gatien-des-Bois,NC - Non classée
2006,14579,Saint-Georges-d'Aunay,NC - Non classée
2006,14580,Saint-Georges-en-Auge,NC - Non classée
2006,14581,Saint-Germain-d'Ectot,NC - Non classée
2006,14582,Saint-Germain-de-Livet,NC - Non classée
2006,14583,Saint-Germain-de-Montgommery,NC - Non classée
2006,14584,Saint-Germain-de-Tallevende-la-Lande-Vaumont,NC - Non classée
2006,14585,Saint-Germain-du-Crioult,NC - Non classée
2006,14586,Saint-Germain-du-Pert,NC - Non classée
2006,14587,Saint-Germain-la-Blanche-Herbe,NC - Non classée
2006,14588,Saint-Germain-Langot,NC - Non classée
2006,14589,Saint-Germain-le-Vasson,NC - Non classée
2006,14590,Sainte-Honorine-de-Ducy,NC - Non classée
2006,14591,Sainte-Honorine-des-Pertes,NC - Non classée
2006,14592,Sainte-Honorine-du-Fay,NC - Non classée
2006,14593,Saint-Hymer,NC - Non classée
2006,14595,Saint-Jean-de-Livet,NC - Non classée
2006,14596,Saint-Jean-des-Essartiers,NC - Non classée
2006,14597,Saint-Jean-le-Blanc,NC - Non classée
2006,14598,Saint-Jouin,NC - Non classée
2006,14599,Saint-Julien-de-Mailloc,NC - Non classée
2006,14600,Saint-Julien-le-Faucon,NC - Non classée
2006,14601,Saint-Julien-sur-Calonne,NC - Non classée
2006,14602,Saint-Lambert,NC - Non classée
2006,14603,Saint-Laurent-de-Condel,NC - Non classée
2006,14604,Saint-Laurent-du-Mont,CP - Classée à titre permanent (2)
2006,14605,Saint-Laurent-sur-Mer,NC - Non classée
2006,14606,Saint-Léger-Dubosq,NC - Non classée
2006,14607,Saint-Louet-sur-Seulles,NC - Non classée
2006,14608,Saint-Loup-de-Fribois,NC - Non classée
2006,14609,Saint-Loup-Hors,NC - Non classée
2006,14610,Saint-Manvieu-Norrey,NC - Non classée
2006,14611,Saint-Manvieu-Bocage,NC - Non classée
2006,14613,Saint-Marcouf,NC - Non classée
2006,14614,Sainte-Marguerite-d'Elle,NC - Non classée
2006,14615,Sainte-Marguerite-des-Loges,NC - Non classée
2006,14616,Sainte-Marguerite-de-Viette,NC - Non classée
2006,14618,Sainte-Marie-Laumont,NC - Non classée
2006,14619,Sainte-Marie-Outre-l'Eau,NC - Non classée
2006,14620,Saint-Martin-aux-Chartrains,NC - Non classée
2006,14621,Saint-Martin-de-Bienfaite-la-Cressonnière,NC - Non classée
2006,14622,Saint-Martin-de-Blagny,NC - Non classée
2006,14623,Saint-Martin-de-Fontenay,NC - Non classée
2006,14625,Saint-Martin-de-la-Lieue,NC - Non classée
2006,14626,Saint-Martin-de-Mailloc,NC - Non classée
2006,14627,Saint-Martin-de-Mieux,NC - Non classée
2006,14628,Saint-Martin-de-Sallen,NC - Non classée
2006,14629,Saint-Martin-des-Besaces,NC - Non classée
2006,14630,Saint-Martin-des-Entrées,NC - Non classée
2006,14632,Saint-Martin-Don,NC - Non classée
2006,14633,Saint-Martin-du-Mesnil-Oury,NC - Non classée
2006,14634,Saint-Michel-de-Livet,NC - Non classée
2006,14635,Saint-Omer,NC - Non classée
2006,14636,Saint-Ouen-des-Besaces,NC - Non classée
2006,14637,Saint-Ouen-du-Mesnil-Oger,NC - Non classée
2006,14638,Saint-Ouen-le-Houx,NC - Non classée
2006,14639,Saint-Ouen-le-Pin,CP - Classée à titre permanent (2)
2006,14640,Saint-Pair,NC - Non classée
2006,14643,Saint-Paul-du-Vernay,NC - Non classée
2006,14644,Saint-Philbert-des-Champs,NC - Non classée
2006,14645,Saint-Pierre-Azif,NC - Non classée
2006,14646,Saint-Pierre-Canivet,NC - Non classée
2006,14647,Saint-Pierre-de-Mailloc,NC - Non classée
2006,14648,Saint-Pierre-des-Ifs,NC - Non classée
2006,14649,Saint-Pierre-du-Bû,NC - Non classée
2006,14650,Saint-Pierre-du-Fresne,NC - Non classée
2006,14651,Saint-Pierre-du-Jonquet,NC - Non classée
2006,14652,Saint-Pierre-du-Mont,NC - Non classée
2006,14653,Saint-Pierre-la-Vieille,NC - Non classée
2006,14654,Saint-Pierre-sur-Dives,NC - Non classée
2006,14655,Saint-Pierre-Tarentaine,NC - Non classée
2006,14656,Saint-Rémy,NC - Non classée
2006,14657,Saint-Samson,NC - Non classée
2006,14658,Saint-Sever-Calvados,NC - Non classée
2006,14659,Saint-Sylvain,NC - Non classée
2006,14660,Saint-Vaast-en-Auge,NC - Non classée
2006,14661,Saint-Vaast-sur-Seulles,NC - Non classée
2006,14662,Saint-Vigor-des-Mézerets,NC - Non classée
2006,14663,Saint-Vigor-le-Grand,NC - Non classée
2006,14664,Sallen,NC - Non classée
2006,14665,Sallenelles,NC - Non classée
2006,14666,Sannerville,NC - Non classée
2006,14667,Saon,NC - Non classée
2006,14668,Saonnet,NC - Non classée
2006,14669,Sassy,CP - Classée à titre permanent (2)
2006,14670,Secqueville-en-Bessin,NC - Non classée
2006,14671,Sept-Frères,NC - Non classée
2006,14672,Sept-Vents,NC - Non classée
2006,14674,Soignolles,NC - Non classée
2006,14675,Soliers,NC - Non classée
2006,14676,Sommervieu,NC - Non classée
2006,14677,Soulangy,NC - Non classée
2006,14678,Soumont-Saint-Quentin,NC - Non classée
2006,14679,Subles,NC - Non classée
2006,14680,Sully,NC - Non classée
2006,14681,Surrain,NC - Non classée
2006,14682,Surville,NC - Non classée
2006,14684,Tessel,NC - Non classée
2006,14685,Thaon,NC - Non classée
2006,14686,Le Theil-Bocage,NC - Non classée
2006,14687,Le Theil-en-Auge,NC - Non classée
2006,14688,Thiéville,NC - Non classée
2006,14689,Thury-Harcourt,NC - Non classée
2006,14690,Tierceville,NC - Non classée
2006,14691,Tilly-la-Campagne,NC - Non classée
2006,14692,Tilly-sur-Seulles,NC - Non classée
2006,14693,Tordouet,NC - Non classée
2006,14694,Le Torquesne,NC - Non classée
2006,14695,Torteval-Quesnay,NC - Non classée
2006,14696,Tortisambert,NC - Non classée
2006,14697,L'Oudon,NC - Non classée
2006,14698,Touffréville,NC - Non classée
2006,14699,Touques,NC - Non classée
2006,14700,Tour-en-Bessin,NC - Non classée
2006,14701,Tourgéville,NC - Non classée
2006,14702,Tournay-sur-Odon,NC - Non classée
2006,14703,Tournebu,NC - Non classée
2006,14704,Le Tourneur,NC - Non classée
2006,14705,Tournières,NC - Non classée
2006,14706,Tourville-en-Auge,NC - Non classée
2006,14707,Tourville-sur-Odon,NC - Non classée
2006,14708,Tracy-Bocage,NC - Non classée
2006,14709,Tracy-sur-Mer,NC - Non classée
2006,14710,Tréprel,NC - Non classée
2006,14711,Trévières,NC - Non classée
2006,14712,Troarn,NC - Non classée
2006,14713,Trois-Monts,NC - Non classée
2006,14714,Le Tronquay,NC - Non classée
2006,14715,Trouville-sur-Mer,NC - Non classée
2006,14716,Trungy,NC - Non classée
2006,14717,Truttemer-le-Grand,NC - Non classée
2006,14718,Truttemer-le-Petit,NC - Non classée
2006,14719,Urville,NC - Non classée
2006,14720,Ussy,NC - Non classée
2006,14721,Vacognes-Neuilly,NC - Non classée
2006,14722,La Vacquerie,NC - Non classée
2006,14723,Valsemé,CP - Classée à titre permanent (2)
2006,14724,Varaville,NC - Non classée
2006,14726,Vassy,NC - Non classée
2006,14727,Vaubadon,NC - Non classée
2006,14728,Vaucelles,NC - Non classée
2006,14729,Vaudeloges,NC - Non classée
2006,14730,Vaudry,NC - Non classée
2006,14731,Vauville,NC - Non classée
2006,14732,Vaux-sur-Aure,NC - Non classée
2006,14733,Vaux-sur-Seulles,NC - Non classée
2006,14734,Vendes,NC - Non classée
2006,14735,Vendeuvre,CP - Classée à titre permanent (2)
2006,14737,Versainville,NC - Non classée
2006,14738,Verson,NC - Non classée
2006,14739,Ver-sur-Mer,NC - Non classée
2006,14740,La Vespière,NC - Non classée
2006,14741,Le Vey,NC - Non classée
2006,14742,Vicques,CP - Classée à titre permanent (2)
2006,14743,Victot-Pontfol,CP - Classée à titre permanent (2)
2006,14744,Vienne-en-Bessin,NC - Non classée
2006,14745,Vierville-sur-Mer,NC - Non classée
2006,14746,Viessoix,NC - Non classée
2006,14747,Vieux,NC - Non classée
2006,14748,Vieux-Bourg,NC - Non classée
2006,14749,Vieux-Fumé,NC - Non classée
2006,14750,Vieux-Pont,NC - Non classée
2006,14751,Vignats,CP - Classée à titre permanent (2)
2006,14752,Villers-Bocage,NC - Non classée
2006,14753,Villers-Canivet,NC - Non classée
2006,14754,Villers-sur-Mer,NC - Non classée
2006,14755,Villerville,NC - Non classée
2006,14756,La Villette,NC - Non classée
2006,14757,Villiers-le-Sec,NC - Non classée
2006,14758,Villons-les-Buissons,NC - Non classée
2006,14759,Villy-lez-Falaise,NC - Non classée
2006,14760,Villy-Bocage,NC - Non classée
2006,14761,Vimont,NC - Non classée
2006,14762,Vire,NC - Non classée
2006,14763,Vouilly,NC - Non classée
2006,14764,Pont-d'Ouilly,NC - Non classée
2006,15001,Allanche,CP - Classée à titre permanent (2)
2006,15002,Alleuze,CP - Classée à titre permanent (2)
2006,15003,Ally,CP - Classée à titre permanent (2)
2006,15004,Andelat,CP - Classée à titre permanent (2)
2006,15005,Anglards-de-Saint-Flour,CP - Classée à titre permanent (2)
2006,15006,Anglards-de-Salers,CP - Classée à titre permanent (2)
2006,15007,Anterrieux,CP - Classée à titre permanent (2)
2006,15008,Antignac,CP - Classée à titre permanent (2)
2006,15009,Apchon,CP - Classée à titre permanent (2)
2006,15010,Arches,CP - Classée à titre permanent (2)
2006,15011,Arnac,CC - Classée à titre conditionnel (3)
2006,15012,Arpajon-sur-Cère,NC - Non classée
2006,15013,Auriac-l'Eglise,CP - Classée à titre permanent (2)
2006,15014,Aurillac,NC - Non classée
2006,15015,Auzers,CP - Classée à titre permanent (2)
2006,15016,Ayrens,CP - Classée à titre permanent (2)
2006,15017,Badailhac,CP - Classée à titre permanent (2)
2006,15018,Barriac-les-Bosquets,CP - Classée à titre permanent (2)
2006,15019,Bassignac,CP - Classée à titre permanent (2)
2006,15020,Beaulieu,CP - Classée à titre permanent (2)
2006,15021,Boisset,CP - Classée à titre permanent (2)
2006,15022,Bonnac,CP - Classée à titre permanent (2)
2006,15024,Brageac,CP - Classée à titre permanent (2)
2006,15025,Albepierre-Bredons,CP - Classée à titre permanent (2)
2006,15026,Brezons,CP - Classée à titre permanent (2)
2006,15027,Calvinet,CP - Classée à titre permanent (2)
2006,15028,Carlat,CC - Classée à titre conditionnel (3)
2006,15029,Cassaniouze,CP - Classée à titre permanent (2)
2006,15030,Cayrols,CP - Classée à titre permanent (2)
2006,15031,Celles,CP - Classée à titre permanent (2)
2006,15032,Celoux,CP - Classée à titre permanent (2)
2006,15033,Cézens,CP - Classée à titre permanent (2)
2006,15034,Chaliers,CP - Classée à titre permanent (2)
2006,15035,Chalinargues,CP - Classée à titre permanent (2)
2006,15036,Chalvignac,CC - Classée à titre conditionnel (3)
2006,15037,Champagnac,CP - Classée à titre permanent (2)
2006,15038,Champs-sur-Tarentaine-Marchal,CP - Classée à titre permanent (2)
2006,15040,Chanterelle,CP - Classée à titre permanent (2)
2006,15041,La Chapelle-d'Alagnon,CP - Classée à titre permanent (2)
2006,15042,La Chapelle-Laurent,CP - Classée à titre permanent (2)
2006,15043,Charmensac,CP - Classée à titre permanent (2)
2006,15044,Chastel-sur-Murat,CP - Classée à titre permanent (2)
2006,15045,Chaudes-Aigues,CP - Classée à titre permanent (2)
2006,15046,Chaussenac,CP - Classée à titre permanent (2)
2006,15047,Chavagnac,CP - Classée à titre permanent (2)
2006,15048,Chazelles,CP - Classée à titre permanent (2)
2006,15049,Cheylade,CP - Classée à titre permanent (2)
2006,15050,Le Claux,CP - Classée à titre permanent (2)
2006,15051,Clavières,CP - Classée à titre permanent (2)
2006,15052,Collandres,CP - Classée à titre permanent (2)
2006,15053,Coltines,CP - Classée à titre permanent (2)
2006,15054,Condat,CP - Classée à titre permanent (2)
2006,15055,Coren,CP - Classée à titre permanent (2)
2006,15056,Crandelles,NC - Non classée
2006,15057,Cros-de-Montvert,CC - Classée à titre conditionnel (3)
2006,15058,Cros-de-Ronesque,CP - Classée à titre permanent (2)
2006,15059,Cussac,CP - Classée à titre permanent (2)
2006,15060,Deux-Verges,CP - Classée à titre permanent (2)
2006,15061,Dienne,CP - Classée à titre permanent (2)
2006,15063,Drugeac,CC - Classée à titre conditionnel (3)
2006,15064,Escorailles,CP - Classée à titre permanent (2)
2006,15065,Espinasse,CP - Classée à titre permanent (2)
2006,15066,Le Falgoux,CP - Classée à titre permanent (2)
2006,15067,Le Fau,CP - Classée à titre permanent (2)
2006,15068,Faverolles,CP - Classée à titre permanent (2)
2006,15069,Ferrières-Saint-Mary,CP - Classée à titre permanent (2)
2006,15070,Fontanges,CP - Classée à titre permanent (2)
2006,15071,Fournoulès,CP - Classée à titre permanent (2)
2006,15072,Freix-Anglards,CP - Classée à titre permanent (2)
2006,15073,Fridefont,CP - Classée à titre permanent (2)
2006,15074,Giou-de-Mamou,NC - Non classée
2006,15075,Girgols,CP - Classée à titre permanent (2)
2006,15076,Glénat,CC - Classée à titre conditionnel (3)
2006,15077,Gourdièges,CP - Classée à titre permanent (2)
2006,15078,Jabrun,CP - Classée à titre permanent (2)
2006,15079,Jaleyrac,CP - Classée à titre permanent (2)
2006,15080,Joursac,CP - Classée à titre permanent (2)
2006,15081,Jou-sous-Monjou,CP - Classée à titre permanent (2)
2006,15082,Junhac,CP - Classée à titre permanent (2)
2006,15083,Jussac,NC - Non classée
2006,15084,Labesserette,CP - Classée à titre permanent (2)
2006,15085,Labrousse,CP - Classée à titre permanent (2)
2006,15086,Lacapelle-Barrès,CP - Classée à titre permanent (2)
2006,15087,Lacapelle-del-Fraisse,CP - Classée à titre permanent (2)
2006,15088,Lacapelle-Viescamp,CC - Classée à titre conditionnel (3)
2006,15089,Ladinhac,CP - Classée à titre permanent (2)
2006,15090,Lafeuillade-en-Vézie,CP - Classée à titre permanent (2)
2006,15091,Landeyrat,CP - Classée à titre permanent (2)
2006,15092,Lanobre,CP - Classée à titre permanent (2)
2006,15093,Lapeyrugue,CP - Classée à titre permanent (2)
2006,15094,Laroquebrou,CC - Classée à titre conditionnel (3)
2006,15095,Laroquevieille,NC - Non classée
2006,15096,Lascelle,NC - Non classée
2006,15097,Lastic,CP - Classée à titre permanent (2)
2006,15098,Laurie,CP - Classée à titre permanent (2)
2006,15099,Lavastrie,CP - Classée à titre permanent (2)
2006,15100,Laveissenet,CP - Classée à titre permanent (2)
2006,15101,Laveissière,CP - Classée à titre permanent (2)
2006,15102,Lavigerie,CP - Classée à titre permanent (2)
2006,15103,Leucamp,CP - Classée à titre permanent (2)
2006,15104,Leynhac,CP - Classée à titre permanent (2)
2006,15105,Leyvaux,CP - Classée à titre permanent (2)
2006,15106,Lieutadès,CP - Classée à titre permanent (2)
2006,15107,Lorcières,CP - Classée à titre permanent (2)
2006,15108,Loubaresse,CP - Classée à titre permanent (2)
2006,15110,Lugarde,CP - Classée à titre permanent (2)
2006,15111,Madic,CP - Classée à titre permanent (2)
2006,15112,Malbo,CP - Classée à titre permanent (2)
2006,15113,Mandailles-Saint-Julien,NC - Non classée
2006,15114,Marcenat,CP - Classée à titre permanent (2)
2006,15116,Marchastel,CP - Classée à titre permanent (2)
2006,15117,Marcolès,CP - Classée à titre permanent (2)
2006,15118,Marmanhac,NC - Non classée
2006,15119,Massiac,CP - Classée à titre permanent (2)
2006,15120,Mauriac,CP - Classée à titre permanent (2)
2006,15121,Maurines,CP - Classée à titre permanent (2)
2006,15122,Maurs,CP - Classée à titre permanent (2)
2006,15123,Méallet,CP - Classée à titre permanent (2)
2006,15124,Menet,CP - Classée à titre permanent (2)
2006,15125,Mentières,CP - Classée à titre permanent (2)
2006,15126,Molèdes,CP - Classée à titre permanent (2)
2006,15127,Molompize,CP - Classée à titre permanent (2)
2006,15128,La Monselie,CP - Classée à titre permanent (2)
2006,15129,Montboudif,CP - Classée à titre permanent (2)
2006,15130,Montchamp,CP - Classée à titre permanent (2)
2006,15131,Le Monteil,CP - Classée à titre permanent (2)
2006,15132,Montgreleix,CP - Classée à titre permanent (2)
2006,15133,Montmurat,CC - Classée à titre conditionnel (3)
2006,15134,Montsalvy,CP - Classée à titre permanent (2)
2006,15135,Montvert,CC - Classée à titre conditionnel (3)
2006,15136,Mourjou,CP - Classée à titre permanent (2)
2006,15137,Moussages,CC - Classée à titre conditionnel (3)
2006,15138,Murat,CP - Classée à titre permanent (2)
2006,15139,Narnhac,CP - Classée à titre permanent (2)
2006,15140,Naucelles,NC - Non classée
2006,15141,Neussargues-Moissac,CP - Classée à titre permanent (2)
2006,15142,Neuvéglise,CP - Classée à titre permanent (2)
2006,15143,Nieudan,CC - Classée à titre conditionnel (3)
2006,15144,Omps,CP - Classée à titre permanent (2)
2006,15145,Oradour,CP - Classée à titre permanent (2)
2006,15146,Pailherols,CP - Classée à titre permanent (2)
2006,15147,Parlan,CP - Classée à titre permanent (2)
2006,15148,Paulhac,CP - Classée à titre permanent (2)
2006,15149,Paulhenc,CC - Classée à titre conditionnel (3)
2006,15150,Pers,CP - Classée à titre permanent (2)
2006,15151,Peyrusse,CP - Classée à titre permanent (2)
2006,15152,Pierrefort,CP - Classée à titre permanent (2)
2006,15153,Pleaux,CP - Classée à titre permanent (2)
2006,15154,Polminhac,CP - Classée à titre permanent (2)
2006,15155,Pradiers,CP - Classée à titre permanent (2)
2006,15156,Prunet,CP - Classée à titre permanent (2)
2006,15157,Quézac,CP - Classée à titre permanent (2)
2006,15158,Rageade,CP - Classée à titre permanent (2)
2006,15159,Raulhac,CP - Classée à titre permanent (2)
2006,15160,Reilhac,NC - Non classée
2006,15161,Rézentières,CP - Classée à titre permanent (2)
2006,15162,Riom-ès-Montagnes,CP - Classée à titre permanent (2)
2006,15163,Roannes-Saint-Mary,CP - Classée à titre permanent (2)
2006,15164,Roffiac,CP - Classée à titre permanent (2)
2006,15165,Rouffiac,CC - Classée à titre conditionnel (3)
2006,15166,Roumégoux,CP - Classée à titre permanent (2)
2006,15167,Rouziers,CP - Classée à titre permanent (2)
2006,15168,Ruynes-en-Margeride,CP - Classée à titre permanent (2)
2006,15169,Saignes,CP - Classée à titre permanent (2)
2006,15170,Saint-Amandin,CP - Classée à titre permanent (2)
2006,15171,Sainte-Anastasie,CP - Classée à titre permanent (2)
2006,15172,Saint-Antoine,CP - Classée à titre permanent (2)
2006,15173,Saint-Bonnet-de-Condat,CP - Classée à titre permanent (2)
2006,15174,Saint-Bonnet-de-Salers,CP - Classée à titre permanent (2)
2006,15175,Saint-Cernin,CP - Classée à titre permanent (2)
2006,15176,Saint-Chamant,CP - Classée à titre permanent (2)
2006,15178,Saint-Cirgues-de-Jordanne,NC - Non classée
2006,15179,Saint-Cirgues-de-Malbert,CP - Classée à titre permanent (2)
2006,15180,Saint-Clément,CP - Classée à titre permanent (2)
2006,15181,Saint-Constant,CP - Classée à titre permanent (2)
2006,15182,Saint-Etienne-Cantalès,CC - Classée à titre conditionnel (3)
2006,15183,Saint-Etienne-de-Carlat,CP - Classée à titre permanent (2)
2006,15184,Saint-Etienne-de-Maurs,CP - Classée à titre permanent (2)
2006,15185,Saint-Etienne-de-Chomeil,CC - Classée à titre conditionnel (3)
2006,15186,Sainte-Eulalie,CP - Classée à titre permanent (2)
2006,15187,Saint-Flour,CP - Classée à titre permanent (2)
2006,15188,Saint-Georges,CP - Classée à titre permanent (2)
2006,15189,Saint-Gérons,CC - Classée à titre conditionnel (3)
2006,15190,Saint-Hippolyte,CP - Classée à titre permanent (2)
2006,15191,Saint-Illide,CP - Classée à titre permanent (2)
2006,15192,Saint-Jacques-des-Blats,CP - Classée à titre permanent (2)
2006,15194,Saint-Julien-de-Toursac,CP - Classée à titre permanent (2)
2006,15195,Saint-Just,CP - Classée à titre permanent (2)
2006,15196,Saint-Mamet-la-Salvetat,CP - Classée à titre permanent (2)
2006,15197,Saint-Marc,CP - Classée à titre permanent (2)
2006,15198,Sainte-Marie,CP - Classée à titre permanent (2)
2006,15199,Saint-Martial,CP - Classée à titre permanent (2)
2006,15200,Saint-Martin-Cantalès,CP - Classée à titre permanent (2)
2006,15201,Saint-Martin-sous-Vigouroux,CP - Classée à titre permanent (2)
2006,15202,Saint-Martin-Valmeroux,CP - Classée à titre permanent (2)
2006,15203,Saint-Mary-le-Plain,CP - Classée à titre permanent (2)
2006,15204,Saint-Paul-des-Landes,NC - Non classée
2006,15205,Saint-Paul-de-Salers,CP - Classée à titre permanent (2)
2006,15206,Saint-Pierre,CC - Classée à titre conditionnel (3)
2006,15207,Saint-Poncy,CP - Classée à titre permanent (2)
2006,15208,Saint-Projet-de-Salers,CP - Classée à titre permanent (2)
2006,15209,Saint-Rémy-de-Chaudes-Aigues,CP - Classée à titre permanent (2)
2006,15211,Saint-Santin-Cantalès,CC - Classée à titre conditionnel (3)
2006,15212,Saint-Santin-de-Maurs,CP - Classée à titre permanent (2)
2006,15213,Saint-Saturnin,CC - Classée à titre conditionnel (3)
2006,15214,Saint-Saury,CP - Classée à titre permanent (2)
2006,15215,Saint-Simon,NC - Non classée
2006,15216,Saint-Urcize,CP - Classée à titre permanent (2)
2006,15217,Saint-Victor,CC - Classée à titre conditionnel (3)
2006,15218,Saint-Vincent-de-Salers,CC - Classée à titre conditionnel (3)
2006,15219,Salers,CP - Classée à titre permanent (2)
2006,15220,Salins,CP - Classée à titre permanent (2)
2006,15221,Sansac-de-Marmiesse,NC - Non classée
2006,15222,Sansac-Veinazès,CP - Classée à titre permanent (2)
2006,15223,Sauvat,CP - Classée à titre permanent (2)
2006,15224,La Ségalassière,CP - Classée à titre permanent (2)
2006,15225,Ségur-les-Villas,CP - Classée à titre permanent (2)
2006,15226,Sénezergues,CP - Classée à titre permanent (2)
2006,15227,Sériers,CP - Classée à titre permanent (2)
2006,15228,Siran,CC - Classée à titre conditionnel (3)
2006,15229,Soulages,CP - Classée à titre permanent (2)
2006,15230,Sourniac,CP - Classée à titre permanent (2)
2006,15231,Talizat,CP - Classée à titre permanent (2)
2006,15232,Tanavelle,CP - Classée à titre permanent (2)
2006,15233,Teissières-de-Cornet,NC - Non classée
2006,15234,Teissières-lès-Bouliès,CP - Classée à titre permanent (2)
2006,15235,Les Ternes,CP - Classée à titre permanent (2)
2006,15236,Thiézac,CP - Classée à titre permanent (2)
2006,15237,Tiviers,CP - Classée à titre permanent (2)
2006,15238,Tournemire,CP - Classée à titre permanent (2)
2006,15240,Trémouille,CP - Classée à titre permanent (2)
2006,15241,La Trinitat,CC - Classée à titre conditionnel (3)
2006,15242,Le Trioulou,CC - Classée à titre conditionnel (3)
2006,15243,Trizac,CP - Classée à titre permanent (2)
2006,15244,Ussel,CP - Classée à titre permanent (2)
2006,15245,Vabres,CP - Classée à titre permanent (2)
2006,15246,Valette,CP - Classée à titre permanent (2)
2006,15247,Valjouze,CP - Classée à titre permanent (2)
2006,15248,Valuéjols,CP - Classée à titre permanent (2)
2006,15249,Le Vaulmier,CC - Classée à titre conditionnel (3)
2006,15250,Vebret,CP - Classée à titre permanent (2)
2006,15251,Védrines-Saint-Loup,CP - Classée à titre permanent (2)
2006,15252,Velzic,NC - Non classée
2006,15253,Vernols,CP - Classée à titre permanent (2)
2006,15254,Veyrières,CP - Classée à titre permanent (2)
2006,15255,Vézac,NC - Non classée
2006,15256,Vèze,CP - Classée à titre permanent (2)
2006,15257,Vezels-Roussy,CP - Classée à titre permanent (2)
2006,15258,Vic-sur-Cère,CP - Classée à titre permanent (2)
2006,15259,Vieillespesse,CP - Classée à titre permanent (2)
2006,15260,Vieillevie,CP - Classée à titre permanent (2)
2006,15261,Le Vigean,CP - Classée à titre permanent (2)
2006,15262,Villedieu,CP - Classée à titre permanent (2)
2006,15263,Virargues,CP - Classée à titre permanent (2)
2006,15264,Vitrac,CP - Classée à titre permanent (2)
2006,15265,Ydes,CP - Classée à titre permanent (2)
2006,15266,Yolet,NC - Non classée
2006,15267,Ytrac,NC - Non classée
2006,15268,Le Rouget,CP - Classée à titre permanent (2)
2006,15269,Besse,CP - Classée à titre permanent (2)
2006,16001,Abzac,CP - Classée à titre permanent (2)
2006,16002,Les Adjots,NC - Non classée
2006,16003,Agris,NC - Non classée
2006,16004,Aignes-et-Puypéroux,CP - Classée à titre permanent (2)
2006,16005,Aigre,CP - Classée à titre permanent (2)
2006,16007,Alloue,CP - Classée à titre permanent (2)
2006,16008,Ambérac,NC - Non classée
2006,16009,Ambernac,CP - Classée à titre permanent (2)
2006,16010,Ambleville,NC - Non classée
2006,16011,Anais,NC - Non classée
2006,16012,Angeac-Champagne,NC - Non classée
2006,16013,Angeac-Charente,NC - Non classée
2006,16014,Angeduc,NC - Non classée
2006,16015,Angoulême,NC - Non classée
2006,16016,Ansac-sur-Vienne,CP - Classée à titre permanent (2)
2006,16017,Anville,CP - Classée à titre permanent (2)
2006,16018,Ars,NC - Non classée
2006,16019,Asnières-sur-Nouère,NC - Non classée
2006,16020,Aubeterre-sur-Dronne,CP - Classée à titre permanent (2)
2006,16021,Aubeville,CP - Classée à titre permanent (2)
2006,16023,Aunac,NC - Non classée
2006,16024,Aussac-Vadalle,NC - Non classée
2006,16025,Baignes-Sainte-Radegonde,CP - Classée à titre permanent (2)
2006,16026,Balzac,NC - Non classée
2006,16027,Barbezières,CP - Classée à titre permanent (2)
2006,16028,Barbezieux-Saint-Hilaire,NC - Non classée
2006,16029,Bardenac,NC - Non classée
2006,16030,Barret,NC - Non classée
2006,16031,Barro,NC - Non classée
2006,16032,Bassac,NC - Non classée
2006,16033,Bayers,NC - Non classée
2006,16034,Bazac,NC - Non classée
2006,16035,Beaulieu-sur-Sonnette,CP - Classée à titre permanent (2)
2006,16036,Bécheresse,CP - Classée à titre permanent (2)
2006,16037,Bellon,CP - Classée à titre permanent (2)
2006,16038,Benest,CP - Classée à titre permanent (2)
2006,16039,Bernac,CP - Classée à titre permanent (2)
2006,16040,Berneuil,NC - Non classée
2006,16041,Bessac,NC - Non classée
2006,16042,Bessé,CP - Classée à titre permanent (2)
2006,16043,Bignac,CP - Classée à titre permanent (2)
2006,16044,Bioussac,NC - Non classée
2006,16045,Birac,NC - Non classée
2006,16046,Blanzac-Porcheresse,CP - Classée à titre permanent (2)
2006,16047,Blanzaguet-Saint-Cybard,CP - Classée à titre permanent (2)
