ZE2020,target_year,BE,FZ,GI,JZ,KZ,LZ,MN,OQ,RU,total
24,2020,6537.0,2707.0,13212.0,1111.0,695.0,445.0,7271.0,39710.0,2509.0,74197.0
25,2020,9005.0,4482.0,17969.0,2185.0,2281.0,531.0,13193.0,48229.0,4274.0,102149.0
26,2020,1841.0,2832.0,3831.0,291.0,183.0,86.0,1883.0,9538.0,579.0,21064.0
27,2020,22718.0,4961.0,27854.0,5001.0,3641.0,821.0,19565.0,43280.0,4009.0,131850.0
28,2020,4846.0,2320.0,10930.0,189.0,484.0,540.0,4640.0,15893.0,1437.0,41279.0
29,2020,1006.0,803.0,2638.0,15.0,145.0,24.0,1046.0,7094.0,443.0,13214.0
30,2020,14309.0,4324.0,11077.0,1115.0,1332.0,290.0,11949.0,20388.0,1027.0,65811.0
31,2020,14418.0,8383.0,22860.0,1100.0,1224.0,378.0,11458.0,25950.0,2395.0,88166.0
32,2020,7435.0,4731.0,10916.0,371.0,609.0,289.0,6059.0,25827.0,1843.0,58080.0
33,2020,10805.0,5183.0,9115.0,526.0,755.0,209.0,5866.0,16267.0,983.0,49709.0
34,2020,1520.0,1073.0,3763.0,26.0,200.0,56.0,1586.0,10747.0,622.0,19593.0
35,2020,13150.0,2853.0,5387.0,351.0,469.0,94.0,3239.0,6933.0,529.0,33005.0
36,2020,6164.0,3427.0,11164.0,159.0,621.0,199.0,6314.0,17186.0,1189.0,46423.0
37,2020,14120.0,4342.0,14981.0,478.0,1355.0,423.0,7072.0,33026.0,2673.0,78470.0
38,2020,38982.0,13580.0,33230.0,1758.0,2184.0,565.0,21477.0,49566.0,4029.0,165371.0
39,2020,13850.0,6921.0,15450.0,505.0,1056.0,369.0,8165.0,32251.0,2845.0,81412.0
40,2020,1896.0,664.0,1789.0,2.0,118.0,37.0,840.0,5092.0,392.0,10830.0
41,2020,1898.0,1515.0,3298.0,95.0,223.0,74.0,1718.0,6282.0,372.0,15475.0
42,2020,9159.0,2200.0,5596.0,452.0,629.0,103.0,4174.0,12275.0,957.0,35545.0
