zone_id,target_year,y,side_lag_1,growth_1y
CR30,2025,3795.0,4295.0,-0.1164144353899883
CR31,2015,800.0,,
CR31,2016,725.0,800.0,-0.09375
CR31,2017,675.0,725.0,-0.0689655172413793
CR31,2018,750.0,675.0,0.1111111111111111
CR31,2019,805.0,750.0,0.0733333333333333
CR31,2020,870.0,805.0,0.0807453416149068
CR31,2021,975.0,870.0,0.1206896551724138
CR31,2022,935.0,975.0,-0.041025641025641
CR31,2023,980.0,935.0,0.0481283422459893
CR31,2024,895.0,980.0,-0.086734693877551
CR31,2025,870.0,895.0,-0.0279329608938547
CR32,2015,2135.0,,
CR32,2016,2140.0,2135.0,0.0023419203747072
CR32,2017,2180.0,2140.0,0.0186915887850467
CR32,2018,2410.0,2180.0,0.1055045871559633
CR32,2019,2690.0,2410.0,0.1161825726141078
CR32,2020,2785.0,2690.0,0.0353159851301115
CR32,2021,2995.0,2785.0,0.0754039497307001
CR32,2022,3015.0,2995.0,0.006677796327212
CR32,2023,3225.0,3015.0,0.0696517412935323
CR32,2024,2840.0,3225.0,-0.1193798449612403
CR32,2025,2560.0,2840.0,-0.0985915492957746
CR33,2015,5635.0,,
CR33,2016,5650.0,5635.0,0.0026619343389529
CR33,2017,5695.0,5650.0,0.0079646017699115
CR33,2018,6210.0,5695.0,0.0904302019315188
CR33,2019,6935.0,6210.0,0.1167471819645732
CR33,2020,7190.0,6935.0,0.0367700072098053
CR33,2021,8045.0,7190.0,0.1189151599443671
CR33,2022,7735.0,8045.0,-0.038533250466128
CR33,2023,8240.0,7735.0,0.0652876535229476
CR33,2024,7600.0,8240.0,-0.0776699029126213
CR33,2025,6640.0,7600.0,-0.1263157894736842
CR34,2015,4140.0,,
CR34,2016,4305.0,4140.0,0.0398550724637681
CR34,2017,4260.0,4305.0,-0.0104529616724738
CR34,2018,4685.0,4260.0,0.0997652582159624
CR34,2019,5395.0,4685.0,0.151547491995731
CR34,2020,5620.0,5395.0,0.041705282669138
CR34,2021,6340.0,5620.0,0.1281138790035587
CR34,2022,6185.0,6340.0,-0.0244479495268138
CR34,2023,6485.0,6185.0,0.0485044462409054
CR34,2024,6085.0,6485.0,-0.061680801850424
CR34,2025,5265.0,6085.0,-0.1347576006573541
CR35,2015,6110.0,,
CR35,2016,5960.0,6110.0,-0.0245499181669394
CR35,2017,6035.0,5960.0,0.0125838926174496
CR35,2018,6505.0,6035.0,0.0778790389395194
CR35,2019,7255.0,6505.0,0.1152959262106072
CR35,2020,7520.0,7255.0,0.0365265334252239
CR35,2021,8300.0,7520.0,0.1037234042553191
CR35,2022,8315.0,8300.0,0.0018072289156626
CR35,2023,9050.0,8315.0,0.0883944678292242
CR35,2024,8000.0,9050.0,-0.1160220994475138
CR35,2025,7045.0,8000.0,-0.119375
CR36,2015,6930.0,,
CR36,2016,7170.0,6930.0,0.0346320346320346
CR36,2017,7195.0,7170.0,0.003486750348675
CR36,2018,7825.0,7195.0,0.0875608061153578
CR36,2019,8735.0,7825.0,0.11629392971246
CR36,2020,8960.0,8735.0,0.0257584430452203
CR36,2021,9970.0,8960.0,0.1127232142857142
CR36,2022,9730.0,9970.0,-0.0240722166499498
CR36,2023,10220.0,9730.0,0.0503597122302158
CR36,2024,9410.0,10220.0,-0.0792563600782778
CR36,2025,8495.0,9410.0,-0.0972369819341126
CR37,2015,1975.0,,
CR37,2016,1965.0,1975.0,-0.0050632911392405
CR37,2017,2005.0,1965.0,0.0203562340966921
CR37,2018,2190.0,2005.0,0.0922693266832917
CR37,2019,2440.0,2190.0,0.1141552511415525
CR37,2020,2600.0,2440.0,0.0655737704918032
CR37,2021,2955.0,2600.0,0.1365384615384615
CR37,2022,2870.0,2955.0,-0.0287648054145516
CR37,2023,2970.0,2870.0,0.0348432055749128
CR37,2024,2845.0,2970.0,-0.042087542087542
CR37,2025,2450.0,2845.0,-0.1388400702987697
CR38,2015,1790.0,,
CR38,2016,1835.0,1790.0,0.0251396648044692
CR38,2017,1830.0,1835.0,-0.0027247956403269
CR38,2018,1815.0,1830.0,-0.0081967213114754
CR38,2019,2105.0,1815.0,0.1597796143250688
CR38,2020,2280.0,2105.0,0.0831353919239905
CR38,2021,2410.0,2280.0,0.0570175438596491
CR38,2022,2475.0,2410.0,0.0269709543568464
CR38,2023,2750.0,2475.0,0.1111111111111111
CR38,2024,2490.0,2750.0,-0.0945454545454545
CR38,2025,2210.0,2490.0,-0.1124497991967871
CR39,2015,4355.0,,
CR39,2016,4430.0,4355.0,0.0172215843857634
CR39,2017,4285.0,4430.0,-0.0327313769751693
CR39,2018,4430.0,4285.0,0.0338389731621937
CR39,2019,4795.0,4430.0,0.082392776523702
