zone_id,target_year,a10,jobs,jobs_suppressed
CR17,2021,JZ,53.1,0
CR17,2021,KZ,41.1,0
CR17,2021,LZ,6.4,0
CR17,2021,MN,136.6,0
CR17,2021,OPQ,245.3,0
CR17,2021,RSU,33.3,0
CR17,2022,A,2.9,0
CR17,2022,BE,44.9,0
CR17,2022,FZ,32.4,0
CR17,2022,GI,191.2,0
CR17,2022,JZ,56.3,0
CR17,2022,KZ,42.3,0
CR17,2022,LZ,6.5,0
CR17,2022,MN,141.0,0
CR17,2022,OPQ,250.9,0
CR17,2022,RSU,34.6,0
CR17,2023,A,2.9,0
CR17,2023,BE,45.8,0
CR17,2023,FZ,31.4,0
CR17,2023,GI,194.4,0
CR17,2023,JZ,58.1,0
CR17,2023,KZ,46.1,0
CR17,2023,LZ,7.2,0
CR17,2023,MN,137.1,0
CR17,2023,OPQ,259.8,0
CR17,2023,RSU,37.1,0
CR17,2024,A,3.0,0
CR17,2024,BE,45.8,0
CR17,2024,FZ,31.4,0
CR17,2024,GI,199.0,0
CR17,2024,JZ,58.7,0
CR17,2024,KZ,44.5,0
CR17,2024,LZ,7.3,0
CR17,2024,MN,138.4,0
CR17,2024,OPQ,268.9,0
CR17,2024,RSU,38.9,0
CR18,2010,A,7.8,0
CR18,2010,BE,12.6,0
CR18,2010,FZ,9.5,0
CR18,2010,GI,38.9,0
CR18,2010,JZ,1.1,0
CR18,2010,KZ,3.6,0
CR18,2010,LZ,1.3,0
CR18,2010,MN,15.2,0
CR18,2010,OPQ,47.1,0
CR18,2010,RSU,3.8,0
CR18,2011,A,7.6,0
CR18,2011,BE,12.8,0
CR18,2011,FZ,8.8,0
CR18,2011,GI,40.1,0
CR18,2011,JZ,1.2,0
CR18,2011,KZ,3.7,0
CR18,2011,LZ,1.3,0
CR18,2011,MN,15.8,0
CR18,2011,OPQ,49.6,0
CR18,2011,RSU,3.8,0
CR18,2012,A,7.5,0
CR18,2012,BE,13.1,0
CR18,2012,FZ,7.8,0
CR18,2012,GI,40.0,0
CR18,2012,JZ,1.1,0
CR18,2012,KZ,2.9,0
CR18,2012,LZ,1.3,0
CR18,2012,MN,14.9,0
CR18,2012,OPQ,49.1,0
CR18,2012,RSU,3.7,0
CR18,2013,A,7.7,0
CR18,2013,BE,13.4,0
CR18,2013,FZ,7.4,0
CR18,2013,GI,41.3,0
CR18,2013,JZ,1.0,0
CR18,2013,KZ,2.8,0
CR18,2013,LZ,1.4,0
CR18,2013,MN,13.9,0
CR18,2013,OPQ,46.2,0
CR18,2013,RSU,3.6,0
CR18,2014,A,7.9,0
CR18,2014,BE,13.6,0
CR18,2014,FZ,7.0,0
CR18,2014,GI,41.8,0
CR18,2014,JZ,1.2,0
CR18,2014,KZ,2.6,0
CR18,2014,LZ,1.4,0
CR18,2014,MN,15.3,0
CR18,2014,OPQ,44.6,0
CR18,2014,RSU,3.8,0
CR18,2015,A,7.6,0
CR18,2015,BE,13.5,0
CR18,2015,FZ,6.6,0
CR18,2015,GI,42.1,0
CR18,2015,JZ,1.1,0
CR18,2015,KZ,3.5,0
CR18,2015,LZ,1.4,0
CR18,2015,MN,16.9,0
CR18,2015,OPQ,44.4,0
CR18,2015,RSU,3.9,0
CR18,2016,A,8.3,0
CR18,2016,BE,13.6,0
CR18,2016,FZ,7.0,0
CR18,2016,GI,41.6,0
CR18,2016,JZ,1.2,0
CR18,2016,KZ,3.3,0
CR18,2016,LZ,1.3,0
CR18,2016,MN,16.9,0
CR18,2016,OPQ,45.0,0
CR18,2016,RSU,4.1,0
CR18,2017,A,8.7,0
CR18,2017,BE,13.7,0
CR18,2017,FZ,7.3,0
CR18,2017,GI,41.2,0
CR18,2017,JZ,1.3,0
CR18,2017,KZ,3.1,0
CR18,2017,LZ,1.3,0
CR18,2017,MN,18.6,0
CR18,2017,OPQ,45.5,0
CR18,2017,RSU,3.8,0
CR18,2018,A,8.8,0
CR18,2018,BE,14.2,0
CR18,2018,FZ,7.7,0
CR18,2018,GI,42.4,0
CR18,2018,JZ,1.2,0
CR18,2018,KZ,3.3,0
CR18,2018,LZ,1.3,0
CR18,2018,MN,18.8,0
CR18,2018,OPQ,46.5,0
CR18,2018,RSU,3.7,0
CR18,2019,A,9.3,0
CR18,2019,BE,14.5,0
CR18,2019,FZ,7.6,0
CR18,2019,GI,42.9,0
CR18,2019,JZ,1.1,0
CR18,2019,KZ,3.5,0
CR18,2019,LZ,1.3,0
CR18,2019,MN,18.4,0
CR18,2019,OPQ,47.7,0
CR18,2019,RSU,3.7,0
CR18,2020,A,9.2,0
CR18,2020,BE,14.7,0
CR18,2020,FZ,7.7,0
CR18,2020,GI,41.4,0
CR18,2020,JZ,1.2,0
CR18,2020,KZ,3.4,0
CR18,2020,LZ,1.3,0
CR18,2020,MN,16.5,0
CR18,2020,OPQ,49.4,0
CR18,2020,RSU,3.2,0
CR18,2021,A,9.3,0
CR18,2021,BE,15.1,0
CR18,2021,FZ,8.1,0
CR18,2021,GI,42.2,0
CR18,2021,JZ,1.3,0
CR18,2021,KZ,3.3,0
CR18,2021,LZ,1.4,0
CR18,2021,MN,16.9,0
CR18,2021,OPQ,50.2,0
CR18,2021,RSU,3.4,0
CR18,2022,A,9.2,0
CR18,2022,BE,15.3,0
CR18,2022,FZ,8.0,0
CR18,2022,GI,43.2,0
CR18,2022,JZ,1.3,0
CR18,2022,KZ,3.5,0
CR18,2022,LZ,1.4,0
CR18,2022,MN,16.8,0
CR18,2022,OPQ,50.3,0
CR18,2022,RSU,3.7,0
CR18,2023,A,9.4,0
CR18,2023,BE,15.8,0
CR18,2023,FZ,7.9,0
CR18,2023,GI,43.7,0
CR18,2023,JZ,1.2,0
CR18,2023,KZ,3.6,0
CR18,2023,LZ,1.4,0
CR18,2023,MN,16.9,0
CR18,2023,OPQ,51.8,0
CR18,2023,RSU,3.7,0
CR18,2024,A,9.5,0
CR18,2024,BE,15.9,0
CR18,2024,FZ,8.2,0
CR18,2024,GI,43.7,0
CR18,2024,JZ,1.3,0
CR18,2024,KZ,1.8,0
CR18,2024,LZ,1.6,0
CR18,2024,MN,17.0,0
CR18,2024,OPQ,53.6,0
CR18,2024,RSU,3.7,0
CR19,2010,A,1.5,0
CR19,2010,BE,8.6,0
CR19,2010,FZ,4.1,0
CR19,2010,GI,26.8,0
CR19,2010,JZ,2.3,0
CR19,2010,KZ,4.1,0
CR19,2010,LZ,1.0,0
CR19,2010,MN,13.4,0
CR19,2010,OPQ,32.4,0
CR19,2010,RSU,3.8,0
CR19,2011,A,1.5,0
CR19,2011,BE,9.2,0
CR19,2011,FZ,3.8,0
CR19,2011,GI,27.2,0
CR19,2011,JZ,2.3,0
CR19,2011,KZ,5.0,0
CR19,2011,LZ,1.0,0
CR19,2011,MN,13.6,0
CR19,2011,OPQ,32.8,0
CR19,2011,RSU,3.9,0
CR19,2012,A,1.5,0
CR19,2012,BE,8.4,0
CR19,2012,FZ,4.0,0
CR19,2012,GI,27.5,0
CR19,2012,JZ,3.0,0
CR19,2012,KZ,4.4,0
CR19,2012,LZ,0.9,0
CR19,2012,MN,12.5,0
CR19,2012,OPQ,32.6,0
CR19,2012,RSU,3.7,0
CR19,2013,A,1.4,0
CR19,2013,BE,8.3,0
CR19,2013,FZ,3.5,0
CR19,2013,GI,26.1,0
CR19,2013,JZ,2.7,0
CR19,2013,KZ,4.1,0
CR19,2013,LZ,0.9,0
CR19,2013,MN,11.5,0
CR19,2013,OPQ,32.3,0
CR19,2013,RSU,3.7,0
CR19,2014,A,1.3,0
CR19,2014,BE,8.5,0
CR19,2014,FZ,3.6,0
CR19,2014,GI,26.6,0
CR19,2014,JZ,2.4,0
CR19,2014,KZ,4.1,0
CR19,2014,LZ,0.9,0
CR19,2014,MN,11.5,0
CR19,2014,OPQ,31.9,0
CR19,2014,RSU,3.7,0
CR19,2015,A,1.4,0
CR19,2015,BE,8.4,0
CR19,2015,FZ,3.9,0
CR19,2015,GI,27.4,0
CR19,2015,JZ,2.2,0
CR19,2015,KZ,4.5,0
CR19,2015,LZ,1.0,0
CR19,2015,MN,13.2,0
CR19,2015,OPQ,30.9,0
CR19,2015,RSU,3.7,0
CR19,2016,A,1.4,0
CR19,2016,BE,8.5,0
CR19,2016,FZ,3.7,0
CR19,2016,GI,27.4,0
CR19,2016,JZ,2.4,0
CR19,2016,KZ,4.4,0
CR19,2016,LZ,1.1,0
CR19,2016,MN,13.8,0
CR19,2016,OPQ,31.3,0
CR19,2016,RSU,3.6,0
CR19,2017,A,1.4,0
CR19,2017,BE,8.4,0
CR19,2017,FZ,3.8,0
CR19,2017,GI,28.4,0
CR19,2017,JZ,2.2,0
CR19,2017,KZ,4.0,0
CR19,2017,LZ,0.9,0
CR19,2017,MN,13.3,0
CR19,2017,OPQ,32.9,0
CR19,2017,RSU,3.7,0
CR19,2018,A,1.4,0
CR19,2018,BE,9.0,0
CR19,2018,FZ,3.9,0
CR19,2018,GI,28.3,0
CR19,2018,JZ,2.2,0
CR19,2018,KZ,3.8,0
CR19,2018,LZ,0.9,0
CR19,2018,MN,12.8,0
CR19,2018,OPQ,33.5,0
CR19,2018,RSU,3.7,0
CR19,2019,A,1.4,0
CR19,2019,BE,8.8,0
CR19,2019,FZ,4.1,0
CR19,2019,GI,29.2,0
CR19,2019,JZ,2.4,0
CR19,2019,KZ,3.7,0
CR19,2019,LZ,0.9,0
CR19,2019,MN,12.7,0
CR19,2019,OPQ,34.9,0
CR19,2019,RSU,3.7,0
CR19,2020,A,1.5,0
CR19,2020,BE,9.0,0
CR19,2020,FZ,4.3,0
CR19,2020,GI,28.8,0
CR19,2020,JZ,2.5,0
CR19,2020,KZ,3.9,0
CR19,2020,LZ,1.1,0
CR19,2020,MN,12.2,0
CR19,2020,OPQ,35.1,0
CR19,2020,RSU,3.3,0
CR19,2021,A,1.6,0
CR19,2021,BE,9.0,0
CR19,2021,FZ,4.2,0
CR19,2021,GI,29.0,0
CR19,2021,JZ,2.6,0
CR19,2021,KZ,4.1,0
CR19,2021,LZ,1.0,0
CR19,2021,MN,13.8,0
CR19,2021,OPQ,35.4,0
CR19,2021,RSU,3.3,0
CR19,2022,A,1.5,0
CR19,2022,BE,9.1,0
CR19,2022,FZ,4.4,0
CR19,2022,GI,30.4,0
CR19,2022,JZ,2.8,0
CR19,2022,KZ,3.9,0
CR19,2022,LZ,1.0,0
CR19,2022,MN,14.3,0
CR19,2022,OPQ,35.5,0
CR19,2022,RSU,3.5,0
CR19,2023,A,1.3,0
CR19,2023,BE,9.5,0
CR19,2023,FZ,4.4,0
CR19,2023,GI,30.2,0
CR19,2023,JZ,2.8,0
CR19,2023,KZ,3.8,0
CR19,2023,LZ,1.0,0
CR19,2023,MN,13.9,0
CR19,2023,OPQ,37.0,0
CR19,2023,RSU,3.9,0
CR19,2024,A,1.5,0
CR19,2024,BE,9.6,0
CR19,2024,FZ,4.5,0
CR19,2024,GI,30.2,0
CR19,2024,JZ,2.7,0
CR19,2024,KZ,3.0,0
CR19,2024,LZ,1.2,0
CR19,2024,MN,14.7,0
CR19,2024,OPQ,38.2,0
CR19,2024,RSU,3.9,0
CR20,2010,A,0.8,0
CR20,2010,BE,15.4,0
CR20,2010,FZ,3.9,0
CR20,2010,GI,19.6,0
CR20,2010,JZ,0.6,0
CR20,2010,KZ,1.4,0
CR20,2010,LZ,0.7,0
CR20,2010,MN,8.6,0
CR20,2010,OPQ,19.7,0
CR20,2010,RSU,2.5,0
CR20,2011,A,0.7,0
CR20,2011,BE,15.2,0
CR20,2011,FZ,4.2,0
CR20,2011,GI,20.2,0
CR20,2011,JZ,0.6,0
CR20,2011,KZ,1.8,0
CR20,2011,LZ,0.7,0
CR20,2011,MN,8.4,0
CR20,2011,OPQ,19.7,0
CR20,2011,RSU,2.5,0
CR20,2012,A,0.8,0
CR20,2012,BE,15.3,0
CR20,2012,FZ,3.5,0
CR20,2012,GI,20.2,0
CR20,2012,JZ,0.6,0
CR20,2012,KZ,1.4,0
CR20,2012,LZ,0.7,0
CR20,2012,MN,8.4,0
CR20,2012,OPQ,19.8,0
CR20,2012,RSU,2.4,0
CR20,2013,A,0.8,0
CR20,2013,BE,15.4,0
CR20,2013,FZ,3.5,0
CR20,2013,GI,19.3,0
CR20,2013,JZ,0.7,0
CR20,2013,KZ,1.3,0
CR20,2013,LZ,0.8,0
CR20,2013,MN,8.6,0
CR20,2013,OPQ,19.3,0
CR20,2013,RSU,2.2,0
CR20,2014,A,0.8,0
CR20,2014,BE,16.0,0
CR20,2014,FZ,3.3,0
CR20,2014,GI,18.8,0
CR20,2014,JZ,0.6,0
CR20,2014,KZ,1.2,0
CR20,2014,LZ,0.8,0
CR20,2014,MN,8.8,0
CR20,2014,OPQ,19.0,0
CR20,2014,RSU,2.2,0
CR20,2015,A,0.9,0
CR20,2015,BE,14.9,0
CR20,2015,FZ,3.3,0
CR20,2015,GI,19.9,0
CR20,2015,JZ,0.6,0
CR20,2015,KZ,1.7,0
CR20,2015,LZ,0.7,0
CR20,2015,MN,9.0,0
CR20,2015,OPQ,18.0,0
CR20,2015,RSU,2.3,0
CR20,2016,A,0.9,0
CR20,2016,BE,14.5,0
CR20,2016,FZ,3.2,0
CR20,2016,GI,19.9,0
CR20,2016,JZ,0.6,0
CR20,2016,KZ,1.6,0
CR20,2016,LZ,0.7,0
CR20,2016,MN,8.8,0
CR20,2016,OPQ,18.1,0
CR20,2016,RSU,2.3,0
CR20,2017,A,0.9,0
CR20,2017,BE,14.5,0
CR20,2017,FZ,3.4,0
CR20,2017,GI,19.5,0
CR20,2017,JZ,0.6,0
CR20,2017,KZ,1.4,0
CR20,2017,LZ,0.7,0
CR20,2017,MN,8.9,0
CR20,2017,OPQ,18.3,0
CR20,2017,RSU,2.4,0
CR20,2018,A,0.8,0
CR20,2018,BE,14.8,0
CR20,2018,FZ,3.5,0
CR20,2018,GI,20.3,0
CR20,2018,JZ,0.7,0
CR20,2018,KZ,1.4,0
CR20,2018,LZ,0.7,0
CR20,2018,MN,9.8,0
CR20,2018,OPQ,18.4,0
CR20,2018,RSU,2.6,0
CR20,2019,A,0.8,0
CR20,2019,BE,14.9,0
CR20,2019,FZ,3.6,0
CR20,2019,GI,20.5,0
CR20,2019,JZ,0.7,0
CR20,2019,KZ,1.4,0
CR20,2019,LZ,0.7,0
CR20,2019,MN,9.1,0
CR20,2019,OPQ,19.1,0
CR20,2019,RSU,2.6,0
CR20,2020,A,0.8,0
CR20,2020,BE,14.6,0
CR20,2020,FZ,3.4,0
CR20,2020,GI,20.5,0
CR20,2020,JZ,0.7,0
CR20,2020,KZ,1.2,0
CR20,2020,LZ,0.7,0
CR20,2020,MN,8.3,0
CR20,2020,OPQ,19.6,0
CR20,2020,RSU,2.3,0
CR20,2021,A,0.8,0
CR20,2021,BE,14.8,0
CR20,2021,FZ,3.5,0
CR20,2021,GI,21.1,0
CR20,2021,JZ,0.7,0
CR20,2021,KZ,1.2,0
CR20,2021,LZ,0.8,0
CR20,2021,MN,8.3,0
CR20,2021,OPQ,20.2,0
CR20,2021,RSU,2.3,0
CR20,2022,A,0.7,0
CR20,2022,BE,15.1,0
CR20,2022,FZ,3.5,0
CR20,2022,GI,21.8,0
CR20,2022,JZ,0.7,0
CR20,2022,KZ,1.5,0
CR20,2022,LZ,0.8,0
CR20,2022,MN,8.4,0
CR20,2022,OPQ,20.8,0
CR20,2022,RSU,2.5,0
CR20,2023,A,0.6,0
CR20,2023,BE,15.6,0
CR20,2023,FZ,3.5,0
CR20,2023,GI,20.0,0
CR20,2023,JZ,0.7,0
CR20,2023,KZ,1.7,0
CR20,2023,LZ,0.8,0
CR20,2023,MN,8.6,0
CR20,2023,OPQ,21.3,0
CR20,2023,RSU,2.4,0
CR20,2024,A,0.7,0
CR20,2024,BE,15.5,0
CR20,2024,FZ,3.4,0
CR20,2024,GI,20.4,0
CR20,2024,JZ,0.9,0
CR20,2024,KZ,0.8,0
CR20,2024,LZ,0.8,0
CR20,2024,MN,8.4,0
CR20,2024,OPQ,22.1,0
CR20,2024,RSU,2.5,0
CR21,2010,A,0.1,0
CR21,2010,BE,6.4,0
CR21,2010,FZ,2.6,0
CR21,2010,GI,20.9,0
CR21,2010,JZ,2.6,0
CR21,2010,KZ,2.0,0
CR21,2010,LZ,0.8,0
CR21,2010,MN,15.3,0
CR21,2010,OPQ,30.4,0
CR21,2010,RSU,5.6,0
CR21,2011,A,0.1,0
CR21,2011,BE,5.5,0
CR21,2011,FZ,2.6,0
CR21,2011,GI,21.7,0
CR21,2011,JZ,2.2,0
CR21,2011,KZ,2.5,0
CR21,2011,LZ,0.8,0
CR21,2011,MN,13.7,0
CR21,2011,OPQ,31.0,0
CR21,2011,RSU,5.3,0
CR21,2012,A,0.1,0
CR21,2012,BE,5.7,0
CR21,2012,FZ,2.5,0
CR21,2012,GI,21.1,0
CR21,2012,JZ,2.0,0
CR21,2012,KZ,1.8,0
CR21,2012,LZ,0.6,0
CR21,2012,MN,15.1,0
CR21,2012,OPQ,30.1,0
CR21,2012,RSU,5.1,0
CR21,2013,A,0.1,0
CR21,2013,BE,5.1,0
CR21,2013,FZ,2.3,0
CR21,2013,GI,21.0,0
CR21,2013,JZ,1.7,0
CR21,2013,KZ,1.8,0
CR21,2013,LZ,0.8,0
CR21,2013,MN,13.4,0
CR21,2013,OPQ,31.5,0
CR21,2013,RSU,4.6,0
CR21,2014,A,0.1,0
CR21,2014,BE,4.9,0
CR21,2014,FZ,1.8,0
CR21,2014,GI,21.7,0
CR21,2014,JZ,2.0,0
CR21,2014,KZ,1.6,0
CR21,2014,LZ,0.8,0
CR21,2014,MN,13.6,0
CR21,2014,OPQ,30.6,0
CR21,2014,RSU,4.7,0
CR21,2015,A,0.0,0
CR21,2015,BE,5.6,0
CR21,2015,FZ,1.5,0
CR21,2015,GI,21.6,0
CR21,2015,JZ,2.0,0
CR21,2015,KZ,2.2,0
CR21,2015,LZ,0.7,0
CR21,2015,MN,13.7,0
CR21,2015,OPQ,29.0,0
CR21,2015,RSU,4.6,0
CR21,2016,A,0.0,0
CR21,2016,BE,5.6,0
CR21,2016,FZ,1.5,0
CR21,2016,GI,22.4,0
CR21,2016,JZ,2.1,0
CR21,2016,KZ,2.1,0
CR21,2016,LZ,0.7,0
CR21,2016,MN,15.2,0
CR21,2016,OPQ,29.6,0
CR21,2016,RSU,4.7,0
CR21,2017,A,0.1,0
CR21,2017,BE,4.8,0
CR21,2017,FZ,1.6,0
CR21,2017,GI,24.1,0
CR21,2017,JZ,2.1,0
CR21,2017,KZ,2.1,0
CR21,2017,LZ,0.8,0
CR21,2017,MN,14.8,0
CR21,2017,OPQ,29.2,0
CR21,2017,RSU,4.9,0
CR21,2018,A,0.1,0
CR21,2018,BE,4.7,0
CR21,2018,FZ,1.5,0
CR21,2018,GI,24.7,0
CR21,2018,JZ,2.4,0
CR21,2018,KZ,2.1,0
CR21,2018,LZ,0.7,0
CR21,2018,MN,15.0,0
CR21,2018,OPQ,30.3,0
CR21,2018,RSU,5.1,0
CR21,2019,A,0.1,0
CR21,2019,BE,4.4,0
CR21,2019,FZ,1.4,0
CR21,2019,GI,24.4,0
CR21,2019,JZ,2.4,0
CR21,2019,KZ,2.1,0
CR21,2019,LZ,0.7,0
CR21,2019,MN,13.3,0
CR21,2019,OPQ,31.7,0
CR21,2019,RSU,4.8,0
CR21,2020,A,0.1,0
CR21,2020,BE,4.5,0
CR21,2020,FZ,1.5,0
CR21,2020,GI,23.1,0
CR21,2020,JZ,2.7,0
CR21,2020,KZ,2.2,0
CR21,2020,LZ,0.7,0
CR21,2020,MN,11.8,0
CR21,2020,OPQ,32.8,0
CR21,2020,RSU,4.3,0
CR21,2021,A,0.1,0
CR21,2021,BE,4.4,0
CR21,2021,FZ,1.5,0
CR21,2021,GI,23.0,0
CR21,2021,JZ,3.1,0
CR21,2021,KZ,2.2,0
CR21,2021,LZ,0.8,0
CR21,2021,MN,13.3,0
CR21,2021,OPQ,33.2,0
CR21,2021,RSU,4.4,0
CR21,2022,A,0.0,0
CR21,2022,BE,5.4,0
CR21,2022,FZ,1.5,0
CR21,2022,GI,23.0,0
CR21,2022,JZ,3.5,0
CR21,2022,KZ,2.2,0
CR21,2022,LZ,0.7,0
CR21,2022,MN,13.6,0
CR21,2022,OPQ,32.9,0
CR21,2022,RSU,4.6,0
CR21,2023,A,0.0,0
CR21,2023,BE,5.2,0
CR21,2023,FZ,1.4,0
CR21,2023,GI,23.8,0
CR21,2023,JZ,3.3,0
CR21,2023,KZ,2.1,0
CR21,2023,LZ,0.8,0
CR21,2023,MN,13.4,0
CR21,2023,OPQ,33.1,0
CR21,2023,RSU,3.8,0
CR21,2024,A,0.0,0
CR21,2024,BE,5.2,0
CR21,2024,FZ,1.4,0
CR21,2024,GI,24.0,0
CR21,2024,JZ,3.2,0
CR21,2024,KZ,1.1,0
CR21,2024,LZ,0.9,0
CR21,2024,MN,13.8,0
CR21,2024,OPQ,33.2,0
CR21,2024,RSU,3.8,0
CR22,2010,A,0.3,0
CR22,2010,BE,8.5,0
CR22,2010,FZ,4.8,0
CR22,2010,GI,17.6,0
CR22,2010,JZ,0.7,0
CR22,2010,KZ,0.9,0
CR22,2010,LZ,0.7,0
CR22,2010,MN,9.4,0
CR22,2010,OPQ,14.2,0
CR22,2010,RSU,1.6,0
CR22,2011,A,0.4,0
CR22,2011,BE,8.4,0
CR22,2011,FZ,4.5,0
CR22,2011,GI,16.7,0
CR22,2011,JZ,0.6,0
CR22,2011,KZ,1.2,0
CR22,2011,LZ,0.7,0
CR22,2011,MN,9.3,0
CR22,2011,OPQ,14.4,0
CR22,2011,RSU,1.6,0
CR22,2012,A,0.3,0
CR22,2012,BE,7.8,0
CR22,2012,FZ,4.2,0
CR22,2012,GI,16.9,0
CR22,2012,JZ,0.8,0
CR22,2012,KZ,0.9,0
CR22,2012,LZ,0.6,0
CR22,2012,MN,10.5,0
CR22,2012,OPQ,13.9,0
CR22,2012,RSU,1.6,0
CR22,2013,A,0.3,0
CR22,2013,BE,8.2,0
CR22,2013,FZ,4.4,0
CR22,2013,GI,17.0,0
CR22,2013,JZ,0.8,0
CR22,2013,KZ,0.9,0
CR22,2013,LZ,0.6,0
CR22,2013,MN,9.4,0
CR22,2013,OPQ,14.4,0
CR22,2013,RSU,1.5,0
CR22,2014,A,0.4,0
CR22,2014,BE,7.9,0
CR22,2014,FZ,4.0,0
CR22,2014,GI,18.6,0
CR22,2014,JZ,0.9,0
CR22,2014,KZ,0.7,0
CR22,2014,LZ,0.6,0
CR22,2014,MN,9.2,0
CR22,2014,OPQ,13.0,0
CR22,2014,RSU,1.7,0
CR22,2015,A,0.3,0
CR22,2015,BE,7.9,0
CR22,2015,FZ,3.6,0
CR22,2015,GI,18.8,0
CR22,2015,JZ,0.9,0
CR22,2015,KZ,1.0,0
CR22,2015,LZ,0.5,0
CR22,2015,MN,9.0,0
CR22,2015,OPQ,13.8,0
CR22,2015,RSU,1.6,0
CR22,2016,A,0.3,0
CR22,2016,BE,7.7,0
CR22,2016,FZ,3.6,0
CR22,2016,GI,18.3,0
CR22,2016,JZ,0.9,0
CR22,2016,KZ,1.1,0
CR22,2016,LZ,0.5,0
CR22,2016,MN,7.5,0
CR22,2016,OPQ,14.8,0
CR22,2016,RSU,1.5,0
CR22,2017,A,0.3,0
CR22,2017,BE,7.8,0
CR22,2017,FZ,4.1,0
CR22,2017,GI,18.7,0
CR22,2017,JZ,0.9,0
CR22,2017,KZ,1.0,0
CR22,2017,LZ,0.6,0
CR22,2017,MN,8.6,0
CR22,2017,OPQ,15.1,0
CR22,2017,RSU,1.5,0
CR22,2018,A,0.3,0
CR22,2018,BE,8.0,0
CR22,2018,FZ,4.3,0
CR22,2018,GI,20.1,0
CR22,2018,JZ,0.9,0
CR22,2018,KZ,1.0,0
CR22,2018,LZ,0.6,0
CR22,2018,MN,9.9,0
CR22,2018,OPQ,15.9,0
CR22,2018,RSU,1.6,0
CR22,2019,A,0.3,0
CR22,2019,BE,7.8,0
CR22,2019,FZ,3.9,0
CR22,2019,GI,20.3,0
CR22,2019,JZ,1.0,0
CR22,2019,KZ,1.0,0
CR22,2019,LZ,0.6,0
CR22,2019,MN,10.2,0
CR22,2019,OPQ,16.7,0
CR22,2019,RSU,1.6,0
CR22,2020,A,0.3,0
CR22,2020,BE,7.7,0
CR22,2020,FZ,3.7,0
CR22,2020,GI,19.7,0
CR22,2020,JZ,1.0,0
CR22,2020,KZ,1.0,0
CR22,2020,LZ,0.6,0
CR22,2020,MN,10.1,0
CR22,2020,OPQ,17.4,0
CR22,2020,RSU,1.6,0
CR22,2021,A,0.3,0
CR22,2021,BE,7.5,0
CR22,2021,FZ,4.0,0
CR22,2021,GI,20.1,0
CR22,2021,JZ,0.9,0
CR22,2021,KZ,1.0,0
CR22,2021,LZ,0.6,0
CR22,2021,MN,9.9,0
CR22,2021,OPQ,17.7,0
CR22,2021,RSU,1.5,0
CR22,2022,A,0.3,0
CR22,2022,BE,8.0,0
CR22,2022,FZ,4.0,0
CR22,2022,GI,21.1,0
CR22,2022,JZ,0.9,0
CR22,2022,KZ,1.0,0
CR22,2022,LZ,0.6,0
CR22,2022,MN,8.4,0
CR22,2022,OPQ,18.2,0
CR22,2022,RSU,1.8,0
CR22,2023,A,0.3,0
CR22,2023,BE,7.9,0
CR22,2023,FZ,3.9,0
CR22,2023,GI,21.1,0
CR22,2023,JZ,0.9,0
CR22,2023,KZ,1.0,0
CR22,2023,LZ,0.7,0
CR22,2023,MN,8.5,0
CR22,2023,OPQ,18.8,0
CR22,2023,RSU,1.9,0
CR22,2024,A,0.2,0
CR22,2024,BE,8.0,0
CR22,2024,FZ,3.9,0
CR22,2024,GI,21.3,0
CR22,2024,JZ,0.9,0
CR22,2024,KZ,0.7,0
CR22,2024,LZ,0.7,0
CR22,2024,MN,8.9,0
CR22,2024,OPQ,18.9,0
CR22,2024,RSU,1.9,0
CR23,2010,A,3.4,0
CR23,2010,BE,43.6,0
CR23,2010,FZ,20.3,0
CR23,2010,GI,228.5,0
CR23,2010,JZ,41.6,0
CR23,2010,KZ,61.7,0
CR23,2010,LZ,10.1,0
CR23,2010,MN,196.3,0
CR23,2010,OPQ,199.0,0
CR23,2010,RSU,31.6,0
CR23,2011,A,3.4,0
CR23,2011,BE,42.8,0
CR23,2011,FZ,20.4,0
CR23,2011,GI,232.3,0
CR23,2011,JZ,43.7,0
CR23,2011,KZ,64.3,0
CR23,2011,LZ,9.5,0
CR23,2011,MN,196.6,0
CR23,2011,OPQ,198.5,0
CR23,2011,RSU,30.9,0
CR23,2012,A,3.2,0
CR23,2012,BE,43.3,0
CR23,2012,FZ,19.5,0
CR23,2012,GI,234.9,0
CR23,2012,JZ,44.1,0
CR23,2012,KZ,56.5,0
CR23,2012,LZ,9.8,0
CR23,2012,MN,188.9,0
CR23,2012,OPQ,198.3,0
CR23,2012,RSU,30.8,0
CR23,2013,A,3.0,0
CR23,2013,BE,40.0,0
CR23,2013,FZ,18.0,0
CR23,2013,GI,237.1,0
CR23,2013,JZ,43.8,0
CR23,2013,KZ,54.0,0
CR23,2013,LZ,9.2,0
CR23,2013,MN,220.4,0
CR23,2013,OPQ,198.8,0
CR23,2013,RSU,29.8,0
CR23,2014,A,3.1,0
CR23,2014,BE,41.2,0
CR23,2014,FZ,17.4,0
CR23,2014,GI,242.7,0
CR23,2014,JZ,49.8,0
CR23,2014,KZ,55.8,0
CR23,2014,LZ,9.7,0
CR23,2014,MN,224.4,0
CR23,2014,OPQ,197.6,0
CR23,2014,RSU,31.4,0
CR23,2015,A,3.0,0
CR23,2015,BE,40.8,0
CR23,2015,FZ,17.3,0
CR23,2015,GI,248.7,0
CR23,2015,JZ,56.1,0
