ID,BedrijfstakkenBranchesSBI2008,RegioS,Perioden,OprichtingenVanVestigingen_1
1073,T001081,CR33  ,2016JJ00,5650.0
1074,T001081,CR33  ,2017JJ00,5695.0
1075,T001081,CR33  ,2018JJ00,6210.0
1076,T001081,CR33  ,2019JJ00,6935.0
1077,T001081,CR33  ,2020JJ00,7190.0
1078,T001081,CR33  ,2021JJ00,8045.0
1079,T001081,CR33  ,2022JJ00,7735.0
1080,T001081,CR33  ,2023JJ00,8240.0
1081,T001081,CR33  ,2024JJ00,7600.0
1082,T001081,CR33  ,2025JJ00,6640.0
1083,T001081,CR34  ,2007JJ00,
1084,T001081,CR34  ,2008JJ00,
1085,T001081,CR34  ,2009JJ00,
1086,T001081,CR34  ,2010JJ00,
1087,T001081,CR34  ,2011JJ00,
1088,T001081,CR34  ,2012JJ00,
1089,T001081,CR34  ,2013JJ00,
1090,T001081,CR34  ,2014JJ00,
1091,T001081,CR34  ,2015JJ00,4140.0
1092,T001081,CR34  ,2016JJ00,4305.0
1093,T001081,CR34  ,2017JJ00,4260.0
1094,T001081,CR34  ,2018JJ00,4685.0
1095,T001081,CR34  ,2019JJ00,5395.0
1096,T001081,CR34  ,2020JJ00,5620.0
1097,T001081,CR34  ,2021JJ00,6340.0
1098,T001081,CR34  ,2022JJ00,6185.0
1099,T001081,CR34  ,2023JJ00,6485.0
1100,T001081,CR34  ,2024JJ00,6085.0
1101,T001081,CR34  ,2025JJ00,5265.0
1102,T001081,CR35  ,2007JJ00,
1103,T001081,CR35  ,2008JJ00,
1104,T001081,CR35  ,2009JJ00,
1105,T001081,CR35  ,2010JJ00,
1106,T001081,CR35  ,2011JJ00,
1107,T001081,CR35  ,2012JJ00,
1108,T001081,CR35  ,2013JJ00,
1109,T001081,CR35  ,2014JJ00,
1110,T001081,CR35  ,2015JJ00,6110.0
1111,T001081,CR35  ,2016JJ00,5960.0
1112,T001081,CR35  ,2017JJ00,6035.0
1113,T001081,CR35  ,2018JJ00,6505.0
1114,T001081,CR35  ,2019JJ00,7255.0
1115,T001081,CR35  ,2020JJ00,7520.0
1116,T001081,CR35  ,2021JJ00,8300.0
1117,T001081,CR35  ,2022JJ00,8315.0
1118,T001081,CR35  ,2023JJ00,9050.0
1119,T001081,CR35  ,2024JJ00,8000.0
1120,T001081,CR35  ,2025JJ00,7045.0
1121,T001081,CR36  ,2007JJ00,
1122,T001081,CR36  ,2008JJ00,
1123,T001081,CR36  ,2009JJ00,
1124,T001081,CR36  ,2010JJ00,
1125,T001081,CR36  ,2011JJ00,
1126,T001081,CR36  ,2012JJ00,
1127,T001081,CR36  ,2013JJ00,
1128,T001081,CR36  ,2014JJ00,
1129,T001081,CR36  ,2015JJ00,6930.0
1130,T001081,CR36  ,2016JJ00,7170.0
1131,T001081,CR36  ,2017JJ00,7195.0
1132,T001081,CR36  ,2018JJ00,7825.0
1133,T001081,CR36  ,2019JJ00,8735.0
1134,T001081,CR36  ,2020JJ00,8960.0
1135,T001081,CR36  ,2021JJ00,9970.0
1136,T001081,CR36  ,2022JJ00,9730.0
1137,T001081,CR36  ,2023JJ00,10220.0
1138,T001081,CR36  ,2024JJ00,9410.0
1139,T001081,CR36  ,2025JJ00,8495.0
1140,T001081,CR37  ,2007JJ00,
1141,T001081,CR37  ,2008JJ00,
1142,T001081,CR37  ,2009JJ00,
1143,T001081,CR37  ,2010JJ00,
1144,T001081,CR37  ,2011JJ00,
1145,T001081,CR37  ,2012JJ00,
1146,T001081,CR37  ,2013JJ00,
1147,T001081,CR37  ,2014JJ00,
1148,T001081,CR37  ,2015JJ00,1975.0
1149,T001081,CR37  ,2016JJ00,1965.0
1150,T001081,CR37  ,2017JJ00,2005.0
1151,T001081,CR37  ,2018JJ00,2190.0
1152,T001081,CR37  ,2019JJ00,2440.0
1153,T001081,CR37  ,2020JJ00,2600.0
1154,T001081,CR37  ,2021JJ00,2955.0
1155,T001081,CR37  ,2022JJ00,2870.0
1156,T001081,CR37  ,2023JJ00,2970.0
1157,T001081,CR37  ,2024JJ00,2845.0
1158,T001081,CR37  ,2025JJ00,2450.0
1159,T001081,CR38  ,2007JJ00,
1160,T001081,CR38  ,2008JJ00,
1161,T001081,CR38  ,2009JJ00,
1162,T001081,CR38  ,2010JJ00,
1163,T001081,CR38  ,2011JJ00,
1164,T001081,CR38  ,2012JJ00,
1165,T001081,CR38  ,2013JJ00,
1166,T001081,CR38  ,2014JJ00,
1167,T001081,CR38  ,2015JJ00,1790.0
1168,T001081,CR38  ,2016JJ00,1835.0
1169,T001081,CR38  ,2017JJ00,1830.0
1170,T001081,CR38  ,2018JJ00,1815.0
1171,T001081,CR38  ,2019JJ00,2105.0
1172,T001081,CR38  ,2020JJ00,2280.0
1173,T001081,CR38  ,2021JJ00,2410.0
1174,T001081,CR38  ,2022JJ00,2475.0
1175,T001081,CR38  ,2023JJ00,2750.0
1176,T001081,CR38  ,2024JJ00,2490.0
1177,T001081,CR38  ,2025JJ00,2210.0
1178,T001081,CR39  ,2007JJ00,
1179,T001081,CR39  ,2008JJ00,
1180,T001081,CR39  ,2009JJ00,
1181,T001081,CR39  ,2010JJ00,
1182,T001081,CR39  ,2011JJ00,
1183,T001081,CR39  ,2012JJ00,
1184,T001081,CR39  ,2013JJ00,
1185,T001081,CR39  ,2014JJ00,
1186,T001081,CR39  ,2015JJ00,4355.0
1187,T001081,CR39  ,2016JJ00,4430.0
1188,T001081,CR39  ,2017JJ00,4285.0
1189,T001081,CR39  ,2018JJ00,4430.0
1190,T001081,CR39  ,2019JJ00,4795.0
1191,T001081,CR39  ,2020JJ00,5240.0
1192,T001081,CR39  ,2021JJ00,5455.0
1193,T001081,CR39  ,2022JJ00,5505.0
1194,T001081,CR39  ,2023JJ00,5930.0
1195,T001081,CR39  ,2024JJ00,5610.0
1196,T001081,CR39  ,2025JJ00,5165.0
1197,T001081,CR40  ,2007JJ00,
1198,T001081,CR40  ,2008JJ00,
1199,T001081,CR40  ,2009JJ00,
1200,T001081,CR40  ,2010JJ00,
1201,T001081,CR40  ,2011JJ00,
1202,T001081,CR40  ,2012JJ00,
1203,T001081,CR40  ,2013JJ00,
1204,T001081,CR40  ,2014JJ00,
1205,T001081,CR40  ,2015JJ00,4140.0
1206,T001081,CR40  ,2016JJ00,4320.0
1207,T001081,CR40  ,2017JJ00,4310.0
1208,T001081,CR40  ,2018JJ00,4745.0
1209,T001081,CR40  ,2019JJ00,5585.0
1210,T001081,CR40  ,2020JJ00,5575.0
1211,T001081,CR40  ,2021JJ00,6270.0
1212,T001081,CR40  ,2022JJ00,6785.0
1213,T001081,CR40  ,2023JJ00,7400.0
1214,T001081,CR40  ,2024JJ00,6625.0
1215,T001081,CR40  ,2025JJ00,5330.0
1216,T001081,CR98  ,2007JJ00,
1217,T001081,CR98  ,2008JJ00,
1218,T001081,CR98  ,2009JJ00,
1219,T001081,CR98  ,2010JJ00,
1220,T001081,CR98  ,2011JJ00,
1221,T001081,CR98  ,2012JJ00,
1222,T001081,CR98  ,2013JJ00,
1223,T001081,CR98  ,2014JJ00,
1224,T001081,CR98  ,2015JJ00,
1225,T001081,CR98  ,2016JJ00,
1226,T001081,CR98  ,2017JJ00,
1227,T001081,CR98  ,2018JJ00,
1228,T001081,CR98  ,2019JJ00,
1229,T001081,CR98  ,2020JJ00,
1230,T001081,CR98  ,2021JJ00,
1231,T001081,CR98  ,2022JJ00,
1232,T001081,CR98  ,2023JJ00,
1233,T001081,CR98  ,2024JJ00,
1234,T001081,CR98  ,2025JJ00,
1235,T001081,CR99  ,2007JJ00,
1236,T001081,CR99  ,2008JJ00,
1237,T001081,CR99  ,2009JJ00,
1238,T001081,CR99  ,2010JJ00,
1239,T001081,CR99  ,2011JJ00,
1240,T001081,CR99  ,2012JJ00,
1241,T001081,CR99  ,2013JJ00,
1242,T001081,CR99  ,2014JJ00,
1243,T001081,CR99  ,2015JJ00,120.0
1244,T001081,CR99  ,2016JJ00,50.0
1245,T001081,CR99  ,2017JJ00,100.0
1246,T001081,CR99  ,2018JJ00,355.0
1247,T001081,CR99  ,2019JJ00,0.0
1248,T001081,CR99  ,2020JJ00,40.0
1249,T001081,CR99  ,2021JJ00,325.0
1250,T001081,CR99  ,2022JJ00,1075.0
1251,T001081,CR99  ,2023JJ00,850.0
1252,T001081,CR99  ,2024JJ00,695.0
1253,T001081,CR99  ,2025JJ00,680.0
1710,301000 ,CR01  ,2007JJ00,65.0
1711,301000 ,CR01  ,2008JJ00,55.0
1712,301000 ,CR01  ,2009JJ00,120.0
1713,301000 ,CR01  ,2010JJ00,80.0
1714,301000 ,CR01  ,2011JJ00,50.0
1715,301000 ,CR01  ,2012JJ00,45.0
1716,301000 ,CR01  ,2013JJ00,45.0
1717,301000 ,CR01  ,2014JJ00,40.0
1718,301000 ,CR01  ,2015JJ00,50.0
1719,301000 ,CR01  ,2016JJ00,25.0
1720,301000 ,CR01  ,2017JJ00,35.0
1721,301000 ,CR01  ,2018JJ00,35.0
1722,301000 ,CR01  ,2019JJ00,35.0
1723,301000 ,CR01  ,2020JJ00,35.0
1724,301000 ,CR01  ,2021JJ00,35.0
1725,301000 ,CR01  ,2022JJ00,45.0
1726,301000 ,CR01  ,2023JJ00,25.0
1727,301000 ,CR01  ,2024JJ00,40.0
1728,301000 ,CR01  ,2025JJ00,35.0
1729,301000 ,CR02  ,2007JJ00,20.0
1730,301000 ,CR02  ,2008JJ00,20.0
1731,301000 ,CR02  ,2009JJ00,55.0
1732,301000 ,CR02  ,2010JJ00,45.0
1733,301000 ,CR02  ,2011JJ00,30.0
1734,301000 ,CR02  ,2012JJ00,20.0
1735,301000 ,CR02  ,2013JJ00,15.0
1736,301000 ,CR02  ,2014JJ00,15.0
1737,301000 ,CR02  ,2015JJ00,15.0
1738,301000 ,CR02  ,2016JJ00,10.0
1739,301000 ,CR02  ,2017JJ00,15.0
1740,301000 ,CR02  ,2018JJ00,15.0
1741,301000 ,CR02  ,2019JJ00,15.0
1742,301000 ,CR02  ,2020JJ00,15.0
1743,301000 ,CR02  ,2021JJ00,15.0
1744,301000 ,CR02  ,2022JJ00,20.0
1745,301000 ,CR02  ,2023JJ00,25.0
1746,301000 ,CR02  ,2024JJ00,10.0
1747,301000 ,CR02  ,2025JJ00,15.0
1748,301000 ,CR03  ,2007JJ00,100.0
1749,301000 ,CR03  ,2008JJ00,70.0
1750,301000 ,CR03  ,2009JJ00,235.0
1751,301000 ,CR03  ,2010JJ00,200.0
1752,301000 ,CR03  ,2011JJ00,105.0
1753,301000 ,CR03  ,2012JJ00,60.0
1754,301000 ,CR03  ,2013JJ00,65.0
1755,301000 ,CR03  ,2014JJ00,100.0
1756,301000 ,CR03  ,2015JJ00,115.0
1757,301000 ,CR03  ,2016JJ00,55.0
1758,301000 ,CR03  ,2017JJ00,45.0
1759,301000 ,CR03  ,2018JJ00,50.0
1760,301000 ,CR03  ,2019JJ00,60.0
1761,301000 ,CR03  ,2020JJ00,70.0
1762,301000 ,CR03  ,2021JJ00,70.0
1763,301000 ,CR03  ,2022JJ00,75.0
1764,301000 ,CR03  ,2023JJ00,90.0
1765,301000 ,CR03  ,2024JJ00,80.0
1766,301000 ,CR03  ,2025JJ00,75.0
1767,301000 ,CR04  ,2007JJ00,120.0
1768,301000 ,CR04  ,2008JJ00,130.0
1769,301000 ,CR04  ,2009JJ00,340.0
1770,301000 ,CR04  ,2010JJ00,305.0
1771,301000 ,CR04  ,2011JJ00,115.0
1772,301000 ,CR04  ,2012JJ00,110.0
1773,301000 ,CR04  ,2013JJ00,95.0
1774,301000 ,CR04  ,2014JJ00,105.0
1775,301000 ,CR04  ,2015JJ00,120.0
1776,301000 ,CR04  ,2016JJ00,65.0
1777,301000 ,CR04  ,2017JJ00,75.0
1778,301000 ,CR04  ,2018JJ00,95.0
1779,301000 ,CR04  ,2019JJ00,110.0
1780,301000 ,CR04  ,2020JJ00,110.0
1781,301000 ,CR04  ,2021JJ00,135.0
1782,301000 ,CR04  ,2022JJ00,105.0
1783,301000 ,CR04  ,2023JJ00,95.0
1784,301000 ,CR04  ,2024JJ00,100.0
1785,301000 ,CR04  ,2025JJ00,80.0
1786,301000 ,CR05  ,2007JJ00,65.0
1787,301000 ,CR05  ,2008JJ00,60.0
1788,301000 ,CR05  ,2009JJ00,155.0
1789,301000 ,CR05  ,2010JJ00,140.0
1790,301000 ,CR05  ,2011JJ00,50.0
1791,301000 ,CR05  ,2012JJ00,45.0
1792,301000 ,CR05  ,2013JJ00,40.0
1793,301000 ,CR05  ,2014JJ00,55.0
1794,301000 ,CR05  ,2015JJ00,55.0
1795,301000 ,CR05  ,2016JJ00,30.0
1796,301000 ,CR05  ,2017JJ00,45.0
1797,301000 ,CR05  ,2018JJ00,45.0
1798,301000 ,CR05  ,2019JJ00,45.0
1799,301000 ,CR05  ,2020JJ00,55.0
1800,301000 ,CR05  ,2021JJ00,60.0
1801,301000 ,CR05  ,2022JJ00,65.0
1802,301000 ,CR05  ,2023JJ00,70.0
1803,301000 ,CR05  ,2024JJ00,75.0
1804,301000 ,CR05  ,2025JJ00,60.0
1805,301000 ,CR06  ,2007JJ00,100.0
1806,301000 ,CR06  ,2008JJ00,95.0
1807,301000 ,CR06  ,2009JJ00,260.0
1808,301000 ,CR06  ,2010JJ00,215.0
1809,301000 ,CR06  ,2011JJ00,75.0
1810,301000 ,CR06  ,2012JJ00,70.0
1811,301000 ,CR06  ,2013JJ00,55.0
1812,301000 ,CR06  ,2014JJ00,60.0
1813,301000 ,CR06  ,2015JJ00,85.0
1814,301000 ,CR06  ,2016JJ00,45.0
1815,301000 ,CR06  ,2017JJ00,40.0
1816,301000 ,CR06  ,2018JJ00,50.0
1817,301000 ,CR06  ,2019JJ00,60.0
1818,301000 ,CR06  ,2020JJ00,55.0
1819,301000 ,CR06  ,2021JJ00,60.0
1820,301000 ,CR06  ,2022JJ00,60.0
1821,301000 ,CR06  ,2023JJ00,65.0
1822,301000 ,CR06  ,2024JJ00,55.0
1823,301000 ,CR06  ,2025JJ00,55.0
1824,301000 ,CR07  ,2007JJ00,65.0
1825,301000 ,CR07  ,2008JJ00,45.0
1826,301000 ,CR07  ,2009JJ00,160.0
1827,301000 ,CR07  ,2010JJ00,140.0
1828,301000 ,CR07  ,2011JJ00,85.0
1829,301000 ,CR07  ,2012JJ00,45.0
1830,301000 ,CR07  ,2013JJ00,45.0
1831,301000 ,CR07  ,2014JJ00,50.0
1832,301000 ,CR07  ,2015JJ00,65.0
1833,301000 ,CR07  ,2016JJ00,40.0
1834,301000 ,CR07  ,2017JJ00,45.0
1835,301000 ,CR07  ,2018JJ00,50.0
1836,301000 ,CR07  ,2019JJ00,30.0
1837,301000 ,CR07  ,2020JJ00,55.0
1838,301000 ,CR07  ,2021JJ00,50.0
1839,301000 ,CR07  ,2022JJ00,40.0
1840,301000 ,CR07  ,2023JJ00,45.0
1841,301000 ,CR07  ,2024JJ00,45.0
1842,301000 ,CR07  ,2025JJ00,60.0
1843,301000 ,CR08  ,2007JJ00,60.0
1844,301000 ,CR08  ,2008JJ00,65.0
1845,301000 ,CR08  ,2009JJ00,145.0
1846,301000 ,CR08  ,2010JJ00,115.0
1847,301000 ,CR08  ,2011JJ00,60.0
1848,301000 ,CR08  ,2012JJ00,35.0
1849,301000 ,CR08  ,2013JJ00,55.0
1850,301000 ,CR08  ,2014JJ00,40.0
1851,301000 ,CR08  ,2015JJ00,55.0
1852,301000 ,CR08  ,2016JJ00,30.0
1853,301000 ,CR08  ,2017JJ00,40.0
1854,301000 ,CR08  ,2018JJ00,30.0
1855,301000 ,CR08  ,2019JJ00,35.0
1856,301000 ,CR08  ,2020JJ00,25.0
1857,301000 ,CR08  ,2021JJ00,40.0
1858,301000 ,CR08  ,2022JJ00,45.0
1859,301000 ,CR08  ,2023JJ00,65.0
1860,301000 ,CR08  ,2024JJ00,35.0
1861,301000 ,CR08  ,2025JJ00,30.0
1862,301000 ,CR09  ,2007JJ00,55.0
1863,301000 ,CR09  ,2008JJ00,50.0
1864,301000 ,CR09  ,2009JJ00,125.0
1865,301000 ,CR09  ,2010JJ00,120.0
1866,301000 ,CR09  ,2011JJ00,50.0
1867,301000 ,CR09  ,2012JJ00,60.0
1868,301000 ,CR09  ,2013JJ00,50.0
1869,301000 ,CR09  ,2014JJ00,55.0
1870,301000 ,CR09  ,2015JJ00,55.0
1871,301000 ,CR09  ,2016JJ00,25.0
1872,301000 ,CR09  ,2017JJ00,35.0
1873,301000 ,CR09  ,2018JJ00,40.0
1874,301000 ,CR09  ,2019JJ00,45.0
1875,301000 ,CR09  ,2020JJ00,40.0
1876,301000 ,CR09  ,2021JJ00,45.0
1877,301000 ,CR09  ,2022JJ00,30.0
1878,301000 ,CR09  ,2023JJ00,35.0
1879,301000 ,CR09  ,2024JJ00,35.0
1880,301000 ,CR09  ,2025JJ00,30.0
1881,301000 ,CR10  ,2007JJ00,185.0
1882,301000 ,CR10  ,2008JJ00,160.0
1883,301000 ,CR10  ,2009JJ00,455.0
1884,301000 ,CR10  ,2010JJ00,330.0
1885,301000 ,CR10  ,2011JJ00,155.0
1886,301000 ,CR10  ,2012JJ00,110.0
1887,301000 ,CR10  ,2013JJ00,115.0
1888,301000 ,CR10  ,2014JJ00,140.0
1889,301000 ,CR10  ,2015JJ00,200.0
1890,301000 ,CR10  ,2016JJ00,80.0
1891,301000 ,CR10  ,2017JJ00,80.0
1892,301000 ,CR10  ,2018JJ00,125.0
1893,301000 ,CR10  ,2019JJ00,95.0
1894,301000 ,CR10  ,2020JJ00,125.0
1895,301000 ,CR10  ,2021JJ00,95.0
1896,301000 ,CR10  ,2022JJ00,115.0
1897,301000 ,CR10  ,2023JJ00,100.0
1898,301000 ,CR10  ,2024JJ00,100.0
1899,301000 ,CR10  ,2025JJ00,65.0
1900,301000 ,CR11  ,2007JJ00,60.0
1901,301000 ,CR11  ,2008JJ00,45.0
1902,301000 ,CR11  ,2009JJ00,205.0
1903,301000 ,CR11  ,2010JJ00,165.0
1904,301000 ,CR11  ,2011JJ00,40.0
1905,301000 ,CR11  ,2012JJ00,35.0
1906,301000 ,CR11  ,2013JJ00,30.0
1907,301000 ,CR11  ,2014JJ00,55.0
1908,301000 ,CR11  ,2015JJ00,60.0
1909,301000 ,CR11  ,2016JJ00,25.0
1910,301000 ,CR11  ,2017JJ00,25.0
1911,301000 ,CR11  ,2018JJ00,35.0
1912,301000 ,CR11  ,2019JJ00,35.0
1913,301000 ,CR11  ,2020JJ00,25.0
1914,301000 ,CR11  ,2021JJ00,30.0
1915,301000 ,CR11  ,2022JJ00,25.0
1916,301000 ,CR11  ,2023JJ00,25.0
1917,301000 ,CR11  ,2024JJ00,20.0
1918,301000 ,CR11  ,2025JJ00,30.0
1919,301000 ,CR12  ,2007JJ00,140.0
1920,301000 ,CR12  ,2008JJ00,155.0
1921,301000 ,CR12  ,2009JJ00,550.0
1922,301000 ,CR12  ,2010JJ00,475.0
1923,301000 ,CR12  ,2011JJ00,160.0
1924,301000 ,CR12  ,2012JJ00,140.0
1925,301000 ,CR12  ,2013JJ00,100.0
1926,301000 ,CR12  ,2014JJ00,125.0
1927,301000 ,CR12  ,2015JJ00,255.0
1928,301000 ,CR12  ,2016JJ00,75.0
1929,301000 ,CR12  ,2017JJ00,90.0
1930,301000 ,CR12  ,2018JJ00,95.0
1931,301000 ,CR12  ,2019JJ00,90.0
1932,301000 ,CR12  ,2020JJ00,95.0
1933,301000 ,CR12  ,2021JJ00,95.0
1934,301000 ,CR12  ,2022JJ00,95.0
1935,301000 ,CR12  ,2023JJ00,70.0
1936,301000 ,CR12  ,2024JJ00,65.0
1937,301000 ,CR12  ,2025JJ00,70.0
1938,301000 ,CR13  ,2007JJ00,205.0
1939,301000 ,CR13  ,2008JJ00,250.0
1940,301000 ,CR13  ,2009JJ00,490.0
1941,301000 ,CR13  ,2010JJ00,435.0
1942,301000 ,CR13  ,2011JJ00,230.0
1943,301000 ,CR13  ,2012JJ00,155.0
1944,301000 ,CR13  ,2013JJ00,180.0
1945,301000 ,CR13  ,2014JJ00,155.0
1946,301000 ,CR13  ,2015JJ00,240.0
1947,301000 ,CR13  ,2016JJ00,150.0
1948,301000 ,CR13  ,2017JJ00,145.0
1949,301000 ,CR13  ,2018JJ00,175.0
1950,301000 ,CR13  ,2019JJ00,150.0
1951,301000 ,CR13  ,2020JJ00,160.0
1952,301000 ,CR13  ,2021JJ00,155.0
1953,301000 ,CR13  ,2022JJ00,145.0
1954,301000 ,CR13  ,2023JJ00,130.0
1955,301000 ,CR13  ,2024JJ00,140.0
1956,301000 ,CR13  ,2025JJ00,120.0
1957,301000 ,CR14  ,2007JJ00,185.0
1958,301000 ,CR14  ,2008JJ00,200.0
1959,301000 ,CR14  ,2009JJ00,650.0
1960,301000 ,CR14  ,2010JJ00,535.0
1961,301000 ,CR14  ,2011JJ00,130.0
1962,301000 ,CR14  ,2012JJ00,150.0
1963,301000 ,CR14  ,2013JJ00,110.0
1964,301000 ,CR14  ,2014JJ00,130.0
1965,301000 ,CR14  ,2015JJ00,190.0
1966,301000 ,CR14  ,2016JJ00,95.0
1967,301000 ,CR14  ,2017JJ00,80.0
1968,301000 ,CR14  ,2018JJ00,100.0
1969,301000 ,CR14  ,2019JJ00,95.0
1970,301000 ,CR14  ,2020JJ00,100.0
1971,301000 ,CR14  ,2021JJ00,100.0
1972,301000 ,CR14  ,2022JJ00,80.0
1973,301000 ,CR14  ,2023JJ00,100.0
1974,301000 ,CR14  ,2024JJ00,100.0
1975,301000 ,CR14  ,2025JJ00,85.0
1976,301000 ,CR15  ,2007JJ00,95.0
1977,301000 ,CR15  ,2008JJ00,85.0
1978,301000 ,CR15  ,2009JJ00,200.0
1979,301000 ,CR15  ,2010JJ00,170.0
1980,301000 ,CR15  ,2011JJ00,60.0
1981,301000 ,CR15  ,2012JJ00,65.0
1982,301000 ,CR15  ,2013JJ00,50.0
1983,301000 ,CR15  ,2014JJ00,75.0
1984,301000 ,CR15  ,2015JJ00,70.0
1985,301000 ,CR15  ,2016JJ00,55.0
1986,301000 ,CR15  ,2017JJ00,55.0
1987,301000 ,CR15  ,2018JJ00,65.0
1988,301000 ,CR15  ,2019JJ00,65.0
1989,301000 ,CR15  ,2020JJ00,60.0
1990,301000 ,CR15  ,2021JJ00,80.0
1991,301000 ,CR15  ,2022JJ00,70.0
1992,301000 ,CR15  ,2023JJ00,95.0
1993,301000 ,CR15  ,2024JJ00,65.0
1994,301000 ,CR15  ,2025JJ00,55.0
1995,301000 ,CR16  ,2007JJ00,130.0
1996,301000 ,CR16  ,2008JJ00,120.0
1997,301000 ,CR16  ,2009JJ00,295.0
1998,301000 ,CR16  ,2010JJ00,205.0
1999,301000 ,CR16  ,2011JJ00,105.0
2000,301000 ,CR16  ,2012JJ00,95.0
2001,301000 ,CR16  ,2013JJ00,110.0
2002,301000 ,CR16  ,2014JJ00,80.0
2003,301000 ,CR16  ,2015JJ00,115.0
2004,301000 ,CR16  ,2016JJ00,80.0
2005,301000 ,CR16  ,2017JJ00,70.0
2006,301000 ,CR16  ,2018JJ00,105.0
2007,301000 ,CR16  ,2019JJ00,85.0
2008,301000 ,CR16  ,2020JJ00,75.0
2009,301000 ,CR16  ,2021JJ00,90.0
2010,301000 ,CR16  ,2022JJ00,80.0
2011,301000 ,CR16  ,2023JJ00,75.0
2012,301000 ,CR16  ,2024JJ00,80.0
2013,301000 ,CR16  ,2025JJ00,75.0
2014,301000 ,CR17  ,2007JJ00,155.0
2015,301000 ,CR17  ,2008JJ00,155.0
2016,301000 ,CR17  ,2009JJ00,340.0
2017,301000 ,CR17  ,2010JJ00,310.0
2018,301000 ,CR17  ,2011JJ00,145.0
2019,301000 ,CR17  ,2012JJ00,135.0
2020,301000 ,CR17  ,2013JJ00,105.0
2021,301000 ,CR17  ,2014JJ00,100.0
2022,301000 ,CR17  ,2015JJ00,155.0
2023,301000 ,CR17  ,2016JJ00,90.0
2024,301000 ,CR17  ,2017JJ00,80.0
2025,301000 ,CR17  ,2018JJ00,140.0
2026,301000 ,CR17  ,2019JJ00,125.0
2027,301000 ,CR17  ,2020JJ00,115.0
2028,301000 ,CR17  ,2021JJ00,100.0
2029,301000 ,CR17  ,2022JJ00,130.0
2030,301000 ,CR17  ,2023JJ00,110.0
2031,301000 ,CR17  ,2024JJ00,100.0
2032,301000 ,CR17  ,2025JJ00,120.0
2033,301000 ,CR18  ,2007JJ00,175.0
2034,301000 ,CR18  ,2008JJ00,160.0
2035,301000 ,CR18  ,2009JJ00,360.0
2036,301000 ,CR18  ,2010JJ00,245.0
2037,301000 ,CR18  ,2011JJ00,135.0
2038,301000 ,CR18  ,2012JJ00,110.0
2039,301000 ,CR18  ,2013JJ00,100.0
2040,301000 ,CR18  ,2014JJ00,120.0
2041,301000 ,CR18  ,2015JJ00,130.0
2042,301000 ,CR18  ,2016JJ00,70.0
2043,301000 ,CR18  ,2017JJ00,85.0
2044,301000 ,CR18  ,2018JJ00,110.0
2045,301000 ,CR18  ,2019JJ00,110.0
2046,301000 ,CR18  ,2020JJ00,100.0
2047,301000 ,CR18  ,2021JJ00,125.0
2048,301000 ,CR18  ,2022JJ00,125.0
2049,301000 ,CR18  ,2023JJ00,135.0
2050,301000 ,CR18  ,2024JJ00,120.0
2051,301000 ,CR18  ,2025JJ00,90.0
2052,301000 ,CR19  ,2007JJ00,35.0
2053,301000 ,CR19  ,2008JJ00,25.0
2054,301000 ,CR19  ,2009JJ00,85.0
2055,301000 ,CR19  ,2010JJ00,55.0
2056,301000 ,CR19  ,2011JJ00,20.0
2057,301000 ,CR19  ,2012JJ00,30.0
2058,301000 ,CR19  ,2013JJ00,20.0
2059,301000 ,CR19  ,2014JJ00,20.0
2060,301000 ,CR19  ,2015JJ00,15.0
2061,301000 ,CR19  ,2016JJ00,20.0
2062,301000 ,CR19  ,2017JJ00,10.0
2063,301000 ,CR19  ,2018JJ00,20.0
2064,301000 ,CR19  ,2019JJ00,20.0
2065,301000 ,CR19  ,2020JJ00,15.0
2066,301000 ,CR19  ,2021JJ00,20.0
2067,301000 ,CR19  ,2022JJ00,20.0
2068,301000 ,CR19  ,2023JJ00,25.0
2069,301000 ,CR19  ,2024JJ00,25.0
2070,301000 ,CR19  ,2025JJ00,10.0
2071,301000 ,CR20  ,2007JJ00,15.0
2072,301000 ,CR20  ,2008JJ00,10.0
2073,301000 ,CR20  ,2009JJ00,35.0
2074,301000 ,CR20  ,2010JJ00,15.0
2075,301000 ,CR20  ,2011JJ00,10.0
2076,301000 ,CR20  ,2012JJ00,10.0
2077,301000 ,CR20  ,2013JJ00,15.0
2078,301000 ,CR20  ,2014JJ00,10.0
2079,301000 ,CR20  ,2015JJ00,10.0
2080,301000 ,CR20  ,2016JJ00,10.0
2081,301000 ,CR20  ,2017JJ00,10.0
2082,301000 ,CR20  ,2018JJ00,15.0
2083,301000 ,CR20  ,2019JJ00,5.0
2084,301000 ,CR20  ,2020JJ00,5.0
2085,301000 ,CR20  ,2021JJ00,10.0
2086,301000 ,CR20  ,2022JJ00,15.0
2087,301000 ,CR20  ,2023JJ00,10.0
2088,301000 ,CR20  ,2024JJ00,10.0
2089,301000 ,CR20  ,2025JJ00,5.0
2090,301000 ,CR21  ,2007JJ00,5.0
2091,301000 ,CR21  ,2008JJ00,5.0
2092,301000 ,CR21  ,2009JJ00,10.0
2093,301000 ,CR21  ,2010JJ00,10.0
2094,301000 ,CR21  ,2011JJ00,5.0
2095,301000 ,CR21  ,2012JJ00,0.0
2096,301000 ,CR21  ,2013JJ00,5.0
2097,301000 ,CR21  ,2014JJ00,5.0
2098,301000 ,CR21  ,2015JJ00,0.0
2099,301000 ,CR21  ,2016JJ00,5.0
