ID,BedrijfstakkenBranchesSBI2008,RegioS,Perioden,BanenVanWerknemersInDecember_1
119126,391600 ,CR11  ,2021JJ00,3.0
119127,391600 ,CR11  ,2022JJ00,3.4
119128,391600 ,CR11  ,2023JJ00,3.3
119129,391600 ,CR11  ,2024JJ00,3.3
119130,391600 ,CR12  ,2010JJ00,5.4
119131,391600 ,CR12  ,2011JJ00,5.4
119132,391600 ,CR12  ,2012JJ00,5.4
119133,391600 ,CR12  ,2013JJ00,5.6
119134,391600 ,CR12  ,2014JJ00,5.6
119135,391600 ,CR12  ,2015JJ00,5.9
119136,391600 ,CR12  ,2016JJ00,6.9
119137,391600 ,CR12  ,2017JJ00,6.5
119138,391600 ,CR12  ,2018JJ00,6.8
119139,391600 ,CR12  ,2019JJ00,6.8
119140,391600 ,CR12  ,2020JJ00,7.2
119141,391600 ,CR12  ,2021JJ00,8.1
119142,391600 ,CR12  ,2022JJ00,8.5
119143,391600 ,CR12  ,2023JJ00,8.9
119144,391600 ,CR12  ,2024JJ00,8.2
119145,391600 ,CR13  ,2010JJ00,8.0
119146,391600 ,CR13  ,2011JJ00,8.0
119147,391600 ,CR13  ,2012JJ00,7.9
119148,391600 ,CR13  ,2013JJ00,7.6
119149,391600 ,CR13  ,2014JJ00,7.6
119150,391600 ,CR13  ,2015JJ00,7.4
119151,391600 ,CR13  ,2016JJ00,7.5
119152,391600 ,CR13  ,2017JJ00,7.7
119153,391600 ,CR13  ,2018JJ00,8.2
119154,391600 ,CR13  ,2019JJ00,8.4
119155,391600 ,CR13  ,2020JJ00,8.3
119156,391600 ,CR13  ,2021JJ00,8.7
119157,391600 ,CR13  ,2022JJ00,8.7
119158,391600 ,CR13  ,2023JJ00,8.7
119159,391600 ,CR13  ,2024JJ00,9.0
119160,391600 ,CR14  ,2010JJ00,2.1
119161,391600 ,CR14  ,2011JJ00,2.0
119162,391600 ,CR14  ,2012JJ00,2.0
119163,391600 ,CR14  ,2013JJ00,1.9
119164,391600 ,CR14  ,2014JJ00,2.0
119165,391600 ,CR14  ,2015JJ00,1.8
119166,391600 ,CR14  ,2016JJ00,2.1
119167,391600 ,CR14  ,2017JJ00,2.0
119168,391600 ,CR14  ,2018JJ00,2.1
119169,391600 ,CR14  ,2019JJ00,1.8
119170,391600 ,CR14  ,2020JJ00,2.0
119171,391600 ,CR14  ,2021JJ00,1.9
119172,391600 ,CR14  ,2022JJ00,1.9
119173,391600 ,CR14  ,2023JJ00,1.9
119174,391600 ,CR14  ,2024JJ00,1.9
119175,391600 ,CR15  ,2010JJ00,6.4
119176,391600 ,CR15  ,2011JJ00,6.2
119177,391600 ,CR15  ,2012JJ00,6.2
119178,391600 ,CR15  ,2013JJ00,5.8
119179,391600 ,CR15  ,2014JJ00,5.8
119180,391600 ,CR15  ,2015JJ00,5.9
119181,391600 ,CR15  ,2016JJ00,6.0
119182,391600 ,CR15  ,2017JJ00,6.2
119183,391600 ,CR15  ,2018JJ00,6.1
119184,391600 ,CR15  ,2019JJ00,6.7
119185,391600 ,CR15  ,2020JJ00,6.8
119186,391600 ,CR15  ,2021JJ00,7.4
119187,391600 ,CR15  ,2022JJ00,7.8
119188,391600 ,CR15  ,2023JJ00,8.0
119189,391600 ,CR15  ,2024JJ00,8.7
119190,391600 ,CR16  ,2010JJ00,2.6
119191,391600 ,CR16  ,2011JJ00,2.7
119192,391600 ,CR16  ,2012JJ00,2.5
119193,391600 ,CR16  ,2013JJ00,2.5
119194,391600 ,CR16  ,2014JJ00,2.7
119195,391600 ,CR16  ,2015JJ00,2.7
119196,391600 ,CR16  ,2016JJ00,2.7
119197,391600 ,CR16  ,2017JJ00,2.5
119198,391600 ,CR16  ,2018JJ00,2.6
119199,391600 ,CR16  ,2019JJ00,2.5
119200,391600 ,CR16  ,2020JJ00,2.7
119201,391600 ,CR16  ,2021JJ00,2.5
119202,391600 ,CR16  ,2022JJ00,2.5
119203,391600 ,CR16  ,2023JJ00,2.5
119204,391600 ,CR16  ,2024JJ00,2.6
119205,391600 ,CR17  ,2010JJ00,39.5
119206,391600 ,CR17  ,2011JJ00,39.7
119207,391600 ,CR17  ,2012JJ00,40.0
119208,391600 ,CR17  ,2013JJ00,41.1
119209,391600 ,CR17  ,2014JJ00,41.8
119210,391600 ,CR17  ,2015JJ00,37.5
119211,391600 ,CR17  ,2016JJ00,39.9
119212,391600 ,CR17  ,2017JJ00,42.3
119213,391600 ,CR17  ,2018JJ00,46.6
119214,391600 ,CR17  ,2019JJ00,47.5
119215,391600 ,CR17  ,2020JJ00,48.4
119216,391600 ,CR17  ,2021JJ00,53.1
119217,391600 ,CR17  ,2022JJ00,56.3
119218,391600 ,CR17  ,2023JJ00,58.1
119219,391600 ,CR17  ,2024JJ00,58.7
119220,391600 ,CR18  ,2010JJ00,1.1
119221,391600 ,CR18  ,2011JJ00,1.2
119222,391600 ,CR18  ,2012JJ00,1.1
119223,391600 ,CR18  ,2013JJ00,1.0
119224,391600 ,CR18  ,2014JJ00,1.2
119225,391600 ,CR18  ,2015JJ00,1.1
119226,391600 ,CR18  ,2016JJ00,1.2
119227,391600 ,CR18  ,2017JJ00,1.3
119228,391600 ,CR18  ,2018JJ00,1.2
119229,391600 ,CR18  ,2019JJ00,1.1
119230,391600 ,CR18  ,2020JJ00,1.2
119231,391600 ,CR18  ,2021JJ00,1.3
119232,391600 ,CR18  ,2022JJ00,1.3
119233,391600 ,CR18  ,2023JJ00,1.2
119234,391600 ,CR18  ,2024JJ00,1.3
119235,391600 ,CR19  ,2010JJ00,2.3
119236,391600 ,CR19  ,2011JJ00,2.3
119237,391600 ,CR19  ,2012JJ00,3.0
119238,391600 ,CR19  ,2013JJ00,2.7
119239,391600 ,CR19  ,2014JJ00,2.4
119240,391600 ,CR19  ,2015JJ00,2.2
119241,391600 ,CR19  ,2016JJ00,2.4
119242,391600 ,CR19  ,2017JJ00,2.2
119243,391600 ,CR19  ,2018JJ00,2.2
119244,391600 ,CR19  ,2019JJ00,2.4
119245,391600 ,CR19  ,2020JJ00,2.5
119246,391600 ,CR19  ,2021JJ00,2.6
119247,391600 ,CR19  ,2022JJ00,2.8
119248,391600 ,CR19  ,2023JJ00,2.8
119249,391600 ,CR19  ,2024JJ00,2.7
119250,391600 ,CR20  ,2010JJ00,0.6
119251,391600 ,CR20  ,2011JJ00,0.6
119252,391600 ,CR20  ,2012JJ00,0.6
119253,391600 ,CR20  ,2013JJ00,0.7
119254,391600 ,CR20  ,2014JJ00,0.6
119255,391600 ,CR20  ,2015JJ00,0.6
119256,391600 ,CR20  ,2016JJ00,0.6
119257,391600 ,CR20  ,2017JJ00,0.6
119258,391600 ,CR20  ,2018JJ00,0.7
119259,391600 ,CR20  ,2019JJ00,0.7
119260,391600 ,CR20  ,2020JJ00,0.7
119261,391600 ,CR20  ,2021JJ00,0.7
119262,391600 ,CR20  ,2022JJ00,0.7
119263,391600 ,CR20  ,2023JJ00,0.7
119264,391600 ,CR20  ,2024JJ00,0.9
119265,391600 ,CR21  ,2010JJ00,2.6
119266,391600 ,CR21  ,2011JJ00,2.2
119267,391600 ,CR21  ,2012JJ00,2.0
119268,391600 ,CR21  ,2013JJ00,1.7
119269,391600 ,CR21  ,2014JJ00,2.0
119270,391600 ,CR21  ,2015JJ00,2.0
119271,391600 ,CR21  ,2016JJ00,2.1
119272,391600 ,CR21  ,2017JJ00,2.1
119273,391600 ,CR21  ,2018JJ00,2.4
119274,391600 ,CR21  ,2019JJ00,2.4
119275,391600 ,CR21  ,2020JJ00,2.7
119276,391600 ,CR21  ,2021JJ00,3.1
119277,391600 ,CR21  ,2022JJ00,3.5
119278,391600 ,CR21  ,2023JJ00,3.3
119279,391600 ,CR21  ,2024JJ00,3.2
119280,391600 ,CR22  ,2010JJ00,0.7
119281,391600 ,CR22  ,2011JJ00,0.6
119282,391600 ,CR22  ,2012JJ00,0.8
119283,391600 ,CR22  ,2013JJ00,0.8
119284,391600 ,CR22  ,2014JJ00,0.9
119285,391600 ,CR22  ,2015JJ00,0.9
119286,391600 ,CR22  ,2016JJ00,0.9
119287,391600 ,CR22  ,2017JJ00,0.9
119288,391600 ,CR22  ,2018JJ00,0.9
119289,391600 ,CR22  ,2019JJ00,1.0
119290,391600 ,CR22  ,2020JJ00,1.0
119291,391600 ,CR22  ,2021JJ00,0.9
119292,391600 ,CR22  ,2022JJ00,0.9
119293,391600 ,CR22  ,2023JJ00,0.9
119294,391600 ,CR22  ,2024JJ00,0.9
119295,391600 ,CR23  ,2010JJ00,41.6
119296,391600 ,CR23  ,2011JJ00,43.7
119297,391600 ,CR23  ,2012JJ00,44.1
119298,391600 ,CR23  ,2013JJ00,43.8
119299,391600 ,CR23  ,2014JJ00,49.8
119300,391600 ,CR23  ,2015JJ00,56.1
119301,391600 ,CR23  ,2016JJ00,60.5
119302,391600 ,CR23  ,2017JJ00,65.8
119303,391600 ,CR23  ,2018JJ00,68.2
119304,391600 ,CR23  ,2019JJ00,72.3
119305,391600 ,CR23  ,2020JJ00,71.9
119306,391600 ,CR23  ,2021JJ00,79.1
119307,391600 ,CR23  ,2022JJ00,85.1
119308,391600 ,CR23  ,2023JJ00,88.3
119309,391600 ,CR23  ,2024JJ00,85.1
119310,391600 ,CR24  ,2010JJ00,12.5
119311,391600 ,CR24  ,2011JJ00,12.4
119312,391600 ,CR24  ,2012JJ00,11.8
119313,391600 ,CR24  ,2013JJ00,11.8
119314,391600 ,CR24  ,2014JJ00,11.6
119315,391600 ,CR24  ,2015JJ00,11.5
119316,391600 ,CR24  ,2016JJ00,11.5
119317,391600 ,CR24  ,2017JJ00,12.1
119318,391600 ,CR24  ,2018JJ00,12.7
119319,391600 ,CR24  ,2019JJ00,13.0
119320,391600 ,CR24  ,2020JJ00,13.4
119321,391600 ,CR24  ,2021JJ00,13.9
119322,391600 ,CR24  ,2022JJ00,14.5
119323,391600 ,CR24  ,2023JJ00,13.4
119324,391600 ,CR24  ,2024JJ00,13.6
119325,391600 ,CR25  ,2010JJ00,3.3
119326,391600 ,CR25  ,2011JJ00,3.2
119327,391600 ,CR25  ,2012JJ00,3.1
119328,391600 ,CR25  ,2013JJ00,3.1
119329,391600 ,CR25  ,2014JJ00,3.0
119330,391600 ,CR25  ,2015JJ00,2.9
119331,391600 ,CR25  ,2016JJ00,3.1
119332,391600 ,CR25  ,2017JJ00,3.1
119333,391600 ,CR25  ,2018JJ00,3.3
119334,391600 ,CR25  ,2019JJ00,3.6
119335,391600 ,CR25  ,2020JJ00,4.1
119336,391600 ,CR25  ,2021JJ00,4.3
119337,391600 ,CR25  ,2022JJ00,4.3
119338,391600 ,CR25  ,2023JJ00,4.1
119339,391600 ,CR25  ,2024JJ00,4.4
119340,391600 ,CR26  ,2010JJ00,18.5
119341,391600 ,CR26  ,2011JJ00,18.9
119342,391600 ,CR26  ,2012JJ00,18.3
119343,391600 ,CR26  ,2013JJ00,16.9
119344,391600 ,CR26  ,2014JJ00,16.6
119345,391600 ,CR26  ,2015JJ00,16.9
119346,391600 ,CR26  ,2016JJ00,15.5
119347,391600 ,CR26  ,2017JJ00,16.2
119348,391600 ,CR26  ,2018JJ00,15.9
119349,391600 ,CR26  ,2019JJ00,15.9
119350,391600 ,CR26  ,2020JJ00,16.8
119351,391600 ,CR26  ,2021JJ00,16.5
119352,391600 ,CR26  ,2022JJ00,16.9
119353,391600 ,CR26  ,2023JJ00,17.2
119354,391600 ,CR26  ,2024JJ00,17.9
119355,391600 ,CR27  ,2010JJ00,3.5
119356,391600 ,CR27  ,2011JJ00,3.8
119357,391600 ,CR27  ,2012JJ00,3.7
119358,391600 ,CR27  ,2013JJ00,3.9
119359,391600 ,CR27  ,2014JJ00,4.2
119360,391600 ,CR27  ,2015JJ00,4.4
119361,391600 ,CR27  ,2016JJ00,4.9
119362,391600 ,CR27  ,2017JJ00,5.4
119363,391600 ,CR27  ,2018JJ00,5.7
119364,391600 ,CR27  ,2019JJ00,5.8
119365,391600 ,CR27  ,2020JJ00,5.9
119366,391600 ,CR27  ,2021JJ00,5.8
119367,391600 ,CR27  ,2022JJ00,6.2
119368,391600 ,CR27  ,2023JJ00,6.4
119369,391600 ,CR27  ,2024JJ00,6.4
119370,391600 ,CR28  ,2010JJ00,3.4
119371,391600 ,CR28  ,2011JJ00,3.4
119372,391600 ,CR28  ,2012JJ00,3.6
119373,391600 ,CR28  ,2013JJ00,3.4
119374,391600 ,CR28  ,2014JJ00,3.5
119375,391600 ,CR28  ,2015JJ00,3.6
119376,391600 ,CR28  ,2016JJ00,4.1
119377,391600 ,CR28  ,2017JJ00,4.3
119378,391600 ,CR28  ,2018JJ00,4.1
119379,391600 ,CR28  ,2019JJ00,4.4
119380,391600 ,CR28  ,2020JJ00,4.7
119381,391600 ,CR28  ,2021JJ00,4.8
119382,391600 ,CR28  ,2022JJ00,4.7
119383,391600 ,CR28  ,2023JJ00,4.4
119384,391600 ,CR28  ,2024JJ00,4.8
119385,391600 ,CR29  ,2010JJ00,15.0
119386,391600 ,CR29  ,2011JJ00,14.1
119387,391600 ,CR29  ,2012JJ00,14.7
119388,391600 ,CR29  ,2013JJ00,13.2
119389,391600 ,CR29  ,2014JJ00,13.8
119390,391600 ,CR29  ,2015JJ00,15.7
119391,391600 ,CR29  ,2016JJ00,16.3
119392,391600 ,CR29  ,2017JJ00,17.9
119393,391600 ,CR29  ,2018JJ00,18.5
119394,391600 ,CR29  ,2019JJ00,19.7
119395,391600 ,CR29  ,2020JJ00,21.0
119396,391600 ,CR29  ,2021JJ00,21.7
119397,391600 ,CR29  ,2022JJ00,23.4
119398,391600 ,CR29  ,2023JJ00,23.1
119399,391600 ,CR29  ,2024JJ00,22.6
119400,391600 ,CR30  ,2010JJ00,3.0
119401,391600 ,CR30  ,2011JJ00,3.2
119402,391600 ,CR30  ,2012JJ00,2.9
119403,391600 ,CR30  ,2013JJ00,3.2
119404,391600 ,CR30  ,2014JJ00,3.5
119405,391600 ,CR30  ,2015JJ00,3.1
119406,391600 ,CR30  ,2016JJ00,3.3
119407,391600 ,CR30  ,2017JJ00,3.3
119408,391600 ,CR30  ,2018JJ00,3.5
119409,391600 ,CR30  ,2019JJ00,3.4
119410,391600 ,CR30  ,2020JJ00,3.2
119411,391600 ,CR30  ,2021JJ00,3.4
119412,391600 ,CR30  ,2022JJ00,3.5
119413,391600 ,CR30  ,2023JJ00,3.7
119414,391600 ,CR30  ,2024JJ00,3.9
119415,391600 ,CR31  ,2010JJ00,0.2
119416,391600 ,CR31  ,2011JJ00,0.1
119417,391600 ,CR31  ,2012JJ00,0.2
119418,391600 ,CR31  ,2013JJ00,0.2
119419,391600 ,CR31  ,2014JJ00,0.2
119420,391600 ,CR31  ,2015JJ00,0.2
119421,391600 ,CR31  ,2016JJ00,0.2
119422,391600 ,CR31  ,2017JJ00,0.2
119423,391600 ,CR31  ,2018JJ00,0.3
119424,391600 ,CR31  ,2019JJ00,0.3
119425,391600 ,CR31  ,2020JJ00,0.3
119426,391600 ,CR31  ,2021JJ00,0.2
119427,391600 ,CR31  ,2022JJ00,0.3
119428,391600 ,CR31  ,2023JJ00,0.3
119429,391600 ,CR31  ,2024JJ00,0.3
119430,391600 ,CR32  ,2010JJ00,0.9
119431,391600 ,CR32  ,2011JJ00,1.1
119432,391600 ,CR32  ,2012JJ00,1.0
119433,391600 ,CR32  ,2013JJ00,1.0
119434,391600 ,CR32  ,2014JJ00,1.0
119435,391600 ,CR32  ,2015JJ00,1.0
119436,391600 ,CR32  ,2016JJ00,1.0
119437,391600 ,CR32  ,2017JJ00,0.9
119438,391600 ,CR32  ,2018JJ00,1.0
119439,391600 ,CR32  ,2019JJ00,1.2
119440,391600 ,CR32  ,2020JJ00,1.2
119441,391600 ,CR32  ,2021JJ00,1.3
119442,391600 ,CR32  ,2022JJ00,1.3
119443,391600 ,CR32  ,2023JJ00,1.5
119444,391600 ,CR32  ,2024JJ00,1.5
119445,391600 ,CR33  ,2010JJ00,3.9
119446,391600 ,CR33  ,2011JJ00,3.9
119447,391600 ,CR33  ,2012JJ00,4.1
119448,391600 ,CR33  ,2013JJ00,4.0
119449,391600 ,CR33  ,2014JJ00,4.2
119450,391600 ,CR33  ,2015JJ00,4.7
119451,391600 ,CR33  ,2016JJ00,4.9
119452,391600 ,CR33  ,2017JJ00,5.5
119453,391600 ,CR33  ,2018JJ00,5.7
119454,391600 ,CR33  ,2019JJ00,5.7
119455,391600 ,CR33  ,2020JJ00,6.1
119456,391600 ,CR33  ,2021JJ00,6.6
119457,391600 ,CR33  ,2022JJ00,7.5
119458,391600 ,CR33  ,2023JJ00,7.0
119459,391600 ,CR33  ,2024JJ00,7.5
119460,391600 ,CR34  ,2010JJ00,2.1
119461,391600 ,CR34  ,2011JJ00,2.1
119462,391600 ,CR34  ,2012JJ00,2.1
119463,391600 ,CR34  ,2013JJ00,2.1
119464,391600 ,CR34  ,2014JJ00,2.1
119465,391600 ,CR34  ,2015JJ00,2.3
119466,391600 ,CR34  ,2016JJ00,2.3
119467,391600 ,CR34  ,2017JJ00,2.5
119468,391600 ,CR34  ,2018JJ00,2.7
119469,391600 ,CR34  ,2019JJ00,2.9
119470,391600 ,CR34  ,2020JJ00,3.1
119471,391600 ,CR34  ,2021JJ00,3.3
119472,391600 ,CR34  ,2022JJ00,3.5
119473,391600 ,CR34  ,2023JJ00,3.5
119474,391600 ,CR34  ,2024JJ00,3.4
119475,391600 ,CR35  ,2010JJ00,7.0
119476,391600 ,CR35  ,2011JJ00,7.1
119477,391600 ,CR35  ,2012JJ00,6.9
119478,391600 ,CR35  ,2013JJ00,7.2
119479,391600 ,CR35  ,2014JJ00,7.8
119480,391600 ,CR35  ,2015JJ00,8.1
119481,391600 ,CR35  ,2016JJ00,8.6
119482,391600 ,CR35  ,2017JJ00,8.8
119483,391600 ,CR35  ,2018JJ00,9.1
119484,391600 ,CR35  ,2019JJ00,9.3
119485,391600 ,CR35  ,2020JJ00,9.6
119486,391600 ,CR35  ,2021JJ00,10.3
119487,391600 ,CR35  ,2022JJ00,11.3
119488,391600 ,CR35  ,2023JJ00,11.1
119489,391600 ,CR35  ,2024JJ00,11.6
119490,391600 ,CR36  ,2010JJ00,11.7
119491,391600 ,CR36  ,2011JJ00,11.7
119492,391600 ,CR36  ,2012JJ00,12.3
119493,391600 ,CR36  ,2013JJ00,11.4
119494,391600 ,CR36  ,2014JJ00,11.6
119495,391600 ,CR36  ,2015JJ00,12.3
119496,391600 ,CR36  ,2016JJ00,12.2
119497,391600 ,CR36  ,2017JJ00,13.1
119498,391600 ,CR36  ,2018JJ00,13.4
119499,391600 ,CR36  ,2019JJ00,13.7
119500,391600 ,CR36  ,2020JJ00,13.8
119501,391600 ,CR36  ,2021JJ00,14.3
119502,391600 ,CR36  ,2022JJ00,14.6
119503,391600 ,CR36  ,2023JJ00,14.7
119504,391600 ,CR36  ,2024JJ00,13.7
119505,391600 ,CR37  ,2010JJ00,1.1
119506,391600 ,CR37  ,2011JJ00,1.2
119507,391600 ,CR37  ,2012JJ00,1.2
119508,391600 ,CR37  ,2013JJ00,1.2
119509,391600 ,CR37  ,2014JJ00,1.1
119510,391600 ,CR37  ,2015JJ00,1.3
119511,391600 ,CR37  ,2016JJ00,1.3
119512,391600 ,CR37  ,2017JJ00,1.3
119513,391600 ,CR37  ,2018JJ00,1.4
119514,391600 ,CR37  ,2019JJ00,1.4
119515,391600 ,CR37  ,2020JJ00,1.5
119516,391600 ,CR37  ,2021JJ00,1.6
119517,391600 ,CR37  ,2022JJ00,1.6
119518,391600 ,CR37  ,2023JJ00,1.5
119519,391600 ,CR37  ,2024JJ00,1.5
119520,391600 ,CR38  ,2010JJ00,1.1
119521,391600 ,CR38  ,2011JJ00,1.1
119522,391600 ,CR38  ,2012JJ00,1.1
119523,391600 ,CR38  ,2013JJ00,1.1
119524,391600 ,CR38  ,2014JJ00,1.3
119525,391600 ,CR38  ,2015JJ00,1.2
119526,391600 ,CR38  ,2016JJ00,1.2
119527,391600 ,CR38  ,2017JJ00,1.3
119528,391600 ,CR38  ,2018JJ00,1.3
119529,391600 ,CR38  ,2019JJ00,1.2
119530,391600 ,CR38  ,2020JJ00,1.3
119531,391600 ,CR38  ,2021JJ00,1.2
119532,391600 ,CR38  ,2022JJ00,1.2
119533,391600 ,CR38  ,2023JJ00,1.3
119534,391600 ,CR38  ,2024JJ00,1.3
119535,391600 ,CR39  ,2010JJ00,6.0
119536,391600 ,CR39  ,2011JJ00,6.0
119537,391600 ,CR39  ,2012JJ00,5.8
119538,391600 ,CR39  ,2013JJ00,6.4
119539,391600 ,CR39  ,2014JJ00,6.1
119540,391600 ,CR39  ,2015JJ00,6.0
119541,391600 ,CR39  ,2016JJ00,6.5
119542,391600 ,CR39  ,2017JJ00,5.8
119543,391600 ,CR39  ,2018JJ00,5.5
119544,391600 ,CR39  ,2019JJ00,5.2
119545,391600 ,CR39  ,2020JJ00,5.3
119546,391600 ,CR39  ,2021JJ00,5.3
119547,391600 ,CR39  ,2022JJ00,5.4
119548,391600 ,CR39  ,2023JJ00,5.3
119549,391600 ,CR39  ,2024JJ00,5.1
119550,391600 ,CR40  ,2010JJ00,3.9
119551,391600 ,CR40  ,2011JJ00,4.0
119552,391600 ,CR40  ,2012JJ00,4.2
119553,391600 ,CR40  ,2013JJ00,4.3
119554,391600 ,CR40  ,2014JJ00,4.8
119555,391600 ,CR40  ,2015JJ00,4.9
119556,391600 ,CR40  ,2016JJ00,4.4
119557,391600 ,CR40  ,2017JJ00,4.2
119558,391600 ,CR40  ,2018JJ00,4.0
119559,391600 ,CR40  ,2019JJ00,4.0
119560,391600 ,CR40  ,2020JJ00,4.0
119561,391600 ,CR40  ,2021JJ00,4.1
119562,391600 ,CR40  ,2022JJ00,4.1
119563,391600 ,CR40  ,2023JJ00,4.5
119564,391600 ,CR40  ,2024JJ00,4.2
119565,391600 ,CR99  ,2010JJ00,0.1
119566,391600 ,CR99  ,2011JJ00,
119567,391600 ,CR99  ,2012JJ00,
119568,391600 ,CR99  ,2013JJ00,
119569,391600 ,CR99  ,2014JJ00,
119570,391600 ,CR99  ,2015JJ00,
119571,391600 ,CR99  ,2016JJ00,
119572,391600 ,CR99  ,2017JJ00,
119573,391600 ,CR99  ,2018JJ00,
119574,391600 ,CR99  ,2019JJ00,1.3
119575,391600 ,CR99  ,2020JJ00,1.5
119576,391600 ,CR99  ,2021JJ00,2.0
119577,391600 ,CR99  ,2022JJ00,2.3
119578,391600 ,CR99  ,2023JJ00,2.1
119579,391600 ,CR99  ,2024JJ00,1.6
127440,396300 ,CR01  ,2010JJ00,0.7
127441,396300 ,CR01  ,2011JJ00,0.9
127442,396300 ,CR01  ,2012JJ00,0.7
127443,396300 ,CR01  ,2013JJ00,0.6
127444,396300 ,CR01  ,2014JJ00,0.5
127445,396300 ,CR01  ,2015JJ00,0.7
127446,396300 ,CR01  ,2016JJ00,0.7
127447,396300 ,CR01  ,2017JJ00,0.6
127448,396300 ,CR01  ,2018JJ00,0.7
127449,396300 ,CR01  ,2019JJ00,0.6
127450,396300 ,CR01  ,2020JJ00,0.6
127451,396300 ,CR01  ,2021JJ00,0.6
127452,396300 ,CR01  ,2022JJ00,0.6
127453,396300 ,CR01  ,2023JJ00,0.6
127454,396300 ,CR01  ,2024JJ00,0.3
127455,396300 ,CR02  ,2010JJ00,0.4
127456,396300 ,CR02  ,2011JJ00,0.4
127457,396300 ,CR02  ,2012JJ00,0.3
127458,396300 ,CR02  ,2013JJ00,0.3
127459,396300 ,CR02  ,2014JJ00,0.2
127460,396300 ,CR02  ,2015JJ00,0.2
127461,396300 ,CR02  ,2016JJ00,0.3
127462,396300 ,CR02  ,2017JJ00,0.2
127463,396300 ,CR02  ,2018JJ00,0.2
127464,396300 ,CR02  ,2019JJ00,0.2
127465,396300 ,CR02  ,2020JJ00,0.2
127466,396300 ,CR02  ,2021JJ00,0.2
127467,396300 ,CR02  ,2022JJ00,0.2
127468,396300 ,CR02  ,2023JJ00,0.1
127469,396300 ,CR02  ,2024JJ00,0.1
127470,396300 ,CR03  ,2010JJ00,4.2
127471,396300 ,CR03  ,2011JJ00,4.6
127472,396300 ,CR03  ,2012JJ00,4.1
127473,396300 ,CR03  ,2013JJ00,3.6
127474,396300 ,CR03  ,2014JJ00,3.9
127475,396300 ,CR03  ,2015JJ00,4.4
127476,396300 ,CR03  ,2016JJ00,4.4
127477,396300 ,CR03  ,2017JJ00,3.7
127478,396300 ,CR03  ,2018JJ00,3.5
127479,396300 ,CR03  ,2019JJ00,3.8
127480,396300 ,CR03  ,2020JJ00,4.0
127481,396300 ,CR03  ,2021JJ00,4.2
127482,396300 ,CR03  ,2022JJ00,4.2
127483,396300 ,CR03  ,2023JJ00,3.7
127484,396300 ,CR03  ,2024JJ00,3.5
127485,396300 ,CR04  ,2010JJ00,7.1
127486,396300 ,CR04  ,2011JJ00,7.7
127487,396300 ,CR04  ,2012JJ00,6.1
127488,396300 ,CR04  ,2013JJ00,5.5
127489,396300 ,CR04  ,2014JJ00,4.9
127490,396300 ,CR04  ,2015JJ00,5.3
127491,396300 ,CR04  ,2016JJ00,5.4
127492,396300 ,CR04  ,2017JJ00,4.7
127493,396300 ,CR04  ,2018JJ00,4.2
127494,396300 ,CR04  ,2019JJ00,4.3
127495,396300 ,CR04  ,2020JJ00,4.8
127496,396300 ,CR04  ,2021JJ00,4.8
127497,396300 ,CR04  ,2022JJ00,4.7
127498,396300 ,CR04  ,2023JJ00,4.3
127499,396300 ,CR04  ,2024JJ00,4.0
127500,396300 ,CR05  ,2010JJ00,1.0
127501,396300 ,CR05  ,2011JJ00,1.1
127502,396300 ,CR05  ,2012JJ00,0.8
127503,396300 ,CR05  ,2013JJ00,0.7
127504,396300 ,CR05  ,2014JJ00,0.8
127505,396300 ,CR05  ,2015JJ00,1.0
127506,396300 ,CR05  ,2016JJ00,0.9
127507,396300 ,CR05  ,2017JJ00,0.8
127508,396300 ,CR05  ,2018JJ00,0.8
127509,396300 ,CR05  ,2019JJ00,0.8
127510,396300 ,CR05  ,2020JJ00,0.8
127511,396300 ,CR05  ,2021JJ00,0.8
127512,396300 ,CR05  ,2022JJ00,1.0
127513,396300 ,CR05  ,2023JJ00,0.8
127514,396300 ,CR05  ,2024JJ00,0.4
127515,396300 ,CR06  ,2010JJ00,1.6
127516,396300 ,CR06  ,2011JJ00,1.8
127517,396300 ,CR06  ,2012JJ00,1.5
127518,396300 ,CR06  ,2013JJ00,1.4
127519,396300 ,CR06  ,2014JJ00,1.3
127520,396300 ,CR06  ,2015JJ00,1.6
127521,396300 ,CR06  ,2016JJ00,1.5
127522,396300 ,CR06  ,2017JJ00,1.5
127523,396300 ,CR06  ,2018JJ00,1.5
127524,396300 ,CR06  ,2019JJ00,1.5
127525,396300 ,CR06  ,2020JJ00,1.5
127526,396300 ,CR06  ,2021JJ00,1.7
127527,396300 ,CR06  ,2022JJ00,1.6
127528,396300 ,CR06  ,2023JJ00,1.9
127529,396300 ,CR06  ,2024JJ00,1.7
127530,396300 ,CR07  ,2010JJ00,2.2
127531,396300 ,CR07  ,2011JJ00,2.4
127532,396300 ,CR07  ,2012JJ00,2.2
127533,396300 ,CR07  ,2013JJ00,2.1
127534,396300 ,CR07  ,2014JJ00,2.0
127535,396300 ,CR07  ,2015JJ00,2.3
127536,396300 ,CR07  ,2016JJ00,2.1
127537,396300 ,CR07  ,2017JJ00,2.0
127538,396300 ,CR07  ,2018JJ00,2.1
127539,396300 ,CR07  ,2019JJ00,2.1
127540,396300 ,CR07  ,2020JJ00,2.1
127541,396300 ,CR07  ,2021JJ00,2.1
127542,396300 ,CR07  ,2022JJ00,2.2
127543,396300 ,CR07  ,2023JJ00,2.5
127544,396300 ,CR07  ,2024JJ00,1.9
