target_year,ZE2020,BE,FZ,GI,JZ,KZ,LZ,MN,OQ,RU,total
2020,3217,113,165,813,45,46,76,210,139,162,1769
2020,3218,184,460,2622,253,152,157,999,436,417,5680
2020,3219,99,125,558,33,34,61,206,106,115,1337
2020,3220,132,203,773,41,69,51,313,159,168,1909
2020,3221,78,118,577,45,45,36,272,109,138,1418
2020,3222,238,516,1442,106,88,221,569,309,319,3808
2020,4401,52,44,174,16,15,17,60,55,41,474
2020,4402,130,90,427,32,45,24,165,53,79,1045
2020,4403,97,182,501,38,36,55,195,126,125,1355
2020,4404,107,91,403,20,32,49,167,104,80,1053
2020,4405,122,176,787,83,70,55,397,211,214,2115
2020,4406,55,49,257,15,16,53,135,46,73,699
2020,4407,134,192,706,50,40,77,272,137,145,1753
2020,4408,53,137,346,14,16,19,128,64,78,855
2020,4409,164,248,743,74,63,106,397,235,217,2247
2020,4410,220,544,1667,174,153,166,908,513,488,4833
2020,4411,254,580,1967,146,103,153,794,446,488,4931
2020,4412,313,635,2419,272,200,147,1094,819,580,6479
2020,4413,186,382,1727,160,156,217,771,432,339,4370
2020,4414,65,101,322,18,19,50,154,73,86,888
2020,4415,85,64,302,17,32,29,110,39,71,749
2020,4416,74,128,382,20,22,21,167,93,126,1033
2020,4417,80,120,280,17,19,34,138,76,75,839
2020,4418,119,81,305,38,11,40,149,98,125,966
2020,4419,91,109,330,25,27,23,166,101,70,942
2020,4420,91,128,311,24,22,33,159,129,113,1010
2020,4421,73,86,312,16,18,23,112,46,81,767
2020,4422,89,97,304,37,22,44,164,109,105,971
2020,4423,445,883,3439,459,344,495,2126,1315,934,10440
2020,4424,151,292,1053,90,60,115,432,245,300,2738
2020,4425,161,237,1269,102,78,102,455,214,250,2868
2020,4426,60,69,222,9,17,29,76,55,71,608
2020,4427,105,112,393,22,21,26,118,65,70,932
2020,5201,135,112,269,28,26,39,174,95,116,994
2020,5202,278,363,1565,203,158,218,962,521,434,4702
2020,5203,181,174,503,51,59,138,342,144,170,1762
2020,5204,34,25,115,17,20,11,69,28,47,366
2020,5205,65,64,113,14,19,34,77,44,47,477
2020,5206,151,142,539,37,68,94,298,134,161,1624
2020,5207,165,106,361,23,21,66,182,84,106,1114
2020,5208,48,52,165,9,14,29,47,32,45,441
2020,5209,51,38,132,12,13,16,88,40,53,443
2020,5210,181,170,569,58,60,130,345,170,219,1902
2020,5211,104,100,705,50,58,78,531,140,149,1915
2020,5212,208,278,1310,125,128,198,565,322,330,3464
2020,5213,158,125,346,40,60,86,225,101,137,1278
2020,5214,93,109,273,38,40,108,230,93,111,1095
2020,5215,51,61,254,13,24,20,80,54,58,615
2020,5216,703,1084,3675,920,502,836,3471,1554,1362,14107
2020,5217,106,84,280,24,28,77,190,113,128,1030
2020,5218,41,24,141,10,13,15,62,29,41,376
2020,5219,215,275,797,84,100,204,553,307,292,2827
2020,5220,78,67,333,26,21,37,146,76,93,877
2020,5221,67,40,142,12,17,22,74,47,71,492
2020,5301,79,105,296,36,42,97,253,109,128,1145
2020,5302,243,324,1085,158,143,195,716,464,344,3672
2020,5303,78,61,189,21,11,24,103,74,95,656
2020,5304,64,80,304,21,46,45,138,100,103,901
2020,5305,63,56,184,25,24,39,116,58,71,636
2020,5306,27,29,153,9,12,21,50,40,52,393
2020,5307,44,36,178,20,31,30,112,68,76,595
2020,5308,70,95,341,42,31,50,216,113,101,1059
2020,5309,150,253,616,77,99,138,447,262,244,2286
2020,5310,108,91,323,27,39,58,185,109,101,1041
2020,5311,78,48,178,20,19,38,109,61,97,648
2020,5312,95,77,308,24,44,46,178,100,93,965
2020,5313,204,263,707,97,110,196,504,370,309,2760
2020,5314,40,36,140,13,13,25,92,60,48,467
2020,5315,475,591,2587,523,492,436,2024,1014,847,8989
2020,5316,112,212,547,43,66,57,301,181,186,1705
2020,5317,102,154,510,63,95,95,445,183,184,1831
2020,5318,207,240,648,88,111,225,555,315,264,2653
2020,5319,91,55,271,35,67,39,161,69,90,878
2020,7501,134,132,646,44,54,74,259,169,136,1648
2020,7502,282,246,862,109,109,84,495,237,315,2739
2020,7503,345,579,1828,245,270,492,1402,795,672,6628
2020,7504,160,179,438,34,36,84,269,122,145,1467
2020,7505,938,2174,7262,1173,788,793,5285,2410,2257,23080
2020,7506,122,53,345,33,41,72,158,100,90,1014
2020,7507,145,154,445,37,43,51,263,141,146,1425
2020,7508,72,77,354,24,17,46,125,68,70,853
2020,7509,145,129,504,33,71,71,234,122,164,1473
2020,7510,206,243,801,69,63,84,411,243,237,2357
2020,7511,282,89,288,30,30,54,184,92,126,1175
2020,7512,268,434,1238,150,162,160,828,425,438,4103
2020,7513,199,273,781,78,105,146,570,255,327,2734
2020,7514,129,180,460,34,38,44,271,143,203,1502
2020,7515,99,144,368,23,23,24,167,88,149,1085
2020,7516,142,291,631,64,63,125,376,167,219,2078
2020,7517,287,279,1167,111,117,96,558,368,335,3318
2020,7518,121,130,338,36,32,40,216,94,104,1111
2020,7519,184,106,538,31,42,53,243,150,127,1474
2020,7520,229,173,616,57,87,124,343,145,195,1969
2020,7521,74,55,221,18,21,41,123,103,91,747
2020,7522,256,349,1289,130,110,228,734,450,427,3973
2020,7523,327,263,849,67,56,87,498,232,249,2628
2020,7524,350,267,1165,132,139,184,624,389,369,3619
2020,7525,60,113,285,18,15,26,163,74,127,881
2020,7526,133,225,583,53,59,92,287,154,220,1806
2020,7527,224,69,280,28,19,17,186,66,126,1015
2020,7528,174,177,476,43,57,47,269,154,209,1606
2020,7529,97,79,285,26,19,55,193,67,98,919
2020,7530,67,38,196,18,17,45,80,43,46,550
2020,7531,119,80,232,28,16,20,112,68,97,772
2020,7532,106,100,301,27,33,43,192,95,77,974
2020,7601,61,133,472,33,31,102,222,106,166,1326
2020,7602,391,285,1047,99,100,164,561,316,343,3306
2020,7603,177,302,791,44,61,55,382,237,250,2299
2020,7604,283,208,625,44,55,62,361,167,197,2002
2020,7605,81,117,274,21,17,12,159,77,108,866
2020,7606,193,535,1110,89,72,187,571,298,335,3390
2020,7607,112,122,311,27,21,34,230,92,107,1056
2020,7608,250,275,773,67,58,74,444,248,252,2441
2020,7609,112,88,250,12,12,32,158,61,89,814
2020,7610,227,171,562,51,54,43,283,203,195,1789
2020,7611,197,116,307,20,13,33,190,112,113,1101
2020,7612,201,212,454,41,30,75,309,180,182,1684
2020,7613,103,59,173,19,11,22,97,71,61,616
2020,7614,143,62,225,18,19,25,111,79,71,753
2020,7615,228,329,810,64,62,93,446,233,258,2523
2020,7616,759,1730,4563,784,405,824,3435,1841,1440,15781
2020,7617,155,235,805,50,50,84,425,210,200,2214
2020,7618,340,744,1843,169,155,170,1056,537,577,5591
2020,7619,90,76,174,20,9,21,114,51,62,617
2020,7620,415,811,2237,191,168,538,1272,681,768,7081
2020,7621,268,201,470,38,49,84,263,209,135,1717
2020,7622,182,196,494,36,28,52,298,165,190,1641
2020,7623,64,204,450,41,39,106,257,147,189,1497
2020,7624,280,328,992,73,55,135,469,321,311,2964
2020,7625,1002,2366,8715,1289,642,615,5054,2660,1938,24281
2020,8401,263,548,1426,234,172,374,1160,555,540,5272
2020,8402,194,213,468,40,26,62,310,176,201,1690
2020,8403,130,56,245,14,24,26,98,64,53,710
2020,8404,56,85,170,14,10,31,117,57,58,598
2020,8405,212,393,1040,90,72,186,566,299,297,3155
2020,8406,203,438,1177,96,62,166,624,285,330,3381
2020,8407,227,436,1207,155,103,243,832,396,404,4003
2020,8408,331,532,1791,231,175,268,988,694,609,5619
2020,8409,459,966,2946,418,191,486,2012,1060,840,9378
2020,8410,106,91,267,16,16,36,130,110,100,872
2020,8411,38,41,157,9,9,48,83,67,52,504
2020,8412,93,121,300,22,23,54,142,87,88,930
2020,8413,112,254,633,53,58,185,472,313,226,2306
2020,8414,60,122,342,47,24,70,252,122,123,1162
2020,8415,92,174,536,65,44,122,394,217,294,1938
2020,8416,223,449,1721,183,104,319,820,435,572,4826
2020,8417,91,110,207,18,19,33,113,64,108,763
2020,8418,54,130,317,45,33,97,420,177,179,1452
2020,8419,137,110,325,32,33,49,170,145,109,1110
2020,8420,95,89,202,25,24,38,160,107,75,815
2020,8421,1430,3356,13372,1968,1087,1728,9700,3700,2837,39178
2020,8422,161,197,395,37,46,72,250,133,159,1450
2020,8423,123,70,372,26,20,40,133,110,86,980
2020,8424,170,69,275,15,18,39,109,81,66,842
2020,8425,51,67,239,18,18,28,102,39,51,613
2020,8426,121,127,583,42,42,106,232,155,137,1545
2020,8427,131,157,421,54,32,48,246,130,146,1365
2020,8428,421,889,2588,209,221,392,1218,750,552,7240
2020,8429,70,13,79,6,4,17,36,27,30,282
2020,8430,46,73,204,23,7,16,100,40,59,568
2020,8431,368,444,1219,147,124,180,814,447,467,4210
2020,8432,177,132,472,40,29,43,259,116,114,1382
2020,8433,254,468,882,87,73,129,577,250,327,3047
2020,8434,166,287,889,91,71,116,502,228,245,2595
2020,8435,211,330,657,81,50,158,516,230,284,2517
2020,9301,406,663,2116,462,303,363,2200,894,799,8206
2020,9302,66,56,144,12,15,45,124,106,83,651
2020,9303,147,327,697,57,47,99,439,189,240,2242
2020,9304,437,1070,2702,470,258,851,2470,845,1013,10116
2020,9305,105,198,435,47,40,60,281,127,145,1438
2020,9306,148,231,613,67,65,109,451,172,202,2058
2020,9307,146,130,340,29,22,34,169,144,93,1107
2020,9308,123,351,571,53,35,72,355,174,181,1915
2020,9309,110,341,786,80,69,133,516,199,248,2482
2020,9310,230,149,405,36,52,66,273,215,163,1589
2020,9311,160,140,395,32,21,33,257,153,156,1347
2020,9312,852,2488,8222,953,609,814,4926,2490,2040,23394
2020,9313,239,499,1580,134,84,170,754,407,487,4354
2020,9314,43,131,401,39,22,145,311,147,160,1399
2020,9315,418,1710,4291,515,319,746,3175,1262,1178,13614
2020,9316,55,111,314,29,19,42,193,97,72,932
2020,9317,68,174,475,29,62,141,398,85,148,1580
2020,9318,376,1229,3236,297,228,484,1830,965,935,9580
2021,51,100,97,390,30,35,55,181,120,141,1149
2021,52,250,268,805,79,87,98,544,204,280,2615
2021,53,306,672,1996,177,161,204,1207,502,593,5818
2021,54,259,372,1108,107,76,182,570,294,352,3320
2021,55,112,114,325,27,31,47,217,95,163,1131
2021,56,116,73,221,18,18,33,126,66,93,764
2021,57,141,191,575,66,51,92,378,140,203,1837
2021,58,50,71,220,9,21,40,103,50,82,646
2021,59,192,246,799,76,56,97,473,204,254,2397
2021,60,240,150,514,45,32,88,262,148,185,1664
2021,61,93,79,178,20,19,40,132,57,99,717
2021,62,116,80,224,32,32,36,164,76,130,890
2021,63,187,94,251,26,12,33,109,100,88,900
2021,64,116,95,271,31,17,46,203,99,131,1009
2021,1101,356,837,4754,810,314,446,2492,1094,1067,12170
2021,1102,69,118,433,42,28,20,200,90,130,1130
2021,1103,79,141,522,73,33,81,334,137,176,1576
2021,1104,323,942,4737,636,219,300,2304,932,939,11332
2021,1105,159,265,866,170,74,134,697,300,378,3043
2021,1106,294,647,4024,558,250,234,1948,801,817,9573
2021,1107,156,289,1534,171,80,63,679,280,341,3593
2021,1108,120,280,1549,173,88,117,604,290,312,3533
2021,1109,3936,10411,59180,16538,8670,6547,58608,17251,14395,195536
2021,1110,58,94,226,24,25,28,121,58,86,720
2021,1111,58,92,299,93,50,90,328,159,142,1311
2021,1112,436,1967,8177,899,381,492,3889,1390,1236,18867
2021,1113,276,680,3619,696,238,326,2190,965,880,9870
2021,1114,436,851,5532,1105,448,607,3680,1422,1237,15318
2021,1115,312,515,3863,770,346,463,2951,1203,953,11376
2021,2401,151,192,708,79,64,99,359,216,214,2082
2021,2402,268,176,869,83,59,99,378,233,252,2417
2021,2403,197,212,829,124,138,150,498,254,279,2681
2021,2404,67,67,181,23,22,37,72,51,63,583
2021,2405,257,171,722,61,47,84,366,182,210,2100
2021,2406,67,44,122,12,15,37,72,39,66,474
2021,2407,69,84,272,17,22,19,150,53,101,787
2021,2408,91,54,170,15,19,42,106,43,78,618
2021,2409,110,164,597,52,44,28,296,116,146,1553
2021,2410,257,526,2376,295,189,186,1144,557,640,6170
2021,2411,66,84,258,26,24,9,113,58,73,711
2021,2412,87,96,314,32,23,50,179,79,118,978
2021,2413,516,632,2619,343,234,515,1526,869,919,8173
2021,2414,98,56,198,23,25,46,123,54,71,694
2021,2415,56,58,207,13,11,26,107,36,44,558
2021,2701,52,33,126,13,6,12,78,40,55,415
2021,2702,211,172,752,73,72,113,366,168,221,2148
2021,2703,75,49,166,20,9,21,98,40,76,554
2021,2704,103,111,360,23,61,71,254,101,113,1197
2021,2705,152,221,891,75,59,90,344,193,242,2267
2021,2706,315,320,1294,147,143,224,708,523,485,4159
2021,2707,150,169,734,63,66,69,358,192,204,2005
2021,2708,208,67,275,24,26,61,149,78,96,984
2021,2709,102,65,203,24,11,18,113,58,73,667
2021,2710,118,85,351,37,15,31,164,84,100,985
2021,2711,342,535,2093,236,189,246,1172,644,653,6110
2021,2712,109,86,315,24,23,37,142,82,119,937
2021,2713,229,199,620,52,62,74,300,180,213,1929
2021,2714,135,171,827,55,33,66,254,134,207,1882
2021,2715,153,154,498,35,53,108,185,129,195,1510
2021,2716,62,75,199,19,14,23,106,78,90,666
2021,2717,140,156,558,40,25,92,251,97,157,1516
2021,2718,158,112,428,35,27,49,164,102,98,1173
2021,2801,26,53,126,10,8,12,81,41,58,415
2021,2802,87,79,285,26,36,39,128,69,96,845
2021,2803,65,88,246,26,25,31,130,46,85,742
2021,2804,476,645,2698,330,332,313,1415,835,875,7919
2021,2805,131,95,563,49,61,74,234,122,207,1536
2021,2806,66,53,214,13,36,31,127,69,68,677
2021,2807,122,132,455,35,55,82,269,107,149,1406
2021,2808,156,249,778,64,72,85,390,198,229,2221
2021,2809,57,68,290,25,28,37,124,79,87,795
2021,2810,54,65,183,19,35,45,118,64,79,662
2021,2811,101,153,494,45,61,96,345,116,204,1615
2021,2812,58,51,124,25,13,15,78,34,41,439
2021,2813,239,278,1573,112,123,91,625,347,379,3767
2021,2814,77,114,294,28,41,38,184,60,145,981
2021,2815,507,911,3395,387,322,416,1938,1011,983,9870
2021,2816,89,92,368,47,38,36,181,92,110,1053
2021,2817,112,155,512,52,45,73,301,123,216,1589
2021,2818,34,29,144,11,16,14,72,47,50,417
2021,2819,88,95,391,32,44,27,191,87,129,1084
2021,3201,66,97,296,16,25,52,147,68,120,887
2021,3202,266,374,1658,175,170,229,774,510,438,4594
2021,3203,109,135,787,84,69,83,378,211,207,2063
2021,3204,90,103,526,36,51,75,235,198,142,1456
2021,3205,138,262,926,58,86,113,371,215,269,2438
2021,3206,100,126,686,52,40,78,250,169,161,1662
2021,3207,94,121,694,52,30,39,226,120,160,1536
2021,3208,73,127,594,39,54,59,224,149,157,1476
2021,3209,73,79,288,37,13,27,150,83,82,832
2021,3210,117,223,763,108,71,77,482,205,244,2290
2021,3211,202,360,1399,195,104,173,801,342,414,3990
2021,3212,128,211,974,82,64,75,369,199,225,2327
2021,3213,160,164,1303,83,70,97,425,256,336,2894
2021,3214,90,87,307,31,36,16,159,77,109,912
2021,3215,159,368,1845,118,80,110,495,330,358,3863
2021,3216,674,1024,6353,1221,633,486,3929,2099,1489,17908
2021,3217,145,180,824,41,45,95,254,150,219,1953
2021,3218,238,517,2968,297,173,150,1262,574,555,6734
2021,3219,123,138,619,31,51,67,263,140,192,1624
2021,3220,235,184,846,52,82,64,373,235,254,2325
2021,3221,114,155,694,68,58,55,354,154,169,1821
2021,3222,237,388,1629,121,121,239,656,359,381,4131
2021,4401,68,50,207,20,16,21,81,59,68,590
2021,4402,135,83,469,32,65,36,178,88,108,1194
2021,4403,98,169,593,50,48,62,232,113,126,1491
2021,4404,171,88,405,31,31,71,189,114,121,1221
2021,4405,159,239,905,102,87,93,452,267,296,2600
2021,4406,89,61,336,25,47,71,172,62,106,969
2021,4407,182,245,694,58,47,82,370,168,191,2037
2021,4408,74,137,395,21,23,20,162,102,99,1033
2021,4409,259,331,808,88,78,117,442,303,296,2722
2021,4410,293,660,2131,226,188,252,1082,687,676,6195
2021,4411,330,608,2124,205,165,264,991,536,654,5877
2021,4412,368,679,2456,310,259,255,1248,1024,808,7407
2021,4413,260,454,2250,206,253,278,1148,594,471,5914
2021,4414,76,84,279,29,23,66,176,109,105,947
2021,4415,107,80,335,29,30,38,156,69,82,926
2021,4416,102,164,416,28,35,43,218,126,122,1254
2021,4417,77,127,286,35,13,42,193,100,94,967
2021,4418,92,115,355,38,39,44,173,107,121,1084
2021,4419,102,119,383,41,28,48,185,134,128,1168
2021,4420,121,123,354,44,34,51,217,121,115,1180
2021,4421,99,106,297,18,20,31,115,59,111,856
2021,4422,104,141,350,39,38,41,228,131,177,1249
2021,4423,574,1045,4059,621,461,541,2595,1656,1160,12712
2021,4424,208,280,1239,139,86,180,506,341,395,3374
2021,4425,250,271,1431,163,95,142,540,277,317,3486
2021,4426,59,66,275,11,19,21,97,66,83,697
2021,4427,108,123,473,73,23,31,175,70,128,1204
2021,5201,170,120,316,25,47,77,286,112,168,1321
2021,5202,348,438,1904,278,182,321,1180,705,617,5973
2021,5203,226,206,604,68,69,152,406,191,266,2188
2021,5204,38,27,144,15,34,22,62,37,52,431
2021,5205,125,72,147,19,19,43,100,50,68,643
2021,5206,198,197,737,60,100,122,369,156,207,2146
2021,5207,191,109,419,39,28,83,233,90,159,1351
2021,5208,74,51,159,9,23,40,79,43,63,541
2021,5209,81,43,159,14,25,38,90,37,70,557
2021,5210,271,190,695,69,80,162,388,203,224,2282
2021,5211,166,128,717,91,76,98,451,143,187,2057
2021,5212,304,359,1537,170,122,243,728,409,399,4271
2021,5213,182,126,398,64,65,107,284,115,181,1522
2021,5214,120,116,326,48,55,119,303,120,161,1368
2021,5215,89,72,210,15,28,42,136,62,78,732
2021,5216,944,1369,4532,1112,619,999,4148,1785,1784,17292
2021,5217,102,119,288,30,39,103,219,101,141,1142
2021,5218,53,42,143,12,27,25,60,35,44,441
2021,5219,303,337,1026,117,132,237,736,301,411,3600
2021,5220,100,83,364,34,28,41,173,107,116,1046
2021,5221,76,42,150,11,18,36,88,37,62,520
2021,5301,111,126,332,60,66,80,342,159,198,1474
2021,5302,306,385,1413,199,148,248,887,573,493,4652
2021,5303,101,82,249,21,13,31,120,59,113,789
2021,5304,106,111,324,40,67,63,227,122,145,1205
2021,5305,77,71,293,32,37,39,136,75,95,855
2021,5306,56,52,170,20,25,23,89,52,69,556
2021,5307,70,67,236,20,51,36,179,65,100,824
2021,5308,88,117,334,61,44,80,238,114,137,1213
2021,5309,199,309,756,109,118,178,561,288,353,2871
2021,5310,116,124,387,49,51,70,260,146,142,1345
2021,5311,88,74,172,31,29,26,142,66,115,743
2021,5312,110,58,333,31,57,56,177,108,131,1061
2021,5313,282,310,934,108,161,222,659,427,417,3520
2021,5314,58,58,128,29,16,38,131,65,82,605
2021,5315,596,780,3000,680,628,522,2537,1234,1185,11162
2021,5316,161,320,690,73,86,104,398,202,268,2302
2021,5317,129,181,574,74,150,97,520,202,296,2223
2021,5318,201,294,726,132,159,190,748,363,413,3226
2021,5319,84,80,273,41,61,56,172,94,126,987
2021,7501,193,192,664,48,84,113,377,194,209,2074
2021,7502,291,291,952,130,120,151,538,286,403,3162
2021,7503,441,659,1972,287,315,560,1781,992,969,7976
2021,7504,192,163,441,53,42,97,359,175,204,1726
2021,7505,1287,2491,8482,1444,1100,1036,6357,2760,3039,27996
2021,7506,185,72,361,24,67,75,170,95,134,1183
2021,7507,183,183,641,58,71,62,319,173,182,1872
2021,7508,91,89,366,30,24,36,145,57,99,937
2021,7509,204,136,515,45,90,80,272,147,177,1666
2021,7510,287,316,787,67,90,125,522,319,309,2822
2021,7511,349,128,332,38,38,50,186,112,155,1388
2021,7512,310,529,1428,221,183,230,1073,454,606,5034
2021,7513,234,327,961,104,104,201,723,317,476,3447
2021,7514,182,240,546,54,60,48,329,172,254,1885
2021,7515,102,150,352,19,30,33,212,90,168,1156
2021,7516,222,331,717,57,78,174,444,169,336,2528
2021,7517,397,348,1503,137,136,111,720,462,450,4264
2021,7518,188,143,407,35,49,47,274,116,131,1390
2021,7519,243,144,617,52,37,73,292,163,185,1806
2021,7520,307,185,667,117,77,142,407,218,253,2373
2021,7521,118,76,196,22,25,36,118,93,102,786
2021,7522,391,403,1386,169,133,248,934,533,552,4749
2021,7523,353,298,978,105,103,105,575,276,343,3136
2021,7524,410,280,1288,172,160,202,716,467,462,4157
2021,7525,71,148,317,28,30,37,158,116,126,1031
2021,7526,150,225,594,53,77,158,407,219,277,2160
2021,7527,210,77,261,31,23,31,200,95,152,1080
2021,7528,174,183,435,41,65,90,310,191,239,1728
2021,7529,110,95,319,35,21,67,173,93,114,1027
2021,7530,81,54,205,10,30,37,85,49,75,626
2021,7531,163,84,257,32,24,25,132,84,115,916
2021,7532,211,131,345,38,36,43,230,112,126,1272
2021,7601,72,177,633,35,46,153,288,141,210,1755
2021,7602,502,315,1084,125,116,149,713,452,457,3913
2021,7603,297,403,891,100,60,83,542,263,383,3022
2021,7604,393,225,687,57,76,89,433,228,281,2469
2021,7605,88,118,328,34,28,32,205,98,145,1076
2021,7606,314,587,1296,119,101,252,745,401,430,4245
2021,7607,150,140,352,34,25,44,252,128,164,1289
2021,7608,293,293,943,96,54,123,509,273,331,2915
2021,7609,143,98,270,19,19,37,150,85,127,948
2021,7610,246,217,671,67,59,76,355,233,277,2201
2021,7611,264,118,301,29,23,42,200,133,141,1251
2021,7612,250,237,527,66,41,83,333,221,289,2047
2021,7613,193,53,202,27,18,38,122,109,100,862
2021,7614,155,77,204,19,19,32,142,102,87,837
2021,7615,298,357,922,110,82,192,523,289,317,3090
2021,7616,904,1852,5459,956,602,1046,4047,1949,1790,18605
2021,7617,174,247,896,48,88,134,506,256,315,2664
2021,7618,356,833,2108,242,264,242,1265,656,735,6701
2021,7619,133,61,182,19,17,22,137,60,82,713
2021,7620,647,984,2830,272,223,598,1592,824,978,8948
2021,7621,319,218,514,57,41,91,322,248,189,1999
2021,7622,282,236,469,56,37,61,332,194,199,1866
2021,7623,92,217,558,60,44,163,337,191,210,1872
2021,7624,380,353,961,84,76,188,571,397,427,3437
2021,7625,1335,2544,8358,1465,845,891,6374,3158,2716,27686
2021,8401,291,605,1447,265,228,499,1422,653,794,6204
2021,8402,239,230,580,54,28,87,346,210,283,2057
2021,8403,202,66,289,27,23,27,143,104,76,957
2021,8404,83,84,179,13,13,42,148,75,93,730
2021,8405,321,424,1075,120,95,183,668,341,415,3642
2021,8406,314,476,1214,132,98,211,768,367,471,4051
2021,8407,249,439,1306,193,143,275,954,549,525,4633
2021,8408,495,582,2398,319,209,312,1194,826,773,7108
2021,8409,560,1017,2978,587,244,575,2348,1123,1047,10479
2021,8410,166,82,281,24,24,60,162,102,128,1029
2021,8411,46,69,156,14,10,41,74,90,76,576
2021,8412,122,110,269,33,57,74,215,125,126,1131
2021,8413,114,258,694,63,50,228,578,323,283,2591
2021,8414,83,171,465,45,30,78,251,144,190,1457
2021,8415,95,187,591,91,41,166,379,225,306,2081
2021,8416,293,452,1724,202,131,368,1035,485,737,5427
2021,8417,172,103,237,32,25,43,148,104,136,1000
2021,8418,80,125,355,63,44,134,375,190,241,1607
2021,8419,220,104,386,38,33,61,227,157,147,1373
2021,8420,137,108,222,24,49,50,178,111,86,965
2021,8421,1515,3537,12601,2710,1354,1949,10991,4349,3485,42491
2021,8422,189,205,464,57,47,83,322,174,206,1747
2021,8423,206,97,391,31,32,34,184,99,106,1180
2021,8424,263,83,312,22,19,39,142,99,110,1089
2021,8425,53,93,230,13,15,29,114,44,62,653
2021,8426,149,149,534,61,74,117,275,146,182,1687
2021,8427,171,179,507,58,53,71,278,145,174,1636
2021,8428,492,1011,2570,279,291,460,1494,890,756,8243
2021,8429,100,15,106,7,6,16,33,30,30,343
2021,8430,80,66,173,18,13,21,138,53,83,645
2021,8431,424,523,1314,180,124,207,968,511,558,4809
2021,8432,239,153,584,51,50,64,268,180,183,1772
2021,8433,327,547,928,129,91,146,611,305,382,3466
2021,8434,189,317,945,136,77,138,631,281,283,2997
2021,8435,294,347,645,107,78,181,660,310,312,2934
2021,9301,517,784,2540,517,375,522,2532,1050,964,9801
2021,9302,49,72,162,12,15,34,129,127,130,730
2021,9303,209,374,677,94,57,125,575,243,361,2715
2021,9304,490,1107,3328,609,322,914,2986,965,1269,11990
2021,9305,123,242,546,65,37,91,393,153,192,1842
2021,9306,217,265,679,79,83,120,542,203,297,2485
2021,9307,164,135,372,46,28,49,247,125,159,1325
2021,9308,145,378,732,81,51,91,494,252,237,2461
2021,9309,114,418,946,96,98,188,676,242,299,3077
2021,9310,250,192,442,82,78,83,327,211,214,1879
2021,9311,181,190,481,36,39,71,304,135,210,1647
2021,9312,1064,2890,11531,1254,903,1124,6455,3270,2762,31253
2021,9313,327,520,1832,183,115,186,979,551,602,5295
2021,9314,73,120,423,56,30,305,398,148,156,1709
2021,9315,559,1848,5207,647,447,837,3891,1528,1623,16587
2021,9316,91,151,341,29,29,58,275,85,147,1206
2021,9317,104,212,579,47,67,190,576,111,214,2100
2021,9318,533,1388,3517,362,301,622,2350,1154,1283,11510
2022,51,112,138,331,48,49,44,231,110,145,1208
2022,52,223,275,711,84,83,109,609,211,362,2667
2022,53,355,662,1733,247,174,194,1375,486,719,5945
2022,54,296,376,901,128,116,184,697,316,415,3429
2022,55,126,131,380,34,31,48,253,121,160,1284
2022,56,142,60,184,27,14,26,149,68,116,786
2022,57,170,223,546,73,68,91,453,177,205,2006
2022,58,70,53,175,17,28,33,127,47,90,640
2022,59,238,257,631,75,77,113,490,217,298,2396
2022,60,290,152,455,44,39,105,276,116,188,1665
2022,61,112,62,147,19,19,39,141,55,109,703
2022,62,151,105,175,29,20,47,196,103,148,974
2022,63,286,68,197,28,19,44,146,75,96,959
2022,64,118,107,254,23,15,43,230,88,118,996
2022,1101,410,890,3574,887,300,430,3211,1251,1120,12073
2022,1102,72,123,327,43,29,13,247,98,141,1093
2022,1103,81,152,429,80,47,60,398,135,210,1592
2022,1104,391,1110,3614,713,244,312,2958,1049,1003,11394
2022,1105,181,269,729,192,90,131,912,308,392,3204
2022,1106,304,681,2918,699,313,233,2556,888,956,9548
2022,1107,189,327,1128,199,92,67,879,340,383,3604
2022,1108,169,313,1132,220,67,94,878,325,339,3537
2022,1109,4441,11596,49414,18361,9288,6820,67972,18709,15983,202584
2022,1110,74,106,176,38,24,42,188,57,97,802
2022,1111,60,67,284,100,37,70,357,136,167,1278
2022,1112,493,2197,6740,1118,401,445,4951,1633,1402,19380
2022,1113,378,786,2856,746,251,279,2822,1059,994,10171
2022,1114,500,1033,4206,1344,417,567,4425,1567,1423,15482
2022,1115,340,553,2705,920,334,427,3390,1338,1150,11157
2022,2401,176,202,628,77,77,104,433,262,289,2248
2022,2402,277,187,646,100,79,91,457,211,281,2329
2022,2403,214,223,653,142,117,161,635,260,309,2714
2022,2404,93,51,157,16,24,18,95,38,71,563
2022,2405,393,174,552,66,68,93,428,215,246,2235
2022,2406,80,42,132,13,13,28,113,46,75,542
2022,2407,123,95,218,28,21,22,155,70,108,840
2022,2408,125,59,145,13,26,36,122,48,91,665
2022,2409,191,183,537,42,33,32,389,112,217,1736
2022,2410,340,560,1821,315,222,185,1426,614,668,6151
2022,2411,87,65,226,25,18,17,163,57,114,772
2022,2412,147,105,284,38,27,60,174,60,134,1029
2022,2413,612,599,1981,361,299,459,1819,873,995,7998
2022,2414,88,65,185,27,35,44,130,64,70,708
2022,2415,56,61,168,16,11,15,89,41,62,519
2022,2701,54,34,106,13,19,14,104,45,66,455
2022,2702,281,161,664,80,62,56,416,177,251,2148
2022,2703,106,44,129,16,13,22,112,42,77,561
2022,2704,131,69,315,16,84,79,223,68,121,1106
