ze2020,year,sector_code,sector_share_lag_1,mask_sector_share_lag_1_available,sector_growth_lag_1,mask_sector_growth_lag_1_available,sector_growth_lag_2,mask_sector_growth_lag_2_available,dominant_sector_lag_1,dominant_sector_share_lag_1,sector_diversity_lag_1,sector_concentration_hhi_lag_1,commerce_share_lag_1,construction_share_lag_1,mask_ze_sector_distribution_lag_1_available,national_sector_share_lag_1,mask_national_sector_share_lag_1_available,national_sector_growth_lag_1,mask_national_sector_growth_lag_1_available
2713,2020,GI,0.3401408450704225,1,0.1103448275862069,1,0.0,1,GI,0.3401408450704225,0.8713713928807959,0.18458143225550475,0.3401408450704225,0.106338028169014,1,0.31350247822004845,1,0.1019432378087155,1
2713,2020,JZ,0.0197183098591549,1,0.0,1,-0.125,1,GI,0.3401408450704225,0.8713713928807959,0.18458143225550475,0.3401408450704225,0.106338028169014,1,0.04695517369374877,1,0.1883841732979663,1
2713,2020,KZ,0.0295774647887323,1,-0.23636363636363636,1,0.41025641025641024,1,GI,0.3401408450704225,0.8713713928807959,0.18458143225550475,0.3401408450704225,0.106338028169014,1,0.030535601214000306,1,0.14551337183110125,1
2713,2020,LZ,0.0485915492957746,1,-0.2159090909090909,1,0.31343283582089554,1,GI,0.3401408450704225,0.8713713928807959,0.18458143225550475,0.3401408450704225,0.106338028169014,1,0.0397093823009236,1,0.18351609019620607,1
2713,2020,MN,0.1478873239436619,1,0.14130434782608695,1,0.045454545454545456,1,GI,0.3401408450704225,0.8713713928807959,0.18458143225550475,0.3401408450704225,0.106338028169014,1,0.225699251075351,1,0.18624947640824674,1
2713,2020,OQ,0.0894366197183098,1,-0.11188811188811189,1,0.06716417910447761,1,GI,0.3401408450704225,0.8713713928807959,0.18458143225550475,0.3401408450704225,0.106338028169014,1,0.10233957073298544,1,0.09191613278974953,1
2713,2020,RU,0.1204225352112676,1,0.023952095808383235,1,0.3253968253968254,1,GI,0.3401408450704225,0.8713713928807959,0.18458143225550475,0.3401408450704225,0.106338028169014,1,0.09799995633092426,1,0.1838887936378144,1
2713,2021,BE,0.0938851142680667,1,0.09352517985611511,1,0.2636363636363636,1,GI,0.3656578134651019,0.8537924974497169,0.19910070384840908,0.3656578134651019,0.0982087708462013,1,0.05247596060058692,1,0.0618118972433217,1
2713,2021,FZ,0.0982087708462013,1,0.052980132450331126,1,0.04861111111111111,1,GI,0.3656578134651019,0.8537924974497169,0.19910070384840908,0.3656578134651019,0.0982087708462013,1,0.08968206516867913,1,0.008239087654408728,1
2713,2021,GI,0.3656578134651019,1,0.22567287784679088,1,0.1103448275862069,1,GI,0.3656578134651019,0.8537924974497169,0.19910070384840908,0.3656578134651019,0.0982087708462013,1,0.345215160401502,1,0.1400568320320934,1
2713,2021,JZ,0.0308832612723903,1,0.7857142857142857,1,0.0,1,GI,0.3656578134651019,0.8537924974497169,0.19910070384840908,0.3656578134651019,0.0982087708462013,1,0.04675859581858386,1,0.03099279237386665,1
2713,2021,KZ,0.0271772699197035,1,0.047619047619047616,1,-0.23636363636363636,1,GI,0.3656578134651019,0.8537924974497169,0.19910070384840908,0.3656578134651019,0.0982087708462013,1,0.029931279848239924,1,0.014837325706113624,1
2713,2021,LZ,0.0327362569487337,1,-0.2318840579710145,1,-0.2159090909090909,1,GI,0.3656578134651019,0.8537924974497169,0.19910070384840908,0.3656578134651019,0.0982087708462013,1,0.04119518442244809,1,0.07406592802353384,1
2713,2021,MN,0.1575046324891908,1,0.21428571428571427,1,0.14130434782608695,1,GI,0.3656578134651019,0.8537924974497169,0.19910070384840908,0.3656578134651019,0.0982087708462013,1,0.2146068019980197,1,-0.015556071511492964,1
2713,2021,OQ,0.0802964793082149,1,0.023622047244094488,1,-0.11188811188811189,1,GI,0.3656578134651019,0.8537924974497169,0.19910070384840908,0.3656578134651019,0.0982087708462013,1,0.09265357641096697,1,-0.06266201555349316,1
2713,2021,RU,0.1136504014823965,1,0.07602339181286549,1,0.023952095808383235,1,GI,0.3656578134651019,0.8537924974497169,0.19910070384840908,0.3656578134651019,0.0982087708462013,1,0.08748137533097342,1,-0.07579707238820932,1
2713,2022,BE,0.1187143597719025,1,0.506578947368421,1,0.09352517985611511,1,GI,0.321410057024365,0.882547515889904,0.17635790629557696,0.321410057024365,0.1031622602384655,1,0.05705759156627159,1,0.26898422586154935,1
2713,2022,FZ,0.1031622602384655,1,0.25157232704402516,1,0.052980132450331126,1,GI,0.321410057024365,0.882547515889904,0.17635790629557696,0.321410057024365,0.1031622602384655,1,0.08482066220091544,1,0.10382250232219081,1
2713,2022,GI,0.321410057024365,1,0.0472972972972973,1,0.22567287784679088,1,GI,0.321410057024365,0.882547515889904,0.17635790629557696,0.321410057024365,0.1031622602384655,1,0.3193575317538765,1,0.07966864295728837,1
2713,2022,JZ,0.0269569725246241,1,0.04,1,0.7857142857142857,1,GI,0.321410057024365,0.882547515889904,0.17635790629557696,0.321410057024365,0.1031622602384655,1,0.04993160425517305,1,0.24628464470153122,1
2713,2022,KZ,0.0321410057024365,1,0.4090909090909091,1,0.047619047619047616,1,GI,0.321410057024365,0.882547515889904,0.17635790629557696,0.321410057024365,0.1031622602384655,1,0.03322479160530325,1,0.29550819094592207,1
2713,2022,LZ,0.0383618455158113,1,0.39622641509433965,1,-0.2318840579710145,1,GI,0.321410057024365,0.882547515889904,0.17635790629557696,0.321410057024365,0.1031622602384655,1,0.043511258644336706,1,0.23270279263828808,1
2713,2022,MN,0.1555209953343701,1,0.17647058823529413,1,0.21428571428571427,1,GI,0.321410057024365,0.882547515889904,0.17635790629557696,0.321410057024365,0.1031622602384655,1,0.217424380688728,1,0.18240959119496858,1
2713,2022,OQ,0.093312597200622,1,0.38461538461538464,1,0.023622047244094488,1,GI,0.321410057024365,0.882547515889904,0.17635790629557696,0.321410057024365,0.1031622602384655,1,0.09647414062598822,1,0.21521162666302485,1
2713,2022,RU,0.1104199066874028,1,0.15760869565217392,1,0.07602339181286549,1,GI,0.321410057024365,0.882547515889904,0.17635790629557696,0.321410057024365,0.1031622602384655,1,0.09819803865940727,1,0.3100576167401943,1
2713,2023,BE,0.153125,1,0.2838427947598253,1,0.506578947368421,1,GI,0.2619791666666666,0.8995288239644927,0.15964409722222211,0.2619791666666666,0.0932291666666666,1,0.06493127037227654,1,0.15071812006144003,1
2713,2023,FZ,0.0932291666666666,1,-0.10050251256281408,1,0.25157232704402516,1,GI,0.2619791666666666,0.8995288239644927,0.15964409722222211,0.2619791666666666,0.0932291666666666,1,0.08649997140733116,1,0.031199735830164332,1
2713,2023,GI,0.2619791666666666,1,-0.18870967741935485,1,0.0472972972972973,1,GI,0.2619791666666666,0.8995288239644927,0.15964409722222211,0.2619791666666666,0.0932291666666666,1,0.2518513753073712,1,-0.20256434195375472,1
2713,2023,JZ,0.0229166666666666,1,-0.15384615384615385,1,0.04,1,GI,0.2619791666666666,0.8995288239644927,0.15964409722222211,0.2619791666666666,0.0932291666666666,1,0.055843269285755136,1,0.13089895773016802,1
2713,2023,KZ,0.0385416666666666,1,0.1935483870967742,1,0.4090909090909091,1,GI,0.2619791666666666,0.8995288239644927,0.15964409722222211,0.2619791666666666,0.0932291666666666,1,0.0354575899239435,1,0.07913414733636093,1
2713,2023,LZ,0.0369791666666666,1,-0.04054054054054054,1,0.39622641509433965,1,GI,0.2619791666666666,0.8995288239644927,0.15964409722222211,0.2619791666666666,0.0932291666666666,1,0.0434885557842969,1,0.01065243573238095,1
2713,2023,MN,0.1692708333333333,1,0.08333333333333333,1,0.17647058823529413,1,GI,0.2619791666666666,0.8995288239644927,0.15964409722222211,0.2619791666666666,0.0932291666666666,1,0.24962740178418252,1,0.16094729143465036,1
2713,2023,OQ,0.0822916666666666,1,-0.12222222222222222,1,0.38461538461538464,1,GI,0.2619791666666666,0.8995288239644927,0.15964409722222211,0.2619791666666666,0.0932291666666666,1,0.10085349116486533,1,0.05708158123940543,1
2713,2023,RU,0.1416666666666666,1,0.27699530516431925,1,0.15760869565217392,1,GI,0.2619791666666666,0.8995288239644927,0.15964409722222211,0.2619791666666666,0.0932291666666666,1,0.1114470749699777,1,0.14761006578644698,1
2713,2024,BE,0.1574267782426778,1,0.023809523809523808,1,0.2838427947598253,1,GI,0.2489539748953975,0.9103733234531072,0.15461968890600647,0.2489539748953975,0.0988493723849372,1,0.06802565795850556,1,0.033370488103593,1
2713,2024,FZ,0.0988493723849372,1,0.055865921787709494,1,-0.10050251256281408,1,GI,0.2489539748953975,0.9103733234531072,0.15461968890600647,0.2489539748953975,0.0988493723849372,1,0.08135467933440045,1,-0.07230807371291625,1
2713,2024,GI,0.2489539748953975,1,-0.0536779324055666,1,-0.18870967741935485,1,GI,0.2489539748953975,0.9103733234531072,0.15461968890600647,0.2489539748953975,0.0988493723849372,1,0.25952729713644357,1,0.016426361649589882,1
2713,2024,JZ,0.0277196652719665,1,0.20454545454545456,1,-0.15384615384615385,1,GI,0.2489539748953975,0.9103733234531072,0.15461968890600647,0.2489539748953975,0.0988493723849372,1,0.06017898246863187,1,0.06294601427245672,1
2713,2024,KZ,0.0460251046025104,1,0.1891891891891892,1,0.1935483870967742,1,GI,0.2489539748953975,0.9103733234531072,0.15461968890600647,0.2489539748953975,0.0988493723849372,1,0.03258064311576971,1,-0.0936673134591639,1
2713,2024,LZ,0.0381799163179916,1,0.028169014084507043,1,-0.04054054054054054,1,GI,0.2489539748953975,0.9103733234531072,0.15461968890600647,0.2489539748953975,0.0988493723849372,1,0.038406315024725815,1,-0.1289063302582647,1
2713,2024,MN,0.1773012552301255,1,0.043076923076923075,1,0.08333333333333333,1,GI,0.2489539748953975,0.9103733234531072,0.15461968890600647,0.2489539748953975,0.0988493723849372,1,0.25016056606217735,1,-0.01152930648769579,1
2713,2024,OQ,0.0784518828451882,1,-0.05063291139240506,1,-0.12222222222222222,1,GI,0.2489539748953975,0.9103733234531072,0.15461968890600647,0.2489539748953975,0.0988493723849372,1,0.09824106559701135,1,-0.03918598057977174,1
2713,2024,RU,0.127092050209205,1,-0.10661764705882353,1,0.27699530516431925,1,GI,0.2489539748953975,0.9103733234531072,0.15461968890600647,0.2489539748953975,0.0988493723849372,1,0.11152479330233435,1,-0.01294817522929892,1
2714,2012,BE,,0,,0,,0,,,,,,,0,,0,,0
2714,2012,FZ,,0,,0,,0,,,,,,,0,,0,,0
2714,2012,GI,,0,,0,,0,,,,,,,0,,0,,0
2714,2012,JZ,,0,,0,,0,,,,,,,0,,0,,0
2714,2012,KZ,,0,,0,,0,,,,,,,0,,0,,0
2714,2012,LZ,,0,,0,,0,,,,,,,0,,0,,0
2714,2012,MN,,0,,0,,0,,,,,,,0,,0,,0
2714,2012,OQ,,0,,0,,0,,,,,,,0,,0,,0
2714,2012,RU,,0,,0,,0,,,,,,,0,,0,,0
2714,2013,BE,0.0671015843429636,1,,0,,0,GI,0.3765144454799627,0.8255496707752589,0.21006940674646424,0.3765144454799627,0.1481826654240447,1,0.05507527311159707,1,,0
2714,2013,FZ,0.1481826654240447,1,,0,,0,GI,0.3765144454799627,0.8255496707752589,0.21006940674646424,0.3765144454799627,0.1481826654240447,1,0.14154072443368612,1,,0
2714,2013,GI,0.3765144454799627,1,,0,,0,GI,0.3765144454799627,0.8255496707752589,0.21006940674646424,0.3765144454799627,0.1481826654240447,1,0.264096357375596,1,,0
2714,2013,JZ,0.0316868592730661,1,,0,,0,GI,0.3765144454799627,0.8255496707752589,0.21006940674646424,0.3765144454799627,0.1481826654240447,1,0.04844818712994576,1,,0
2714,2013,KZ,0.0186393289841565,1,,0,,0,GI,0.3765144454799627,0.8255496707752589,0.21006940674646424,0.3765144454799627,0.1481826654240447,1,0.02934782785161951,1,,0
2714,2013,LZ,0.0121155638397017,1,,0,,0,GI,0.3765144454799627,0.8255496707752589,0.21006940674646424,0.3765144454799627,0.1481826654240447,1,0.03473943798024862,1,,0
2714,2013,MN,0.119291705498602,1,,0,,0,GI,0.3765144454799627,0.8255496707752589,0.21006940674646424,0.3765144454799627,0.1481826654240447,1,0.20192156270648762,1,,0
2714,2013,OQ,0.097856477166822,1,,0,,0,GI,0.3765144454799627,0.8255496707752589,0.21006940674646424,0.3765144454799627,0.1481826654240447,1,0.11202080664721725,1,,0
2714,2013,RU,0.1286113699906803,1,,0,,0,GI,0.3765144454799627,0.8255496707752589,0.21006940674646424,0.3765144454799627,0.1481826654240447,1,0.112809822763602,1,,0
2714,2014,BE,0.0705596107055961,1,0.20833333333333334,1,,0,GI,0.3884833738848337,0.8264446580396713,0.21454670789566982,0.3884833738848337,0.1127331711273317,1,0.058279225090291056,1,0.035048932908855024,1
2714,2014,FZ,0.1127331711273317,1,-0.12578616352201258,1,,0,GI,0.3884833738848337,0.8264446580396713,0.21454670789566982,0.3884833738848337,0.1127331711273317,1,0.13425815275122158,1,-0.07218150327472095,1
2714,2014,GI,0.3884833738848337,1,0.18564356435643564,1,,0,GI,0.3884833738848337,0.8264446580396713,0.21454670789566982,0.3884833738848337,0.1127331711273317,1,0.28214627151051624,1,0.044998524638536486,1
2714,2014,JZ,0.0340632603406326,1,0.23529411764705882,1,,0,GI,0.3884833738848337,0.8264446580396713,0.21454670789566982,0.3884833738848337,0.1127331711273317,1,0.045600302740599105,1,-0.07935124991622544,1
2714,2014,KZ,0.0194647201946472,1,0.2,1,,0,GI,0.3884833738848337,0.8264446580396713,0.21454670789566982,0.3884833738848337,0.1127331711273317,1,0.031225103569152327,1,0.04071472036289214,1
2714,2014,LZ,0.0170316301703163,1,0.6153846153846154,1,,0,GI,0.3884833738848337,0.8264446580396713,0.21454670789566982,0.3884833738848337,0.1127331711273317,1,0.03154709740811557,1,-0.11173941489858863,1
2714,2014,MN,0.1419302514193025,1,0.3671875,1,,0,GI,0.3884833738848337,0.8264446580396713,0.21454670789566982,0.3884833738848337,0.1127331711273317,1,0.19683948109199065,1,-0.04647236180904524,1
2714,2014,OQ,0.089213300892133,1,0.047619047619047616,1,,0,GI,0.3884833738848337,0.8264446580396713,0.21454670789566982,0.3884833738848337,0.1127331711273317,1,0.11574018748672191,1,0.010623188405797013,1
2714,2014,RU,0.1265206812652068,1,0.13043478260869565,1,,0,GI,0.3884833738848337,0.8264446580396713,0.21454670789566982,0.3884833738848337,0.1127331711273317,1,0.10436417835139154,1,-0.09508390179316695,1
2714,2015,BE,0.0603520536462699,1,-0.1724137931034483,1,0.20833333333333334,1,GI,0.3989941324392288,0.8145771795798532,0.22293147579938571,0.3989941324392288,0.1089689857502095,1,0.056789630978385006,1,0.0054965397431150365,1
2714,2015,FZ,0.1089689857502095,1,-0.06474820143884892,1,-0.12578616352201258,1,GI,0.3989941324392288,0.8145771795798532,0.22293147579938571,0.3989941324392288,0.1089689857502095,1,0.12903531939945118,1,-0.00827049078996167,1
2714,2015,GI,0.3989941324392288,1,-0.006263048016701462,1,0.18564356435643564,1,GI,0.3989941324392288,0.8145771795798532,0.22293147579938571,0.3989941324392288,0.1089689857502095,1,0.2838516450109217,1,0.03810767565532491,1
2714,2015,JZ,0.0268231349538977,1,-0.23809523809523808,1,0.23529411764705882,1,GI,0.3989941324392288,0.8145771795798532,0.22293147579938571,0.3989941324392288,0.1089689857502095,1,0.0441017986224823,1,-0.0020382907476159673,1
2714,2015,KZ,0.0176026823134953,1,-0.125,1,0.2,1,GI,0.3989941324392288,0.8145771795798532,0.22293147579938571,0.3989941324392288,0.1089689857502095,1,0.032075058951452316,1,0.059958539307925385,1
2714,2015,LZ,0.0217937971500419,1,0.23809523809523808,1,0.6153846153846154,1,GI,0.3989941324392288,0.8145771795798532,0.22293147579938571,0.3989941324392288,0.1089689857502095,1,0.032038063497067705,1,0.0479297101068028,1
2714,2015,MN,0.1592623637887678,1,0.08571428571428572,1,0.3671875,1,GI,0.3989941324392288,0.8145771795798532,0.22293147579938571,0.3989941324392288,0.1089689857502095,1,0.20144346612020628,1,0.05600573379990714,1
2714,2015,OQ,0.0963956412405699,1,0.045454545454545456,1,0.047619047619047616,1,GI,0.3989941324392288,0.8145771795798532,0.22293147579938571,0.3989941324392288,0.1089689857502095,1,0.11757477103030732,1,0.0482268079675332,1
2714,2015,RU,0.1098072087175188,1,-0.16025641025641027,1,0.13043478260869565,1,GI,0.3989941324392288,0.8145771795798532,0.22293147579938571,0.3989941324392288,0.1089689857502095,1,0.1030902463897262,1,0.019275115698404788,1
2714,2016,BE,0.0723327305605786,1,0.1111111111111111,1,-0.1724137931034483,1,GI,0.3969258589511754,0.820185607273517,0.22086661936045043,0.3969258589511754,0.0913200723327305,1,0.05335532920691621,1,-0.08026964255367364,1
2714,2016,FZ,0.0913200723327305,1,-0.2230769230769231,1,-0.06474820143884892,1,GI,0.3969258589511754,0.820185607273517,0.22086661936045043,0.3969258589511754,0.0913200723327305,1,0.11207215259965922,1,-0.14976128445170223,1
2714,2016,GI,0.3969258589511754,1,-0.07773109243697479,1,-0.006263048016701462,1,GI,0.3969258589511754,0.820185607273517,0.22086661936045043,0.3969258589511754,0.0913200723327305,1,0.29436624115386323,1,0.01519238397461331,1
2714,2016,JZ,0.0216998191681736,1,-0.25,1,-0.23809523809523808,1,GI,0.3969258589511754,0.820185607273517,0.22086661936045043,0.3969258589511754,0.0913200723327305,1,0.043945192154439955,1,-0.024545918739514172,1
2714,2016,KZ,0.0253164556962025,1,0.3333333333333333,1,-0.125,1,GI,0.3969258589511754,0.820185607273517,0.22086661936045043,0.3969258589511754,0.0913200723327305,1,0.03443482490112537,1,0.050950303395015384,1
2714,2016,LZ,0.0244122965641952,1,0.038461538461538464,1,0.23809523809523808,1,GI,0.3969258589511754,0.820185607273517,0.22086661936045043,0.3969258589511754,0.0913200723327305,1,0.035371402187647366,1,0.08078120293202118,1
2714,2016,MN,0.159132007233273,1,-0.07368421052631578,1,0.08571428571428572,1,GI,0.3969258589511754,0.820185607273517,0.22086661936045043,0.3969258589511754,0.0913200723327305,1,0.20379921754718625,1,-0.009621757148446597,1
2714,2016,OQ,0.0831826401446654,1,-0.2,1,0.045454545454545456,1,GI,0.3969258589511754,0.820185607273517,0.22086661936045043,0.3969258589511754,0.0913200723327305,1,0.12365613482769443,1,0.029563861223596444,1
2714,2016,RU,0.1256781193490054,1,0.061068702290076333,1,-0.16025641025641027,1,GI,0.3969258589511754,0.820185607273517,0.22086661936045043,0.3969258589511754,0.0913200723327305,1,0.098999505421468,1,-0.059914808631477134,1
2714,2017,BE,0.0634231103388358,1,-0.0875,1,0.1111111111111111,1,GI,0.3996524761077324,0.8131615245763711,0.22252927043382362,0.3996524761077324,0.0990443092962641,1,0.05030998459694309,1,0.006867455038186643,1
2714,2017,FZ,0.0990443092962641,1,0.12871287128712872,1,-0.2230769230769231,1,GI,0.3996524761077324,0.8131615245763711,0.22252927043382362,0.3996524761077324,0.0990443092962641,1,0.10250803621026326,1,-0.023311390326506087,1
2714,2017,GI,0.3996524761077324,1,0.04783599088838269,1,-0.07773109243697479,1,GI,0.3996524761077324,0.8131615245763711,0.22252927043382362,0.3996524761077324,0.0990443092962641,1,0.3122235028182516,1,0.13259205921261952,1
2714,2017,JZ,0.0225890529973935,1,0.08333333333333333,1,-0.25,1,GI,0.3996524761077324,0.8131615245763711,0.22252927043382362,0.3996524761077324,0.0990443092962641,1,0.044385731937569145,1,0.07851934941110494,1
2714,2017,KZ,0.0156385751520417,1,-0.35714285714285715,1,0.3333333333333333,1,GI,0.3996524761077324,0.8131615245763711,0.22252927043382362,0.3996524761077324,0.0990443092962641,1,0.03293884478611909,1,0.02142482225509368,1
2714,2017,LZ,0.0217202432667245,1,-0.07407407407407407,1,0.038461538461538464,1,GI,0.3996524761077324,0.8131615245763711,0.22252927043382362,0.3996524761077324,0.0990443092962641,1,0.03467457387696943,1,0.04677846425419241,1
2714,2017,MN,0.1355343179843614,1,-0.11363636363636363,1,-0.07368421052631578,1,GI,0.3996524761077324,0.8131615245763711,0.22252927043382362,0.3996524761077324,0.0990443092962641,1,0.20841828609062413,1,0.09201657636738902,1
2714,2017,OQ,0.1207645525629887,1,0.5108695652173914,1,-0.2,1,GI,0.3996524761077324,0.8131615245763711,0.22252927043382362,0.3996524761077324,0.0990443092962641,1,0.1210224798460002,1,0.045072219195556595,1
2714,2017,RU,0.1216333622936576,1,0.007194244604316547,1,0.061068702290076333,1,GI,0.3996524761077324,0.8131615245763711,0.22252927043382362,0.3996524761077324,0.0990443092962641,1,0.09351855983726001,1,0.008696951087948657,1
2714,2018,BE,0.0634361233480176,1,-0.0136986301369863,1,-0.0875,1,GI,0.4466960352422907,0.775390859581413,0.2559110403850258,0.4466960352422907,0.079295154185022,1,0.04672080518955599,1,0.0040679002905643635,1
2714,2018,FZ,0.079295154185022,1,-0.21052631578947367,1,0.12871287128712872,1,GI,0.4466960352422907,0.775390859581413,0.2559110403850258,0.4466960352422907,0.079295154185022,1,0.09694552844834212,1,0.022531786180704616,1
2714,2018,GI,0.4466960352422907,1,0.10217391304347827,1,0.04783599088838269,1,GI,0.4466960352422907,0.775390859581413,0.2559110403850258,0.4466960352422907,0.079295154185022,1,0.3153554726304434,1,0.0920480027599122,1
2714,2018,JZ,0.0193832599118942,1,-0.15384615384615385,1,0.08333333333333333,1,GI,0.4466960352422907,0.775390859581413,0.2559110403850258,0.4466960352422907,0.079295154185022,1,0.04465716538436359,1,0.08781417923383605,1
2714,2018,KZ,0.0140969162995594,1,-0.1111111111111111,1,-0.35714285714285715,1,GI,0.4466960352422907,0.775390859581413,0.2559110403850258,0.4466960352422907,0.079295154185022,1,0.03238064334326727,1,0.0628795664766888,1
2714,2018,LZ,0.0237885462555066,1,0.08,1,-0.07407407407407407,1,GI,0.4466960352422907,0.775390859581413,0.2559110403850258,0.4466960352422907,0.079295154185022,1,0.03791831402051116,1,0.18234667613384214,1
2714,2018,MN,0.1647577092511013,1,0.1987179487179487,1,-0.11363636363636363,1,GI,0.4466960352422907,0.775390859581413,0.2559110403850258,0.4466960352422907,0.079295154185022,1,0.21658824835406937,1,0.12358521909262055,1
2714,2018,OQ,0.0933920704845815,1,-0.23741007194244604,1,0.5108695652173914,1,GI,0.4466960352422907,0.775390859581413,0.2559110403850258,0.4466960352422907,0.079295154185022,1,0.11558944668835623,1,0.03266411524622059,1
2714,2018,RU,0.0951541850220264,1,-0.22857142857142856,1,0.007194244604316547,1,GI,0.4466960352422907,0.775390859581413,0.2559110403850258,0.4466960352422907,0.079295154185022,1,0.09384437594109091,1,0.08496914849856019,1
2714,2019,BE,0.0579119086460032,1,-0.013888888888888888,1,-0.0136986301369863,1,GI,0.4371941272430669,0.7967715073193901,0.24491642471837746,0.4371941272430669,0.098694942903752,1,0.04411063813733566,1,0.06850859022785416,1
2714,2019,FZ,0.098694942903752,1,0.34444444444444444,1,-0.21052631578947367,1,GI,0.4371941272430669,0.7967715073193901,0.24491642471837746,0.4371941272430669,0.098694942903752,1,0.09084449921718299,1,0.06051263983088173,1
2714,2019,GI,0.4371941272430669,1,0.05719921104536489,1,0.10217391304347827,1,GI,0.4371941272430669,0.7967715073193901,0.24491642471837746,0.4371941272430669,0.098694942903752,1,0.32770920705981477,1,0.1760702584144922,1
2714,2019,JZ,0.0228384991843393,1,0.2727272727272727,1,-0.15384615384615385,1,GI,0.4371941272430669,0.7967715073193901,0.24491642471837746,0.4371941272430669,0.098694942903752,1,0.04551279229884118,1,0.15341959334565614,1
2714,2019,KZ,0.0187601957585644,1,0.4375,1,-0.1111111111111111,1,GI,0.4371941272430669,0.7967715073193901,0.24491642471837746,0.4371941272430669,0.098694942903752,1,0.0307052898309241,1,0.07318037974683533,1
2714,2019,LZ,0.0342577487765089,1,0.5555555555555556,1,0.08,1,GI,0.4371941272430669,0.7967715073193901,0.24491642471837746,0.4371941272430669,0.098694942903752,1,0.03864789582560472,1,0.15351124122658866,1
2714,2019,MN,0.1484502446982055,1,-0.026737967914438502,1,0.1987179487179487,1,GI,0.4371941272430669,0.7967715073193901,0.24491642471837746,0.4371941272430669,0.098694942903752,1,0.2191598392867248,1,0.14517294853598273,1
2714,2019,OQ,0.0856443719412724,1,-0.009433962264150943,1,-0.23741007194244604,1,GI,0.4371941272430669,0.7967715073193901,0.24491642471837746,0.4371941272430669,0.098694942903752,1,0.10795958274910243,1,0.05703169248196205,1
2714,2019,RU,0.0962479608482871,1,0.09259259259259259,1,-0.22857142857142856,1,GI,0.4371941272430669,0.7967715073193901,0.24491642471837746,0.4371941272430669,0.098694942903752,1,0.09535025559446936,1,0.14989611610731135,1
2714,2020,BE,0.0639943741209564,1,0.28169014084507044,1,-0.013888888888888888,1,GI,0.4409282700421941,0.7994430138893182,0.2454962306214776,0.4409282700421941,0.0759493670886076,1,0.05116705604925872,1,0.3361461926618583,1
2714,2020,FZ,0.0759493670886076,1,-0.10743801652892562,1,0.34444444444444444,1,GI,0.4409282700421941,0.7994430138893182,0.2454962306214776,0.4409282700421941,0.0759493670886076,1,0.09209153038275945,1,0.16769102990033224,1
2714,2020,GI,0.4409282700421941,1,0.16977611940298507,1,0.05719921104536489,1,GI,0.4409282700421941,0.7994430138893182,0.2454962306214776,0.4409282700421941,0.0759493670886076,1,0.31350247822004845,1,0.1019432378087155,1
2714,2020,JZ,0.0288326300984528,1,0.4642857142857143,1,0.2727272727272727,1,GI,0.4409282700421941,0.7994430138893182,0.2454962306214776,0.4409282700421941,0.0759493670886076,1,0.04695517369374877,1,0.1883841732979663,1
2714,2020,KZ,0.0154711673699015,1,-0.043478260869565216,1,0.4375,1,GI,0.4409282700421941,0.7994430138893182,0.2454962306214776,0.4409282700421941,0.0759493670886076,1,0.030535601214000306,1,0.14551337183110125,1
2714,2020,LZ,0.0386779184247538,1,0.30952380952380953,1,0.5555555555555556,1,GI,0.4409282700421941,0.7994430138893182,0.2454962306214776,0.4409282700421941,0.0759493670886076,1,0.0397093823009236,1,0.18351609019620607,1
2714,2020,MN,0.1315049226441631,1,0.027472527472527472,1,-0.026737967914438502,1,GI,0.4409282700421941,0.7994430138893182,0.2454962306214776,0.4409282700421941,0.0759493670886076,1,0.225699251075351,1,0.18624947640824674,1
2714,2020,OQ,0.0879043600562587,1,0.19047619047619047,1,-0.009433962264150943,1,GI,0.4409282700421941,0.7994430138893182,0.2454962306214776,0.4409282700421941,0.0759493670886076,1,0.10233957073298544,1,0.09191613278974953,1
2714,2020,RU,0.1167369901547116,1,0.4067796610169492,1,0.09259259259259259,1,GI,0.4409282700421941,0.7994430138893182,0.2454962306214776,0.4409282700421941,0.0759493670886076,1,0.09799995633092426,1,0.1838887936378144,1
2714,2021,BE,0.0670037926675094,1,0.16483516483516483,1,0.28169014084507044,1,GI,0.434260429835651,0.8116658963583743,0.2393631898683194,0.434260429835651,0.1061946902654867,1,0.05247596060058692,1,0.0618118972433217,1
2714,2021,FZ,0.1061946902654867,1,0.5555555555555556,1,-0.10743801652892562,1,GI,0.434260429835651,0.8116658963583743,0.2393631898683194,0.434260429835651,0.1061946902654867,1,0.08968206516867913,1,0.008239087654408728,1
2714,2021,GI,0.434260429835651,1,0.09569377990430622,1,0.16977611940298507,1,GI,0.434260429835651,0.8116658963583743,0.2393631898683194,0.434260429835651,0.1061946902654867,1,0.345215160401502,1,0.1400568320320934,1
2714,2021,JZ,0.0278128950695322,1,0.07317073170731707,1,0.4642857142857143,1,GI,0.434260429835651,0.8116658963583743,0.2393631898683194,0.434260429835651,0.1061946902654867,1,0.04675859581858386,1,0.03099279237386665,1
2714,2021,KZ,0.0246523388116308,1,0.7727272727272727,1,-0.043478260869565216,1,GI,0.434260429835651,0.8116658963583743,0.2393631898683194,0.434260429835651,0.1061946902654867,1,0.029931279848239924,1,0.014837325706113624,1
