node_id,ze2020,ze2020_label,sector_code,sector_label,decision_year,sector_count_t,sector_share_t,sector_rank_in_ze_year_t,sector_share_lag_1,sector_growth_lag_1,sector_growth_lag_2,dominant_sector_flag_t,dominant_sector_share_lag_1,sector_diversity_lag_1,sector_concentration_hhi_lag_1,commerce_share_lag_1,construction_share_lag_1,national_sector_share_lag_1,national_sector_growth_lag_1,relation_signal_strength_mean_to_t,relation_signal_strength_max_to_t,relation_stability_mean_to_t,relation_count_to_t,mask_sector_share_lag_1_available,mask_sector_growth_lag_1_available,mask_sector_growth_lag_2_available,mask_ze_sector_distribution_lag_1_available,mask_national_sector_share_lag_1_available,mask_national_sector_growth_lag_1_available,mask_future_growth_1y_available,mask_future_growth_3y_available,future_growth_1y,future_growth_3y,future_top3_growth_3y_label,feature_complete,claim_status
1114_MN,1114,Seine-Yvelinoise,MN,Professional and administrative services,2016,2096.0,0.2569572146622533,2,0.2569572146622533,0.1101694915254237,0.0216450216450216,0,0.295696947407135,0.8567385356477798,0.1889997345673359,0.295696947407135,0.0897388745862449,0.2084182860906241,0.092016576367389,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1426526717557251,0.6445610687022901,1,1,dynamic_graph_input_exploratory_not_recommendation
1114_OQ,1114,Seine-Yvelinoise,OQ,"Public administration, education and health",2016,906.0,0.1110702464141228,3,0.1110702464141228,0.046189376443418,0.0625766871165644,0,0.295696947407135,0.8567385356477798,0.1889997345673359,0.295696947407135,0.0897388745862449,0.1210224798460002,0.0450722191955565,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0938189845474613,0.3818984547461369,0,1,dynamic_graph_input_exploratory_not_recommendation
1114_RU,1114,Seine-Yvelinoise,RU,Arts and other services,2016,700.0,0.0858158636753708,5,0.0858158636753708,0.0130246020260492,-0.03894297635605,0,0.295696947407135,0.8567385356477798,0.1889997345673359,0.295696947407135,0.0897388745862449,0.09351855983726,0.0086969510879486,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0914285714285714,0.48,0,1,dynamic_graph_input_exploratory_not_recommendation
1115_BE,1115,Versailles-Saint-Quentin,BE,Industry and energy,2016,169.0,0.0264517138832368,9,0.0264517138832368,-0.1288659793814432,0.0898876404494382,0,0.2892471435279386,0.8530773453418743,0.1916661720071236,0.270777899514791,0.0715291907966818,0.050309984596943,0.0068674550381866,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0177514792899408,0.5325443786982249,1,1,dynamic_graph_input_exploratory_not_recommendation
1115_FZ,1115,Versailles-Saint-Quentin,FZ,Construction,2016,457.0,0.0715291907966818,6,0.0715291907966818,-0.0129589632829373,-0.1805309734513274,0,0.2892471435279386,0.8530773453418743,0.1916661720071236,0.270777899514791,0.0715291907966818,0.1025080362102632,-0.023311390326506,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0765864332603938,0.2035010940919037,0,1,dynamic_graph_input_exploratory_not_recommendation
1115_GI,1115,Versailles-Saint-Quentin,GI,"Trade, transport and hospitality",2016,1730.0,0.270777899514791,2,0.270777899514791,0.1061381074168797,0.1115849324804548,0,0.2892471435279386,0.8530773453418743,0.1916661720071236,0.270777899514791,0.0715291907966818,0.3122235028182516,0.1325920592126195,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1023121387283237,0.5913294797687861,1,1,dynamic_graph_input_exploratory_not_recommendation
1115_JZ,1115,Versailles-Saint-Quentin,JZ,Information and communication,2016,476.0,0.0745030521208326,5,0.0745030521208326,0.0696629213483146,0.1381074168797953,0,0.2892471435279386,0.8530773453418743,0.1916661720071236,0.270777899514791,0.0715291907966818,0.0443857319375691,0.0785193494111049,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0441176470588235,0.3592436974789916,0,1,dynamic_graph_input_exploratory_not_recommendation
1115_KZ,1115,Versailles-Saint-Quentin,KZ,Financial and insurance activities,2016,207.0,0.0323994365315385,8,0.0323994365315385,0.106951871657754,0.0274725274725274,0,0.2892471435279386,0.8530773453418743,0.1916661720071236,0.270777899514791,0.0715291907966818,0.032938844786119,0.0214248222550936,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.2753623188405797,0.2753623188405797,0,1,dynamic_graph_input_exploratory_not_recommendation
1115_LZ,1115,Versailles-Saint-Quentin,LZ,Real estate activities,2016,218.0,0.0341211457192048,7,0.0341211457192048,0.0686274509803921,-0.0192307692307692,0,0.2892471435279386,0.8530773453418743,0.1916661720071236,0.270777899514791,0.0715291907966818,0.0346745738769694,0.0467784642541924,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.3394495412844037,0.8532110091743119,1,1,dynamic_graph_input_exploratory_not_recommendation
1115_MN,1115,Versailles-Saint-Quentin,MN,Professional and administrative services,2016,1848.0,0.2892471435279386,1,0.2892471435279386,0.1400370141887723,-0.0175757575757575,1,0.2892471435279386,0.8530773453418743,0.1916661720071236,0.270777899514791,0.0715291907966818,0.2084182860906241,0.092016576367389,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.132034632034632,0.5048701298701299,0,1,dynamic_graph_input_exploratory_not_recommendation
1115_OQ,1115,Versailles-Saint-Quentin,OQ,"Public administration, education and health",2016,778.0,0.1217717952731256,3,0.1217717952731256,0.0513513513513513,0.0898379970544919,0,0.2892471435279386,0.8530773453418743,0.1916661720071236,0.270777899514791,0.0715291907966818,0.1210224798460002,0.0450722191955565,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1388174807197943,0.3894601542416452,0,1,dynamic_graph_input_exploratory_not_recommendation
1115_RU,1115,Versailles-Saint-Quentin,RU,Arts and other services,2016,506.0,0.0791986226326498,4,0.0791986226326498,0.1219512195121951,-0.1442125237191651,0,0.2892471435279386,0.8530773453418743,0.1916661720071236,0.270777899514791,0.0715291907966818,0.09351855983726,0.0086969510879486,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.108695652173913,0.5237154150197628,0,1,dynamic_graph_input_exploratory_not_recommendation
2401_BE,2401,Blois,BE,Industry and energy,2016,83.0,0.0629742033383915,6,0.0629742033383915,0.0246913580246913,0.265625,0,0.3505311077389985,0.8574298452054637,0.1933955204118991,0.3505311077389985,0.1092564491654021,0.050309984596943,0.0068674550381866,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.0843373493975903,0.4819277108433735,1,1,dynamic_graph_input_exploratory_not_recommendation
2401_FZ,2401,Blois,FZ,Construction,2016,144.0,0.1092564491654021,4,0.1092564491654021,0.125,-0.1409395973154362,0,0.3505311077389985,0.8574298452054637,0.1933955204118991,0.3505311077389985,0.1092564491654021,0.1025080362102632,-0.023311390326506,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0625,0.2361111111111111,0,1,dynamic_graph_input_exploratory_not_recommendation
2401_GI,2401,Blois,GI,"Trade, transport and hospitality",2016,462.0,0.3505311077389985,1,0.3505311077389985,-0.0454545454545454,0.0453563714902807,1,0.3505311077389985,0.8574298452054637,0.1933955204118991,0.3505311077389985,0.1092564491654021,0.3122235028182516,0.1325920592126195,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0692640692640692,0.3852813852813853,0,1,dynamic_graph_input_exploratory_not_recommendation
2401_JZ,2401,Blois,JZ,Information and communication,2016,22.0,0.0166919575113808,9,0.0166919575113808,-0.12,-0.0384615384615384,0,0.3505311077389985,0.8574298452054637,0.1933955204118991,0.3505311077389985,0.1092564491654021,0.0443857319375691,0.0785193494111049,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.318181818181818,1,1,dynamic_graph_input_exploratory_not_recommendation
2401_KZ,2401,Blois,KZ,Financial and insurance activities,2016,49.0,0.0371775417298937,8,0.0371775417298937,0.1951219512195122,-0.0238095238095238,0,0.3505311077389985,0.8574298452054637,0.1933955204118991,0.3505311077389985,0.1092564491654021,0.032938844786119,0.0214248222550936,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.2244897959183673,0.5714285714285714,1,1,dynamic_graph_input_exploratory_not_recommendation
2401_LZ,2401,Blois,LZ,Real estate activities,2016,57.0,0.043247344461305,7,0.043247344461305,0.5833333333333334,-0.027027027027027,0,0.3505311077389985,0.8574298452054637,0.1933955204118991,0.3505311077389985,0.1092564491654021,0.0346745738769694,0.0467784642541924,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1929824561403508,0.3684210526315789,0,1,dynamic_graph_input_exploratory_not_recommendation
2401_MN,2401,Blois,MN,Professional and administrative services,2016,222.0,0.1684370257966616,2,0.1684370257966616,0.1443298969072164,-0.0536585365853658,0,0.3505311077389985,0.8574298452054637,0.1933955204118991,0.3505311077389985,0.1092564491654021,0.2084182860906241,0.092016576367389,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0135135135135135,0.3873873873873873,0,1,dynamic_graph_input_exploratory_not_recommendation
2401_OQ,2401,Blois,OQ,"Public administration, education and health",2016,156.0,0.1183611532625189,3,0.1183611532625189,0.0909090909090909,0.0514705882352941,0,0.3505311077389985,0.8574298452054637,0.1933955204118991,0.3505311077389985,0.1092564491654021,0.1210224798460002,0.0450722191955565,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0064102564102564,0.1538461538461538,0,1,dynamic_graph_input_exploratory_not_recommendation
2401_RU,2401,Blois,RU,Arts and other services,2016,123.0,0.0933232169954476,5,0.0933232169954476,0.1081081081081081,-0.1328125,0,0.3505311077389985,0.8574298452054637,0.1933955204118991,0.3505311077389985,0.1092564491654021,0.09351855983726,0.0086969510879486,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1707317073170731,0.2601626016260163,0,1,dynamic_graph_input_exploratory_not_recommendation
2402_BE,2402,Bourges,BE,Industry and energy,2016,105.0,0.0805832693783576,6,0.0805832693783576,-0.2164179104477611,0.175438596491228,0,0.3768227168073676,0.8466521517663813,0.205402963466444,0.3768227168073676,0.0821181887950882,0.050309984596943,0.0068674550381866,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.219047619047619,0.4380952380952381,1,1,dynamic_graph_input_exploratory_not_recommendation
2402_FZ,2402,Bourges,FZ,Construction,2016,107.0,0.0821181887950882,5,0.0821181887950882,-0.2620689655172414,-0.2447916666666666,0,0.3768227168073676,0.8466521517663813,0.205402963466444,0.3768227168073676,0.0821181887950882,0.1025080362102632,-0.023311390326506,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.2429906542056074,0.3644859813084112,0,1,dynamic_graph_input_exploratory_not_recommendation
2402_GI,2402,Bourges,GI,"Trade, transport and hospitality",2016,491.0,0.3768227168073676,1,0.3768227168073676,0.3378746594005449,-0.1364705882352941,1,0.3768227168073676,0.8466521517663813,0.205402963466444,0.3768227168073676,0.0821181887950882,0.3122235028182516,0.1325920592126195,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.010183299389002,0.2342158859470468,0,1,dynamic_graph_input_exploratory_not_recommendation
2402_JZ,2402,Bourges,JZ,Information and communication,2016,26.0,0.019953952417498,9,0.019953952417498,-0.1612903225806451,0.1923076923076923,0,0.3768227168073676,0.8466521517663813,0.205402963466444,0.3768227168073676,0.0821181887950882,0.0443857319375691,0.0785193494111049,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.0384615384615384,1.1538461538461535,1,1,dynamic_graph_input_exploratory_not_recommendation
2402_KZ,2402,Bourges,KZ,Financial and insurance activities,2016,47.0,0.0360706062931696,8,0.0360706062931696,0.4242424242424242,-0.1951219512195122,0,0.3768227168073676,0.8466521517663813,0.205402963466444,0.3768227168073676,0.0821181887950882,0.032938844786119,0.0214248222550936,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.4042553191489361,0.0212765957446808,0,1,dynamic_graph_input_exploratory_not_recommendation
2402_LZ,2402,Bourges,LZ,Real estate activities,2016,51.0,0.0391404451266308,7,0.0391404451266308,0.0851063829787234,-0.175438596491228,0,0.3768227168073676,0.8466521517663813,0.205402963466444,0.3768227168073676,0.0821181887950882,0.0346745738769694,0.0467784642541924,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.3529411764705882,0.2745098039215686,0,1,dynamic_graph_input_exploratory_not_recommendation
2402_MN,2402,Bourges,MN,Professional and administrative services,2016,211.0,0.1619339984650805,2,0.1619339984650805,0.055,-0.0610328638497652,0,0.3768227168073676,0.8466521517663813,0.205402963466444,0.3768227168073676,0.0821181887950882,0.2084182860906241,0.092016576367389,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.1090047393364928,0.2132701421800948,0,1,dynamic_graph_input_exploratory_not_recommendation
2402_OQ,2402,Bourges,OQ,"Public administration, education and health",2016,138.0,0.1059094397544128,3,0.1059094397544128,-0.1428571428571428,0.2105263157894736,0,0.3768227168073676,0.8466521517663813,0.205402963466444,0.3768227168073676,0.0821181887950882,0.1210224798460002,0.0450722191955565,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.2826086956521739,0.1231884057971014,0,1,dynamic_graph_input_exploratory_not_recommendation
2402_RU,2402,Bourges,RU,Arts and other services,2016,127.0,0.0974673829623944,4,0.0974673829623944,-0.244047619047619,-0.0232558139534883,0,0.3768227168073676,0.8466521517663813,0.205402963466444,0.3768227168073676,0.0821181887950882,0.09351855983726,0.0086969510879486,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1574803149606299,0.5905511811023622,1,1,dynamic_graph_input_exploratory_not_recommendation
2403_BE,2403,Chartres,BE,Industry and energy,2016,106.0,0.0672588832487309,6,0.0672588832487309,0.2045454545454545,-0.1111111111111111,0,0.3020304568527919,0.8841202460124142,0.1739408062562807,0.3020304568527919,0.0945431472081218,0.050309984596943,0.0068674550381866,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.0943396226415094,0.1792452830188679,0,1,dynamic_graph_input_exploratory_not_recommendation
2403_FZ,2403,Chartres,FZ,Construction,2016,149.0,0.0945431472081218,5,0.0945431472081218,0.0955882352941176,-0.3131313131313131,0,0.3020304568527919,0.8841202460124142,0.1739408062562807,0.3020304568527919,0.0945431472081218,0.1025080362102632,-0.023311390326506,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.1476510067114094,0.2281879194630872,0,1,dynamic_graph_input_exploratory_not_recommendation
2403_GI,2403,Chartres,GI,"Trade, transport and hospitality",2016,476.0,0.3020304568527919,1,0.3020304568527919,-0.0020964360587002,0.0236051502145922,1,0.3020304568527919,0.8841202460124142,0.1739408062562807,0.3020304568527919,0.0945431472081218,0.3122235028182516,0.1325920592126195,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1386554621848739,0.4054621848739496,0,1,dynamic_graph_input_exploratory_not_recommendation
2403_JZ,2403,Chartres,JZ,Information and communication,2016,54.0,0.0342639593908629,8,0.0342639593908629,0.2,-0.3478260869565217,0,0.3020304568527919,0.8841202460124142,0.1739408062562807,0.3020304568527919,0.0945431472081218,0.0443857319375691,0.0785193494111049,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1481481481481481,0.4444444444444444,1,1,dynamic_graph_input_exploratory_not_recommendation
2403_KZ,2403,Chartres,KZ,Financial and insurance activities,2016,53.0,0.0336294416243654,9,0.0336294416243654,-0.1587301587301587,-0.0735294117647058,0,0.3020304568527919,0.8841202460124142,0.1739408062562807,0.3020304568527919,0.0945431472081218,0.032938844786119,0.0214248222550936,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.3773584905660377,0,1,dynamic_graph_input_exploratory_not_recommendation
2403_LZ,2403,Chartres,LZ,Real estate activities,2016,60.0,0.0380710659898477,7,0.0380710659898477,-0.0163934426229508,0.3555555555555555,0,0.3020304568527919,0.8841202460124142,0.1739408062562807,0.3020304568527919,0.0945431472081218,0.0346745738769694,0.0467784642541924,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.1,0.55,1,1,dynamic_graph_input_exploratory_not_recommendation
2403_MN,2403,Chartres,MN,Professional and administrative services,2016,300.0,0.1903553299492385,2,0.1903553299492385,0.0309278350515463,0.164,0,0.3020304568527919,0.8841202460124142,0.1739408062562807,0.3020304568527919,0.0945431472081218,0.2084182860906241,0.092016576367389,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.12,0.43,1,1,dynamic_graph_input_exploratory_not_recommendation
2403_OQ,2403,Chartres,OQ,"Public administration, education and health",2016,214.0,0.1357868020304568,3,0.1357868020304568,0.2298850574712643,0.0357142857142857,0,0.3020304568527919,0.8841202460124142,0.1739408062562807,0.3020304568527919,0.0945431472081218,0.1210224798460002,0.0450722191955565,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.1355140186915887,-0.0186915887850467,0,1,dynamic_graph_input_exploratory_not_recommendation
2403_RU,2403,Chartres,RU,Arts and other services,2016,164.0,0.1040609137055837,4,0.1040609137055837,0.1970802919708029,-0.2827225130890052,0,0.3020304568527919,0.8841202460124142,0.1739408062562807,0.3020304568527919,0.0945431472081218,0.09351855983726,0.0086969510879486,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.0670731707317073,0.3658536585365853,0,1,dynamic_graph_input_exploratory_not_recommendation
2404_BE,2404,Châteaudun,BE,Industry and energy,2016,27.0,0.0794117647058823,6,0.0794117647058823,0.2272727272727272,0.0,0,0.3676470588235294,0.8565404009307216,0.1998615916955016,0.3676470588235294,0.1,0.050309984596943,0.0068674550381866,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1111111111111111,0.0,0,1,dynamic_graph_input_exploratory_not_recommendation
2404_FZ,2404,Châteaudun,FZ,Construction,2016,34.0,0.1,3,0.1,-0.2916666666666667,-0.0769230769230769,0,0.3676470588235294,0.8565404009307216,0.1998615916955016,0.3676470588235294,0.1,0.1025080362102632,-0.023311390326506,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.5588235294117647,0.6470588235294118,1,1,dynamic_graph_input_exploratory_not_recommendation
2404_GI,2404,Châteaudun,GI,"Trade, transport and hospitality",2016,125.0,0.3676470588235294,1,0.3676470588235294,0.0504201680672268,-0.1119402985074626,1,0.3676470588235294,0.8565404009307216,0.1998615916955016,0.3676470588235294,0.1,0.3122235028182516,0.1325920592126195,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.12,0.0,0,1,dynamic_graph_input_exploratory_not_recommendation
2404_JZ,2404,Châteaudun,JZ,Information and communication,2016,8.0,0.0235294117647058,9,0.0235294117647058,0.6,-0.4444444444444444,0,0.3676470588235294,0.8565404009307216,0.1998615916955016,0.3676470588235294,0.1,0.0443857319375691,0.0785193494111049,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.125,0.5,0,1,dynamic_graph_input_exploratory_not_recommendation
2404_KZ,2404,Châteaudun,KZ,Financial and insurance activities,2016,16.0,0.0470588235294117,7,0.0470588235294117,-0.2727272727272727,0.375,0,0.3676470588235294,0.8565404009307216,0.1998615916955016,0.3676470588235294,0.1,0.032938844786119,0.0214248222550936,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.1875,0.8125,1,1,dynamic_graph_input_exploratory_not_recommendation
2404_LZ,2404,Châteaudun,LZ,Real estate activities,2016,13.0,0.038235294117647,8,0.038235294117647,1.6,-0.5833333333333334,0,0.3676470588235294,0.8565404009307216,0.1998615916955016,0.3676470588235294,0.1,0.0346745738769694,0.0467784642541924,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0769230769230769,0.3846153846153846,0,1,dynamic_graph_input_exploratory_not_recommendation
2404_MN,2404,Châteaudun,MN,Professional and administrative services,2016,58.0,0.1705882352941176,2,0.1705882352941176,-0.1714285714285714,0.4285714285714285,0,0.3676470588235294,0.8565404009307216,0.1998615916955016,0.3676470588235294,0.1,0.2084182860906241,0.092016576367389,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.0344827586206896,0.3448275862068966,0,1,dynamic_graph_input_exploratory_not_recommendation
2404_OQ,2404,Châteaudun,OQ,"Public administration, education and health",2016,29.0,0.0852941176470588,5,0.0852941176470588,0.3809523809523809,-0.2758620689655172,0,0.3676470588235294,0.8565404009307216,0.1998615916955016,0.3676470588235294,0.1,0.1210224798460002,0.0450722191955565,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.2413793103448276,0.2758620689655172,0,1,dynamic_graph_input_exploratory_not_recommendation
2404_RU,2404,Châteaudun,RU,Arts and other services,2016,30.0,0.088235294117647,4,0.088235294117647,-0.2105263157894736,-0.05,0,0.3676470588235294,0.8565404009307216,0.1998615916955016,0.3676470588235294,0.1,0.09351855983726,0.0086969510879486,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.1333333333333333,0.5333333333333333,1,1,dynamic_graph_input_exploratory_not_recommendation
2405_BE,2405,Châteauroux,BE,Industry and energy,2016,142.0,0.109907120743034,4,0.109907120743034,-0.2111111111111111,0.2587412587412587,0,0.3289473684210526,0.8686145148747466,0.1821593229111751,0.3289473684210526,0.0998452012383901,0.050309984596943,0.0068674550381866,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.0352112676056338,0.1056338028169014,0,1,dynamic_graph_input_exploratory_not_recommendation
2405_FZ,2405,Châteauroux,FZ,Construction,2016,129.0,0.0998452012383901,5,0.0998452012383901,0.0,-0.1103448275862069,0,0.3289473684210526,0.8686145148747466,0.1821593229111751,0.3289473684210526,0.0998452012383901,0.1025080362102632,-0.023311390326506,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.2170542635658914,0.0232558139534883,0,1,dynamic_graph_input_exploratory_not_recommendation
2405_GI,2405,Châteauroux,GI,"Trade, transport and hospitality",2016,425.0,0.3289473684210526,1,0.3289473684210526,0.0290556900726392,-0.0923076923076923,1,0.3289473684210526,0.8686145148747466,0.1821593229111751,0.3289473684210526,0.0998452012383901,0.3122235028182516,0.1325920592126195,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0564705882352941,0.2705882352941176,1,1,dynamic_graph_input_exploratory_not_recommendation
2405_JZ,2405,Châteauroux,JZ,Information and communication,2016,19.0,0.0147058823529411,9,0.0147058823529411,0.1875,-0.5151515151515151,0,0.3289473684210526,0.8686145148747466,0.1821593229111751,0.3289473684210526,0.0998452012383901,0.0443857319375691,0.0785193494111049,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.3684210526315789,0.9473684210526316,1,1,dynamic_graph_input_exploratory_not_recommendation
2405_KZ,2405,Châteauroux,KZ,Financial and insurance activities,2016,38.0,0.0294117647058823,8,0.0294117647058823,-0.05,-0.1304347826086956,0,0.3289473684210526,0.8686145148747466,0.1821593229111751,0.3289473684210526,0.0998452012383901,0.032938844786119,0.0214248222550936,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.0526315789473684,0.131578947368421,0,1,dynamic_graph_input_exploratory_not_recommendation
2405_LZ,2405,Châteauroux,LZ,Real estate activities,2016,53.0,0.0410216718266253,7,0.0410216718266253,-0.0363636363636363,0.25,0,0.3289473684210526,0.8686145148747466,0.1821593229111751,0.3289473684210526,0.0998452012383901,0.0346745738769694,0.0467784642541924,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.2075471698113207,0.3584905660377358,1,1,dynamic_graph_input_exploratory_not_recommendation
2405_MN,2405,Châteauroux,MN,Professional and administrative services,2016,206.0,0.1594427244582043,2,0.1594427244582043,0.0,0.2189349112426035,0,0.3289473684210526,0.8686145148747466,0.1821593229111751,0.3289473684210526,0.0998452012383901,0.2084182860906241,0.092016576367389,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.0145631067961165,0.2621359223300971,0,1,dynamic_graph_input_exploratory_not_recommendation
2405_OQ,2405,Châteauroux,OQ,"Public administration, education and health",2016,154.0,0.1191950464396284,3,0.1191950464396284,0.1846153846153846,-0.1333333333333333,0,0.3289473684210526,0.8686145148747466,0.1821593229111751,0.3289473684210526,0.0998452012383901,0.1210224798460002,0.0450722191955565,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0259740259740259,0.0649350649350649,0,1,dynamic_graph_input_exploratory_not_recommendation
2405_RU,2405,Châteauroux,RU,Arts and other services,2016,126.0,0.0975232198142414,6,0.0975232198142414,-0.136986301369863,-0.0266666666666666,0,0.3289473684210526,0.8686145148747466,0.1821593229111751,0.3289473684210526,0.0998452012383901,0.09351855983726,0.0086969510879486,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1031746031746031,0.2142857142857142,0,1,dynamic_graph_input_exploratory_not_recommendation
2406_BE,2406,Chinon,BE,Industry and energy,2016,23.0,0.0774410774410774,6,0.0774410774410774,0.0952380952380952,-0.0869565217391304,0,0.3400673400673401,0.8566357799070597,0.1898105635479371,0.3400673400673401,0.0875420875420875,0.050309984596943,0.0068674550381866,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.3043478260869565,1.0434782608695652,1,1,dynamic_graph_input_exploratory_not_recommendation
2406_FZ,2406,Chinon,FZ,Construction,2016,26.0,0.0875420875420875,5,0.0875420875420875,-0.1875,-0.1111111111111111,0,0.3400673400673401,0.8566357799070597,0.1898105635479371,0.3400673400673401,0.0875420875420875,0.1025080362102632,-0.023311390326506,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-0.0769230769230769,0.4230769230769231,0,1,dynamic_graph_input_exploratory_not_recommendation
2406_GI,2406,Chinon,GI,"Trade, transport and hospitality",2016,101.0,0.3400673400673401,1,0.3400673400673401,0.01,-0.074074074074074,1,0.3400673400673401,0.8566357799070597,0.1898105635479371,0.3400673400673401,0.0875420875420875,0.3122235028182516,0.1325920592126195,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0594059405940594,0.1782178217821782,0,1,dynamic_graph_input_exploratory_not_recommendation
2406_JZ,2406,Chinon,JZ,Information and communication,2016,7.0,0.0235690235690235,8,0.0235690235690235,6.0,-0.8,0,0.3400673400673401,0.8566357799070597,0.1898105635479371,0.3400673400673401,0.0875420875420875,0.0443857319375691,0.0785193494111049,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.1428571428571428,-0.1428571428571428,0,1,dynamic_graph_input_exploratory_not_recommendation
