ze2020,ze2020_label,year,establishment_creations,enterprise_creations,communes_count,mask_establishment_creations_available,mask_enterprise_creations_available
7523,Périgueux,2021,3136,2747,231,1,1
7523,Périgueux,2022,3058,2629,231,1,1
7523,Périgueux,2023,3062,2678,231,1,1
7523,Périgueux,2024,3291,2670,231,1,1
7523,Périgueux,2025,3453,2866,231,1,1
7524,Poitiers,2012,2360,1953,163,1,1
7524,Poitiers,2013,2463,2062,163,1,1
7524,Poitiers,2014,2369,2033,163,1,1
7524,Poitiers,2015,2382,2034,163,1,1
7524,Poitiers,2016,2479,2106,163,1,1
7524,Poitiers,2017,2485,2147,163,1,1
7524,Poitiers,2018,3096,2646,163,1,1
7524,Poitiers,2019,3391,2995,163,1,1
7524,Poitiers,2020,3619,3260,163,1,1
7524,Poitiers,2021,4157,3714,163,1,1
7524,Poitiers,2022,4451,3987,163,1,1
7524,Poitiers,2023,4193,3733,163,1,1
7524,Poitiers,2024,4582,3724,163,1,1
7524,Poitiers,2025,4671,4005,163,1,1
7525,Rochefort,2012,714,640,41,1,1
7525,Rochefort,2013,659,615,41,1,1
7525,Rochefort,2014,685,597,41,1,1
7525,Rochefort,2015,678,622,41,1,1
7525,Rochefort,2016,634,550,41,1,1
7525,Rochefort,2017,662,616,41,1,1
7525,Rochefort,2018,793,693,41,1,1
7525,Rochefort,2019,896,789,41,1,1
7525,Rochefort,2020,881,825,41,1,1
7525,Rochefort,2021,1031,917,41,1,1
7525,Rochefort,2022,1050,952,41,1,1
7525,Rochefort,2023,1061,955,41,1,1
7525,Rochefort,2024,1199,1024,41,1,1
7525,Rochefort,2025,1235,1029,41,1,1
7526,Royan,2012,1375,1278,51,1,1
7526,Royan,2013,1375,1254,51,1,1
7526,Royan,2014,1378,1242,51,1,1
7526,Royan,2015,1323,1189,51,1,1
7526,Royan,2016,1277,1141,51,1,1
7526,Royan,2017,1430,1270,51,1,1
7526,Royan,2018,1571,1377,51,1,1
7526,Royan,2019,1779,1607,51,1,1
7526,Royan,2020,1806,1586,51,1,1
7526,Royan,2021,2160,1868,51,1,1
7526,Royan,2022,2174,1882,51,1,1
7526,Royan,2023,2039,1763,51,1,1
7526,Royan,2024,2278,1853,51,1,1
7526,Royan,2025,2469,2002,51,1,1
7527,Saint-Junien,2012,693,602,104,1,1
7527,Saint-Junien,2013,705,618,104,1,1
7527,Saint-Junien,2014,697,602,104,1,1
7527,Saint-Junien,2015,612,524,104,1,1
7527,Saint-Junien,2016,665,565,104,1,1
7527,Saint-Junien,2017,677,589,104,1,1
7527,Saint-Junien,2018,756,674,104,1,1
7527,Saint-Junien,2019,898,779,104,1,1
7527,Saint-Junien,2020,1015,857,104,1,1
7527,Saint-Junien,2021,1080,906,104,1,1
7527,Saint-Junien,2022,1083,899,104,1,1
7527,Saint-Junien,2023,1078,903,104,1,1
7527,Saint-Junien,2024,1191,915,104,1,1
7527,Saint-Junien,2025,1194,916,104,1,1
7528,Saintes,2012,1049,958,147,1,1
7528,Saintes,2013,1107,1022,147,1,1
7528,Saintes,2014,1114,984,147,1,1
7528,Saintes,2015,1030,919,147,1,1
7528,Saintes,2016,1032,938,147,1,1
7528,Saintes,2017,1131,1030,147,1,1
7528,Saintes,2018,1193,1086,147,1,1
7528,Saintes,2019,1478,1288,147,1,1
7528,Saintes,2020,1606,1411,147,1,1
7528,Saintes,2021,1728,1505,147,1,1
7528,Saintes,2022,1835,1598,147,1,1
7528,Saintes,2023,1739,1504,147,1,1
7528,Saintes,2024,1892,1597,147,1,1
7528,Saintes,2025,2015,1685,147,1,1
7529,Sarlat-la-Canéda,2012,749,670,107,1,1
7529,Sarlat-la-Canéda,2013,701,651,107,1,1
7529,Sarlat-la-Canéda,2014,723,705,107,1,1
7529,Sarlat-la-Canéda,2015,697,627,107,1,1
7529,Sarlat-la-Canéda,2016,649,597,107,1,1
7529,Sarlat-la-Canéda,2017,757,672,107,1,1
7529,Sarlat-la-Canéda,2018,757,687,107,1,1
7529,Sarlat-la-Canéda,2019,965,842,107,1,1
7529,Sarlat-la-Canéda,2020,919,837,107,1,1
7529,Sarlat-la-Canéda,2021,1027,904,107,1,1
7529,Sarlat-la-Canéda,2022,1132,962,107,1,1
7529,Sarlat-la-Canéda,2023,1078,914,107,1,1
7529,Sarlat-la-Canéda,2024,1135,901,107,1,1
7529,Sarlat-la-Canéda,2025,1207,977,107,1,1
7530,Thouars,2012,354,324,76,1,1
7530,Thouars,2013,427,375,76,1,1
7530,Thouars,2014,397,357,76,1,1
7530,Thouars,2015,382,322,76,1,1
7530,Thouars,2016,394,346,76,1,1
7530,Thouars,2017,436,381,76,1,1
7530,Thouars,2018,431,392,76,1,1
7530,Thouars,2019,467,416,76,1,1
7530,Thouars,2020,550,482,76,1,1
7530,Thouars,2021,626,559,76,1,1
7530,Thouars,2022,652,578,76,1,1
7530,Thouars,2023,659,574,76,1,1
7530,Thouars,2024,701,566,76,1,1
7530,Thouars,2025,770,633,76,1,1
7531,Tulle,2012,624,546,130,1,1
7531,Tulle,2013,649,539,130,1,1
7531,Tulle,2014,619,513,130,1,1
7531,Tulle,2015,583,495,130,1,1
7531,Tulle,2016,585,467,130,1,1
7531,Tulle,2017,646,534,130,1,1
7531,Tulle,2018,650,565,130,1,1
7531,Tulle,2019,747,663,130,1,1
7531,Tulle,2020,772,682,130,1,1
7531,Tulle,2021,916,794,130,1,1
7531,Tulle,2022,1009,827,130,1,1
7531,Tulle,2023,1016,859,130,1,1
7531,Tulle,2024,1085,897,130,1,1
7531,Tulle,2025,1150,917,130,1,1
7532,Villeneuve-sur-Lot,2012,801,711,98,1,1
7532,Villeneuve-sur-Lot,2013,791,715,98,1,1
7532,Villeneuve-sur-Lot,2014,783,703,98,1,1
7532,Villeneuve-sur-Lot,2015,719,621,98,1,1
7532,Villeneuve-sur-Lot,2016,698,651,98,1,1
7532,Villeneuve-sur-Lot,2017,780,688,98,1,1
7532,Villeneuve-sur-Lot,2018,801,697,98,1,1
7532,Villeneuve-sur-Lot,2019,979,889,98,1,1
7532,Villeneuve-sur-Lot,2020,974,885,98,1,1
7532,Villeneuve-sur-Lot,2021,1272,1079,98,1,1
7532,Villeneuve-sur-Lot,2022,1333,1158,98,1,1
7532,Villeneuve-sur-Lot,2023,1302,1116,98,1,1
7532,Villeneuve-sur-Lot,2024,1397,1154,98,1,1
7532,Villeneuve-sur-Lot,2025,1542,1274,98,1,1
7601,Agde-Pézenas,2012,1257,1082,18,1,1
7601,Agde-Pézenas,2013,1285,1138,18,1,1
7601,Agde-Pézenas,2014,1221,1098,18,1,1
7601,Agde-Pézenas,2015,1198,1053,18,1,1
7601,Agde-Pézenas,2016,1239,1085,18,1,1
7601,Agde-Pézenas,2017,1252,1077,18,1,1
7601,Agde-Pézenas,2018,1351,1183,18,1,1
7601,Agde-Pézenas,2019,1488,1326,18,1,1
7601,Agde-Pézenas,2020,1326,1210,18,1,1
7601,Agde-Pézenas,2021,1755,1547,18,1,1
7601,Agde-Pézenas,2022,1792,1567,18,1,1
7601,Agde-Pézenas,2023,1762,1545,18,1,1
7601,Agde-Pézenas,2024,2001,1651,18,1,1
7601,Agde-Pézenas,2025,2127,1778,18,1,1
7602,Albi,2012,2211,2043,190,1,1
7602,Albi,2013,2183,1954,190,1,1
7602,Albi,2014,2188,2008,190,1,1
7602,Albi,2015,1981,1878,190,1,1
7602,Albi,2016,2154,1955,190,1,1
7602,Albi,2017,2296,2062,190,1,1
7602,Albi,2018,2601,2338,190,1,1
7602,Albi,2019,3161,2856,190,1,1
7602,Albi,2020,3306,2917,190,1,1
7602,Albi,2021,3913,3450,190,1,1
7602,Albi,2022,3832,3466,190,1,1
7602,Albi,2023,3865,3455,190,1,1
7602,Albi,2024,4100,3539,190,1,1
7602,Albi,2025,4156,3536,190,1,1
7603,Alès-Le Vigan,2012,2143,1963,172,1,1
7603,Alès-Le Vigan,2013,1842,1764,172,1,1
7603,Alès-Le Vigan,2014,1882,1867,172,1,1
7603,Alès-Le Vigan,2015,1791,1659,172,1,1
7603,Alès-Le Vigan,2016,1842,1715,172,1,1
7603,Alès-Le Vigan,2017,1819,1717,172,1,1
7603,Alès-Le Vigan,2018,1944,1843,172,1,1
7603,Alès-Le Vigan,2019,2306,2136,172,1,1
7603,Alès-Le Vigan,2020,2299,2154,172,1,1
7603,Alès-Le Vigan,2021,3022,2807,172,1,1
7603,Alès-Le Vigan,2022,2947,2644,172,1,1
7603,Alès-Le Vigan,2023,3096,2836,172,1,1
7603,Alès-Le Vigan,2024,3234,2788,172,1,1
7603,Alès-Le Vigan,2025,3239,2797,172,1,1
7604,Auch,2012,1536,1324,392,1,1
7604,Auch,2013,1431,1266,392,1,1
7604,Auch,2014,1488,1349,392,1,1
7604,Auch,2015,1397,1232,392,1,1
7604,Auch,2016,1519,1337,392,1,1
7604,Auch,2017,1382,1230,392,1,1
7604,Auch,2018,1640,1397,392,1,1
7604,Auch,2019,1835,1562,392,1,1
7604,Auch,2020,2002,1710,392,1,1
7604,Auch,2021,2469,2068,392,1,1
7604,Auch,2022,2374,1995,392,1,1
7604,Auch,2023,2420,1998,392,1,1
7604,Auch,2024,2539,2040,392,1,1
7604,Auch,2025,2651,2084,392,1,1
7605,Bagnols-sur-Cèze,2012,723,624,52,1,1
7605,Bagnols-sur-Cèze,2013,635,615,52,1,1
7605,Bagnols-sur-Cèze,2014,685,627,52,1,1
7605,Bagnols-sur-Cèze,2015,615,553,52,1,1
7605,Bagnols-sur-Cèze,2016,645,604,52,1,1
7605,Bagnols-sur-Cèze,2017,622,587,52,1,1
7605,Bagnols-sur-Cèze,2018,641,622,52,1,1
7605,Bagnols-sur-Cèze,2019,829,759,52,1,1
7605,Bagnols-sur-Cèze,2020,866,791,52,1,1
7605,Bagnols-sur-Cèze,2021,1076,1005,52,1,1
7605,Bagnols-sur-Cèze,2022,1056,975,52,1,1
7605,Bagnols-sur-Cèze,2023,1070,975,52,1,1
7605,Bagnols-sur-Cèze,2024,1217,1058,52,1,1
7605,Bagnols-sur-Cèze,2025,1198,1048,52,1,1
7606,Béziers,2012,2728,2489,110,1,1
7606,Béziers,2013,2655,2484,110,1,1
7606,Béziers,2014,2769,2493,110,1,1
7606,Béziers,2015,2628,2390,110,1,1
7606,Béziers,2016,2569,2302,110,1,1
7606,Béziers,2017,2685,2461,110,1,1
7606,Béziers,2018,2906,2661,110,1,1
7606,Béziers,2019,3286,3028,110,1,1
7606,Béziers,2020,3390,3095,110,1,1
7606,Béziers,2021,4245,3871,110,1,1
7606,Béziers,2022,4269,3874,110,1,1
7606,Béziers,2023,4433,4054,110,1,1
7606,Béziers,2024,4896,4200,110,1,1
7606,Béziers,2025,4979,4330,110,1,1
7607,Cahors,2012,864,731,134,1,1
7607,Cahors,2013,800,745,134,1,1
7607,Cahors,2014,848,771,134,1,1
7607,Cahors,2015,774,718,134,1,1
7607,Cahors,2016,787,720,134,1,1
7607,Cahors,2017,778,686,134,1,1
7607,Cahors,2018,885,804,134,1,1
7607,Cahors,2019,998,887,134,1,1
7607,Cahors,2020,1056,934,134,1,1
7607,Cahors,2021,1289,1129,134,1,1
7607,Cahors,2022,1238,1091,134,1,1
7607,Cahors,2023,1210,1042,134,1,1
7607,Cahors,2024,1379,1129,134,1,1
7607,Cahors,2025,1368,1126,134,1,1
7608,Carcassonne-Limoux,2012,1890,1710,309,1,1
7608,Carcassonne-Limoux,2013,1927,1746,309,1,1
7608,Carcassonne-Limoux,2014,1863,1734,309,1,1
7608,Carcassonne-Limoux,2015,1787,1608,309,1,1
7608,Carcassonne-Limoux,2016,1956,1740,309,1,1
7608,Carcassonne-Limoux,2017,1931,1738,309,1,1
7608,Carcassonne-Limoux,2018,2107,1899,309,1,1
7608,Carcassonne-Limoux,2019,2407,2167,309,1,1
7608,Carcassonne-Limoux,2020,2441,2148,309,1,1
7608,Carcassonne-Limoux,2021,2915,2582,309,1,1
7608,Carcassonne-Limoux,2022,3038,2683,309,1,1
7608,Carcassonne-Limoux,2023,2873,2547,309,1,1
7608,Carcassonne-Limoux,2024,3289,2808,309,1,1
7608,Carcassonne-Limoux,2025,3392,2863,309,1,1
7609,Castelsarrasin-Moissac,2012,656,603,104,1,1
7609,Castelsarrasin-Moissac,2013,624,569,104,1,1
7609,Castelsarrasin-Moissac,2014,612,582,104,1,1
7609,Castelsarrasin-Moissac,2015,548,518,104,1,1
7609,Castelsarrasin-Moissac,2016,626,542,104,1,1
7609,Castelsarrasin-Moissac,2017,571,516,104,1,1
7609,Castelsarrasin-Moissac,2018,628,549,104,1,1
7609,Castelsarrasin-Moissac,2019,744,681,104,1,1
7609,Castelsarrasin-Moissac,2020,814,715,104,1,1
7609,Castelsarrasin-Moissac,2021,948,833,104,1,1
7609,Castelsarrasin-Moissac,2022,1024,902,104,1,1
7609,Castelsarrasin-Moissac,2023,1057,885,104,1,1
7609,Castelsarrasin-Moissac,2024,1031,850,104,1,1
7609,Castelsarrasin-Moissac,2025,1107,904,104,1,1
7610,Castres-Mazamet,2012,1323,1201,134,1,1
7610,Castres-Mazamet,2013,1255,1143,134,1,1
7610,Castres-Mazamet,2014,1345,1215,134,1,1
7610,Castres-Mazamet,2015,1281,1085,134,1,1
7610,Castres-Mazamet,2016,1231,1126,134,1,1
7610,Castres-Mazamet,2017,1332,1212,134,1,1
7610,Castres-Mazamet,2018,1453,1312,134,1,1
7610,Castres-Mazamet,2019,1755,1545,134,1,1
7610,Castres-Mazamet,2020,1789,1606,134,1,1
7610,Castres-Mazamet,2021,2201,1948,134,1,1
7610,Castres-Mazamet,2022,2278,1974,134,1,1
7610,Castres-Mazamet,2023,2292,2026,134,1,1
7610,Castres-Mazamet,2024,2525,2165,134,1,1
7610,Castres-Mazamet,2025,2481,2064,134,1,1
7611,Figeac-Villefranche,2012,781,684,136,1,1
7611,Figeac-Villefranche,2013,932,685,136,1,1
7611,Figeac-Villefranche,2014,783,678,136,1,1
7611,Figeac-Villefranche,2015,776,588,136,1,1
7611,Figeac-Villefranche,2016,764,627,136,1,1
7611,Figeac-Villefranche,2017,777,644,136,1,1
7611,Figeac-Villefranche,2018,856,740,136,1,1
7611,Figeac-Villefranche,2019,1032,850,136,1,1
7611,Figeac-Villefranche,2020,1101,938,136,1,1
7611,Figeac-Villefranche,2021,1251,1067,136,1,1
7611,Figeac-Villefranche,2022,1368,1124,136,1,1
7611,Figeac-Villefranche,2023,1332,1150,136,1,1
7611,Figeac-Villefranche,2024,1275,1063,136,1,1
7611,Figeac-Villefranche,2025,1435,1163,136,1,1
7612,Foix-Pamiers,2012,1450,1288,268,1,1
7612,Foix-Pamiers,2013,1366,1232,268,1,1
7612,Foix-Pamiers,2014,1379,1289,268,1,1
7612,Foix-Pamiers,2015,1195,1099,268,1,1
7612,Foix-Pamiers,2016,1257,1113,268,1,1
7612,Foix-Pamiers,2017,1325,1203,268,1,1
7612,Foix-Pamiers,2018,1449,1318,268,1,1
7612,Foix-Pamiers,2019,1711,1496,268,1,1
7612,Foix-Pamiers,2020,1684,1505,268,1,1
7612,Foix-Pamiers,2021,2047,1814,268,1,1
7612,Foix-Pamiers,2022,2072,1838,268,1,1
7612,Foix-Pamiers,2023,2018,1799,268,1,1
7612,Foix-Pamiers,2024,2147,1806,268,1,1
7612,Foix-Pamiers,2025,2117,1780,268,1,1
7613,Mende,2012,549,448,135,1,1
7613,Mende,2013,489,390,135,1,1
7613,Mende,2014,554,461,135,1,1
7613,Mende,2015,509,418,135,1,1
7613,Mende,2016,446,376,135,1,1
7613,Mende,2017,509,438,135,1,1
7613,Mende,2018,536,449,135,1,1
7613,Mende,2019,576,475,135,1,1
7613,Mende,2020,616,528,135,1,1
7613,Mende,2021,862,709,135,1,1
7613,Mende,2022,774,665,135,1,1
7613,Mende,2023,811,692,135,1,1
7613,Mende,2024,870,707,135,1,1
7613,Mende,2025,922,740,135,1,1
7614,Millau,2012,608,496,91,1,1
7614,Millau,2013,506,475,91,1,1
7614,Millau,2014,573,478,91,1,1
7614,Millau,2015,547,460,91,1,1
7614,Millau,2016,596,484,91,1,1
7614,Millau,2017,568,468,91,1,1
7614,Millau,2018,607,531,91,1,1
7614,Millau,2019,741,611,91,1,1
7614,Millau,2020,753,613,91,1,1
7614,Millau,2021,837,698,91,1,1
7614,Millau,2022,908,781,91,1,1
7614,Millau,2023,932,794,91,1,1
7614,Millau,2024,946,803,91,1,1
7614,Millau,2025,978,810,91,1,1
7615,Montauban,2012,1991,1809,101,1,1
7615,Montauban,2013,1862,1714,101,1,1
7615,Montauban,2014,1822,1659,101,1,1
7615,Montauban,2015,1818,1608,101,1,1
7615,Montauban,2016,1831,1677,101,1,1
7615,Montauban,2017,1862,1689,101,1,1
7615,Montauban,2018,2049,1866,101,1,1
7615,Montauban,2019,2473,2185,101,1,1
7615,Montauban,2020,2523,2277,101,1,1
7615,Montauban,2021,3090,2755,101,1,1
7615,Montauban,2022,3053,2723,101,1,1
7615,Montauban,2023,3093,2780,101,1,1
7615,Montauban,2024,3256,2769,101,1,1
7615,Montauban,2025,3427,2936,101,1,1
7616,Montpellier,2012,10724,9518,172,1,1
7616,Montpellier,2013,10051,9185,172,1,1
7616,Montpellier,2014,10429,9523,172,1,1
7616,Montpellier,2015,10359,9356,172,1,1
7616,Montpellier,2016,10934,9945,172,1,1
7616,Montpellier,2017,12124,10984,172,1,1
7616,Montpellier,2018,12909,11809,172,1,1
7616,Montpellier,2019,15171,14023,172,1,1
7616,Montpellier,2020,15781,14749,172,1,1
7616,Montpellier,2021,18605,17243,172,1,1
7616,Montpellier,2022,18066,16728,172,1,1
7616,Montpellier,2023,18193,16721,172,1,1
7616,Montpellier,2024,19796,17601,172,1,1
7616,Montpellier,2025,20856,18411,172,1,1
7617,Narbonne,2012,1966,1748,102,1,1
7617,Narbonne,2013,1908,1713,102,1,1
7617,Narbonne,2014,1832,1629,102,1,1
7617,Narbonne,2015,1765,1601,102,1,1
7617,Narbonne,2016,1844,1616,102,1,1
7617,Narbonne,2017,1867,1647,102,1,1
7617,Narbonne,2018,1953,1734,102,1,1
7617,Narbonne,2019,2216,2008,102,1,1
7617,Narbonne,2020,2214,2020,102,1,1
7617,Narbonne,2021,2664,2371,102,1,1
7617,Narbonne,2022,2906,2616,102,1,1
7617,Narbonne,2023,2812,2524,102,1,1
7617,Narbonne,2024,3217,2729,102,1,1
7617,Narbonne,2025,3207,2692,102,1,1
7618,Nîmes,2012,4260,3828,118,1,1
7618,Nîmes,2013,4227,3811,118,1,1
7618,Nîmes,2014,4163,3866,118,1,1
7618,Nîmes,2015,4030,3717,118,1,1
7618,Nîmes,2016,4177,3815,118,1,1
7618,Nîmes,2017,4189,3826,118,1,1
7618,Nîmes,2018,4954,4559,118,1,1
7618,Nîmes,2019,5579,5175,118,1,1
7618,Nîmes,2020,5591,5203,118,1,1
7618,Nîmes,2021,6701,6190,118,1,1
7618,Nîmes,2022,6976,6402,118,1,1
7618,Nîmes,2023,7138,6661,118,1,1
7618,Nîmes,2024,7778,6857,118,1,1
7618,Nîmes,2025,8044,7086,118,1,1
7619,Nord-du-Lot,2012,459,396,110,1,1
7619,Nord-du-Lot,2013,585,376,110,1,1
7619,Nord-du-Lot,2014,446,397,110,1,1
7619,Nord-du-Lot,2015,519,348,110,1,1
7619,Nord-du-Lot,2016,513,394,110,1,1
7619,Nord-du-Lot,2017,512,405,110,1,1
7619,Nord-du-Lot,2018,479,430,110,1,1
7619,Nord-du-Lot,2019,569,484,110,1,1
7619,Nord-du-Lot,2020,617,528,110,1,1
7619,Nord-du-Lot,2021,713,581,110,1,1
7619,Nord-du-Lot,2022,810,637,110,1,1
7619,Nord-du-Lot,2023,677,584,110,1,1
7619,Nord-du-Lot,2024,813,661,110,1,1
7619,Nord-du-Lot,2025,806,642,110,1,1
7620,Perpignan,2012,6049,5204,235,1,1
7620,Perpignan,2013,6274,5338,235,1,1
7620,Perpignan,2014,5694,5334,235,1,1
7620,Perpignan,2015,5751,5014,235,1,1
7620,Perpignan,2016,5706,5004,235,1,1
7620,Perpignan,2017,5771,5227,235,1,1
7620,Perpignan,2018,6354,5788,235,1,1
7620,Perpignan,2019,7061,6403,235,1,1
7620,Perpignan,2020,7081,6408,235,1,1
7620,Perpignan,2021,8948,8048,235,1,1
7620,Perpignan,2022,8968,8118,235,1,1
7620,Perpignan,2023,8679,7859,235,1,1
7620,Perpignan,2024,10029,8537,235,1,1
7620,Perpignan,2025,10374,8832,235,1,1
7621,Rodez,2012,1272,1005,133,1,1
7621,Rodez,2013,1172,937,133,1,1
7621,Rodez,2014,1188,1002,133,1,1
7621,Rodez,2015,1064,868,133,1,1
7621,Rodez,2016,1204,947,133,1,1
7621,Rodez,2017,1224,999,133,1,1
7621,Rodez,2018,1347,1088,133,1,1
7621,Rodez,2019,1515,1284,133,1,1
7621,Rodez,2020,1717,1448,133,1,1
7621,Rodez,2021,1999,1700,133,1,1
7621,Rodez,2022,2078,1708,133,1,1
7621,Rodez,2023,2093,1788,133,1,1
7621,Rodez,2024,2210,1779,133,1,1
7621,Rodez,2025,2304,1872,133,1,1
7622,Saint-Gaudens,2012,1289,1209,387,1,1
7622,Saint-Gaudens,2013,1137,1059,387,1,1
7622,Saint-Gaudens,2014,1170,1108,387,1,1
7622,Saint-Gaudens,2015,1133,1058,387,1,1
7622,Saint-Gaudens,2016,1080,1031,387,1,1
7622,Saint-Gaudens,2017,1146,1095,387,1,1
7622,Saint-Gaudens,2018,1295,1203,387,1,1
7622,Saint-Gaudens,2019,1533,1366,387,1,1
7622,Saint-Gaudens,2020,1641,1458,387,1,1
7622,Saint-Gaudens,2021,1866,1626,387,1,1
7622,Saint-Gaudens,2022,1933,1702,387,1,1
7622,Saint-Gaudens,2023,1880,1659,387,1,1
7622,Saint-Gaudens,2024,2085,1735,387,1,1
7622,Saint-Gaudens,2025,2121,1767,387,1,1
7623,Sète,2012,1324,1216,11,1,1
7623,Sète,2013,1219,1131,11,1,1
7623,Sète,2014,1203,1168,11,1,1
7623,Sète,2015,1186,1117,11,1,1
7623,Sète,2016,1217,1138,11,1,1
7623,Sète,2017,1223,1140,11,1,1
7623,Sète,2018,1319,1214,11,1,1
7623,Sète,2019,1559,1431,11,1,1
7623,Sète,2020,1497,1380,11,1,1
7623,Sète,2021,1872,1715,11,1,1
7623,Sète,2022,1898,1726,11,1,1
7623,Sète,2023,2024,1868,11,1,1
7623,Sète,2024,2098,1812,11,1,1
7623,Sète,2025,2175,1868,11,1,1
7624,Tarbes-Lourdes,2012,2284,2026,477,1,1
7624,Tarbes-Lourdes,2013,2141,1898,477,1,1
7624,Tarbes-Lourdes,2014,2039,1855,477,1,1
7624,Tarbes-Lourdes,2015,2023,1800,477,1,1
7624,Tarbes-Lourdes,2016,2112,1899,477,1,1
7624,Tarbes-Lourdes,2017,2146,1976,477,1,1
7624,Tarbes-Lourdes,2018,2300,2073,477,1,1
7624,Tarbes-Lourdes,2019,2844,2577,477,1,1
7624,Tarbes-Lourdes,2020,2964,2699,477,1,1
7624,Tarbes-Lourdes,2021,3437,2959,477,1,1
7624,Tarbes-Lourdes,2022,3535,3097,477,1,1
7624,Tarbes-Lourdes,2023,3417,2975,477,1,1
7624,Tarbes-Lourdes,2024,3765,3112,477,1,1
7624,Tarbes-Lourdes,2025,3967,3269,477,1,1
7625,Toulouse,2012,13985,12091,335,1,1
7625,Toulouse,2013,13423,12017,335,1,1
7625,Toulouse,2014,14029,12715,335,1,1
7625,Toulouse,2015,13549,12161,335,1,1
7625,Toulouse,2016,14992,13408,335,1,1
7625,Toulouse,2017,16810,15019,335,1,1
7625,Toulouse,2018,19469,17694,335,1,1
7625,Toulouse,2019,23418,21513,335,1,1
7625,Toulouse,2020,24281,22443,335,1,1
7625,Toulouse,2021,27686,25678,335,1,1
7625,Toulouse,2022,26019,23953,335,1,1
7625,Toulouse,2023,25940,23775,335,1,1
7625,Toulouse,2024,29736,26864,335,1,1
7625,Toulouse,2025,30997,27663,335,1,1
8401,Annecy,2012,3316,2947,98,1,1
8401,Annecy,2013,3257,3100,98,1,1
8401,Annecy,2014,3481,3150,98,1,1
8401,Annecy,2015,3318,2998,98,1,1
8401,Annecy,2016,3487,3226,98,1,1
8401,Annecy,2017,3923,3569,98,1,1
8401,Annecy,2018,4327,4002,98,1,1
8401,Annecy,2019,5024,4620,98,1,1
8401,Annecy,2020,5272,4809,98,1,1
8401,Annecy,2021,6204,5615,98,1,1
8401,Annecy,2022,6327,5711,98,1,1
8401,Annecy,2023,6072,5503,98,1,1
8401,Annecy,2024,6740,5866,98,1,1
8401,Annecy,2025,6957,6001,98,1,1
8402,Aubenas,2012,1466,1319,175,1,1
8402,Aubenas,2013,1369,1300,175,1,1
8402,Aubenas,2014,1389,1272,175,1,1
8402,Aubenas,2015,1268,1217,175,1,1
8402,Aubenas,2016,1334,1207,175,1,1
8402,Aubenas,2017,1389,1287,175,1,1
8402,Aubenas,2018,1540,1412,175,1,1
8402,Aubenas,2019,1767,1612,175,1,1
8402,Aubenas,2020,1690,1526,175,1,1
8402,Aubenas,2021,2057,1817,175,1,1
8402,Aubenas,2022,2249,2022,175,1,1
8402,Aubenas,2023,2059,1820,175,1,1
8402,Aubenas,2024,2224,1885,175,1,1
8402,Aubenas,2025,2184,1848,175,1,1
8403,Aurillac,2012,612,456,102,1,1
8403,Aurillac,2013,575,421,102,1,1
8403,Aurillac,2014,562,466,102,1,1
8403,Aurillac,2015,626,446,102,1,1
8403,Aurillac,2016,585,417,102,1,1
8403,Aurillac,2017,577,459,102,1,1
8403,Aurillac,2018,562,462,102,1,1
8403,Aurillac,2019,674,525,102,1,1
8403,Aurillac,2020,710,568,102,1,1
8403,Aurillac,2021,957,739,102,1,1
8403,Aurillac,2022,1000,775,102,1,1
8403,Aurillac,2023,841,678,102,1,1
8403,Aurillac,2024,1009,797,102,1,1
8403,Aurillac,2025,1017,785,102,1,1
8404,Belley,2012,454,431,72,1,1
8404,Belley,2013,492,445,72,1,1
8404,Belley,2014,455,422,72,1,1
8404,Belley,2015,374,351,72,1,1
8404,Belley,2016,432,395,72,1,1
8404,Belley,2017,418,400,72,1,1
8404,Belley,2018,500,466,72,1,1
8404,Belley,2019,604,577,72,1,1
8404,Belley,2020,598,537,72,1,1
8404,Belley,2021,730,653,72,1,1
8404,Belley,2022,723,678,72,1,1
8404,Belley,2023,725,641,72,1,1
8404,Belley,2024,806,681,72,1,1
8404,Belley,2025,903,772,72,1,1
8405,Bourg-en-Bresse,2012,1999,1815,166,1,1
8405,Bourg-en-Bresse,2013,2031,1807,166,1,1
8405,Bourg-en-Bresse,2014,2147,2020,166,1,1
8405,Bourg-en-Bresse,2015,1965,1811,166,1,1
8405,Bourg-en-Bresse,2016,2055,1888,166,1,1
8405,Bourg-en-Bresse,2017,2258,2051,166,1,1
8405,Bourg-en-Bresse,2018,2464,2250,166,1,1
8405,Bourg-en-Bresse,2019,3138,2903,166,1,1
8405,Bourg-en-Bresse,2020,3155,2935,166,1,1
8405,Bourg-en-Bresse,2021,3642,3281,166,1,1
8405,Bourg-en-Bresse,2022,3656,3321,166,1,1
8405,Bourg-en-Bresse,2023,3563,3244,166,1,1
8405,Bourg-en-Bresse,2024,4123,3574,166,1,1
8405,Bourg-en-Bresse,2025,4304,3742,166,1,1
8406,Bourgoin-Jallieu,2012,2133,1950,106,1,1
8406,Bourgoin-Jallieu,2013,2173,2049,106,1,1
8406,Bourgoin-Jallieu,2014,2234,2083,106,1,1
8406,Bourgoin-Jallieu,2015,2204,2011,106,1,1
8406,Bourgoin-Jallieu,2016,2180,1949,106,1,1
8406,Bourgoin-Jallieu,2017,2347,2134,106,1,1
8406,Bourgoin-Jallieu,2018,2730,2430,106,1,1
8406,Bourgoin-Jallieu,2019,3376,3086,106,1,1
