ze2020,sector_code,year,y_true,fold,persistence
7529,GI,2023,266.0,3,306.0
7529,JZ,2023,26.0,3,42.0
7529,KZ,2023,16.0,3,26.0
7529,LZ,2023,49.0,3,60.0
7529,MN,2023,251.0,3,235.0
7529,OQ,2023,71.0,3,69.0
7529,RU,2023,141.0,3,163.0
7602,BE,2023,468.0,3,548.0
7602,FZ,2023,357.0,3,289.0
7602,GI,2023,849.0,3,871.0
7602,JZ,2023,147.0,3,135.0
7602,KZ,2023,125.0,3,122.0
7602,LZ,2023,185.0,3,156.0
7602,MN,2023,841.0,3,788.0
7602,OQ,2023,397.0,3,393.0
7602,RU,2023,496.0,3,530.0
7607,BE,2023,188.0,3,160.0
7607,FZ,2023,110.0,3,132.0
7607,GI,2023,275.0,3,313.0
7607,JZ,2023,35.0,3,40.0
7607,KZ,2023,24.0,3,17.0
7607,LZ,2023,42.0,3,39.0
7607,MN,2023,275.0,3,273.0
7607,OQ,2023,98.0,3,110.0
7607,RU,2023,163.0,3,154.0
7612,BE,2023,291.0,3,260.0
7612,FZ,2023,213.0,3,204.0
7612,GI,2023,449.0,3,503.0
7612,JZ,2023,62.0,3,64.0
7612,KZ,2023,43.0,3,52.0
7612,LZ,2023,68.0,3,90.0
7612,MN,2023,372.0,3,400.0
7612,OQ,2023,242.0,3,227.0
7612,RU,2023,278.0,3,272.0
7617,BE,2023,251.0,3,249.0
7617,FZ,2023,281.0,3,299.0
7617,GI,2023,733.0,3,840.0
7617,JZ,2023,99.0,3,92.0
7617,KZ,2023,57.0,3,95.0
7617,LZ,2023,132.0,3,134.0
7617,MN,2023,620.0,3,547.0
7617,OQ,2023,285.0,3,302.0
7617,RU,2023,354.0,3,348.0
7622,BE,2023,290.0,3,259.0
7622,FZ,2023,187.0,3,234.0
7622,GI,2023,397.0,3,461.0
7622,JZ,2023,63.0,3,44.0
7622,KZ,2023,46.0,3,41.0
7622,LZ,2023,72.0,3,77.0
7622,MN,2023,347.0,3,367.0
7622,OQ,2023,253.0,3,208.0
7622,RU,2023,225.0,3,242.0
8402,BE,2023,270.0,3,287.0
8402,FZ,2023,200.0,3,250.0
8402,GI,2023,515.0,3,538.0
8402,JZ,2023,57.0,3,76.0
8402,KZ,2023,46.0,3,45.0
8402,LZ,2023,89.0,3,91.0
8402,MN,2023,393.0,3,426.0
8402,OQ,2023,204.0,3,212.0
8402,RU,2023,285.0,3,324.0
8407,BE,2023,243.0,3,279.0
8407,FZ,2023,436.0,3,450.0
8407,GI,2023,1043.0,3,1097.0
8407,JZ,2023,234.0,3,211.0
8407,KZ,2023,154.0,3,157.0
8407,LZ,2023,208.0,3,288.0
8407,MN,2023,1102.0,3,1106.0
8407,OQ,2023,505.0,3,504.0
8407,RU,2023,545.0,3,603.0
8412,BE,2023,146.0,3,144.0
8412,FZ,2023,111.0,3,111.0
8412,GI,2023,233.0,3,243.0
8412,JZ,2023,39.0,3,31.0
8412,KZ,2023,38.0,3,43.0
8412,LZ,2023,52.0,3,79.0
8412,MN,2023,248.0,3,215.0
8412,OQ,2023,128.0,3,133.0
8412,RU,2023,149.0,3,131.0
8417,BE,2023,190.0,3,206.0
8417,FZ,2023,118.0,3,117.0
8417,GI,2023,209.0,3,236.0
8417,JZ,2023,26.0,3,36.0
8417,KZ,2023,21.0,3,34.0
8417,LZ,2023,33.0,3,53.0
8417,MN,2023,184.0,3,160.0
8417,OQ,2023,92.0,3,79.0
8417,RU,2023,114.0,3,120.0
8422,BE,2023,188.0,3,174.0
8422,FZ,2023,161.0,3,192.0
8422,GI,2023,415.0,3,397.0
8422,JZ,2023,63.0,3,54.0
8422,KZ,2023,57.0,3,52.0
8422,LZ,2023,71.0,3,68.0
8422,MN,2023,402.0,3,359.0
8422,OQ,2023,159.0,3,168.0
8422,RU,2023,194.0,3,228.0
8427,BE,2023,176.0,3,169.0
8427,FZ,2023,146.0,3,165.0
8427,GI,2023,309.0,3,329.0
8427,JZ,2023,60.0,3,56.0
8427,KZ,2023,55.0,3,66.0
8427,LZ,2023,70.0,3,72.0
8427,MN,2023,335.0,3,326.0
8427,OQ,2023,151.0,3,135.0
8427,RU,2023,179.0,3,176.0
8432,BE,2023,315.0,3,285.0
8432,FZ,2023,172.0,3,201.0
8432,GI,2023,411.0,3,486.0
8432,JZ,2023,74.0,3,52.0
8432,KZ,2023,54.0,3,53.0
8432,LZ,2023,96.0,3,65.0
8432,MN,2023,370.0,3,366.0
8432,OQ,2023,177.0,3,174.0
8432,RU,2023,217.0,3,251.0
9302,BE,2023,43.0,3,59.0
9302,FZ,2023,74.0,3,66.0
9302,GI,2023,149.0,3,162.0
9302,JZ,2023,41.0,3,20.0
9302,KZ,2023,22.0,3,18.0
9302,LZ,2023,30.0,3,27.0
9302,MN,2023,166.0,3,149.0
9302,OQ,2023,119.0,3,128.0
9302,RU,2023,121.0,3,138.0
9307,BE,2023,197.0,3,180.0
9307,FZ,2023,147.0,3,168.0
9307,GI,2023,321.0,3,398.0
9307,JZ,2023,33.0,3,31.0
9307,KZ,2023,28.0,3,25.0
9307,LZ,2023,38.0,3,46.0
9307,MN,2023,284.0,3,275.0
9307,OQ,2023,138.0,3,148.0
9307,RU,2023,191.0,3,202.0
9312,BE,2023,1140.0,3,1152.0
9312,FZ,2023,2576.0,3,3143.0
9312,GI,2023,7659.0,3,9207.0
9312,JZ,2023,1517.0,3,2596.0
9312,KZ,2023,760.0,3,920.0
9312,LZ,2023,1006.0,3,1099.0
9312,MN,2023,7030.0,3,7884.0
9312,OQ,2023,3290.0,3,3456.0
9312,RU,2023,2905.0,3,3286.0
9317,BE,2023,87.0,3,90.0
9317,FZ,2023,195.0,3,234.0
9317,GI,2023,491.0,3,522.0
9317,JZ,2023,34.0,3,43.0
9317,KZ,2023,66.0,3,67.0
9317,LZ,2023,158.0,3,197.0
9317,MN,2023,623.0,3,683.0
9317,OQ,2023,95.0,3,95.0
9317,RU,2023,234.0,3,245.0
0055,BE,2023,125.0,4,126.0
0055,FZ,2023,98.0,4,131.0
0055,GI,2023,372.0,4,380.0
0055,JZ,2023,39.0,4,34.0
0055,KZ,2023,28.0,4,31.0
0055,LZ,2023,51.0,4,48.0
0055,MN,2023,274.0,4,253.0
0055,OQ,2023,98.0,4,121.0
0055,RU,2023,161.0,4,160.0
0060,BE,2023,251.0,4,290.0
0060,FZ,2023,152.0,4,152.0
0060,GI,2023,393.0,4,455.0
0060,JZ,2023,59.0,4,44.0
0060,KZ,2023,36.0,4,39.0
0060,LZ,2023,93.0,4,105.0
0060,MN,2023,316.0,4,276.0
0060,OQ,2023,137.0,4,116.0
0060,RU,2023,158.0,4,188.0
1101,BE,2023,424.0,4,410.0
1101,FZ,2023,831.0,4,890.0
1101,GI,2023,3667.0,4,3574.0
1101,JZ,2023,1039.0,4,887.0
1101,KZ,2023,273.0,4,300.0
1101,LZ,2023,332.0,4,430.0
1101,MN,2023,3184.0,4,3211.0
1101,OQ,2023,1232.0,4,1251.0
1101,RU,2023,1227.0,4,1120.0
1106,BE,2023,376.0,4,304.0
1106,FZ,2023,752.0,4,681.0
1106,GI,2023,3144.0,4,2918.0
1106,JZ,2023,978.0,4,699.0
1106,KZ,2023,236.0,4,313.0
1106,LZ,2023,285.0,4,233.0
1106,MN,2023,2538.0,4,2556.0
1106,OQ,2023,865.0,4,888.0
1106,RU,2023,967.0,4,956.0
1111,BE,2023,85.0,4,60.0
1111,FZ,2023,77.0,4,67.0
1111,GI,2023,256.0,4,284.0
1111,JZ,2023,102.0,4,100.0
1111,KZ,2023,40.0,4,37.0
1111,LZ,2023,43.0,4,70.0
1111,MN,2023,343.0,4,357.0
1111,OQ,2023,147.0,4,136.0
1111,RU,2023,157.0,4,167.0
2401,BE,2023,227.0,4,176.0
2401,FZ,2023,201.0,4,202.0
2401,GI,2023,637.0,4,628.0
2401,JZ,2023,61.0,4,77.0
2401,KZ,2023,66.0,4,77.0
2401,LZ,2023,84.0,4,104.0
2401,MN,2023,484.0,4,433.0
2401,OQ,2023,221.0,4,262.0
2401,RU,2023,243.0,4,289.0
2406,BE,2023,64.0,4,80.0
2406,FZ,2023,33.0,4,42.0
2406,GI,2023,136.0,4,132.0
2406,JZ,2023,13.0,4,13.0
2406,KZ,2023,20.0,4,13.0
2406,LZ,2023,24.0,4,28.0
2406,MN,2023,113.0,4,113.0
2406,OQ,2023,49.0,4,46.0
2406,RU,2023,60.0,4,75.0
2411,BE,2023,90.0,4,87.0
2411,FZ,2023,80.0,4,65.0
2411,GI,2023,190.0,4,226.0
2411,JZ,2023,32.0,4,25.0
2411,KZ,2023,18.0,4,18.0
2411,LZ,2023,38.0,4,17.0
2411,MN,2023,161.0,4,163.0
2411,OQ,2023,65.0,4,57.0
2411,RU,2023,107.0,4,114.0
2701,BE,2023,92.0,4,54.0
2701,FZ,2023,45.0,4,34.0
2701,GI,2023,104.0,4,106.0
2701,JZ,2023,13.0,4,13.0
2701,KZ,2023,12.0,4,19.0
2701,LZ,2023,18.0,4,14.0
2701,MN,2023,89.0,4,104.0
2701,OQ,2023,43.0,4,45.0
2701,RU,2023,63.0,4,66.0
2706,BE,2023,354.0,4,354.0
2706,FZ,2023,331.0,4,365.0
2706,GI,2023,1085.0,4,971.0
2706,JZ,2023,160.0,4,164.0
2706,KZ,2023,172.0,4,194.0
2706,LZ,2023,179.0,4,216.0
2706,MN,2023,814.0,4,757.0
2706,OQ,2023,431.0,4,511.0
2706,RU,2023,508.0,4,514.0
2711,BE,2023,433.0,4,371.0
2711,FZ,2023,450.0,4,485.0
2711,GI,2023,1486.0,4,1439.0
2711,JZ,2023,308.0,4,286.0
2711,KZ,2023,247.0,4,242.0
2711,LZ,2023,254.0,4,250.0
2711,MN,2023,1308.0,4,1291.0
2711,OQ,2023,679.0,4,718.0
2711,RU,2023,681.0,4,741.0
2716,BE,2023,100.0,4,81.0
2716,FZ,2023,80.0,4,74.0
2716,GI,2023,164.0,4,163.0
2716,JZ,2023,18.0,4,20.0
2716,KZ,2023,15.0,4,22.0
2716,LZ,2023,27.0,4,31.0
2716,MN,2023,117.0,4,125.0
2716,OQ,2023,55.0,4,66.0
2716,RU,2023,82.0,4,84.0
2803,BE,2023,101.0,4,68.0
2803,FZ,2023,83.0,4,91.0
2803,GI,2023,173.0,4,216.0
2803,JZ,2023,32.0,4,25.0
2803,KZ,2023,23.0,4,28.0
2803,LZ,2023,23.0,4,13.0
2803,MN,2023,177.0,4,160.0
2803,OQ,2023,44.0,4,56.0
2803,RU,2023,110.0,4,94.0
2808,BE,2023,230.0,4,188.0
2808,FZ,2023,245.0,4,265.0
2808,GI,2023,645.0,4,626.0
2808,JZ,2023,98.0,4,97.0
2808,KZ,2023,81.0,4,74.0
2808,LZ,2023,75.0,4,83.0
2808,MN,2023,512.0,4,465.0
2808,OQ,2023,189.0,4,210.0
2808,RU,2023,297.0,4,283.0
2813,BE,2023,268.0,4,252.0
2813,FZ,2023,227.0,4,237.0
2813,GI,2023,1134.0,4,1249.0
2813,JZ,2023,142.0,4,150.0
2813,KZ,2023,128.0,4,113.0
2813,LZ,2023,147.0,4,110.0
2813,MN,2023,827.0,4,806.0
2813,OQ,2023,358.0,4,360.0
2813,RU,2023,446.0,4,473.0
2818,BE,2023,65.0,4,47.0
2818,FZ,2023,28.0,4,26.0
2818,GI,2023,88.0,4,111.0
2818,JZ,2023,20.0,4,17.0
2818,KZ,2023,13.0,4,18.0
2818,LZ,2023,12.0,4,21.0
2818,MN,2023,77.0,4,70.0
2818,OQ,2023,33.0,4,40.0
2818,RU,2023,36.0,4,47.0
3204,BE,2023,124.0,4,126.0
3204,FZ,2023,102.0,4,104.0
3204,GI,2023,356.0,4,475.0
3204,JZ,2023,43.0,4,41.0
3204,KZ,2023,49.0,4,66.0
3204,LZ,2023,82.0,4,85.0
3204,MN,2023,247.0,4,256.0
3204,OQ,2023,123.0,4,129.0
3204,RU,2023,149.0,4,159.0
3209,BE,2023,85.0,4,82.0
3209,FZ,2023,66.0,4,66.0
3209,GI,2023,238.0,4,202.0
3209,JZ,2023,39.0,4,34.0
3209,KZ,2023,15.0,4,26.0
3209,LZ,2023,48.0,4,19.0
3209,MN,2023,173.0,4,159.0
3209,OQ,2023,62.0,4,66.0
3209,RU,2023,89.0,4,101.0
3214,BE,2023,121.0,4,140.0
3214,FZ,2023,91.0,4,83.0
3214,GI,2023,252.0,4,273.0
3214,JZ,2023,42.0,4,31.0
3214,KZ,2023,31.0,4,41.0
3214,LZ,2023,37.0,4,20.0
3214,MN,2023,188.0,4,175.0
3214,OQ,2023,67.0,4,81.0
3214,RU,2023,116.0,4,133.0
3219,BE,2023,196.0,4,143.0
3219,FZ,2023,137.0,4,136.0
3219,GI,2023,511.0,4,439.0
3219,JZ,2023,53.0,4,61.0
3219,KZ,2023,49.0,4,76.0
3219,LZ,2023,42.0,4,75.0
3219,MN,2023,301.0,4,303.0
3219,OQ,2023,168.0,4,164.0
3219,RU,2023,203.0,4,214.0
4402,BE,2023,135.0,4,133.0
4402,FZ,2023,90.0,4,80.0
4402,GI,2023,325.0,4,375.0
4402,JZ,2023,60.0,4,37.0
4402,KZ,2023,46.0,4,55.0
4402,LZ,2023,31.0,4,35.0
4402,MN,2023,224.0,4,242.0
4402,OQ,2023,92.0,4,112.0
4402,RU,2023,134.0,4,144.0
4407,BE,2023,254.0,4,251.0
4407,FZ,2023,236.0,4,213.0
4407,GI,2023,530.0,4,514.0
4407,JZ,2023,48.0,4,72.0
4407,KZ,2023,48.0,4,62.0
4407,LZ,2023,85.0,4,101.0
4407,MN,2023,417.0,4,372.0
4407,OQ,2023,181.0,4,175.0
4407,RU,2023,216.0,4,211.0
4412,BE,2023,585.0,4,398.0
4412,FZ,2023,638.0,4,589.0
4412,GI,2023,1858.0,4,1775.0
4412,JZ,2023,396.0,4,351.0
4412,KZ,2023,262.0,4,309.0
4412,LZ,2023,296.0,4,312.0
4412,MN,2023,1744.0,4,1454.0
4412,OQ,2023,969.0,4,1064.0
4412,RU,2023,912.0,4,793.0
4417,BE,2023,146.0,4,104.0
4417,FZ,2023,129.0,4,133.0
4417,GI,2023,235.0,4,265.0
4417,JZ,2023,29.0,4,33.0
4417,KZ,2023,22.0,4,20.0
4417,LZ,2023,35.0,4,37.0
4417,MN,2023,201.0,4,189.0
4417,OQ,2023,92.0,4,94.0
4417,RU,2023,157.0,4,130.0
4422,BE,2023,131.0,4,143.0
4422,FZ,2023,104.0,4,111.0
4422,GI,2023,288.0,4,270.0
4422,JZ,2023,58.0,4,52.0
4422,KZ,2023,36.0,4,42.0
4422,LZ,2023,58.0,4,46.0
4422,MN,2023,237.0,4,224.0
4422,OQ,2023,112.0,4,128.0
4422,RU,2023,163.0,4,154.0
4427,BE,2023,147.0,4,118.0
4427,FZ,2023,115.0,4,105.0
4427,GI,2023,304.0,4,354.0
4427,JZ,2023,30.0,4,141.0
4427,KZ,2023,25.0,4,32.0
4427,LZ,2023,34.0,4,28.0
4427,MN,2023,205.0,4,219.0
4427,OQ,2023,96.0,4,73.0
4427,RU,2023,136.0,4,112.0
5205,BE,2023,117.0,4,97.0
5205,FZ,2023,83.0,4,87.0
5205,GI,2023,118.0,4,125.0
5205,JZ,2023,33.0,4,27.0
5205,KZ,2023,20.0,4,30.0
5205,LZ,2023,21.0,4,40.0
5205,MN,2023,116.0,4,132.0
5205,OQ,2023,55.0,4,59.0
5205,RU,2023,82.0,4,78.0
5210,BE,2023,320.0,4,314.0
5210,FZ,2023,158.0,4,212.0
5210,GI,2023,448.0,4,479.0
5210,JZ,2023,96.0,4,98.0
5210,KZ,2023,93.0,4,77.0
5210,LZ,2023,120.0,4,156.0
5210,MN,2023,489.0,4,496.0
5210,OQ,2023,227.0,4,254.0
5210,RU,2023,301.0,4,338.0
5215,BE,2023,148.0,4,115.0
5215,FZ,2023,48.0,4,39.0
5215,GI,2023,158.0,4,155.0
5215,JZ,2023,24.0,4,21.0
5215,KZ,2023,28.0,4,20.0
5215,LZ,2023,32.0,4,27.0
5215,MN,2023,122.0,4,126.0
5215,OQ,2023,64.0,4,62.0
5215,RU,2023,104.0,4,92.0
5220,BE,2023,141.0,4,129.0
5220,FZ,2023,62.0,4,84.0
5220,GI,2023,271.0,4,278.0
5220,JZ,2023,33.0,4,36.0
5220,KZ,2023,49.0,4,43.0
5220,LZ,2023,47.0,4,36.0
5220,MN,2023,185.0,4,202.0
5220,OQ,2023,108.0,4,108.0
5220,RU,2023,123.0,4,144.0
5304,BE,2023,150.0,4,135.0
5304,FZ,2023,100.0,4,121.0
5304,GI,2023,282.0,4,286.0
5304,JZ,2023,51.0,4,34.0
5304,KZ,2023,66.0,4,53.0
5304,LZ,2023,66.0,4,64.0
5304,MN,2023,286.0,4,283.0
5304,OQ,2023,117.0,4,123.0
5304,RU,2023,201.0,4,203.0
5309,BE,2023,273.0,4,254.0
5309,FZ,2023,284.0,4,294.0
5309,GI,2023,639.0,4,633.0
5309,JZ,2023,122.0,4,118.0
5309,KZ,2023,130.0,4,111.0
5309,LZ,2023,130.0,4,168.0
5309,MN,2023,640.0,4,629.0
5309,OQ,2023,329.0,4,346.0
5309,RU,2023,349.0,4,359.0
5314,BE,2023,93.0,4,80.0
5314,FZ,2023,68.0,4,54.0
5314,GI,2023,133.0,4,149.0
5314,JZ,2023,17.0,4,20.0
5314,KZ,2023,22.0,4,17.0
5314,LZ,2023,26.0,4,40.0
5314,MN,2023,137.0,4,130.0
5314,OQ,2023,80.0,4,65.0
5314,RU,2023,109.0,4,103.0
5319,BE,2023,137.0,4,109.0
5319,FZ,2023,71.0,4,79.0
5319,GI,2023,219.0,4,235.0
5319,JZ,2023,39.0,4,51.0
5319,KZ,2023,73.0,4,62.0
5319,LZ,2023,50.0,4,58.0
5319,MN,2023,225.0,4,174.0
5319,OQ,2023,110.0,4,103.0
5319,RU,2023,120.0,4,119.0
7505,BE,2023,1289.0,4,1380.0
7505,FZ,2023,2302.0,4,2565.0
7505,GI,2023,6200.0,4,5877.0
7505,JZ,2023,1729.0,4,1553.0
7505,KZ,2023,917.0,4,1138.0
7505,LZ,2023,992.0,4,1090.0
7505,MN,2023,7145.0,4,7294.0
7505,OQ,2023,2882.0,4,3103.0
7505,RU,2023,3124.0,4,3507.0
7510,BE,2023,327.0,4,271.0
7510,FZ,2023,298.0,4,286.0
7510,GI,2023,639.0,4,652.0
7510,JZ,2023,93.0,4,71.0
7510,KZ,2023,83.0,4,105.0
7510,LZ,2023,156.0,4,140.0
7510,MN,2023,630.0,4,567.0
7510,OQ,2023,308.0,4,309.0
7510,RU,2023,424.0,4,415.0
7515,BE,2023,144.0,4,153.0
7515,FZ,2023,153.0,4,169.0
7515,GI,2023,311.0,4,288.0
7515,JZ,2023,38.0,4,31.0
7515,KZ,2023,33.0,4,37.0
7515,LZ,2023,50.0,4,31.0
7515,MN,2023,267.0,4,262.0
7515,OQ,2023,108.0,4,109.0
7515,RU,2023,189.0,4,220.0
7520,BE,2023,355.0,4,286.0
7520,FZ,2023,163.0,4,185.0
7520,GI,2023,599.0,4,568.0
7520,JZ,2023,126.0,4,112.0
7520,KZ,2023,65.0,4,106.0
7520,LZ,2023,125.0,4,145.0
7520,MN,2023,475.0,4,476.0
7520,OQ,2023,241.0,4,237.0
7520,RU,2023,336.0,4,310.0
7525,BE,2023,96.0,4,93.0
7525,FZ,2023,107.0,4,132.0
7525,GI,2023,255.0,4,246.0
7525,JZ,2023,37.0,4,37.0
7525,KZ,2023,32.0,4,30.0
7525,LZ,2023,47.0,4,35.0
7525,MN,2023,220.0,4,209.0
7525,OQ,2023,116.0,4,122.0
7525,RU,2023,151.0,4,146.0
7530,BE,2023,124.0,4,125.0
7530,FZ,2023,58.0,4,47.0
7530,GI,2023,165.0,4,165.0
7530,JZ,2023,19.0,4,16.0
7530,KZ,2023,29.0,4,27.0
7530,LZ,2023,30.0,4,38.0
7530,MN,2023,117.0,4,109.0
7530,OQ,2023,42.0,4,54.0
7530,RU,2023,75.0,4,71.0
7603,BE,2023,293.0,4,324.0
7603,FZ,2023,404.0,4,393.0
7603,GI,2023,719.0,4,766.0
7603,JZ,2023,93.0,4,97.0
7603,KZ,2023,85.0,4,73.0
7603,LZ,2023,95.0,4,78.0
7603,MN,2023,678.0,4,564.0
7603,OQ,2023,308.0,4,231.0
7603,RU,2023,421.0,4,421.0
7608,BE,2023,311.0,4,343.0
7608,FZ,2023,314.0,4,313.0
7608,GI,2023,707.0,4,840.0
7608,JZ,2023,98.0,4,81.0
7608,KZ,2023,82.0,4,98.0
7608,LZ,2023,126.0,4,111.0
7608,MN,2023,582.0,4,593.0
7608,OQ,2023,264.0,4,272.0
7608,RU,2023,389.0,4,387.0
7613,BE,2023,155.0,4,149.0
7613,FZ,2023,63.0,4,57.0
7613,GI,2023,154.0,4,180.0
7613,JZ,2023,27.0,4,24.0
7613,KZ,2023,22.0,4,15.0
7613,LZ,2023,24.0,4,22.0
7613,MN,2023,156.0,4,148.0
7613,OQ,2023,93.0,4,90.0
7613,RU,2023,117.0,4,89.0
7618,BE,2023,475.0,4,483.0
7618,FZ,2023,837.0,4,865.0
7618,GI,2023,1782.0,4,1736.0
7618,JZ,2023,268.0,4,261.0
7618,KZ,2023,271.0,4,242.0
7618,LZ,2023,270.0,4,225.0
7618,MN,2023,1649.0,4,1603.0
7618,OQ,2023,713.0,4,711.0
7618,RU,2023,873.0,4,850.0
7623,BE,2023,115.0,4,117.0
7623,FZ,2023,205.0,4,177.0
7623,GI,2023,525.0,4,500.0
7623,JZ,2023,78.0,4,59.0
7623,KZ,2023,71.0,4,67.0
7623,LZ,2023,100.0,4,135.0
7623,MN,2023,427.0,4,364.0
7623,OQ,2023,204.0,4,199.0
7623,RU,2023,299.0,4,280.0
8403,BE,2023,181.0,4,246.0
8403,FZ,2023,75.0,4,73.0
8403,GI,2023,188.0,4,222.0
8403,JZ,2023,22.0,4,25.0
8403,KZ,2023,17.0,4,36.0
8403,LZ,2023,32.0,4,45.0
8403,MN,2023,154.0,4,142.0
8403,OQ,2023,85.0,4,122.0
8403,RU,2023,87.0,4,89.0
8408,BE,2023,515.0,4,568.0
8408,FZ,2023,505.0,4,629.0
8408,GI,2023,1595.0,4,1720.0
8408,JZ,2023,386.0,4,345.0
8408,KZ,2023,239.0,4,270.0
8408,LZ,2023,316.0,4,405.0
8408,MN,2023,1442.0,4,1530.0
8408,OQ,2023,828.0,4,851.0
8408,RU,2023,776.0,4,865.0
8413,BE,2023,140.0,4,131.0
8413,FZ,2023,232.0,4,259.0
8413,GI,2023,602.0,4,670.0
8413,JZ,2023,56.0,4,47.0
8413,KZ,2023,65.0,4,87.0
8413,LZ,2023,251.0,4,254.0
8413,MN,2023,611.0,4,605.0
8413,OQ,2023,325.0,4,374.0
8413,RU,2023,297.0,4,297.0
8418,BE,2023,70.0,4,73.0
8418,FZ,2023,124.0,4,150.0
8418,GI,2023,339.0,4,307.0
8418,JZ,2023,59.0,4,50.0
8418,KZ,2023,54.0,4,36.0
8418,LZ,2023,139.0,4,154.0
8418,MN,2023,481.0,4,459.0
8418,OQ,2023,199.0,4,217.0
8418,RU,2023,220.0,4,267.0
8423,BE,2023,223.0,4,235.0
8423,FZ,2023,103.0,4,105.0
8423,GI,2023,361.0,4,346.0
8423,JZ,2023,36.0,4,33.0
8423,KZ,2023,32.0,4,37.0
8423,LZ,2023,43.0,4,45.0
8423,MN,2023,253.0,4,208.0
8423,OQ,2023,101.0,4,93.0
8423,RU,2023,144.0,4,125.0
8428,BE,2023,533.0,4,608.0
8428,FZ,2023,840.0,4,944.0
8428,GI,2023,2153.0,4,2100.0
8428,JZ,2023,317.0,4,286.0
8428,KZ,2023,267.0,4,265.0
8428,LZ,2023,381.0,4,484.0
8428,MN,2023,1708.0,4,1672.0
8428,OQ,2023,824.0,4,942.0
8428,RU,2023,851.0,4,841.0
8433,BE,2023,353.0,4,419.0
8433,FZ,2023,471.0,4,577.0
8433,GI,2023,866.0,4,875.0
8433,JZ,2023,152.0,4,141.0
8433,KZ,2023,99.0,4,102.0
8433,LZ,2023,124.0,4,169.0
8433,MN,2023,793.0,4,701.0
8433,OQ,2023,377.0,4,307.0
8433,RU,2023,432.0,4,432.0
9303,BE,2023,220.0,4,273.0
9303,FZ,2023,326.0,4,402.0
9303,GI,2023,555.0,4,649.0
9303,JZ,2023,95.0,4,87.0
9303,KZ,2023,68.0,4,67.0
9303,LZ,2023,127.0,4,145.0
9303,MN,2023,674.0,4,686.0
9303,OQ,2023,210.0,4,283.0
9303,RU,2023,379.0,4,398.0
9308,BE,2023,171.0,4,186.0
9308,FZ,2023,356.0,4,399.0
9308,GI,2023,587.0,4,558.0
9308,JZ,2023,69.0,4,57.0
9308,KZ,2023,49.0,4,61.0
9308,LZ,2023,112.0,4,97.0
9308,MN,2023,642.0,4,597.0
9308,OQ,2023,203.0,4,200.0
9308,RU,2023,297.0,4,312.0
9313,BE,2023,351.0,4,351.0
9313,FZ,2023,528.0,4,539.0
9313,GI,2023,1458.0,4,1596.0
9313,JZ,2023,199.0,4,196.0
9313,KZ,2023,140.0,4,123.0
9313,LZ,2023,186.0,4,213.0
9313,MN,2023,1166.0,4,1165.0
9313,OQ,2023,533.0,4,538.0
9313,RU,2023,678.0,4,723.0
9318,BE,2023,632.0,4,618.0
9318,FZ,2023,1221.0,4,1366.0
9318,GI,2023,2723.0,4,2698.0
9318,JZ,2023,424.0,4,420.0
9318,KZ,2023,290.0,4,313.0
9318,LZ,2023,566.0,4,696.0
9318,MN,2023,2791.0,4,2668.0
9318,OQ,2023,1198.0,4,1195.0
9318,RU,2023,1472.0,4,1523.0
0051,BE,2024,190.0,0,151.0
0051,FZ,2024,115.0,0,105.0
0051,GI,2024,341.0,0,324.0
0051,JZ,2024,59.0,0,44.0
0051,KZ,2024,43.0,0,69.0
0051,LZ,2024,40.0,0,44.0
0051,MN,2024,293.0,0,220.0
0051,OQ,2024,108.0,0,104.0
0051,RU,2024,188.0,0,159.0
0056,BE,2024,171.0,0,133.0
0056,FZ,2024,55.0,0,65.0
0056,GI,2024,187.0,0,187.0
0056,JZ,2024,27.0,0,17.0
0056,KZ,2024,18.0,0,20.0
0056,LZ,2024,43.0,0,25.0
0056,MN,2024,154.0,0,154.0
0056,OQ,2024,53.0,0,51.0
0056,RU,2024,107.0,0,108.0
0061,BE,2024,138.0,0,111.0
0061,FZ,2024,68.0,0,61.0
0061,GI,2024,167.0,0,165.0
0061,JZ,2024,20.0,0,23.0
0061,KZ,2024,20.0,0,16.0
0061,LZ,2024,28.0,0,23.0
0061,MN,2024,193.0,0,147.0
0061,OQ,2024,50.0,0,52.0
0061,RU,2024,104.0,0,87.0
1102,BE,2024,135.0,0,99.0
1102,FZ,2024,130.0,0,129.0
1102,GI,2024,311.0,0,309.0
1102,JZ,2024,73.0,0,64.0
1102,KZ,2024,26.0,0,40.0
1102,LZ,2024,53.0,0,41.0
1102,MN,2024,243.0,0,279.0
1102,OQ,2024,100.0,0,90.0
1102,RU,2024,153.0,0,171.0
1107,BE,2024,258.0,0,238.0
1107,FZ,2024,323.0,0,334.0
1107,GI,2024,1166.0,0,1059.0
1107,JZ,2024,215.0,0,219.0
1107,KZ,2024,84.0,0,98.0
1107,LZ,2024,126.0,0,178.0
1107,MN,2024,918.0,0,875.0
1107,OQ,2024,287.0,0,263.0
1107,RU,2024,391.0,0,376.0
1112,BE,2024,600.0,0,539.0
1112,FZ,2024,2335.0,0,2111.0
1112,GI,2024,8242.0,0,7268.0
1112,JZ,2024,1272.0,0,1196.0
1112,KZ,2024,442.0,0,341.0
1112,LZ,2024,403.0,0,373.0
1112,MN,2024,4702.0,0,4705.0
1112,OQ,2024,1520.0,0,1419.0
1112,RU,2024,1719.0,0,1439.0
