relation_family,decision_year,source_sector,target_sector,source_label,target_label,weight,p_value,n_zones,bh_rejected,sign_stability,r2_stable
comovement,2019,BE,GI,Industry,"Trade, transport, hospitality",-0.037512,0.53221748,280,False,,
comovement,2019,BE,JZ,Industry,Information and communication,-0.030944,0.60642818,280,False,,
comovement,2019,BE,KZ,Industry,Finance and insurance,0.071397,0.23392402,280,False,,
comovement,2019,BE,LZ,Industry,Real estate,0.032546,0.58790704,280,False,,
comovement,2019,BE,MN,Industry,Professional and administrative services,0.055107,0.35856946,280,False,,
comovement,2019,BE,OQ,Industry,"Public administration, education, health",0.006783,0.9101167,280,False,,
comovement,2019,BE,RU,Industry,Other services,0.056305,0.34819381,280,False,,
comovement,2019,FZ,BE,Construction,Industry,0.086052,0.15107595,280,False,,
comovement,2019,FZ,GI,Construction,"Trade, transport, hospitality",0.040716,0.49775678,280,False,,
comovement,2019,FZ,JZ,Construction,Information and communication,0.012078,0.84068107,280,False,,
comovement,2019,FZ,KZ,Construction,Finance and insurance,0.007389,0.90212794,280,False,,
comovement,2019,FZ,LZ,Construction,Real estate,0.016517,0.7833759,280,False,,
comovement,2019,FZ,MN,Construction,Professional and administrative services,-0.08669,0.14805474,280,False,,
comovement,2019,FZ,OQ,Construction,"Public administration, education, health",-0.037873,0.5282834,280,False,,
comovement,2019,FZ,RU,Construction,Other services,0.008487,0.88767432,280,False,,
comovement,2019,GI,BE,"Trade, transport, hospitality",Industry,-0.037512,0.53221748,280,False,,
comovement,2019,GI,FZ,"Trade, transport, hospitality",Construction,0.040716,0.49775678,280,False,,
comovement,2019,GI,JZ,"Trade, transport, hospitality",Information and communication,0.002521,0.96653584,280,False,,
comovement,2019,GI,KZ,"Trade, transport, hospitality",Finance and insurance,0.057291,0.33979865,280,False,,
comovement,2019,GI,LZ,"Trade, transport, hospitality",Real estate,-0.040925,0.49555016,280,False,,
comovement,2019,GI,MN,"Trade, transport, hospitality",Professional and administrative services,0.089402,0.13571674,280,False,,
comovement,2019,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",0.083377,0.16425383,280,False,,
comovement,2019,GI,RU,"Trade, transport, hospitality",Other services,-0.006998,0.90727942,280,False,,
comovement,2019,JZ,BE,Information and communication,Industry,-0.030944,0.60642818,280,False,,
comovement,2019,JZ,FZ,Information and communication,Construction,0.012078,0.84068107,280,False,,
comovement,2019,JZ,GI,Information and communication,"Trade, transport, hospitality",0.002521,0.96653584,280,False,,
comovement,2019,JZ,KZ,Information and communication,Finance and insurance,0.051191,0.39381132,280,False,,
comovement,2019,JZ,LZ,Information and communication,Real estate,-0.084134,0.16044437,280,False,,
comovement,2019,JZ,MN,Information and communication,Professional and administrative services,-0.003402,0.954849,280,False,,
comovement,2019,JZ,OQ,Information and communication,"Public administration, education, health",-0.014934,0.80368787,280,False,,
comovement,2019,JZ,RU,Information and communication,Other services,-0.109881,0.0663273,280,False,,
comovement,2019,KZ,BE,Finance and insurance,Industry,0.071397,0.23392402,280,False,,
comovement,2019,KZ,FZ,Finance and insurance,Construction,0.007389,0.90212794,280,False,,
comovement,2019,KZ,GI,Finance and insurance,"Trade, transport, hospitality",0.057291,0.33979865,280,False,,
comovement,2019,KZ,JZ,Finance and insurance,Information and communication,0.051191,0.39381132,280,False,,
comovement,2019,KZ,LZ,Finance and insurance,Real estate,-0.039047,0.51556602,280,False,,
comovement,2019,KZ,MN,Finance and insurance,Professional and administrative services,0.109663,0.06687412,280,False,,
comovement,2019,KZ,OQ,Finance and insurance,"Public administration, education, health",-0.032099,0.59305444,280,False,,
comovement,2019,KZ,RU,Finance and insurance,Other services,-0.050102,0.40396518,280,False,,
comovement,2019,LZ,BE,Real estate,Industry,0.032546,0.58790704,280,False,,
comovement,2019,LZ,FZ,Real estate,Construction,0.016517,0.7833759,280,False,,
comovement,2019,LZ,GI,Real estate,"Trade, transport, hospitality",-0.040925,0.49555016,280,False,,
comovement,2019,LZ,JZ,Real estate,Information and communication,-0.084134,0.16044437,280,False,,
comovement,2019,LZ,KZ,Real estate,Finance and insurance,-0.039047,0.51556602,280,False,,
comovement,2019,LZ,MN,Real estate,Professional and administrative services,-0.112091,0.06100717,280,False,,
comovement,2019,LZ,OQ,Real estate,"Public administration, education, health",-0.080143,0.18131666,280,False,,
comovement,2019,LZ,RU,Real estate,Other services,-0.047939,0.4245933,280,False,,
comovement,2019,MN,BE,Professional and administrative services,Industry,0.055107,0.35856946,280,False,,
comovement,2019,MN,FZ,Professional and administrative services,Construction,-0.08669,0.14805474,280,False,,
comovement,2019,MN,GI,Professional and administrative services,"Trade, transport, hospitality",0.089402,0.13571674,280,False,,
comovement,2019,MN,JZ,Professional and administrative services,Information and communication,-0.003402,0.954849,280,False,,
comovement,2019,MN,KZ,Professional and administrative services,Finance and insurance,0.109663,0.06687412,280,False,,
comovement,2019,MN,LZ,Professional and administrative services,Real estate,-0.112091,0.06100717,280,False,,
comovement,2019,MN,OQ,Professional and administrative services,"Public administration, education, health",0.076229,0.20366734,280,False,,
comovement,2019,MN,RU,Professional and administrative services,Other services,0.018691,0.7557168,280,False,,
comovement,2019,OQ,BE,"Public administration, education, health",Industry,0.006783,0.9101167,280,False,,
comovement,2019,OQ,FZ,"Public administration, education, health",Construction,-0.037873,0.5282834,280,False,,
comovement,2019,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",0.083377,0.16425383,280,False,,
comovement,2019,OQ,JZ,"Public administration, education, health",Information and communication,-0.014934,0.80368787,280,False,,
comovement,2019,OQ,KZ,"Public administration, education, health",Finance and insurance,-0.032099,0.59305444,280,False,,
comovement,2019,OQ,LZ,"Public administration, education, health",Real estate,-0.080143,0.18131666,280,False,,
comovement,2019,OQ,MN,"Public administration, education, health",Professional and administrative services,0.076229,0.20366734,280,False,,
comovement,2019,OQ,RU,"Public administration, education, health",Other services,0.025669,0.66915326,280,False,,
comovement,2019,RU,BE,Other services,Industry,0.056305,0.34819381,280,False,,
comovement,2019,RU,FZ,Other services,Construction,0.008487,0.88767432,280,False,,
comovement,2019,RU,GI,Other services,"Trade, transport, hospitality",-0.006998,0.90727942,280,False,,
comovement,2019,RU,JZ,Other services,Information and communication,-0.109881,0.0663273,280,False,,
comovement,2019,RU,KZ,Other services,Finance and insurance,-0.050102,0.40396518,280,False,,
comovement,2019,RU,LZ,Other services,Real estate,-0.047939,0.4245933,280,False,,
comovement,2019,RU,MN,Other services,Professional and administrative services,0.018691,0.7557168,280,False,,
comovement,2019,RU,OQ,Other services,"Public administration, education, health",0.025669,0.66915326,280,False,,
comovement,2020,BE,FZ,Industry,Construction,0.050238,0.40268478,280,False,,
comovement,2020,BE,GI,Industry,"Trade, transport, hospitality",-0.040471,0.50034848,280,False,,
comovement,2020,BE,JZ,Industry,Information and communication,-0.021344,0.72237531,280,False,,
comovement,2020,BE,KZ,Industry,Finance and insurance,-0.010873,0.85639161,280,False,,
comovement,2020,BE,LZ,Industry,Real estate,-0.055014,0.35938681,280,False,,
comovement,2020,BE,MN,Industry,Professional and administrative services,0.15187,0.01085523,280,False,,
comovement,2020,BE,OQ,Industry,"Public administration, education, health",-0.026792,0.65558748,280,False,,
comovement,2020,BE,RU,Industry,Other services,0.077072,0.19869148,280,False,,
comovement,2020,FZ,BE,Construction,Industry,0.050238,0.40268478,280,False,,
comovement,2020,FZ,GI,Construction,"Trade, transport, hospitality",0.138717,0.02014227,280,False,,
comovement,2020,FZ,JZ,Construction,Information and communication,-0.041501,0.48949793,280,False,,
comovement,2020,FZ,KZ,Construction,Finance and insurance,0.106868,0.07418854,280,False,,
comovement,2020,FZ,LZ,Construction,Real estate,-0.000483,0.99357946,280,False,,
comovement,2020,FZ,MN,Construction,Professional and administrative services,0.025045,0.67674067,280,False,,
comovement,2020,FZ,OQ,Construction,"Public administration, education, health",-0.033434,0.57776186,280,False,,
comovement,2020,FZ,RU,Construction,Other services,0.075712,0.20676438,280,False,,
comovement,2020,GI,BE,"Trade, transport, hospitality",Industry,-0.040471,0.50034848,280,False,,
comovement,2020,GI,FZ,"Trade, transport, hospitality",Construction,0.138717,0.02014227,280,False,,
comovement,2020,GI,JZ,"Trade, transport, hospitality",Information and communication,0.023559,0.69493122,280,False,,
comovement,2020,GI,KZ,"Trade, transport, hospitality",Finance and insurance,-0.011885,0.84318679,280,False,,
comovement,2020,GI,LZ,"Trade, transport, hospitality",Real estate,-0.0489,0.41535847,280,False,,
comovement,2020,GI,MN,"Trade, transport, hospitality",Professional and administrative services,-0.143261,0.01635659,280,False,,
comovement,2020,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",0.070899,0.23721216,280,False,,
comovement,2020,GI,RU,"Trade, transport, hospitality",Other services,0.041457,0.48996021,280,False,,
comovement,2020,JZ,BE,Information and communication,Industry,-0.021344,0.72237531,280,False,,
comovement,2020,JZ,FZ,Information and communication,Construction,-0.041501,0.48949793,280,False,,
comovement,2020,JZ,GI,Information and communication,"Trade, transport, hospitality",0.023559,0.69493122,280,False,,
comovement,2020,JZ,KZ,Information and communication,Finance and insurance,-0.115335,0.05383735,280,False,,
comovement,2020,JZ,LZ,Information and communication,Real estate,0.069742,0.24498167,280,False,,
comovement,2020,JZ,MN,Information and communication,Professional and administrative services,-0.068389,0.25428394,280,False,,
comovement,2020,JZ,OQ,Information and communication,"Public administration, education, health",-0.074629,0.21335757,280,False,,
comovement,2020,JZ,RU,Information and communication,Other services,0.057266,0.3400146,280,False,,
comovement,2020,KZ,BE,Finance and insurance,Industry,-0.010873,0.85639161,280,False,,
comovement,2020,KZ,FZ,Finance and insurance,Construction,0.106868,0.07418854,280,False,,
comovement,2020,KZ,GI,Finance and insurance,"Trade, transport, hospitality",-0.011885,0.84318679,280,False,,
comovement,2020,KZ,JZ,Finance and insurance,Information and communication,-0.115335,0.05383735,280,False,,
comovement,2020,KZ,LZ,Finance and insurance,Real estate,-0.003608,0.95211692,280,False,,
comovement,2020,KZ,MN,Finance and insurance,Professional and administrative services,0.185789,0.00175711,280,True,1.0,True
comovement,2020,KZ,OQ,Finance and insurance,"Public administration, education, health",-0.158595,0.00776731,280,False,,
comovement,2020,KZ,RU,Finance and insurance,Other services,0.020897,0.72794972,280,False,,
comovement,2020,LZ,BE,Real estate,Industry,-0.055014,0.35938681,280,False,,
comovement,2020,LZ,FZ,Real estate,Construction,-0.000483,0.99357946,280,False,,
comovement,2020,LZ,GI,Real estate,"Trade, transport, hospitality",-0.0489,0.41535847,280,False,,
comovement,2020,LZ,JZ,Real estate,Information and communication,0.069742,0.24498167,280,False,,
comovement,2020,LZ,KZ,Real estate,Finance and insurance,-0.003608,0.95211692,280,False,,
comovement,2020,LZ,MN,Real estate,Professional and administrative services,-0.024189,0.68719964,280,False,,
comovement,2020,LZ,OQ,Real estate,"Public administration, education, health",-0.059165,0.32420237,280,False,,
comovement,2020,LZ,RU,Real estate,Other services,0.040434,0.50074014,280,False,,
comovement,2020,MN,BE,Professional and administrative services,Industry,0.15187,0.01085523,280,False,,
comovement,2020,MN,FZ,Professional and administrative services,Construction,0.025045,0.67674067,280,False,,
comovement,2020,MN,GI,Professional and administrative services,"Trade, transport, hospitality",-0.143261,0.01635659,280,False,,
comovement,2020,MN,JZ,Professional and administrative services,Information and communication,-0.068389,0.25428394,280,False,,
comovement,2020,MN,KZ,Professional and administrative services,Finance and insurance,0.185789,0.00175711,280,True,1.0,True
comovement,2020,MN,LZ,Professional and administrative services,Real estate,-0.024189,0.68719964,280,False,,
comovement,2020,MN,OQ,Professional and administrative services,"Public administration, education, health",-0.048511,0.41907992,280,False,,
comovement,2020,MN,RU,Professional and administrative services,Other services,0.034256,0.56844138,280,False,,
comovement,2020,OQ,BE,"Public administration, education, health",Industry,-0.026792,0.65558748,280,False,,
comovement,2020,OQ,FZ,"Public administration, education, health",Construction,-0.033434,0.57776186,280,False,,
comovement,2020,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",0.070899,0.23721216,280,False,,
comovement,2020,OQ,JZ,"Public administration, education, health",Information and communication,-0.074629,0.21335757,280,False,,
comovement,2020,OQ,KZ,"Public administration, education, health",Finance and insurance,-0.158595,0.00776731,280,False,,
comovement,2020,OQ,LZ,"Public administration, education, health",Real estate,-0.059165,0.32420237,280,False,,
comovement,2020,OQ,MN,"Public administration, education, health",Professional and administrative services,-0.048511,0.41907992,280,False,,
comovement,2020,OQ,RU,"Public administration, education, health",Other services,0.098827,0.09890314,280,False,,
comovement,2020,RU,BE,Other services,Industry,0.077072,0.19869148,280,False,,
comovement,2020,RU,FZ,Other services,Construction,0.075712,0.20676438,280,False,,
comovement,2020,RU,GI,Other services,"Trade, transport, hospitality",0.041457,0.48996021,280,False,,
comovement,2020,RU,JZ,Other services,Information and communication,0.057266,0.3400146,280,False,,
comovement,2020,RU,KZ,Other services,Finance and insurance,0.020897,0.72794972,280,False,,
comovement,2020,RU,LZ,Other services,Real estate,0.040434,0.50074014,280,False,,
comovement,2020,RU,MN,Other services,Professional and administrative services,0.034256,0.56844138,280,False,,
comovement,2020,RU,OQ,Other services,"Public administration, education, health",0.098827,0.09890314,280,False,,
comovement,2021,BE,FZ,Industry,Construction,0.177117,0.0028897,280,True,1.0,True
comovement,2021,BE,GI,Industry,"Trade, transport, hospitality",-0.014072,0.8148152,280,False,,
comovement,2021,BE,JZ,Industry,Information and communication,0.025904,0.66630164,280,False,,
comovement,2021,BE,KZ,Industry,Finance and insurance,-0.015206,0.80019358,280,False,,
comovement,2021,BE,LZ,Industry,Real estate,-0.008327,0.88977046,280,False,,
comovement,2021,BE,MN,Industry,Professional and administrative services,0.110495,0.06481457,280,False,,
comovement,2021,BE,OQ,Industry,"Public administration, education, health",-0.033141,0.58109775,280,False,,
comovement,2021,BE,RU,Industry,Other services,0.190866,0.00129951,280,True,1.0,True
comovement,2021,FZ,BE,Construction,Industry,0.177117,0.0028897,280,True,1.0,True
comovement,2021,FZ,GI,Construction,"Trade, transport, hospitality",0.115462,0.05357142,280,False,,
comovement,2021,FZ,JZ,Construction,Information and communication,0.007638,0.89884811,280,False,,
comovement,2021,FZ,KZ,Construction,Finance and insurance,-0.022903,0.70302354,280,False,,
comovement,2021,FZ,LZ,Construction,Real estate,0.0184,0.75939601,280,False,,
comovement,2021,FZ,MN,Construction,Professional and administrative services,0.075958,0.20528694,280,False,,
comovement,2021,FZ,OQ,Construction,"Public administration, education, health",-0.100782,0.09236474,280,False,,
comovement,2021,FZ,RU,Construction,Other services,0.057673,0.33658736,280,False,,
comovement,2021,GI,BE,"Trade, transport, hospitality",Industry,-0.014072,0.8148152,280,False,,
comovement,2021,GI,FZ,"Trade, transport, hospitality",Construction,0.115462,0.05357142,280,False,,
comovement,2021,GI,JZ,"Trade, transport, hospitality",Information and communication,-0.054818,0.36110469,280,False,,
comovement,2021,GI,KZ,"Trade, transport, hospitality",Finance and insurance,-0.067441,0.26094823,280,False,,
comovement,2021,GI,LZ,"Trade, transport, hospitality",Real estate,-0.022739,0.70504221,280,False,,
comovement,2021,GI,MN,"Trade, transport, hospitality",Professional and administrative services,-0.059668,0.32010155,280,False,,
comovement,2021,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",-0.025,0.67729105,280,False,,
comovement,2021,GI,RU,"Trade, transport, hospitality",Other services,0.059741,0.31950875,280,False,,
comovement,2021,JZ,BE,Information and communication,Industry,0.025904,0.66630164,280,False,,
comovement,2021,JZ,FZ,Information and communication,Construction,0.007638,0.89884811,280,False,,
comovement,2021,JZ,GI,Information and communication,"Trade, transport, hospitality",-0.054818,0.36110469,280,False,,
comovement,2021,JZ,KZ,Information and communication,Finance and insurance,-0.017994,0.76454926,280,False,,
comovement,2021,JZ,LZ,Information and communication,Real estate,0.03916,0.51434297,280,False,,
comovement,2021,JZ,MN,Information and communication,Professional and administrative services,0.047932,0.42466364,280,False,,
comovement,2021,JZ,OQ,Information and communication,"Public administration, education, health",-0.019552,0.74483467,280,False,,
comovement,2021,JZ,RU,Information and communication,Other services,0.018806,0.75425388,280,False,,
comovement,2021,KZ,BE,Finance and insurance,Industry,-0.015206,0.80019358,280,False,,
comovement,2021,KZ,FZ,Finance and insurance,Construction,-0.022903,0.70302354,280,False,,
comovement,2021,KZ,GI,Finance and insurance,"Trade, transport, hospitality",-0.067441,0.26094823,280,False,,
comovement,2021,KZ,JZ,Finance and insurance,Information and communication,-0.017994,0.76454926,280,False,,
comovement,2021,KZ,LZ,Finance and insurance,Real estate,-0.04478,0.45579256,280,False,,
comovement,2021,KZ,MN,Finance and insurance,Professional and administrative services,0.09429,0.11549411,280,False,,
comovement,2021,KZ,OQ,Finance and insurance,"Public administration, education, health",-0.060461,0.31369427,280,False,,
comovement,2021,KZ,RU,Finance and insurance,Other services,0.065475,0.27514631,280,False,,
comovement,2021,LZ,BE,Real estate,Industry,-0.008327,0.88977046,280,False,,
comovement,2021,LZ,FZ,Real estate,Construction,0.0184,0.75939601,280,False,,
comovement,2021,LZ,GI,Real estate,"Trade, transport, hospitality",-0.022739,0.70504221,280,False,,
comovement,2021,LZ,JZ,Real estate,Information and communication,0.03916,0.51434297,280,False,,
comovement,2021,LZ,KZ,Real estate,Finance and insurance,-0.04478,0.45579256,280,False,,
comovement,2021,LZ,MN,Real estate,Professional and administrative services,0.005794,0.92317774,280,False,,
comovement,2021,LZ,OQ,Real estate,"Public administration, education, health",0.137539,0.02123885,280,False,,
comovement,2021,LZ,RU,Real estate,Other services,-0.024446,0.68405482,280,False,,
comovement,2021,MN,BE,Professional and administrative services,Industry,0.110495,0.06481457,280,False,,
comovement,2021,MN,FZ,Professional and administrative services,Construction,0.075958,0.20528694,280,False,,
comovement,2021,MN,GI,Professional and administrative services,"Trade, transport, hospitality",-0.059668,0.32010155,280,False,,
comovement,2021,MN,JZ,Professional and administrative services,Information and communication,0.047932,0.42466364,280,False,,
comovement,2021,MN,KZ,Professional and administrative services,Finance and insurance,0.09429,0.11549411,280,False,,
comovement,2021,MN,LZ,Professional and administrative services,Real estate,0.005794,0.92317774,280,False,,
comovement,2021,MN,OQ,Professional and administrative services,"Public administration, education, health",-0.012272,0.83815162,280,False,,
comovement,2021,MN,RU,Professional and administrative services,Other services,0.063197,0.2922452,280,False,,
comovement,2021,OQ,BE,"Public administration, education, health",Industry,-0.033141,0.58109775,280,False,,
comovement,2021,OQ,FZ,"Public administration, education, health",Construction,-0.100782,0.09236474,280,False,,
comovement,2021,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",-0.025,0.67729105,280,False,,
comovement,2021,OQ,JZ,"Public administration, education, health",Information and communication,-0.019552,0.74483467,280,False,,
comovement,2021,OQ,KZ,"Public administration, education, health",Finance and insurance,-0.060461,0.31369427,280,False,,
comovement,2021,OQ,LZ,"Public administration, education, health",Real estate,0.137539,0.02123885,280,False,,
comovement,2021,OQ,MN,"Public administration, education, health",Professional and administrative services,-0.012272,0.83815162,280,False,,
comovement,2021,OQ,RU,"Public administration, education, health",Other services,0.064621,0.28147526,280,False,,
comovement,2021,RU,BE,Other services,Industry,0.190866,0.00129951,280,True,1.0,True
comovement,2021,RU,FZ,Other services,Construction,0.057673,0.33658736,280,False,,
comovement,2021,RU,GI,Other services,"Trade, transport, hospitality",0.059741,0.31950875,280,False,,
comovement,2021,RU,JZ,Other services,Information and communication,0.018806,0.75425388,280,False,,
comovement,2021,RU,KZ,Other services,Finance and insurance,0.065475,0.27514631,280,False,,
comovement,2021,RU,LZ,Other services,Real estate,-0.024446,0.68405482,280,False,,
comovement,2021,RU,MN,Other services,Professional and administrative services,0.063197,0.2922452,280,False,,
comovement,2021,RU,OQ,Other services,"Public administration, education, health",0.064621,0.28147526,280,False,,
comovement,2022,BE,FZ,Industry,Construction,0.022947,0.70247197,280,False,,
comovement,2022,BE,GI,Industry,"Trade, transport, hospitality",0.016403,0.78483314,280,False,,
comovement,2022,BE,JZ,Industry,Information and communication,0.045066,0.45291787,280,False,,
comovement,2022,BE,KZ,Industry,Finance and insurance,0.065114,0.27781387,280,False,,
comovement,2022,BE,LZ,Industry,Real estate,0.062041,0.30118515,280,False,,
comovement,2022,BE,MN,Industry,Professional and administrative services,0.134255,0.02457536,280,False,,
comovement,2022,BE,OQ,Industry,"Public administration, education, health",0.030988,0.60591635,280,False,,
comovement,2022,BE,RU,Industry,Other services,0.067363,0.26150021,280,False,,
comovement,2022,FZ,BE,Construction,Industry,0.022947,0.70247197,280,False,,
comovement,2022,FZ,GI,Construction,"Trade, transport, hospitality",0.131129,0.02815917,280,False,,
comovement,2022,FZ,JZ,Construction,Information and communication,-0.012844,0.83071531,280,False,,
comovement,2022,FZ,KZ,Construction,Finance and insurance,0.062805,0.29525265,280,False,,
comovement,2022,FZ,LZ,Construction,Real estate,-0.106506,0.07517981,280,False,,
comovement,2022,FZ,MN,Construction,Professional and administrative services,0.076678,0.20100783,280,False,,
comovement,2022,FZ,OQ,Construction,"Public administration, education, health",-0.181661,0.0022328,280,True,1.0,True
comovement,2022,FZ,RU,Construction,Other services,0.144428,0.01549152,280,False,,
comovement,2022,GI,BE,"Trade, transport, hospitality",Industry,0.016403,0.78483314,280,False,,
comovement,2022,GI,FZ,"Trade, transport, hospitality",Construction,0.131129,0.02815917,280,False,,
comovement,2022,GI,JZ,"Trade, transport, hospitality",Information and communication,0.110214,0.06550389,280,False,,
comovement,2022,GI,KZ,"Trade, transport, hospitality",Finance and insurance,0.042665,0.47737895,280,False,,
comovement,2022,GI,LZ,"Trade, transport, hospitality",Real estate,-0.030243,0.61461648,280,False,,
comovement,2022,GI,MN,"Trade, transport, hospitality",Professional and administrative services,0.108918,0.06876188,280,False,,
comovement,2022,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",-0.044702,0.45658604,280,False,,
comovement,2022,GI,RU,"Trade, transport, hospitality",Other services,0.075901,0.20562852,280,False,,
comovement,2022,JZ,BE,Information and communication,Industry,0.045066,0.45291787,280,False,,
comovement,2022,JZ,FZ,Information and communication,Construction,-0.012844,0.83071531,280,False,,
comovement,2022,JZ,GI,Information and communication,"Trade, transport, hospitality",0.110214,0.06550389,280,False,,
comovement,2022,JZ,KZ,Information and communication,Finance and insurance,-0.082813,0.16714083,280,False,,
comovement,2022,JZ,LZ,Information and communication,Real estate,-0.051683,0.38926828,280,False,,
comovement,2022,JZ,MN,Information and communication,Professional and administrative services,0.093721,0.11771863,280,False,,
comovement,2022,JZ,OQ,Information and communication,"Public administration, education, health",0.105476,0.0780657,280,False,,
comovement,2022,JZ,RU,Information and communication,Other services,-0.072559,0.22637682,280,False,,
comovement,2022,KZ,BE,Finance and insurance,Industry,0.065114,0.27781387,280,False,,
comovement,2022,KZ,FZ,Finance and insurance,Construction,0.062805,0.29525265,280,False,,
comovement,2022,KZ,GI,Finance and insurance,"Trade, transport, hospitality",0.042665,0.47737895,280,False,,
comovement,2022,KZ,JZ,Finance and insurance,Information and communication,-0.082813,0.16714083,280,False,,
comovement,2022,KZ,LZ,Finance and insurance,Real estate,0.048566,0.41855166,280,False,,
comovement,2022,KZ,MN,Finance and insurance,Professional and administrative services,0.080222,0.18088546,280,False,,
comovement,2022,KZ,OQ,Finance and insurance,"Public administration, education, health",-0.005151,0.93167414,280,False,,
comovement,2022,KZ,RU,Finance and insurance,Other services,-0.039852,0.50693073,280,False,,
comovement,2022,LZ,BE,Real estate,Industry,0.062041,0.30118515,280,False,,
comovement,2022,LZ,FZ,Real estate,Construction,-0.106506,0.07517981,280,False,,
comovement,2022,LZ,GI,Real estate,"Trade, transport, hospitality",-0.030243,0.61461648,280,False,,
comovement,2022,LZ,JZ,Real estate,Information and communication,-0.051683,0.38926828,280,False,,
comovement,2022,LZ,KZ,Real estate,Finance and insurance,0.048566,0.41855166,280,False,,
comovement,2022,LZ,MN,Real estate,Professional and administrative services,0.057769,0.33578182,280,False,,
comovement,2022,LZ,OQ,Real estate,"Public administration, education, health",-0.006865,0.90903457,280,False,,
comovement,2022,LZ,RU,Real estate,Other services,-0.024486,0.68356381,280,False,,
comovement,2022,MN,BE,Professional and administrative services,Industry,0.134255,0.02457536,280,False,,
comovement,2022,MN,FZ,Professional and administrative services,Construction,0.076678,0.20100783,280,False,,
comovement,2022,MN,GI,Professional and administrative services,"Trade, transport, hospitality",0.108918,0.06876188,280,False,,
comovement,2022,MN,JZ,Professional and administrative services,Information and communication,0.093721,0.11771863,280,False,,
comovement,2022,MN,KZ,Professional and administrative services,Finance and insurance,0.080222,0.18088546,280,False,,
comovement,2022,MN,LZ,Professional and administrative services,Real estate,0.057769,0.33578182,280,False,,
comovement,2022,MN,OQ,Professional and administrative services,"Public administration, education, health",0.04776,0.42633332,280,False,,
comovement,2022,MN,RU,Professional and administrative services,Other services,0.240809,4.348e-05,280,True,1.0,True
comovement,2022,OQ,BE,"Public administration, education, health",Industry,0.030988,0.60591635,280,False,,
comovement,2022,OQ,FZ,"Public administration, education, health",Construction,-0.181661,0.0022328,280,True,1.0,True
comovement,2022,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",-0.044702,0.45658604,280,False,,
comovement,2022,OQ,JZ,"Public administration, education, health",Information and communication,0.105476,0.0780657,280,False,,
comovement,2022,OQ,KZ,"Public administration, education, health",Finance and insurance,-0.005151,0.93167414,280,False,,
comovement,2022,OQ,LZ,"Public administration, education, health",Real estate,-0.006865,0.90903457,280,False,,
comovement,2022,OQ,MN,"Public administration, education, health",Professional and administrative services,0.04776,0.42633332,280,False,,
comovement,2022,OQ,RU,"Public administration, education, health",Other services,0.024058,0.68880638,280,False,,
comovement,2022,RU,BE,Other services,Industry,0.067363,0.26150021,280,False,,
comovement,2022,RU,FZ,Other services,Construction,0.144428,0.01549152,280,False,,
comovement,2022,RU,GI,Other services,"Trade, transport, hospitality",0.075901,0.20562852,280,False,,
comovement,2022,RU,JZ,Other services,Information and communication,-0.072559,0.22637682,280,False,,
comovement,2022,RU,KZ,Other services,Finance and insurance,-0.039852,0.50693073,280,False,,
comovement,2022,RU,LZ,Other services,Real estate,-0.024486,0.68356381,280,False,,
comovement,2022,RU,MN,Other services,Professional and administrative services,0.240809,4.348e-05,280,True,1.0,True
comovement,2022,RU,OQ,Other services,"Public administration, education, health",0.024058,0.68880638,280,False,,
comovement,2023,BE,FZ,Industry,Construction,-0.030367,0.61316397,280,False,,
comovement,2023,BE,GI,Industry,"Trade, transport, hospitality",-0.023661,0.69367228,280,False,,
comovement,2023,BE,JZ,Industry,Information and communication,0.107339,0.07291094,280,False,,
comovement,2023,BE,KZ,Industry,Finance and insurance,-0.017383,0.77232576,280,False,,
comovement,2023,BE,LZ,Industry,Real estate,0.159704,0.00734135,280,False,,
comovement,2023,BE,MN,Industry,Professional and administrative services,-9e-06,0.99987752,280,False,,
comovement,2023,BE,OQ,Industry,"Public administration, education, health",-0.0344,0.5668098,280,False,,
comovement,2023,BE,RU,Industry,Other services,0.091486,0.12678679,280,False,,
comovement,2023,FZ,BE,Construction,Industry,-0.030367,0.61316397,280,False,,
comovement,2023,FZ,GI,Construction,"Trade, transport, hospitality",0.0752,0.20986305,280,False,,
comovement,2023,FZ,JZ,Construction,Information and communication,0.09082,0.12958867,280,False,,
comovement,2023,FZ,KZ,Construction,Finance and insurance,-0.039165,0.51429146,280,False,,
comovement,2023,FZ,LZ,Construction,Real estate,0.122414,0.04059453,280,False,,
comovement,2023,FZ,MN,Construction,Professional and administrative services,0.125808,0.03528999,280,False,,
comovement,2023,FZ,OQ,Construction,"Public administration, education, health",0.130551,0.02886908,280,False,,
comovement,2023,FZ,RU,Construction,Other services,0.096358,0.107681,280,False,,
comovement,2023,GI,BE,"Trade, transport, hospitality",Industry,-0.023661,0.69367228,280,False,,
comovement,2023,GI,FZ,"Trade, transport, hospitality",Construction,0.0752,0.20986305,280,False,,
