ze2020,ze2020_label,year,sector_code,sector_label,sector_establishment_creations,total_establishment_creations,sector_share,sector_rank_in_ze_year,mask_sector_available
2718,Vesoul,2012,MN,Professional and administrative services,110.0,841,0.13079667063020214,2,1
2718,Vesoul,2012,OQ,"Public administration, education and health",98.0,841,0.11652794292508918,4,1
2718,Vesoul,2012,RU,Arts and other services,98.0,841,0.11652794292508918,4,1
2718,Vesoul,2013,BE,Industry and energy,55.0,775,0.07096774193548387,6,1
2718,Vesoul,2013,FZ,Construction,108.0,775,0.1393548387096774,2,1
2718,Vesoul,2013,GI,"Trade, transport and hospitality",269.0,775,0.3470967741935484,1,1
2718,Vesoul,2013,JZ,Information and communication,12.0,775,0.015483870967741935,9,1
2718,Vesoul,2013,KZ,Financial and insurance activities,18.0,775,0.023225806451612905,7,1
2718,Vesoul,2013,LZ,Real estate activities,18.0,775,0.023225806451612905,7,1
2718,Vesoul,2013,MN,Professional and administrative services,95.0,775,0.12258064516129032,4,1
2718,Vesoul,2013,OQ,"Public administration, education and health",106.0,775,0.1367741935483871,3,1
2718,Vesoul,2013,RU,Arts and other services,94.0,775,0.12129032258064516,5,1
2718,Vesoul,2014,BE,Industry and energy,79.0,851,0.09283196239717979,6,1
2718,Vesoul,2014,FZ,Construction,125.0,851,0.14688601645123384,2,1
2718,Vesoul,2014,GI,"Trade, transport and hospitality",300.0,851,0.3525264394829612,1,1
2718,Vesoul,2014,JZ,Information and communication,20.0,851,0.023501762632197415,7,1
2718,Vesoul,2014,KZ,Financial and insurance activities,17.0,851,0.0199764982373678,8,1
2718,Vesoul,2014,LZ,Real estate activities,17.0,851,0.0199764982373678,8,1
2718,Vesoul,2014,MN,Professional and administrative services,115.0,851,0.13513513513513514,3,1
2718,Vesoul,2014,OQ,"Public administration, education and health",97.0,851,0.11398354876615746,4,1
2718,Vesoul,2014,RU,Arts and other services,81.0,851,0.09518213866039953,5,1
2718,Vesoul,2015,BE,Industry and energy,51.0,827,0.06166868198307134,6,1
2718,Vesoul,2015,FZ,Construction,98.0,827,0.1185006045949214,4,1
2718,Vesoul,2015,GI,"Trade, transport and hospitality",323.0,827,0.3905683192261185,1,1
2718,Vesoul,2015,JZ,Information and communication,12.0,827,0.014510278113663845,9,1
2718,Vesoul,2015,KZ,Financial and insurance activities,26.0,827,0.03143893591293833,7,1
2718,Vesoul,2015,LZ,Real estate activities,18.0,827,0.02176541717049577,8,1
2718,Vesoul,2015,MN,Professional and administrative services,118.0,827,0.14268440145102781,2,1
2718,Vesoul,2015,OQ,"Public administration, education and health",100.0,827,0.12091898428053205,3,1
2718,Vesoul,2015,RU,Arts and other services,81.0,827,0.09794437726723096,5,1
2718,Vesoul,2016,BE,Industry and energy,65.0,790,0.08227848101265822,5,1
2718,Vesoul,2016,FZ,Construction,96.0,790,0.12151898734177215,2,1
2718,Vesoul,2016,GI,"Trade, transport and hospitality",325.0,790,0.41139240506329117,1,1
2718,Vesoul,2016,JZ,Information and communication,17.0,790,0.021518987341772152,8,1
2718,Vesoul,2016,KZ,Financial and insurance activities,19.0,790,0.024050632911392405,7,1
2718,Vesoul,2016,LZ,Real estate activities,16.0,790,0.020253164556962026,9,1
2718,Vesoul,2016,MN,Professional and administrative services,92.0,790,0.11645569620253164,4,1
2718,Vesoul,2016,OQ,"Public administration, education and health",96.0,790,0.12151898734177215,2,1
2718,Vesoul,2016,RU,Arts and other services,64.0,790,0.0810126582278481,6,1
2718,Vesoul,2017,BE,Industry and energy,78.0,828,0.09420289855072464,5,1
2718,Vesoul,2017,FZ,Construction,99.0,828,0.11956521739130435,3,1
2718,Vesoul,2017,GI,"Trade, transport and hospitality",318.0,828,0.38405797101449274,1,1
2718,Vesoul,2017,JZ,Information and communication,20.0,828,0.024154589371980676,8,1
2718,Vesoul,2017,KZ,Financial and insurance activities,17.0,828,0.020531400966183576,9,1
2718,Vesoul,2017,LZ,Real estate activities,27.0,828,0.03260869565217391,7,1
2718,Vesoul,2017,MN,Professional and administrative services,91.0,828,0.10990338164251208,4,1
2718,Vesoul,2017,OQ,"Public administration, education and health",108.0,828,0.13043478260869565,2,1
2718,Vesoul,2017,RU,Arts and other services,70.0,828,0.08454106280193237,6,1
2718,Vesoul,2018,BE,Industry and energy,77.0,874,0.08810068649885583,5,1
2718,Vesoul,2018,FZ,Construction,95.0,874,0.10869565217391304,4,1
2718,Vesoul,2018,GI,"Trade, transport and hospitality",351.0,874,0.40160183066361554,1,1
2718,Vesoul,2018,JZ,Information and communication,17.0,874,0.019450800915331808,8,1
2718,Vesoul,2018,KZ,Financial and insurance activities,16.0,874,0.018306636155606407,9,1
2718,Vesoul,2018,LZ,Real estate activities,28.0,874,0.032036613272311214,7,1
2718,Vesoul,2018,MN,Professional and administrative services,112.0,874,0.12814645308924486,2,1
2718,Vesoul,2018,OQ,"Public administration, education and health",103.0,874,0.11784897025171624,3,1
2718,Vesoul,2018,RU,Arts and other services,75.0,874,0.08581235697940504,6,1
2718,Vesoul,2019,BE,Industry and energy,103.0,1000,0.103,4,1
2718,Vesoul,2019,FZ,Construction,115.0,1000,0.115,3,1
2718,Vesoul,2019,GI,"Trade, transport and hospitality",364.0,1000,0.364,1,1
2718,Vesoul,2019,JZ,Information and communication,26.0,1000,0.026,9,1
2718,Vesoul,2019,KZ,Financial and insurance activities,27.0,1000,0.027,8,1
2718,Vesoul,2019,LZ,Real estate activities,41.0,1000,0.041,7,1
2718,Vesoul,2019,MN,Professional and administrative services,148.0,1000,0.148,2,1
2718,Vesoul,2019,OQ,"Public administration, education and health",83.0,1000,0.083,6,1
2718,Vesoul,2019,RU,Arts and other services,93.0,1000,0.093,5,1
2718,Vesoul,2020,BE,Industry and energy,125.0,1148,0.10888501742160278,3,1
2718,Vesoul,2020,FZ,Construction,107.0,1148,0.09320557491289198,4,1
2718,Vesoul,2020,GI,"Trade, transport and hospitality",491.0,1148,0.42770034843205573,1,1
2718,Vesoul,2020,JZ,Information and communication,21.0,1148,0.018292682926829267,8,1
2718,Vesoul,2020,KZ,Financial and insurance activities,19.0,1148,0.016550522648083623,9,1
2718,Vesoul,2020,LZ,Real estate activities,48.0,1148,0.041811846689895474,7,1
2718,Vesoul,2020,MN,Professional and administrative services,151.0,1148,0.13153310104529617,2,1
2718,Vesoul,2020,OQ,"Public administration, education and health",79.0,1148,0.06881533101045297,6,1
2718,Vesoul,2020,RU,Arts and other services,107.0,1148,0.09320557491289198,4,1
2718,Vesoul,2021,BE,Industry and energy,158.0,1173,0.13469735720375106,3,1
2718,Vesoul,2021,FZ,Construction,112.0,1173,0.09548167092924126,4,1
2718,Vesoul,2021,GI,"Trade, transport and hospitality",428.0,1173,0.3648763853367434,1,1
2718,Vesoul,2021,JZ,Information and communication,35.0,1173,0.029838022165387893,8,1
2718,Vesoul,2021,KZ,Financial and insurance activities,27.0,1173,0.023017902813299233,9,1
2718,Vesoul,2021,LZ,Real estate activities,49.0,1173,0.041773231031543054,7,1
2718,Vesoul,2021,MN,Professional and administrative services,164.0,1173,0.13981244671781756,2,1
2718,Vesoul,2021,OQ,"Public administration, education and health",102.0,1173,0.08695652173913043,5,1
2718,Vesoul,2021,RU,Arts and other services,98.0,1173,0.08354646206308611,6,1
2718,Vesoul,2022,BE,Industry and energy,187.0,1302,0.1436251920122888,3,1
2718,Vesoul,2022,FZ,Construction,118.0,1302,0.09062980030721966,5,1
2718,Vesoul,2022,GI,"Trade, transport and hospitality",395.0,1302,0.3033794162826421,1,1
2718,Vesoul,2022,JZ,Information and communication,37.0,1302,0.028417818740399385,8,1
2718,Vesoul,2022,KZ,Financial and insurance activities,36.0,1302,0.027649769585253458,9,1
2718,Vesoul,2022,LZ,Real estate activities,49.0,1302,0.03763440860215054,7,1
2718,Vesoul,2022,MN,Professional and administrative services,199.0,1302,0.15284178187403993,2,1
2718,Vesoul,2022,OQ,"Public administration, education and health",101.0,1302,0.07757296466973887,6,1
2718,Vesoul,2022,RU,Arts and other services,180.0,1302,0.1382488479262673,4,1
2718,Vesoul,2023,BE,Industry and energy,224.0,1367,0.16386247256766642,3,1
2718,Vesoul,2023,FZ,Construction,119.0,1367,0.08705193855157278,6,1
2718,Vesoul,2023,GI,"Trade, transport and hospitality",375.0,1367,0.274323335771763,1,1
2718,Vesoul,2023,JZ,Information and communication,43.0,1367,0.03145574250182882,7,1
2718,Vesoul,2023,KZ,Financial and insurance activities,40.0,1367,0.029261155815654718,8,1
2718,Vesoul,2023,LZ,Real estate activities,38.0,1367,0.027798098024871983,9,1
2718,Vesoul,2023,MN,Professional and administrative services,227.0,1367,0.16605705925384054,2,1
2718,Vesoul,2023,OQ,"Public administration, education and health",135.0,1367,0.09875640087783467,5,1
2718,Vesoul,2023,RU,Arts and other services,166.0,1367,0.12143379663496708,4,1
2718,Vesoul,2024,BE,Industry and energy,257.0,1386,0.18542568542568544,3,1
2718,Vesoul,2024,FZ,Construction,107.0,1386,0.0772005772005772,5,1
2718,Vesoul,2024,GI,"Trade, transport and hospitality",395.0,1386,0.284992784992785,1,1
2718,Vesoul,2024,JZ,Information and communication,50.0,1386,0.03607503607503607,8,1
2718,Vesoul,2024,KZ,Financial and insurance activities,26.0,1386,0.01875901875901876,9,1
2718,Vesoul,2024,LZ,Real estate activities,54.0,1386,0.03896103896103896,7,1
2718,Vesoul,2024,MN,Professional and administrative services,266.0,1386,0.1919191919191919,2,1
2718,Vesoul,2024,OQ,"Public administration, education and health",96.0,1386,0.06926406926406926,6,1
2718,Vesoul,2024,RU,Arts and other services,135.0,1386,0.09740259740259741,4,1
2718,Vesoul,2025,BE,Industry and energy,238.0,1528,0.15575916230366493,3,1
2718,Vesoul,2025,FZ,Construction,123.0,1528,0.08049738219895287,5,1
2718,Vesoul,2025,GI,"Trade, transport and hospitality",444.0,1528,0.2905759162303665,1,1
2718,Vesoul,2025,JZ,Information and communication,51.0,1528,0.03337696335078534,8,1
2718,Vesoul,2025,KZ,Financial and insurance activities,38.0,1528,0.024869109947643978,9,1
2718,Vesoul,2025,LZ,Real estate activities,72.0,1528,0.04712041884816754,7,1
2718,Vesoul,2025,MN,Professional and administrative services,282.0,1528,0.18455497382198952,2,1
2718,Vesoul,2025,OQ,"Public administration, education and health",115.0,1528,0.07526178010471204,6,1
2718,Vesoul,2025,RU,Arts and other services,165.0,1528,0.10798429319371727,4,1
2801,Argentan,2012,BE,Industry and energy,19.0,273,0.0695970695970696,6,1
2801,Argentan,2012,FZ,Construction,38.0,273,0.1391941391941392,3,1
2801,Argentan,2012,GI,"Trade, transport and hospitality",84.0,273,0.3076923076923077,1,1
2801,Argentan,2012,JZ,Information and communication,3.0,273,0.01098901098901099,9,1
2801,Argentan,2012,KZ,Financial and insurance activities,11.0,273,0.040293040293040296,7,1
2801,Argentan,2012,LZ,Real estate activities,10.0,273,0.03663003663003663,8,1
2801,Argentan,2012,MN,Professional and administrative services,38.0,273,0.1391941391941392,3,1
2801,Argentan,2012,OQ,"Public administration, education and health",22.0,273,0.08058608058608059,5,1
2801,Argentan,2012,RU,Arts and other services,48.0,273,0.17582417582417584,2,1
2801,Argentan,2013,BE,Industry and energy,30.0,223,0.13452914798206278,4,1
2801,Argentan,2013,FZ,Construction,27.0,223,0.1210762331838565,5,1
2801,Argentan,2013,GI,"Trade, transport and hospitality",69.0,223,0.3094170403587444,1,1
2801,Argentan,2013,JZ,Information and communication,5.0,223,0.02242152466367713,8,1
2801,Argentan,2013,KZ,Financial and insurance activities,7.0,223,0.03139013452914798,7,1
2801,Argentan,2013,LZ,Real estate activities,3.0,223,0.013452914798206279,9,1
2801,Argentan,2013,MN,Professional and administrative services,34.0,223,0.15246636771300448,2,1
2801,Argentan,2013,OQ,"Public administration, education and health",16.0,223,0.07174887892376682,6,1
2801,Argentan,2013,RU,Arts and other services,32.0,223,0.14349775784753363,3,1
2801,Argentan,2014,BE,Industry and energy,23.0,244,0.0942622950819672,6,1
2801,Argentan,2014,FZ,Construction,36.0,244,0.14754098360655737,3,1
2801,Argentan,2014,GI,"Trade, transport and hospitality",70.0,244,0.28688524590163933,1,1
2801,Argentan,2014,JZ,Information and communication,7.0,244,0.028688524590163935,8,1
2801,Argentan,2014,KZ,Financial and insurance activities,6.0,244,0.02459016393442623,9,1
2801,Argentan,2014,LZ,Real estate activities,10.0,244,0.040983606557377046,7,1
2801,Argentan,2014,MN,Professional and administrative services,41.0,244,0.1680327868852459,2,1
2801,Argentan,2014,OQ,"Public administration, education and health",25.0,244,0.10245901639344263,5,1
2801,Argentan,2014,RU,Arts and other services,26.0,244,0.10655737704918032,4,1
2801,Argentan,2015,BE,Industry and energy,24.0,222,0.10810810810810811,5,1
2801,Argentan,2015,FZ,Construction,32.0,222,0.14414414414414414,3,1
2801,Argentan,2015,GI,"Trade, transport and hospitality",68.0,222,0.3063063063063063,1,1
2801,Argentan,2015,JZ,Information and communication,2.0,222,0.009009009009009009,9,1
2801,Argentan,2015,KZ,Financial and insurance activities,3.0,222,0.013513513513513514,7,1
2801,Argentan,2015,LZ,Real estate activities,3.0,222,0.013513513513513514,7,1
2801,Argentan,2015,MN,Professional and administrative services,38.0,222,0.17117117117117117,2,1
2801,Argentan,2015,OQ,"Public administration, education and health",22.0,222,0.0990990990990991,6,1
2801,Argentan,2015,RU,Arts and other services,30.0,222,0.13513513513513514,4,1
2801,Argentan,2016,BE,Industry and energy,19.0,228,0.08333333333333333,5,1
2801,Argentan,2016,FZ,Construction,23.0,228,0.10087719298245613,4,1
2801,Argentan,2016,GI,"Trade, transport and hospitality",79.0,228,0.34649122807017546,1,1
2801,Argentan,2016,JZ,Information and communication,4.0,228,0.017543859649122806,9,1
2801,Argentan,2016,KZ,Financial and insurance activities,17.0,228,0.07456140350877193,7,1
2801,Argentan,2016,LZ,Real estate activities,10.0,228,0.043859649122807015,8,1
2801,Argentan,2016,MN,Professional and administrative services,29.0,228,0.12719298245614036,2,1
2801,Argentan,2016,OQ,"Public administration, education and health",18.0,228,0.07894736842105263,6,1
2801,Argentan,2016,RU,Arts and other services,29.0,228,0.12719298245614036,2,1
2801,Argentan,2017,BE,Industry and energy,24.0,278,0.08633093525179857,6,1
2801,Argentan,2017,FZ,Construction,28.0,278,0.10071942446043165,5,1
2801,Argentan,2017,GI,"Trade, transport and hospitality",89.0,278,0.32014388489208634,1,1
2801,Argentan,2017,JZ,Information and communication,7.0,278,0.025179856115107913,7,1
2801,Argentan,2017,KZ,Financial and insurance activities,6.0,278,0.02158273381294964,8,1
2801,Argentan,2017,LZ,Real estate activities,6.0,278,0.02158273381294964,8,1
2801,Argentan,2017,MN,Professional and administrative services,55.0,278,0.19784172661870503,2,1
2801,Argentan,2017,OQ,"Public administration, education and health",33.0,278,0.11870503597122302,3,1
2801,Argentan,2017,RU,Arts and other services,30.0,278,0.1079136690647482,4,1
2801,Argentan,2018,BE,Industry and energy,20.0,286,0.06993006993006994,6,1
2801,Argentan,2018,FZ,Construction,28.0,286,0.0979020979020979,5,1
2801,Argentan,2018,GI,"Trade, transport and hospitality",106.0,286,0.3706293706293706,1,1
2801,Argentan,2018,JZ,Information and communication,9.0,286,0.03146853146853147,9,1
2801,Argentan,2018,KZ,Financial and insurance activities,11.0,286,0.038461538461538464,8,1
2801,Argentan,2018,LZ,Real estate activities,12.0,286,0.04195804195804196,7,1
2801,Argentan,2018,MN,Professional and administrative services,35.0,286,0.12237762237762238,2,1
2801,Argentan,2018,OQ,"Public administration, education and health",35.0,286,0.12237762237762238,2,1
2801,Argentan,2018,RU,Arts and other services,30.0,286,0.1048951048951049,4,1
2801,Argentan,2019,BE,Industry and energy,29.0,312,0.09294871794871795,5,1
2801,Argentan,2019,FZ,Construction,31.0,312,0.09935897435897435,4,1
2801,Argentan,2019,GI,"Trade, transport and hospitality",105.0,312,0.33653846153846156,1,1
2801,Argentan,2019,JZ,Information and communication,9.0,312,0.028846153846153848,9,1
2801,Argentan,2019,KZ,Financial and insurance activities,11.0,312,0.035256410256410256,8,1
2801,Argentan,2019,LZ,Real estate activities,18.0,312,0.057692307692307696,7,1
2801,Argentan,2019,MN,Professional and administrative services,49.0,312,0.15705128205128205,2,1
2801,Argentan,2019,OQ,"Public administration, education and health",23.0,312,0.07371794871794872,6,1
2801,Argentan,2019,RU,Arts and other services,37.0,312,0.11858974358974358,3,1
2801,Argentan,2020,BE,Industry and energy,32.0,343,0.09329446064139942,3,1
2801,Argentan,2020,FZ,Construction,27.0,343,0.07871720116618076,6,1
2801,Argentan,2020,GI,"Trade, transport and hospitality",118.0,343,0.34402332361516036,1,1
2801,Argentan,2020,JZ,Information and communication,11.0,343,0.03206997084548105,8,1
2801,Argentan,2020,KZ,Financial and insurance activities,19.0,343,0.05539358600583091,7,1
2801,Argentan,2020,LZ,Real estate activities,10.0,343,0.029154518950437316,9,1
2801,Argentan,2020,MN,Professional and administrative services,65.0,343,0.18950437317784258,2,1
2801,Argentan,2020,OQ,"Public administration, education and health",30.0,343,0.08746355685131195,5,1
2801,Argentan,2020,RU,Arts and other services,31.0,343,0.09037900874635568,4,1
2801,Argentan,2021,BE,Industry and energy,26.0,415,0.06265060240963856,6,1
2801,Argentan,2021,FZ,Construction,53.0,415,0.12771084337349398,4,1
2801,Argentan,2021,GI,"Trade, transport and hospitality",126.0,415,0.3036144578313253,1,1
2801,Argentan,2021,JZ,Information and communication,10.0,415,0.024096385542168676,8,1
2801,Argentan,2021,KZ,Financial and insurance activities,8.0,415,0.01927710843373494,9,1
2801,Argentan,2021,LZ,Real estate activities,12.0,415,0.02891566265060241,7,1
2801,Argentan,2021,MN,Professional and administrative services,81.0,415,0.19518072289156627,2,1
2801,Argentan,2021,OQ,"Public administration, education and health",41.0,415,0.09879518072289156,5,1
2801,Argentan,2021,RU,Arts and other services,58.0,415,0.13975903614457832,3,1
