ze2020,ze2020_label,year,observed_value,target_variable,lag_1,lag_2,lag_3,growth_1y_safe,growth_2y_safe,mask_observed_available,mask_lag_1_available,mask_lag_2_available,mask_lag_3_available,node_id,similar_ze_lag_1_mean,similar_ze_lag_1_weighted_mean,similar_ze_growth_1y_safe_mean,similar_ze_count,relational_feature_available
2811,Honfleur Pont-Audemer,2016,951.0,establishment_creations,844.0,979.0,955.0,-0.1378958120531154,-0.1162303664921466,1,1,1,1,72,,,,0,0
2811,Honfleur Pont-Audemer,2017,1008.0,establishment_creations,951.0,844.0,979.0,0.1267772511848341,-0.0286006128702757,1,1,1,1,72,4870.2,4870.299460605689,0.09064891779613495,5,1
2811,Honfleur Pont-Audemer,2018,1133.0,establishment_creations,1008.0,951.0,844.0,0.0599369085173501,0.1943127962085308,1,1,1,1,72,4666.0,4667.911039968905,0.07390398023629564,5,1
2811,Honfleur Pont-Audemer,2019,1294.0,establishment_creations,1133.0,1008.0,951.0,0.1240079365079365,0.1913774973711882,1,1,1,1,72,2262.4,2265.870906132367,0.10424897634239608,5,1
2811,Honfleur Pont-Audemer,2020,1329.0,establishment_creations,1294.0,1133.0,1008.0,0.1421006178287731,0.2837301587301587,1,1,1,1,72,1933.0,1929.9381743596255,0.18786744080663823,5,1
2811,Honfleur Pont-Audemer,2021,1615.0,establishment_creations,1329.0,1294.0,1133.0,0.0270479134466769,0.1729920564872021,1,1,1,1,72,2837.0,2832.878772443136,0.06051281059510262,5,1
2811,Honfleur Pont-Audemer,2022,1577.0,establishment_creations,1615.0,1329.0,1294.0,0.2151993980436418,0.2480680061823802,1,1,1,1,72,3670.8,3659.9801981128217,0.22049011463772555,5,1
2811,Honfleur Pont-Audemer,2023,1562.0,establishment_creations,1577.0,1615.0,1329.0,-0.0235294117647058,0.1866064710308502,1,1,1,1,72,3815.6,3817.4707547891126,0.029792410099501176,5,1
2811,Honfleur Pont-Audemer,2024,1710.0,establishment_creations,1562.0,1577.0,1615.0,-0.0095117311350665,-0.0328173374613003,1,1,1,1,72,4113.2,4107.188821655908,-0.0021419545838457,5,1
2812,L'Aigle,2012,286.0,establishment_creations,,,,,,1,0,0,0,73,,,,0,0
2812,L'Aigle,2013,322.0,establishment_creations,286.0,,,,,1,1,0,0,73,,,,0,0
2812,L'Aigle,2014,316.0,establishment_creations,322.0,286.0,,0.1258741258741259,,1,1,1,0,73,,,,0,0
2812,L'Aigle,2015,272.0,establishment_creations,316.0,322.0,286.0,-0.0186335403726708,0.1048951048951049,1,1,1,1,73,,,,0,0
2812,L'Aigle,2016,293.0,establishment_creations,272.0,316.0,322.0,-0.1392405063291139,-0.15527950310559,1,1,1,1,73,,,,0,0
2812,L'Aigle,2017,285.0,establishment_creations,293.0,272.0,316.0,0.0772058823529411,-0.0727848101265822,1,1,1,1,73,4247.0,4246.183931496886,0.07808616788835983,5,1
2812,L'Aigle,2018,353.0,establishment_creations,285.0,293.0,272.0,-0.0273037542662116,0.0477941176470588,1,1,1,1,73,905.8,907.8089412137027,0.09718293059687459,5,1
2812,L'Aigle,2019,381.0,establishment_creations,353.0,285.0,293.0,0.2385964912280701,0.204778156996587,1,1,1,1,73,701.0,702.6267593077398,0.09250534492992968,5,1
2812,L'Aigle,2020,402.0,establishment_creations,381.0,353.0,285.0,0.0793201133144475,0.3368421052631579,1,1,1,1,73,1632.4,1633.6431466607091,0.1297621185084543,5,1
2812,L'Aigle,2021,439.0,establishment_creations,402.0,381.0,353.0,0.0551181102362204,0.1388101983002833,1,1,1,1,73,1625.2,1653.0090868752327,0.05121356566654347,5,1
2812,L'Aigle,2022,609.0,establishment_creations,439.0,402.0,381.0,0.0920398009950248,0.1522309711286089,1,1,1,1,73,2579.8,2594.101402496681,0.21128510497307357,5,1
2812,L'Aigle,2023,463.0,establishment_creations,609.0,439.0,402.0,0.3872437357630979,0.5149253731343284,1,1,1,1,73,2675.2,2709.0251500466998,0.04880381366670024,5,1
2812,L'Aigle,2024,506.0,establishment_creations,463.0,609.0,439.0,-0.2397372742200328,0.0546697038724373,1,1,1,1,73,1122.6,1124.8442431441426,-0.11295696490928939,5,1
2813,Le Havre,2012,1817.0,establishment_creations,,,,,,1,0,0,0,74,,,,0,0
2813,Le Havre,2013,1820.0,establishment_creations,1817.0,,,,,1,1,0,0,74,,,,0,0
2813,Le Havre,2014,1959.0,establishment_creations,1820.0,1817.0,,0.0016510731975784,,1,1,1,0,74,,,,0,0
2813,Le Havre,2015,1801.0,establishment_creations,1959.0,1820.0,1817.0,0.0763736263736263,0.0781507980187121,1,1,1,1,74,,,,0,0
2813,Le Havre,2016,1847.0,establishment_creations,1801.0,1959.0,1820.0,-0.080653394589076,-0.0104395604395604,1,1,1,1,74,,,,0,0
2813,Le Havre,2017,1937.0,establishment_creations,1847.0,1801.0,1959.0,0.0255413659078289,-0.0571720265441551,1,1,1,1,74,1159.2,1159.2475402549856,0.03293049474371108,5,1
2813,Le Havre,2018,2510.0,establishment_creations,1937.0,1847.0,1801.0,0.0487276664861938,0.0755136035535813,1,1,1,1,74,2203.8,2203.2425419607457,0.03697219640867826,5,1
2813,Le Havre,2019,2956.0,establishment_creations,2510.0,1937.0,1847.0,0.2958182756840475,0.3589604764482945,1,1,1,1,74,971.0,970.9328064268843,0.10275335271163248,5,1
2813,Le Havre,2020,3264.0,establishment_creations,2956.0,2510.0,1937.0,0.1776892430278884,0.5260712441920495,1,1,1,1,74,5430.8,5509.884477679974,0.12830410149455238,5,1
2813,Le Havre,2021,3767.0,establishment_creations,3264.0,2956.0,2510.0,0.1041948579161028,0.300398406374502,1,1,1,1,74,5830.6,5907.406228695812,0.07434505035269628,5,1
2813,Le Havre,2022,3750.0,establishment_creations,3767.0,3264.0,2956.0,0.1541053921568627,0.2743572395128552,1,1,1,1,74,3451.6,3433.774750398346,0.2046830080618422,5,1
2813,Le Havre,2023,3677.0,establishment_creations,3750.0,3767.0,3264.0,-0.004512874966817,0.1488970588235294,1,1,1,1,74,6703.6,6931.3912939514485,-0.0254587090776269,5,1
2813,Le Havre,2024,4082.0,establishment_creations,3677.0,3750.0,3767.0,-0.0194666666666666,-0.0238916910007963,1,1,1,1,74,9447.0,9619.414610942353,0.04280764584628576,5,1
2814,Lisieux,2012,672.0,establishment_creations,,,,,,1,0,0,0,75,,,,0,0
2814,Lisieux,2013,539.0,establishment_creations,672.0,,,,,1,1,0,0,75,,,,0,0
2814,Lisieux,2014,621.0,establishment_creations,539.0,672.0,,-0.1979166666666666,,1,1,1,0,75,,,,0,0
2814,Lisieux,2015,542.0,establishment_creations,621.0,539.0,672.0,0.1521335807050092,-0.0758928571428571,1,1,1,1,75,,,,0,0
2814,Lisieux,2016,556.0,establishment_creations,542.0,621.0,539.0,-0.1272141706924315,0.0055658627087198,1,1,1,1,75,,,,0,0
2814,Lisieux,2017,601.0,establishment_creations,556.0,542.0,621.0,0.025830258302583,-0.1046698872785829,1,1,1,1,75,2720.6,2720.5145511638125,0.08230022638532174,5,1
2814,Lisieux,2018,622.0,establishment_creations,601.0,556.0,542.0,0.0809352517985611,0.1088560885608856,1,1,1,1,75,1087.6,1084.1420194879584,0.07324123716861669,5,1
2814,Lisieux,2019,788.0,establishment_creations,622.0,601.0,556.0,0.0349417637271214,0.118705035971223,1,1,1,1,75,3292.4,3294.049756739555,0.10476360731082804,5,1
2814,Lisieux,2020,851.0,establishment_creations,788.0,622.0,601.0,0.2668810289389067,0.3111480865224625,1,1,1,1,75,4077.8,4106.155454690337,0.14934861506783867,5,1
2814,Lisieux,2021,981.0,establishment_creations,851.0,788.0,622.0,0.0799492385786802,0.3681672025723472,1,1,1,1,75,4404.4,4390.707018715319,0.03453019145494486,5,1
2814,Lisieux,2022,916.0,establishment_creations,981.0,851.0,788.0,0.1527614571092831,0.2449238578680203,1,1,1,1,75,2635.2,2633.2713717654624,0.2528861480054342,5,1
2814,Lisieux,2023,946.0,establishment_creations,916.0,981.0,851.0,-0.0662589194699286,0.0763807285546415,1,1,1,1,75,1961.4,1961.7851758333807,0.06033911810661554,5,1
2814,Lisieux,2024,1043.0,establishment_creations,946.0,916.0,981.0,0.0327510917030567,-0.0356778797145769,1,1,1,1,75,3345.0,3343.77932477496,-0.013488154033739699,5,1
2815,Rouen,2012,5014.0,establishment_creations,,,,,,1,0,0,0,76,,,,0,0
2815,Rouen,2013,4874.0,establishment_creations,5014.0,,,,,1,1,0,0,76,,,,0,0
2815,Rouen,2014,5247.0,establishment_creations,4874.0,5014.0,,-0.0279218189070602,,1,1,1,0,76,,,,0,0
2815,Rouen,2015,4868.0,establishment_creations,5247.0,4874.0,5014.0,0.0765285186704965,0.046469884323893,1,1,1,1,76,,,,0,0
2815,Rouen,2016,5408.0,establishment_creations,4868.0,5247.0,4874.0,-0.0722317514770344,-0.0012310217480508,1,1,1,1,76,,,,0,0
2815,Rouen,2017,5893.0,establishment_creations,5408.0,4868.0,5247.0,0.1109285127362366,0.0306842004955212,1,1,1,1,76,1308.4,1308.4150610292877,0.045630702950459026,5,1
2815,Rouen,2018,6908.0,establishment_creations,5893.0,5408.0,4868.0,0.0896819526627218,0.2105587510271158,1,1,1,1,76,1364.4,1364.256427609649,0.0010905953425079814,5,1
2815,Rouen,2019,7626.0,establishment_creations,6908.0,5893.0,5408.0,0.1722382487697268,0.2773668639053254,1,1,1,1,76,1605.6,1603.415069837713,0.07665615161180647,5,1
2815,Rouen,2020,8542.0,establishment_creations,7626.0,6908.0,5893.0,0.1039374638100752,0.2940777193280163,1,1,1,1,76,2045.4,2041.4921157517483,0.18013813149636781,5,1
2815,Rouen,2021,9870.0,establishment_creations,8542.0,7626.0,6908.0,0.1201153947023341,0.2365373480023161,1,1,1,1,76,2134.8,2118.2201480407816,0.08031043940145578,5,1
2815,Rouen,2022,9668.0,establishment_creations,9870.0,8542.0,7626.0,0.1554671037227815,0.2942564909520063,1,1,1,1,76,3033.4,3021.1196444528737,0.19036803668802804,5,1
2815,Rouen,2023,9642.0,establishment_creations,9668.0,9870.0,8542.0,-0.0204660587639311,0.1318192460782018,1,1,1,1,76,2902.6,2888.5481451126666,0.004247781990908859,5,1
2815,Rouen,2024,10406.0,establishment_creations,9642.0,9668.0,9870.0,-0.002689284236657,-0.0231003039513677,1,1,1,1,76,3278.6,3273.196066936761,-0.0175195877108472,5,1
2816,Saint-Lô,2012,619.0,establishment_creations,,,,,,1,0,0,0,77,,,,0,0
2816,Saint-Lô,2013,589.0,establishment_creations,619.0,,,,,1,1,0,0,77,,,,0,0
2816,Saint-Lô,2014,637.0,establishment_creations,589.0,619.0,,-0.048465266558966,,1,1,1,0,77,,,,0,0
2816,Saint-Lô,2015,582.0,establishment_creations,637.0,589.0,619.0,0.0814940577249575,0.0290791599353796,1,1,1,1,77,,,,0,0
2816,Saint-Lô,2016,654.0,establishment_creations,582.0,637.0,589.0,-0.086342229199372,-0.0118845500848896,1,1,1,1,77,,,,0,0
2816,Saint-Lô,2017,650.0,establishment_creations,654.0,582.0,637.0,0.1237113402061855,0.0266875981161695,1,1,1,1,77,953.4,953.3928873865217,0.08368386466290027,5,1
2816,Saint-Lô,2018,741.0,establishment_creations,650.0,654.0,582.0,-0.0061162079510703,0.1168384879725085,1,1,1,1,77,2251.0,2250.343620532092,0.04198734521672317,5,1
2816,Saint-Lô,2019,817.0,establishment_creations,741.0,650.0,654.0,0.14,0.1330275229357798,1,1,1,1,77,1311.6,1311.8857515806897,0.10212581173034374,5,1
2816,Saint-Lô,2020,861.0,establishment_creations,817.0,741.0,650.0,0.1025641025641025,0.2569230769230769,1,1,1,1,77,1441.8,1439.2409517115295,0.1855477972294795,5,1
2816,Saint-Lô,2021,1053.0,establishment_creations,861.0,817.0,741.0,0.0538555691554467,0.1619433198380566,1,1,1,1,77,1911.6,1914.689749322617,0.06497895947768109,5,1
2816,Saint-Lô,2022,1015.0,establishment_creations,1053.0,861.0,817.0,0.2229965156794425,0.2888616891064871,1,1,1,1,77,2476.4,2477.7760988869845,0.1826423713346326,5,1
2816,Saint-Lô,2023,957.0,establishment_creations,1015.0,1053.0,861.0,-0.0360873694207027,0.1788617886178861,1,1,1,1,77,2362.8,2373.4595620905757,0.00614362477534916,5,1
2816,Saint-Lô,2024,1252.0,establishment_creations,957.0,1015.0,1053.0,-0.0571428571428571,-0.0911680911680911,1,1,1,1,77,1912.0,1915.120563427815,-0.004549545793118259,5,1
2817,Vernon-Gisors,2012,937.0,establishment_creations,,,,,,1,0,0,0,78,,,,0,0
2817,Vernon-Gisors,2013,922.0,establishment_creations,937.0,,,,,1,1,0,0,78,,,,0,0
2817,Vernon-Gisors,2014,1014.0,establishment_creations,922.0,937.0,,-0.016008537886873,,1,1,1,0,78,,,,0,0
2817,Vernon-Gisors,2015,946.0,establishment_creations,1014.0,922.0,937.0,0.0997830802603036,0.0821771611526147,1,1,1,1,78,,,,0,0
2817,Vernon-Gisors,2016,983.0,establishment_creations,946.0,1014.0,922.0,-0.0670611439842209,0.0260303687635574,1,1,1,1,78,,,,0,0
2817,Vernon-Gisors,2017,1054.0,establishment_creations,983.0,946.0,1014.0,0.0391120507399577,-0.0305719921104536,1,1,1,1,78,2193.4,2193.5867419300484,0.0599939953497148,5,1
2817,Vernon-Gisors,2018,1150.0,establishment_creations,1054.0,983.0,946.0,0.0722278738555442,0.1141649048625792,1,1,1,1,78,1287.0,1286.8037176681646,0.12190006583439095,5,1
2817,Vernon-Gisors,2019,1356.0,establishment_creations,1150.0,1054.0,983.0,0.0910815939278937,0.1698880976602238,1,1,1,1,78,1429.8,1430.9051186534075,0.1077829342051134,5,1
2817,Vernon-Gisors,2020,1406.0,establishment_creations,1356.0,1150.0,1054.0,0.1791304347826087,0.286527514231499,1,1,1,1,78,1154.0,1156.3327773525868,0.16143025424105545,5,1
2817,Vernon-Gisors,2021,1589.0,establishment_creations,1406.0,1356.0,1150.0,0.0368731563421828,0.2226086956521739,1,1,1,1,78,1320.6,1322.306519011855,0.04019207369224228,5,1
2817,Vernon-Gisors,2022,1757.0,establishment_creations,1589.0,1406.0,1356.0,0.1301564722617354,0.1718289085545722,1,1,1,1,78,1637.8,1635.8976633567759,0.2445435360673502,5,1
2817,Vernon-Gisors,2023,1764.0,establishment_creations,1757.0,1589.0,1406.0,0.105726872246696,0.2496443812233286,1,1,1,1,78,2941.8,2944.976752729863,0.00877553085599064,5,1
2817,Vernon-Gisors,2024,1845.0,establishment_creations,1764.0,1757.0,1589.0,0.0039840637450199,0.1101321585903083,1,1,1,1,78,1713.6,1701.7945684227216,-0.03344178274727744,5,1
2818,Vire Normandie,2012,254.0,establishment_creations,,,,,,1,0,0,0,79,,,,0,0
2818,Vire Normandie,2013,223.0,establishment_creations,254.0,,,,,1,1,0,0,79,,,,0,0
2818,Vire Normandie,2014,251.0,establishment_creations,223.0,254.0,,-0.1220472440944882,,1,1,1,0,79,,,,0,0
2818,Vire Normandie,2015,231.0,establishment_creations,251.0,223.0,254.0,0.1255605381165919,-0.0118110236220472,1,1,1,1,79,,,,0,0
2818,Vire Normandie,2016,245.0,establishment_creations,231.0,251.0,223.0,-0.0796812749003984,0.0358744394618834,1,1,1,1,79,,,,0,0
2818,Vire Normandie,2017,231.0,establishment_creations,245.0,231.0,251.0,0.0606060606060606,-0.0239043824701195,1,1,1,1,79,3146.8,3146.885968787234,0.054505147643683347,5,1
2818,Vire Normandie,2018,261.0,establishment_creations,231.0,245.0,231.0,-0.0571428571428571,0.0,1,1,1,1,79,3529.4,3527.092242054589,0.08672168145810255,5,1
2818,Vire Normandie,2019,330.0,establishment_creations,261.0,231.0,245.0,0.1298701298701298,0.0653061224489796,1,1,1,1,79,715.8,715.736125697588,0.08838397647915061,5,1
2818,Vire Normandie,2020,339.0,establishment_creations,330.0,261.0,231.0,0.264367816091954,0.4285714285714285,1,1,1,1,79,760.6,761.4251719417966,0.19808758315050723,5,1
2818,Vire Normandie,2021,417.0,establishment_creations,339.0,330.0,261.0,0.0272727272727272,0.2988505747126437,1,1,1,1,79,769.8,770.1742650348185,0.026125238119198,5,1
2818,Vire Normandie,2022,397.0,establishment_creations,417.0,339.0,330.0,0.2300884955752212,0.2636363636363636,1,1,1,1,79,1319.4,1322.6200631967636,0.1983780325318422,5,1
2818,Vire Normandie,2023,372.0,establishment_creations,397.0,417.0,339.0,-0.0479616306954436,0.1710914454277286,1,1,1,1,79,1163.6,1166.6785962521735,0.01159314301165594,5,1
2818,Vire Normandie,2024,414.0,establishment_creations,372.0,397.0,417.0,-0.0629722921914357,-0.1079136690647482,1,1,1,1,79,1742.4,1744.3280724967453,0.006600536892066039,5,1
2819,Yvetot-Vallée du Commerce,2012,586.0,establishment_creations,,,,,,1,0,0,0,80,,,,0,0
2819,Yvetot-Vallée du Commerce,2013,589.0,establishment_creations,586.0,,,,,1,1,0,0,80,,,,0,0
2819,Yvetot-Vallée du Commerce,2014,593.0,establishment_creations,589.0,586.0,,0.0051194539249146,,1,1,1,0,80,,,,0,0
2819,Yvetot-Vallée du Commerce,2015,610.0,establishment_creations,593.0,589.0,586.0,0.0067911714770797,0.0119453924914675,1,1,1,1,80,,,,0,0
2819,Yvetot-Vallée du Commerce,2016,610.0,establishment_creations,610.0,593.0,589.0,0.0286677908937605,0.0356536502546689,1,1,1,1,80,,,,0,0
2819,Yvetot-Vallée du Commerce,2017,631.0,establishment_creations,610.0,610.0,593.0,0.0,0.0286677908937605,1,1,1,1,80,896.0,897.0192045054175,0.015607061645484721,5,1
2819,Yvetot-Vallée du Commerce,2018,725.0,establishment_creations,631.0,610.0,610.0,0.0344262295081967,0.0344262295081967,1,1,1,1,80,541.8,537.51497200913,-0.006367754950360821,5,1
2819,Yvetot-Vallée du Commerce,2019,826.0,establishment_creations,725.0,631.0,610.0,0.1489698890649762,0.1885245901639344,1,1,1,1,80,662.0,657.4166238159686,0.08702905948704268,5,1
2819,Yvetot-Vallée du Commerce,2020,896.0,establishment_creations,826.0,725.0,631.0,0.1393103448275862,0.3090332805071315,1,1,1,1,80,1637.8,1628.0096538847542,0.1054528913156197,5,1
2819,Yvetot-Vallée du Commerce,2021,1084.0,establishment_creations,896.0,826.0,725.0,0.0847457627118644,0.2358620689655172,1,1,1,1,80,2320.0,2304.928288026288,0.03921019624923723,5,1
2819,Yvetot-Vallée du Commerce,2022,977.0,establishment_creations,1084.0,896.0,826.0,0.2098214285714285,0.3123486682808716,1,1,1,1,80,5216.8,5171.673614526291,0.19499823959104595,5,1
2819,Yvetot-Vallée du Commerce,2023,1090.0,establishment_creations,977.0,1084.0,896.0,-0.0987084870848708,0.0904017857142857,1,1,1,1,80,5583.0,5518.70014900967,0.00216564187309268,5,1
2819,Yvetot-Vallée du Commerce,2024,1152.0,establishment_creations,1090.0,977.0,1084.0,0.1156601842374616,0.0055350553505535,1,1,1,1,80,4030.4,4013.3732207108624,-0.017124512116889444,5,1
3201,Abbeville,2012,587.0,establishment_creations,,,,,,1,0,0,0,81,,,,0,0
3201,Abbeville,2013,526.0,establishment_creations,587.0,,,,,1,1,0,0,81,,,,0,0
3201,Abbeville,2014,530.0,establishment_creations,526.0,587.0,,-0.1039182282793867,,1,1,1,0,81,,,,0,0
3201,Abbeville,2015,560.0,establishment_creations,530.0,526.0,587.0,0.0076045627376425,-0.0971039182282793,1,1,1,1,81,,,,0,0
3201,Abbeville,2016,629.0,establishment_creations,560.0,530.0,526.0,0.0566037735849056,0.0646387832699619,1,1,1,1,81,,,,0,0
3201,Abbeville,2017,699.0,establishment_creations,629.0,560.0,530.0,0.1232142857142857,0.1867924528301886,1,1,1,1,81,871.2,871.1898813825951,-0.006736585151433859,5,1
3201,Abbeville,2018,784.0,establishment_creations,699.0,629.0,560.0,0.1112877583465818,0.2482142857142857,1,1,1,1,81,1215.2,1211.875470014499,-0.0007250125249290001,5,1
3201,Abbeville,2019,823.0,establishment_creations,784.0,699.0,629.0,0.1216022889842632,0.246422893481717,1,1,1,1,81,3758.2,3708.418825749945,0.10735866952103242,5,1
3201,Abbeville,2020,771.0,establishment_creations,823.0,784.0,699.0,0.0497448979591836,0.1773962804005722,1,1,1,1,81,1660.0,1662.5028636238071,0.20041839629484506,5,1
3201,Abbeville,2021,887.0,establishment_creations,771.0,823.0,784.0,-0.06318347509113,-0.0165816326530612,1,1,1,1,81,43695.0,47502.851346303716,0.021831580561073337,5,1
3201,Abbeville,2022,887.0,establishment_creations,887.0,771.0,823.0,0.1504539559014267,0.0777642770352369,1,1,1,1,81,59621.6,66083.1355931118,0.18950180177738118,5,1
3201,Abbeville,2023,906.0,establishment_creations,887.0,887.0,771.0,0.0,0.1504539559014267,1,1,1,1,81,50689.6,52805.835185055155,-0.0006849487557804207,5,1
3201,Abbeville,2024,1035.0,establishment_creations,906.0,887.0,887.0,0.0214205186020293,0.0214205186020293,1,1,1,1,81,54479.8,56877.507313098795,-0.026266446952512623,5,1
3202,Amiens,2012,2431.0,establishment_creations,,,,,,1,0,0,0,82,,,,0,0
3202,Amiens,2013,2280.0,establishment_creations,2431.0,,,,,1,1,0,0,82,,,,0,0
3202,Amiens,2014,2447.0,establishment_creations,2280.0,2431.0,,-0.0621143562320032,,1,1,1,0,82,,,,0,0
3202,Amiens,2015,2462.0,establishment_creations,2447.0,2280.0,2431.0,0.0732456140350877,0.0065816536404771,1,1,1,1,82,,,,0,0
3202,Amiens,2016,2521.0,establishment_creations,2462.0,2447.0,2280.0,0.0061299550469963,0.0798245614035087,1,1,1,1,82,,,,0,0
3202,Amiens,2017,2619.0,establishment_creations,2521.0,2462.0,2447.0,0.0239642567018684,0.0302411115651818,1,1,1,1,82,27148.2,27152.00691181914,0.03060645397345052,5,1
3202,Amiens,2018,3480.0,establishment_creations,2619.0,2521.0,2462.0,0.038873462911543,0.0637692932575142,1,1,1,1,82,2562.6,2566.1104963820826,0.06413169839695916,5,1
3202,Amiens,2019,3767.0,establishment_creations,3480.0,2619.0,2521.0,0.3287514318442153,0.3804046013486711,1,1,1,1,82,1435.6,1432.876376414531,0.1050021379678046,5,1
3202,Amiens,2020,3964.0,establishment_creations,3767.0,3480.0,2619.0,0.082471264367816,0.4383352424589538,1,1,1,1,82,3399.4,3401.1626855923323,0.14617938067267996,5,1
3202,Amiens,2021,4594.0,establishment_creations,3964.0,3767.0,3480.0,0.0522962569684098,0.1390804597701149,1,1,1,1,82,2222.2,2232.544865570472,0.03275452532223258,5,1
3202,Amiens,2022,4716.0,establishment_creations,4594.0,3964.0,3767.0,0.1589303733602421,0.2195380939739846,1,1,1,1,82,2818.2,2832.1878366465253,0.25128486876266226,5,1
3202,Amiens,2023,4622.0,establishment_creations,4716.0,4594.0,3964.0,0.0265563778841967,0.18970736629667,1,1,1,1,82,2686.4,2706.510335058303,0.0201162952480587,5,1
3202,Amiens,2024,4894.0,establishment_creations,4622.0,4716.0,4594.0,-0.0199321458863443,0.0060949063996517,1,1,1,1,82,2813.0,2821.702255894226,0.03581165629244949,5,1
